bamfile,bamfile_filetype,chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.bamfile,parameters.bamfile.values,parameters.chromInfo,parameters.dbkey,parameters.params.__current_case__,parameters.params.source_select,parameters.reference,parameters.reference.values,processor_count,reference,reference_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
346164760,bam,39.0,len,2015-11-30 19:01:41.128242,slurm_normal,1448910361.0,0,,1.0,main_w1_handler2,2480260,11045979,False,,5301240.roundup,slurm,,132112168.0,corral-repl,,,21955509,,"""/galaxy-repl/main/files/013/168/dataset_13168842.dat""","""?""",0,pre_set,21684907,,32.0,16885,fasta,,26400850.0,1448910132.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2015-11-30 19:06:04.068262,71890.0,229.0
50878205,bam,39.0,len,2015-11-30 18:09:36.022321,slurm_normal,1448907036.0,0,,1.0,main_w1_handler1,2480260,11045557,False,,5300819.roundup,slurm,,132112168.0,corral-repl,,,21955480,,"""/galaxy-repl/main/files/013/168/dataset_13168842.dat""","""?""",0,pre_set,21684907,,32.0,16885,fasta,,26400850.0,1448907015.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2015-11-30 18:10:42.868953,71890.0,21.0
50111527,bam,39.0,len,2015-11-30 18:57:18.916390,slurm_normal,1448910046.0,0,,1.0,main_w2_handler1,2480260,11045950,False,,5301221.roundup,slurm,,132112168.0,corral-repl,,,21955505,,"""/galaxy-repl/main/files/013/168/dataset_13168842.dat""","""?""",0,pre_set,21684907,,32.0,16885,fasta,,26400850.0,1448910026.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2015-11-30 19:00:53.535337,71890.0,20.0
52294457,bam,39.0,len,2015-11-30 18:53:40.915458,slurm_normal,1448909965.0,0,,1.0,main_w2_handler1,2480260,11045913,False,,5301172.roundup,slurm,,132112168.0,corral-repl,,,21955498,,"""/galaxy-repl/main/files/013/168/dataset_13168842.dat""","""?""",0,pre_set,21684907,,32.0,16885,fasta,,26400850.0,1448909645.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2015-11-30 18:59:32.385527,71890.0,320.0
54906333,bam,39.0,len,2015-11-30 18:09:11.086631,slurm_normal,1448907028.0,0,,1.0,main_w2_handler1,2480260,11045555,False,,5300816.roundup,slurm,,132112168.0,corral-repl,,,21955479,,"""/galaxy-repl/main/files/013/168/dataset_13168842.dat""","""?""",0,pre_set,21684907,,32.0,16885,fasta,,26400850.0,1448906973.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2015-11-30 18:10:31.645554,71890.0,55.0
49654544,bam,39.0,len,2015-11-30 18:10:25.304583,slurm_normal,1448907131.0,0,,1.0,main_w1_handler1,2480260,11045565,False,,5300827.roundup,slurm,,132112168.0,corral-repl,,,21955481,,"""/galaxy-repl/main/files/013/168/dataset_13168842.dat""","""?""",0,pre_set,21684907,,32.0,16885,fasta,,26400850.0,1448907046.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2015-11-30 18:12:15.742461,71890.0,85.0
45839812,bam,39.0,len,2015-12-01 20:11:11.876337,slurm_normal,1449000743.0,0,,1.0,main_w2_handler0,2480260,11057153,False,,5311040.roundup,slurm,,132112168.0,corral-repl,,,21955543,,"""/galaxy-repl/main/files/013/168/dataset_13168842.dat""","""?""",0,pre_set,21684907,,32.0,16885,fasta,,25928326.0,1449000722.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2015-12-01 20:12:25.875645,71890.0,21.0
55584964,bam,39.0,len,2015-12-01 20:11:33.274691,slurm_normal,1449000830.0,0,,1.0,main_w2_handler0,2480260,11057158,False,,5311055.roundup,slurm,,132112168.0,corral-repl,,,21955548,,"""/galaxy-repl/main/files/013/168/dataset_13168842.dat""","""?""",0,pre_set,21684907,,32.0,16885,fasta,,25928326.0,1449000801.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2015-12-01 20:13:54.200562,71890.0,29.0
48432073,bam,39.0,len,2015-11-30 18:56:14.463483,slurm_normal,1448910032.0,0,,1.0,main_w1_handler1,2480260,11045940,False,,5301190.roundup,slurm,,132112168.0,corral-repl,,,21955501,,"""/galaxy-repl/main/files/013/168/dataset_13168842.dat""","""?""",0,pre_set,21684907,,32.0,16885,fasta,,26400850.0,1448909798.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2015-11-30 19:00:35.156366,71890.0,234.0
38996844,bam,39.0,len,2015-11-30 18:28:57.890842,slurm_normal,1448908191.0,0,,1.0,main_w2_handler0,2480260,11045700,False,,5300947.roundup,slurm,,132112168.0,corral-repl,,,21955482,,"""/galaxy-repl/main/files/013/168/dataset_13168842.dat""","""?""",0,pre_set,21684907,,32.0,16885,fasta,,26400850.0,1448908173.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2015-11-30 18:29:56.950088,71890.0,18.0
50850947,bam,39.0,len,2015-11-30 19:06:51.034834,slurm_normal,1448910459.0,0,,1.0,main_w2_handler0,2480260,11046025,False,,5301287.roundup,slurm,,132112168.0,corral-repl,,,21955513,,"""/galaxy-repl/main/files/013/168/dataset_13168842.dat""","""?""",0,pre_set,21684907,,32.0,16885,fasta,,26400850.0,1448910437.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2015-11-30 19:07:44.101573,71890.0,22.0
43550639,bam,39.0,len,2015-11-30 18:33:05.981686,slurm_normal,1448908426.0,0,,1.0,main_w1_handler1,2480260,11045722,False,,5300968.roundup,slurm,,132112168.0,corral-repl,,,21955488,,"""/galaxy-repl/main/files/013/168/dataset_13168842.dat""","""?""",0,pre_set,21684907,,32.0,16885,fasta,,26400850.0,1448908409.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2015-11-30 18:33:49.121588,71890.0,17.0
48482627,bam,39.0,len,2015-11-30 18:35:41.868591,slurm_normal,1448908585.0,0,,1.0,main_w1_handler1,2480260,11045746,False,,5300987.roundup,slurm,,132112168.0,corral-repl,,,21955490,,"""/galaxy-repl/main/files/013/168/dataset_13168842.dat""","""?""",0,pre_set,21684907,,32.0,16885,fasta,,26400850.0,1448908566.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2015-11-30 18:36:29.979512,71890.0,19.0
46821315,bam,39.0,len,2015-11-30 18:36:11.305940,slurm_normal,1448908616.0,0,,1.0,main_w1_handler1,2480260,11045752,False,,5300991.roundup,slurm,,132112168.0,corral-repl,,,21955492,,"""/galaxy-repl/main/files/013/168/dataset_13168842.dat""","""?""",0,pre_set,21684907,,32.0,16885,fasta,,26400850.0,1448908598.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2015-11-30 18:37:00.727856,71890.0,18.0
52925533,bam,39.0,len,2015-11-30 19:08:02.225806,slurm_normal,1448910548.0,0,,1.0,main_w1_handler0,2480260,11046036,False,,5301304.roundup,slurm,,132112168.0,corral-repl,,,21955516,,"""/galaxy-repl/main/files/013/168/dataset_13168842.dat""","""?""",0,pre_set,21684907,,32.0,16885,fasta,,26400850.0,1448910524.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2015-11-30 19:09:11.095056,71890.0,24.0
49244135,bam,39.0,len,2015-11-30 18:31:44.135417,slurm_normal,1448908347.0,0,,1.0,main_w1_handler0,2480260,11045713,False,,5300958.roundup,slurm,,132112168.0,corral-repl,,,21955485,,"""/galaxy-repl/main/files/013/168/dataset_13168842.dat""","""?""",0,pre_set,21684907,,32.0,16885,fasta,,26400850.0,1448908327.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2015-11-30 18:32:31.518872,71890.0,20.0
63468498,bam,39.0,len,2015-11-30 18:54:12.050875,slurm_normal,1448909706.0,0,,1.0,main_w2_handler0,2480260,11045917,False,,5301174.roundup,slurm,,132112168.0,corral-repl,,,21955499,,"""/galaxy-repl/main/files/013/168/dataset_13168842.dat""","""?""",0,pre_set,21684907,,32.0,16885,fasta,,26400850.0,1448909676.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2015-11-30 18:55:11.699193,71890.0,30.0
54378219,bam,39.0,len,2015-11-30 18:55:19.066396,slurm_normal,1448909792.0,0,,1.0,main_w1_handler1,2480260,11045926,False,,5301178.roundup,slurm,,132112168.0,corral-repl,,,21955500,,"""/galaxy-repl/main/files/013/168/dataset_13168842.dat""","""?""",0,pre_set,21684907,,32.0,16885,fasta,,26400850.0,1448909737.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2015-11-30 18:56:35.689586,71890.0,55.0
56668628,bam,39.0,len,2015-12-01 15:55:46.097923,slurm_normal,1448985471.0,0,,1.0,main_w2_handler0,2480260,11053723,False,,5308412.roundup,slurm,,132112168.0,corral-repl,,,21955589,,"""/galaxy-repl/main/files/013/168/dataset_13168842.dat""","""?""",0,pre_set,21684907,,32.0,16885,fasta,,25963961.0,1448985447.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2015-12-01 15:57:55.003520,71890.0,24.0
55299703,bam,39.0,len,2015-11-30 18:38:04.797907,slurm_normal,1448908729.0,0,,1.0,main_w1_handler1,2480260,11045768,False,,5301009.roundup,slurm,,132112168.0,corral-repl,,,21955495,,"""/galaxy-repl/main/files/013/168/dataset_13168842.dat""","""?""",0,pre_set,21684907,,32.0,16885,fasta,,26400850.0,1448908709.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2015-11-30 18:38:55.408264,71890.0,20.0
46765682,bam,39.0,len,2015-11-30 19:07:43.955535,slurm_normal,1448910504.0,0,,1.0,main_w2_handler1,2480260,11046035,False,,5301296.roundup,slurm,,132112168.0,corral-repl,,,21955515,,"""/galaxy-repl/main/files/013/168/dataset_13168842.dat""","""?""",0,pre_set,21684907,,32.0,16885,fasta,,26400850.0,1448910483.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2015-11-30 19:08:30.432200,71890.0,21.0
41627507,bam,39.0,len,2015-11-30 18:56:32.940646,slurm_normal,1448910032.0,0,,1.0,main_w1_handler0,2480260,11045942,False,,5301194.roundup,slurm,,132112168.0,corral-repl,,,21955503,,"""/galaxy-repl/main/files/013/168/dataset_13168842.dat""","""?""",0,pre_set,21684907,,32.0,16885,fasta,,26400850.0,1448909827.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2015-11-30 19:00:40.615508,71890.0,205.0
50313718,bam,39.0,len,2015-12-01 15:55:42.455852,slurm_normal,1448985427.0,0,,1.0,main_w1_handler2,2480260,11053721,False,,5308407.roundup,slurm,,132112168.0,corral-repl,,,21955588,,"""/galaxy-repl/main/files/013/168/dataset_13168842.dat""","""?""",0,pre_set,21684907,,32.0,16885,fasta,,25963961.0,1448985407.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2015-12-01 15:57:10.209490,71890.0,20.0
52701500,bam,39.0,len,2015-11-30 18:33:24.006149,slurm_normal,1448908447.0,0,,1.0,main_w2_handler0,2480260,11045726,False,,5300970.roundup,slurm,,132112168.0,corral-repl,,,21955489,,"""/galaxy-repl/main/files/013/168/dataset_13168842.dat""","""?""",0,pre_set,21684907,,32.0,16885,fasta,,26400850.0,1448908426.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2015-11-30 18:34:09.269857,71890.0,21.0
24122886,bam,39.0,len,2015-11-30 19:00:59.660780,slurm_normal,1448910101.0,0,,1.0,main_w2_handler0,2480260,11045972,False,,5301231.roundup,slurm,,132112168.0,corral-repl,,,21955507,,"""/galaxy-repl/main/files/013/168/dataset_13168842.dat""","""?""",0,pre_set,21684907,,32.0,16885,fasta,,26400850.0,1448910087.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2015-11-30 19:01:47.123931,71890.0,14.0
43673539,bam,39.0,len,2015-11-30 18:30:17.671843,slurm_normal,1448908252.0,0,,1.0,main_w1_handler1,2480260,11045704,False,,5300952.roundup,slurm,,132112168.0,corral-repl,,,21955484,,"""/galaxy-repl/main/files/013/168/dataset_13168842.dat""","""?""",0,pre_set,21684907,,32.0,16885,fasta,,26400850.0,1448908233.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2015-11-30 18:31:01.535437,71890.0,19.0
59507230,bam,39.0,len,2015-11-30 18:37:30.501080,slurm_normal,1448908694.0,0,,1.0,main_w1_handler2,2480260,11045762,False,,5301004.roundup,slurm,,132112168.0,corral-repl,,,21955494,,"""/galaxy-repl/main/files/013/168/dataset_13168842.dat""","""?""",0,pre_set,21684907,,32.0,16885,fasta,,26400850.0,1448908673.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2015-11-30 18:38:25.350306,71890.0,21.0
54178567,bam,39.0,len,2015-11-30 18:50:30.470358,slurm_normal,1448909478.0,0,,1.0,main_w1_handler2,2480260,11045885,False,,5301139.roundup,slurm,,132112168.0,corral-repl,,,21955496,,"""/galaxy-repl/main/files/013/168/dataset_13168842.dat""","""?""",0,pre_set,21684907,,32.0,16885,fasta,,26400850.0,1448909454.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2015-11-30 18:51:27.299566,71890.0,24.0
44993317,bam,39.0,len,2015-11-30 19:02:07.331864,slurm_normal,1448910174.0,0,,1.0,main_w1_handler1,2480260,11045982,False,,5301246.roundup,slurm,,132112168.0,corral-repl,,,21955510,,"""/galaxy-repl/main/files/013/168/dataset_13168842.dat""","""?""",0,pre_set,21684907,,32.0,16885,fasta,,26400850.0,1448910157.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2015-11-30 19:03:04.278901,71890.0,17.0
47786941,bam,39.0,len,2015-11-30 18:53:14.958105,slurm_normal,1448909645.0,0,,1.0,main_w1_handler1,2480260,11045909,False,,5301170.roundup,slurm,,132112168.0,corral-repl,,,21955497,,"""/galaxy-repl/main/files/013/168/dataset_13168842.dat""","""?""",0,pre_set,21684907,,32.0,16885,fasta,,26400850.0,1448909624.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2015-11-30 18:54:11.272954,71890.0,21.0
51015900,bam,39.0,len,2015-11-30 19:01:20.192849,slurm_normal,1448910127.0,0,,1.0,main_w1_handler2,2480260,11045976,False,,5301235.roundup,slurm,,132112168.0,corral-repl,,,21955508,,"""/galaxy-repl/main/files/013/168/dataset_13168842.dat""","""?""",0,pre_set,21684907,,32.0,16885,fasta,,26400850.0,1448910106.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2015-11-30 19:02:13.008025,71890.0,21.0
375839918,bam,39.0,len,2015-11-30 19:00:27.986520,slurm_normal,1448910315.0,0,,1.0,main_w1_handler2,2480260,11045967,False,,5301224.roundup,slurm,,132112168.0,corral-repl,,,21955506,,"""/galaxy-repl/main/files/013/168/dataset_13168842.dat""","""?""",0,pre_set,21684907,,32.0,16885,fasta,,26400850.0,1448910054.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2015-11-30 19:05:20.473884,71890.0,261.0
56107143,bam,39.0,len,2015-11-30 19:07:12.013035,slurm_normal,1448910529.0,0,,1.0,main_w2_handler0,2480260,11046029,False,,5301289.roundup,slurm,,132112168.0,corral-repl,,,21955514,,"""/galaxy-repl/main/files/013/168/dataset_13168842.dat""","""?""",0,pre_set,21684907,,32.0,16885,fasta,,26400850.0,1448910457.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2015-11-30 19:08:54.417631,71890.0,72.0
47887618,bam,39.0,len,2015-11-30 19:06:23.236673,slurm_normal,1448910433.0,0,,1.0,main_w2_handler1,2480260,11046023,False,,5301282.roundup,slurm,,132112168.0,corral-repl,,,21955512,,"""/galaxy-repl/main/files/013/168/dataset_13168842.dat""","""?""",0,pre_set,21684907,,32.0,16885,fasta,,26400850.0,1448910411.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2015-11-30 19:07:16.086267,71890.0,22.0
311649485,bam,39.0,len,2015-11-30 19:05:57.018198,slurm_normal,1448910525.0,0,,1.0,main_w1_handler1,2480260,11046015,False,,5301280.roundup,slurm,,132112168.0,corral-repl,,,21955511,,"""/galaxy-repl/main/files/013/168/dataset_13168842.dat""","""?""",0,pre_set,21684907,,32.0,16885,fasta,,26400850.0,1448910394.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2015-11-30 19:08:47.288543,71890.0,131.0
53289118,bam,39.0,len,2015-12-01 15:56:10.419401,slurm_normal,1448985555.0,0,,1.0,main_w2_handler1,2480260,11053731,False,,5308417.roundup,slurm,,132112168.0,corral-repl,,,21955596,,"""/galaxy-repl/main/files/013/168/dataset_13168842.dat""","""?""",0,pre_set,21684907,,32.0,16885,fasta,,25963961.0,1448985452.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2015-12-01 15:59:20.995317,71890.0,103.0
59330096,bam,39.0,len,2015-12-01 15:57:30.325815,slurm_normal,1448985682.0,0,,1.0,main_w1_handler0,2480260,11053779,False,,5308466.roundup,slurm,,132112168.0,corral-repl,,,21955625,,"""/galaxy-repl/main/files/013/168/dataset_13168842.dat""","""?""",0,pre_set,21684907,,32.0,16885,fasta,,25963961.0,1448985657.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2015-12-01 16:01:25.410897,71890.0,25.0
40368174,bam,39.0,len,2015-12-01 15:55:28.449675,slurm_normal,1448985376.0,0,,1.0,main_w1_handler2,2480260,11053716,False,,5308394.roundup,slurm,,132112168.0,corral-repl,,,21955584,,"""/galaxy-repl/main/files/013/168/dataset_13168842.dat""","""?""",0,pre_set,21684907,,32.0,16885,fasta,,25963961.0,1448985353.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2015-12-01 15:56:20.529121,71890.0,23.0
41395072,bam,39.0,len,2015-12-01 15:55:37.132561,slurm_normal,1448985384.0,0,,1.0,main_w2_handler1,2480260,11053718,False,,5308395.roundup,slurm,,132112168.0,corral-repl,,,21955586,,"""/galaxy-repl/main/files/013/168/dataset_13168842.dat""","""?""",0,pre_set,21684907,,32.0,16885,fasta,,25963961.0,1448985362.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2015-12-01 15:56:33.054889,71890.0,22.0
53589784,bam,39.0,len,2015-12-01 15:56:54.606177,slurm_normal,1448985742.0,0,,1.0,main_w2_handler1,2480260,11053753,False,,5308479.roundup,slurm,,132112168.0,corral-repl,,,21955612,,"""/galaxy-repl/main/files/013/168/dataset_13168842.dat""","""?""",0,pre_set,21684907,,32.0,16885,fasta,,25963961.0,1448985704.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2015-12-01 16:02:30.894531,71890.0,38.0
60916888,bam,39.0,len,2015-12-01 15:55:32.696428,slurm_normal,1448985436.0,0,,1.0,main_w1_handler1,2480260,11053717,False,,5308406.roundup,slurm,,132112168.0,corral-repl,,,21955585,,"""/galaxy-repl/main/files/013/168/dataset_13168842.dat""","""?""",0,pre_set,21684907,,32.0,16885,fasta,,25963961.0,1448985407.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2015-12-01 15:57:19.120265,71890.0,29.0
45078840,bam,39.0,len,2015-12-01 15:56:04.138391,slurm_normal,1448985547.0,0,,1.0,main_w1_handler1,2480260,11053728,False,,5308433.roundup,slurm,,132112168.0,corral-repl,,,21955593,,"""/galaxy-repl/main/files/013/168/dataset_13168842.dat""","""?""",0,pre_set,21684907,,32.0,16885,fasta,,25963961.0,1448985527.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2015-12-01 15:59:08.899652,71890.0,20.0
49220503,bam,39.0,len,2015-12-01 15:57:15.735529,slurm_normal,1448985816.0,0,,1.0,main_w2_handler1,2480260,11053768,False,,5308495.roundup,slurm,,132112168.0,corral-repl,,,21955619,,"""/galaxy-repl/main/files/013/168/dataset_13168842.dat""","""?""",0,pre_set,21684907,,32.0,16885,fasta,,25963961.0,1448985793.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2015-12-01 16:03:43.819542,71890.0,23.0
41011056,bam,39.0,len,2015-12-01 15:56:52.542514,slurm_normal,1448985469.0,0,,1.0,main_w1_handler0,2480260,11053752,False,,5308413.roundup,slurm,,132112168.0,corral-repl,,,21955611,,"""/galaxy-repl/main/files/013/168/dataset_13168842.dat""","""?""",0,pre_set,21684907,,32.0,16885,fasta,,25963961.0,1448985449.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2015-12-01 15:57:52.446833,71890.0,20.0
45884382,bam,39.0,len,2015-12-01 15:57:25.098999,slurm_normal,1448985582.0,0,,1.0,main_w1_handler0,2480260,11053774,False,,5308438.roundup,slurm,,132112168.0,corral-repl,,,21955622,,"""/galaxy-repl/main/files/013/168/dataset_13168842.dat""","""?""",0,pre_set,21684907,,32.0,16885,fasta,,25963961.0,1448985563.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2015-12-01 15:59:50.412516,71890.0,19.0
54245370,bam,39.0,len,2015-12-01 15:57:40.879776,slurm_normal,1448985952.0,0,,1.0,main_w2_handler1,2480260,11053785,False,,5308508.roundup,slurm,,132112168.0,corral-repl,,,21955630,,"""/galaxy-repl/main/files/013/168/dataset_13168842.dat""","""?""",0,pre_set,21684907,,32.0,16885,fasta,,25963961.0,1448985868.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2015-12-01 16:05:54.974510,71890.0,84.0
51701022,bam,39.0,len,2015-12-01 15:56:49.857007,slurm_normal,1448985626.0,0,,1.0,main_w2_handler1,2480260,11053751,False,,5308448.roundup,slurm,,132112168.0,corral-repl,,,21955610,,"""/galaxy-repl/main/files/013/168/dataset_13168842.dat""","""?""",0,pre_set,21684907,,32.0,16885,fasta,,25963961.0,1448985602.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2015-12-01 16:00:29.949611,71890.0,24.0
48110209,bam,39.0,len,2015-12-01 15:57:12.067733,slurm_normal,1448985657.0,0,,1.0,main_w2_handler1,2480260,11053764,False,,5308457.roundup,slurm,,132112168.0,corral-repl,,,21955618,,"""/galaxy-repl/main/files/013/168/dataset_13168842.dat""","""?""",0,pre_set,21684907,,32.0,16885,fasta,,25963961.0,1448985638.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2015-12-01 16:00:59.686367,71890.0,19.0
45174397,bam,39.0,len,2015-12-01 15:56:16.638474,slurm_normal,1448985470.0,0,,1.0,main_w1_handler2,2480260,11053734,False,,5308414.roundup,slurm,,132112168.0,corral-repl,,,21955599,,"""/galaxy-repl/main/files/013/168/dataset_13168842.dat""","""?""",0,pre_set,21684907,,32.0,16885,fasta,,25963961.0,1448985449.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2015-12-01 15:57:52.270712,71890.0,21.0
55338322,bam,39.0,len,2015-12-01 15:57:36.310390,slurm_normal,1448985817.0,0,,1.0,main_w1_handler2,2480260,11053782,False,,5308497.roundup,slurm,,132112168.0,corral-repl,,,21955628,,"""/galaxy-repl/main/files/013/168/dataset_13168842.dat""","""?""",0,pre_set,21684907,,32.0,16885,fasta,,25963961.0,1448985794.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2015-12-01 16:03:40.166253,71890.0,23.0
50104849,bam,39.0,len,2015-12-01 15:57:07.632756,slurm_normal,1448985517.0,0,,1.0,main_w1_handler0,2480260,11053758,False,,5308425.roundup,slurm,,132112168.0,corral-repl,,,21955617,,"""/galaxy-repl/main/files/013/168/dataset_13168842.dat""","""?""",0,pre_set,21684907,,32.0,16885,fasta,,25963961.0,1448985485.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2015-12-01 15:58:38.304893,71890.0,32.0
