bigwigFile1,bigwigFile1_filetype,bigwigFile2,bigwigFile2_filetype,blackListFileName,blackListFileName1,blackListFileName1_filetype,blackListFileName_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__job_resource.tacc_compute_resource,parameters.__workflow_invocation_uuid__,parameters.advancedOpt.__current_case__,parameters.advancedOpt.binSize,parameters.advancedOpt.blackListFileName.values,parameters.advancedOpt.plotTitle,parameters.advancedOpt.scaleFactor1,parameters.advancedOpt.scaleFactor2,parameters.advancedOpt.showAdvancedOpt,parameters.advancedOpt.skipNAs,parameters.bigwigFile1.values,parameters.bigwigFile2.values,parameters.chromInfo,parameters.comparison.__current_case__,parameters.comparison.comparison_select,parameters.comparison.pseudocount,parameters.dbkey,parameters.outFileFormat,parameters.region,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
28069423,bigwig,35476407,bigwig,,,,,2017-02-21 15:38:37.415937,slurm_multi,1487691713.0,0,6.0,main_w4_handler2,2924509,15096239,False,,9251207,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,"[{'src': 'hda', 'id': 27922145}]","[{'src': 'hda', 'id': 27922144}]","""/galaxy-repl/localdata/chrom/ce10.len""",1,ratio,1.0,"""ce10""","""bigwig""","""""",32.0,,34984797.0,1487691662.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.6.0,2.3.6.0,,2017-02-21 15:41:54.464529,96632,51.0
203238238,bigwig,170386649,bigwig,,,,,2017-02-22 00:05:26.966229,slurm_multi,1487723192.0,0,6.0,main_w3_handler2,2987892,15101021,False,,9256300,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,"[{'src': 'hda', 'id': 28352310}]","[{'src': 'hda', 'id': 28352311}]","""/galaxy-repl/localdata/chrom/hg19.len""",0,log2,1.0,"""hg19""","""bigwig""","""""",32.0,,35974688.0,1487722273.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.6.0,2.3.6.0,,2017-02-22 00:26:33.749287,82005,919.0
203238238,bigwig,170386649,bigwig,,,,,2017-02-22 00:43:54.297634,slurm_multi,1487725101.0,0,6.0,main_w4_handler2,2987892,15101300,False,,9256600,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,"[{'src': 'hda', 'id': 28352310}]","[{'src': 'hda', 'id': 28352311}]","""/galaxy-repl/localdata/chrom/hg19.len""",0,log2,1.0,"""hg19""","""bedgraph""","""""",32.0,,35974688.0,1487724320.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.6.0,2.3.6.0,,2017-02-22 00:58:22.604560,82005,781.0
96727262,bigwig,87942499,bigwig,,,,,2017-02-22 16:39:05.784969,slurm_multi,1487781693.0,0,6.0,main_w3_handler2,3005846,15109334,False,,9263989,slurm,,132112168.0,corral-repl,,0,no,,,0.0,,,,,,no,,"[{'src': 'hda', 'id': 28465419}]","[{'src': 'hda', 'id': 28465418}]","""/galaxy-repl/localdata/chrom/ce10.len""",2,subtract,,"""ce10""","""bigwig""","""""",32.0,,35765181.0,1487781639.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.6.0,2.3.6.0,,2017-02-22 16:41:34.849515,41870,54.0
96727262,bigwig,87942499,bigwig,,,,,2017-02-23 09:35:33.206037,slurm_multi,1487843260.0,0,6.0,main_w4_handler2,3005846,15116443,False,,9270959,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,"[{'src': 'hda', 'id': 28465419}]","[{'src': 'hda', 'id': 28465418}]","""/galaxy-repl/localdata/chrom/ce10.len""",2,subtract,,"""ce10""","""bedgraph""","""""",32.0,,35765181.0,1487843156.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.6.0,2.3.6.0,,2017-02-23 09:47:43.615595,41870,104.0
934796336,bigwig,1517481832,bigwig,,,,,2017-02-23 21:47:19.991270,slurm_multi,1487887420.0,0,6.0,main_w4_handler2,3007858,15123555,False,,9277424,slurm,,132111800.0,corral-repl,,0,no,,,0.0,,,,,,no,,"[{'src': 'hda', 'id': 28485784}]","[{'src': 'hda', 'id': 28485753}]","""/galaxy-repl/localdata/chrom/mm9.len""",2,subtract,,"""mm9""","""bigwig""","""""",32.0,,35615592.0,1487886533.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.6.0,2.3.6.0,,2017-02-23 22:03:42.156857,84242,887.0
1277982624,bigwig,1740895020,bigwig,,,,,2017-02-23 21:48:02.849864,slurm_multi,1487888353.0,0,6.0,main_w4_handler2,3007858,15123558,False,,9277563,slurm,,132111800.0,corral-repl,,0,no,,,0.0,,,,,,no,,"[{'src': 'hda', 'id': 28485917}]","[{'src': 'hda', 'id': 28486556}]","""/galaxy-repl/localdata/chrom/mm9.len""",2,subtract,,"""mm9""","""bigwig""","""""",32.0,,35615592.0,1487887535.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.6.0,2.3.6.0,,2017-02-23 22:19:14.927430,84242,818.0
16105527,bigwig,1517481832,bigwig,,,,,2017-02-23 21:53:00.901695,slurm_multi,1487889179.0,0,6.0,main_w4_handler2,3007858,15123589,False,,9277791,slurm,,132111800.0,corral-repl,,0,no,,,0.0,,,,,,no,,"[{'src': 'hda', 'id': 28486354}]","[{'src': 'hda', 'id': 28487678}]","""/galaxy-repl/localdata/chrom/mm9.len""",2,subtract,,"""mm9""","""bigwig""","""""",32.0,,35615592.0,1487888482.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.6.0,2.3.6.0,,2017-02-23 22:33:02.637216,84242,697.0
1243129096,bigwig,1402199184,bigwig,,,,,2017-02-23 22:20:27.652016,slurm_multi,1487890094.0,0,6.0,main_w4_handler2,3007858,15123906,False,,9277916,slurm,,132112168.0,corral-repl,,0,no,,,0.0,,,,,,no,,"[{'src': 'hda', 'id': 28487970}]","[{'src': 'hda', 'id': 28488308}]","""/galaxy-repl/localdata/chrom/mm9.len""",2,subtract,,"""mm9""","""bigwig""","""""",32.0,,35615592.0,1487889274.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.6.0,2.3.6.0,,2017-02-23 22:48:15.228412,84242,820.0
35925393,bigwig,30236451,bigwig,,,,,2017-02-24 16:34:43.791882,slurm_multi,1487954221.0,0,6.0,main_w4_handler2,1746140,15132308,False,,9285911,slurm,,132111800.0,corral-repl,,0,no,,,,,,,,,,,"[{'src': 'hda', 'id': 28500584}]","[{'src': 'hda', 'id': 28500611}]","""/galaxy-repl/localdata/chrom/mycoTube_H37RV.len""",1,ratio,1.0,"""mycoTube_H37RV""","""bigwig""","""""",32.0,,36024883.0,1487954198.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.6.0,2.3.6.0,,2017-02-24 16:37:02.635052,43307,23.0
48423666,bigwig,38075282,bigwig,,,,,2017-02-27 20:29:06.298874,slurm_multi,1488229080.0,0,6.0,main_w4_handler2,2998809,15158941,False,,9310880,slurm,,132112168.0,corral-repl,,0,no,,,0.0,,,,,,no,,"[{'src': 'hda', 'id': 28539471}]","[{'src': 'hda', 'id': 28539472}]","""/galaxy-repl/localdata/chrom/Schizosaccharomyces_pombe_1.1.len""",1,ratio,1.0,"""Schizosaccharomyces_pombe_1.1""","""bigwig""","""""",32.0,,36228684.0,1488229053.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.6.0,2.3.6.0,,2017-02-27 20:58:01.885226,99151,27.0
45388807,bigwig,43316942,bigwig,,,,,2017-02-27 20:29:40.604895,slurm_multi,1488229211.0,0,6.0,main_w4_handler2,2998809,15158946,False,,9310901,slurm,,132112168.0,corral-repl,,0,no,,,0.0,,,,,,no,,"[{'src': 'hda', 'id': 28539468}]","[{'src': 'hda', 'id': 28539470}]","""/galaxy-repl/localdata/chrom/Schizosaccharomyces_pombe_1.1.len""",1,ratio,1.0,"""Schizosaccharomyces_pombe_1.1""","""bigwig""","""""",32.0,,36228684.0,1488229188.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.6.0,2.3.6.0,,2017-02-27 21:00:12.248938,99151,23.0
563874377,bigwig,521461643,bigwig,,,,,2017-03-01 14:12:46.938569,slurm_multi,1488378679.0,0,6.0,main_w4_handler2,3012221,15178666,False,,9329188,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,"[{'src': 'hda', 'id': 28540764}]","[{'src': 'hda', 'id': 28540762}]","""/galaxy-repl/localdata/chrom/mm9.len""",0,log2,1.0,"""mm9""","""bigwig""","""""",32.0,,36308349.0,1488377800.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.6.0,2.3.6.0,,2017-03-01 14:31:20.039578,34777,879.0
45210552,bigwig,51843293,bigwig,,,,,2017-03-01 21:02:49.273532,slurm_multi,1488402882.0,0,6.0,main_w3_handler2,3014467,15182423,False,,9333347,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,"[{'src': 'hda', 'id': 28574820}]","[{'src': 'hda', 'id': 28574845}]","""/galaxy-repl/localdata/chrom/Schizosaccharomyces_pombe_1.1.len""",1,ratio,1.0,"""Schizosaccharomyces_pombe_1.1""","""bigwig""","""""",32.0,,36228684.0,1488402860.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.6.0,2.3.6.0,,2017-03-01 21:14:43.304311,99151,22.0
53700382,bigwig,53545562,bigwig,,,,,2017-03-01 19:52:23.837859,slurm_multi,1488402392.0,0,6.0,main_w4_handler2,3014467,15181863,False,,9333291,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,"[{'src': 'hda', 'id': 28574914}]","[{'src': 'hda', 'id': 28574846}]","""/galaxy-repl/localdata/chrom/Schizosaccharomyces_pombe_1.1.len""",0,log2,1.0,"""Schizosaccharomyces_pombe_1.1""","""bigwig""","""""",32.0,,36228684.0,1488402372.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.6.0,2.3.6.0,,2017-03-01 21:06:33.750713,99151,20.0
45210552,bigwig,51843293,bigwig,,,,,2017-03-01 19:51:55.778242,slurm_multi,1488401775.0,0,6.0,main_w4_handler2,3014467,15181860,False,,9333202,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,"[{'src': 'hda', 'id': 28574820}]","[{'src': 'hda', 'id': 28574845}]","""/galaxy-repl/localdata/chrom/Schizosaccharomyces_pombe_1.1.len""",0,log2,1.0,"""Schizosaccharomyces_pombe_1.1""","""bigwig""","""""",32.0,,36228684.0,1488401757.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.6.0,2.3.6.0,,2017-03-01 20:56:17.282882,99151,18.0
108664029,bigwig,87942499,bigwig,,,,,2017-03-02 13:02:29.950768,slurm_multi,1488460133.0,0,6.0,main_w3_handler2,3016514,15188354,False,,9339310,slurm,,132111800.0,corral-repl,,0,no,,,,,,,,,,,"[{'src': 'hda', 'id': 28586289}]","[{'src': 'hda', 'id': 28586276}]","""/galaxy-repl/localdata/chrom/ce10.len""",2,subtract,,"""ce10""","""bedgraph""","""""",32.0,,35765181.0,1488460086.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.6.0,2.3.6.0,,2017-03-02 13:08:55.608153,41870,47.0
276989826,bigwig,318898998,bigwig,,,,,2017-03-02 14:36:00.980142,slurm_multi,1488471006.0,0,6.0,main_w3_handler2,3016453,15189348,False,,9340827,slurm,,132112168.0,corral-repl,,0,no,,,0.0,,,,,,no,,"[{'src': 'hda', 'id': 28587505}]","[{'src': 'hda', 'id': 28587507}]","""/galaxy-repl/localdata/chrom/mm9.len""",2,subtract,,"""mm9""","""bigwig""","""""",32.0,,36304356.0,1488469872.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.6.0,2.3.6.0,,2017-03-02 16:10:09.993015,42925,1134.0
269197077,bigwig,377065178,bigwig,,,,,2017-03-02 14:36:17.723756,slurm_multi,1488472335.0,0,6.0,main_w3_handler2,3016453,15189350,False,,9341050,slurm,,132112168.0,corral-repl,,0,no,,,0.0,,,,,,no,,"[{'src': 'hda', 'id': 28587501}]","[{'src': 'hda', 'id': 28587506}]","""/galaxy-repl/localdata/chrom/mm9.len""",2,subtract,,"""mm9""","""bigwig""","""""",32.0,,36304356.0,1488471158.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.6.0,2.3.6.0,,2017-03-02 16:32:18.081434,42925,1177.0
101625479,bigwig,108418557,bigwig,,,,,2017-03-02 22:14:26.475682,slurm_multi,1488494133.0,0,6.0,main_w4_handler2,2754938,15193786,False,,9344598,slurm,,132112168.0,corral-repl,,0,no,,,0.0,,,,,,no,,"[{'src': 'hda', 'id': 28593724}]","[{'src': 'hda', 'id': 28594030}]","""/galaxy-repl/localdata/chrom/mm9.len""",0,log2,1.0,"""mm9""","""bigwig""","""""",32.0,,36399751.0,1488493406.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.6.0,2.3.6.0,,2017-03-02 22:35:34.821022,86849,727.0
108418557,bigwig,101625479,bigwig,,,,,2017-03-02 23:55:07.750776,slurm_multi,1488500245.0,0,6.0,main_w3_handler2,2754938,15194877,False,,9345507,slurm,,132112168.0,corral-repl,,0,no,,,0.0,,,,,,no,,"[{'src': 'hda', 'id': 28594030}]","[{'src': 'hda', 'id': 28593724}]","""/galaxy-repl/localdata/chrom/mm9.len""",6,reciprocal_ratio,1.0,"""mm9""","""bigwig""","""""",32.0,,36399751.0,1488499288.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.6.0,2.3.6.0,,2017-03-03 00:17:26.732376,86849,957.0
108418557,bigwig,101625479,bigwig,,,,,2017-03-03 10:41:20.249916,slurm_multi,1488538650.0,0,6.0,main_w3_handler2,2754938,15198245,False,,9348717,slurm,,132111800.0,corral-repl,,0,no,,,0.0,,,,,,no,,"[{'src': 'hda', 'id': 28594030}]","[{'src': 'hda', 'id': 28593724}]","""/galaxy-repl/localdata/chrom/mm9.len""",6,reciprocal_ratio,1.0,"""mm9""","""bedgraph""","""""",32.0,,36366167.0,1488538032.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.6.0,2.3.6.0,,2017-03-03 10:57:43.028525,86849,618.0
116809194,bigwig,43862719,bigwig,,,,,2017-03-03 12:14:52.979525,slurm_multi,1488544330.0,0,6.0,main_w4_handler2,605821,15198988,False,,9349427,slurm,,132112168.0,corral-repl,,0,no,,,0.0,,,,,,no,,"[{'src': 'hda', 'id': 28587432}]","[{'src': 'hda', 'id': 28587475}]","""/galaxy-repl/localdata/chrom/mm9.len""",0,log2,1.0,"""mm9""","""bigwig""","""""",32.0,,36327803.0,1488543622.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.6.0,2.3.6.0,,2017-03-03 12:32:12.232686,12956,708.0
127085452,bigwig,100105678,bigwig,,,,,2017-03-03 12:37:27.838237,slurm_multi,1488552570.0,0,6.0,main_w3_handler2,605821,15199088,False,,9350595,slurm,,132111800.0,corral-repl,,0,no,,,0.0,,,,,,no,,"[{'src': 'hda', 'id': 28587453}]","[{'src': 'hda', 'id': 28587444}]","""/galaxy-repl/localdata/chrom/mm9.len""",0,log2,1.0,"""mm9""","""bigwig""","""""",32.0,,36327803.0,1488551584.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.6.0,2.3.6.0,,2017-03-03 14:49:34.258475,12956,986.0
50846370,bigwig,57619779,bigwig,,,,,2017-03-05 00:54:33.925912,slurm_multi,1488676087.0,0,6.0,main_w3_handler2,2682707,15209563,False,,9359206,slurm,,132112168.0,corral-repl,,0,no,,,0.0,,,,,,no,,"[{'src': 'hda', 'id': 24881199}]","[{'src': 'hda', 'id': 24881201}]","""/galaxy-repl/localdata/chrom/mm9.len""",0,log2,1.0,"""mm9""","""bigwig""","""""",32.0,,36439645.0,1488675477.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.6.0,2.3.6.0,,2017-03-05 01:08:08.921448,46988,610.0
23469439,bigwig,22587879,bigwig,,,,,2017-03-05 00:59:39.101379,slurm_multi,1488676757.0,0,6.0,main_w3_handler2,2682707,15209572,False,,9359233,slurm,,132112168.0,corral-repl,,0,no,,,0.0,,,,,,no,,"[{'src': 'hda', 'id': 24881786}]","[{'src': 'hda', 'id': 24881785}]","""/galaxy-repl/localdata/chrom/mm9.len""",0,log2,1.0,"""mm9""","""bigwig""","""""",32.0,,36439645.0,1488676198.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.6.0,2.3.6.0,,2017-03-05 01:19:19.379152,46988,559.0
45421203,bigwig,43411809,bigwig,,,,,2017-03-05 13:17:52.879584,slurm_multi,1488719996.0,0,6.0,main_w3_handler2,3014467,15211537,False,,9360827,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,"[{'src': 'hda', 'id': 28620334}]","[{'src': 'hda', 'id': 28620335}]","""/galaxy-repl/localdata/chrom/Schizosaccharomyces_pombe_1.1.len""",0,log2,1.0,"""Schizosaccharomyces_pombe_1.1""","""bigwig""","""""",32.0,,36228684.0,1488719979.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.6.0,2.3.6.0,,2017-03-05 13:19:57.934882,99151,17.0
53700382,bigwig,53545562,bigwig,,,,,2017-03-05 13:20:36.609268,slurm_multi,1488720321.0,0,6.0,main_w4_handler2,3014467,15211549,False,,9360876,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,"[{'src': 'hda', 'id': 28574914}]","[{'src': 'hda', 'id': 28574846}]","""/galaxy-repl/localdata/chrom/Schizosaccharomyces_pombe_1.1.len""",0,log2,1.0,"""Schizosaccharomyces_pombe_1.1""","""bigwig""","""""",32.0,,36228684.0,1488720304.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.6.0,2.3.6.0,,2017-03-05 13:25:22.998757,99151,17.0
48446396,bigwig,38313082,bigwig,,,,,2017-03-05 13:19:20.858729,slurm_multi,1488720106.0,0,6.0,main_w3_handler2,3014467,15211543,False,,9360832,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,"[{'src': 'hda', 'id': 28620336}]","[{'src': 'hda', 'id': 28620337}]","""/galaxy-repl/localdata/chrom/Schizosaccharomyces_pombe_1.1.len""",0,log2,1.0,"""Schizosaccharomyces_pombe_1.1""","""bigwig""","""""",32.0,,36228684.0,1488720089.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.6.0,2.3.6.0,,2017-03-05 13:21:47.743742,99151,17.0
45210552,bigwig,51843293,bigwig,,,,,2017-03-05 13:20:12.351048,slurm_multi,1488720212.0,0,6.0,main_w4_handler2,3014467,15211546,False,,9360849,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,"[{'src': 'hda', 'id': 28574820}]","[{'src': 'hda', 'id': 28574845}]","""/galaxy-repl/localdata/chrom/Schizosaccharomyces_pombe_1.1.len""",0,log2,1.0,"""Schizosaccharomyces_pombe_1.1""","""bigwig""","""""",32.0,,36228684.0,1488720196.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.6.0,2.3.6.0,,2017-03-05 13:23:34.346704,99151,16.0
197613219,bigwig,203711877,bigwig,,,,,2017-03-05 16:09:09.102253,slurm_multi,1488730759.0,0,6.0,main_w4_handler2,2754938,15212625,False,,9361769,slurm,,132112168.0,corral-repl,,0,no,,,0.0,,,,,,no,,"[{'src': 'hda', 'id': 28624841}]","[{'src': 'hda', 'id': 28624844}]","""/galaxy-repl/localdata/chrom/mm9.len""",6,reciprocal_ratio,1.0,"""mm9""","""bedgraph""","""""",32.0,,36366167.0,1488730246.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.6.0,2.3.6.0,,2017-03-05 16:19:21.371479,86849,513.0
58821597,bigwig,85837236,bigwig,,,,,2017-03-06 09:00:32.404203,slurm_multi,1488791698.0,0,6.0,main_w3_handler2,2738184,15217205,False,,9366239,slurm,,132112168.0,corral-repl,,0,no,,,0.0,,,,,,no,,"[{'src': 'hda', 'id': 28634025}]","[{'src': 'hda', 'id': 28634022}]","""/galaxy-repl/localdata/chrom/?.len""",0,log2,1.0,"""?""","""bigwig""","""""",32.0,,35673458.0,1488791078.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.6.0,2.3.6.0,,2017-03-06 09:14:59.758613,16983,620.0
259343,bigwig,256262,bigwig,,,,,2017-03-06 11:58:17.442289,slurm_multi,1488801826.0,0,6.0,main_w4_handler2,3019460,15218872,False,,9367794,slurm,,132112168.0,corral-repl,,0,no,,,0.0,,,,,,no,,"[{'src': 'hda', 'id': 28636700}]","[{'src': 'hda', 'id': 28636701}]","""/galaxy-repl/localdata/chrom/mm9.len""",0,log2,1.0,"""mm9""","""bedgraph""","""""",32.0,,36444096.0,1488801784.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.6.0,2.3.6.0,,2017-03-06 12:03:48.119800,78967,42.0
256262,bigwig,259343,bigwig,,,,,2017-03-06 12:50:38.051821,slurm_multi,1488804833.0,0,6.0,main_w3_handler2,3019460,15219252,False,,9368152,slurm,,132111800.0,corral-repl,,0,no,,,0.0,,,,,,no,,"[{'src': 'hda', 'id': 28636701}]","[{'src': 'hda', 'id': 28636700}]","""/galaxy-repl/localdata/chrom/mm9.len""",0,log2,1.0,"""mm9""","""bedgraph""","""""",32.0,,36444096.0,1488804789.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.6.0,2.3.6.0,,2017-03-06 12:53:54.899133,78967,44.0
263514,bigwig,263980,bigwig,,,,,2017-03-06 13:15:18.207893,slurm_multi,1488806326.0,0,6.0,main_w3_handler2,3019460,15219429,False,,9368323,slurm,,132112168.0,corral-repl,,0,no,,,0.0,,,,,,no,,"[{'src': 'hda', 'id': 28637619}]","[{'src': 'hda', 'id': 28637620}]","""/galaxy-repl/localdata/chrom/mm9.len""",0,log2,1.0,"""mm9""","""bedgraph""","""""",32.0,,36444096.0,1488806283.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.6.0,2.3.6.0,,2017-03-06 13:18:48.198653,78967,43.0
261628,bigwig,258464,bigwig,,,,,2017-03-06 13:19:14.197206,slurm_multi,1488806565.0,0,6.0,main_w4_handler2,3019460,15219467,False,,9368357,slurm,,132112168.0,corral-repl,,0,no,,,0.0,,,,,,no,,"[{'src': 'hda', 'id': 28637857}]","[{'src': 'hda', 'id': 28637853}]","""/galaxy-repl/localdata/chrom/mm9.len""",0,log2,1.0,"""mm9""","""bigwig""","""""",32.0,,36444096.0,1488806520.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.6.0,2.3.6.0,,2017-03-06 13:22:46.439109,78967,45.0
263980,bigwig,263514,bigwig,,,,,2017-03-06 13:05:08.497900,slurm_multi,1488805741.0,0,6.0,main_w4_handler2,3019460,15219325,False,,9368239,slurm,,132112168.0,corral-repl,,0,no,,,0.0,,,,,,no,,"[{'src': 'hda', 'id': 28637620}]","[{'src': 'hda', 'id': 28637619}]","""/galaxy-repl/localdata/chrom/mm9.len""",0,log2,1.0,"""mm9""","""bigwig""","""""",32.0,,36444096.0,1488805701.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.6.0,2.3.6.0,,2017-03-06 13:09:02.816693,78967,40.0
258464,bigwig,261628,bigwig,,,,,2017-03-06 13:25:18.853122,slurm_multi,1488806920.0,0,6.0,main_w4_handler2,3019460,15219509,False,,9368405,slurm,,132112168.0,corral-repl,,0,no,,,0.0,,,,,,no,,"[{'src': 'hda', 'id': 28637853}]","[{'src': 'hda', 'id': 28637857}]","""/galaxy-repl/localdata/chrom/mm9.len""",0,log2,1.0,"""mm9""","""bigwig""","""""",32.0,,36444096.0,1488806878.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.6.0,2.3.6.0,,2017-03-06 13:28:41.814909,78967,42.0
263980,bigwig,263514,bigwig,,,,,2017-03-06 13:02:40.818506,slurm_multi,1488805565.0,0,6.0,main_w3_handler2,3019460,15219302,False,,9368228,slurm,,132112168.0,corral-repl,,0,no,,,0.0,,,,,,no,,"[{'src': 'hda', 'id': 28637620}]","[{'src': 'hda', 'id': 28637619}]","""/galaxy-repl/localdata/chrom/mm9.len""",0,log2,1.0,"""mm9""","""bedgraph""","""""",32.0,,36444096.0,1488805524.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.6.0,2.3.6.0,,2017-03-06 13:06:13.481542,78967,41.0
263514,bigwig,263980,bigwig,,,,,2017-03-06 13:25:53.411714,slurm_multi,1488807282.0,0,6.0,main_w3_handler2,3019460,15219515,False,,9368444,slurm,,132112168.0,corral-repl,,0,no,,,0.0,,,,,,no,,"[{'src': 'hda', 'id': 28637619}]","[{'src': 'hda', 'id': 28637620}]","""/galaxy-repl/localdata/chrom/mm9.len""",0,log2,1.0,"""mm9""","""bigwig""","""""",32.0,,36444096.0,1488807238.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.6.0,2.3.6.0,,2017-03-06 13:34:44.095592,78967,44.0
