corData,corData_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.corData.values,parameters.dbkey,parameters.outFileFormat,parameters.outFileNameData,parameters.plotTitle,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2232194,deeptools_coverage_matrix,2017-01-09 18:22:39.012804,slurm_normal,1483986442.0,0,1.0,main_w3_handler1,2945860,14718563,False,,8887526.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","[{'src': 'hda', 'id': 27856607}]","""mm10""","""png""","""false""","""""",32.0,,35170100,1483986313.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.3.6.0,2.3.6.0,,2017-01-09 18:27:25.880401,93923,129.0
24703355,deeptools_coverage_matrix,2017-01-27 01:40:29.855061,slurm_normal,1485481996.0,0,1.0,main_w4_handler1,2961824,14884695,False,,9044182.roundup,slurm,,132111800.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","[{'src': 'hda', 'id': 28104246}]","""hg19""","""png""","""false""","""""",32.0,,35462994,1485481984.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.3.6.0,2.3.6.0,,2017-01-27 01:53:17.947780,50986,12.0
25751313,deeptools_coverage_matrix,2017-01-27 01:23:09.560681,slurm_normal,1485480304.0,0,1.0,main_w4_handler1,2961824,14884637,False,,9043985.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","[{'src': 'hda', 'id': 28103738}]","""hg19""","""png""","""false""","""""",32.0,,35462994,1485480285.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.3.6.0,2.3.6.0,,2017-01-27 01:25:06.284147,50986,19.0
25711363,deeptools_coverage_matrix,2017-01-27 01:23:17.566267,slurm_normal,1485480305.0,0,1.0,main_w4_handler0,2961824,14884638,False,,9043986.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","[{'src': 'hda', 'id': 28103739}]","""hg19""","""png""","""false""","""""",32.0,,35462994,1485480289.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.3.6.0,2.3.6.0,,2017-01-27 01:25:06.991833,50986,16.0
16046343,deeptools_coverage_matrix,2017-01-27 01:23:32.767063,slurm_normal,1485481066.0,0,1.0,main_w3_handler1,2961824,14884640,False,,9044133.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","[{'src': 'hda', 'id': 28103741}]","""hg19""","""png""","""false""","""""",32.0,,35462994,1485481047.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.3.6.0,2.3.6.0,,2017-01-27 01:37:50.181715,50986,19.0
25714267,deeptools_coverage_matrix,2017-01-27 01:23:24.522314,slurm_normal,1485480796.0,0,1.0,main_w4_handler1,2961824,14884639,False,,9044097.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","[{'src': 'hda', 'id': 28103740}]","""hg19""","""png""","""false""","""""",32.0,,35462994,1485480779.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.3.6.0,2.3.6.0,,2017-01-27 01:33:18.099912,50986,17.0
3421582,deeptools_coverage_matrix,2017-01-26 15:13:41.292124,slurm_normal,1485443792.0,0,1.0,main_w3_handler1,2950831,14878675,False,,9038202.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","[{'src': 'hda', 'id': 28020429}]","""hg38""","""png""","""false""","""""",32.0,,35204014,1485443747.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.3.6.0,2.3.6.0,,2017-01-26 15:16:33.763626,71689,45.0
111979282,deeptools_coverage_matrix,2017-01-27 00:46:44.442773,slurm_normal,1485478133.0,0,1.0,main_w4_handler0,2961824,14884345,False,,9043740.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","[{'src': 'hda', 'id': 28102886}]","""hg19""","""png""","""false""","""""",32.0,,35462994,1485478096.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.3.6.0,2.3.6.0,,2017-01-27 00:48:56.113501,50986,37.0
19330449,deeptools_coverage_matrix,2017-01-27 00:01:12.639849,slurm_normal,1485475399.0,0,1.0,main_w3_handler1,2961824,14883864,False,,9043323.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","[{'src': 'hda', 'id': 28009387}]","""hg19""","""png""","""false""","""""",32.0,,35462994,1485475369.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.3.6.0,2.3.6.0,,2017-01-27 00:03:21.453330,50986,30.0
8583770,deeptools_coverage_matrix,2017-03-25 14:21:35.176630,slurm_normal,1490451865.0,0,1.0,main_w4_handler1,2788464,15394881,False,,9530385.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","[{'src': 'hda', 'id': 28918270}]","""hg19""","""pdf""","""false""","""""",32.0,,35333241,1490451851.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.3.6.0,2.3.6.0,,2017-03-25 14:24:26.959189,66832,14.0
52230592,deeptools_coverage_matrix,2017-01-26 23:45:03.958022,slurm_normal,1485474448.0,0,1.0,main_w3_handler1,2961824,14883694,False,,9043200.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","[{'src': 'hda', 'id': 28009390}]","""hg19""","""png""","""false""","""""",32.0,,35462994,1485474403.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.3.6.0,2.3.6.0,,2017-01-26 23:47:30.493503,50986,45.0
4248020,deeptools_coverage_matrix,2017-01-30 09:03:27.527375,slurm_normal,1485767120.0,0,1.0,main_w3_handler0,2971178,14902825,False,,9059053.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","[{'src': 'hda', 'id': 28134485}]","""hg38""","""png""","""true""","""""",32.0,,35624132,1485767097.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.3.6.0,2.3.6.0,,2017-01-30 09:05:23.134727,11700,23.0
1958144,deeptools_coverage_matrix,2017-01-27 02:43:24.650131,slurm_normal,1485485116.0,0,1.0,main_w3_handler1,2968211,14885074,False,,9044559.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","[{'src': 'hda', 'id': 28104380}]","""mm10""","""pdf""","""true""","""RNAseq-Hepatomegaly""",32.0,,35617834,1485485096.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.3.6.0,2.3.6.0,,2017-01-27 02:45:18.689658,74621,20.0
320744085,deeptools_coverage_matrix,2017-01-30 04:34:26.977304,slurm_normal,1485751013.0,0,1.0,main_w4_handler1,2961824,14901837,False,,9058113.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","[{'src': 'hda', 'id': 28131055}]","""hg19""","""png""","""false""","""500 bp BIN bp""",32.0,,35462994,1485750929.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.3.6.0,2.3.6.0,,2017-01-30 04:36:55.220881,50986,84.0
194862474,deeptools_coverage_matrix,2017-01-30 04:33:38.263011,slurm_normal,1485750958.0,0,1.0,main_w3_handler0,2961824,14901834,False,,9058112.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","[{'src': 'hda', 'id': 28131026}]","""hg19""","""png""","""false""","""1K BIN bp BIN""",32.0,,35462994,1485750922.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.3.6.0,2.3.6.0,,2017-01-30 04:36:00.236658,50986,36.0
34709766,deeptools_coverage_matrix,2017-01-30 04:32:09.673425,slurm_normal,1485750814.0,0,1.0,main_w4_handler0,2961824,14901829,False,,9058108.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","[{'src': 'hda', 'id': 28131023}]","""hg19""","""png""","""false""","""5K BIN bp BIN""",32.0,,35462994,1485750795.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.3.6.0,2.3.6.0,,2017-01-30 04:33:35.545776,50986,19.0
127978633,deeptools_coverage_matrix,2017-01-30 04:31:43.799649,slurm_normal,1485750857.0,0,1.0,main_w3_handler1,2961824,14901828,False,,9058106.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","[{'src': 'hda', 'id': 28131022}]","""hg19""","""png""","""false""","""1K BIN""",32.0,,35462994,1485750786.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.3.6.0,2.3.6.0,,2017-01-30 04:34:18.552522,50986,71.0
95935552,deeptools_coverage_matrix,2017-01-30 04:33:13.990258,slurm_normal,1485750881.0,0,1.0,main_w4_handler1,2961824,14901833,False,,9058111.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","[{'src': 'hda', 'id': 28131025}]","""hg19""","""png""","""false""","""2500 bp BIN""",32.0,,35462994,1485750860.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.3.6.0,2.3.6.0,,2017-01-30 04:34:43.494051,50986,21.0
209384737,deeptools_coverage_matrix,2017-01-30 04:39:13.789826,slurm_normal,1485751254.0,0,1.0,main_w4_handler0,2961824,14901851,False,,9058127.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","[{'src': 'hda', 'id': 28132978}]","""hg19""","""png""","""false""","""500 bp BIN""",32.0,,35462994,1485751216.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.3.6.0,2.3.6.0,,2017-01-30 04:40:55.257046,50986,38.0
11645653,deeptools_coverage_matrix,2017-02-27 18:28:41.585910,slurm_normal,1488220345.0,0,1.0,main_w3_handler0,3012003,15157275,False,,9308974.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","[{'src': 'hda', 'id': 28536755}]","""hg19""","""png""","""false""","""""",32.0,,36304356,1488220207.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.3.6.0,2.3.6.0,,2017-02-27 18:32:27.131102,42925,138.0
111979282,deeptools_coverage_matrix,2017-01-30 16:47:21.110440,slurm_normal,1485795305.0,0,1.0,main_w4_handler1,2961824,14906605,False,,9062686.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","[{'src': 'hda', 'id': 28102886}]","""hg19""","""png""","""false""","""2K bin""",32.0,,35462994,1485795194.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.3.6.0,2.3.6.0,,2017-01-30 16:55:08.412743,50986,111.0
38562489,deeptools_coverage_matrix,2017-01-30 16:46:32.570604,slurm_normal,1485795185.0,0,1.0,main_w3_handler1,2961824,14906598,False,,9062674.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","[{'src': 'hda', 'id': 28009388}]","""hg19""","""png""","""false""","""10K""",32.0,,35462994,1485795134.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.3.6.0,2.3.6.0,,2017-01-30 16:53:09.331472,50986,51.0
52230592,deeptools_coverage_matrix,2017-01-30 16:48:09.720760,slurm_normal,1485795266.0,0,1.0,main_w4_handler1,2961824,14906640,False,,9062691.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","[{'src': 'hda', 'id': 28009390}]","""hg19""","""png""","""false""","""5K bin""",32.0,,35462994,1485795230.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.3.6.0,2.3.6.0,,2017-01-30 16:54:30.490015,50986,36.0
19330449,deeptools_coverage_matrix,2017-01-30 16:47:44.143684,slurm_normal,1485795369.0,0,1.0,main_w3_handler1,2961824,14906632,False,,9062687.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","[{'src': 'hda', 'id': 28009387}]","""hg19""","""png""","""false""","""20K bin""",32.0,,35462994,1485795208.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.3.6.0,2.3.6.0,,2017-01-30 16:56:13.141518,50986,161.0
953172,deeptools_coverage_matrix,2017-02-01 10:47:57.081331,slurm_normal,1485946303.0,0,1.0,main_w3_handler1,2632654,14921919,False,,9077614.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","[{'src': 'hda', 'id': 28163359}]","""Arabidopsis_thaliana_TAIR10""","""pdf""","""false""","""""",32.0,,35475609,1485946242.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.3.6.0,2.3.6.0,,2017-02-01 10:51:46.097281,78873,61.0
34709766,deeptools_coverage_matrix,2017-01-30 22:27:30.254182,slurm_normal,1485815385.0,0,1.0,main_w3_handler0,2961824,14909614,False,,9065691.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","[{'src': 'hda', 'id': 28131023}]","""hg19""","""png""","""true""","""5K BIN bp BIN""",32.0,,35462994,1485815343.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.3.6.0,2.3.6.0,,2017-01-30 22:29:48.176609,50986,42.0
52230592,deeptools_coverage_matrix,2017-01-30 22:25:20.381417,slurm_normal,1485815250.0,0,1.0,main_w3_handler0,2961824,14909608,False,,9065680.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","[{'src': 'hda', 'id': 28009390}]","""hg19""","""png""","""true""","""5K bin""",32.0,,35462994,1485815212.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.3.6.0,2.3.6.0,,2017-01-30 22:27:31.772846,50986,38.0
209384737,deeptools_coverage_matrix,2017-01-31 00:31:55.314156,slurm_normal,1485822930.0,0,1.0,main_w4_handler1,2961824,14910291,False,,9066314.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","[{'src': 'hda', 'id': 28132978}]","""hg19""","""png""","""true""","""500 bp BIN""",32.0,,35462994,1485822790.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.3.6.0,2.3.6.0,,2017-01-31 00:35:31.600374,50986,140.0
951666,deeptools_coverage_matrix,2017-02-01 10:24:22.760602,slurm_normal,1485945019.0,0,1.0,main_w4_handler1,2632654,14921639,False,,9077353.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","[{'src': 'hda', 'id': 28162976}]","""Arabidopsis_thaliana_TAIR10""","""pdf""","""false""","""""",32.0,,35475609,1485944885.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.3.6.0,2.3.6.0,,2017-02-01 10:30:23.272420,78873,134.0
3097048,deeptools_coverage_matrix,2017-01-31 03:28:31.660035,slurm_normal,1485833409.0,0,1.0,main_w3_handler0,2975220,14911802,False,,9067739.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","[{'src': 'hda', 'id': 28148192}]","""mm10""","""png""","""true""","""""",32.0,,35515428,1485833395.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.3.6.0,2.3.6.0,,2017-01-31 03:30:11.439297,98128,14.0
646642,deeptools_coverage_matrix,2017-02-01 09:55:29.182566,slurm_normal,1485943052.0,0,1.0,main_w4_handler1,2632654,14921423,False,,9077124.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","[{'src': 'hda', 'id': 28162787}]","""Arabidopsis_thaliana_TAIR10""","""pdf""","""false""","""""",32.0,,35475609,1485943034.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.3.6.0,2.3.6.0,,2017-02-01 09:57:34.145697,78873,18.0
1195691,deeptools_coverage_matrix,2017-01-31 10:23:14.381978,slurm_normal,1485858295.0,0,1.0,main_w4_handler0,2969338,14913488,False,,9069350.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","[{'src': 'hda', 'id': 28149772}]","""mm10""","""png""","""false""","""""",32.0,,35599797,1485858282.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.3.6.0,2.3.6.0,,2017-01-31 10:24:56.435547,87037,13.0
4090932,deeptools_coverage_matrix,2017-03-27 03:26:35.522773,slurm_normal,1490593877.0,0,1.0,main_w3_handler0,3041826,15402746,False,,9537733.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/ce10.len""","[{'src': 'hda', 'id': 28934684}]","""ce10""","""pdf""","""true""","""Histone_modifications_plotPCA""",32.0,,35410351,1490593861.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.3.6.0,2.3.6.0,,2017-03-27 05:51:18.781022,83591,16.0
1833693,deeptools_coverage_matrix,2017-01-31 17:22:12.520699,slurm_normal,1485883448.0,0,1.0,main_w4_handler0,2975220,14916918,False,,9072659.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","[{'src': 'hda', 'id': 28155594}]","""mm10""","""png""","""true""","""""",32.0,,35369360,1485883432.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.3.6.0,2.3.6.0,,2017-01-31 17:24:12.403040,98128,16.0
548683,deeptools_coverage_matrix,2017-02-01 11:16:27.747518,slurm_normal,1485947898.0,0,1.0,main_w3_handler0,2632654,14922213,False,,9077922.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","[{'src': 'hda', 'id': 28163808}]","""Arabidopsis_thaliana_TAIR10""","""pdf""","""false""","""""",32.0,,35475609,1485947878.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.3.6.0,2.3.6.0,,2017-02-01 11:18:22.088377,78873,20.0
581254,deeptools_coverage_matrix,2017-02-01 12:33:35.325286,slurm_normal,1485952538.0,0,1.0,main_w3_handler1,2632654,14922663,False,,9078455.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","[{'src': 'hda', 'id': 28164050}]","""Arabidopsis_thaliana_TAIR10""","""pdf""","""false""","""""",32.0,,35475609,1485952510.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.3.6.0,2.3.6.0,,2017-02-01 12:35:40.390510,78873,28.0
701073,deeptools_coverage_matrix,2017-02-01 13:10:45.569523,slurm_normal,1485954748.0,0,1.0,main_w4_handler0,2632654,14922953,False,,9078773.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","[{'src': 'hda', 'id': 28164774}]","""Arabidopsis_thaliana_TAIR10""","""pdf""","""false""","""""",32.0,,35475609,1485954738.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.3.6.0,2.3.6.0,,2017-02-01 13:12:30.309590,78873,10.0
4248020,deeptools_coverage_matrix,2017-02-01 13:40:03.086230,slurm_normal,1485956621.0,0,1.0,main_w4_handler0,2971178,14923250,False,,9079068.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","[{'src': 'hda', 'id': 28134485}]","""hg38""","""pdf""","""true""","""""",32.0,,35624132,1485956545.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.3.6.0,2.3.6.0,,2017-02-01 13:43:43.855177,11700,76.0
1907007,deeptools_coverage_matrix,2017-02-01 13:38:05.168565,slurm_normal,1485956426.0,0,1.0,main_w4_handler0,2632654,14923230,False,,9079035.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","[{'src': 'hda', 'id': 28165256}]","""Arabidopsis_thaliana_TAIR10""","""pdf""","""false""","""""",32.0,,35475609,1485956377.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.3.6.0,2.3.6.0,,2017-02-01 13:40:29.389340,78873,49.0
957007,deeptools_coverage_matrix,2017-02-01 14:07:45.731395,slurm_normal,1485958178.0,0,1.0,main_w3_handler0,2632654,14923525,False,,9079351.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","[{'src': 'hda', 'id': 28165706}]","""Arabidopsis_thaliana_TAIR10""","""pdf""","""false""","""""",32.0,,35475609,1485958159.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.3.6.0,2.3.6.0,,2017-02-01 14:09:39.831678,78873,19.0
631624,deeptools_coverage_matrix,2017-02-01 14:34:36.373074,slurm_normal,1485959791.0,0,1.0,main_w4_handler1,2632654,14923819,False,,9079642.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","[{'src': 'hda', 'id': 28166183}]","""Arabidopsis_thaliana_TAIR10""","""pdf""","""false""","""""",32.0,,35475609,1485959767.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.3.6.0,2.3.6.0,,2017-02-01 14:36:33.704948,78873,24.0
1255854,deeptools_coverage_matrix,2017-02-01 15:26:13.487180,slurm_normal,1485962971.0,0,1.0,main_w4_handler0,2632654,14924418,False,,9080600.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","[{'src': 'hda', 'id': 28166396}]","""Arabidopsis_thaliana_TAIR10""","""pdf""","""false""","""""",32.0,,35475609,1485962893.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.3.6.0,2.3.6.0,,2017-02-01 15:29:35.349794,78873,78.0
3093327,deeptools_coverage_matrix,2017-02-01 16:41:23.661922,slurm_normal,1485967729.0,0,1.0,main_w3_handler1,2963883,14925274,False,,9081452.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","[{'src': 'hda', 'id': 28167366}]","""mm9""","""png""","""false""","""""",32.0,,35520073,1485967486.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.3.6.0,2.3.6.0,,2017-02-01 16:48:51.020425,75177,243.0
1134541,deeptools_coverage_matrix,2017-02-01 16:17:41.249685,slurm_normal,1485966033.0,0,1.0,main_w4_handler0,2632654,14924973,False,,9081141.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","[{'src': 'hda', 'id': 28167567}]","""Arabidopsis_thaliana_TAIR10""","""pdf""","""false""","""""",32.0,,35475609,1485965973.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.3.6.0,2.3.6.0,,2017-02-01 16:20:35.925895,78873,60.0
27381685,deeptools_coverage_matrix,2017-02-01 23:04:45.092279,slurm_normal,1485990398.0,0,1.0,main_w4_handler1,2961824,14928277,False,,9084837.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","[{'src': 'hda', 'id': 28156196}]","""hg19""","""png""","""false""","""""",32.0,,35462994,1485990378.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.3.6.0,2.3.6.0,,2017-02-01 23:06:41.507099,50986,20.0
11458132,deeptools_coverage_matrix,2017-02-03 00:30:06.089707,slurm_normal,1486083307.0,0,1.0,main_w3_handler0,2976733,14938468,False,,9095084.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","[{'src': 'hda', 'id': 28188894}]","""hg19""","""png""","""false""","""Pol2 PCA""",32.0,,35725707,1486083273.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.3.6.0,2.3.6.0,,2017-02-03 00:55:12.486705,99205,34.0
29195564,deeptools_coverage_matrix,2017-02-02 17:16:49.448949,slurm_normal,1486056956.0,0,1.0,main_w4_handler0,2975220,14935449,False,,9091826.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","[{'src': 'hda', 'id': 28183554}]","""mm10""","""png""","""true""","""""",32.0,,35369360,1486056855.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.3.6.0,2.3.6.0,,2017-02-02 17:36:00.618185,98128,101.0
2172513,deeptools_coverage_matrix,2017-02-05 09:46:15.508852,slurm_normal,1486288128.0,0,1.0,main_w4_handler1,2969515,14953470,False,,9111102.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","[{'src': 'hda', 'id': 28214745}]","""hg19""","""png""","""false""","""""",32.0,,35663296,1486288105.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.3.6.0,2.3.6.0,,2017-02-05 09:48:49.837116,98882,23.0
