chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,genome,genome_filetype,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.d,parameters.dbkey,parameters.dz,parameters.five,parameters.genome,parameters.genome.values,parameters.input,parameters.input.values,parameters.report.__current_case__,parameters.report.max,parameters.report.report_select,parameters.report.scale,parameters.report.zero_regions,parameters.split,parameters.strand,parameters.three,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-01-26 22:33:37.389821,slurm_normal,1453847789.0,0,1.0,8087,bedgraph,main_w2_handler0,2356977,11610732,False,,1263738,bam,5875511.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""False""","""hg19""","""False""","""False""",23051545,,23051516,,0,,bg,1.0,False,"""False""","""""","""False""",32.0,,27623926.0,1453847771.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-01-26 22:36:32.271051,55426.0,18.0
,,2016-05-23 21:49:38.124394,slurm_normal,1464040362.0,0,1.0,12158767,tabular,main_w1_handler0,2715018,12967951,False,,902128846,bam,7155945.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""false""","""sacCer3""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a3f1889a142c4579'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5432e756dcd0ef966'}]",0,,bg,1.0,true,"""false""","""""","""false""",32.0,,30389186.0,1464040262.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-05-23 21:52:45.352229,77937.0,100.0
,,2016-02-14 09:53:07.087872,slurm_normal,1455443649.0,0,1.0,14055153,tabular,main_w1_handler1,2597314,11819766,False,,253281797,bam,6069193.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/eschColi_536.len""","""False""","""eschColi_536""","""False""","""False""",23334533,,23333609,,0,,bg,1.0,True,"""False""","""""","""False""",32.0,,28332132.0,1455443625.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-02-14 09:54:13.221454,77812.0,24.0
,,2016-04-12 12:10:32.914542,slurm_normal,1460464810.0,0,1.0,4020,vcf,main_w2_handler1,2661026,12429984,False,,8462,bam,6630734.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""False""","""hg38""","""False""","""False""",24251808,,24270820,,1,300,hist,,,"""False""","""""","""False""",32.0,,29492858.0,1460464775.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-04-12 12:40:15.086206,82098.0,35.0
,,2016-03-11 16:19:58.013694,slurm_normal,1457713436.0,0,1.0,174629745,bed,main_w2_handler1,2412505,12107815,False,,174629745,bed,6331656.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""False""","""mm9""","""False""","""False""",23799140,,23799140,,0,,bg,1.0,False,"""False""","""""","""False""",32.0,,28935158.0,1457713226.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-03-11 16:23:59.083955,45522.0,210.0
,,2016-05-31 21:50:55.292921,slurm_normal,1464731733.0,0,1.0,3137162640,tabular,main_w1_handler0,2723453,13034374,False,,1775374498,bam,7213886.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a13d88162497b92d'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a6ead8fb5e85849e'}]",0,,bg,0.020087592,false,"""true""","""""","""false""",32.0,,30383588.0,1464731482.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-05-31 21:55:36.197698,80466.0,251.0
,,2016-05-24 20:55:35.007538,slurm_normal,1464124100.0,0,1.0,3137162640,tabular,main_w2_handler0,2708163,12977987,False,,1744448899,bam,7165698.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e3890e4df6d5c439'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b543c839b1fc709f48'}]",0,,bg,0.019481324,false,"""false""","""""","""false""",32.0,,30383588.0,1464123623.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-05-24 21:16:02.384414,80466.0,477.0
,,2016-02-14 20:16:05.439450,slurm_normal,1455482881.0,0,1.0,3137162640,tabular,main_w1_handler1,2599363,11822412,False,,9675495,bam,6071565.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""False""","""hg19""","""False""","""False""",23339632,,23339578,,1,141,hist,,,"""False""","""""","""False""",32.0,,28366005.0,1455482455.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-02-14 20:48:03.389889,77849.0,426.0
,,2016-05-25 09:38:57.508303,slurm_normal,1464275510.0,0,1.0,12158767,tabular,main_w2_handler0,2715950,12982328,False,,928379426,bam,7176732.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""false""","""sacCer3""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b6b192bcab108ddf'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f450487fd3bb6347'}]",0,,bg,1.0,true,"""false""","""""","""false""",32.0,,30418022.0,1464275404.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-05-26 15:47:44.694642,77937.0,106.0
69326.0,len,2016-01-11 10:55:45.729829,slurm_normal,1452509977.0,0,1.0,73226272,tabular,main_w1_handler1,2413488,11455391,False,,1230431823,bam,5719882.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/013/892/dataset_13892599.dat""","""False""","""B04""","""False""","""False""",22838016,,21764262,,0,,bg,1.0,False,"""False""","""""","""False""",32.0,,26049007.0,1452509802.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-01-11 10:59:43.370417,67002.0,175.0
,,2016-04-28 19:36:40.755459,slurm_normal,1461872301.0,0,1.0,982971,tabular,main_w1_handler2,2677983,12675718,False,,594270,bed,6876262.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""false""","""sacCer3""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e9f166f2de4d43d1'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52e62898cc82fd6cd'}]",1,0,hist,,,"""false""","""""","""false""",32.0,,29707746.0,1461872296.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-04-28 19:38:24.847011,41563.0,5.0
,,2016-04-21 15:30:11.781227,slurm_normal,1461253036.0,0,1.0,1270,tabular,main_w1_handler1,2663524,12550989,False,,944499018,bed,6739459.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""false""","""mm9""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b539d5cd6623ec20cf'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b537209afc956281ac'}]",0,,bg,1.0,true,"""false""","""""","""false""",32.0,,28735017.0,1461252626.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-04-21 15:37:18.193789,14978.0,410.0
,,2016-02-25 08:45:43.800187,slurm_normal,1456390065.0,0,1.0,116963244,gtf,main_w1_handler0,2601077,11936938,False,,6088188,bam,6166971.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""False""","""hg19""","""False""","""False""",23484820,,23509145,,0,,bg,1.0,False,"""False""","""-strand +""","""False""",32.0,,28257359.0,1456389987.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-02-25 08:47:50.599980,72632.0,78.0
,,2016-06-01 14:01:04.843963,slurm_normal,1464789781.0,0,1.0,359873931,tabular,main_w1_handler0,2706000,13040971,False,,427005839,bam,7220573.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/lotGig0.len""","""false""","""lotGig0""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ce74f603b6810fe9'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57ac152bdb376ac6e'}]",0,,bg,1.0,false,"""false""","""""","""false""",32.0,,29648046.0,1464789709.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-06-01 14:03:04.289225,81921.0,72.0
,,2016-06-02 10:21:41.234732,slurm_normal,1464863025.0,0,1.0,235833715,gtf,main_w1_handler1,2724583,13048410,False,,50152304,bam,7234177.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""false""","""hg38""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a60a16f61b6ad46a'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b7f4191ada8d92ef'}]",0,,bg,1.0,false,"""false""","""""","""false""",32.0,,30576189.0,1464863007.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-06-02 10:23:47.931798,84388.0,18.0
,,2016-01-28 19:46:25.958016,slurm_normal,1454010399.0,0,1.0,16575,tabular,main_w2_handler1,2579549,11625652,False,,4264590,bam,5889585.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""False""","""Homo_sapiens_nuHg19_mtrCRS""","""False""","""False""",23072103,,23067003,,0,,bg,1.0,False,"""False""","""-strand +""","""False""",32.0,,26870028.0,1454010394.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-01-28 19:46:46.359880,64540.0,5.0
,,2016-04-12 12:07:15.984247,slurm_normal,1460463601.0,0,1.0,4020,vcf,main_w1_handler0,2661026,12429884,False,,8439,bam,6630520.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""False""","""hg38""","""False""","""False""",24251808,,24270742,,1,300,hist,,,"""False""","""""","""False""",32.0,,29492858.0,1460463567.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-04-12 12:20:06.869280,82098.0,34.0
,,2016-03-05 13:38:03.056695,slurm_normal,1457185375.0,0,1.0,561,bed,main_w2_handler1,2621255,12030215,False,,2397631766,bam,6258242.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""False""","""mm9""","""False""","""False""",23683067,,23676665,,0,,bg,1.0,False,"""True""","""-strand -""","""False""",32.0,,27376250.0,1457185105.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-03-05 13:42:57.278188,4519.0,270.0
,,2016-03-02 18:31:40.037205,slurm_normal,1456945380.0,0,1.0,584,gg,main_w1_handler0,2611334,11998511,False,,62840242,bed,6226291.roundup,slurm,,132112168.0,corral-repl,,"""fdaa0eb4e0a411e5b9bd005056a52a46""","""/galaxy-repl/localdata/chrom/mm9.len""","""False""","""mm9""","""False""","""False""",23501193,,23618080,,0,,bg,1.0,True,"""False""","""""","""False""",32.0,,28313107.0,1456945360.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-03-02 19:03:13.058890,49649.0,20.0
,,2016-03-19 15:22:45.334184,slurm_normal,1458401318.0,0,1.0,228,tabular,main_w1_handler0,2636279,12193590,False,,461131766,bam,6406522.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""False""","""dm3""","""False""","""False""",23907148,,23909700,,0,,bg,1.0,False,"""False""","""-strand +""","""False""",32.0,,27865237.0,1458401240.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-03-19 15:28:41.064945,3420.0,78.0
,,2016-06-01 19:58:43.672909,slurm_normal,1464811271.0,0,1.0,37937556,sam,main_w1_handler1,2723103,13043765,False,,4891881,bam,7223418.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57128c43f44245515'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59d7e4242736fc72a'}]",0,,bg,1.0,true,"""false""","""""","""false""",32.0,,30551537.0,1464811178.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-06-01 20:01:13.206904,85274.0,93.0
,,2016-03-04 13:41:12.215433,slurm_normal,1457099084.0,0,1.0,398119,interval,main_w1_handler1,2491161,12020014,False,,429576,bed,6249320.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""False""","""hg19""","""False""","""False""",23669240,,23669282,,0,,bg,1.0,False,"""False""","""""","""False""",32.0,,28705866.0,1457098952.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-03-04 13:44:48.700588,68190.0,132.0
,,2016-03-02 09:23:02.825062,slurm_normal,1456910701.0,0,1.0,2222193,interval,main_w2_handler0,2616752,11987406,False,,199313516,bam,6219148.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""False""","""mm9""","""False""","""False""",23588635,,23587806,,0,,bg,1.0,False,"""False""","""""","""False""",32.0,,28499800.0,1456910599.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-03-02 09:25:04.813885,78865.0,102.0
,,2016-04-23 15:04:58.894096,slurm_normal,1461424055.0,0,1.0,119146729,tabular,main_w2_handler1,2185573,12582074,False,,353349472,bam,6784304.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""false""","""Arabidopsis_thaliana_TAIR10""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53bb716b4453a58db'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55b53d73c7fbe44ac'}]",0,,bg,1.0,true,"""false""","""""","""false""",32.0,,29541402.0,1461423997.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-04-23 15:07:38.936636,28313.0,58.0
,,2017-04-28 22:57:52.290556,slurm_normal,1493422024.0,0,1.0,855,gg,main_w4_handler0,3085063,15704852,False,,0,bed,9817642.roundup,slurm,,132112168.0,corral-repl,,"""1082a56a2c6611e7885c005056a52a46""","""/galaxy-repl/localdata/chrom/hg18.len""","""false""","""hg18""","""false""","""false""",,"[{'src': 'hda', 'id': 29402656}]",,"[{'src': 'hda', 'id': 29402716}]",0,,bg,1.0,true,"""false""","""""","""false""",32.0,,,1493422020.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2017-04-28 23:27:13.614899,78468.0,4.0
,,2016-02-18 16:41:00.523487,slurm_normal,1455818970.0,0,1.0,3137162640,tabular,main_w1_handler2,2604447,11870434,False,,32091769,bam,6110863.roundup,slurm,,132112168.0,corral-repl,,"""4d8dbe40d65e11e5b39f005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""False""","""hg19""","""False""","""False""",23409262,,23409258,,1,141,hist,,,"""False""","""""","""False""",32.0,,28366005.0,1455818270.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-02-18 18:09:35.765338,77849.0,700.0
,,2016-06-01 14:00:23.356334,slurm_normal,1464789708.0,0,1.0,359873931,tabular,main_w2_handler1,2706000,13040963,False,,393673381,bam,7220564.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/lotGig0.len""","""false""","""lotGig0""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ce74f603b6810fe9'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f0f9ed72bf105545'}]",0,,bg,1.0,false,"""false""","""""","""false""",32.0,,29648046.0,1464789667.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-06-01 14:01:51.476877,81921.0,41.0
,,2016-03-05 17:24:05.653582,slurm_normal,1457199082.0,0,1.0,561,bed,main_w1_handler0,2621255,12033302,False,,3965433,bam,6259524.roundup,slurm,,132112168.0,corral-repl,,"""0b2a8182e2f711e58ce7005056a51846""","""/galaxy-repl/localdata/chrom/mm9.len""","""False""","""mm9""","""False""","""False""",23683067,,23686663,,0,,bg,1.0,False,"""True""","""-strand +""","""False""",32.0,,27376250.0,1457199072.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-03-05 17:31:26.092191,4519.0,10.0
,,2016-03-24 23:49:45.980579,slurm_normal,1458864416.0,0,1.0,1972,gg,main_w2_handler1,2645970,12247152,False,,267061172,bam,6459113.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""False""","""hg19""","""False""","""False""",24009730,,24006075,,0,,bg,1.0,False,"""True""","""""","""False""",32.0,,29181479.0,1458863561.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-03-25 00:06:59.462357,81357.0,855.0
,,2016-04-21 19:39:32.060341,slurm_normal,1461267731.0,0,1.0,229,gg,main_w2_handler1,2593961,12554096,False,,831255032,bam,6742607.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""false""","""sacCer3""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59d209ec49a662a4f'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b590ad033ae230b111'}]",0,,bg,1.0,true,"""false""","""""","""false""",32.0,,28239182.0,1461267586.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-04-21 19:42:13.977526,78315.0,145.0
,,2016-03-22 17:49:08.723465,slurm_normal,1458669031.0,0,1.0,1790940,gtf,main_w1_handler2,2591800,12228752,False,,76359646,bed,6442627.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/eschColi_K12.len""","""False""","""eschColi_K12""","""False""","""False""",23230826,,23978034,,0,,bg,1.0,False,"""False""","""-strand -""","""False""",32.0,,29145423.0,1458669019.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-03-22 17:50:34.612814,78210.0,12.0
,,2016-05-30 14:07:31.695106,slurm_normal,1464617307.0,0,1.0,53087083,bedgraph,main_w1_handler1,2722060,13024237,False,,61487035,bed,7205969.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/danRer7.len""","""false""","""danRer7""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59745384eff25a153'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ff2e7114647398a1'}]",0,,bg,1.0,false,"""false""","""""","""false""",32.0,,30498456.0,1464617285.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-05-30 14:08:39.048196,,22.0
,,2016-04-09 08:16:55.276995,slurm_normal,1460190397.0,0,1.0,153,tabular,main_w1_handler2,2661725,12398728,False,,1807340442,bam,6598443.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/014/978/dataset_14978812.dat""","""False""","""Arabidopsis_v1""","""False""","""False""",24227477,,24226810,,0,,bg,1.0,True,"""True""","""""","""False""",32.0,,27646062.0,1460190128.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-04-09 08:26:39.822362,73455.0,269.0
,,2016-02-25 07:39:01.635598,slurm_normal,1456386013.0,0,1.0,116963244,gtf,main_w2_handler1,2601077,11936247,False,,8273582,bam,6166241.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""False""","""hg19""","""False""","""False""",23484820,,23487092,,0,,bg,-1.0,False,"""False""","""-strand -""","""False""",32.0,,28257359.0,1456385977.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-02-25 07:40:17.541615,72632.0,36.0
,,2016-02-14 19:20:10.614762,slurm_normal,1455479561.0,0,1.0,3137162640,tabular,main_w2_handler0,2599279,11822229,False,,12801914,bam,6071335.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""False""","""hg19""","""False""","""False""",23339220,,23338894,,1,141,hist,,,"""False""","""""","""False""",32.0,,28366005.0,1455479093.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-02-14 19:52:44.381093,77849.0,468.0
,,2016-03-07 22:22:12.564961,slurm_normal,1457390100.0,0,1.0,93715989,bed,main_w1_handler1,2624475,12062067,False,,401019944,bed,6284400.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""False""","""sacCer3""","""False""","""False""",23728069,,23728068,,0,,bg,1.0,False,"""False""","""""","""False""",32.0,,28648787.0,1457390010.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-03-07 22:35:05.688421,54241.0,90.0
,,2016-02-05 11:18:51.966158,slurm_normal,1454671183.0,0,1.0,11602,interval,main_w1_handler1,2582564,11717583,False,,12274,bed,5975319.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""False""","""hg19""","""False""","""False""",23084496,,23196530,,0,,bg,1.0,False,"""False""","""""","""False""",32.0,,27337228.0,1454671170.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-02-05 11:19:46.064497,76422.0,13.0
,,2016-04-12 12:10:42.692148,slurm_normal,1460463103.0,0,1.0,4020,vcf,main_w1_handler2,2661026,12429989,False,,8406,bam,6630406.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""False""","""hg38""","""False""","""False""",24251808,,24270824,,1,300,hist,,,"""False""","""""","""False""",32.0,,29492858.0,1460463076.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-04-12 12:11:46.685957,82098.0,27.0
,,2016-06-08 00:33:41.609158,slurm_normal,1465346150.0,0,1.0,37774970,sam,main_w2_handler1,1590924,13102940,False,,4909676,bam,7288675.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58168d75c8758ac43'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51ed1b5d09f9c2cce'}]",0,,bg,1.0,true,"""false""","""""","""false""",32.0,,30718211.0,1465346119.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-06-08 00:35:52.952852,38755.0,31.0
,,2016-04-27 02:08:48.286595,slurm_normal,1461724667.0,0,1.0,105171945,gtf,main_w1_handler2,2675960,12637310,False,,10072833370,bam,6838526.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b562195a0f6be58d5f'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b525b54e37fd6a4724'}]",0,,bg,1.0,false,"""false""","""""","""false""",32.0,,29857399.0,1461722954.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-04-27 02:37:50.824848,78081.0,1713.0
,,2016-03-02 18:31:16.994726,slurm_normal,1456945224.0,0,1.0,584,gg,main_w2_handler1,2611334,11998477,False,,37498987,bed,6226236.roundup,slurm,,132112168.0,corral-repl,,"""f1272f82e0a411e5b9bd005056a52a46""","""/galaxy-repl/localdata/chrom/mm9.len""","""False""","""mm9""","""False""","""False""",23501193,,23618037,,0,,bg,1.0,True,"""False""","""""","""False""",32.0,,28313107.0,1456945196.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-03-02 19:00:32.806624,49649.0,28.0
,,2016-03-17 02:12:51.862131,slurm_normal,1458182078.0,0,1.0,6165347,gtf,main_w1_handler0,2588055,12161576,False,,1379882428,bam,6378758.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""False""","""hg38""","""False""","""False""",23502569,,23868096,,0,,bg,1.0,False,"""False""","""""","""False""",32.0,,29032261.0,1458181721.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-03-17 02:34:41.659622,78006.0,357.0
