candidate,candidate_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.align,parameters.alignment.__current_case__,parameters.alignment.source,parameters.alignment.template.values,parameters.candidate.values,parameters.candidate|__identifier__,parameters.chromInfo,parameters.dbkey,parameters.reverse.__current_case__,parameters.reverse.flip,parameters.reverse.threshold,parameters.scoring.__current_case__,parameters.scoring.adjust,parameters.search.__current_case__,parameters.search.ksize,parameters.search.method,processor_count,runner_name,session_id,start_epoch,state,swaptotal,template,template_filetype,tool_id,tool_version,traceback,update_time,user_id,runtime
16826,fasta,2018-01-29 23:59:08.956706,slurm_normal,1517270401.0,0,,1.0,main_w3_handler0,3408303,18195061,False,,12275820,slurm,,132112168.0,corral-repl,,,"""needleman""",1,history,"[{'src': 'hda', 'id': 33562788}]","[{'src': 'hda', 'id': 33562365}]","""Africa_San_AF347009.fa""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,no,,1,no,0,8,kmer,32.0,,43500490.0,1517270391.0,ok,1023996.0,16909,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs/1.36.1.0,1.36.1.0,,2018-01-30 00:00:03.396148,120813.0,10.0
16842,fasta,2018-01-29 23:59:23.559069,slurm_normal,1517270463.0,0,,1.0,main_w3_handler0,3408303,18195076,False,,12275841,slurm,,132112168.0,corral-repl,,,"""needleman""",1,history,"[{'src': 'hda', 'id': 33562788}]","[{'src': 'hda', 'id': 33562344}]","""Africa_Morocco(BerberAsni)_EF060341.fa""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,no,,1,no,0,8,kmer,32.0,,43500490.0,1517270452.0,ok,1023996.0,16909,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs/1.36.1.0,1.36.1.0,,2018-01-30 00:01:05.849757,120813.0,11.0
16826,fasta,2018-01-29 23:59:06.207913,slurm_normal,1517270401.0,0,,1.0,main_w3_handler1,3408303,18195058,False,,12275821,slurm,,132112168.0,corral-repl,,,"""needleman""",1,history,"[{'src': 'hda', 'id': 33562788}]","[{'src': 'hda', 'id': 33562370}]","""Africa_San_AY195789.fa""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,no,,1,no,0,8,kmer,32.0,,43500490.0,1517270391.0,ok,1023996.0,16909,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs/1.36.1.0,1.36.1.0,,2018-01-30 00:00:03.538312,120813.0,10.0
16834,fasta,2018-01-29 23:59:15.710556,slurm_normal,1517270417.0,0,,1.0,main_w3_handler0,3408303,18195068,False,,12275826,slurm,,132112168.0,corral-repl,,,"""needleman""",1,history,"[{'src': 'hda', 'id': 33562788}]","[{'src': 'hda', 'id': 33562355}]","""Africa_Morocco_AF381984.fa""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,no,,1,no,0,8,kmer,32.0,,43500490.0,1517270408.0,ok,1023996.0,16909,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs/1.36.1.0,1.36.1.0,,2018-01-30 00:00:20.410021,120813.0,9.0
16844,fasta,2018-01-29 23:59:20.403392,slurm_normal,1517270424.0,0,,1.0,main_w3_handler1,3408303,18195073,False,,12275827,slurm,,132112168.0,corral-repl,,,"""needleman""",1,history,"[{'src': 'hda', 'id': 33562788}]","[{'src': 'hda', 'id': 33562349}]","""Africa_Morocco(BerberAsni)_EF064326.fa""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,no,,1,no,0,8,kmer,32.0,,43500490.0,1517270415.0,ok,1023996.0,16909,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs/1.36.1.0,1.36.1.0,,2018-01-30 00:00:28.185627,120813.0,9.0
16842,fasta,2018-01-29 23:59:17.407567,slurm_normal,1517270428.0,0,,1.0,main_w3_handler0,3408303,18195070,False,,12275828,slurm,,132112168.0,corral-repl,,,"""needleman""",1,history,"[{'src': 'hda', 'id': 33562788}]","[{'src': 'hda', 'id': 33562352}]","""Africa_Morocco(Muslim)_EF060348.fa""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,no,,1,no,0,8,kmer,32.0,,43500490.0,1517270418.0,ok,1023996.0,16909,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs/1.36.1.0,1.36.1.0,,2018-01-30 00:00:31.147942,120813.0,10.0
16829,fasta,2018-01-29 23:59:32.157768,slurm_normal,1517270513.0,0,,1.0,main_w3_handler0,3408303,18195085,False,,12275857,slurm,,132112168.0,corral-repl,,,"""needleman""",1,history,"[{'src': 'hda', 'id': 33562788}]","[{'src': 'hda', 'id': 33562264}]","""Africa_MbutiiPygmy_AF346999.fa (1)""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,no,,1,no,0,8,kmer,32.0,,43500490.0,1517270502.0,ok,1023996.0,16909,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs/1.36.1.0,1.36.1.0,,2018-01-30 00:01:55.995982,120813.0,11.0
16846,fasta,2018-01-29 23:59:21.169320,slurm_normal,1517270435.0,0,,1.0,main_w3_handler1,3408303,18195074,False,,12275831,slurm,,132112168.0,corral-repl,,,"""needleman""",1,history,"[{'src': 'hda', 'id': 33562788}]","[{'src': 'hda', 'id': 33562347}]","""Africa_Morocco(BerberAsni)_EF064325.fa""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,no,,1,no,0,8,kmer,32.0,,43500490.0,1517270424.0,ok,1023996.0,16909,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs/1.36.1.0,1.36.1.0,,2018-01-30 00:00:38.394874,120813.0,11.0
16841,fasta,2018-01-29 23:59:11.916713,slurm_normal,1517270448.0,0,,1.0,main_w4_handler1,3408303,18195064,False,,12275837,slurm,,132112168.0,corral-repl,,,"""needleman""",1,history,"[{'src': 'hda', 'id': 33562788}]","[{'src': 'hda', 'id': 33562360}]","""Africa_Nigeria(Songhai)_EF064324.fa""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,no,,1,no,0,8,kmer,32.0,,43500490.0,1517270438.0,ok,1023996.0,16909,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs/1.36.1.0,1.36.1.0,,2018-01-30 00:00:51.405089,120813.0,10.0
16832,fasta,2018-01-29 23:59:39.588064,slurm_normal,1517270560.0,0,,1.0,main_w4_handler1,3408303,18195092,False,,12275872,slurm,,132112168.0,corral-repl,,,"""needleman""",1,history,"[{'src': 'hda', 'id': 33562788}]","[{'src': 'hda', 'id': 33562086}]","""Africa_Mauritania_AF381992.fa (3)""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,no,,1,no,0,8,kmer,32.0,,43500490.0,1517270549.0,ok,1023996.0,16909,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs/1.36.1.0,1.36.1.0,,2018-01-30 00:02:42.636820,120813.0,11.0
16829,fasta,2018-01-29 23:59:07.025718,slurm_normal,1517270453.0,0,,1.0,main_w4_handler0,3408303,18195059,False,,12275839,slurm,,132112168.0,corral-repl,,,"""needleman""",1,history,"[{'src': 'hda', 'id': 33562788}]","[{'src': 'hda', 'id': 33562369}]","""Africa_San_AY195788.fa""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,no,,1,no,0,8,kmer,32.0,,43500490.0,1517270443.0,ok,1023996.0,16909,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs/1.36.1.0,1.36.1.0,,2018-01-30 00:00:56.216085,120813.0,10.0
16828,fasta,2018-01-29 23:59:10.232185,slurm_normal,1517270463.0,0,,1.0,main_w4_handler0,3408303,18195062,False,,12275840,slurm,,132112168.0,corral-repl,,,"""needleman""",1,history,"[{'src': 'hda', 'id': 33562788}]","[{'src': 'hda', 'id': 33562364}]","""Africa_San_AF347008.fa""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,no,,1,no,0,8,kmer,32.0,,43500490.0,1517270452.0,ok,1023996.0,16909,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs/1.36.1.0,1.36.1.0,,2018-01-30 00:01:07.046906,120813.0,11.0
16831,fasta,2018-01-29 23:59:13.797022,slurm_normal,1517270493.0,0,,1.0,main_w4_handler0,3408303,18195066,False,,12275851,slurm,,132112168.0,corral-repl,,,"""needleman""",1,history,"[{'src': 'hda', 'id': 33562788}]","[{'src': 'hda', 'id': 33562358}]","""Africa_Morocco_AF381986.fa""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,no,,1,no,0,8,kmer,32.0,,43500490.0,1517270483.0,ok,1023996.0,16909,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs/1.36.1.0,1.36.1.0,,2018-01-30 00:01:35.596032,120813.0,10.0
16832,fasta,2018-01-29 23:59:12.838386,slurm_normal,1517270472.0,0,,1.0,main_w4_handler0,3408303,18195065,False,,12275843,slurm,,132112168.0,corral-repl,,,"""needleman""",1,history,"[{'src': 'hda', 'id': 33562788}]","[{'src': 'hda', 'id': 33562359}]","""Africa_Morocco_AF381987.fa""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,no,,1,no,0,8,kmer,32.0,,43500490.0,1517270462.0,ok,1023996.0,16909,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs/1.36.1.0,1.36.1.0,,2018-01-30 00:01:14.995024,120813.0,10.0
16847,fasta,2018-01-29 23:59:24.566977,slurm_normal,1517270476.0,0,,1.0,main_w3_handler0,3408303,18195077,False,,12275844,slurm,,132112168.0,corral-repl,,,"""needleman""",1,history,"[{'src': 'hda', 'id': 33562788}]","[{'src': 'hda', 'id': 33562343}]","""Africa_Morocco(BerberAsni)_EF060336.fa""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,no,,1,no,0,8,kmer,32.0,,43500490.0,1517270462.0,ok,1023996.0,16909,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs/1.36.1.0,1.36.1.0,,2018-01-30 00:01:18.817350,120813.0,14.0
16838,fasta,2018-01-29 23:59:26.426919,slurm_normal,1517270482.0,0,,1.0,main_w3_handler0,3408303,18195079,False,,12275848,slurm,,132112168.0,corral-repl,,,"""needleman""",1,history,"[{'src': 'hda', 'id': 33562788}]","[{'src': 'hda', 'id': 33562341}]","""Africa_Morocco(Berber)_AY275527.fa""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,no,,1,no,0,8,kmer,32.0,,43500490.0,1517270472.0,ok,1023996.0,16909,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs/1.36.1.0,1.36.1.0,,2018-01-30 00:01:26.438219,120813.0,10.0
16833,fasta,2018-01-29 23:59:36.476079,slurm_normal,1517270557.0,0,,1.0,main_w3_handler0,3408303,18195089,False,,12275870,slurm,,132112168.0,corral-repl,,,"""needleman""",1,history,"[{'src': 'hda', 'id': 33562788}]","[{'src': 'hda', 'id': 33562193}]","""Africa_Mauritania_AF381994.fa""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,no,,1,no,0,8,kmer,32.0,,43500490.0,1517270547.0,ok,1023996.0,16909,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs/1.36.1.0,1.36.1.0,,2018-01-30 00:02:40.466679,120813.0,10.0
16841,fasta,2018-01-29 23:59:28.264042,slurm_normal,1517270484.0,0,,1.0,main_w3_handler1,3408303,18195081,False,,12275849,slurm,,132112168.0,corral-repl,,,"""needleman""",1,history,"[{'src': 'hda', 'id': 33562788}]","[{'src': 'hda', 'id': 33562339}]","""Africa_Morocco(Berber)_AF381989.fa""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,no,,1,no,0,8,kmer,32.0,,43500490.0,1517270474.0,ok,1023996.0,16909,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs/1.36.1.0,1.36.1.0,,2018-01-30 00:01:27.526636,120813.0,10.0
16831,fasta,2018-01-29 23:59:29.311230,slurm_normal,1517270492.0,0,,1.0,main_w3_handler0,3408303,18195082,False,,12275853,slurm,,132112168.0,corral-repl,,,"""needleman""",1,history,"[{'src': 'hda', 'id': 33562788}]","[{'src': 'hda', 'id': 33562331}]","""Africa_Mkamba_AF347000.fa""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,no,,1,no,0,8,kmer,32.0,,43500490.0,1517270483.0,ok,1023996.0,16909,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs/1.36.1.0,1.36.1.0,,2018-01-30 00:01:35.723781,120813.0,9.0
16848,fasta,2018-01-29 23:59:18.340671,slurm_normal,1517270493.0,0,,1.0,main_w4_handler1,3408303,18195071,False,,12275852,slurm,,132112168.0,corral-repl,,,"""needleman""",1,history,"[{'src': 'hda', 'id': 33562788}]","[{'src': 'hda', 'id': 33562351}]","""Africa_Morocco(BerberBouhria)_EF060361.fa""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,no,,1,no,0,8,kmer,32.0,,43500490.0,1517270483.0,ok,1023996.0,16909,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs/1.36.1.0,1.36.1.0,,2018-01-30 00:01:35.832509,120813.0,10.0
16829,fasta,2018-01-29 23:59:31.332705,slurm_normal,1517270493.0,0,,1.0,main_w3_handler1,3408303,18195084,False,,12275854,slurm,,132112168.0,corral-repl,,,"""needleman""",1,history,"[{'src': 'hda', 'id': 33562788}]","[{'src': 'hda', 'id': 33562273}]","""Africa_MbutiiPygmy_AF346999.fa""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,no,,1,no,0,8,kmer,32.0,,43500490.0,1517270483.0,ok,1023996.0,16909,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs/1.36.1.0,1.36.1.0,,2018-01-30 00:01:36.578147,120813.0,10.0
16833,fasta,2018-01-29 23:59:14.963850,slurm_normal,1517270515.0,0,,1.0,main_w4_handler0,3408303,18195067,False,,12275859,slurm,,132112168.0,corral-repl,,,"""needleman""",1,history,"[{'src': 'hda', 'id': 33562788}]","[{'src': 'hda', 'id': 33562356}]","""Africa_Morocco_AF381985.fa""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,no,,1,no,0,8,kmer,32.0,,43500490.0,1517270505.0,ok,1023996.0,16909,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs/1.36.1.0,1.36.1.0,,2018-01-30 00:01:58.078677,120813.0,10.0
16835,fasta,2018-01-29 23:59:37.427581,slurm_normal,1517270557.0,0,,1.0,main_w4_handler1,3408303,18195090,False,,12275871,slurm,,132112168.0,corral-repl,,,"""needleman""",1,history,"[{'src': 'hda', 'id': 33562788}]","[{'src': 'hda', 'id': 33562192}]","""Africa_Mauritania_AF381993.fa (2)""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,no,,1,no,0,8,kmer,32.0,,43500490.0,1517270547.0,ok,1023996.0,16909,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs/1.36.1.0,1.36.1.0,,2018-01-30 00:02:40.570445,120813.0,10.0
16838,fasta,2018-01-29 23:59:25.664890,slurm_normal,1517270517.0,0,,1.0,main_w4_handler1,3408303,18195078,False,,12275855,slurm,,132112168.0,corral-repl,,,"""needleman""",1,history,"[{'src': 'hda', 'id': 33562788}]","[{'src': 'hda', 'id': 33562342}]","""Africa_Morocco(Berber)_AY275536.fa""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,no,,1,no,0,8,kmer,32.0,,43500490.0,1517270502.0,ok,1023996.0,16909,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs/1.36.1.0,1.36.1.0,,2018-01-30 00:02:00.887669,120813.0,15.0
16827,fasta,2018-01-29 23:59:30.153160,slurm_normal,1517270535.0,0,,1.0,main_w4_handler1,3408303,18195083,False,,12275862,slurm,,132112168.0,corral-repl,,,"""needleman""",1,history,"[{'src': 'hda', 'id': 33562788}]","[{'src': 'hda', 'id': 33562308}]","""Africa_MbutiPygmy_AF346998.fa""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,no,,1,no,0,8,kmer,32.0,,43500490.0,1517270524.0,ok,1023996.0,16909,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs/1.36.1.0,1.36.1.0,,2018-01-30 00:02:17.402132,120813.0,11.0
16836,fasta,2018-01-29 23:59:33.347640,slurm_normal,1517270532.0,0,,1.0,main_w3_handler0,3408303,18195086,False,,12275861,slurm,,132112168.0,corral-repl,,,"""needleman""",1,history,"[{'src': 'hda', 'id': 33562788}]","[{'src': 'hda', 'id': 33562234}]","""Africa_MbenzelePygmy_AF346997.fa""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,no,,1,no,0,8,kmer,32.0,,43500490.0,1517270521.0,ok,1023996.0,16909,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs/1.36.1.0,1.36.1.0,,2018-01-30 00:02:15.159072,120813.0,11.0
16833,fasta,2018-01-29 23:59:40.554327,slurm_normal,1517270534.0,0,,1.0,main_w3_handler1,3408303,18195093,False,,12275863,slurm,,132112168.0,corral-repl,,,"""needleman""",1,history,"[{'src': 'hda', 'id': 33562788}]","[{'src': 'hda', 'id': 33562023}]","""Africa_Mauritania_AF381991.fa""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,no,,1,no,0,8,kmer,32.0,,43500490.0,1517270524.0,ok,1023996.0,16909,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs/1.36.1.0,1.36.1.0,,2018-01-30 00:02:18.642404,120813.0,10.0
16835,fasta,2018-01-29 23:59:34.263312,slurm_normal,1517270537.0,0,,1.0,main_w3_handler0,3408303,18195087,False,,12275866,slurm,,132112168.0,corral-repl,,,"""needleman""",1,history,"[{'src': 'hda', 'id': 33562788}]","[{'src': 'hda', 'id': 33562201}]","""Africa_MbenzelePygmy_AF346996.fa""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,no,,1,no,0,8,kmer,32.0,,43500490.0,1517270527.0,ok,1023996.0,16909,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs/1.36.1.0,1.36.1.0,,2018-01-30 00:02:19.821437,120813.0,10.0
16835,fasta,2018-01-29 23:59:35.219593,slurm_normal,1517270537.0,0,,1.0,main_w4_handler0,3408303,18195088,False,,12275865,slurm,,132112168.0,corral-repl,,,"""needleman""",1,history,"[{'src': 'hda', 'id': 33562788}]","[{'src': 'hda', 'id': 33562194}]","""Africa_Mauritania_AF381993.fa""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,no,,1,no,0,8,kmer,32.0,,43500490.0,1517270527.0,ok,1023996.0,16909,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs/1.36.1.0,1.36.1.0,,2018-01-30 00:02:19.881818,120813.0,10.0
16834,fasta,2018-01-29 23:59:41.277965,slurm_normal,1517270538.0,0,,1.0,main_w3_handler1,3408303,18195094,False,,12275867,slurm,,132112168.0,corral-repl,,,"""needleman""",1,history,"[{'src': 'hda', 'id': 33562788}]","[{'src': 'hda', 'id': 33561954}]","""Africa_Mauritania_AF381981.fa""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,no,,1,no,0,8,kmer,32.0,,43500490.0,1517270527.0,ok,1023996.0,16909,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs/1.36.1.0,1.36.1.0,,2018-01-30 00:02:20.722182,120813.0,11.0
16832,fasta,2018-01-29 23:59:42.248288,slurm_normal,1517270558.0,0,,1.0,main_w4_handler0,3408303,18195095,False,,12275869,slurm,,132112168.0,corral-repl,,,"""needleman""",1,history,"[{'src': 'hda', 'id': 33562788}]","[{'src': 'hda', 'id': 33561953}]","""Africa_Mandenka_AF346995.fa""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,no,,1,no,0,8,kmer,32.0,,43500490.0,1517270547.0,ok,1023996.0,16909,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs/1.36.1.0,1.36.1.0,,2018-01-30 00:02:41.034142,120813.0,11.0
16877,fasta,2018-01-30 00:16:11.788210,slurm_normal,1517271393.0,0,,1.0,main_w4_handler1,3408303,18195301,False,,12276046,slurm,,132112168.0,corral-repl,,,"""needleman""",1,history,"[{'src': 'hda', 'id': 33562788}]","[{'src': 'hda', 'id': 33563192}]","""Asia_Filipino_AF382012.fa""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,no,,1,no,0,8,kmer,32.0,,43500490.0,1517271382.0,ok,1023996.0,16909,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs/1.36.1.0,1.36.1.0,,2018-01-30 00:16:37.821720,120813.0,11.0
16829,fasta,2018-01-30 00:16:15.275556,slurm_normal,1517271396.0,0,,1.0,main_w3_handler0,3408303,18195304,False,,12276047,slurm,,132112168.0,corral-repl,,,"""needleman""",1,history,"[{'src': 'hda', 'id': 33562788}]","[{'src': 'hda', 'id': 33563189}]","""Asia_Evenki_AF346979.fa""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,no,,1,no,0,8,kmer,32.0,,43500490.0,1517271386.0,ok,1023996.0,16909,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs/1.36.1.0,1.36.1.0,,2018-01-30 00:16:38.631916,120813.0,10.0
15848,fasta,2018-01-30 00:18:25.467516,slurm_normal,1517271660.0,0,,1.0,main_w4_handler0,3408303,18195364,False,,12276145,slurm,,132112168.0,corral-repl,,,"""needleman""",1,history,"[{'src': 'hda', 'id': 33562788}]","[{'src': 'hda', 'id': 33563130}]","""America(North)_NorthAmerican_DQ112870.fa""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,no,,1,no,0,8,kmer,32.0,,43500490.0,1517271650.0,ok,1023996.0,16909,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs/1.36.1.0,1.36.1.0,,2018-01-30 00:21:03.794973,120813.0,10.0
16828,fasta,2018-01-30 00:16:13.421025,slurm_normal,1517271396.0,0,,1.0,main_w3_handler1,3408303,18195302,False,,12276048,slurm,,132112168.0,corral-repl,,,"""needleman""",1,history,"[{'src': 'hda', 'id': 33562788}]","[{'src': 'hda', 'id': 33563191}]","""Asia_Evenki_AY519485.fa""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,no,,1,no,0,8,kmer,32.0,,43500490.0,1517271385.0,ok,1023996.0,16909,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs/1.36.1.0,1.36.1.0,,2018-01-30 00:16:39.190578,120813.0,11.0
16829,fasta,2018-01-30 00:17:35.199544,slurm_normal,1517271602.0,0,,1.0,main_w3_handler1,3408303,18195341,False,,12276124,slurm,,132112168.0,corral-repl,,,"""needleman""",1,history,"[{'src': 'hda', 'id': 33562788}]","[{'src': 'hda', 'id': 33563155}]","""Asia_Adygei_AY882388.fa""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,no,,1,no,0,8,kmer,32.0,,43500490.0,1517271591.0,ok,1023996.0,16909,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs/1.36.1.0,1.36.1.0,,2018-01-30 00:20:06.234486,120813.0,11.0
16841,fasta,2018-01-30 00:16:19.388337,slurm_normal,1517271399.0,0,,1.0,main_w4_handler1,3408303,18195306,False,,12276049,slurm,,132112168.0,corral-repl,,,"""needleman""",1,history,"[{'src': 'hda', 'id': 33562788}]","[{'src': 'hda', 'id': 33563187}]","""Asia_Daghestan(Lezgin)_AM263186.fa""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,no,,1,no,0,8,kmer,32.0,,43500490.0,1517271388.0,ok,1023996.0,16909,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs/1.36.1.0,1.36.1.0,,2018-01-30 00:16:41.717566,120813.0,11.0
16830,fasta,2018-01-30 00:16:14.401764,slurm_normal,1517271414.0,0,,1.0,main_w3_handler1,3408303,18195303,False,,12276053,slurm,,132112168.0,corral-repl,,,"""needleman""",1,history,"[{'src': 'hda', 'id': 33562788}]","[{'src': 'hda', 'id': 33563190}]","""Asia_Evenki_AY195753.fa""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,no,,1,no,0,8,kmer,32.0,,43500490.0,1517271404.0,ok,1023996.0,16909,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs/1.36.1.0,1.36.1.0,,2018-01-30 00:16:55.599889,120813.0,10.0
16840,fasta,2018-01-30 00:16:27.796257,slurm_normal,1517271414.0,0,,1.0,main_w4_handler0,3408303,18195311,False,,12276054,slurm,,132112168.0,corral-repl,,,"""needleman""",1,history,"[{'src': 'hda', 'id': 33562788}]","[{'src': 'hda', 'id': 33563183}]","""Asia_Daghestan(Dargin)_AM263180.fa""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,no,,1,no,0,8,kmer,32.0,,43500490.0,1517271404.0,ok,1023996.0,16909,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs/1.36.1.0,1.36.1.0,,2018-01-30 00:16:56.961269,120813.0,10.0
