create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.clps,parameters.dbkey,parameters.img,parameters.input.values,parameters.name,parameters.slop,parameters.sort,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-11-14 10:41:05.352290,slurm_normal,1510656076.0,0,,1.0,main_w4_handler1,3306738,17451184,False,,3821209,bed,11508740,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""false""","""?""","""png""","[{'src': 'hda', 'id': 32301115}]","""false""","""0""","""""",32.0,,41661094,1510656071.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtoigv/2.26.0.0,2.26.0.0,,2017-11-14 10:41:20.685663,114865.0,5.0
2018-01-23 16:42:48.388564,slurm_normal,1516725788.0,0,,1.0,main_w4_handler1,3401337,18135825,False,,1532824,bed,12215372,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""true""","""mm9""","""png""","[{'src': 'hda', 'id': 33452785}]","""true""","""0""","""""",32.0,,43358823,1516725782.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtoigv/2.26.0.0,2.26.0.0,,2018-01-23 16:43:10.888851,120404.0,6.0
2017-11-16 17:07:41.167852,slurm_normal,1510852077.0,0,,1.0,main_w3_handler1,3327838,17484149,False,,1389378,bed,11542413,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""false""","""?""","""png""","[{'src': 'hda', 'id': 32360101}]","""true""","""1000""","""""",32.0,,42044240,1510852072.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtoigv/2.26.0.0,2.26.0.0,,2017-11-16 17:08:01.155592,,5.0
2017-11-17 22:47:01.948750,slurm_normal,1510958854.0,0,,1.0,main_w4_handler0,3329182,17499145,False,,46168678,gff,11558539,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""false""","""?""","""png""","[{'src': 'hda', 'id': 32381883}]","""false""","""0""","""position""",32.0,,42065270,1510958844.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtoigv/2.26.0.0,2.26.0.0,,2017-11-17 22:47:41.842542,116083.0,10.0
2017-11-18 10:27:02.509775,slurm_normal,1511000839.0,0,,1.0,main_w3_handler1,3329182,17501545,False,,46168678,gff,11561634,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""false""","""?""","""png""","[{'src': 'hda', 'id': 32381883}]","""false""","""0""","""""",32.0,,42065270,1511000830.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtoigv/2.26.0.0,2.26.0.0,,2017-11-18 10:27:24.903832,116083.0,9.0
2017-11-20 23:44:30.582747,slurm_normal,1511221481.0,0,,1.0,main_w4_handler1,3293335,17527871,False,,485048,vcf,11586574,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/021/860/dataset_21860737.dat""","""false""","""NcLiv_v34""","""png""","[{'src': 'hda', 'id': 32435409}]","""false""","""0""","""""",32.0,,42128045,1511221474.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtoigv/2.26.0.0,2.26.0.0,,2017-11-20 23:44:44.824836,114041.0,7.0
2017-11-22 06:57:02.873550,slurm_normal,1511333832.0,0,,1.0,main_w4_handler0,3334936,17546193,False,,3287293,bed,11606165,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19Patch10.len""","""true""","""hg19Patch10""","""png""","[{'src': 'hda', 'id': 32467279}]","""true""","""0""","""position""",32.0,,42171336,1511333827.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtoigv/2.26.0.0,2.26.0.0,,2017-11-22 06:57:14.287786,,5.0
2017-11-23 06:08:27.866097,slurm_normal,1511417384.0,0,,1.0,main_w4_handler1,3336187,17557722,False,,53635023,bed,11618240,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""false""","""?""","""png""","[{'src': 'hda', 'id': 32484327}]","""false""","""0""","""""",32.0,,42180464,1511417365.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtoigv/2.26.0.0,2.26.0.0,,2017-11-23 06:09:45.415993,116984.0,19.0
2017-11-23 05:27:32.131484,slurm_normal,1511415820.0,0,,1.0,main_w4_handler1,3336187,17557020,False,,1070032359,bed,11617593,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""false""","""?""","""png""","[{'src': 'hda', 'id': 32483047}]","""false""","""0""","""""",32.0,,42180464,1511415530.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtoigv/2.26.0.0,2.26.0.0,,2017-11-23 05:43:42.685824,116984.0,290.0
2017-11-23 05:27:31.338279,slurm_normal,1511415555.0,0,,1.0,main_w3_handler1,3336187,17557018,False,,786710890,bed,11617581,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""false""","""?""","""png""","[{'src': 'hda', 'id': 32483045}]","""false""","""0""","""""",32.0,,42180464,1511415352.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtoigv/2.26.0.0,2.26.0.0,,2017-11-23 05:39:17.709909,116984.0,203.0
2017-11-23 08:39:43.494775,slurm_normal,1511426397.0,0,,1.0,main_w3_handler1,2774989,17558479,False,,14678506,bed,11619396,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""false""","""?""","""png""","[{'src': 'hda', 'id': 32485733}]","""false""","""0""","""""",32.0,,42205007,1511426388.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtoigv/2.26.0.0,2.26.0.0,,2017-11-23 08:39:59.266010,87309.0,9.0
2017-11-23 21:17:15.587591,slurm_normal,1511471842.0,0,,1.0,main_w4_handler1,3336187,17567032,False,,502488,bed,11628907,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""false""","""?""","""png""","[{'src': 'hda', 'id': 32507124}]","""false""","""0""","""""",32.0,,42180464,1511471837.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtoigv/2.26.0.0,2.26.0.0,,2017-11-23 21:17:23.100639,116984.0,5.0
2017-11-27 16:15:56.611116,slurm_normal,1511799388.0,0,,1.0,main_w3_handler0,2981778,17606311,False,,365969,bed,11665746,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""false""","""hg19""","""png""","[{'src': 'hda', 'id': 32565510}]","""false""","""0""","""""",32.0,,41982666,1511799383.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtoigv/2.26.0.0,2.26.0.0,,2017-11-27 16:16:32.963496,99906.0,5.0
2017-11-28 15:04:26.571496,slurm_normal,1511881761.0,0,,1.0,main_w4_handler0,3343034,17620372,False,,244318208,bed,11681331,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Homo_sapiens_nuHg19_mtrCRS.len""","""false""","""Homo_sapiens_nuHg19_mtrCRS""","""png""","[{'src': 'hda', 'id': 32588565}]","""false""","""0""","""""",32.0,,42303433,1511881677.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtoigv/2.26.0.0,2.26.0.0,,2017-11-28 15:09:24.216278,,84.0
2017-11-28 16:26:48.939212,slurm_normal,1511887570.0,0,,1.0,main_w3_handler0,3343272,17622006,False,,1162310063,bed,11683103,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19Patch10.len""","""false""","""hg19Patch10""","""png""","[{'src': 'hda', 'id': 32591809}]","""false""","""0""","""""",32.0,,42306514,1511887246.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtoigv/2.26.0.0,2.26.0.0,,2017-11-28 16:46:13.178314,,324.0
2018-01-19 03:39:35.393781,slurm_normal,1516333203.0,0,,1.0,main_w3_handler0,3397087,18080160,False,,2270571,bed,12158701,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""?""","""svg""","[{'src': 'hda', 'id': 33382175}]","""true""","""0""","""""",32.0,,43287106,1516333199.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtoigv/2.26.0.0,2.26.0.0,,2018-01-19 03:40:07.627015,119541.0,4.0
2018-01-20 14:16:02.196164,slurm_normal,1516457787.0,0,,1.0,main_w3_handler1,2909907,18094203,False,,479779,bed,12173710,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""false""","""?""","""png""","[{'src': 'hda', 'id': 33406889}]","""false""","""0""","""""",32.0,,43272920,1516457783.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtoigv/2.26.0.0,2.26.0.0,,2018-01-20 14:16:29.953513,79118.0,4.0
2017-12-05 10:21:52.596715,slurm_normal,1512469330.0,0,,1.0,main_w4_handler1,3353578,17700587,False,,4597,bed,11765350,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""false""","""?""","""png""","[{'src': 'hda', 'id': 32736406}]","""false""","""0""","""position""",32.0,,42466889,1512469324.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtoigv/2.26.0.0,2.26.0.0,,2017-12-05 10:22:11.304028,,6.0
2018-01-17 19:28:22.182624,slurm_normal,1516217721.0,0,,1.0,main_w3_handler0,3392719,18064904,False,,4184996806,vcf,12142859,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""false""","""?""","""png""","[{'src': 'hda', 'id': 33338508}]","""false""","""0""","""""",32.0,,43111341,1516217314.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtoigv/2.26.0.0,2.26.0.0,,2018-01-17 19:35:23.693245,77009.0,407.0
2017-12-12 07:59:12.425342,slurm_normal,1513065577.0,0,,1.0,main_w4_handler1,3332186,17780627,False,,120770,bed,11848793,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""false""","""?""","""png""","[{'src': 'hda', 'id': 32870524}]","""false""","""0""","""position""",32.0,,42443379,1513065573.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtoigv/2.26.0.0,2.26.0.0,,2017-12-12 07:59:39.190638,117934.0,4.0
2018-01-18 11:33:36.551568,slurm_normal,1516275224.0,0,,1.0,main_w3_handler1,3395671,18071069,False,,2886075,bed,12149563,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""true""","""hg19""","""png""","[{'src': 'hda', 'id': 33368482}]","""true""","""0""","""""",32.0,,43252340,1516275219.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtoigv/2.26.0.0,2.26.0.0,,2018-01-18 11:33:46.144020,54466.0,5.0
2017-12-12 10:46:21.564306,slurm_normal,1513075602.0,0,,1.0,main_w4_handler0,3332186,17782987,False,Job output deleted by user before job completed.,120770,bed,11851339,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""false""","""?""","""png""","[{'src': 'hda', 'id': 32870524}]","""false""","""0""","""position""",32.0,,42443379,1513075596.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtoigv/2.26.0.0,2.26.0.0,,2017-12-12 10:46:44.081554,117934.0,6.0
2017-12-12 10:59:17.628270,slurm_normal,1513076382.0,0,,1.0,main_w3_handler1,3332186,17783166,False,,120770,bed,11851519,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""?""","""png""","[{'src': 'hda', 'id': 32870524}]","""false""","""0""","""position""",32.0,,42443379,1513076377.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtoigv/2.26.0.0,2.26.0.0,,2017-12-12 10:59:43.264200,117934.0,5.0
2017-12-12 11:46:41.867146,slurm_normal,1513079215.0,0,,1.0,main_w3_handler0,3362677,17783589,False,,818519,bed,11851974,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Homo_sapiens_nuHg19_mtrCRS.len""","""false""","""Homo_sapiens_nuHg19_mtrCRS""","""png""","[{'src': 'hda', 'id': 32874943}]","""false""","""0""","""""",32.0,,42606703,1513079210.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtoigv/2.26.0.0,2.26.0.0,,2017-12-12 11:46:55.957081,,5.0
2018-01-30 04:41:59.140805,slurm_normal,1517287331.0,0,,1.0,main_w3_handler0,3409874,18197110,False,,409097,bed,12277989,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""false""","""?""","""png""","[{'src': 'hda', 'id': 33566093}]","""false""","""0""","""""",32.0,,43537309,1517287326.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtoigv/2.26.0.0,2.26.0.0,,2018-01-30 04:42:13.699205,,5.0
2018-01-30 04:56:24.616399,slurm_normal,1517288195.0,0,,1.0,main_w4_handler1,3409874,18197173,False,,409097,bed,12278058,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""false""","""?""","""png""","[{'src': 'hda', 'id': 33566093}]","""false""","""0""","""""",32.0,,43537309,1517288191.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtoigv/2.26.0.0,2.26.0.0,,2018-01-30 04:56:36.283874,,4.0
2018-02-01 13:16:20.098315,slurm_normal,1517490998.0,0,,1.0,main_w3_handler0,3406206,18222399,False,,21069653,vcf,12302940,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""?""","""png""","[{'src': 'hda', 'id': 33607935}]","""false""","""0""","""""",32.0,,43453816,1517490989.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtoigv/2.26.0.0,2.26.0.0,,2018-02-01 13:16:39.308932,108472.0,9.0
2018-02-01 15:08:21.957297,slurm_normal,1517497718.0,0,,1.0,main_w3_handler1,3406206,18224038,False,,21069653,vcf,12304400,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""false""","""?""","""png""","[{'src': 'hda', 'id': 33607935}]","""false""","""0""","""""",32.0,,43453816,1517497712.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtoigv/2.26.0.0,2.26.0.0,,2018-02-01 15:08:42.011139,108472.0,6.0
2018-02-01 14:57:38.420065,slurm_normal,1517497330.0,0,,1.0,main_w4_handler0,3406206,18223760,False,,56940344,vcf,12304217,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""false""","""?""","""png""","[{'src': 'hda', 'id': 33610774}]","""false""","""0""","""""",32.0,,43453816,1517497323.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtoigv/2.26.0.0,2.26.0.0,,2018-02-01 15:02:11.318223,108472.0,7.0
2018-02-07 19:27:53.187650,slurm_normal,1518032447.0,0,7680.0,1.0,main_w4_handler0,3417945,18301822,False,,4804355460,bed,12384863,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""false""","""?""","""png""","[{'src': 'hda', 'id': 33733730}]","""false""","""0""","""""",32.0,,43699700,1518031680.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtoigv/2.26.0.0,2.26.0.0,,2018-02-07 19:40:48.426337,13294.0,767.0
2018-02-13 12:59:35.775033,slurm_normal,1518526810.0,0,7680.0,1.0,main_w3_handler1,3427487,18364778,False,,8962232,bed,12449672,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""false""","""?""","""png""","[{'src': 'hda', 'id': 33828238}]","""false""","""0""","""""",32.0,,43884631,1518526804.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtoigv/2.26.0.0,2.26.0.0,,2018-02-13 13:00:12.143609,,6.0
2018-02-13 14:08:51.745997,slurm_normal,1518530943.0,0,7680.0,1.0,main_w3_handler0,3158122,18365283,False,,568,bed,12450254,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""false""","""hg19""","""png""","[{'src': 'hda', 'id': 33829228}]","""false""","""0""","""""",32.0,,43575798,1518530940.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtoigv/2.26.0.0,2.26.0.0,,2018-02-13 14:09:05.776741,92977.0,3.0
2018-02-14 02:37:08.354665,slurm_normal,1518575846.0,0,7680.0,1.0,main_w3_handler1,3428435,18378664,False,,5423135,vcf,12463502,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""false""","""?""","""png""","[{'src': 'hda', 'id': 33846930}]","""false""","""0""","""""",32.0,,43899919,1518575837.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtoigv/2.26.0.0,2.26.0.0,,2018-02-14 02:37:28.938648,120158.0,9.0
2018-02-14 06:55:22.273763,slurm_normal,1518591334.0,0,7680.0,1.0,main_w3_handler1,3392182,18379797,False,,423,gff,12464617,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""false""","""?""","""png""","[{'src': 'hda', 'id': 33849044}]","""false""","""0""","""""",32.0,,43195398,1518591331.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtoigv/2.26.0.0,2.26.0.0,,2018-02-14 06:55:36.271645,,3.0
2018-02-17 14:44:17.458708,slurm_normal,1518879248.0,0,7680.0,1.0,main_w4_handler1,3400017,18421376,False,,1559792411,bed,12509737,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""false""","""mm10""","""png""","[{'src': 'hda', 'id': 33427717}]","""false""","""0""","""""",32.0,,43975538,1518878666.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtoigv/2.26.0.0,2.26.0.0,,2018-02-17 14:54:11.070105,99939.0,582.0
2018-02-18 01:03:24.963634,slurm_normal,1518915833.0,0,7680.0,1.0,main_w3_handler1,2936655,18423899,False,,59746306,bed,12515953,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""false""","""hg19""","""png""","[{'src': 'hda', 'id': 33920369}]","""false""","""0""","""""",32.0,,43335507,1518915814.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtoigv/2.26.0.0,2.26.0.0,,2018-02-18 01:03:54.790147,97260.0,19.0
2018-02-20 14:24:23.813287,slurm_normal,1519136676.0,0,7680.0,1.0,main_w4_handler1,3063871,18447171,False,,6066643,bed,12542163,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""false""","""mm10""","""png""","[{'src': 'hda', 'id': 33957589}]","""false""","""0""","""""",32.0,,43306872,1519136671.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtoigv/2.26.0.0,2.26.0.0,,2018-02-20 14:24:38.624225,43355.0,5.0
