chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.tracks,parameters.tracks_0|input|__identifier__,parameters.tracks_1|input|__identifier__,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,tracks_0|input,tracks_0|input_filetype,tracks_10|input,tracks_10|input_filetype,tracks_11|input,tracks_11|input_filetype,tracks_12|input,tracks_12|input_filetype,tracks_13|input,tracks_13|input_filetype,tracks_14|input,tracks_14|input_filetype,tracks_15|input,tracks_15|input_filetype,tracks_16|input,tracks_16|input_filetype,tracks_17|input,tracks_17|input_filetype,tracks_18|input,tracks_18|input_filetype,tracks_19|input,tracks_19|input_filetype,tracks_1|input,tracks_1|input_filetype,tracks_20|input,tracks_20|input_filetype,tracks_21|input,tracks_21|input_filetype,tracks_22|input,tracks_22|input_filetype,tracks_23|input,tracks_23|input_filetype,tracks_24|input,tracks_24|input_filetype,tracks_25|input,tracks_25|input_filetype,tracks_26|input,tracks_26|input_filetype,tracks_2|input,tracks_2|input_filetype,tracks_3|input,tracks_3|input_filetype,tracks_4|input,tracks_4|input_filetype,tracks_5|input,tracks_5|input_filetype,tracks_6|input,tracks_6|input_filetype,tracks_7|input,tracks_7|input_filetype,tracks_8|input,tracks_8|input_filetype,tracks_9|input,tracks_9|input_filetype,update_time,user_id,runtime
,,2016-01-07 20:27:30.410686,slurm_normal,1452198576.0,0,,1.0,main_w2_handler1,2492961,11409519,False,,5675428.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{""description"": ""User Supplied Track (from Galaxy)"", ""color"": ""0-0-0"", ""visibility"": ""1"", ""input"": 22781267, ""__index__"": 0, ""name"": ""User Track""}]",,,32.0,,27238973.0,1452198568.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/ucsc_custom_track/build_ucsc_custom_track_1/1.0.0,1.0.0,,204782.0,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-01-07 20:29:47.861823,72391.0,8.0
,,2016-01-07 20:27:16.021467,slurm_normal,1452198501.0,0,,1.0,main_w1_handler0,2492961,11409509,False,,5675411.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{""description"": ""User Supplied Track (from Galaxy)"", ""color"": ""0-0-0"", ""visibility"": ""1"", ""input"": 22781257, ""__index__"": 0, ""name"": ""User Track""}]",,,32.0,,27238973.0,1452198496.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/ucsc_custom_track/build_ucsc_custom_track_1/1.0.0,1.0.0,,206688.0,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-01-07 20:28:24.268047,72391.0,5.0
,,2016-01-07 20:27:19.078698,slurm_normal,1452198553.0,0,,1.0,main_w1_handler0,2492961,11409511,False,,5675420.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{""description"": ""User Supplied Track (from Galaxy)"", ""color"": ""0-0-0"", ""visibility"": ""1"", ""input"": 22781259, ""__index__"": 0, ""name"": ""User Track""}]",,,32.0,,27238973.0,1452198546.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/ucsc_custom_track/build_ucsc_custom_track_1/1.0.0,1.0.0,,0.0,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-01-07 20:29:18.313085,72391.0,7.0
,,2016-01-07 20:27:24.803447,slurm_normal,1452198523.0,0,,1.0,main_w2_handler0,2492961,11409514,False,,5675415.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{""description"": ""User Supplied Track (from Galaxy)"", ""color"": ""0-0-0"", ""visibility"": ""1"", ""input"": 22781261, ""__index__"": 0, ""name"": ""User Track""}]",,,32.0,,27238973.0,1452198516.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/ucsc_custom_track/build_ucsc_custom_track_1/1.0.0,1.0.0,,205116.0,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-01-07 20:28:53.357970,72391.0,7.0
,,2016-01-07 20:27:32.558413,slurm_normal,1452198711.0,0,,1.0,main_w2_handler1,2492961,11409522,False,,5675450.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{""description"": ""User Supplied Track (from Galaxy)"", ""color"": ""0-0-0"", ""visibility"": ""1"", ""input"": 22781270, ""__index__"": 0, ""name"": ""User Track""}]",,,32.0,,27238973.0,1452198697.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/ucsc_custom_track/build_ucsc_custom_track_1/1.0.0,1.0.0,,0.0,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-01-07 20:31:55.653017,72391.0,14.0
,,2016-01-07 21:54:46.649124,slurm_normal,1452203709.0,0,,1.0,main_w1_handler1,2515648,11410972,False,,5676244.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{""description"": ""User Supplied Track (from Galaxy)"", ""color"": ""0-0-0"", ""visibility"": ""1"", ""input"": 22781947, ""__index__"": 0, ""name"": ""p53prolif""}]",,,32.0,,26393007.0,1452203704.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/ucsc_custom_track/build_ucsc_custom_track_1/1.0.0,1.0.0,,156631.0,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-01-07 21:55:14.818321,,5.0
,,2016-01-07 23:18:08.810797,slurm_normal,1452208722.0,0,,1.0,main_w2_handler0,2557390,11411938,False,,5676959.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","[{""description"": ""m6A_RIP"", ""color"": ""0-0-0"", ""visibility"": ""1"", ""input"": 22784138, ""__index__"": 0, ""name"": ""m6A_RIP""}]",,,32.0,,26089941.0,1452208706.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/ucsc_custom_track/build_ucsc_custom_track_1/1.0.0,1.0.0,,1863511.0,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-01-07 23:18:45.996938,36638.0,16.0
,,2016-01-08 01:04:57.063840,slurm_normal,1452215120.0,0,,1.0,main_w1_handler0,2547419,11412308,False,,5677741.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","[{""description"": ""IMR90_ToplogicalDomain"", ""color"": ""0-0-0"", ""visibility"": ""1"", ""input"": 22784712, ""__index__"": 0, ""name"": ""IMR90_TAD""}, {""description"": ""hESC_ToplogicalDomain"", ""color"": ""0-0-0"", ""visibility"": ""1"", ""input"": 22784711, ""__index__"": 1, ""name"": ""hESC_TAD""}]",,,32.0,,26089941.0,1452215115.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/ucsc_custom_track/build_ucsc_custom_track_1/1.0.0,1.0.0,,54058.0,bed,,,,,,,,,,,,,,,,,,,,,72508.0,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-01-08 01:05:24.270757,36638.0,5.0
,,2016-01-08 21:01:19.242217,slurm_normal,1452286909.0,0,,1.0,main_w1_handler0,2542085,11425789,False,,5688593.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{""description"": ""ROI"", ""color"": ""92-51-23"", ""visibility"": ""1"", ""input"": 22502215, ""__index__"": 0, ""name"": ""ROI""}, {""description"": ""Pass123wBLAT"", ""color"": ""0-255-0"", ""visibility"": ""1"", ""input"": 22502221, ""__index__"": 1, ""name"": ""Pass123wBLAT""}, {""description"": ""P1probes"", ""color"": ""0-0-255"", ""visibility"": ""1"", ""input"": 22803774, ""__index__"": 2, ""name"": ""P1probes""}, {""description"": ""P1_BLAT"", ""color"": ""0-0-255"", ""visibility"": ""1"", ""input"": 22803775, ""__index__"": 3, ""name"": ""P1_BLAT""}, {""description"": ""P2probes"", ""color"": ""160-32-240"", ""visibility"": ""1"", ""input"": 22803776, ""__index__"": 4, ""name"": ""P2probes""}, {""description"": ""P2_BLAT"", ""color"": ""160-32-240"", ""visibility"": ""1"", ""input"": 22803777, ""__index__"": 5, ""name"": ""P2_BLAT""}, {""description"": ""P3probes"", ""color"": ""255-140-0"", ""visibility"": ""1"", ""input"": 22803778, ""__index__"": 6, ""name"": ""P3probes""}, {""description"": ""P3_BLAT"", ""color"": ""255-140-0"", ""visibility"": ""1"", ""input"": 22803779, ""__index__"": 7, ""name"": ""P3_BLAT""}]",,,32.0,,26213333.0,1452286901.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/ucsc_custom_track/build_ucsc_custom_track_1/1.0.0,1.0.0,,384.0,bed,,,,,,,,,,,,,,,,,,,,,2799699.0,bed,,,,,,,,,,,,,,,1374814.0,bed,1270188.0,bed,1169370.0,bed,1019076.0,bed,1241361.0,bed,510435.0,bed,,,,,2016-01-08 21:01:50.481958,2815.0,8.0
,,2016-10-12 14:56:27.996250,slurm_normal,1476284203.0,0,,1.0,main_w4_handler0,2406699,14064353,False,,8281209.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{""description"": ""Common"", ""color"": ""85-107-47"", ""visibility"": ""3"", ""input"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b555841ed50c92c691""}]}, ""__index__"": 0, ""name"": ""Common""}, {""description"": ""Healthy"", ""color"": ""0-0-255"", ""visibility"": ""3"", ""input"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b527b1f37d4bd82b10""}]}, ""__index__"": 1, ""name"": ""Healthy""}, {""description"": ""Asthma"", ""color"": ""255-0-0"", ""visibility"": ""3"", ""input"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b58d0f530a92c754b6""}]}, ""__index__"": 2, ""name"": ""Asthma""}, {""description"": ""DERs"", ""color"": ""0-0-0"", ""visibility"": ""3"", ""input"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5d70e367f4de917c9""}]}, ""__index__"": 3, ""name"": ""DERs""}]",,,32.0,,33213440.0,1476284198.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/ucsc_custom_track/build_ucsc_custom_track_1/1.0.0,1.0.0,,10557.0,bed,,,,,,,,,,,,,,,,,,,,,5671.0,bed,,,,,,,,,,,,,,,8995.0,bed,1870514.0,bed,,,,,,,,,,,,,2016-10-12 14:56:51.623410,51408.0,5.0
,,2016-04-27 21:41:32.086020,slurm_normal,1461793315.0,0,,1.0,main_w2_handler0,2651703,12658434,False,,6858343.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","[{""description"": ""hs2.MED1_super"", ""color"": ""255-215-0"", ""visibility"": ""1"", ""input"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b53c85be470386230a""}]}, ""__index__"": 0, ""name"": ""hs2.MED1_super""}]",,,32.0,,28601751.0,1461793312.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/ucsc_custom_track/build_ucsc_custom_track_1/1.0.0,1.0.0,,7400.0,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-04-27 21:42:00.291737,36638.0,3.0
,,2016-01-12 17:06:48.642790,slurm_normal,1452618499.0,0,,1.0,main_w2_handler0,2450282,11482288,False,,5742789.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{""description"": ""User Supplied Track (from Galaxy)"", ""color"": ""0-255-0"", ""visibility"": ""1"", ""input"": 22869921, ""__index__"": 0, ""name"": ""MTB_H37Rv""}]",,,32.0,,27348818.0,1452618493.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/ucsc_custom_track/build_ucsc_custom_track_1/1.0.0,1.0.0,,502504.0,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-01-12 17:08:25.427866,49420.0,6.0
,,2016-04-28 01:55:47.791621,slurm_normal,1461808577.0,0,,1.0,main_w1_handler0,2635011,12659718,False,,6861323.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",[],,,32.0,,29012803.0,1461808574.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/ucsc_custom_track/build_ucsc_custom_track_1/1.0.0,1.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-04-28 01:56:17.557941,,3.0
,,2016-03-11 16:46:32.397830,slurm_normal,1457714830.0,0,,1.0,main_w1_handler2,2630122,12108175,False,,6331933.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""","[{""description"": ""User Supplied Track (from Galaxy)"", ""color"": ""0-0-0"", ""visibility"": ""1"", ""input"": 23797550, ""__index__"": 0, ""name"": ""User Track""}]",,,32.0,,28934795.0,1457714827.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/ucsc_custom_track/build_ucsc_custom_track_1/1.0.0,1.0.0,,11235.0,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-11 16:47:11.446940,80420.0,3.0
,,2016-01-12 17:12:37.417465,slurm_normal,1452618789.0,0,,1.0,main_w2_handler1,2489766,11482302,False,,5742874.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",[],,,32.0,,25864177.0,1452618785.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/ucsc_custom_track/build_ucsc_custom_track_1/1.0.0,1.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-01-12 17:13:14.912678,72060.0,4.0
,,2016-01-12 11:02:46.832906,slurm_normal,1452596591.0,0,,1.0,main_w1_handler0,2562951,11470492,False,,5737739.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{""description"": ""TAF1"", ""color"": ""0-255-0"", ""visibility"": ""1"", ""input"": 22856662, ""__index__"": 0, ""name"": ""TAF1""}, {""description"": ""Promoters"", ""color"": ""0-0-255"", ""visibility"": ""1"", ""input"": 22856924, ""__index__"": 1, ""name"": ""Promoters""}, {""description"": ""Overlap"", ""color"": ""255-0-0"", ""visibility"": ""1"", ""input"": 22856965, ""__index__"": 2, ""name"": ""Overlap""}]",,,32.0,,27370549.0,1452596586.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/ucsc_custom_track/build_ucsc_custom_track_1/1.0.0,1.0.0,,8586.0,interval,,,,,,,,,,,,,,,,,,,,,2054194.0,interval,,,,,,,,,,,,,,,8228.0,interval,,,,,,,,,,,,,,,2016-01-12 11:03:15.432239,,5.0
,,2016-02-08 12:28:46.274098,slurm_normal,1454934562.0,0,,1.0,main_w1_handler0,2461096,11746255,False,,6001681.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{""description"": ""ImpEnh/TFBS_unmerged"", ""color"": ""255-0-255"", ""visibility"": ""1"", ""input"": 23200203, ""__index__"": 0, ""name"": ""Enh/TFBS""}]",,,32.0,,27342856.0,1454934547.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/ucsc_custom_track/build_ucsc_custom_track_1/1.0.0,1.0.0,,816786930.0,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-02-08 12:29:24.144848,70484.0,15.0
,,2016-02-08 12:16:20.015245,slurm_normal,1454933822.0,0,,1.0,main_w2_handler0,2461096,11745825,False,,6001450.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{""description"": ""ImpEnh/TFBS_unmerged"", ""color"": ""0-0-0"", ""visibility"": ""1"", ""input"": 23200203, ""__index__"": 0, ""name"": ""Enh/TF_unmerged""}]",,,32.0,,27342856.0,1454933806.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/ucsc_custom_track/build_ucsc_custom_track_1/1.0.0,1.0.0,,816786930.0,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-02-08 12:17:05.912188,70484.0,16.0
,,2016-01-14 16:45:36.772090,slurm_normal,1452789973.0,0,,1.0,main_w1_handler1,2542085,11506201,False,,5772792.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{""description"": ""ROI"", ""color"": ""92-51-23"", ""visibility"": ""1"", ""input"": 22502215, ""__index__"": 0, ""name"": ""ROI""}, {""description"": ""Pass123wBLAT"", ""color"": ""0-255-0"", ""visibility"": ""1"", ""input"": 22502221, ""__index__"": 1, ""name"": ""Pass123wBLAT""}, {""description"": ""P123wAddProbes"", ""color"": ""160-32-240"", ""visibility"": ""1"", ""input"": 22903218, ""__index__"": 2, ""name"": ""P123wAddProbes""}]",,,32.0,,26213333.0,1452789965.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/ucsc_custom_track/build_ucsc_custom_track_1/1.0.0,1.0.0,,384.0,bed,,,,,,,,,,,,,,,,,,,,,2799699.0,bed,,,,,,,,,,,,,,,1459245.0,bed,,,,,,,,,,,,,,,2016-01-14 16:46:19.553465,2815.0,8.0
,,2016-02-08 15:44:31.184902,slurm_normal,1454946344.0,0,,1.0,main_w1_handler2,2592669,11750573,False,,6004720.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{""description"": ""OT_V6revised"", ""color"": ""0-255-0"", ""visibility"": ""1"", ""input"": 23240634, ""__index__"": 0, ""name"": ""OT_V6revised""}, {""description"": ""OB_ALLv6revised"", ""color"": ""0-0-255"", ""visibility"": ""1"", ""input"": 23240656, ""__index__"": 1, ""name"": ""OB_ALLv6revised""}, {""description"": ""User Supplied Track (from Galaxy)"", ""color"": ""0-0-0"", ""visibility"": ""1"", ""input"": 23240722, ""__index__"": 2, ""name"": ""User Track""}]",,,32.0,,26213333.0,1454946296.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/ucsc_custom_track/build_ucsc_custom_track_1/1.0.0,1.0.0,,4804523.0,bed,,,,,,,,,,,,,,,,,,,,,4582456.0,interval,,,,,,,,,,,,,,,4201250.0,bed,,,,,,,,,,,,,,,2016-02-08 15:45:46.794283,2815.0,48.0
,,2016-01-13 11:17:11.988250,slurm_normal,1452683850.0,0,,1.0,main_w1_handler0,2564223,11490095,False,,5755127.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",[],,,32.0,,27402074.0,1452683846.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/ucsc_custom_track/build_ucsc_custom_track_1/1.0.0,1.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-01-13 11:17:34.305379,,4.0
,,2016-02-08 18:43:10.026661,slurm_normal,1454957021.0,0,,1.0,main_w2_handler1,2592669,11752034,False,,6006973.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{""description"": ""OT_V6revised"", ""color"": ""0-255-0"", ""visibility"": ""1"", ""input"": 23240634, ""__index__"": 0, ""name"": ""OT_V6revised""}, {""description"": ""OB_ALLv6revised"", ""color"": ""0-0-255"", ""visibility"": ""1"", ""input"": 23240656, ""__index__"": 1, ""name"": ""OB_ALLv6revised""}]",,,32.0,,26213333.0,1454957013.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/ucsc_custom_track/build_ucsc_custom_track_1/1.0.0,1.0.0,,4804523.0,bed,,,,,,,,,,,,,,,,,,,,,4582456.0,interval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-02-08 18:43:44.372981,2815.0,8.0
,,2016-01-14 00:14:18.149500,slurm_normal,1452730479.0,0,,1.0,main_w2_handler1,2564968,11497576,False,,5763238.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{""description"": ""User Supplied Track (from Galaxy)"", ""color"": ""0-0-0"", ""visibility"": ""1"", ""input"": 22890674, ""__index__"": 0, ""name"": ""User Track""}]",,,32.0,,27418949.0,1452730472.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/ucsc_custom_track/build_ucsc_custom_track_1/1.0.0,1.0.0,,4481530.0,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-01-14 00:14:41.676003,,7.0
,,2017-02-22 00:23:54.627042,slurm_normal,1487723041.0,0,,1.0,main_w4_handler1,3004775,15101178,False,,9256440.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""","[{""description"": ""User Supplied Track (from Galaxy)"", ""color"": ""255-0-0"", ""visibility"": ""1"", ""input"": {""values"": [{""src"": ""hda"", ""id"": 28453432}]}, ""__index__"": 0, ""name"": ""TAF1""}]",,,32.0,,36209737.0,1487723037.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/ucsc_custom_track/build_ucsc_custom_track_1/1.0.0,1.0.0,,14663.0,interval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-02-22 00:24:01.861649,100634.0,4.0
,,2016-01-15 16:01:27.606373,slurm_normal,1452873706.0,0,,1.0,main_w2_handler1,2557281,11517977,False,,5782543.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""","[{""description"": ""PSN"", ""color"": ""255-0-255"", ""visibility"": ""1"", ""input"": 22765705, ""__index__"": 0, ""name"": ""PSN""}]",,,32.0,,27467160.0,1452873701.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/ucsc_custom_track/build_ucsc_custom_track_1/1.0.0,1.0.0,,45582.0,interval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-01-15 16:01:49.758095,67670.0,5.0
,,2016-01-15 15:57:57.135083,slurm_normal,1452873508.0,0,,1.0,main_w2_handler1,987478,11517789,False,,5782470.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""","[{""description"": ""POu"", ""color"": ""0-0-255"", ""visibility"": ""1"", ""input"": 19227707, ""__index__"": 0, ""name"": ""Pou_post_MBT""}, {""description"": ""Sox"", ""color"": ""255-0-0"", ""visibility"": ""1"", ""input"": 19227804, ""__index__"": 1, ""name"": ""Sox""}, {""description"": ""Nanog"", ""color"": ""0-255-0"", ""visibility"": ""1"", ""input"": 19229451, ""__index__"": 2, ""name"": ""Nanog""}]",,,32.0,,27466501.0,1452873503.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/ucsc_custom_track/build_ucsc_custom_track_1/1.0.0,1.0.0,,269124.0,interval,,,,,,,,,,,,,,,,,,,,,219888.0,interval,,,,,,,,,,,,,,,475970.0,interval,,,,,,,,,,,,,,,2016-01-15 15:58:34.547162,14166.0,5.0
,,2016-02-09 10:57:45.688309,slurm_normal,1455015483.0,0,,1.0,main_w1_handler2,2593644,11758254,False,,6013276.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","[{""description"": ""gfp vs gfp"", ""color"": ""0-0-0"", ""visibility"": ""4"", ""input"": 23250904, ""__index__"": 0, ""name"": ""gfp vs gfp""}, {""description"": ""gfp vs LC 1"", ""color"": ""0-0-255"", ""visibility"": ""4"", ""input"": 23250905, ""__index__"": 1, ""name"": ""gfp vs LC 1""}, {""description"": ""gfp vs LC 2"", ""color"": ""0-0-255"", ""visibility"": ""4"", ""input"": 23250906, ""__index__"": 2, ""name"": ""gfp vs LC 2""}]",,,32.0,,28232092.0,1455015478.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/ucsc_custom_track/build_ucsc_custom_track_1/1.0.0,1.0.0,,823226.0,tabular,,,,,,,,,,,,,,,,,,,,,823253.0,bedgraph,,,,,,,,,,,,,,,824542.0,bedgraph,,,,,,,,,,,,,,,2016-02-09 10:58:06.608622,31848.0,5.0
,,2016-06-18 08:40:46.597219,slurm_normal,1466239260.0,0,,1.0,main_w1_handler0,2737822,13198837,False,,7383316.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""","[{""description"": ""User Supplied Track (from Galaxy)"", ""color"": ""0-0-0"", ""visibility"": ""1"", ""input"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b539f922fb6e6eae82""}]}, ""__index__"": 0, ""name"": ""User Track""}, {""description"": ""User Supplied Track (from Galaxy)"", ""color"": ""255-0-0"", ""visibility"": ""1"", ""input"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b50e44480df9c36630""}]}, ""__index__"": 1, ""name"": ""User Track""}, {""description"": ""User Supplied Track (from Galaxy)"", ""color"": ""0-0-0"", ""visibility"": ""1"", ""input"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5a65b3a0eca97f150""}]}, ""__index__"": 2, ""name"": ""User Track""}]",,,32.0,,30875603.0,1466239255.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/ucsc_custom_track/build_ucsc_custom_track_1/1.0.0,1.0.0,,174236.0,bed,,,,,,,,,,,,,,,,,,,,,616712.0,interval,,,,,,,,,,,,,,,614627.0,bed,,,,,,,,,,,,,,,2016-06-18 08:41:01.282161,86068.0,5.0
