bamInput,bamInput_filetype,chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__workflow_invocation_uuid__,parameters.advancedOpt.MNase,parameters.advancedOpt.__current_case__,parameters.advancedOpt.centerReads,parameters.advancedOpt.doExtendCustom.__current_case__,parameters.advancedOpt.doExtendCustom.doExtend,parameters.advancedOpt.doExtendCustom.extendReadsValue,parameters.advancedOpt.filterRNAstrand,parameters.advancedOpt.ignoreDuplicates,parameters.advancedOpt.ignoreForNormalization,parameters.advancedOpt.minMappingQuality,parameters.advancedOpt.samFlagExclude,parameters.advancedOpt.samFlagInclude,parameters.advancedOpt.showAdvancedOpt,parameters.advancedOpt.skipNAs,parameters.advancedOpt.smoothLength,parameters.bamInput,parameters.bamInput.values,parameters.binSize,parameters.chromInfo,parameters.dbkey,parameters.outFileFormat,parameters.region,parameters.scaling.__current_case__,parameters.scaling.effectiveGenomeSize.__current_case__,parameters.scaling.effectiveGenomeSize.effectiveGenomeSize,parameters.scaling.effectiveGenomeSize.effectiveGenomeSize_opt,parameters.scaling.scaleFactor,parameters.scaling.type,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2790951204,bam,,,2016-04-25 13:24:09.058971,slurm_normal,1461596512.0,0,,1.0,main_w2_handler0,2632353,12606135,False,,6807037.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,,,,,no,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b551297ef917b8fb0c'}]","""50""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""bigwig""","""""",0,,,,1.0,rpkm,32.0,,29591805.0,1461594857.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2016-04-25 15:01:56.474857,43569.0,1655.0
4916356745,bam,,,2016-04-25 13:24:08.539952,slurm_normal,1461598472.0,0,,1.0,main_w2_handler0,2632353,12606134,False,,6807803.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,,,,,no,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b55c381034aaec5b'}]","""50""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""bigwig""","""""",0,,,,1.0,rpkm,32.0,,29591805.0,1461597043.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2016-04-25 15:34:37.201539,43569.0,1429.0
3935639236,bam,,,2016-04-25 15:10:41.301492,slurm_normal,1461597798.0,0,,1.0,main_w1_handler1,2677465,12607157,False,,6807809.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,,,,,no,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59667ee298c38e04c'}]","""2""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""bigwig""","""chr11""",2,1.0,,2150570000,1.0,1x,32.0,,29565737.0,1461597061.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2016-04-25 15:23:30.828213,69385.0,737.0
3935639236,bam,,,2016-04-25 15:11:15.831542,slurm_normal,1461598886.0,0,,1.0,main_w1_handler2,2677465,12607166,False,,6807813.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,,,,,no,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59667ee298c38e04c'}]","""2""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""bigwig""","""chr5""",2,1.0,,2150570000,1.0,1x,32.0,,29565737.0,1461597086.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2016-04-25 15:41:30.088542,69385.0,1800.0
3703522043,bam,,,2016-04-25 15:37:05.635288,slurm_normal,1461604809.0,0,,1.0,main_w1_handler2,2632353,12607481,False,,6810040.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,,,,,no,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ea94c9ccc8bda02d'}]","""50""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""bigwig""","""""",0,,,,1.0,rpkm,32.0,,29591805.0,1461603873.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2016-04-25 17:20:11.681157,43569.0,936.0
3629384679,bam,,,2016-04-25 15:37:07.516357,slurm_normal,1461605192.0,0,,1.0,main_w1_handler1,2632353,12607483,False,,6810106.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,,,,,no,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b549bbb708641e26c8'}]","""50""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""bigwig""","""""",0,,,,1.0,rpkm,32.0,,29591805.0,1461604112.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2016-04-25 17:26:35.691335,43569.0,1080.0
635358828,bam,,,2016-04-25 16:58:09.815072,slurm_normal,1461610704.0,0,,1.0,main_w1_handler1,2674467,12609977,False,,6809941.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,,,,,no,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56dbe8354d9fef109'}]","""1""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""bigwig""","""""",2,2.0,,2451960000,1.0,1x,32.0,,29691106.0,1461603504.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2016-04-25 18:58:26.441274,82762.0,7200.0
513272583,bam,,,2016-04-25 16:59:08.590685,slurm_normal,1461610384.0,0,,1.0,main_w2_handler1,2674467,12609981,False,,6809952.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,,,,,no,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c46bf83c7e04f798'}]","""1""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""bigwig""","""""",2,2.0,,2451960000,1.0,1x,32.0,,29691106.0,1461603578.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2016-04-25 18:53:10.773873,82762.0,6806.0
7690692581,bam,,,2016-04-25 16:29:29.642894,slurm_normal,1461611806.0,0,,1.0,main_w1_handler0,2632353,12608030,False,,6811202.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,,,,,no,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5760422e848dfe254'}]","""50""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""bigwig""","""""",0,,,,1.0,rpkm,32.0,,29591805.0,1461609472.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2016-04-25 19:16:54.839371,43569.0,2334.0
379798787,bam,,,2016-04-25 20:24:55.903563,slurm_normal,1461616586.0,0,,1.0,main_w2_handler0,2683962,12615764,False,,6813340.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,,,,,no,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56feb4f74c8fda3d0'}]","""50""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""bigwig""","""""",2,1.0,,2150570000,1.0,1x,32.0,,29813747.0,1461615915.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2016-04-25 20:36:29.900573,82318.0,671.0
3523470810,bam,,,2016-04-25 19:12:50.081279,slurm_normal,1461617054.0,0,,1.0,main_w2_handler1,2632353,12614363,False,,6813402.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,,,,,no,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51a881f66239e5b1a'}]","""50""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""bigwig""","""""",0,,,,1.0,rpkm,32.0,,29591805.0,1461616228.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2016-04-25 20:44:23.070331,43569.0,826.0
4420647153,bam,,,2016-04-25 19:12:49.550532,slurm_normal,1461618138.0,0,,1.0,main_w1_handler1,2632353,12614362,False,,6813735.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,,,,,no,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cbdd8970b8223b06'}]","""50""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""bigwig""","""""",0,,,,1.0,rpkm,32.0,,29591805.0,1461617177.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2016-04-25 21:02:20.793166,43569.0,961.0
5644227034,bam,,,2016-04-25 19:12:50.443737,slurm_normal,1461620431.0,0,,1.0,main_w1_handler1,2632353,12614365,False,,6814387.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,,,,,no,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b599869b2948549651'}]","""50""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""bigwig""","""""",0,,,,1.0,rpkm,32.0,,29591805.0,1461619104.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2016-04-25 21:40:35.967280,43569.0,1327.0
3156409134,bam,,,2016-04-25 19:12:51.181297,slurm_normal,1461620001.0,0,,1.0,main_w1_handler1,2632353,12614367,False,,6814353.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,,,,,no,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d925f05147bb0a24'}]","""50""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""bigwig""","""""",0,,,,1.0,rpkm,32.0,,29591805.0,1461618981.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2016-04-25 21:33:24.226844,43569.0,1020.0
4141599702,bam,,,2016-04-25 19:12:51.455405,slurm_normal,1461623272.0,0,,1.0,main_w1_handler0,2632353,12614368,False,,6815373.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,,,,,no,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5625211483a89d395'}]","""50""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""bigwig""","""""",0,,,,1.0,rpkm,32.0,,29591805.0,1461622322.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2016-04-25 22:27:55.784518,43569.0,950.0
1990076582,bam,,,2016-04-25 14:58:08.683219,slurm_normal,1461624155.0,0,,1.0,main_w1_handler2,2680160,12606961,False,,6815560.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,,,,,no,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50ef915384720ad16'}]","""50""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""bigwig""","""""",2,2.0,,2451960000,1.0,1x,32.0,,29307570.0,1461622924.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2016-04-25 22:42:38.055113,80466.0,1231.0
8481453893,bam,,,2016-04-25 19:12:50.837816,slurm_normal,1461624935.0,0,,1.0,main_w1_handler0,2632353,12614366,False,,6815716.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,,,,,no,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5be335ad0abdfdf21'}]","""50""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""bigwig""","""""",0,,,,1.0,rpkm,32.0,,29591805.0,1461623304.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2016-04-25 22:55:37.776507,43569.0,1631.0
4005878918,bam,,,2016-04-26 05:13:38.613707,slurm_normal,1461652275.0,0,,1.0,main_w2_handler1,2632353,12619229,False,,6822075.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,,,,,no,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5928a668b798f9703'}]","""50""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""bigwig""","""""",0,,,,1.0,rpkm,32.0,,29591805.0,1461651365.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2016-04-26 06:31:20.759857,43569.0,910.0
3885893642,bam,,,2016-04-26 05:13:39.770955,slurm_normal,1461653823.0,0,,1.0,main_w1_handler0,2632353,12619231,False,,6822310.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,,,,,no,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5eb392d221191e54d'}]","""50""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""bigwig""","""""",0,,,,1.0,rpkm,32.0,,29591805.0,1461652975.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2016-04-26 06:57:06.244770,43569.0,848.0
5954584116,bam,,,2016-04-26 05:13:37.998295,slurm_normal,1461654175.0,0,,1.0,main_w2_handler1,2632353,12619228,False,,6822306.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,,,,,no,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b572198273102b623b'}]","""50""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""bigwig""","""""",0,,,,1.0,rpkm,32.0,,29591805.0,1461652919.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2016-04-26 07:03:08.209092,43569.0,1256.0
3196021164,bam,,,2016-04-26 05:13:40.875122,slurm_normal,1461655161.0,0,,1.0,main_w2_handler0,2632353,12619233,False,,6822536.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,,,,,no,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e973bce190518fa7'}]","""50""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""bigwig""","""""",0,,,,1.0,rpkm,32.0,,29591805.0,1461654445.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2016-04-26 07:19:24.584165,43569.0,716.0
5107394063,bam,,,2016-04-26 05:13:39.329606,slurm_normal,1461654943.0,0,,1.0,main_w2_handler0,2632353,12619230,False,,6822454.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,,,,,no,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5db7926cd5ead6374'}]","""50""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""bigwig""","""""",0,,,,1.0,rpkm,32.0,,29591805.0,1461653739.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2016-04-26 07:15:45.506238,43569.0,1204.0
4962958031,bam,,,2016-04-26 05:13:40.298090,slurm_normal,1461656236.0,0,,1.0,main_w1_handler2,2632353,12619232,False,,6822669.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,,,,,no,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59a499320c947deba'}]","""50""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""bigwig""","""""",0,,,,1.0,rpkm,32.0,,29591805.0,1461655182.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2016-04-26 07:37:22.031008,43569.0,1054.0
2183457415,bam,,,2016-07-19 12:08:51.382566,slurm_multi,1468930648.0,0,,6.0,main_w1_handler2,2673643,13442490,False,,7654184,slurm,,132112168.0,corral-repl,,0.0,no,,,0,,,,,,,,,,,no,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54cb30c4c63ebd5e4'}]","""50""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""bigwig""","""""",2,1.0,,2150570000,1.0,1x,32.0,,31533301.0,1468930175.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2016-07-19 12:17:31.860451,82007.0,473.0
690033779,bam,,,2016-08-02 09:58:35.946424,slurm_multi,1470133631.0,0,,6.0,main_w1_handler2,2017201,13562401,False,,7770709,slurm,,132112168.0,corral-repl,,0.0,no,,false,1,false,0.0,no,,no,false,,1,,,yes,false,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a99fb8f395d00bbe'}]","""5""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""bigwig""","""""",0,,,,1.0,rpkm,32.0,,31904029.0,1470133338.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2016-08-02 10:27:13.071554,52106.0,293.0
1538263082,bam,,,2016-08-02 09:57:38.771891,slurm_multi,1470133326.0,0,,6.0,main_w1_handler2,2017201,13562398,False,,7770665,slurm,,132112168.0,corral-repl,,0.0,no,,false,1,false,0.0,no,,no,false,,1,,,yes,false,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d1d29912a2a2dae4'}]","""5""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""bigwig""","""""",0,,,,1.0,rpkm,32.0,,31904029.0,1470132820.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2016-08-02 10:22:09.073920,52106.0,506.0
1291772397,bam,,,2016-08-02 09:59:00.514155,slurm_multi,1470132637.0,0,,6.0,main_w2_handler2,2017201,13562405,False,,7770585,slurm,,132112168.0,corral-repl,,0.0,no,,false,1,false,0.0,no,,no,false,,1,,,yes,false,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a694b1163d8e48d5'}]","""5""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""bigwig""","""""",0,,,,1.0,rpkm,32.0,,31904029.0,1470132123.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2016-08-02 10:13:23.796887,52106.0,514.0
597661846,bam,,,2017-01-25 20:38:28.054215,slurm_multi,1485390303.0,0,,6.0,main_w3_handler2,2968564,14871670,False,,9032649,slurm,,132112168.0,corral-repl,,0.0,no,"""3163d72ae33e11e6ab8b005056a51846""",false,1,false,0.0,no,,reverse,false,,1,,,yes,false,,,"[{'src': 'hda', 'id': 28085133}]","""1""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""bigwig""","""""",2,1.0,,2150570000,1.0,1x,32.0,,,1485389167.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2017-01-26 00:25:15.733876,4519.0,1136.0
718873958,bam,,,2017-01-25 20:38:29.492279,slurm_multi,1485396737.0,0,,6.0,main_w4_handler2,2968564,14871673,False,,9033530,slurm,,132112168.0,corral-repl,,0.0,no,"""3163d72ae33e11e6ab8b005056a51846""",false,1,false,0.0,no,,reverse,false,,1,,,yes,false,,,"[{'src': 'hda', 'id': 28085134}]","""1""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""bigwig""","""""",2,1.0,,2150570000,1.0,1x,32.0,,,1485395616.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2017-01-26 02:12:29.860304,4519.0,1121.0
597661846,bam,,,2017-01-25 20:38:27.250447,slurm_multi,1485393451.0,0,,6.0,main_w4_handler2,2968564,14871669,False,,9033177,slurm,,132111800.0,corral-repl,,0.0,no,"""3163d72ae33e11e6ab8b005056a51846""",false,1,false,0.0,no,,forward,false,,1,,,yes,false,,,"[{'src': 'hda', 'id': 28085133}]","""1""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""bigwig""","""""",2,1.0,,2150570000,1.0,1x,32.0,,,1485392116.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2017-01-26 01:17:33.241018,4519.0,1335.0
718873958,bam,,,2017-01-25 20:38:29.061501,slurm_multi,1485398193.0,0,,6.0,main_w3_handler2,2968564,14871672,False,,9033665,slurm,,132112168.0,corral-repl,,0.0,no,"""3163d72ae33e11e6ab8b005056a51846""",false,1,false,0.0,no,,forward,false,,1,,,yes,false,,,"[{'src': 'hda', 'id': 28085134}]","""1""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""bigwig""","""""",2,1.0,,2150570000,1.0,1x,32.0,,,1485397069.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2017-01-26 02:36:44.355284,4519.0,1124.0
443753302,bam,,,2017-01-25 20:38:31.585423,slurm_multi,1485399305.0,0,,6.0,main_w3_handler2,2968564,14871676,False,,9033768,slurm,,132112168.0,corral-repl,,0.0,no,"""3163d72ae33e11e6ab8b005056a51846""",false,1,false,0.0,no,,forward,false,,1,,,yes,false,,,"[{'src': 'hda', 'id': 28085135}]","""1""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""bigwig""","""""",2,1.0,,2150570000,1.0,1x,32.0,,,1485398214.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2017-01-26 02:55:11.541914,4519.0,1091.0
443753302,bam,,,2017-01-25 20:38:32.452715,slurm_multi,1485400438.0,0,,6.0,main_w3_handler2,2968564,14871677,False,,9033835,slurm,,132111800.0,corral-repl,,0.0,no,"""3163d72ae33e11e6ab8b005056a51846""",false,1,false,0.0,no,,reverse,false,,1,,,yes,false,,,"[{'src': 'hda', 'id': 28085135}]","""1""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""bigwig""","""""",2,1.0,,2150570000,1.0,1x,32.0,,,1485399333.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2017-01-26 03:14:09.988171,4519.0,1105.0
29318544,bam,,,2017-01-25 20:38:34.217277,slurm_multi,1485401783.0,0,,6.0,main_w3_handler2,2968564,14871679,False,,9033893,slurm,,132111800.0,corral-repl,,0.0,no,"""3163d72ae33e11e6ab8b005056a51846""",false,1,false,0.0,no,,forward,false,,1,,,yes,false,,,"[{'src': 'hda', 'id': 28085136}]","""1""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""bigwig""","""""",2,1.0,,2150570000,1.0,1x,32.0,,,1485400700.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2017-01-26 03:36:36.076949,4519.0,1083.0
29318544,bam,,,2017-01-25 20:38:34.942234,slurm_multi,1485403690.0,0,,6.0,main_w4_handler2,2968564,14871680,False,,9033984,slurm,,132112168.0,corral-repl,,0.0,no,"""3163d72ae33e11e6ab8b005056a51846""",false,1,false,0.0,no,,reverse,false,,1,,,yes,false,,,"[{'src': 'hda', 'id': 28085136}]","""1""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""bigwig""","""""",2,1.0,,2150570000,1.0,1x,32.0,,,1485402525.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2017-01-26 04:08:22.742330,4519.0,1165.0
1089810618,bam,,,2017-04-02 21:00:54.546095,slurm_multi,1491173432.0,0,,6.0,main_w3_handler2,2784826,15465652,False,,9595447,slurm,,132111800.0,corral-repl,,0.0,no,,false,1,false,2.0,custom,300,no,false,,1,,,yes,false,,,"[{'src': 'hda', 'id': 29028855}]","""50""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""bigwig""","""""",0,,,,1.0,rpkm,32.0,,37053914.0,1491173150.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2017-04-02 22:50:33.453898,28156.0,282.0
3661955204,bam,,,2017-04-02 20:59:22.492699,slurm_multi,1491169178.0,0,,6.0,main_w4_handler2,2784826,15465647,False,,9594579,slurm,,132111800.0,corral-repl,,0.0,no,,false,1,false,2.0,custom,300,no,false,,1,,,yes,false,,,"[{'src': 'hda', 'id': 29028375}]","""50""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""bigwig""","""""",0,,,,1.0,rpkm,32.0,,37053914.0,1491168518.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2017-04-02 21:39:40.204355,28156.0,660.0
1392411505,bam,,,2017-04-02 20:59:59.871708,slurm_multi,1491170156.0,0,,6.0,main_w4_handler2,2784826,15465649,False,,9594824,slurm,,132111800.0,corral-repl,,0.0,no,,false,1,false,2.0,custom,300,no,false,,1,,,yes,false,,,"[{'src': 'hda', 'id': 29028434}]","""50""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""bigwig""","""""",0,,,,1.0,rpkm,32.0,,37053914.0,1491169835.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2017-04-02 21:55:57.441969,28156.0,321.0
692437496,bam,,,2017-04-02 20:59:39.975460,slurm_multi,1491170987.0,0,,6.0,main_w3_handler2,2784826,15465648,False,,9595052,slurm,,132112168.0,corral-repl,,0.0,no,,false,1,false,2.0,custom,300,no,false,,1,,,yes,false,,,"[{'src': 'hda', 'id': 29028389}]","""50""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""bigwig""","""""",0,,,,1.0,rpkm,32.0,,37053914.0,1491170861.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2017-04-02 22:09:49.588985,28156.0,126.0
