create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input1,parameters.input1.values,parameters.input1|__identifier__,parameters.maxrepeat,parameters.out_format1,parameters.threshold,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2015-12-19 17:37:42.934518,slurm_normal,1450548583.0,0.0,1.0,main_w1_handler0,2542668,11248822,False,,82946,fasta,5525880.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22544556,,"""YJM1332.gb""","""600""","""excel""","""20""",32.0,,26913273,1450548578.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: equicktandem31/5.0.0,5.0.0,,2015-12-19 18:09:45.967946,75560.0,5.0
2015-12-19 17:35:25.534679,slurm_normal,1450548585.0,0.0,1.0,main_w1_handler1,2542668,11248779,False,,78809,fasta,5525885.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22544513,,"""YPS128.gb""","""600""","""excel""","""20""",32.0,,26913273,1450548580.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: equicktandem31/5.0.0,5.0.0,,2015-12-19 18:09:49.018737,75560.0,5.0
2015-12-19 17:35:53.063273,slurm_normal,1450548571.0,0.0,1.0,main_w2_handler0,2542668,11248786,False,,83275,fasta,5525873.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22544521,,"""YJM1526.gb""","""600""","""excel""","""20""",32.0,,26913273,1450548564.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: equicktandem31/5.0.0,5.0.0,,2015-12-19 18:09:34.802610,75560.0,7.0
2015-12-19 17:36:06.391075,slurm_normal,1450548603.0,0.0,1.0,main_w2_handler1,2542668,11248790,False,,80651,fasta,5525901.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22544525,,"""YJM1477.gb""","""600""","""excel""","""20""",32.0,,26913273,1450548597.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: equicktandem31/5.0.0,5.0.0,,2015-12-19 18:10:08.431626,75560.0,6.0
2015-12-19 17:35:40.298944,slurm_normal,1450548586.0,0.0,1.0,main_w2_handler1,2542668,11248783,False,,79778,fasta,5525886.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22544517,,"""YJM1573.gb""","""600""","""excel""","""20""",32.0,,26913273,1450548581.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: equicktandem31/5.0.0,5.0.0,,2015-12-19 18:09:52.061440,75560.0,5.0
2015-12-19 17:35:18.124551,slurm_normal,1450548602.0,0.0,1.0,main_w1_handler0,2542668,11248773,False,,83181,fasta,5525898.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22544508,,"""DBVPG6765.gb""","""600""","""excel""","""20""",32.0,,26913273,1450548597.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: equicktandem31/5.0.0,5.0.0,,2015-12-19 18:10:06.405827,75560.0,5.0
2015-12-19 17:37:09.758189,slurm_normal,1450548642.0,0.0,1.0,main_w1_handler2,2542668,11248812,False,,87066,fasta,5525900.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22544546,,"""YJM1386.gb""","""600""","""excel""","""20""",32.0,,26913273,1450548632.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: equicktandem31/5.0.0,5.0.0,,2015-12-19 18:10:48.058063,75560.0,10.0
2015-12-19 17:39:27.147380,slurm_normal,1450548657.0,0.0,1.0,main_w2_handler0,2542668,11248888,False,,90733,fasta,5525925.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22544587,,"""YJM693.gb""","""600""","""excel""","""20""",32.0,,26913273,1450548653.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: equicktandem31/5.0.0,5.0.0,,2015-12-19 18:11:02.602709,75560.0,4.0
2015-12-19 17:39:23.009457,slurm_normal,1450548695.0,0.0,1.0,main_w1_handler0,2542668,11248885,False,,87736,fasta,5525948.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22544586,,"""YJM789.gb""","""600""","""excel""","""20""",32.0,,26913273,1450548689.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: equicktandem31/5.0.0,5.0.0,,2015-12-19 18:11:37.117225,75560.0,6.0
2015-12-19 17:35:49.447693,slurm_normal,1450548680.0,0.0,1.0,main_w1_handler0,2542668,11248785,False,,79988,fasta,5525934.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22544520,,"""YJM1527.gb""","""600""","""excel""","""20""",32.0,,26913273,1450548676.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: equicktandem31/5.0.0,5.0.0,,2015-12-19 18:11:23.639290,75560.0,4.0
2015-12-19 17:38:40.719126,slurm_normal,1450548835.0,0.0,1.0,main_w2_handler0,2542668,11248848,False,,83154,fasta,5526013.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22544573,,"""YJM1129.gb""","""600""","""excel""","""20""",32.0,,26913273,1450548829.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: equicktandem31/5.0.0,5.0.0,,2015-12-19 18:14:01.093752,75560.0,6.0
2015-12-19 17:35:19.831528,slurm_normal,1450548710.0,0.0,1.0,main_w2_handler1,2542668,11248775,False,,80809,fasta,5525958.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22544509,,"""DBVPG1788.gb""","""600""","""excel""","""20""",32.0,,26913273,1450548706.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: equicktandem31/5.0.0,5.0.0,,2015-12-19 18:11:53.681166,75560.0,4.0
2015-12-19 17:36:12.656442,slurm_normal,1450548730.0,0.0,1.0,main_w1_handler0,2542668,11248794,False,,75561,fasta,5525968.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22544529,,"""YJM1447.gb""","""600""","""excel""","""20""",32.0,,26913273,1450548724.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: equicktandem31/5.0.0,5.0.0,,2015-12-19 18:12:16.118563,75560.0,6.0
2015-12-19 17:35:21.704693,slurm_normal,1450548734.0,0.0,1.0,main_w1_handler1,2542668,11248776,False,,82921,fasta,5525970.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22544510,,"""DBVPG1373.gb""","""600""","""excel""","""20""",32.0,,26913273,1450548730.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: equicktandem31/5.0.0,5.0.0,,2015-12-19 18:12:18.902862,75560.0,4.0
2015-12-19 17:36:09.450014,slurm_normal,1450548762.0,0.0,1.0,main_w1_handler2,2542668,11248792,False,,84239,fasta,5525976.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22544527,,"""YJM1460.gb""","""600""","""excel""","""20""",32.0,,26913273,1450548745.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: equicktandem31/5.0.0,5.0.0,,2015-12-19 18:12:48.404526,75560.0,17.0
2015-12-19 17:37:12.412425,slurm_normal,1450548756.0,0.0,1.0,main_w2_handler0,2542668,11248813,False,,93799,fasta,5525979.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22544547,,"""YJM1385.gb""","""600""","""excel""","""20""",32.0,,26913273,1450548750.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: equicktandem31/5.0.0,5.0.0,,2015-12-19 18:12:41.819422,75560.0,6.0
2015-12-19 17:35:23.005366,slurm_normal,1450548757.0,0.0,1.0,main_w2_handler1,2542668,11248777,False,,79571,fasta,5525980.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22544511,,"""DBVPG1106.gb""","""600""","""excel""","""20""",32.0,,26913273,1450548750.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: equicktandem31/5.0.0,5.0.0,,2015-12-19 18:12:47.067595,75560.0,7.0
2015-12-19 17:36:28.772243,slurm_normal,1450548786.0,0.0,1.0,main_w2_handler1,2542668,11248800,False,,86101,fasta,5525989.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22544535,,"""YJM1419.gb""","""600""","""excel""","""20""",32.0,,26913273,1450548775.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: equicktandem31/5.0.0,5.0.0,,2015-12-19 18:13:11.433502,75560.0,11.0
2015-12-19 17:36:53.943655,slurm_normal,1450548984.0,0.0,1.0,main_w1_handler0,2542668,11248808,False,,74761,fasta,5526074.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22544542,,"""YJM1399.gb""","""600""","""excel""","""20""",32.0,,26913273,1450548980.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: equicktandem31/5.0.0,5.0.0,,2015-12-19 18:16:26.575602,75560.0,4.0
2015-12-19 17:38:37.687185,slurm_normal,1450548813.0,0.0,1.0,main_w2_handler0,2542668,11248847,False,,86466,fasta,5526001.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22544572,,"""YJM1133.gb""","""600""","""excel""","""20""",32.0,,26913273,1450548806.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: equicktandem31/5.0.0,5.0.0,,2015-12-19 18:13:38.884470,75560.0,7.0
2015-12-19 17:36:48.836263,slurm_normal,1450548831.0,0.0,1.0,main_w1_handler0,2542668,11248806,False,,82748,fasta,5526012.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22544540,,"""YJM1401.gb""","""600""","""excel""","""20""",32.0,,26913273,1450548827.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: equicktandem31/5.0.0,5.0.0,,2015-12-19 18:13:54.125161,75560.0,4.0
2015-12-19 17:36:59.414862,slurm_normal,1450548999.0,0.0,1.0,main_w1_handler0,2542668,11248809,False,,82227,fasta,5526083.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22544543,,"""YJM1389.gb""","""600""","""excel""","""20""",32.0,,26913273,1450548993.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: equicktandem31/5.0.0,5.0.0,,2015-12-19 18:16:44.203112,75560.0,6.0
2015-12-19 17:37:06.989413,slurm_normal,1450549013.0,0.0,1.0,main_w1_handler0,2542668,11248811,False,,82097,fasta,5526092.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22544545,,"""YJM1387.gb""","""600""","""excel""","""20""",32.0,,26913273,1450549008.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: equicktandem31/5.0.0,5.0.0,,2015-12-19 18:16:55.468043,75560.0,5.0
2015-12-19 17:36:14.556028,slurm_normal,1450549103.0,0.0,1.0,main_w1_handler2,2542668,11248795,False,,85218,fasta,5526120.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22544530,,"""YJM1444.gb""","""600""","""excel""","""20""",32.0,,26913273,1450549089.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: equicktandem31/5.0.0,5.0.0,,2015-12-19 18:18:26.441178,75560.0,14.0
2015-12-19 17:38:43.250211,slurm_normal,1450549124.0,0.0,1.0,main_w2_handler0,2542668,11248850,False,,91021,fasta,5526135.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22544574,,"""YJM1083.gb""","""600""","""excel""","""20""",32.0,,26913273,1450549119.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: equicktandem31/5.0.0,5.0.0,,2015-12-19 18:18:49.941729,75560.0,5.0
2015-12-19 17:35:33.132032,slurm_normal,1450549092.0,0.0,1.0,main_w2_handler1,2542668,11248781,False,,82221,fasta,5526117.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22544515,,"""YJM1592.gb""","""600""","""excel""","""20""",32.0,,26913273,1450549085.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: equicktandem31/5.0.0,5.0.0,,2015-12-19 18:18:14.936527,75560.0,7.0
2015-12-19 17:35:27.846330,slurm_normal,1450549289.0,0.0,1.0,main_w1_handler1,2542668,11248780,False,,85817,fasta,5526216.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22544514,,"""YJM1615.gb""","""600""","""excel""","""20""",32.0,,26913273,1450549284.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: equicktandem31/5.0.0,5.0.0,,2015-12-19 18:21:32.705072,75560.0,5.0
2015-12-19 17:39:29.540374,slurm_normal,1450549345.0,0.0,1.0,main_w1_handler1,2542668,11248891,False,,85585,fasta,5526239.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22544588,,"""YJM689.gb""","""600""","""excel""","""20""",32.0,,26913273,1450549328.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: equicktandem31/5.0.0,5.0.0,,2015-12-19 18:22:34.788214,75560.0,17.0
2015-12-19 17:36:23.233594,slurm_normal,1450549144.0,0.0,1.0,main_w1_handler2,2542668,11248798,False,,78893,fasta,5526150.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22544533,,"""YJM1434.gb""","""600""","""excel""","""20""",32.0,,26913273,1450549139.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: equicktandem31/5.0.0,5.0.0,,2015-12-19 18:19:10.303494,75560.0,5.0
2015-12-19 17:37:23.495421,slurm_normal,1450549157.0,0.0,1.0,main_w1_handler0,2542668,11248816,False,,86350,fasta,5526146.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22544550,,"""YJM1356.gb""","""600""","""excel""","""20""",32.0,,26913273,1450549139.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: equicktandem31/5.0.0,5.0.0,,2015-12-19 18:19:20.104698,75560.0,18.0
2015-12-19 17:35:36.442725,slurm_normal,1450549144.0,0.0,1.0,main_w2_handler1,2542668,11248782,False,,81342,fasta,5526147.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22544516,,"""YJM1574.gb""","""600""","""excel""","""20""",32.0,,26913273,1450549139.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: equicktandem31/5.0.0,5.0.0,,2015-12-19 18:19:11.098298,75560.0,5.0
2015-12-19 17:35:58.549476,slurm_normal,1450549288.0,0.0,1.0,main_w2_handler1,2542668,11248787,False,,89867,fasta,5526210.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22544522,,"""YJM1479.gb""","""600""","""excel""","""20""",32.0,,26913273,1450549282.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: equicktandem31/5.0.0,5.0.0,,2015-12-19 18:21:37.391875,75560.0,6.0
2015-12-19 17:36:34.099165,slurm_normal,1450549176.0,0.0,1.0,main_w1_handler2,2542668,11248802,False,,83742,fasta,5526160.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22544537,,"""YJM1417.gb""","""600""","""excel""","""20""",32.0,,26913273,1450549172.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: equicktandem31/5.0.0,5.0.0,,2015-12-19 18:19:40.912923,75560.0,4.0
2015-12-19 17:36:42.584478,slurm_normal,1450549198.0,0.0,1.0,main_w1_handler2,2542668,11248805,False,,79701,fasta,5526166.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22544539,,"""YJM1402.gb""","""600""","""excel""","""20""",32.0,,26913273,1450549190.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: equicktandem31/5.0.0,5.0.0,,2015-12-19 18:20:01.218390,75560.0,8.0
2015-12-19 17:37:51.383455,slurm_normal,1450549251.0,0.0,1.0,main_w1_handler0,2542668,11248829,False,,81148,fasta,5526197.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22544559,,"""YJM1307.gb""","""600""","""excel""","""20""",32.0,,26913273,1450549245.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: equicktandem31/5.0.0,5.0.0,,2015-12-19 18:20:55.095429,75560.0,6.0
2015-12-19 17:39:47.829546,slurm_normal,1450550329.0,0.0,1.0,main_w2_handler1,2542668,11248914,False,,81044,fasta,5526576.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22544598,,"""YJM456.gb""","""600""","""excel""","""20""",32.0,,26913273,1450550321.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: equicktandem31/5.0.0,5.0.0,,2015-12-19 18:38:51.868208,75560.0,8.0
2015-12-19 17:38:17.087794,slurm_normal,1450549265.0,0.0,1.0,main_w1_handler2,2542668,11248837,False,,97339,fasta,5526202.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22544566,,"""YJM1242.gb""","""600""","""excel""","""20""",32.0,,26913273,1450549260.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: equicktandem31/5.0.0,5.0.0,,2015-12-19 18:21:07.893947,75560.0,5.0
2015-12-19 17:39:12.591110,slurm_normal,1450549287.0,0.0,1.0,main_w2_handler0,2542668,11248877,False,,80351,fasta,5526208.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22544583,,"""YJM975.gb""","""600""","""excel""","""20""",32.0,,26913273,1450549280.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: equicktandem31/5.0.0,5.0.0,,2015-12-19 18:21:29.300043,75560.0,7.0
2015-12-19 17:38:06.304656,slurm_normal,1450549288.0,0.0,1.0,main_w1_handler0,2542668,11248834,False,,90312,fasta,5526215.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22544563,,"""YJM1250.gb""","""600""","""excel""","""20""",32.0,,26913273,1450549284.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: equicktandem31/5.0.0,5.0.0,,2015-12-19 18:21:31.604699,75560.0,4.0
2015-12-19 17:36:51.497052,slurm_normal,1450549287.0,0.0,1.0,main_w1_handler2,2542668,11248807,False,,89864,fasta,5526214.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22544541,,"""YJM1400.gb""","""600""","""excel""","""20""",32.0,,26913273,1450549283.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: equicktandem31/5.0.0,5.0.0,,2015-12-19 18:21:30.164535,75560.0,4.0
2015-12-19 17:37:19.713049,slurm_normal,1450549500.0,0.0,1.0,main_w1_handler2,2542668,11248815,False,,85358,fasta,5526320.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22544549,,"""YJM1381.gb""","""600""","""excel""","""20""",32.0,,26913273,1450549496.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: equicktandem31/5.0.0,5.0.0,,2015-12-19 18:25:04.805211,75560.0,4.0
2015-12-19 17:38:46.433948,slurm_normal,1450549310.0,0.0,1.0,main_w1_handler1,2542668,11248852,False,,83479,fasta,5526229.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22544575,,"""YJM1078.gb""","""600""","""excel""","""20""",32.0,,26913273,1450549304.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: equicktandem31/5.0.0,5.0.0,,2015-12-19 18:21:55.486213,75560.0,6.0
2015-12-19 17:37:26.636811,slurm_normal,1450549558.0,0.0,1.0,main_w1_handler2,2542668,11248817,False,,80828,fasta,5526350.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22544551,,"""YJM1355.gb""","""600""","""excel""","""20""",32.0,,26913273,1450549553.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: equicktandem31/5.0.0,5.0.0,,2015-12-19 18:26:03.877009,75560.0,5.0
2015-12-19 17:35:44.804142,slurm_normal,1450549558.0,0.0,1.0,main_w1_handler1,2542668,11248784,False,,79666,fasta,5526349.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22544518,,"""YJM1549.gb""","""600""","""excel""","""20""",32.0,,26913273,1450549553.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: equicktandem31/5.0.0,5.0.0,,2015-12-19 18:26:03.840100,75560.0,5.0
2015-12-19 17:39:19.274971,slurm_normal,1450549371.0,0.0,1.0,main_w2_handler0,2542668,11248883,False,,80469,fasta,5526252.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22544585,,"""YJM969.gb""","""600""","""excel""","""20""",32.0,,26913273,1450549366.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: equicktandem31/5.0.0,5.0.0,,2015-12-19 18:22:55.025676,75560.0,5.0
2015-12-19 17:36:10.638089,slurm_normal,1450549455.0,0.0,1.0,main_w2_handler1,2542668,11248793,False,,77966,fasta,5526300.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22544528,,"""YJM1450.gb""","""600""","""excel""","""20""",32.0,,26913273,1450549445.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: equicktandem31/5.0.0,5.0.0,,2015-12-19 18:24:23.554922,75560.0,10.0
2015-12-19 17:36:03.928016,slurm_normal,1450549411.0,0.0,1.0,main_w2_handler1,2542668,11248788,False,,85248,fasta,5526275.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22544523,,"""YJM1478.gb""","""600""","""excel""","""20""",32.0,,26913273,1450549402.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: equicktandem31/5.0.0,5.0.0,,2015-12-19 18:23:39.701998,75560.0,9.0
2015-12-19 17:39:51.911167,slurm_normal,1450549744.0,0.0,1.0,main_w2_handler0,2542668,11248917,False,,83954,fasta,5526438.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22544599,,"""YJM453.gb""","""600""","""excel""","""20""",32.0,,26913273,1450549739.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: equicktandem31/5.0.0,5.0.0,,2015-12-19 18:29:08.773252,75560.0,5.0
2015-12-19 17:39:59.951721,slurm_normal,1450550341.0,0.0,1.0,main_w1_handler0,2542668,11248926,False,,92777,fasta,5526579.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22544604,,"""YJM326.gb""","""600""","""excel""","""20""",32.0,,26913273,1450550337.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: equicktandem31/5.0.0,5.0.0,,2015-12-19 18:39:04.265708,75560.0,4.0
2015-12-19 17:39:44.217304,slurm_normal,1450550117.0,0.0,1.0,main_w1_handler0,2542668,11248908,False,,88539,fasta,5526540.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22544596,,"""YJM541.gb""","""600""","""excel""","""20""",32.0,,26913273,1450550112.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: equicktandem31/5.0.0,5.0.0,,2015-12-19 18:35:22.871555,75560.0,5.0
2015-12-19 17:37:04.491995,slurm_normal,1450549498.0,0.0,1.0,main_w2_handler1,2542668,11248810,False,,78951,fasta,5526317.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22544544,,"""YJM1388.gb""","""600""","""excel""","""20""",32.0,,26913273,1450549493.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: equicktandem31/5.0.0,5.0.0,,2015-12-19 18:25:02.643090,75560.0,5.0
2015-12-19 17:39:58.458277,slurm_normal,1450549429.0,0.0,1.0,main_w1_handler1,2542668,11248923,False,,87297,fasta,5526290.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22544603,,"""YJM428.gb""","""600""","""excel""","""20""",32.0,,26913273,1450549424.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: equicktandem31/5.0.0,5.0.0,,2015-12-19 18:23:54.361355,75560.0,5.0
2015-12-19 17:39:46.195862,slurm_normal,1450550634.0,0.0,1.0,main_w1_handler1,2542668,11248912,False,,85049,fasta,5526638.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22544597,,"""YJM470.gb""","""600""","""excel""","""20""",32.0,,26913273,1450550630.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: equicktandem31/5.0.0,5.0.0,,2015-12-19 18:43:56.633568,75560.0,4.0
