Tabixized_input,Tabixized_input_filetype,chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.Tabixized_input,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.filterList,parameters.input1,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
4073,tabix,,,2015-03-02 23:19:18.480392,rodeo_normal,1425338391.0,0,1.0,main_w2_handler1,2224782,8845459,False,,41631,vcf_bgzip,2976989.roundup,slurm,,132112168.0,corral-repl,,18701284,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","""-f \""AC > 5\""""",18701283,32.0,,20941520,1425338388.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-03-02 23:19:53.952723,50040.0,3.0
2388,tabix,,,2015-03-02 23:19:29.287972,rodeo_normal,1425338406.0,0,1.0,main_w1_handler1,2224782,8845462,False,,23007,vcf_bgzip,2976995.roundup,slurm,,132112168.0,corral-repl,,18701287,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","""-f \""AC > 5\""""",18701286,32.0,,20941520,1425338404.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-03-02 23:20:09.208006,50040.0,2.0
1066,tabix,,,2015-03-03 02:28:24.663847,rodeo_normal,1425349744.0,0,1.0,main_w2_handler0,2222465,8846393,False,,23942,vcf_bgzip,2978983.roundup,slurm,,132112168.0,corral-repl,,18702678,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-f \""DP > 6\""""",18702677,32.0,,21541493,1425349741.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-03-03 02:29:06.267717,60358.0,3.0
1244,tabix,,,2015-03-03 10:36:44.380012,rodeo_normal,1425379019.0,0,1.0,main_w2_handler1,2211936,8849747,False,,292185,vcf_bgzip,2985355.roundup,slurm,,132112168.0,corral-repl,,18707692,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-g \""GT = 1|0\""""",18707691,32.0,,21335373,1425379014.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-03-03 10:37:03.619436,59858.0,5.0
763,tabix,,,2015-03-03 10:54:24.638784,rodeo_normal,1425380074.0,0,1.0,main_w2_handler1,2211936,8849843,False,,151997,vcf_bgzip,2985535.roundup,slurm,,132112168.0,corral-repl,,18707854,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-g \""GT = 1|1\""""",18707853,32.0,,21335373,1425380070.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-03-03 10:54:37.694475,59858.0,4.0
626,tabix,,,2015-03-03 11:42:00.025480,rodeo_normal,1425382955.0,0,1.0,main_w2_handler0,2211936,8850101,False,,284555,vcf_bgzip,2986029.roundup,slurm,,132112168.0,corral-repl,,18708276,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-g \""GT = 1|0\""""",18708275,32.0,,21335373,1425382951.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-03-03 11:42:37.893362,59858.0,4.0
763,tabix,,,2015-03-03 10:50:53.753838,rodeo_normal,1425379887.0,0,1.0,main_w1_handler0,2211936,8849828,False,,151997,vcf_bgzip,2985507.roundup,slurm,,132112168.0,corral-repl,,18707854,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-g \""GT = 1|0\""""",18707853,32.0,,21335373,1425379884.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-03-03 10:51:33.843689,59858.0,3.0
668,tabix,,,2015-03-03 11:30:42.852761,rodeo_normal,1425382278.0,0,1.0,main_w2_handler0,2211936,8850004,False,,114345,vcf_bgzip,2985855.roundup,slurm,,132112168.0,corral-repl,,18708130,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-g \""GT = 1|0\""""",18708129,32.0,,21335373,1425382275.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-03-03 11:31:20.333348,59858.0,3.0
1244,tabix,,,2015-03-03 10:38:18.643498,rodeo_normal,1425379109.0,0,1.0,main_w1_handler0,2211936,8849754,False,,292185,vcf_bgzip,2985368.roundup,slurm,,132112168.0,corral-repl,,18707692,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-g \""GT = 1|1\""""",18707691,32.0,,21335373,1425379105.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-03-03 10:38:33.630912,59858.0,4.0
1244,tabix,,,2015-03-03 10:35:30.422605,rodeo_normal,1425378962.0,0,1.0,main_w1_handler1,2211936,8849745,False,,292185,vcf_bgzip,2985351.roundup,slurm,,132112168.0,corral-repl,,18707692,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-g \""GT = 0|1\""""",18707691,32.0,,21335373,1425378959.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-03-03 10:36:05.113684,59858.0,3.0
1165,tabix,,,2015-03-03 11:12:45.112352,rodeo_normal,1425381176.0,0,1.0,main_w2_handler1,2211936,8849909,False,,333103,vcf_bgzip,2985665.roundup,slurm,,132112168.0,corral-repl,,18708000,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-g \""GT = 1|0\""""",18707999,32.0,,21335373,1425381171.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-03-03 11:13:00.229038,59858.0,5.0
668,tabix,,,2015-03-03 11:32:23.696797,rodeo_normal,1425382354.0,0,1.0,main_w2_handler1,2211936,8850009,False,,114345,vcf_bgzip,2985862.roundup,slurm,,132112168.0,corral-repl,,18708130,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-g \""GT = 0|1\""""",18708129,32.0,,21335373,1425382351.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-03-03 11:32:36.788562,59858.0,3.0
668,tabix,,,2015-03-03 11:34:21.945108,rodeo_normal,1425382474.0,0,1.0,main_w2_handler1,2211936,8850034,False,,114345,vcf_bgzip,2985897.roundup,slurm,,132112168.0,corral-repl,,18708130,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-g \""GT = 1|1\""""",18708129,32.0,,21335373,1425382470.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-03-03 11:34:37.207611,59858.0,4.0
626,tabix,,,2015-03-03 11:50:37.884388,rodeo_normal,1425383450.0,0,1.0,main_w2_handler0,2211936,8850157,False,,284555,vcf_bgzip,2986124.roundup,slurm,,132112168.0,corral-repl,,18708276,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-g \""GT = 0|1\""""",18708275,32.0,,21335373,1425383446.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-03-03 11:50:53.009847,59858.0,4.0
763,tabix,,,2015-03-03 10:53:25.575048,rodeo_normal,1425380019.0,0,1.0,main_w2_handler0,2211936,8849840,False,,151997,vcf_bgzip,2985527.roundup,slurm,,132112168.0,corral-repl,,18707854,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-g \""GT = 0|1\""""",18707853,32.0,,21335373,1425380014.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-03-03 10:53:40.588632,59858.0,5.0
1165,tabix,,,2015-03-03 11:13:33.464537,rodeo_normal,1425381224.0,0,1.0,main_w2_handler0,2211936,8849915,False,,333103,vcf_bgzip,2985677.roundup,slurm,,132112168.0,corral-repl,,18708000,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-g \""GT = 1|1\""""",18707999,32.0,,21335373,1425381219.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-03-03 11:13:45.765949,59858.0,5.0
626,tabix,,,2015-03-03 11:51:52.188744,rodeo_normal,1425383526.0,0,1.0,main_w1_handler0,2211936,8850162,False,,284555,vcf_bgzip,2986135.roundup,slurm,,132112168.0,corral-repl,,18708276,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-g \""GT = 1|1\""""",18708275,32.0,,21335373,1425383521.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-03-03 11:52:09.112327,59858.0,5.0
1760,tabix,,,2015-03-04 04:29:28.383223,rodeo_normal,1425443405.0,0,1.0,main_w1_handler1,2218319,8859472,False,,57493,vcf_bgzip,3003429.roundup,slurm,,132112168.0,corral-repl,,18721395,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""-f \""DP > 5 & QUAL > 30\""""",18721394,32.0,,21442024,1425443402.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-03-04 04:30:06.594359,60167.0,3.0
1714,tabix,,,2015-03-04 05:16:12.268140,rodeo_normal,1425446180.0,0,1.0,main_w1_handler0,2223751,8859683,False,,21336,vcf_bgzip,3003868.roundup,slurm,,132112168.0,corral-repl,,18721603,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-f \""DP > 6 & QUAL > 50\""""",18721602,32.0,,21525674,1425446178.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-03-04 05:16:24.022676,60391.0,2.0
1457407,tabix,,,2015-03-04 07:41:29.318919,rodeo_normal,1425454969.0,0,1.0,main_w2_handler1,2225715,8860320,False,,26148518,vcf_bgzip,3005128.roundup,slurm,,132112168.0,corral-repl,,18723011,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""-f \""DP > 10 & MQ > 30 & QD > 20\""""",18723010,32.0,,21562298,1425454927.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-03-04 07:42:53.622575,29365.0,42.0
1412135,tabix,,,2015-03-04 19:05:38.770076,rodeo_normal,1425496170.0,0,1.0,main_w2_handler0,2225715,8865539,False,,24509198,vcf_bgzip,3015010.roundup,slurm,,132112168.0,corral-repl,,18732183,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""-f \""DP > 10 & MQ > 30 & QD > 20\""""",18732182,32.0,,21562298,1425496068.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-03-04 19:09:34.911239,29365.0,102.0
1477086,tabix,,,2015-03-04 19:13:31.237731,rodeo_normal,1425496555.0,0,1.0,main_w1_handler0,2225715,8865643,False,,28402191,vcf_bgzip,3015153.roundup,slurm,,132112168.0,corral-repl,,18732339,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""-f \""DP > 10 & MQ > 30 & QD > 20\""""",18732338,32.0,,21562298,1425496506.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-03-04 19:16:02.136497,29365.0,49.0
1437360,tabix,,,2015-03-04 18:59:37.100456,rodeo_normal,1425495756.0,0,1.0,main_w1_handler1,2225715,8865482,False,,28884017,vcf_bgzip,3014882.roundup,slurm,,132112168.0,corral-repl,,18732126,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""-f \""DP > 10 & MQ > 30 & QD > 20\""""",18732125,32.0,,21562298,1425495629.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-03-04 19:02:41.021024,29365.0,127.0
1368537,tabix,,,2015-03-04 19:04:14.898775,rodeo_normal,1425495900.0,0,1.0,main_w1_handler1,2225715,8865517,False,,21781199,vcf_bgzip,3014944.roundup,slurm,,132112168.0,corral-repl,,18732136,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""-f \""DP > 10 & MQ > 30 & QD > 20\""""",18732135,32.0,,21562298,1425495864.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-03-04 19:05:05.108210,29365.0,36.0
1388738,tabix,,,2015-03-04 19:12:21.993898,rodeo_normal,1425496588.0,0,1.0,main_w1_handler0,2225715,8865625,False,,23978356,vcf_bgzip,3015175.roundup,slurm,,132112168.0,corral-repl,,18732318,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""-f \""DP > 10 & MQ > 30 & QD > 20\""""",18732316,32.0,,21562298,1425496546.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-03-04 19:16:35.052857,29365.0,42.0
1368537,tabix,,,2015-03-04 19:00:15.524406,rodeo_normal,1425495698.0,0,1.0,main_w1_handler1,2225715,8865492,False,,21781199,vcf_bgzip,3014888.roundup,slurm,,132112168.0,corral-repl,,18732136,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""-f \""DP > 10\""""",18732135,32.0,,21562298,1425495660.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-03-04 19:01:40.242807,29365.0,38.0
1330009,tabix,,,2015-03-04 19:13:12.965445,rodeo_normal,1425496550.0,0,1.0,main_w1_handler1,2225715,8865638,False,,18941983,vcf_bgzip,3015169.roundup,slurm,,132112168.0,corral-repl,,18732334,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""-f \""DP > 10 & MQ > 30 & QD > 20\""""",18732333,32.0,,21562298,1425496519.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-03-04 19:16:01.387857,29365.0,31.0
1499001,tabix,,,2015-03-04 19:03:56.884600,rodeo_normal,1425495971.0,0,1.0,main_w1_handler1,2225715,8865514,False,,30741516,vcf_bgzip,3014936.roundup,slurm,,132112168.0,corral-repl,,18732132,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""-f \""DP > 10 & MQ > 30 & QD > 20\""""",18732131,32.0,,21562298,1425495846.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-03-04 19:06:19.760692,29365.0,125.0
1450082,tabix,,,2015-03-04 19:12:40.400191,rodeo_normal,1425496487.0,0,1.0,main_w1_handler1,2225715,8865630,False,,23294994,vcf_bgzip,3015143.roundup,slurm,,132112168.0,corral-repl,,18732323,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""-f \""DP > 10 & MQ > 30 & QD > 20\""""",18732322,32.0,,21562298,1425496450.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-03-04 19:14:51.920000,29365.0,37.0
1350136,tabix,,,2015-03-04 19:15:12.308399,rodeo_normal,1425496697.0,0,1.0,main_w1_handler1,2225715,8865657,False,,20164510,vcf_bgzip,3015215.roundup,slurm,,132112168.0,corral-repl,,18732355,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""-f \""DP > 10 & MQ > 30 & QD > 20\""""",18732354,32.0,,21562298,1425496668.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-03-04 19:18:27.570135,29365.0,29.0
1363113,tabix,,,2015-03-04 18:58:58.499304,rodeo_normal,1425495618.0,0,1.0,main_w1_handler0,2225715,8865478,False,,20568083,vcf_bgzip,3014848.roundup,slurm,,132112168.0,corral-repl,,18732122,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""-f \""DP > 10 & MQ > 30 & QD > 20\""""",18732121,32.0,,21562298,1425495584.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-03-04 19:00:22.185579,29365.0,34.0
1442643,tabix,,,2015-03-04 19:06:18.989464,rodeo_normal,1425496240.0,0,1.0,main_w2_handler0,2225715,8865546,False,,23426084,vcf_bgzip,3015058.roundup,slurm,,132112168.0,corral-repl,,18732190,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""-f \""DP > 10 & MQ > 30 & QD > 20\""""",18732189,32.0,,21562298,1425496189.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-03-04 19:10:42.106332,29365.0,51.0
387281,tabix,,,2015-03-04 19:00:54.507781,rodeo_normal,1425495756.0,0,1.0,main_w1_handler1,2225715,8865497,False,,5957822,vcf_bgzip,3014913.roundup,slurm,,132112168.0,corral-repl,,18732141,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""-f \""DP > 10 & MQ > 30 & QD > 20\""""",18732140,32.0,,21562298,1425495744.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-03-04 19:02:41.883311,29365.0,12.0
1434683,tabix,,,2015-03-04 19:13:50.652203,rodeo_normal,1425496649.0,0,1.0,main_w1_handler1,2225715,8865646,False,,22832123,vcf_bgzip,3015193.roundup,slurm,,132112168.0,corral-repl,,18732342,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""-f \""DP > 10 & MQ > 30 & QD > 20\""""",18732341,32.0,,21562298,1425496599.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-03-04 19:17:39.179868,29365.0,50.0
1488147,tabix,,,2015-03-04 19:04:32.389234,rodeo_normal,1425496004.0,0,1.0,main_w2_handler0,2225715,8865525,False,,29245969,vcf_bgzip,3014974.roundup,slurm,,132112168.0,corral-repl,,18732168,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""-f \""DP > 10 & MQ > 30 & QD > 20\""""",18732167,32.0,,21562298,1425495956.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-03-04 19:06:47.817236,29365.0,48.0
1462551,tabix,,,2015-03-04 19:08:44.958196,rodeo_normal,1425496331.0,0,1.0,main_w2_handler0,2225715,8865584,False,,25789444,vcf_bgzip,3015083.roundup,slurm,,132112168.0,corral-repl,,18732249,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""-f \""DP > 10 & MQ > 30 & QD > 20\""""",18732248,32.0,,21562298,1425496271.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-03-04 19:12:15.194211,29365.0,60.0
1413941,tabix,,,2015-03-04 19:10:44.355172,rodeo_normal,1425496351.0,0,1.0,main_w2_handler0,2225715,8865602,False,,21688662,vcf_bgzip,3015105.roundup,slurm,,132112168.0,corral-repl,,18732282,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""-f \""DP > 10 & MQ > 30 & QD > 20\""""",18732281,32.0,,21562298,1425496315.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-03-04 19:12:33.078127,29365.0,36.0
1358903,tabix,,,2015-03-04 19:05:23.610012,rodeo_normal,1425496197.0,0,1.0,main_w2_handler0,2225715,8865536,False,,19664981,vcf_bgzip,3015042.roundup,slurm,,132112168.0,corral-repl,,18732180,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""-f \""DP > 10 & MQ > 30 & QD > 20\""""",18732179,32.0,,21562298,1425496162.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-03-04 19:10:04.077177,29365.0,35.0
22160,tabix,,,2015-03-09 11:20:23.441639,rodeo_normal,1425900121.0,0,1.0,main_w2_handler1,612462,8895260,False,,131082,vcf_bgzip,3068012.roundup,slurm,,132112168.0,corral-repl,,18786014,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""-f \""QUAL > 40\""""",18786013,32.0,,21057500,1425900117.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-03-09 11:22:03.907838,13066.0,4.0
1468449,tabix,,,2015-03-04 19:06:58.193530,rodeo_normal,1425496264.0,0,1.0,main_w2_handler1,2225715,8865558,False,,28988821,vcf_bgzip,3015068.roundup,slurm,,132112168.0,corral-repl,,18732211,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""-f \""DP > 10 & MQ > 30 & QD > 20\""""",18732210,32.0,,21562298,1425496207.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-03-04 19:11:07.311786,29365.0,57.0
1445416,tabix,,,2015-03-04 19:07:34.534506,rodeo_normal,1425496289.0,0,1.0,main_w2_handler1,2225715,8865575,False,,23484950,vcf_bgzip,3015076.roundup,slurm,,132112168.0,corral-repl,,18732241,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""-f \""DP > 10 & MQ > 30 & QD > 20\""""",18732239,32.0,,21562298,1425496247.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-03-04 19:11:32.494445,29365.0,42.0
1443550,tabix,,,2015-03-04 19:04:50.918112,rodeo_normal,1425496152.0,0,1.0,main_w2_handler1,2225715,8865529,False,,23357540,vcf_bgzip,3015022.roundup,slurm,,132112168.0,corral-repl,,18732173,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""-f \""DP > 10 & MQ > 30 & QD > 20\""""",18732172,32.0,,21562298,1425496112.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-03-04 19:09:15.851028,29365.0,40.0
1381449,tabix,,,2015-03-04 19:07:56.920308,rodeo_normal,1425496240.0,0,1.0,main_w2_handler1,2225715,8865579,False,,22101828,vcf_bgzip,3015064.roundup,slurm,,132112168.0,corral-repl,,18732244,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""-f \""DP > 10 & MQ > 30 & QD > 20\""""",18732243,32.0,,21562298,1425496189.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-03-04 19:10:46.522642,29365.0,51.0
1344342,tabix,,,2015-03-04 19:05:57.731685,rodeo_normal,1425496181.0,0,1.0,main_w2_handler1,2225715,8865542,False,,19835068,vcf_bgzip,3015032.roundup,slurm,,132112168.0,corral-repl,,18732186,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""-f \""DP > 10 & MQ > 30 & QD > 20\""""",18732185,32.0,,21562298,1425496133.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-03-04 19:09:45.661998,29365.0,48.0
1343186,tabix,,,2015-03-04 19:15:33.023880,rodeo_normal,1425496731.0,0,1.0,main_w2_handler1,2225715,8865661,False,,19866644,vcf_bgzip,3015207.roundup,slurm,,132112168.0,corral-repl,,18732361,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""-f \""DP > 10 & MQ > 30 & QD > 20\""""",18732359,32.0,,21562298,1425496648.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-03-04 19:18:55.333857,29365.0,83.0
1473302,tabix,,,2015-03-04 19:12:56.470477,rodeo_normal,1425496635.0,0,1.0,main_w2_handler0,2225715,8865635,False,,26240423,vcf_bgzip,3015179.roundup,slurm,,132112168.0,corral-repl,,18732331,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""-f \""DP > 10 & MQ > 30 & QD > 20\""""",18732330,32.0,,21562298,1425496572.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-03-04 19:17:19.221021,29365.0,63.0
1350435,tabix,,,2015-03-04 19:11:55.646120,rodeo_normal,1425496577.0,0,1.0,main_w2_handler0,2225715,8865621,False,,20527150,vcf_bgzip,3015171.roundup,slurm,,132112168.0,corral-repl,,18732311,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""-f \""DP > 10 & MQ > 30 & QD > 20\""""",18732310,32.0,,21562298,1425496532.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-03-04 19:16:21.346069,29365.0,45.0
1355179,tabix,,,2015-03-04 19:14:07.005631,rodeo_normal,1425496700.0,0,1.0,main_w2_handler0,2225715,8865653,False,,19440859,vcf_bgzip,3015205.roundup,slurm,,132112168.0,corral-repl,,18732349,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""-f \""DP > 10 & MQ > 30 & QD > 20\""""",18732348,32.0,,21562298,1425496645.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-03-04 19:18:24.390170,29365.0,55.0
84904,tabix,,,2015-03-04 20:22:18.935841,rodeo_normal,1425500583.0,0,1.0,main_w1_handler0,2227237,8866196,False,,3496882,vcf_bgzip,3016138.roundup,slurm,,132112168.0,corral-repl,,18733219,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-g \""GT = 0/1\""""",18733217,32.0,,21586955,1425500576.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-03-04 20:23:06.209746,,7.0
123898,tabix,,,2015-03-05 14:50:12.454483,rodeo_normal,1425567050.0,0,1.0,main_w2_handler0,2228191,8871593,False,,5671634,vcf_bgzip,3026073.roundup,slurm,,132112168.0,corral-repl,,18740648,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-g \""GT = 1/1\"" -v""",18740647,32.0,,21599829,1425567041.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-03-05 14:50:53.450953,60566.0,9.0
125,tabix,,,2015-03-05 15:15:11.828108,rodeo_normal,1425568580.0,0,1.0,main_w2_handler1,2228199,8871774,False,,13072,vcf_bgzip,3026421.roundup,slurm,,132112168.0,corral-repl,,18740847,"""694dc0bcc34a11e49e7c005056a52a46""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""-f \""AC > 1\""""",18740846,32.0,,21583814,1425568577.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-03-05 15:16:23.954712,60534.0,3.0
