bams,bams1,bams10,bams10_filetype,bams11,bams11_filetype,bams12,bams12_filetype,bams1_filetype,bams2,bams2_filetype,bams3,bams3_filetype,bams4,bams4_filetype,bams5,bams5_filetype,bams6,bams6_filetype,bams7,bams7_filetype,bams8,bams8_filetype,bams9,bams9_filetype,bams_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.bams,parameters.bams.values,parameters.chromInfo,parameters.dbkey,parameters.duplicate,parameters.failed,parameters.input,parameters.input.values,parameters.overlap,parameters.proper,parameters.q,parameters.reciprocal,parameters.split,parameters.strand,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
1812373155,1812373155,,,,,,,bam,1629083404.0,bam,1682051441.0,bam,,,,,,,,,,,,,bam,2016-05-16 21:51:38.457375,slurm_normal,1463435632.0,0,1.0,main_w1_handler0,2478539,12911843,False,,125173,bed,7106163.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55e11471703f6533a'}, {'src': 'hda', 'id': 'bbd44e69cb8906b558a9c7d9bbd86d7f'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5d540fe3896a49196'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52dded63519e6011b'}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,30272739,1463435532.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.22.0,2.22.0,,2016-05-16 21:53:53.918946,70907,100.0
1812373155,1812373155,,,,,,,bam,1629083404.0,bam,1682051441.0,bam,,,,,,,,,,,,,bam,2016-05-17 08:36:02.542675,slurm_normal,1463474289.0,0,1.0,main_w1_handler1,2478539,12916059,False,,50414,bed,7110845.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55e11471703f6533a'}, {'src': 'hda', 'id': 'bbd44e69cb8906b558a9c7d9bbd86d7f'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5d540fe3896a49196'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f94b4a70cd097c40'}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,30272739,1463474213.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.22.0,2.22.0,,2016-05-17 08:38:10.848427,70907,76.0
1812373155,1812373155,,,,,,,bam,1629083404.0,bam,1682051441.0,bam,,,,,,,,,,,,,bam,2016-05-17 11:47:44.607764,slurm_normal,1463485731.0,0,1.0,main_w1_handler1,2478539,12917259,False,,23820,bed,7112065.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55e11471703f6533a'}, {'src': 'hda', 'id': 'bbd44e69cb8906b558a9c7d9bbd86d7f'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5d540fe3896a49196'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a43235758419ba2e'}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,30283389,1463485720.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.22.0,2.22.0,,2016-05-17 11:48:56.182573,70907,11.0
250997249,250997249,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-05-18 10:08:32.301397,slurm_normal,1463566198.0,0,1.0,main_w1_handler1,2696874,12927315,False,,25343,bed,7121520.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5298c88871684b132'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b586dbbb6814d4f180'}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,30304111,1463566192.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.22.0,2.22.0,,2016-05-18 10:10:00.276454,83951,6.0
237776297,237776297,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-05-18 10:08:20.862806,slurm_normal,1463566184.0,0,1.0,main_w2_handler0,2696874,12927311,False,,26732,bed,7121518.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b561a5b8c7f25508b8'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5946faeb8b4726c60'}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,30304111,1463566178.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.22.0,2.22.0,,2016-05-18 10:09:46.939430,83951,6.0
298192438,298192438,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-05-18 10:08:47.709303,slurm_normal,1463566201.0,0,1.0,main_w1_handler0,2696874,12927317,False,,21109,bed,7121521.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5df4d8c598e5ee3a7'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e1aa74c457d75208'}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,30304111,1463566195.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.22.0,2.22.0,,2016-05-18 10:10:03.359897,83951,6.0
1812373155,1812373155,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-05-17 20:56:05.295282,slurm_normal,1463518672.0,0,1.0,main_w1_handler1,2478539,12923454,False,,217258,bed,7118242.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55e11471703f6533a'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52dbffddfaed5dcaf'}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,30295225,1463518643.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.22.0,2.22.0,,2016-05-17 20:57:55.740188,70907,29.0
1629083404,1629083404,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-05-17 20:58:05.735588,slurm_normal,1463518761.0,0,1.0,main_w1_handler0,2478539,12923461,False,,155982,bed,7118251.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b558a9c7d9bbd86d7f'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5da7f25f0cb859267'}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,30295225,1463518721.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.22.0,2.22.0,,2016-05-17 20:59:24.199649,70907,40.0
1812373155,1812373155,,,,,,,bam,1629083404.0,bam,1682051441.0,bam,,,,,,,,,,,,,bam,2016-05-17 20:48:35.123337,slurm_normal,1463518349.0,0,1.0,main_w1_handler1,2478539,12923424,False,,217258,bed,7118138.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55e11471703f6533a'}, {'src': 'hda', 'id': 'bbd44e69cb8906b558a9c7d9bbd86d7f'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5d540fe3896a49196'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52dbffddfaed5dcaf'}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,30295225,1463518150.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.22.0,2.22.0,,2016-05-17 20:52:32.045941,70907,199.0
1812373155,1812373155,,,,,,,bam,1629083404.0,bam,1682051441.0,bam,,,,,,,,,,,,,bam,2016-05-17 20:49:50.258791,slurm_normal,1463518470.0,0,1.0,main_w2_handler0,2478539,12923431,False,,155982,bed,7118182.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55e11471703f6533a'}, {'src': 'hda', 'id': 'bbd44e69cb8906b558a9c7d9bbd86d7f'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5d540fe3896a49196'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5da7f25f0cb859267'}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,30295225,1463518286.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.22.0,2.22.0,,2016-05-17 20:54:34.937839,70907,184.0
1682051441,1682051441,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-05-17 20:58:54.962338,slurm_normal,1463518855.0,0,1.0,main_w2_handler1,2478539,12923463,False,,160451,bed,7118259.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d540fe3896a49196'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5eaf5961a3995d366'}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,30295225,1463518807.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.22.0,2.22.0,,2016-05-17 21:01:05.312621,70907,48.0
2395950289,2395950289,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-05-23 19:50:07.496784,slurm_normal,1464033163.0,0,1.0,main_w2_handler1,2702444,12967027,False,,168936,bed,7155328.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54d661d912cc38d6b'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52649d21de0d8183a'}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,30388497,1464033108.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.22.0,2.22.0,,2016-05-23 19:52:45.985414,84255,55.0
2395950289,2395950289,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-05-23 21:29:07.569474,slurm_normal,1464039077.0,0,1.0,main_w1_handler1,2702444,12967764,False,,971033,bed,7155802.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54d661d912cc38d6b'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53e4f9ce6b0d05479'}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,30388497,1464038983.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.22.0,2.22.0,,2016-05-23 21:31:18.803484,84255,94.0
129070,129070,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-05-25 06:15:56.946555,slurm_normal,1464156993.0,0,1.0,main_w1_handler0,2120895,12980964,False,,225195,bed,7168392.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5584aaefba8c0bf06'}]","""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51e77dd14f663efc2'}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,30416258,1464156989.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.22.0,2.22.0,,2016-05-25 06:16:35.931855,8255,4.0
236484934,236484934,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-04-09 07:59:51.789464,slurm_normal,1460188824.0,0,1.0,main_w2_handler0,2659314,12398701,False,,35654,bed,6598375.roundup,slurm,,132112168.0,corral-repl,,"""24164270""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""False""",24227640,,"""1e-09""","""False""","""0""","""False""","""False""","""""",32.0,,29441017,1460188811.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.22.0,2.22.0,,2016-04-09 08:00:30.781109,82040,13.0
208012,208012,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-04-04 09:28:52.306020,slurm_normal,1459762195.0,0,1.0,main_w2_handler0,2656030,12331469,False,,29928,bed,6537855.roundup,slurm,,132112168.0,corral-repl,,"""24133184""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""False""",24125225,,"""1e-09""","""False""","""0""","""False""","""False""","""-s""",32.0,,27719218,1459762185.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.22.0,2.22.0,,2016-04-04 09:30:02.354966,77378,10.0
705552435,705552435,,,,,,,bam,1320335223.0,bam,1279533039.0,bam,1098893007.0,bam,,,,,,,,,,,bam,2016-04-04 20:51:28.856683,slurm_normal,1459803726.0,0,1.0,main_w1_handler2,2574042,12337915,False,,4380999,bed,6543963.roundup,slurm,,132112168.0,corral-repl,,"""23994238,23994240,24014515,24014516""",,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""False""","""False""",24116047,,"""1e-09""","""False""","""0""","""False""","""False""","""""",32.0,,28981702,1459803145.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.22.0,2.22.0,,2016-04-04 21:02:13.403336,6515,581.0
1255554879,1255554879,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-04-05 13:25:55.879821,slurm_normal,1459862814.0,0,1.0,main_w1_handler2,2601126,12343320,False,,35654,bed,6548682.roundup,slurm,,132112168.0,corral-repl,,"""24150230""",,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""False""","""False""",23368856,,"""1e-09""","""False""","""0""","""False""","""False""","""""",32.0,,29422476,1459862789.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.22.0,2.22.0,,2016-04-05 13:26:58.101719,79601,25.0
1255554879,1255554879,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-04-05 13:33:08.589459,slurm_normal,1459863227.0,0,1.0,main_w2_handler0,2601126,12343446,False,,12130,bed,6548772.roundup,slurm,,132112168.0,corral-repl,,"""24150230""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""False""",24151169,,"""1e-09""","""False""","""0""","""False""","""False""","""""",32.0,,29422476,1459863210.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.22.0,2.22.0,,2016-04-05 13:33:51.760503,79601,17.0
1255554879,1255554879,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-04-06 11:39:30.620110,slurm_normal,1459942829.0,0,1.0,main_w1_handler2,2601126,12352541,False,,39355,bed,6557095.roundup,slurm,,132112168.0,corral-repl,,"""24150230""",,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""False""","""False""",23369906,,"""1e-09""","""False""","""0""","""False""","""False""","""""",32.0,,29441334,1459942782.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.22.0,2.22.0,,2016-04-06 11:40:32.346567,79601,47.0
1255554879,1255554879,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-04-06 11:37:18.409864,slurm_normal,1459942695.0,0,1.0,main_w1_handler0,2601126,12352528,False,,20992,bed,6557081.roundup,slurm,,132112168.0,corral-repl,,"""24150230""",,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""False""","""False""",23510958,,"""1e-09""","""False""","""0""","""False""","""False""","""""",32.0,,29441334,1459942653.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.22.0,2.22.0,,2016-04-06 11:38:19.674147,79601,42.0
236484934,236484934,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-04-09 05:56:42.642159,slurm_normal,1460181424.0,0,1.0,main_w1_handler1,2659314,12398355,False,,35654,bed,6597641.roundup,slurm,,132112168.0,corral-repl,,"""24164270""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""False""",24226906,,"""1e-09""","""False""","""0""","""False""","""False""","""""",32.0,,29441017,1460181413.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.22.0,2.22.0,,2016-04-09 05:57:07.626241,82040,11.0
236484934,236484934,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-04-09 05:41:04.345764,slurm_normal,1460180489.0,0,1.0,main_w1_handler1,2659314,12398336,False,,12130,bed,6597548.roundup,slurm,,132112168.0,corral-repl,,"""24164270""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""False""",24226859,,"""1e-09""","""False""","""0""","""False""","""False""","""""",32.0,,29441017,1460180479.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.22.0,2.22.0,,2016-04-09 05:41:32.169598,82040,10.0
236484934,236484934,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-04-09 06:31:36.660136,slurm_normal,1460183520.0,0,1.0,main_w1_handler0,2659314,12398408,False,,39356,bed,6597878.roundup,slurm,,132112168.0,corral-repl,,"""24164270""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""False""",24226947,,"""1e-09""","""False""","""0""","""False""","""False""","""""",32.0,,29441017,1460183513.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.22.0,2.22.0,,2016-04-09 06:32:02.450993,82040,7.0
236484934,236484934,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-04-09 06:19:05.709209,slurm_normal,1460182772.0,0,1.0,main_w2_handler1,2659314,12398389,False,,39356,bed,6597814.roundup,slurm,,132112168.0,corral-repl,,"""24164270""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""False""",24226947,,"""1e-09""","""False""","""0""","""False""","""False""","""""",32.0,,29441017,1460182760.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.22.0,2.22.0,,2016-04-09 06:19:36.012154,82040,12.0
236484934,236484934,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-04-09 06:10:49.751056,slurm_normal,1460182282.0,0,1.0,main_w2_handler0,2659314,12398375,False,,39356,bed,6597755.roundup,slurm,,132112168.0,corral-repl,,"""24164270""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""False""",24226932,,"""1e-09""","""False""","""0""","""False""","""False""","""""",32.0,,29441017,1460182268.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.22.0,2.22.0,,2016-04-09 06:11:24.088303,82040,14.0
541305203,541305203,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-04-09 06:52:29.492402,slurm_normal,1460184781.0,0,1.0,main_w1_handler1,2659314,12398582,False,,39356,bed,6598019.roundup,slurm,,132112168.0,corral-repl,,"""24226980""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""False""",24226947,,"""1e-09""","""False""","""0""","""False""","""False""","""""",32.0,,29441017,1460184765.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.22.0,2.22.0,,2016-04-09 06:53:04.435347,82040,16.0
236484934,236484934,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-04-09 06:40:30.477065,slurm_normal,1460184056.0,0,1.0,main_w1_handler2,2659314,12398419,False,,20993,bed,6597908.roundup,slurm,,132112168.0,corral-repl,,"""24164270""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""False""",24226996,,"""1e-09""","""False""","""0""","""False""","""False""","""""",32.0,,29441017,1460184048.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.22.0,2.22.0,,2016-04-09 06:40:59.427787,82040,8.0
541305203,541305203,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-04-09 06:50:24.214710,slurm_normal,1460184654.0,0,1.0,main_w1_handler2,2659314,12398575,False,,20993,bed,6598010.roundup,slurm,,132112168.0,corral-repl,,"""24226980""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""False""",24226996,,"""1e-09""","""False""","""0""","""False""","""False""","""""",32.0,,29441017,1460184641.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.22.0,2.22.0,,2016-04-09 06:50:56.064563,82040,13.0
236484934,236484934,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-04-09 08:01:14.491931,slurm_normal,1460188895.0,0,1.0,main_w1_handler2,2659314,12398704,False,,12130,bed,6598379.roundup,slurm,,132112168.0,corral-repl,,"""24164270""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""False""",24227639,,"""1e-09""","""False""","""0""","""False""","""False""","""""",32.0,,29441017,1460188885.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.22.0,2.22.0,,2016-04-09 08:01:36.999003,82040,10.0
298192438,298192438,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-06-03 21:17:53.397900,slurm_normal,1464988790.0,0,1.0,main_w2_handler1,2696874,13064736,False,,862766,bed,7250757.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5df4d8c598e5ee3a7'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e578fc5363fd0c4f'}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,30613185,1464988744.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.22.0,2.22.0,,2016-06-03 21:19:51.907687,83951,46.0
237776297,237776297,,,,,,,bam,250997249.0,bam,298192438.0,bam,,,,,,,,,,,,,bam,2016-06-03 21:12:44.875462,slurm_normal,1464988425.0,0,1.0,main_w2_handler0,2696874,13064714,False,,41130,bed,7250733.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b561a5b8c7f25508b8'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5298c88871684b132'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5df4d8c598e5ee3a7'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55b081a74db655e1a'}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,30613185,1464988401.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.22.0,2.22.0,,2016-06-03 21:13:49.072281,83951,24.0
237776297,237776297,,,,,,,bam,250997249.0,bam,298192438.0,bam,,,,,,,,,,,,,bam,2016-06-03 21:12:41.992575,slurm_normal,1464988443.0,0,1.0,main_w1_handler0,2696874,13064711,False,,49333,bed,7250734.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b561a5b8c7f25508b8'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5298c88871684b132'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5df4d8c598e5ee3a7'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b533073d6de205eb9a'}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,30613185,1464988410.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.22.0,2.22.0,,2016-06-03 21:14:06.696161,83951,33.0
250997249,250997249,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-06-03 21:17:29.126787,slurm_normal,1464988761.0,0,1.0,main_w1_handler0,2696874,13064732,False,,1015056,bed,7250755.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5298c88871684b132'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ebfd24908639a363'}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,30613185,1464988709.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.22.0,2.22.0,,2016-06-03 21:19:24.592121,83951,52.0
3921003171,3921003171,,,,,,,bam,3870628195.0,bam,3610798370.0,bam,,,,,,,,,,,,,bam,2016-06-06 09:37:18.682133,slurm_normal,1465205948.0,0,1.0,main_w1_handler0,2714845,13079899,False,,26146,bed,7265148.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59b8472fa9b295469'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5f8b655ec39170977'}, {'src': 'hda', 'id': 'bbd44e69cb8906b51d7c111edeba387d'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5aa5a1463dea36e1a'}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,30661902,1465205929.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.22.0,2.22.0,,2016-06-06 09:39:09.323443,84254,19.0
3921003171,3921003171,,,,,,,bam,3870628195.0,bam,3610798370.0,bam,,,,,,,,,,,,,bam,2016-06-06 09:54:10.703959,slurm_normal,1465206961.0,0,1.0,main_w1_handler1,2714845,13080168,False,,42650,bed,7265450.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59b8472fa9b295469'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5f8b655ec39170977'}, {'src': 'hda', 'id': 'bbd44e69cb8906b51d7c111edeba387d'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cbd88b862f58cc30'}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,30661902,1465206931.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.22.0,2.22.0,,2016-06-06 09:56:03.965078,84254,30.0
