chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__current_case__,parameters.__index__,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input.values,parameters.input|__identifier__,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2018-03-04 18:54:50.264448,slurm_normal,1520189946.0,0,7680.0,1.0,main_w4_handler0,1022123,18602108,False,,2155425,bam_native,12697383,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194515}]",,32.0,,44312273.0,1520189940.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 18:59:09.700969,22860.0,6.0
,,2018-03-04 18:54:55.318215,slurm_normal,1520190023.0,0,7680.0,1.0,main_w4_handler0,1022123,18602125,False,,2283648,bam_native,12697413,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194543}]",,32.0,,44312273.0,1520190017.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 19:00:26.619085,22860.0,6.0
,,2018-03-04 18:55:02.189269,slurm_normal,1520189935.0,0,7680.0,1.0,main_w4_handler1,1022123,18602153,False,,2100645,bam_native,12697379,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194584}]",,32.0,,44312273.0,1520189930.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 18:59:00.303141,22860.0,5.0
,,2018-03-04 18:55:00.112358,slurm_normal,1520189918.0,0,7680.0,1.0,main_w4_handler1,1022123,18602144,False,,2086908,bam_native,12697372,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194570}]",,32.0,,44312273.0,1520189913.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 18:58:46.837629,22860.0,5.0
,,2018-03-04 18:54:51.779546,slurm_normal,1520189981.0,0,7680.0,1.0,main_w4_handler0,1022123,18602114,False,,2116293,bam_native,12697397,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194524}]",,32.0,,44312273.0,1520189975.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 18:59:43.554717,22860.0,6.0
,,2018-03-04 18:54:59.189069,slurm_normal,1520189913.0,0,7680.0,1.0,main_w4_handler1,1022123,18602140,False,,2096958,bam_native,12697369,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194564}]",,32.0,,44312273.0,1520189904.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 18:58:42.487876,22860.0,9.0
,,2018-03-04 18:54:37.396460,slurm_normal,1520189977.0,0,7680.0,1.0,main_w3_handler0,1022123,18602066,False,,2098841,bam_native,12697396,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194456}]",,32.0,,44312273.0,1520189971.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 18:59:43.236463,22860.0,6.0
,,2018-03-04 18:54:35.249321,slurm_normal,1520189932.0,0,7680.0,1.0,main_w3_handler0,1022123,18602059,False,,2083087,bam_native,12697376,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194448}]",,32.0,,44312273.0,1520189926.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 18:59:00.770164,22860.0,6.0
,,2018-03-04 18:55:04.371732,slurm_normal,1520189935.0,0,7680.0,1.0,main_w3_handler1,1022123,18602160,False,,2194567,bam_native,12697377,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194592}]",,32.0,,44312273.0,1520189927.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 18:58:56.822600,22860.0,8.0
,,2018-03-04 18:55:07.946966,slurm_normal,1520189983.0,0,7680.0,1.0,main_w3_handler1,1022123,18602173,False,,2092354,bam_native,12697398,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194603}]",,32.0,,44312273.0,1520189977.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 18:59:46.841978,22860.0,6.0
,,2018-03-04 18:54:35.504301,slurm_normal,1520189949.0,0,7680.0,1.0,main_w3_handler0,1022123,18602060,False,,2104380,bam_native,12697384,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194449}]",,32.0,,44312273.0,1520189943.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 18:59:19.918202,22860.0,6.0
,,2018-03-04 18:55:06.364229,slurm_normal,1520189967.0,0,7680.0,1.0,main_w4_handler1,1022123,18602167,False,,2308979,bam_native,12697393,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194598}]",,32.0,,44312273.0,1520189960.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 18:59:29.776801,22860.0,7.0
,,2018-03-04 18:55:11.787464,slurm_normal,1520190004.0,0,7680.0,1.0,main_w3_handler1,1022123,18602182,False,,2132211,bam_native,12697406,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194650}]",,32.0,,44312273.0,1520189997.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 19:00:08.040656,22860.0,7.0
,,2018-03-04 18:54:59.820770,slurm_normal,1520189952.0,0,7680.0,1.0,main_w3_handler0,1022123,18602142,False,,2202140,bam_native,12697387,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194569}]",,32.0,,44312273.0,1520189946.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 18:59:19.598948,22860.0,6.0
,,2018-03-04 18:55:05.263872,slurm_normal,1520189958.0,0,7680.0,1.0,main_w3_handler1,1022123,18602164,False,,2319563,bam_native,12697389,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194595}]",,32.0,,44312273.0,1520189952.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 18:59:21.131124,22860.0,6.0
,,2018-03-04 18:55:12.418150,slurm_normal,1520190010.0,0,7680.0,1.0,main_w3_handler1,1022123,18602184,False,,2487412,bam_native,12697407,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194652}]",,32.0,,44312273.0,1520190003.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 19:00:12.846953,22860.0,7.0
,,2018-03-04 18:55:01.599321,slurm_normal,1520190114.0,0,7680.0,1.0,main_w4_handler0,1022123,18602150,False,,2280690,bam_native,12697438,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194581}]",,32.0,,44312273.0,1520190108.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 19:01:55.643519,22860.0,6.0
,,2018-03-04 18:55:06.986882,slurm_normal,1520189969.0,0,7680.0,1.0,main_w3_handler1,1022123,18602170,False,,2230475,bam_native,12697394,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194600}]",,32.0,,44312273.0,1520189963.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 18:59:31.136541,22860.0,6.0
,,2018-03-04 18:55:09.503137,slurm_normal,1520189997.0,0,7680.0,1.0,main_w3_handler1,1022123,18602174,False,,2336362,bam_native,12697403,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194605}]",,32.0,,44312273.0,1520189991.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 18:59:59.390751,22860.0,6.0
,,2018-03-04 18:54:52.955541,slurm_normal,1520189989.0,0,7680.0,1.0,main_w4_handler0,1022123,18602118,False,,2121675,bam_native,12697400,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194534}]",,32.0,,44312273.0,1520189981.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 18:59:51.548764,22860.0,8.0
,,2018-03-04 18:54:56.843358,slurm_normal,1520190039.0,0,7680.0,1.0,main_w4_handler0,1022123,18602131,False,,2117355,bam_native,12697424,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194552}]",,32.0,,44312273.0,1520190032.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 19:00:41.070731,22860.0,7.0
,,2018-03-04 18:54:53.812111,slurm_normal,1520190014.0,0,7680.0,1.0,main_w4_handler0,1022123,18602121,False,,2130336,bam_native,12697409,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194538}]",,32.0,,44312273.0,1520190006.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 19:00:17.617890,22860.0,8.0
,,2018-03-04 18:55:13.080873,slurm_normal,1520189993.0,0,7680.0,1.0,main_w4_handler1,1022123,18602186,False,,2058806,bam_native,12697402,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194654}]",,32.0,,44312273.0,1520189986.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 18:59:55.360829,22860.0,7.0
,,2018-03-04 18:55:14.153774,slurm_normal,1520190010.0,0,7680.0,1.0,main_w3_handler1,1022123,18602190,False,,2072095,bam_native,12697408,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194658}]",,32.0,,44312273.0,1520190003.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 19:00:11.796903,22860.0,7.0
,,2018-03-04 18:55:13.883882,slurm_normal,1520190016.0,0,7680.0,1.0,main_w3_handler1,1022123,18602189,False,,2171643,bam_native,12697410,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194657}]",,32.0,,44312273.0,1520190010.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 19:00:18.344463,22860.0,6.0
,,2018-03-04 18:54:58.898713,slurm_normal,1520190072.0,0,7680.0,1.0,main_w4_handler0,1022123,18602139,False,,2084056,bam_native,12697434,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194561}]",,32.0,,44312273.0,1520190061.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 19:01:13.795588,22860.0,11.0
,,2018-03-04 18:54:41.018517,slurm_normal,1520190046.0,0,7680.0,1.0,main_w3_handler0,1022123,18602079,False,,2184030,bam_native,12697427,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194470}]",,32.0,,44312273.0,1520190039.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 19:02:22.746740,22860.0,7.0
,,2018-03-04 18:54:40.758918,slurm_normal,1520190030.0,0,7680.0,1.0,main_w3_handler0,1022123,18602078,False,,2177925,bam_native,12697420,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194469}]",,32.0,,44312273.0,1520190024.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 19:00:38.420211,22860.0,6.0
,,2018-03-04 18:54:57.780434,slurm_normal,1520190052.0,0,7680.0,1.0,main_w4_handler0,1022123,18602135,False,,2067821,bam_native,12697430,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194557}]",,32.0,,44312273.0,1520190045.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 19:00:54.802499,22860.0,7.0
,,2018-03-04 18:55:00.495870,slurm_normal,1520190081.0,0,7680.0,1.0,main_w4_handler0,1022123,18602145,False,,2102412,bam_native,12697435,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194571}]",,32.0,,44312273.0,1520190075.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 19:01:24.217904,22860.0,6.0
,,2018-03-04 18:55:00.718271,slurm_normal,1520190093.0,0,7680.0,1.0,main_w4_handler0,1022123,18602146,False,,2163387,bam_native,12697436,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194575}]",,32.0,,44312273.0,1520190086.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 19:01:35.153251,22860.0,7.0
,,2018-03-04 18:55:00.976852,slurm_normal,1520190103.0,0,7680.0,1.0,main_w4_handler0,1022123,18602147,False,,2088385,bam_native,12697437,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194577}]",,32.0,,44312273.0,1520190097.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 19:01:44.916610,22860.0,6.0
,,2018-03-04 18:55:06.738550,slurm_normal,1520190154.0,0,7680.0,1.0,main_w4_handler0,1022123,18602169,False,,2184963,bam_native,12697447,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194599}]",,32.0,,44312273.0,1520190148.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 19:02:36.857565,22860.0,6.0
,,2018-03-04 18:54:54.730225,slurm_normal,1520190438.0,0,7680.0,1.0,main_w3_handler0,1022123,18602123,False,,2119194,bam_native,12697493,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194540}]",,32.0,,44312273.0,1520190433.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 19:07:31.192623,22860.0,5.0
,,2018-03-04 18:54:41.923272,slurm_normal,1520190130.0,0,7680.0,1.0,main_w3_handler0,1022123,18602082,False,,2381946,bam_native,12697441,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194473}]",,32.0,,44312273.0,1520190123.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 19:03:48.007150,22860.0,7.0
,,2018-03-04 18:54:44.142457,slurm_normal,1520190270.0,0,7680.0,1.0,main_w3_handler0,1022123,18602090,False,,2151198,bam_native,12697461,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194484}]",,32.0,,44312273.0,1520190264.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 19:05:25.633660,22860.0,6.0
,,2018-03-04 18:55:07.380706,slurm_normal,1520190166.0,0,7680.0,1.0,main_w4_handler0,1022123,18602171,False,,2089122,bam_native,12697448,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194601}]",,32.0,,44312273.0,1520190159.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 19:02:47.855329,22860.0,7.0
,,2018-03-04 18:54:43.297011,slurm_normal,1520190129.0,0,7680.0,1.0,main_w3_handler0,1022123,18602087,False,,2197597,bam_native,12697439,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194481}]",,32.0,,44312273.0,1520190123.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 19:03:37.225733,22860.0,6.0
,,2018-03-04 18:54:52.342106,slurm_normal,1520190403.0,0,7680.0,1.0,main_w3_handler0,1022123,18602116,False,,2505855,bam_native,12697488,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194532}]",,32.0,,44312273.0,1520190397.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 19:06:55.754480,22860.0,6.0
,,2018-03-04 18:55:11.540337,slurm_normal,1520190229.0,0,7680.0,1.0,main_w4_handler0,1022123,18602181,False,,2149950,bam_native,12697457,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194649}]",,32.0,,44312273.0,1520190223.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 19:03:53.155520,22860.0,6.0
,,2018-03-04 18:55:13.362320,slurm_normal,1520190258.0,0,7680.0,1.0,main_w4_handler0,1022123,18602187,False,,2695983,bam_native,12697459,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194655}]",,32.0,,44312273.0,1520190250.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 19:04:20.600576,22860.0,8.0
,,2018-03-04 18:54:56.324906,slurm_normal,1520190478.0,0,7680.0,1.0,main_w3_handler0,1022123,18602129,False,,2116540,bam_native,12697498,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194549}]",,32.0,,44312273.0,1520190470.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 19:08:01.544577,22860.0,8.0
,,2018-03-04 18:54:49.790764,slurm_normal,1520190370.0,0,7680.0,1.0,main_w3_handler0,1022123,18602106,False,,2109007,bam_native,12697482,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194504}]",,32.0,,44312273.0,1520190363.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 19:06:16.725109,22860.0,7.0
,,2018-03-04 18:54:44.752099,slurm_normal,1520190330.0,0,7680.0,1.0,main_w3_handler0,1022123,18602092,False,,2161739,bam_native,12697470,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194486}]",,32.0,,44312273.0,1520190323.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 19:05:34.632923,22860.0,7.0
,,2018-03-04 18:54:45.920617,slurm_normal,1520190333.0,0,7680.0,1.0,main_w3_handler0,1022123,18602096,False,,2115551,bam_native,12697472,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194492}]",,32.0,,44312273.0,1520190325.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 19:05:38.061537,22860.0,8.0
,,2018-03-04 18:54:51.053823,slurm_normal,1520190384.0,0,7680.0,1.0,main_w3_handler0,1022123,18602111,False,,2131983,bam_native,12697485,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194521}]",,32.0,,44312273.0,1520190377.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 19:06:34.023721,22860.0,7.0
,,2018-03-04 18:54:46.580539,slurm_normal,1520190334.0,0,7680.0,1.0,main_w3_handler0,1022123,18602098,False,,2472384,bam_native,12697474,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194495}]",,32.0,,44312273.0,1520190328.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 19:05:38.904498,22860.0,6.0
,,2018-03-04 18:54:47.182039,slurm_normal,1520190344.0,0,7680.0,1.0,main_w3_handler0,1022123,18602100,False,,2164919,bam_native,12697475,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194497}]",,32.0,,44312273.0,1520190338.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 19:05:47.677469,22860.0,6.0
,,2018-03-04 18:54:47.416602,slurm_normal,1520190353.0,0,7680.0,1.0,main_w3_handler0,1022123,18602101,False,,2180292,bam_native,12697477,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194498}]",,32.0,,44312273.0,1520190347.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 19:06:01.560183,22860.0,6.0
,,2018-03-04 18:54:48.337218,slurm_normal,1520190353.0,0,7680.0,1.0,main_w3_handler0,1022123,18602103,False,,2129149,bam_native,12697478,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194500}]",,32.0,,44312273.0,1520190347.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 19:06:02.212907,22860.0,6.0
,,2018-03-04 18:55:10.756603,slurm_normal,1520190372.0,0,7680.0,1.0,main_w3_handler0,1022123,18602178,False,,2168780,bam_native,12697484,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194646}]",,32.0,,44312273.0,1520190366.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 19:06:16.877407,22860.0,6.0
,,2018-03-04 18:54:53.551505,slurm_normal,1520190423.0,0,7680.0,1.0,main_w3_handler0,1022123,18602120,False,,2151688,bam_native,12697491,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194537}]",,32.0,,44312273.0,1520190413.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 19:07:12.511593,22860.0,10.0
,,2018-03-04 18:54:52.031717,slurm_normal,1520190401.0,0,7680.0,1.0,main_w3_handler0,1022123,18602115,False,,2325397,bam_native,12697487,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194525}]",,32.0,,44312273.0,1520190394.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 19:06:55.669724,22860.0,7.0
,,2018-03-04 18:54:58.372378,slurm_normal,1520190502.0,0,7680.0,1.0,main_w3_handler0,1022123,18602137,False,,2455336,bam_native,12697508,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194559}]",,32.0,,44312273.0,1520190493.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 19:08:28.391982,22860.0,9.0
,,2018-03-04 18:54:56.058516,slurm_normal,1520190457.0,0,7680.0,1.0,main_w3_handler0,1022123,18602128,False,,2086499,bam_native,12697496,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194548}]",,32.0,,44312273.0,1520190452.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 19:07:51.275627,22860.0,5.0
,,2018-03-04 18:54:55.804553,slurm_normal,1520190442.0,0,7680.0,1.0,main_w3_handler0,1022123,18602127,False,,2204145,bam_native,12697494,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194547}]",,32.0,,44312273.0,1520190436.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 19:07:31.330572,22860.0,6.0
