create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,inputA,inputA_filetype,inputB,inputB_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.addition.__current_case__,parameters.addition.addition_select,parameters.addition.l,parameters.addition.r,parameters.addition.w,parameters.bed,parameters.chromInfo,parameters.dbkey,parameters.header,parameters.inputA.values,parameters.inputB.values,parameters.nooverlaps,parameters.number,parameters.original,parameters.strandB,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-10-31 09:17:05.453088,slurm_normal,1509442459.0,0,,1.0,main_w4_handler1,3232766,17273470,False,,7660365845,bam,25906,bed,11333922,slurm,,132112168.0,corral-repl,,,0,window,,,0,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","""true""","[{'src': 'hda', 'id': 31972614}]","[{'src': 'hda', 'id': 31982226}]","""false""","""false""","""true""","""""",32.0,,39712382.0,1509441462.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.26.0.0,2.26.0.0,,2017-10-31 09:34:26.071643,78577.0,997.0
2017-10-31 09:41:59.249935,slurm_normal,1509443375.0,0,,1.0,main_w3_handler1,3232766,17273655,False,,3123463481,bam,25906,bed,11334114,slurm,,132112168.0,corral-repl,,,0,window,,,0,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","""true""","[{'src': 'hda', 'id': 31955049}]","[{'src': 'hda', 'id': 31982226}]","""false""","""false""","""true""","""""",32.0,,39712382.0,1509442929.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.26.0.0,2.26.0.0,,2017-10-31 09:49:37.205189,78577.0,446.0
2017-10-31 10:05:21.119919,slurm_normal,1509445392.0,0,,1.0,main_w4_handler0,3232766,17273916,False,,7660365845,bam,27295,bed,11334491,slurm,,132112168.0,corral-repl,,,0,window,,,0,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","""true""","[{'src': 'hda', 'id': 31972614}]","[{'src': 'hda', 'id': 31982225}]","""false""","""false""","""true""","""""",32.0,,39712382.0,1509444434.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.26.0.0,2.26.0.0,,2017-10-31 10:23:27.437613,78577.0,958.0
2018-01-08 11:30:32.144478,slurm_normal,1515411062.0,0,,1.0,main_w3_handler0,3380108,17971492,False,,3145468,bed,1946149384,vcf,12048102,slurm,,132112168.0,corral-repl,,,0,window,,,0,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","[{'src': 'hda', 'id': 33191260}]","[{'src': 'hda', 'id': 33190423}]","""false""","""false""","""false""","""""",32.0,,42948057.0,1515411038.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.26.0.0,2.26.0.0,,2018-01-08 11:31:05.169105,,24.0
2017-11-01 01:55:56.393603,slurm_normal,1509501370.0,0,,1.0,main_w3_handler1,3283963,17282247,False,,78,bed12,304,bed6,11343291,slurm,,132112168.0,corral-repl,,,0,window,,,0,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/canFam3.len""","""canFam3""","""false""","[{'src': 'hda', 'id': 31996470}]","[{'src': 'hda', 'id': 31996469}]","""false""","""false""","""false""","""-sm""",32.0,,41550028.0,1509501366.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.26.0.0,2.26.0.0,,2017-11-01 01:56:11.873700,114606.0,4.0
2018-01-08 11:44:30.862641,slurm_normal,1515411894.0,0,,1.0,main_w4_handler1,3380108,17971663,False,,1946149384,vcf,3145468,bed,12048274,slurm,,132112168.0,corral-repl,,,0,window,,,0,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","[{'src': 'hda', 'id': 33190423}]","[{'src': 'hda', 'id': 33191260}]","""false""","""false""","""false""","""""",32.0,,42948057.0,1515411874.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.26.0.0,2.26.0.0,,2018-01-08 11:44:55.993324,,20.0
2018-01-08 12:13:29.441070,slurm_normal,1515413634.0,0,,1.0,main_w3_handler1,3380108,17971944,False,,1807059769,vcf,3145468,bed,12048522,slurm,,132112168.0,corral-repl,,,0,window,,,0,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","[{'src': 'hda', 'id': 33215143}]","[{'src': 'hda', 'id': 33191260}]","""false""","""false""","""false""","""""",32.0,,42948057.0,1515413612.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.26.0.0,2.26.0.0,,2018-01-08 12:13:55.267685,,22.0
2018-01-08 12:30:23.657714,slurm_normal,1515414657.0,0,,1.0,main_w3_handler0,3380108,17971984,False,,2373396610,vcf,3145468,bed,12048567,slurm,,132112168.0,corral-repl,,,0,window,,,0,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","[{'src': 'hda', 'id': 33215244}]","[{'src': 'hda', 'id': 33191260}]","""false""","""false""","""false""","""""",32.0,,42948057.0,1515414628.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.26.0.0,2.26.0.0,,2018-01-08 12:30:59.614079,,29.0
2018-01-23 14:47:42.506160,slurm_normal,1516718886.0,0,,1.0,main_w4_handler1,2996992,18134144,False,,1706182,bed,34332,bed,12213806,slurm,,132112168.0,corral-repl,,,0,window,,,100,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","[{'src': 'hda', 'id': 33463382}]","[{'src': 'hda', 'id': 33267801}]","""false""","""false""","""false""","""""",32.0,,42838420.0,1516718882.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.26.0.0,2.26.0.0,,2018-01-23 14:48:07.821875,75600.0,4.0
2018-01-23 14:59:33.705616,slurm_normal,1516719632.0,0,,1.0,main_w4_handler1,2996992,18134324,False,,330413310,bed,34332,bed,12213969,slurm,,132112168.0,corral-repl,,,0,window,,,100,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","[{'src': 'hda', 'id': 33463734}]","[{'src': 'hda', 'id': 33267801}]","""false""","""false""","""false""","""""",32.0,,42838420.0,1516719585.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.26.0.0,2.26.0.0,,2018-01-23 15:00:35.886659,75600.0,47.0
2017-11-10 18:11:50.087915,slurm_normal,1510337524.0,0,,1.0,main_w4_handler0,2996992,17413165,False,,502794,bed,12996,bed,11475043,slurm,,132112168.0,corral-repl,,,0,window,,,5000,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/galGal4.len""","""galGal4""","""false""","[{'src': 'hda', 'id': 30301815}]","[{'src': 'hda', 'id': 32234955}]","""false""","""false""","""false""","""""",32.0,,40818609.0,1510337519.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.26.0.0,2.26.0.0,,2017-11-10 18:12:06.684455,75600.0,5.0
2017-11-10 18:21:39.339227,slurm_normal,1510338106.0,0,,1.0,main_w3_handler0,2996992,17413322,False,,502794,bed,10334,bed,11475215,slurm,,132112168.0,corral-repl,,,0,window,,,1000,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/galGal4.len""","""galGal4""","""false""","[{'src': 'hda', 'id': 30301815}]","[{'src': 'hda', 'id': 32235171}]","""false""","""false""","""false""","""""",32.0,,40818609.0,1510338101.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.26.0.0,2.26.0.0,,2017-11-10 18:21:47.190967,75600.0,5.0
2017-11-10 18:19:52.713616,slurm_normal,1510338002.0,0,,1.0,main_w4_handler0,2996992,17413295,False,,502794,bed,10334,bed,11475188,slurm,,132112168.0,corral-repl,,,0,window,,,5000,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/galGal4.len""","""galGal4""","""false""","[{'src': 'hda', 'id': 30301815}]","[{'src': 'hda', 'id': 32235171}]","""false""","""false""","""false""","""""",32.0,,40818609.0,1510337997.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.26.0.0,2.26.0.0,,2017-11-10 18:20:03.753666,75600.0,5.0
2017-11-10 18:11:47.584896,slurm_normal,1510337518.0,0,,1.0,main_w4_handler1,2996992,17413162,False,,502794,bed,10261,bed,11475041,slurm,,132112168.0,corral-repl,,,0,window,,,5000,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/galGal4.len""","""galGal4""","""false""","[{'src': 'hda', 'id': 30301815}]","[{'src': 'hda', 'id': 32234949}]","""false""","""false""","""false""","""""",32.0,,40818609.0,1510337513.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.26.0.0,2.26.0.0,,2017-11-10 18:12:00.033404,75600.0,5.0
2017-11-10 18:11:22.549247,slurm_normal,1510337490.0,0,,1.0,main_w3_handler0,2996992,17413155,False,,502794,bed,7764,bed,11475034,slurm,,132112168.0,corral-repl,,,0,window,,,2500,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/galGal4.len""","""galGal4""","""false""","[{'src': 'hda', 'id': 30301815}]","[{'src': 'hda', 'id': 32234951}]","""false""","""false""","""false""","""""",32.0,,40818609.0,1510337485.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.26.0.0,2.26.0.0,,2017-11-10 18:11:31.214815,75600.0,5.0
2017-11-10 18:21:11.870756,slurm_normal,1510338078.0,0,,1.0,main_w3_handler0,2996992,17413307,False,,502794,bed,8094,bed,11475203,slurm,,132112168.0,corral-repl,,,0,window,,,2500,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/galGal4.len""","""galGal4""","""false""","[{'src': 'hda', 'id': 30301815}]","[{'src': 'hda', 'id': 32235168}]","""false""","""false""","""false""","""""",32.0,,40818609.0,1510338074.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.26.0.0,2.26.0.0,,2017-11-10 18:21:19.792609,75600.0,4.0
2017-11-10 18:10:31.021287,slurm_normal,1510337438.0,0,,1.0,main_w4_handler1,2996992,17413137,False,,502794,bed,16535,bed,11475020,slurm,,132112168.0,corral-repl,,,0,window,,,1000,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/galGal4.len""","""galGal4""","""false""","[{'src': 'hda', 'id': 30301815}]","[{'src': 'hda', 'id': 32234953}]","""false""","""false""","""false""","""""",32.0,,40818609.0,1510337433.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.26.0.0,2.26.0.0,,2017-11-10 18:10:39.973247,75600.0,5.0
2017-11-10 18:11:23.882821,slurm_normal,1510337494.0,0,,1.0,main_w4_handler1,2996992,17413157,False,,502794,bed,12996,bed,11475036,slurm,,132112168.0,corral-repl,,,0,window,,,2500,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/galGal4.len""","""galGal4""","""false""","[{'src': 'hda', 'id': 30301815}]","[{'src': 'hda', 'id': 32234955}]","""false""","""false""","""false""","""""",32.0,,40818609.0,1510337489.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.26.0.0,2.26.0.0,,2017-11-10 18:11:37.166790,75600.0,5.0
2017-11-10 18:19:47.747242,slurm_normal,1510338000.0,0,,1.0,main_w4_handler1,2996992,17413291,False,,502794,bed,8094,bed,11475186,slurm,,132112168.0,corral-repl,,,0,window,,,5000,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/galGal4.len""","""galGal4""","""false""","[{'src': 'hda', 'id': 30301815}]","[{'src': 'hda', 'id': 32235168}]","""false""","""false""","""false""","""""",32.0,,40818609.0,1510337993.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.26.0.0,2.26.0.0,,2017-11-10 18:20:02.795472,75600.0,7.0
2017-11-10 18:21:13.504483,slurm_normal,1510338082.0,0,,1.0,main_w4_handler1,2996992,17413309,False,,502794,bed,13330,bed,11475207,slurm,,132112168.0,corral-repl,,,0,window,,,2500,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/galGal4.len""","""galGal4""","""false""","[{'src': 'hda', 'id': 30301815}]","[{'src': 'hda', 'id': 32235170}]","""false""","""false""","""false""","""""",32.0,,40818609.0,1510338078.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.26.0.0,2.26.0.0,,2017-11-10 18:21:26.715718,75600.0,4.0
2017-11-10 18:19:48.089965,slurm_normal,1510338002.0,0,,1.0,main_w4_handler1,2996992,17413292,False,,502794,bed,5167,bed,11475189,slurm,,132112168.0,corral-repl,,,0,window,,,5000,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/galGal4.len""","""galGal4""","""false""","[{'src': 'hda', 'id': 30301815}]","[{'src': 'hda', 'id': 32235169}]","""false""","""false""","""false""","""""",32.0,,40818609.0,1510337997.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.26.0.0,2.26.0.0,,2017-11-10 18:20:04.426287,75600.0,5.0
2017-11-10 18:10:31.691392,slurm_normal,1510337438.0,0,,1.0,main_w4_handler0,2996992,17413138,False,,502794,bed,12996,bed,11475021,slurm,,132112168.0,corral-repl,,,0,window,,,1000,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/galGal4.len""","""galGal4""","""false""","[{'src': 'hda', 'id': 30301815}]","[{'src': 'hda', 'id': 32234955}]","""false""","""false""","""false""","""""",32.0,,40818609.0,1510337433.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.26.0.0,2.26.0.0,,2017-11-10 18:10:40.771250,75600.0,5.0
2017-11-10 18:11:48.662848,slurm_normal,1510337532.0,0,,1.0,main_w4_handler1,2996992,17413163,False,,502794,bed,7764,bed,11475046,slurm,,132112168.0,corral-repl,,,0,window,,,5000,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/galGal4.len""","""galGal4""","""false""","[{'src': 'hda', 'id': 30301815}]","[{'src': 'hda', 'id': 32234951}]","""false""","""false""","""false""","""""",32.0,,40818609.0,1510337524.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.26.0.0,2.26.0.0,,2017-11-10 18:12:14.783505,75600.0,8.0
2017-11-10 18:10:29.972164,slurm_normal,1510337531.0,0,,1.0,main_w3_handler0,2996992,17413135,False,,502794,bed,10261,bed,11475039,slurm,,132112168.0,corral-repl,,,0,window,,,1000,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/galGal4.len""","""galGal4""","""false""","[{'src': 'hda', 'id': 30301815}]","[{'src': 'hda', 'id': 32234949}]","""false""","""false""","""false""","""""",32.0,,40818609.0,1510337509.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.26.0.0,2.26.0.0,,2017-11-10 18:12:12.645355,75600.0,22.0
2017-11-10 18:10:30.374717,slurm_normal,1510337438.0,0,,1.0,main_w3_handler0,2996992,17413136,False,,502794,bed,7764,bed,11475019,slurm,,132112168.0,corral-repl,,,0,window,,,1000,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/galGal4.len""","""galGal4""","""false""","[{'src': 'hda', 'id': 30301815}]","[{'src': 'hda', 'id': 32234951}]","""false""","""false""","""false""","""""",32.0,,40818609.0,1510337433.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.26.0.0,2.26.0.0,,2017-11-10 18:10:40.014788,75600.0,5.0
2017-11-10 18:21:14.176883,slurm_normal,1510338082.0,0,,1.0,main_w3_handler0,2996992,17413310,False,,502794,bed,10334,bed,11475206,slurm,,132112168.0,corral-repl,,,0,window,,,2500,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/galGal4.len""","""galGal4""","""false""","[{'src': 'hda', 'id': 30301815}]","[{'src': 'hda', 'id': 32235171}]","""false""","""false""","""false""","""""",32.0,,40818609.0,1510338077.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.26.0.0,2.26.0.0,,2017-11-10 18:21:23.370639,75600.0,5.0
2017-11-10 18:11:23.233742,slurm_normal,1510337494.0,0,,1.0,main_w4_handler1,2996992,17413156,False,,502794,bed,16535,bed,11475035,slurm,,132112168.0,corral-repl,,,0,window,,,2500,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/galGal4.len""","""galGal4""","""false""","[{'src': 'hda', 'id': 30301815}]","[{'src': 'hda', 'id': 32234953}]","""false""","""false""","""false""","""""",32.0,,40818609.0,1510337489.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.26.0.0,2.26.0.0,,2017-11-10 18:11:35.527474,75600.0,5.0
2017-11-10 18:11:21.824757,slurm_normal,1510337515.0,0,,1.0,main_w3_handler1,2996992,17413154,False,,502794,bed,10261,bed,11475040,slurm,,132112168.0,corral-repl,,,0,window,,,2500,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/galGal4.len""","""galGal4""","""false""","[{'src': 'hda', 'id': 30301815}]","[{'src': 'hda', 'id': 32234949}]","""false""","""false""","""false""","""""",32.0,,40818609.0,1510337510.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.26.0.0,2.26.0.0,,2017-11-10 18:11:55.593074,75600.0,5.0
2017-11-10 18:11:49.245569,slurm_normal,1510337519.0,0,,1.0,main_w3_handler0,2996992,17413164,False,,502794,bed,16535,bed,11475042,slurm,,132112168.0,corral-repl,,,0,window,,,5000,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/galGal4.len""","""galGal4""","""false""","[{'src': 'hda', 'id': 30301815}]","[{'src': 'hda', 'id': 32234953}]","""false""","""false""","""false""","""""",32.0,,40818609.0,1510337514.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.26.0.0,2.26.0.0,,2017-11-10 18:12:00.662769,75600.0,5.0
2017-11-10 18:21:38.684890,slurm_normal,1510338108.0,0,,1.0,main_w4_handler1,2996992,17413320,False,,502794,bed,5167,bed,11475216,slurm,,132112168.0,corral-repl,,,0,window,,,1000,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/galGal4.len""","""galGal4""","""false""","[{'src': 'hda', 'id': 30301815}]","[{'src': 'hda', 'id': 32235169}]","""false""","""false""","""false""","""""",32.0,,40818609.0,1510338104.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.26.0.0,2.26.0.0,,2017-11-10 18:21:51.481640,75600.0,4.0
2017-11-10 18:21:38.979338,slurm_normal,1510338110.0,0,,1.0,main_w4_handler1,2996992,17413321,False,,502794,bed,13330,bed,11475218,slurm,,132112168.0,corral-repl,,,0,window,,,1000,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/galGal4.len""","""galGal4""","""false""","[{'src': 'hda', 'id': 30301815}]","[{'src': 'hda', 'id': 32235170}]","""false""","""false""","""false""","""""",32.0,,40818609.0,1510338105.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.26.0.0,2.26.0.0,,2017-11-10 18:21:52.897389,75600.0,5.0
2017-11-10 18:21:38.218184,slurm_normal,1510338105.0,0,,1.0,main_w4_handler1,2996992,17413319,False,,502794,bed,8094,bed,11475214,slurm,,132112168.0,corral-repl,,,0,window,,,1000,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/galGal4.len""","""galGal4""","""false""","[{'src': 'hda', 'id': 30301815}]","[{'src': 'hda', 'id': 32235168}]","""false""","""false""","""false""","""""",32.0,,40818609.0,1510338101.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.26.0.0,2.26.0.0,,2017-11-10 18:21:48.135015,75600.0,4.0
2017-11-10 18:19:48.533052,slurm_normal,1510337995.0,0,,1.0,main_w3_handler1,2996992,17413293,False,,502794,bed,13330,bed,11475185,slurm,,132112168.0,corral-repl,,,0,window,,,5000,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/galGal4.len""","""galGal4""","""false""","[{'src': 'hda', 'id': 30301815}]","[{'src': 'hda', 'id': 32235170}]","""false""","""false""","""false""","""""",32.0,,40818609.0,1510337990.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.26.0.0,2.26.0.0,,2017-11-10 18:19:56.209586,75600.0,5.0
2017-11-10 18:21:12.677605,slurm_normal,1510338081.0,0,,1.0,main_w4_handler1,2996992,17413308,False,,502794,bed,5167,bed,11475205,slurm,,132112168.0,corral-repl,,,0,window,,,2500,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/galGal4.len""","""galGal4""","""false""","[{'src': 'hda', 'id': 30301815}]","[{'src': 'hda', 'id': 32235169}]","""false""","""false""","""false""","""""",32.0,,40818609.0,1510338076.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.26.0.0,2.26.0.0,,2017-11-10 18:21:23.186146,75600.0,5.0
2017-11-13 09:57:28.604039,slurm_normal,1510567071.0,0,,1.0,main_w3_handler0,3322783,17435981,False,,3361803,bed,2406,bed,11494557,slurm,,132112168.0,corral-repl,,,0,window,,,5000,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""true""","[{'src': 'hda', 'id': 32278689}]","[{'src': 'hda', 'id': 32278696}]","""false""","""false""","""true""","""""",32.0,,41954317.0,1510567061.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.26.0.0,2.26.0.0,,2017-11-13 09:57:56.639943,,10.0
2017-11-13 09:41:56.009429,slurm_normal,1510566145.0,0,,1.0,main_w3_handler0,3322783,17435782,False,,2406,bed,3361803,bed,11494360,slurm,,132112168.0,corral-repl,,,0,window,,,5000,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""false""","[{'src': 'hda', 'id': 32278696}]","[{'src': 'hda', 'id': 32278689}]","""false""","""false""","""true""","""""",32.0,,41954317.0,1510566141.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.26.0.0,2.26.0.0,,2017-11-13 09:42:35.084958,,4.0
2017-11-13 09:51:25.241646,slurm_normal,1510566700.0,0,,1.0,main_w3_handler1,3322783,17435904,False,,2406,bed,3361803,bed,11494492,slurm,,132112168.0,corral-repl,,,0,window,,,5000,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""false""","[{'src': 'hda', 'id': 32278696}]","[{'src': 'hda', 'id': 32278689}]","""false""","""true""","""false""","""""",32.0,,41954317.0,1510566688.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.26.0.0,2.26.0.0,,2017-11-13 09:51:41.473935,,12.0
2017-11-13 09:44:53.450297,slurm_normal,1510566312.0,0,,1.0,main_w3_handler0,3322783,17435835,False,,3361803,bed,2406,bed,11494408,slurm,,132112168.0,corral-repl,,,0,window,,,5000,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""false""","[{'src': 'hda', 'id': 32278689}]","[{'src': 'hda', 'id': 32278696}]","""false""","""true""","""false""","""""",32.0,,41954317.0,1510566306.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.26.0.0,2.26.0.0,,2017-11-13 09:45:19.996929,,6.0
2017-11-13 09:53:08.196642,slurm_normal,1510566798.0,0,,1.0,main_w4_handler0,3322783,17435923,False,,2406,bed,3361803,bed,11494514,slurm,,132112168.0,corral-repl,,,0,window,,,5000,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""true""","[{'src': 'hda', 'id': 32278696}]","[{'src': 'hda', 'id': 32278689}]","""false""","""false""","""true""","""""",32.0,,41954317.0,1510566792.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.26.0.0,2.26.0.0,,2017-11-13 09:53:19.197010,,6.0
2018-01-23 16:29:11.741555,slurm_normal,1516724969.0,0,,1.0,main_w4_handler1,2996992,18135617,False,,2478977,bed,28074,bed,12215202,slurm,,132112168.0,corral-repl,,,0,window,,,1000,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","[{'src': 'hda', 'id': 33463385}]","[{'src': 'hda', 'id': 33267799}]","""false""","""false""","""true""","""""",32.0,,42838420.0,1516724965.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.26.0.0,2.26.0.0,,2018-01-23 16:29:32.464654,75600.0,4.0
2018-01-23 16:27:09.609407,slurm_normal,1516724872.0,0,,1.0,main_w4_handler1,2996992,18135586,False,,2478977,bed,34332,bed,12215167,slurm,,132112168.0,corral-repl,,,0,window,,,5000,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","[{'src': 'hda', 'id': 33463385}]","[{'src': 'hda', 'id': 33267801}]","""false""","""false""","""true""","""""",32.0,,42838420.0,1516724853.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.26.0.0,2.26.0.0,,2018-01-23 16:27:54.910133,75600.0,19.0
2018-01-11 18:02:47.483263,slurm_normal,1515693776.0,0,,1.0,main_w3_handler0,2996992,18005626,False,,502794,bed,34332,bed,12082777,slurm,,132112168.0,corral-repl,,,0,window,,,5000,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","[{'src': 'hda', 'id': 30301815}]","[{'src': 'hda', 'id': 33267801}]","""false""","""false""","""false""","""""",32.0,,42838420.0,1515693770.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.26.0.0,2.26.0.0,,2018-01-11 18:03:00.221690,75600.0,6.0
2018-01-11 18:12:05.798510,slurm_normal,1515694333.0,0,,1.0,main_w3_handler0,2996992,18005727,False,,686028,bed,30652,bed,12082886,slurm,,132112168.0,corral-repl,,,0,window,,,2500,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","[{'src': 'hda', 'id': 33268106}]","[{'src': 'hda', 'id': 33267800}]","""false""","""false""","""false""","""""",32.0,,42838420.0,1515694329.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.26.0.0,2.26.0.0,,2018-01-11 18:12:17.311106,75600.0,4.0
