chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.input.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-03-08 18:07:42.691594,slurm_normal,1489007032.0,0,,1.0,main_w4_handler1,2962913,15245197,False,,791437403,fasta,9392313.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28668734}]",32.0,,36496773,1489007022.0,ok,1023996.0,CONVERTER_fasta_to_fai,1.0.0,,2017-03-08 21:15:23.808547,24393.0,10.0
,,2017-03-08 22:37:44.348956,slurm_normal,1489012672.0,0,,1.0,main_w3_handler1,3022469,15247625,False,,4708737,fasta,9394060.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/017/770/dataset_17770630.dat""","""Ecoli_BW25113_dna_v1""","[{'src': 'hda', 'id': 28684452}]",32.0,,35443827,1489012668.0,ok,1023996.0,CONVERTER_fasta_to_fai,1.0.0,,2017-03-08 22:37:53.942050,92487.0,4.0
,,2017-03-08 18:35:51.570896,slurm_normal,1489007517.0,0,,1.0,main_w4_handler0,3024295,15245491,False,,25,fasta,9392488.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28681682}]",32.0,,36515859,1489007507.0,ok,1023996.0,CONVERTER_fasta_to_fai,1.0.0,,2017-03-08 21:21:46.309530,,10.0
,,2017-03-09 01:20:33.734931,slurm_normal,1489022443.0,0,,1.0,main_w3_handler0,3006727,15248842,False,,19888786,fasta,9395272.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28688040}]",32.0,,36234551,1489022439.0,ok,1023996.0,CONVERTER_fasta_to_fai,1.0.0,,2017-03-09 01:20:46.911486,,4.0
,,2017-03-09 15:28:15.627217,slurm_normal,1489073301.0,0,,1.0,main_w3_handler1,3018474,15254606,False,,220602,fasta,9400594.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28696501}]",32.0,,36426227,1489073298.0,ok,1023996.0,CONVERTER_fasta_to_fai,1.0.0,,2017-03-09 15:28:24.885083,,3.0
,,2017-03-10 03:32:05.878474,slurm_normal,1489116737.0,0,,1.0,main_w3_handler1,2968203,15259708,False,,133571343,fasta,9405992.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28703231}]",32.0,,35591103,1489116729.0,ok,1023996.0,CONVERTER_fasta_to_fai,1.0.0,,2017-03-10 03:32:18.627757,44041.0,8.0
,,2017-03-10 12:07:00.742911,slurm_normal,1489147629.0,0,,1.0,main_w3_handler0,3025278,15262109,False,,238827280,fasta,9408268.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28705408}]",32.0,,36548653,1489147623.0,ok,1023996.0,CONVERTER_fasta_to_fai,1.0.0,,2017-03-10 12:07:12.226759,96110.0,6.0
,,2017-03-10 12:28:40.613468,slurm_normal,1489148929.0,0,,1.0,main_w4_handler1,3026515,15262257,False,,14013593,fasta,9408402.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28706852}]",32.0,,36549010,1489148924.0,ok,1023996.0,CONVERTER_fasta_to_fai,1.0.0,,2017-03-10 12:28:51.922319,,5.0
,,2017-03-10 21:50:56.458048,slurm_normal,1489182665.0,0,,1.0,main_w3_handler1,2939952,15267040,False,,17490278,fasta,9412943.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28713190}]",32.0,,35123085,1489182658.0,ok,1023996.0,CONVERTER_fasta_to_fai,1.0.0,,2017-03-10 21:51:09.235807,93212.0,7.0
,,2017-04-06 09:05:40.954150,slurm_normal,1491469549.0,0,,1.0,main_w3_handler0,3060294,15504093,False,,19830075,fasta,9631320.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29081470}]",32.0,,37124181,1491469543.0,ok,1023996.0,CONVERTER_fasta_to_fai,1.0.0,,2017-04-06 09:05:51.551534,103635.0,6.0
