create_time,destination_id,end_epoch,exit_code,fastq_input1,fastq_input1_filetype,fastq_input2,fastq_input2_filetype,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,long_reads,long_reads_filetype,memtotal,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.chromInfo,parameters.dbkey,parameters.graph_clean.min_component_size,parameters.graph_clean.min_dead_end_size,parameters.long_reads.values,parameters.paired_unpaired.__current_case__,parameters.paired_unpaired.fastq_input1.values,parameters.paired_unpaired.fastq_input2.values,parameters.paired_unpaired.fastq_input_selector,parameters.pilon.min_polish_size,parameters.spades.kmer_count,parameters.spades.max_kmer_frac,parameters.spades.min_kmer_frac,parameters.uc_opt.lin_seq,parameters.uc_opt.min_fasta_length,parameters.uc_opt.mode,parameters.uc_opt.no_correct,parameters.uc_opt.no_pilon,parameters.uc_opt.no_rotate,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-09-27 19:37:18.811204,bridges_normal,1506544351.0,0,27851268,fastqsanger,27853192,fastqsanger,11.0,main_w3_handler2,3268707,16952332,False,,16952332,pulsar_bridges,,163371846.0,fastqsanger,3170323076.0,corral-repl,,0,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,"[{'src': 'hda', 'id': 31450297}]",0,"[{'src': 'hda', 'id': 31450299}]","[{'src': 'hda', 'id': 31450298}]",paired,,,,,,,normal,false,false,false,64.0,,39473454,1506541159.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.2.0,0.2.0,,2017-09-27 20:33:22.003489,28,3192.0
2017-09-27 18:29:55.955158,bridges_normal,1506540361.0,0,27851268,fastqsanger,27853192,fastqsanger,11.0,main_w4_handler2,3268707,16951953,False,,16951953,pulsar_bridges,,163371846.0,fastqsanger,3170323076.0,corral-repl,,0,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,"[{'src': 'hda', 'id': 31450297}]",0,"[{'src': 'hda', 'id': 31450299}]","[{'src': 'hda', 'id': 31450298}]",paired,,,,,,,normal,false,false,false,64.0,,39473454,1506537067.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.2.0,0.2.0,,2017-09-27 19:26:33.438923,28,3294.0
2017-09-27 14:44:19.099628,bridges_normal,1506559006.0,0,3110920389,fastqsanger,3110920389,fastqsanger,11.0,main_w4_handler2,3263221,16947737,False,,16947737,pulsar_bridges,,3544.0,fasta,3170323076.0,corral-repl,,0,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,"[{'src': 'hda', 'id': 31407870}]",0,"[{'src': 'hda', 'id': 31374933}]","[{'src': 'hda', 'id': 31374475}]",paired,,,,,,,normal,false,false,false,64.0,,40911154,1506523867.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.2.0,0.2.0,,2017-09-28 00:37:06.817429,109413,35139.0
2017-09-27 20:10:46.783284,bridges_normal,1506546020.0,0,27851268,fastqsanger,27853192,fastqsanger,11.0,main_w3_handler2,3253233,16952719,False,,16952719,pulsar_bridges,,163371846.0,fastqsanger,3170323076.0,corral-repl,,0,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,"[{'src': 'hda', 'id': 31239370}]",0,"[{'src': 'hda', 'id': 31239375}]","[{'src': 'hda', 'id': 31239373}]",paired,,,,,,,normal,false,false,false,64.0,,40570174,1506543080.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.2.0,0.2.0,,2017-09-27 21:00:50.695871,5254,2940.0
2017-09-27 14:44:20.411279,bridges_normal,1506556882.0,0,3110920389,fastqsanger,3110920389,fastqsanger,11.0,main_w4_handler2,3263221,16947738,False,,16947738,pulsar_bridges,,8127.0,fasta,3170323076.0,corral-repl,,0,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,"[{'src': 'hda', 'id': 31407872}]",0,"[{'src': 'hda', 'id': 31374933}]","[{'src': 'hda', 'id': 31374475}]",paired,,,,,,,normal,false,false,false,64.0,,40911154,1506523990.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.2.0,0.2.0,,2017-09-28 00:01:37.144027,109413,32892.0
2017-09-27 14:44:18.065616,bridges_normal,1506574188.0,0,3110920389,fastqsanger,3110920389,fastqsanger,11.0,main_w4_handler2,3263221,16947736,False,,16947736,pulsar_bridges,,6242.0,fasta,3170323076.0,corral-repl,,0,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,"[{'src': 'hda', 'id': 31407867}]",0,"[{'src': 'hda', 'id': 31374933}]","[{'src': 'hda', 'id': 31374475}]",paired,,,,,,,normal,false,false,false,64.0,,40911154,1506523990.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.2.0,0.2.0,,2017-09-28 04:50:06.487240,109413,50198.0
2017-09-28 08:15:54.136607,bridges_normal,1506588080.0,0,1156549808,fastqsanger,1157333636,fastqsanger,11.0,main_w3_handler2,3246683,16956884,False,,16956884,pulsar_bridges,,,,3170323076.0,corral-repl,,0,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,0,"[{'src': 'hda', 'id': 31159314}]","[{'src': 'hda', 'id': 31159317}]",paired,,4,0.6,0.2,2,30,normal,true,false,false,64.0,,40328440,1506586643.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.2.0,0.2.0,,2017-09-28 08:41:35.939227,86871,1437.0
2017-09-28 08:14:46.733295,bridges_normal,1506587847.0,0,576029691,fastqsanger,521220079,fastqsanger,11.0,main_w4_handler2,3246683,16956877,False,,16956877,pulsar_bridges,,,,3170323076.0,corral-repl,,0,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,0,"[{'src': 'hda', 'id': 31159341}]","[{'src': 'hda', 'id': 31159342}]",paired,,,,,,30,normal,false,false,false,64.0,,40328440,1506586523.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.2.0,0.2.0,,2017-09-28 08:37:49.819386,86871,1324.0
2017-09-28 08:16:26.169669,bridges_normal,1506589842.0,0,1156549808,fastqsanger,1157333636,fastqsanger,11.0,main_w4_handler2,3246683,16956893,False,,16956893,pulsar_bridges,,,,3170323076.0,corral-repl,,0,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,0,"[{'src': 'hda', 'id': 31159314}]","[{'src': 'hda', 'id': 31159317}]",paired,,,,,,30,normal,false,false,false,64.0,,40328440,1506586661.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.2.0,0.2.0,,2017-09-28 09:10:52.570093,86871,3181.0
2017-09-28 09:21:21.294948,bridges_normal,1506591977.0,0,841417756,fastqsanger,773377342,fastqsanger,11.0,main_w3_handler2,3246683,16957746,False,,16957746,pulsar_bridges,,,,3170323076.0,corral-repl,,0,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,0,"[{'src': 'hda', 'id': 31180207}]","[{'src': 'hda', 'id': 31180208}]",paired,,,,,,30,normal,false,false,false,64.0,,40328440,1506590546.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.2.0,0.2.0,,2017-09-28 09:46:38.942942,86871,1431.0
2017-10-05 15:56:41.514078,bridges_normal,1507219858.0,0,4137809,fastqsanger,4137809,fastqsanger,11.0,main_w4_handler2,3269248,17032461,False,,17032461,pulsar_bridges,,,,3170323076.0,corral-repl,,0,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,0,"[{'src': 'hda', 'id': 31472798}]","[{'src': 'hda', 'id': 31472799}]",paired,,,,,,,bold,true,true,false,64.0,,40904403,1507219028.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.2.0,0.2.0,,2017-10-05 16:11:21.860953,112385,830.0
2017-09-28 19:08:27.248791,bridges_normal,1506646797.0,0,3110920389,fastqsanger,3110920389,fastqsanger,11.0,main_w3_handler2,3267350,16966536,False,,16966536,pulsar_bridges,,,,3170323076.0,corral-repl,,0,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,0,"[{'src': 'hda', 'id': 31434747}]","[{'src': 'hda', 'id': 31434748}]",paired,,,,,,,normal,false,false,false,64.0,,40893290,1506625887.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.2.0,0.2.0,,2017-09-29 01:00:19.858001,110149,20910.0
2017-09-28 19:52:34.606916,bridges_normal,1506628765.0,0,1052247,fastqsanger,1046449,fastqsanger,11.0,main_w3_handler2,1831702,16966845,False,,16966845,pulsar_bridges,,5334.0,fasta,3170323076.0,corral-repl,,0,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,"[{'src': 'hda', 'id': 31472086}]",0,"[{'src': 'hda', 'id': 31472017}]","[{'src': 'hda', 'id': 31472015}]",paired,,,,,8,,normal,false,false,false,64.0,,40945174,1506628407.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.2.0,0.2.0,,2017-09-28 19:59:40.758342,12779,358.0
2017-09-28 20:14:47.000962,bridges_normal,1506630132.0,0,1052247,fastqsanger,1046449,fastqsanger,11.0,main_w4_handler2,1831702,16967056,False,,16967056,pulsar_bridges,,5334.0,fasta,3170323076.0,corral-repl,,0,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,"[{'src': 'hda', 'id': 31472370}]",0,"[{'src': 'hda', 'id': 31472269}]","[{'src': 'hda', 'id': 31472271}]",paired,,,,,,,conservative,false,false,false,64.0,,40945174,1506629726.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.2.0,0.2.0,,2017-09-28 20:22:27.932304,12779,406.0
2017-10-30 16:30:39.570834,bridges_normal,1509390734.0,0,556974573,fastqsanger,557029851,fastqsanger,11.0,main_w4_handler2,3277174,17266591,False,,17266591,pulsar_bridges,,163371846.0,fastqsanger,3170320964.0,corral-repl,,0,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,"[{'src': 'hda', 'id': 31577597}]",0,"[{'src': 'hda', 'id': 31577595}]","[{'src': 'hda', 'id': 31577596}]",paired,,,,,,,normal,false,false,false,80.0,,40570174,1509388298.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.2.0,0.2.0,,2017-10-30 19:13:03.533422,5254,2436.0
2017-11-15 19:38:30.152045,bridges_normal,1510777693.0,0,556974573,fastqsanger,557029851,fastqsanger,11.0,main_w4_handler2,3325013,17474089,False,,17474089,pulsar_bridges,,163371846.0,fastqsanger,3170320964.0,corral-repl,,0,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,"[{'src': 'hda', 'id': 32314846}]",0,"[{'src': 'hda', 'id': 32314844}]","[{'src': 'hda', 'id': 32314845}]",paired,,,,,,,normal,false,false,false,80.0,,41465734,1510774818.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.2.0,0.2.0,,2017-11-15 20:30:52.669414,28,2875.0
2017-11-17 21:53:42.422273,bridges_normal,1510956028.0,0,0,fastqsanger,0,fastqsanger,11.0,main_w3_handler2,3271101,17498421,False,,17498421,pulsar_bridges,,,,3170320964.0,corral-repl,,0,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,0,"[{'src': 'hda', 'id': 31485056}]","[{'src': 'hda', 'id': 31485057}]",paired,,,,,,,normal,true,false,false,80.0,,42075544,1510955812.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.2.0,0.2.0,,2017-11-17 22:00:59.309782,92488,216.0
2018-01-19 01:16:31.839492,bridges_normal,1516328114.0,0,27851268,fastqsanger,27853192,fastqsanger,11.0,main_w3_handler2,3253233,18079317,False,,18079317,pulsar_bridges,,163371846.0,fastqsanger,3170322324.0,corral-repl,,0,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,"[{'src': 'hda', 'id': 31239370}]",0,"[{'src': 'hda', 'id': 31239375}]","[{'src': 'hda', 'id': 31239373}]",paired,,,,,,,normal,false,false,false,64.0,,42691248,1516324629.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.2.0,0.2.0,,2018-01-19 02:15:39.717578,5254,3485.0
2018-01-20 07:12:15.689220,bridges_normal,1516504319.0,0,27851268,fastqsanger,27853192,fastqsanger,11.0,main_w4_handler2,3253233,18091790,False,,18091790,pulsar_bridges,,163371846.0,fastqsanger,3170322324.0,corral-repl,,0,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,"[{'src': 'hda', 'id': 31239370}]",0,"[{'src': 'hda', 'id': 31239375}]","[{'src': 'hda', 'id': 31239373}]",paired,,,,,,,normal,false,false,false,64.0,,42691248,1516501118.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.2.0,0.2.0,,2018-01-21 03:12:17.412169,5254,3201.0
2018-01-22 22:51:09.336761,bridges_normal,1516664513.0,0,27851268,fastqsanger,27853192,fastqsanger,11.0,main_w3_handler2,3253233,18126622,False,,18126622,pulsar_bridges,,163371846.0,fastqsanger,3170322324.0,corral-repl,,0,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,"[{'src': 'hda', 'id': 31239370}]",0,"[{'src': 'hda', 'id': 31239375}]","[{'src': 'hda', 'id': 31239373}]",paired,,,,,,,normal,false,false,false,64.0,,42691248,1516661577.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.2.0,0.2.0,,2018-01-22 23:42:13.786658,5254,2936.0
2018-01-29 18:29:24.951362,bridges_normal,1517270627.0,0,27851268,fastqsanger,27853192,fastqsanger,11.0,main_w4_handler2,3253233,18191692,False,,18191692,pulsar_bridges,,163371846.0,fastqsanger,3170322324.0,corral-repl,,0,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,"[{'src': 'hda', 'id': 31239370}]",0,"[{'src': 'hda', 'id': 31239375}]","[{'src': 'hda', 'id': 31239373}]",paired,,,,,,,normal,false,false,false,64.0,,42691248,1517267361.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.2.0,0.2.0,,2018-01-30 00:04:11.813228,5254,3266.0
2018-02-01 23:42:13.309279,bridges_normal,1517535132.0,0,27851268,fastqsanger,27853192,fastqsanger,11.0,main_w3_handler2,3253233,18229935,False,,18229935,pulsar_bridges,,163371846.0,fastqsanger,3170320084.0,corral-repl,,0,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,"[{'src': 'hda', 'id': 31239370}]",0,"[{'src': 'hda', 'id': 31239375}]","[{'src': 'hda', 'id': 31239373}]",paired,,,,,,,normal,false,false,false,80.0,,43531124,1517532120.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.2.0,0.2.0,,2018-02-02 01:32:42.374152,5254,3012.0
