bigwigFile1,bigwigFile1_filetype,bigwigFile2,bigwigFile2_filetype,chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__job_resource.tacc_compute_resource,parameters.advancedOpt.__current_case__,parameters.advancedOpt.binSize,parameters.advancedOpt.plotTitle,parameters.advancedOpt.scaleFactor1,parameters.advancedOpt.scaleFactor2,parameters.advancedOpt.showAdvancedOpt,parameters.advancedOpt.skipNAs,parameters.bigwigFile1.values,parameters.bigwigFile2.values,parameters.chromInfo,parameters.comparison.__current_case__,parameters.comparison.comparison_select,parameters.comparison.pseudocount,parameters.dbkey,parameters.outFileFormat,parameters.region,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
613567085,bigwig,627187358,bigwig,,,2016-06-16 20:08:00.585642,slurm_multi,1466109183.0,0,6.0,main_w1_handler2,2726858,13187207,False,,7372208,slurm,,132112168.0,corral-repl,,0,no,,0,,,,,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b529589ce968de89a1'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b51d8fe750b98005b1'}]","""/galaxy-repl/localdata/chrom/hg19.len""",0,log2,1.0,"""hg19""","""bedgraph""","""""",32.0,,30906518,1466108494.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.3.0,2.2.3.0,,2016-06-16 20:33:06.565317,82005,689.0
78318964,bigwig,72501704,bigwig,,,2016-06-16 20:35:03.854800,slurm_multi,1466110146.0,0,6.0,main_w1_handler2,2741092,13187401,False,,7372322,slurm,,132112168.0,corral-repl,,0,no,,0,,,,,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ada7e562a77c5bf3'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5e56258836ec19713'}]","""/galaxy-repl/localdata/chrom/hg19.len""",0,log2,1.0,"""hg19""","""bigwig""","""""",32.0,,30909878,1466109312.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.3.0,2.2.3.0,,2016-06-16 20:49:08.714401,86204,834.0
378438465,bigwig,269649157,bigwig,,,2016-07-26 23:50:53.424991,slurm_multi,1469578223.0,0,6.0,main_w2_handler2,2776626,13503896,False,,7719307,slurm,,132112168.0,corral-repl,,0,no,,0,,,,,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54eba5bdfbb8d8c86'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b54672765325ba65cc'}]","""/galaxy-repl/localdata/chrom/?.len""",0,log2,1.0,"""?""","""bigwig""","""""",32.0,,31743484,1469577095.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.3.0,2.2.3.0,,2016-07-27 00:10:25.106728,29387,1128.0
184760392,bigwig,287681924,bigwig,,,2016-07-27 11:50:10.399165,slurm_multi,1469621214.0,0,6.0,main_w2_handler2,2138455,13506718,False,,7722134,slurm,,132112168.0,corral-repl,,0,no,,0,,,,,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59d21ba3873d64145'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b505047887085eeb07'}]","""/galaxy-repl/localdata/chrom/mm9.len""",2,subtract,,"""mm9""","""bigwig""","""""",32.0,,31725715,1469620395.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.3.0,2.2.3.0,,2016-07-27 12:06:57.108563,56807,819.0
330735680,bigwig,234361501,bigwig,,,2016-07-27 12:09:04.872803,slurm_multi,1469671670.0,0,6.0,main_w1_handler2,2578978,13506790,False,,7727648,slurm,,132112168.0,corral-repl,,0,no,,0,,,,,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d598819a088f5a39'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5761eb812d2e7f6de'}]","""/galaxy-repl/localdata/chrom/hg19.len""",4,reciprocal_ratio,1.0,"""hg19""","""bedgraph""","""""",32.0,,31310405,1469671135.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.3.0,2.2.3.0,,2016-07-28 02:07:51.493902,12752,535.0
117374281,bigwig,133978351,bigwig,,,2016-07-28 21:44:11.647290,slurm_multi,1469743222.0,0,6.0,main_w2_handler2,2778343,13519325,False,,7734816,slurm,,132112168.0,corral-repl,,0,no,,0,,,,,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53bcbf5f925f23720'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b510df08523264175f'}]","""/galaxy-repl/localdata/chrom/hg19.len""",0,log2,1.0,"""hg19""","""bigwig""","""""",32.0,,31662153,1469742265.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.3.0,2.2.3.0,,2016-07-28 22:00:24.078375,21426,957.0
55824473,bigwig,314226715,bigwig,,,2016-07-29 00:02:43.517438,slurm_multi,1469751193.0,0,6.0,main_w1_handler2,2772444,13520411,False,,7735947,slurm,,132112168.0,corral-repl,,0,no,,0,,,,,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b560c8bc8319991953'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b56575c4364d348c47'}]","""/galaxy-repl/localdata/chrom/hg19.len""",2,subtract,,"""hg19""","""bedgraph""","""""",32.0,,31570927,1469750579.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.3.0,2.2.3.0,,2016-07-29 00:13:16.996774,87575,614.0
55824473,bigwig,314226715,bigwig,,,2016-07-29 00:29:08.137225,slurm_multi,1469753956.0,0,6.0,main_w1_handler2,2772444,13520621,False,,7736268,slurm,,132112168.0,corral-repl,,0,no,,0,,,,,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d0d376752316e70d'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b57be21badc5730a5f'}]","""/galaxy-repl/localdata/chrom/hg19.len""",2,subtract,,"""hg19""","""bigwig""","""""",32.0,,31570927,1469753107.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.3.0,2.2.3.0,,2016-07-29 00:59:19.205023,87575,849.0
28029,bigwig,28063,bigwig,,,2016-09-27 09:13:02.960121,slurm_multi,1474967640.0,0,6.0,main_w4_handler2,2830186,13954037,False,,8174266,slurm,,132112168.0,corral-repl,,0,no,,0,,,,,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5008851fdff0f67b0'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5a5bf839dcacd70fd'}]","""/galaxy-repl/localdata/chrom/mm9.len""",0,log2,1.0,"""mm9""","""bigwig""","""""",32.0,,32952641,1474967605.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.3.0,2.2.3.0,,2016-09-27 09:14:01.584651,54621,35.0
28029,bigwig,27680,bigwig,,,2016-09-27 09:13:21.818140,slurm_multi,1474967677.0,0,6.0,main_w4_handler2,2830186,13954040,False,,8174279,slurm,,132112168.0,corral-repl,,0,no,,0,,,,,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5008851fdff0f67b0'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b510ea26b9b37f466e'}]","""/galaxy-repl/localdata/chrom/mm9.len""",0,log2,1.0,"""mm9""","""bigwig""","""""",32.0,,32952641,1474967643.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.3.0,2.2.3.0,,2016-09-27 09:14:39.151596,54621,34.0
480778469,bigwig,499553834,bigwig,,,2016-08-01 19:28:06.583992,slurm_multi,1470095837.0,0,6.0,main_w1_handler2,2779750,13556269,False,,7767471,slurm,,132112168.0,corral-repl,,0,no,,0,,,,,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52b6e35d6bd502bb1'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b58419e282f3cc1bb4'}]","""/galaxy-repl/localdata/chrom/mm9.len""",2,subtract,,"""mm9""","""bigwig""","""""",32.0,,31716169,1470095004.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.3.0,2.2.3.0,,2016-08-01 23:57:18.020312,48868,833.0
509058504,bigwig,499553834,bigwig,,,2016-08-01 19:28:06.297015,slurm_multi,1470094562.0,0,6.0,main_w1_handler2,2779750,13556268,False,,7767362,slurm,,132112168.0,corral-repl,,0,no,,0,,,,,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50fbf1e92a551ffad'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b58419e282f3cc1bb4'}]","""/galaxy-repl/localdata/chrom/mm9.len""",2,subtract,,"""mm9""","""bigwig""","""""",32.0,,31716169,1470093836.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.3.0,2.2.3.0,,2016-08-01 23:36:03.729239,48868,726.0
512171299,bigwig,499553834,bigwig,,,2016-08-01 19:28:06.911094,slurm_multi,1470096836.0,0,6.0,main_w1_handler2,2779750,13556270,False,,7767577,slurm,,132112168.0,corral-repl,,0,no,,0,,,,,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d7aa546ab4770d64'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b58419e282f3cc1bb4'}]","""/galaxy-repl/localdata/chrom/mm9.len""",2,subtract,,"""mm9""","""bigwig""","""""",32.0,,31716169,1470095994.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.3.0,2.2.3.0,,2016-08-02 00:13:58.489773,48868,842.0
25989437,bigwig,50149693,bigwig,,,2016-08-02 14:14:55.300230,slurm_multi,1470148077.0,0,6.0,main_w1_handler2,2776129,13564408,False,,7772414,slurm,,132112168.0,corral-repl,,0,no,,1,50,,1.0,1.0,yes,false,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d4cca378221588a4'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5479cc67ea1344bcc'}]","""/galaxy-repl/localdata/chrom/hg19.len""",0,log2,1.0,"""hg19""","""bigwig""","""""",32.0,,31725443,1470147385.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.3.0,2.2.3.0,,2016-08-02 14:28:00.119787,87810,692.0
19285,bigwig,26109,bigwig,,,2016-08-04 18:05:50.172267,slurm_multi,1470334131.0,0,6.0,main_w2_handler2,2699679,13592894,False,,7803825,slurm,,132112168.0,corral-repl,,0,no,,0,,,,,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5686cd9c7a6efbba8'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5346445581d9dcae4'}]","""/galaxy-repl/localdata/chrom/hg38.len""",0,log2,1.0,"""hg38""","""bigwig""","""""",32.0,,31959967,1470334075.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.3.0,2.2.3.0,,2016-08-04 18:08:52.192521,10054,56.0
119240163,bigwig,75225061,bigwig,,,2016-08-04 22:16:16.989272,slurm_multi,1470349815.0,0,6.0,main_w2_handler2,2785172,13594368,False,,7805979,slurm,,132112168.0,corral-repl,,0,no,,0,,,,,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5123096c32dfc6e42'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5604c949640916cac'}]","""/galaxy-repl/localdata/chrom/hg38.len""",2,subtract,,"""hg38""","""bigwig""","""""",32.0,,31956742,1470349042.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.3.0,2.2.3.0,,2016-08-04 22:30:17.139370,82416,773.0
80757523,bigwig,209171651,bigwig,,,2016-09-27 16:29:17.439875,slurm_multi,1474994573.0,0,6.0,main_w3_handler2,605821,13958942,False,,8178031,slurm,,132112168.0,corral-repl,,0,no,,0,,,,,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51cfbf7e47463af1e'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b52a04bf194014728e'}]","""/galaxy-repl/localdata/chrom/mm9.len""",4,reciprocal_ratio,1.0,"""mm9""","""bigwig""","""""",32.0,,32631277,1474993783.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.3.0,2.2.3.0,,2016-09-27 16:42:56.283563,12956,790.0
188216353,bigwig,711074014,bigwig,,,2016-08-03 20:09:09.954233,slurm_multi,1470256176.0,0,6.0,main_w1_handler2,2772446,13581934,False,,7791101,slurm,,132112168.0,corral-repl,,0,no,,0,,,,,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59458496df64b6c1c'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5e8debaf6c89dd160'}]","""/galaxy-repl/localdata/chrom/hg19.len""",2,subtract,,"""hg19""","""bedgraph""","""""",32.0,,31570927,1470255529.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.3.0,2.2.3.0,,2016-08-03 20:29:39.651751,87575,647.0
80757523,bigwig,209171651,bigwig,,,2016-09-27 16:32:07.255106,slurm_multi,1474995380.0,0,6.0,main_w3_handler2,605821,13958953,False,,8178128,slurm,,132112168.0,corral-repl,,0,no,,0,,,,,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51cfbf7e47463af1e'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b52a04bf194014728e'}]","""/galaxy-repl/localdata/chrom/mm9.len""",0,log2,1.0,"""mm9""","""bigwig""","""""",32.0,,32631277,1474994579.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.3.0,2.2.3.0,,2016-09-27 16:56:22.372015,12956,801.0
8370389,bigwig,4378879,bigwig,,,2016-08-04 13:19:37.969954,slurm_multi,1470317234.0,0,6.0,main_w1_handler2,605821,13590713,False,,7800817,slurm,,132112168.0,corral-repl,,0,no,,0,,,,,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f0b10f2a43df3a10'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b59fb00d4853cc592f'}]","""/galaxy-repl/localdata/chrom/hg19.len""",0,log2,1.0,"""hg19""","""bigwig""","""""",32.0,,30186712,1470317173.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.3.0,2.2.3.0,,2016-08-04 13:27:19.152058,12956,61.0
5501975,bigwig,3268593,bigwig,,,2016-08-04 13:20:11.559307,slurm_multi,1470317321.0,0,6.0,main_w1_handler2,605821,13590719,False,,7800829,slurm,,132112168.0,corral-repl,,0,no,,0,,,,,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cd56eda598409d87'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5d86d1a44ae5f1ef6'}]","""/galaxy-repl/localdata/chrom/hg19.len""",0,log2,1.0,"""hg19""","""bigwig""","""""",32.0,,30186712,1470317264.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.3.0,2.2.3.0,,2016-08-04 13:28:43.076633,12956,57.0
99849168,bigwig,55757436,bigwig,,,2016-08-04 15:13:00.317883,slurm_multi,1470324444.0,0,6.0,main_w2_handler2,605821,13591485,False,,7801778,slurm,,132112168.0,corral-repl,,0,no,,0,,,,,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51facfee0bd3304ea'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b51c7e195994dc9646'}]","""/galaxy-repl/localdata/chrom/hg19.len""",0,log2,1.0,"""hg19""","""bigwig""","""""",32.0,,30186712,1470323650.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.3.0,2.2.3.0,,2016-08-04 15:27:26.119055,12956,794.0
69365361,bigwig,41003110,bigwig,,,2016-08-04 15:35:36.121187,slurm_multi,1470326120.0,0,6.0,main_w1_handler2,605821,13591711,False,,7802022,slurm,,132112168.0,corral-repl,,0,no,,0,,,,,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d7ea785f2cf3c1ba'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5c9bae7f467325db2'}]","""/galaxy-repl/localdata/chrom/hg19.len""",0,log2,1.0,"""hg19""","""bigwig""","""""",32.0,,30186712,1470324989.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.3.0,2.2.3.0,,2016-08-04 15:55:21.751102,12956,1131.0
90137809,bigwig,72511218,bigwig,,,2016-08-04 22:16:45.252940,slurm_multi,1470353450.0,0,6.0,main_w1_handler2,2785172,13594373,False,,7806219,slurm,,132112168.0,corral-repl,,0,no,,0,,,,,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b553c7cbfb4e5aa0d6'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5d79a9c098c0ec038'}]","""/galaxy-repl/localdata/chrom/hg38.len""",2,subtract,,"""hg38""","""bigwig""","""""",32.0,,31956742,1470352730.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.3.0,2.2.3.0,,2016-08-04 23:30:53.184398,82416,720.0
87655652,bigwig,75225061,bigwig,,,2016-08-04 22:16:16.517912,slurm_multi,1470351370.0,0,6.0,main_w1_handler2,2785172,13594366,False,,7806084,slurm,,132112168.0,corral-repl,,0,no,,0,,,,,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b506c89eba48444289'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5604c949640916cac'}]","""/galaxy-repl/localdata/chrom/hg38.len""",2,subtract,,"""hg38""","""bigwig""","""""",32.0,,31956742,1470350631.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.3.0,2.2.3.0,,2016-08-04 22:56:13.206288,82416,739.0
514476580,bigwig,722435686,bigwig,,,2016-08-05 00:02:54.666551,slurm_multi,1470356754.0,0,6.0,main_w2_handler2,2752054,13594757,False,,7806397,slurm,,132112168.0,corral-repl,,0,no,,0,,,,,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5aecfdff194daad4a'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b531f91f9774935d06'}]","""/galaxy-repl/localdata/chrom/hg19.len""",0,log2,1.0,"""hg19""","""bigwig""","""""",32.0,,31942636,1470355445.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.3.0,2.2.3.0,,2016-08-05 00:25:55.500961,58857,1309.0
98598817,bigwig,72511218,bigwig,,,2016-08-04 22:16:46.454174,slurm_multi,1470350602.0,0,6.0,main_w2_handler2,2785172,13594375,False,,7806029,slurm,,132112168.0,corral-repl,,0,no,,0,,,,,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52cec06c91a3be1ce'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5d79a9c098c0ec038'}]","""/galaxy-repl/localdata/chrom/hg38.len""",2,subtract,,"""hg38""","""bigwig""","""""",32.0,,31956742,1470349822.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.3.0,2.2.3.0,,2016-08-04 22:43:23.193688,82416,780.0
108320492,bigwig,75225061,bigwig,,,2016-08-04 22:16:16.799225,slurm_multi,1470352142.0,0,6.0,main_w1_handler2,2785172,13594367,False,,7806130,slurm,,132112168.0,corral-repl,,0,no,,0,,,,,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52fcd9349947375cd'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5604c949640916cac'}]","""/galaxy-repl/localdata/chrom/hg38.len""",2,subtract,,"""hg38""","""bigwig""","""""",32.0,,31956742,1470351396.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.3.0,2.2.3.0,,2016-08-04 23:09:04.517478,82416,746.0
112045834,bigwig,72511218,bigwig,,,2016-08-04 22:16:45.963052,slurm_multi,1470354496.0,0,6.0,main_w1_handler2,2785172,13594374,False,,7806249,slurm,,132112168.0,corral-repl,,0,no,,0,,,,,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55dce58f4118e0877'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5d79a9c098c0ec038'}]","""/galaxy-repl/localdata/chrom/hg38.len""",2,subtract,,"""hg38""","""bigwig""","""""",32.0,,31956742,1470353486.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.3.0,2.2.3.0,,2016-08-04 23:48:19.225032,82416,1010.0
147486671,bigwig,65946535,bigwig,,,2016-08-05 07:10:07.794520,slurm_multi,1470381884.0,0,6.0,main_w2_handler2,605821,13598396,False,,7810333,slurm,,132112168.0,corral-repl,,0,no,,0,,,,,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b551be07f26d32116f'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b588439bc5256c2325'}]","""/galaxy-repl/localdata/chrom/hg19.len""",0,log2,1.0,"""hg19""","""bigwig""","""""",32.0,,30186712,1470381081.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.3.0,2.2.3.0,,2016-08-05 07:24:46.144850,12956,803.0
99849168,bigwig,55757436,bigwig,,,2016-08-05 07:18:33.662701,slurm_multi,1470382622.0,0,6.0,main_w1_handler2,605821,13598417,False,,7810456,slurm,,132112168.0,corral-repl,,0,no,,0,,,,,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51facfee0bd3304ea'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b51c7e195994dc9646'}]","""/galaxy-repl/localdata/chrom/hg19.len""",2,subtract,,"""hg19""","""bigwig""","""""",32.0,,30186712,1470381911.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.3.0,2.2.3.0,,2016-08-05 07:37:04.165392,12956,711.0
69365361,bigwig,41003110,bigwig,,,2016-08-05 07:18:59.651533,slurm_multi,1470383324.0,0,6.0,main_w1_handler2,605821,13598421,False,,7810533,slurm,,132112168.0,corral-repl,,0,no,,0,,,,,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d7ea785f2cf3c1ba'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5c9bae7f467325db2'}]","""/galaxy-repl/localdata/chrom/hg19.len""",2,subtract,,"""hg19""","""bigwig""","""""",32.0,,30186712,1470382649.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.3.0,2.2.3.0,,2016-08-05 07:48:46.320582,12956,675.0
205010213,bigwig,236707606,bigwig,,,2016-08-10 10:03:23.250209,slurm_multi,1470827386.0,0,6.0,main_w2_handler2,2788987,13635594,False,,7849273,slurm,,132112168.0,corral-repl,,0,no,,1,10,,1.0,1.0,yes,false,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51d99492090018d47'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5b2d06ecdf3205787'}]","""/galaxy-repl/localdata/chrom/hg19.len""",4,reciprocal_ratio,1.0,"""hg19""","""bigwig""","""""",32.0,,32107281,1470823650.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.3.0,2.2.3.0,,2016-08-10 11:09:49.534870,43522,3736.0
209171651,bigwig,80757523,bigwig,,,2016-08-05 13:32:34.150685,slurm_multi,1470404968.0,0,6.0,main_w2_handler2,605821,13601286,False,,7813264,slurm,,132112168.0,corral-repl,,0,no,,0,,,,,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52a04bf194014728e'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b51cfbf7e47463af1e'}]","""/galaxy-repl/localdata/chrom/mm9.len""",0,log2,1.0,"""mm9""","""bigwig""","""""",32.0,,30186712,1470404019.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.3.0,2.2.3.0,,2016-08-05 13:49:30.397980,12956,949.0
332780277,bigwig,426677821,bigwig,,,2016-08-09 15:47:24.089537,slurm_multi,1470761493.0,0,6.0,main_w1_handler2,2788987,13630783,False,,7844250,slurm,,132112168.0,corral-repl,,0,no,,1,10,,1.0,1.0,yes,false,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58ed8e7b917e8c62a'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b593b375ea4377b349'}]","""/galaxy-repl/localdata/chrom/hg19.len""",2,subtract,,"""hg19""","""bigwig""","""""",32.0,,32107281,1470757863.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.3.0,2.2.3.0,,2016-08-09 16:51:36.138411,43522,3630.0
283963847,bigwig,439853401,bigwig,,,2016-09-27 21:47:37.588985,slurm_multi,1475014887.0,0,6.0,main_w4_handler2,2826392,13961052,False,,8180251,slurm,,132112168.0,corral-repl,,0,no,,0,,,,,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5882568ee8af10b20'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5b1491b10c6b774af'}]","""/galaxy-repl/localdata/chrom/hg38Patch2.len""",0,log2,1.0,"""hg38Patch2""","""bigwig""","""""",32.0,,33272705,1475013089.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.3.0,2.2.3.0,,2016-09-27 22:21:29.119025,90626,1798.0
205010213,bigwig,327722045,bigwig,,,2016-08-09 16:05:46.947630,slurm_multi,1470765102.0,0,6.0,main_w1_handler2,2788987,13631021,False,,7844740,slurm,,132112168.0,corral-repl,,0,no,,1,10,,1.0,1.0,yes,false,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51d99492090018d47'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b55a5639e8c3e6d45d'}]","""/galaxy-repl/localdata/chrom/hg19.len""",2,subtract,,"""hg19""","""bigwig""","""""",32.0,,32107281,1470761614.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.3.0,2.2.3.0,,2016-08-09 17:51:44.159675,43522,3488.0
