chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,gene_annotation_model,gene_annotation_model_filetype,handler,history_id,id,imported,info,input1,input10,input10_filetype,input11,input11_filetype,input12,input12_filetype,input13,input13_filetype,input14,input14_filetype,input15,input15_filetype,input16,input16_filetype,input17,input17_filetype,input18,input18_filetype,input19,input19_filetype,input1_filetype,input2,input20,input20_filetype,input21,input21_filetype,input22,input22_filetype,input23,input23_filetype,input24,input24_filetype,input25,input25_filetype,input26,input26_filetype,input27,input27_filetype,input28,input28_filetype,input29,input29_filetype,input2_filetype,input3,input30,input30_filetype,input31,input31_filetype,input32,input32_filetype,input33,input33_filetype,input34,input34_filetype,input35,input35_filetype,input36,input36_filetype,input37,input37_filetype,input38,input38_filetype,input39,input39_filetype,input3_filetype,input4,input40,input40_filetype,input41,input41_filetype,input42,input42_filetype,input43,input43_filetype,input44,input44_filetype,input45,input45_filetype,input46,input46_filetype,input47,input47_filetype,input48,input48_filetype,input49,input49_filetype,input4_filetype,input5,input50,input50_filetype,input5_filetype,input6,input6_filetype,input7,input7_filetype,input8,input8_filetype,input9,input9_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,ownFile,ownFile_filetype,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__job_resource.tacc_compute_resource,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.params.__current_case__,parameters.params.anchor_length,parameters.params.bowtie2_settings.__current_case__,parameters.params.bowtie2_settings.b2_settings,parameters.params.bowtie2_settings.preset.__current_case__,parameters.params.bowtie2_settings.preset.b2_preset,parameters.params.bowtie2_settings.preset.b2_preset_select,parameters.params.bowtie_n,parameters.params.coverage_search.__current_case__,parameters.params.coverage_search.max_coverage_intron,parameters.params.coverage_search.min_coverage_intron,parameters.params.coverage_search.use_search,parameters.params.fusion_search.__current_case__,parameters.params.fusion_search.anchor_len,parameters.params.fusion_search.do_search,parameters.params.fusion_search.ignore_chromosomes,parameters.params.fusion_search.min_dist,parameters.params.fusion_search.multipairs,parameters.params.fusion_search.multireads,parameters.params.fusion_search.read_mismatches,parameters.params.indel_search.__current_case__,parameters.params.indel_search.allow_indel_search,parameters.params.indel_search.max_deletion_length,parameters.params.indel_search.max_insertion_length,parameters.params.library_type,parameters.params.max_intron_length,parameters.params.max_multihits,parameters.params.max_segment_intron,parameters.params.microexon_search,parameters.params.min_intron_length,parameters.params.min_segment_intron,parameters.params.own_junctions.__current_case__,parameters.params.own_junctions.gene_model_ann.__current_case__,parameters.params.own_junctions.gene_model_ann.gene_annotation_model,parameters.params.own_junctions.gene_model_ann.gene_annotation_model.values,parameters.params.own_junctions.gene_model_ann.use_annotations,parameters.params.own_junctions.no_novel_juncs,parameters.params.own_junctions.raw_juncs.__current_case__,parameters.params.own_junctions.raw_juncs.raw_juncs,parameters.params.own_junctions.raw_juncs.use_juncs,parameters.params.own_junctions.use_junctions,parameters.params.read_edit_dist,parameters.params.read_mismatches,parameters.params.read_realign_edit_dist,parameters.params.seg_length,parameters.params.seg_mismatches,parameters.params.settingsType,parameters.params.splice_mismatches,parameters.readGroup.__current_case__,parameters.readGroup.rgid,parameters.readGroup.rglb,parameters.readGroup.rgpl,parameters.readGroup.rgsm,parameters.readGroup.specReadGroup,parameters.refGenomeSource.__current_case__,parameters.refGenomeSource.genomeSource,parameters.refGenomeSource.index,parameters.refGenomeSource.index.__class__,parameters.refGenomeSource.index.value,parameters.refGenomeSource.ownFile,parameters.refGenomeSource.ownFile.values,parameters.singlePaired.__current_case__,parameters.singlePaired.input,parameters.singlePaired.input.values,parameters.singlePaired.input1,parameters.singlePaired.input1.values,parameters.singlePaired.input2,parameters.singlePaired.input2.values,parameters.singlePaired.mate_inner_distance,parameters.singlePaired.mate_std_dev,parameters.singlePaired.report_discordant_pairs,parameters.singlePaired.sPaired,params|own_junctions|gene_annotation_model,params|own_junctions|gene_annotation_model_filetype,processor_count,raw_juncs,raw_juncs_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-05-15 18:30:06.281414,slurm_multi_dynamic_walltime,1431724776.0,0,6.0,,,main_w2_handler2,2307715,9480333,False,,5404111723,,,,,,,,,,,,,,,,,,,,,fastqsanger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3804447,slurm,,132112168.0,corral-repl,,,,0.0,no,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,8,0.0,No,,,,No,1.0,,,No,0.0,,No,,,,,,0.0,No,,,fr-unstranded,500000,20,500000,No,70,50,1.0,,,,,,,,,No,2,2,1000,25,2,full,0,1,,,,,no,0,indexed,mm10,,,,,0,,,19724618.0,,,,,,,single,,,32.0,,,,23104894.0,1431719780.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.7,0.7,,2015-05-15 21:19:44.919165,63558.0,4996.0
,,2015-05-15 19:19:57.123119,slurm_multi_dynamic_walltime,1431725324.0,0,6.0,,,main_w2_handler2,2288984,9480567,False,,6336309131,,,,,,,,,,,,,,,,,,,,,fastqsanger,6336309131.0,,,,,,,,,,,,,,,,,,,,,fastqsanger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3804341,slurm,,132112168.0,corral-repl,64577885.0,fasta,,0.0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,8,0.0,No,,,,No,1.0,,,No,0.0,,No,,,,,,1.0,Yes,3,3,fr-unstranded,500000,20,500000,No,20,50,1.0,,,,,,,,,No,2,2,1000,25,2,full,0,1,,,,,no,1,history,,,,19723022.0,,1,,,19530310.0,,19530311.0,,300,20,Yes,paired,,,32.0,,,,23013333.0,1431718282.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.7,0.7,,2015-05-15 21:28:52.869027,38914.0,7042.0
,,2015-05-15 14:05:54.818262,slurm_multi_dynamic_walltime,1431725913.0,0,6.0,,,main_w2_handler2,610371,9478793,False,,538920888,,,,,,,,,,,,,,,,,,,,,fastqsanger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3804785,slurm,,132112168.0,corral-repl,770649417.0,fasta,,0.0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,,,,,no,1,history,,,,19719708.0,,0,,,19717779.0,,,,,,,single,,,32.0,,,,22687156.0,1431723926.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.7,0.7,,2015-05-15 21:38:43.599182,13066.0,1987.0
,,2015-05-15 14:06:02.317089,slurm_multi_dynamic_walltime,1431726385.0,0,6.0,,,main_w2_handler2,610371,9478794,False,,650954948,,,,,,,,,,,,,,,,,,,,,fastqsanger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3804824,slurm,,132112168.0,corral-repl,770649417.0,fasta,,0.0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,,,,,no,1,history,,,,19719708.0,,0,,,19717781.0,,,,,,,single,,,32.0,,,,22687156.0,1431724541.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.7,0.7,,2015-05-15 21:46:32.407343,13066.0,1844.0
,,2015-06-22 05:03:57.500263,pulsar_stampede_normal,1435151711.0,0,16.0,,,main_w2_handler2,2242241,9703657,False,This job was resubmitted to the queue because it reached the walltime on its compute resource.,19099146879,,,,,,,,,,,,,,,,,,,,,fastqsanger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9703657,amqp_pulsar_stampede,,32815324.0,corral-repl,,,,0.0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,,,,,no,0,indexed,hg18full,,,,,0,,,19978154.0,,,,,,,single,,,16.0,,,,23601248.0,1435126659.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.7,0.7,,2015-06-24 13:16:06.660684,41476.0,25052.0
,,2015-05-15 17:23:27.863433,slurm_multi_dynamic_walltime,1431727132.0,0,6.0,,,main_w2_handler2,2307662,9480113,False,,9774404412,,,,,,,,,,,,,,,,,,,,,fastqsanger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3803904,slurm,,132112168.0,corral-repl,,,,0.0,no,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,8,0.0,No,,,,No,1.0,,,No,0.0,,No,,,,,,0.0,No,,,fr-unstranded,500000,20,500000,No,70,50,1.0,,,,,,,,,No,2,2,1000,25,2,full,0,1,,,,,no,0,indexed,mm10,,,,,0,,,19724205.0,,,,,,,single,,,32.0,,,,23065753.0,1431710662.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.7,0.7,,2015-05-15 21:59:05.149328,63484.0,16470.0
,,2015-05-15 14:06:11.791836,slurm_multi_dynamic_walltime,1431727632.0,0,6.0,,,main_w2_handler2,610371,9478795,False,,574531228,,,,,,,,,,,,,,,,,,,,,fastqsanger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3804899,slurm,,132112168.0,corral-repl,770649417.0,fasta,,0.0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,,,,,no,1,history,,,,19719708.0,,0,,,19717791.0,,,,,,,single,,,32.0,,,,22687156.0,1431725948.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.7,0.7,,2015-05-15 22:07:19.154206,13066.0,1684.0
,,2015-05-15 18:30:10.705484,slurm_multi_dynamic_walltime,1431728376.0,0,6.0,,,main_w2_handler2,2307715,9480334,False,,5383664155,,,,,,,,,,,,,,,,,,,,,fastqsanger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3804790,slurm,,132112168.0,corral-repl,,,,0.0,no,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,8,0.0,No,,,,No,1.0,,,No,0.0,,No,,,,,,0.0,No,,,fr-unstranded,500000,20,500000,No,70,50,1.0,,,,,,,,,No,2,2,1000,25,2,full,0,1,,,,,no,0,indexed,mm10,,,,,0,,,19724619.0,,,,,,,single,,,32.0,,,,23104894.0,1431724029.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.7,0.7,,2015-05-15 22:19:44.989636,63558.0,4347.0
,,2015-05-15 17:23:25.409022,slurm_multi_dynamic_walltime,1431727039.0,0,6.0,,,main_w2_handler2,2307662,9480112,False,,9551833938,,,,,,,,,,,,,,,,,,,,,fastqsanger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3803900,slurm,,132112168.0,corral-repl,,,,0.0,no,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,8,0.0,No,,,,No,1.0,,,No,0.0,,No,,,,,,0.0,No,,,fr-unstranded,500000,20,500000,No,70,50,1.0,,,,,,,,,No,2,2,1000,25,2,full,0,1,,,,,no,0,indexed,mm10,,,,,0,,,19724203.0,,,,,,,single,,,32.0,,,,23065753.0,1431710636.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.7,0.7,,2015-05-15 21:57:28.967212,63484.0,16403.0
,,2015-05-15 16:01:49.349348,slurm_multi_dynamic_walltime,1431729499.0,0,6.0,9959.0,gtf,main_w2_handler2,2266285,9479706,False,,12952569670,,,,,,,,,,,,,,,,,,,,,fastqsanger,12952569670.0,,,,,,,,,,,,,,,,,,,,,fastqsanger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3804277,slurm,,132112168.0,corral-repl,,,,0.0,no,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",1,8,0.0,No,,,,No,1.0,,,No,0.0,,No,,,,,,0.0,No,,,fr-unstranded,500000,20,500000,No,70,50,0.0,1.0,19720908.0,,Yes,Yes,0.0,,No,Yes,2,2,1000,25,2,full,0,1,,,,,no,0,indexed,mm9,,,,,1,,,19716347.0,,19716346.0,,300,20,Yes,paired,,,32.0,,,,23085041.0,1431717209.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.7,0.7,,2015-05-15 22:38:25.662456,62105.0,12290.0
,,2015-05-15 18:30:15.294895,slurm_multi_dynamic_walltime,1431729461.0,0,6.0,,,main_w2_handler2,2307715,9480335,False,,5582240418,,,,,,,,,,,,,,,,,,,,,fastqsanger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3804846,slurm,,132112168.0,corral-repl,,,,0.0,no,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,8,0.0,No,,,,No,1.0,,,No,0.0,,No,,,,,,0.0,No,,,fr-unstranded,500000,20,500000,No,70,50,1.0,,,,,,,,,No,2,2,1000,25,2,full,0,1,,,,,no,0,indexed,mm10,,,,,0,,,19724620.0,,,,,,,single,,,32.0,,,,23104894.0,1431724794.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.7,0.7,,2015-05-15 22:37:51.511199,63558.0,4667.0
,,2015-05-15 22:06:07.589070,slurm_multi_dynamic_walltime,1431741546.0,0,6.0,,,main_w2_handler2,2307892,9481141,False,,14221425982,,,,,,,,,,,,,,,,,,,,,fastqsanger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3804950,slurm,,132112168.0,corral-repl,,,,0.0,no,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,,,,,no,0,indexed,hg19canon,,,,,0,,,19725845.0,,,,,,,single,,,32.0,,,,21926956.0,1431727629.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.7,0.7,,2015-05-16 01:59:12.845772,61223.0,13917.0
,,2015-05-15 22:06:03.535164,slurm_multi_dynamic_walltime,1431742052.0,0,6.0,,,main_w2_handler2,2307892,9481140,False,,15181441239,,,,,,,,,,,,,,,,,,,,,fastqsanger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3804948,slurm,,132112168.0,corral-repl,,,,0.0,no,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,,,,,no,0,indexed,hg19canon,,,,,0,,,19725844.0,,,,,,,single,,,32.0,,,,21926956.0,1431727609.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.7,0.7,,2015-05-16 02:07:37.654147,61223.0,14443.0
,,2015-05-15 18:30:18.299407,slurm_multi_dynamic_walltime,1431733346.0,0,6.0,,,main_w2_handler2,2307715,9480336,False,,5445723668,,,,,,,,,,,,,,,,,,,,,fastqsanger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3804965,slurm,,132112168.0,corral-repl,,,,0.0,no,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,8,0.0,No,,,,No,1.0,,,No,0.0,,No,,,,,,0.0,No,,,fr-unstranded,500000,20,500000,No,70,50,1.0,,,,,,,,,No,2,2,1000,25,2,full,0,1,,,,,no,0,indexed,mm10,,,,,0,,,19724621.0,,,,,,,single,,,32.0,,,,23104894.0,1431728412.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.7,0.7,,2015-05-15 23:42:34.496524,63558.0,4934.0
,,2015-05-15 18:30:22.232756,slurm_multi_dynamic_walltime,1431734370.0,0,6.0,,,main_w2_handler2,2307715,9480337,False,,5843645446,,,,,,,,,,,,,,,,,,,,,fastqsanger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3805035,slurm,,132112168.0,corral-repl,,,,0.0,no,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,8,0.0,No,,,,No,1.0,,,No,0.0,,No,,,,,,0.0,No,,,fr-unstranded,500000,20,500000,No,70,50,1.0,,,,,,,,,No,2,2,1000,25,2,full,0,1,,,,,no,0,indexed,mm10,,,,,0,,,19724622.0,,,,,,,single,,,32.0,,,,23104894.0,1431729482.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.7,0.7,,2015-05-15 23:59:37.107191,63558.0,4888.0
,,2015-05-15 18:30:26.550812,slurm_multi_dynamic_walltime,1431738548.0,0,6.0,,,main_w2_handler2,2307715,9480339,False,,5033024840,,,,,,,,,,,,,,,,,,,,,fastqsanger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3805231,slurm,,132112168.0,corral-repl,,,,0.0,no,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,8,0.0,No,,,,No,1.0,,,No,0.0,,No,,,,,,0.0,No,,,fr-unstranded,500000,20,500000,No,70,50,1.0,,,,,,,,,No,2,2,1000,25,2,full,0,1,,,,,no,0,indexed,mm10,,,,,0,,,19724624.0,,,,,,,single,,,32.0,,,,23104894.0,1431734399.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.7,0.7,,2015-05-16 01:09:11.960534,63558.0,4149.0
,,2015-05-15 18:30:23.799096,slurm_multi_dynamic_walltime,1431737384.0,0,6.0,,,main_w2_handler2,2307715,9480338,False,,5199379033,,,,,,,,,,,,,,,,,,,,,fastqsanger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3805176,slurm,,132112168.0,corral-repl,,,,0.0,no,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,8,0.0,No,,,,No,1.0,,,No,0.0,,No,,,,,,0.0,No,,,fr-unstranded,500000,20,500000,No,70,50,1.0,,,,,,,,,No,2,2,1000,25,2,full,0,1,,,,,no,0,indexed,mm10,,,,,0,,,19724623.0,,,,,,,single,,,32.0,,,,23104894.0,1431733383.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.7,0.7,,2015-05-16 00:49:49.994047,63558.0,4001.0
,,2015-05-15 17:23:31.363054,slurm_multi_dynamic_walltime,1431743767.0,0,6.0,,,main_w2_handler2,2307662,9480114,False,,9370521276,,,,,,,,,,,,,,,,,,,,,fastqsanger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3804928,slurm,,132112168.0,corral-repl,,,,0.0,no,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,8,0.0,No,,,,No,1.0,,,No,0.0,,No,,,,,,0.0,No,,,fr-unstranded,500000,20,500000,No,70,50,1.0,,,,,,,,,No,2,2,1000,25,2,full,0,1,,,,,no,0,indexed,mm10,,,,,0,,,19724206.0,,,,,,,single,,,32.0,,,,23065753.0,1431727062.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.7,0.7,,2015-05-16 02:36:16.153674,63484.0,16705.0
,,2015-05-15 17:23:34.628434,slurm_multi_dynamic_walltime,1431743363.0,0,6.0,,,main_w2_handler2,2307662,9480116,False,,9737040673,,,,,,,,,,,,,,,,,,,,,fastqsanger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3804932,slurm,,132112168.0,corral-repl,,,,0.0,no,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,8,0.0,No,,,,No,1.0,,,No,0.0,,No,,,,,,0.0,No,,,fr-unstranded,500000,20,500000,No,70,50,1.0,,,,,,,,,No,2,2,1000,25,2,full,0,1,,,,,no,0,indexed,mm10,,,,,0,,,19724207.0,,,,,,,single,,,32.0,,,,23065753.0,1431727153.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.7,0.7,,2015-05-16 02:29:28.874844,63484.0,16210.0
,,2015-05-15 18:30:33.263011,slurm_multi_dynamic_walltime,1431742376.0,0,6.0,,,main_w2_handler2,2307715,9480341,False,,4916237784,,,,,,,,,,,,,,,,,,,,,fastqsanger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3805383,slurm,,132112168.0,corral-repl,,,,0.0,no,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,8,0.0,No,,,,No,1.0,,,No,0.0,,No,,,,,,0.0,No,,,fr-unstranded,500000,20,500000,No,70,50,1.0,,,,,,,,,No,2,2,1000,25,2,full,0,1,,,,,no,0,indexed,mm10,,,,,0,,,19724626.0,,,,,,,single,,,32.0,,,,23104894.0,1431738558.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.7,0.7,,2015-05-16 02:13:00.417115,63558.0,3818.0
,,2015-05-15 18:30:29.745790,slurm_multi_dynamic_walltime,1431742213.0,0,6.0,,,main_w2_handler2,2307715,9480340,False,,4826100442,,,,,,,,,,,,,,,,,,,,,fastqsanger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3805313,slurm,,132112168.0,corral-repl,,,,0.0,no,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,8,0.0,No,,,,No,1.0,,,No,0.0,,No,,,,,,0.0,No,,,fr-unstranded,500000,20,500000,No,70,50,1.0,,,,,,,,,No,2,2,1000,25,2,full,0,1,,,,,no,0,indexed,mm10,,,,,0,,,19724625.0,,,,,,,single,,,32.0,,,,23104894.0,1431737411.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.7,0.7,,2015-05-16 02:10:17.610842,63558.0,4802.0
,,2015-05-20 08:09:37.147415,slurm_multi_dynamic_walltime,1432122389.0,0,6.0,,,main_w2_handler2,2245794,9502339,False,,2239222039,2392675228.0,fastqsanger,2382094426.0,fastqsanger,2382094426.0,fastqsanger,2390402894.0,fastqsanger,2390402894.0,fastqsanger,2379709360.0,fastqsanger,2379709360.0,fastqsanger,2386492489.0,fastqsanger,2386492489.0,fastqsanger,2385320215.0,fastqsanger,fastqsanger,2239222039.0,2385320215.0,fastqsanger,2392049782.0,fastqsanger,2392049782.0,fastqsanger,2386993306.0,fastqsanger,2386993306.0,fastqsanger,2394521011.0,fastqsanger,2394521011.0,fastqsanger,2386823771.0,fastqsanger,2386823771.0,fastqsanger,2394754797.0,fastqsanger,fastqsanger,2245604278.0,2394754797.0,fastqsanger,2380041728.0,fastqsanger,2380041728.0,fastqsanger,2386958159.0,fastqsanger,2386958159.0,fastqsanger,2387059917.0,fastqsanger,2387059917.0,fastqsanger,2389704980.0,fastqsanger,2389704980.0,fastqsanger,2380221008.0,fastqsanger,fastqsanger,2245604278.0,2380221008.0,fastqsanger,2387929184.0,fastqsanger,2387929184.0,fastqsanger,2383736880.0,fastqsanger,2383736880.0,fastqsanger,2374940074.0,fastqsanger,2374940074.0,fastqsanger,2383285756.0,fastqsanger,2383285756.0,fastqsanger,2376625171.0,fastqsanger,fastqsanger,2271534510.0,2376625171.0,fastqsanger,fastqsanger,2271534510.0,fastqsanger,2278683715.0,fastqsanger,2278683715.0,fastqsanger,2392675228.0,fastqsanger,3824627,slurm,,132112168.0,corral-repl,,,,0.0,no,,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""",1,8,0.0,No,,,,No,1.0,,,No,0.0,,No,,,,,,1.0,Yes,3,3,fr-unstranded,4000,20,4000,No,20,20,1.0,,,,,,,,,No,2,2,1000,25,2,full,0,1,,,,,no,0,indexed,Arabidopsis_thaliana_TAIR10,,,,,2,dce:39337,,,,,,175,70,Yes,paired_collection,,,32.0,,,,22925761.0,1432119228.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.7,0.7,,2015-05-20 11:47:02.369786,61278.0,3161.0
