bias_correction|ref_file,bias_correction|ref_file_filetype,chromInfo,chromInfo_filetype,conditions1,conditions1_filetype,conditions2,conditions2_filetype,conditions3,conditions3_filetype,conditions4,conditions4_filetype,conditions5,conditions5_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,gtf_input,gtf_input_filetype,handler,history_id,id,imported,in_type|conditions_0|samples,in_type|conditions_0|samples1,in_type|conditions_0|samples10,in_type|conditions_0|samples10_filetype,in_type|conditions_0|samples1_filetype,in_type|conditions_0|samples2,in_type|conditions_0|samples2_filetype,in_type|conditions_0|samples3,in_type|conditions_0|samples3_filetype,in_type|conditions_0|samples4,in_type|conditions_0|samples4_filetype,in_type|conditions_0|samples5,in_type|conditions_0|samples5_filetype,in_type|conditions_0|samples6,in_type|conditions_0|samples6_filetype,in_type|conditions_0|samples7,in_type|conditions_0|samples7_filetype,in_type|conditions_0|samples8,in_type|conditions_0|samples8_filetype,in_type|conditions_0|samples9,in_type|conditions_0|samples9_filetype,in_type|conditions_0|samples_filetype,in_type|conditions_1|samples,in_type|conditions_1|samples1,in_type|conditions_1|samples10,in_type|conditions_1|samples10_filetype,in_type|conditions_1|samples1_filetype,in_type|conditions_1|samples2,in_type|conditions_1|samples2_filetype,in_type|conditions_1|samples3,in_type|conditions_1|samples3_filetype,in_type|conditions_1|samples4,in_type|conditions_1|samples4_filetype,in_type|conditions_1|samples5,in_type|conditions_1|samples5_filetype,in_type|conditions_1|samples6,in_type|conditions_1|samples6_filetype,in_type|conditions_1|samples7,in_type|conditions_1|samples7_filetype,in_type|conditions_1|samples8,in_type|conditions_1|samples8_filetype,in_type|conditions_1|samples9,in_type|conditions_1|samples9_filetype,in_type|conditions_1|samples_filetype,in_type|conditions_2|samples,in_type|conditions_2|samples1,in_type|conditions_2|samples1_filetype,in_type|conditions_2|samples2,in_type|conditions_2|samples2_filetype,in_type|conditions_2|samples3,in_type|conditions_2|samples3_filetype,in_type|conditions_2|samples4,in_type|conditions_2|samples4_filetype,in_type|conditions_2|samples5,in_type|conditions_2|samples5_filetype,in_type|conditions_2|samples6,in_type|conditions_2|samples6_filetype,in_type|conditions_2|samples_filetype,in_type|conditions_3|samples,in_type|conditions_3|samples1,in_type|conditions_3|samples1_filetype,in_type|conditions_3|samples2,in_type|conditions_3|samples2_filetype,in_type|conditions_3|samples3,in_type|conditions_3|samples3_filetype,in_type|conditions_3|samples4,in_type|conditions_3|samples4_filetype,in_type|conditions_3|samples5,in_type|conditions_3|samples5_filetype,in_type|conditions_3|samples6,in_type|conditions_3|samples6_filetype,in_type|conditions_3|samples_filetype,in_type|conditions_4|samples,in_type|conditions_4|samples1,in_type|conditions_4|samples1_filetype,in_type|conditions_4|samples2,in_type|conditions_4|samples2_filetype,in_type|conditions_4|samples3,in_type|conditions_4|samples3_filetype,in_type|conditions_4|samples4,in_type|conditions_4|samples4_filetype,in_type|conditions_4|samples5,in_type|conditions_4|samples5_filetype,in_type|conditions_4|samples_filetype,in_type|conditions_5|samples,in_type|conditions_5|samples1,in_type|conditions_5|samples1_filetype,in_type|conditions_5|samples2,in_type|conditions_5|samples2_filetype,in_type|conditions_5|samples3,in_type|conditions_5|samples3_filetype,in_type|conditions_5|samples4,in_type|conditions_5|samples4_filetype,in_type|conditions_5|samples5,in_type|conditions_5|samples5_filetype,in_type|conditions_5|samples_filetype,in_type|conditions_6|samples,in_type|conditions_6|samples1,in_type|conditions_6|samples1_filetype,in_type|conditions_6|samples2,in_type|conditions_6|samples2_filetype,in_type|conditions_6|samples3,in_type|conditions_6|samples3_filetype,in_type|conditions_6|samples4,in_type|conditions_6|samples4_filetype,in_type|conditions_6|samples_filetype,in_type|conditions_7|samples,in_type|conditions_7|samples1,in_type|conditions_7|samples1_filetype,in_type|conditions_7|samples2,in_type|conditions_7|samples2_filetype,in_type|conditions_7|samples3,in_type|conditions_7|samples3_filetype,in_type|conditions_7|samples4,in_type|conditions_7|samples4_filetype,in_type|conditions_7|samples_filetype,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__workflow_invocation_uuid__,parameters.additional.__current_case__,parameters.additional.frag_len_std_dev,parameters.additional.frag_mean_len,parameters.additional.sAdditional,parameters.advanced_settings.__current_case__,parameters.advanced_settings.sAdvanced,parameters.bias_correction.__current_case__,parameters.bias_correction.do_bias_correction,parameters.bias_correction.seq_source.__current_case__,parameters.bias_correction.seq_source.index,parameters.bias_correction.seq_source.index_source,parameters.bias_correction.seq_source.ref_file.values,parameters.chromInfo,parameters.dbkey,parameters.dispersion_method,parameters.fdr,parameters.generate_sqlite,parameters.gtf_input.values,parameters.in_type.__current_case__,parameters.in_type.conditions,parameters.in_type.conditions.values,parameters.in_type.set_in_type,parameters.include_count_files,parameters.include_read_group_files,parameters.length_correction,parameters.library_norm_method,parameters.min_alignment_count,parameters.multiread_correct,parameters.omit_tabular_output,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,,,,,,,,,,,,,2018-02-28 14:14:17.567813,slurm_multi,1519831121.0,0,30720.0,6.0,1086852,gtf,main_w3_handler2,3299525,18548775,False,304313717.0,304313717.0,,,bam,277767127.0,bam,239231623.0,bam,132862662.0,bam,,,,,,,,,,,bam,290042989.0,290042989.0,,,bam,422960655.0,bam,178662554.0,bam,341962280.0,bam,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12645795,slurm,,132111800.0,corral-repl,,0,no,,0,,,No,0.0,No,1,No,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""pooled""","""0.05""","""false""","[{'src': 'hda', 'id': 34113854}]",0,"[{'__index__': 0, 'name': 'Group1', 'samples': {'values': [{'src': 'hda', 'id': 34113489}, {'src': 'hda', 'id': 34113490}, {'src': 'hda', 'id': 34113495}, {'src': 'hda', 'id': 34113496}]}}, {'__index__': 1, 'name': 'Group2', 'samples': {'values': [{'src': 'hda', 'id': 34113491}, {'src': 'hda', 'id': 34113492}, {'src': 'hda', 'id': 34113493}, {'src': 'hda', 'id': 34113494}]}}]",,BAM,"""No""","""No""","""""","""classic-fpkm""","""10""","""false""","""false""",32.0,,44222439.0,1519830414.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/2.2.1.5,2.2.1.5,,2018-02-28 15:18:48.500861,114489,707.0
,,,,,,,,,,,,,,2018-02-28 14:14:22.462454,slurm_multi,1519830494.0,0,30720.0,6.0,2641862,gtf,main_w4_handler2,3299525,18548782,False,304313717.0,304313717.0,,,bam,277767127.0,bam,239231623.0,bam,132862662.0,bam,,,,,,,,,,,bam,290042989.0,290042989.0,,,bam,422960655.0,bam,178662554.0,bam,341962280.0,bam,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12645372,slurm,,132111800.0,corral-repl,,0,no,,0,,,No,0.0,No,1,No,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""pooled""","""0.05""","""false""","[{'src': 'hda', 'id': 34113859}]",0,"[{'__index__': 0, 'name': 'Group1', 'samples': {'values': [{'src': 'hda', 'id': 34113489}, {'src': 'hda', 'id': 34113490}, {'src': 'hda', 'id': 34113495}, {'src': 'hda', 'id': 34113496}]}}, {'__index__': 1, 'name': 'Group2', 'samples': {'values': [{'src': 'hda', 'id': 34113491}, {'src': 'hda', 'id': 34113492}, {'src': 'hda', 'id': 34113493}, {'src': 'hda', 'id': 34113494}]}}]",,BAM,"""No""","""No""","""""","""classic-fpkm""","""10""","""false""","""false""",32.0,,44222439.0,1519828554.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/2.2.1.5,2.2.1.5,,2018-02-28 15:08:20.163144,114489,1940.0
,,,,,,,,,,,,,,2018-02-28 14:14:39.001858,slurm_multi,1519830382.0,0,30720.0,6.0,752023,gtf,main_w4_handler2,3299525,18548814,False,304313717.0,304313717.0,,,bam,277767127.0,bam,239231623.0,bam,132862662.0,bam,,,,,,,,,,,bam,290042989.0,290042989.0,,,bam,422960655.0,bam,178662554.0,bam,341962280.0,bam,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12645607,slurm,,132112168.0,corral-repl,,0,no,,0,,,No,0.0,No,1,No,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""pooled""","""0.05""","""false""","[{'src': 'hda', 'id': 34113874}]",0,"[{'__index__': 0, 'name': 'Group1', 'samples': {'values': [{'src': 'hda', 'id': 34113489}, {'src': 'hda', 'id': 34113490}, {'src': 'hda', 'id': 34113495}, {'src': 'hda', 'id': 34113496}]}}, {'__index__': 1, 'name': 'Group2', 'samples': {'values': [{'src': 'hda', 'id': 34113491}, {'src': 'hda', 'id': 34113492}, {'src': 'hda', 'id': 34113493}, {'src': 'hda', 'id': 34113494}]}}]",,BAM,"""No""","""No""","""""","""classic-fpkm""","""10""","""false""","""false""",32.0,,44222439.0,1519829640.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/2.2.1.5,2.2.1.5,,2018-02-28 15:06:28.629125,114489,742.0
,,,,,,,,,,,,,,2018-02-28 14:14:28.177986,slurm_multi,1519831696.0,0,30720.0,6.0,18274676,gtf,main_w3_handler2,3299525,18548794,False,304313717.0,304313717.0,,,bam,277767127.0,bam,239231623.0,bam,132862662.0,bam,,,,,,,,,,,bam,290042989.0,290042989.0,,,bam,422960655.0,bam,178662554.0,bam,341962280.0,bam,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12645821,slurm,,132112168.0,corral-repl,,0,no,,0,,,No,0.0,No,1,No,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""pooled""","""0.05""","""false""","[{'src': 'hda', 'id': 34113864}]",0,"[{'__index__': 0, 'name': 'Group1', 'samples': {'values': [{'src': 'hda', 'id': 34113489}, {'src': 'hda', 'id': 34113490}, {'src': 'hda', 'id': 34113495}, {'src': 'hda', 'id': 34113496}]}}, {'__index__': 1, 'name': 'Group2', 'samples': {'values': [{'src': 'hda', 'id': 34113491}, {'src': 'hda', 'id': 34113492}, {'src': 'hda', 'id': 34113493}, {'src': 'hda', 'id': 34113494}]}}]",,BAM,"""No""","""No""","""""","""classic-fpkm""","""10""","""false""","""false""",32.0,,44222439.0,1519830534.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/2.2.1.5,2.2.1.5,,2018-02-28 15:28:24.470756,114489,1162.0
,,,,,,,,,,,,,,2018-02-28 14:16:52.235103,slurm_multi,1519832554.0,0,30720.0,6.0,21703135,gtf,main_w4_handler2,3299525,18548904,False,304313717.0,304313717.0,,,bam,341962280.0,bam,239231623.0,bam,132862662.0,bam,,,,,,,,,,,bam,277767127.0,277767127.0,,,bam,290042989.0,bam,422960655.0,bam,178662554.0,bam,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12645951,slurm,,132111800.0,corral-repl,,0,no,,0,,,No,0.0,No,1,No,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""pooled""","""0.05""","""false""","[{'src': 'hda', 'id': 34113838}]",0,"[{'__index__': 0, 'name': 'Group1', 'samples': {'values': [{'src': 'hda', 'id': 34113489}, {'src': 'hda', 'id': 34113494}, {'src': 'hda', 'id': 34113495}, {'src': 'hda', 'id': 34113496}]}}, {'__index__': 1, 'name': 'Group2', 'samples': {'values': [{'src': 'hda', 'id': 34113490}, {'src': 'hda', 'id': 34113491}, {'src': 'hda', 'id': 34113492}, {'src': 'hda', 'id': 34113493}]}}]",,BAM,"""No""","""No""","""""","""classic-fpkm""","""10""","""false""","""false""",32.0,,44222439.0,1519831338.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/2.2.1.5,2.2.1.5,,2018-02-28 15:42:41.071951,114489,1216.0
,,,,,,,,,,,,,,2018-02-28 14:17:11.671335,slurm_multi,1519832681.0,0,30720.0,6.0,1086852,gtf,main_w4_handler2,3299525,18548909,False,304313717.0,304313717.0,,,bam,341962280.0,bam,239231623.0,bam,132862662.0,bam,,,,,,,,,,,bam,277767127.0,277767127.0,,,bam,290042989.0,bam,422960655.0,bam,178662554.0,bam,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12646066,slurm,,132112168.0,corral-repl,,0,no,,0,,,No,0.0,No,1,No,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""pooled""","""0.05""","""false""","[{'src': 'hda', 'id': 34113854}]",0,"[{'__index__': 0, 'name': 'Group1', 'samples': {'values': [{'src': 'hda', 'id': 34113489}, {'src': 'hda', 'id': 34113494}, {'src': 'hda', 'id': 34113495}, {'src': 'hda', 'id': 34113496}]}}, {'__index__': 1, 'name': 'Group2', 'samples': {'values': [{'src': 'hda', 'id': 34113490}, {'src': 'hda', 'id': 34113491}, {'src': 'hda', 'id': 34113492}, {'src': 'hda', 'id': 34113493}]}}]",,BAM,"""No""","""No""","""""","""classic-fpkm""","""10""","""false""","""false""",32.0,,44222439.0,1519831930.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/2.2.1.5,2.2.1.5,,2018-02-28 15:44:48.630877,114489,751.0
,,,,,,,,,,,,,,2018-02-28 14:17:22.852185,slurm_multi,1519833840.0,0,30720.0,6.0,18274676,gtf,main_w4_handler2,3299525,18548912,False,304313717.0,304313717.0,,,bam,341962280.0,bam,239231623.0,bam,132862662.0,bam,,,,,,,,,,,bam,277767127.0,277767127.0,,,bam,290042989.0,bam,422960655.0,bam,178662554.0,bam,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12646253,slurm,,132112168.0,corral-repl,,0,no,,0,,,No,0.0,No,1,No,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""pooled""","""0.05""","""false""","[{'src': 'hda', 'id': 34113864}]",0,"[{'__index__': 0, 'name': 'Group1', 'samples': {'values': [{'src': 'hda', 'id': 34113489}, {'src': 'hda', 'id': 34113494}, {'src': 'hda', 'id': 34113495}, {'src': 'hda', 'id': 34113496}]}}, {'__index__': 1, 'name': 'Group2', 'samples': {'values': [{'src': 'hda', 'id': 34113490}, {'src': 'hda', 'id': 34113491}, {'src': 'hda', 'id': 34113492}, {'src': 'hda', 'id': 34113493}]}}]",,BAM,"""No""","""No""","""""","""classic-fpkm""","""10""","""false""","""false""",32.0,,44222439.0,1519832673.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/2.2.1.5,2.2.1.5,,2018-02-28 16:04:06.125449,114489,1167.0
,,,,,,,,,,,,,,2018-02-28 14:16:58.618869,slurm_multi,1519833691.0,0,30720.0,6.0,10302576,gtf,main_w3_handler2,3299525,18548905,False,304313717.0,304313717.0,,,bam,341962280.0,bam,239231623.0,bam,132862662.0,bam,,,,,,,,,,,bam,277767127.0,277767127.0,,,bam,290042989.0,bam,422960655.0,bam,178662554.0,bam,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12646277,slurm,,132112168.0,corral-repl,,0,no,,0,,,No,0.0,No,1,No,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""pooled""","""0.05""","""false""","[{'src': 'hda', 'id': 34113844}]",0,"[{'__index__': 0, 'name': 'Group1', 'samples': {'values': [{'src': 'hda', 'id': 34113489}, {'src': 'hda', 'id': 34113494}, {'src': 'hda', 'id': 34113495}, {'src': 'hda', 'id': 34113496}]}}, {'__index__': 1, 'name': 'Group2', 'samples': {'values': [{'src': 'hda', 'id': 34113490}, {'src': 'hda', 'id': 34113491}, {'src': 'hda', 'id': 34113492}, {'src': 'hda', 'id': 34113493}]}}]",,BAM,"""No""","""No""","""""","""classic-fpkm""","""10""","""false""","""false""",32.0,,44222439.0,1519832704.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/2.2.1.5,2.2.1.5,,2018-02-28 16:01:41.523672,114489,987.0
,,,,,,,,,,,,,,2018-02-28 14:17:03.717372,slurm_multi,1519835025.0,0,30720.0,6.0,2875341,gtf,main_w3_handler2,3299525,18548906,False,304313717.0,304313717.0,,,bam,341962280.0,bam,239231623.0,bam,132862662.0,bam,,,,,,,,,,,bam,277767127.0,277767127.0,,,bam,290042989.0,bam,422960655.0,bam,178662554.0,bam,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12646570,slurm,,132112168.0,corral-repl,,0,no,,0,,,No,0.0,No,1,No,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""pooled""","""0.05""","""false""","[{'src': 'hda', 'id': 34113849}]",0,"[{'__index__': 0, 'name': 'Group1', 'samples': {'values': [{'src': 'hda', 'id': 34113489}, {'src': 'hda', 'id': 34113494}, {'src': 'hda', 'id': 34113495}, {'src': 'hda', 'id': 34113496}]}}, {'__index__': 1, 'name': 'Group2', 'samples': {'values': [{'src': 'hda', 'id': 34113490}, {'src': 'hda', 'id': 34113491}, {'src': 'hda', 'id': 34113492}, {'src': 'hda', 'id': 34113493}]}}]",,BAM,"""No""","""No""","""""","""classic-fpkm""","""10""","""false""","""false""",32.0,,44222439.0,1519834241.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/2.2.1.5,2.2.1.5,,2018-02-28 16:24:06.169199,114489,784.0
,,,,,,,,,,,,,,2018-02-28 14:17:17.243641,slurm_multi,1519835027.0,0,30720.0,6.0,2641862,gtf,main_w3_handler2,3299525,18548911,False,304313717.0,304313717.0,,,bam,341962280.0,bam,239231623.0,bam,132862662.0,bam,,,,,,,,,,,bam,277767127.0,277767127.0,,,bam,290042989.0,bam,422960655.0,bam,178662554.0,bam,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12646639,slurm,,132112168.0,corral-repl,,0,no,,0,,,No,0.0,No,1,No,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""pooled""","""0.05""","""false""","[{'src': 'hda', 'id': 34113859}]",0,"[{'__index__': 0, 'name': 'Group1', 'samples': {'values': [{'src': 'hda', 'id': 34113489}, {'src': 'hda', 'id': 34113494}, {'src': 'hda', 'id': 34113495}, {'src': 'hda', 'id': 34113496}]}}, {'__index__': 1, 'name': 'Group2', 'samples': {'values': [{'src': 'hda', 'id': 34113490}, {'src': 'hda', 'id': 34113491}, {'src': 'hda', 'id': 34113492}, {'src': 'hda', 'id': 34113493}]}}]",,BAM,"""No""","""No""","""""","""classic-fpkm""","""10""","""false""","""false""",32.0,,44222439.0,1519834249.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/2.2.1.5,2.2.1.5,,2018-02-28 16:24:09.691055,114489,778.0
,,,,,,,,,,,,,,2018-02-28 14:17:33.336636,slurm_multi,1519836094.0,0,30720.0,6.0,752023,gtf,main_w3_handler2,3299525,18548914,False,304313717.0,304313717.0,,,bam,341962280.0,bam,239231623.0,bam,132862662.0,bam,,,,,,,,,,,bam,277767127.0,277767127.0,,,bam,290042989.0,bam,422960655.0,bam,178662554.0,bam,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12647116,slurm,,132112168.0,corral-repl,,0,no,,0,,,No,0.0,No,1,No,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""pooled""","""0.05""","""false""","[{'src': 'hda', 'id': 34113874}]",0,"[{'__index__': 0, 'name': 'Group1', 'samples': {'values': [{'src': 'hda', 'id': 34113489}, {'src': 'hda', 'id': 34113494}, {'src': 'hda', 'id': 34113495}, {'src': 'hda', 'id': 34113496}]}}, {'__index__': 1, 'name': 'Group2', 'samples': {'values': [{'src': 'hda', 'id': 34113490}, {'src': 'hda', 'id': 34113491}, {'src': 'hda', 'id': 34113492}, {'src': 'hda', 'id': 34113493}]}}]",,BAM,"""No""","""No""","""""","""classic-fpkm""","""10""","""false""","""false""",32.0,,44222439.0,1519835319.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/2.2.1.5,2.2.1.5,,2018-02-28 16:42:22.910682,114489,775.0
,,,,,,,,,,,,,,2018-02-28 14:17:27.811698,slurm_multi,1519836176.0,0,30720.0,6.0,5010938,gtf,main_w3_handler2,3299525,18548913,False,304313717.0,304313717.0,,,bam,341962280.0,bam,239231623.0,bam,132862662.0,bam,,,,,,,,,,,bam,277767127.0,277767127.0,,,bam,290042989.0,bam,422960655.0,bam,178662554.0,bam,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12647115,slurm,,132111800.0,corral-repl,,0,no,,0,,,No,0.0,No,1,No,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""pooled""","""0.05""","""false""","[{'src': 'hda', 'id': 34113869}]",0,"[{'__index__': 0, 'name': 'Group1', 'samples': {'values': [{'src': 'hda', 'id': 34113489}, {'src': 'hda', 'id': 34113494}, {'src': 'hda', 'id': 34113495}, {'src': 'hda', 'id': 34113496}]}}, {'__index__': 1, 'name': 'Group2', 'samples': {'values': [{'src': 'hda', 'id': 34113490}, {'src': 'hda', 'id': 34113491}, {'src': 'hda', 'id': 34113492}, {'src': 'hda', 'id': 34113493}]}}]",,BAM,"""No""","""No""","""""","""classic-fpkm""","""10""","""false""","""false""",32.0,,44222439.0,1519835259.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/2.2.1.5,2.2.1.5,,2018-02-28 16:44:00.072711,114489,917.0
,,,,,,,,,,,,,,2018-02-28 12:15:39.370615,slurm_multi,1519836371.0,0,30720.0,6.0,94926257,gtf,main_w3_handler2,2772339,18546986,False,1862983536.0,1862983536.0,,,bam,1786680598.0,bam,1988080371.0,bam,1885344277.0,bam,,,,,,,,,,,bam,2428066339.0,2428066339.0,,,bam,2001394910.0,bam,2038157447.0,bam,1960771135.0,bam,1939874925.0,bam,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12643745,slurm,,132111800.0,corral-repl,,0,no,,1,80,200,Yes,,,0,Yes,0.0,mm10,cached,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","""pooled""","""0.05""","""false""","[{'src': 'hda', 'id': 34114341}]",0,"[{'__index__': 0, 'name': 'T', 'samples': {'values': [{'src': 'hda', 'id': 34018000}, {'src': 'hda', 'id': 34019382}, {'src': 'hda', 'id': 34019390}, {'src': 'hda', 'id': 34019395}]}}, {'__index__': 1, 'name': 'MT', 'samples': {'values': [{'src': 'hda', 'id': 34019391}, {'src': 'hda', 'id': 34019407}, {'src': 'hda', 'id': 34019410}, {'src': 'hda', 'id': 34019415}, {'src': 'hda', 'id': 34019417}]}}]",,BAM,"""Yes""","""Yes""","""""","""classic-fpkm""","""10""","""true""","""false""",32.0,,44176720.0,1519820165.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/2.2.1.5,2.2.1.5,,2018-02-28 16:46:20.740804,87738,16206.0
,,,,,,,,,,,,,,2018-02-28 15:37:58.057154,slurm_multi,1519836757.0,0,30720.0,6.0,1113079074,gff3,main_w4_handler2,3444463,18550113,False,1495269706.0,1495269706.0,,,bam,1052220493.0,bam,1273756866.0,bam,,,,,,,,,,,,,bam,1633282418.0,1633282418.0,,,bam,1073799281.0,bam,1311897146.0,bam,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12646180,slurm,,132112168.0,corral-repl,,0,no,,0,,,No,0.0,No,1,No,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""pooled""","""0.1""","""false""","[{'src': 'hda', 'id': 34113071}]",0,"[{'__index__': 0, 'name': 'control set', 'samples': {'values': [{'src': 'hda', 'id': 34099811}, {'src': 'hda', 'id': 34099917}, {'src': 'hda', 'id': 34100038}]}}, {'__index__': 1, 'name': '72 hours', 'samples': {'values': [{'src': 'hda', 'id': 34107331}, {'src': 'hda', 'id': 34107343}, {'src': 'hda', 'id': 34107353}]}}]",,BAM,"""No""","""No""","""""","""geometric""","""10""","""false""","""false""",32.0,,44193146.0,1519832494.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/2.2.1.5,2.2.1.5,,2018-02-28 16:52:41.281971,122910,4263.0
,,,,,,,,,,,,,,2018-02-28 19:03:12.871519,slurm_multi,1519844629.0,0,30720.0,6.0,0,gtf,main_w4_handler2,3430044,18553002,False,7374579828.0,7374579828.0,,,bam,,,,,,,,,,,,,,,,,bam,3633060935.0,3633060935.0,,,bam,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12649313,slurm,,132112168.0,corral-repl,,0,no,,0,,,No,0.0,No,1,No,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/bosTau8.len""","""bosTau8""","""pooled""","""0.05""","""false""","[{'src': 'hda', 'id': 34113448}]",0,"[{'__index__': 0, 'name': 'E', 'samples': {'values': [{'src': 'hda', 'id': 34102083}]}}, {'__index__': 1, 'name': 'A', 'samples': {'values': [{'src': 'hda', 'id': 34102145}]}}]",,BAM,"""No""","""No""","""""","""geometric""","""10""","""false""","""false""",32.0,,44201446.0,1519844624.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/2.2.1.5,2.2.1.5,,2018-02-28 19:03:55.690260,122033,5.0
