accnos,accnos_filetype,count_in,count_in_filetype,create_time,destination_id,end_epoch,exit_code,fasta_in,fasta_in_filetype,fastq_in,fastq_in_filetype,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.accnos.values,parameters.chromInfo,parameters.count_in.values,parameters.dbkey,parameters.dups,parameters.fasta_in.values,parameters.fastq_in.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
6081,mothur.accnos,397837.0,mothur.count_table,2018-01-22 16:20:21.268086,slurm_normal,1516638037.0,0,5109756.0,fasta,,,,1.0,main_w4_handler1,3395729,18120232,False,,12199966,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 33443249}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 33443250}]","""?""","""true""","[{'src': 'hda', 'id': 33442726}]",,32.0,,43248546.0,1516638030.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_remove_seqs/mothur_remove_seqs/1.36.1.0,1.36.1.0,,2018-01-22 16:20:40.623007,120029.0,7.0
0,mothur.accnos,0.0,mothur.count_table,2018-01-26 10:00:03.478965,slurm_normal,1516960830.0,0,6453.0,fasta,,,,1.0,main_w3_handler1,3401761,18163386,False,,12244610,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 33510995}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 33510996}]","""?""","""true""","[{'src': 'hda', 'id': 33510962}]",,32.0,,43450952.0,1516960826.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_remove_seqs/mothur_remove_seqs/1.36.1.0,1.36.1.0,,2018-01-26 10:00:36.540859,72172.0,4.0
0,mothur.accnos,,,2018-01-26 15:38:10.142305,slurm_normal,1516981124.0,0,12131527.0,fasta,,,,1.0,main_w3_handler0,3403530,18167042,False,,12248545,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 33515715}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,"""?""","""true""","[{'src': 'hda', 'id': 33515579}]",,32.0,,43222891.0,1516981119.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_remove_seqs/mothur_remove_seqs/1.36.1.0,1.36.1.0,,2018-01-26 15:38:48.822475,42087.0,5.0
1458988,mothur.accnos,8301292.0,mothur.count_table,2018-03-08 03:32:30.095294,slurm_normal,1520479972.0,0,69450112.0,fasta,,,7680.0,1.0,main_w3_handler0,3454832,18650929,False,,12746599,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 34282821}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 34282822}]","""?""","""true""","[{'src': 'hda', 'id': 34282727}]",,32.0,,44402750.0,1520479958.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_remove_seqs/mothur_remove_seqs/1.36.1.0,1.36.1.0,,2018-03-08 03:32:54.919056,123524.0,14.0
0,mothur.accnos,,,2018-01-29 11:53:59.896762,slurm_normal,1517226852.0,0,18366.0,fasta,,,,1.0,main_w3_handler1,3408766,18188295,False,,12269510,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 33552350}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,"""?""","""true""","[{'src': 'hda', 'id': 33552342}]",,32.0,,43508576.0,1517226847.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_remove_seqs/mothur_remove_seqs/1.36.1.0,1.36.1.0,,2018-01-29 11:54:14.362277,72172.0,5.0
127359,mothur.accnos,523841.0,mothur.count_table,2018-01-29 15:04:18.611897,slurm_normal,1517238280.0,0,14549914.0,fasta,,,,1.0,main_w3_handler0,3406584,18189608,False,,12270969,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 33553403}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 33553404}]","""?""","""true""","[{'src': 'hda', 'id': 33553301}]",,32.0,,43222891.0,1517238273.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_remove_seqs/mothur_remove_seqs/1.36.1.0,1.36.1.0,,2018-01-29 15:04:47.499762,42087.0,7.0
36783,mothur.accnos,46995.0,mothur.count_table,2018-01-30 14:05:20.038526,slurm_normal,1517321175.0,0,606552.0,fasta,,,,1.0,main_w4_handler1,3409399,18200835,False,,12281706,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 33571507}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 33571508}]","""?""","""true""","[{'src': 'hda', 'id': 33571438}]",,32.0,,43222891.0,1517321165.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_remove_seqs/mothur_remove_seqs/1.36.1.0,1.36.1.0,,2018-01-30 14:06:20.591593,42087.0,10.0
731,mothur.accnos,,,2018-02-02 05:19:52.771044,slurm_normal,1517548810.0,0,123467310.0,fasta,,,,1.0,main_w4_handler0,3181507,18232219,False,,12312435,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 33609612}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,"""?""","""true""","[{'src': 'hda', 'id': 33608379}]",,32.0,,42265102.0,1517548800.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_remove_seqs/mothur_remove_seqs/1.36.1.0,1.36.1.0,,2018-02-02 05:20:11.797556,84972.0,10.0
135597,mothur.accnos,229292.0,mothur.count_table,2018-03-08 17:46:51.953826,slurm_normal,1520531245.0,0,2396597.0,fasta,,,7680.0,1.0,main_w4_handler0,3456070,18661015,False,,12757011,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 34302122}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 34302123}]","""?""","""true""","[{'src': 'hda', 'id': 34301975}]",,32.0,,44477736.0,1520531239.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_remove_seqs/mothur_remove_seqs/1.36.1.0,1.36.1.0,,2018-03-08 17:47:27.904636,83708.0,6.0
0,mothur.accnos,3861.0,mothur.count_table,2018-02-05 14:54:41.114326,slurm_normal,1517842498.0,0,41226.0,fasta,,,,1.0,main_w3_handler0,3417427,18258696,False,,12340399,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 33675519}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 33675520}]","""?""","""true""","[{'src': 'hda', 'id': 33675490}]",,32.0,,43627884.0,1517842494.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_remove_seqs/mothur_remove_seqs/1.36.1.0,1.36.1.0,,2018-02-05 14:55:01.280632,42087.0,4.0
81380,mothur.accnos,287177.0,mothur.count_table,2018-03-09 11:55:40.552671,slurm_normal,1520596555.0,0,11752576.0,fasta,,,7680.0,1.0,main_w4_handler0,3457977,18671130,False,,12767642,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 34321928}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 34321929}]","""?""","""true""","[{'src': 'hda', 'id': 34321864}]",,32.0,,44116570.0,1520596551.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_remove_seqs/mothur_remove_seqs/1.36.1.0,1.36.1.0,,2018-03-09 11:55:58.217264,122045.0,4.0
135597,mothur.accnos,229292.0,mothur.count_table,2018-02-09 13:30:16.636463,slurm_normal,1518183027.0,0,2396597.0,fasta,,,7680.0,1.0,main_w4_handler0,3423400,18329163,False,,12413388,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 33773840}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 33773841}]","""?""","""true""","[{'src': 'hda', 'id': 33773804}]",,32.0,,43800362.0,1518183024.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_remove_seqs/mothur_remove_seqs/1.36.1.0,1.36.1.0,,2018-02-09 13:30:29.366308,121414.0,3.0
14735,mothur.accnos,,,2018-02-13 11:47:05.218031,slurm_normal,1518524170.0,0,433986.0,fasta,,,7680.0,1.0,main_w3_handler0,3427433,18364181,False,,12449310,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 33827290}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,"""?""","""true""","[{'src': 'hda', 'id': 33827284}]",,32.0,,43883962.0,1518524166.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_remove_seqs/mothur_remove_seqs/1.36.1.0,1.36.1.0,,2018-02-13 12:16:12.422317,113456.0,4.0
0,mothur.accnos,,,2018-02-15 07:02:58.466521,slurm_normal,1518678193.0,0,7724.0,fasta,,,7680.0,1.0,main_w3_handler1,3429918,18393504,False,,12478551,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 33870899}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,"""?""","""true""","[{'src': 'hda', 'id': 33870772}]",,32.0,,43932166.0,1518678190.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_remove_seqs/mothur_remove_seqs/1.36.1.0,1.36.1.0,,2018-02-15 07:03:16.560003,113456.0,3.0
135597,mothur.accnos,229292.0,mothur.count_table,2018-02-21 14:23:44.902093,slurm_normal,1519223042.0,0,2396597.0,fasta,,,7680.0,1.0,main_w3_handler0,3437028,18462386,False,,12557041,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 33981686}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 33981687}]","""?""","""true""","[{'src': 'hda', 'id': 33981510}]",,32.0,,43942353.0,1519223035.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_remove_seqs/mothur_remove_seqs/1.36.1.0,1.36.1.0,,2018-02-21 14:24:04.374763,122064.0,7.0
135597,mothur.accnos,229292.0,mothur.count_table,2018-02-21 14:31:49.966116,slurm_normal,1519223529.0,0,2396597.0,fasta,,,7680.0,1.0,main_w3_handler0,3437028,18462527,False,,12557196,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 33981686}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 33981687}]","""?""","""true""","[{'src': 'hda', 'id': 33981510}]",,32.0,,43942353.0,1519223525.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_remove_seqs/mothur_remove_seqs/1.36.1.0,1.36.1.0,,2018-02-21 14:32:13.306864,122064.0,4.0
158626,mothur.accnos,1170907.0,mothur.count_table,2018-02-22 01:41:11.844551,slurm_normal,1519263739.0,0,8705854.0,fasta,,,7680.0,1.0,main_w3_handler1,3396038,18476371,False,,12570911,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 34002880}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 34002881}]","""?""","""true""","[{'src': 'hda', 'id': 34002803}]",,32.0,,44080380.0,1519263734.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_remove_seqs/mothur_remove_seqs/1.36.1.0,1.36.1.0,,2018-02-22 01:42:23.245111,119338.0,5.0
3432,mothur.accnos,,,2018-02-26 06:36:32.075611,slurm_normal,1519627430.0,0,447188.0,fasta,,,7680.0,1.0,main_w4_handler1,3440036,18519700,False,,12615794,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 34067686}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,"""?""","""true""","[{'src': 'hda', 'id': 34067677}]",,32.0,,44116570.0,1519627427.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_remove_seqs/mothur_remove_seqs/1.36.1.0,1.36.1.0,,2018-02-26 06:43:53.399502,122045.0,3.0
211619,mothur.accnos,2153000.0,mothur.count_table,2018-01-19 00:50:48.661668,slurm_normal,1516323065.0,0,25892952.0,fasta,,,,1.0,main_w4_handler0,3397277,18079185,False,,12157401,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 33380303}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 33380304}]","""?""","""true""","[{'src': 'hda', 'id': 33380262}]",,32.0,,42668866.0,1516323057.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_remove_seqs/mothur_remove_seqs/1.36.1.0,1.36.1.0,,2018-01-19 00:51:08.187400,112430.0,8.0
0,mothur.accnos,,,2017-10-23 07:47:40.101572,slurm_normal,1508765545.0,0,293029.0,fasta,,,,1.0,main_w4_handler1,3296003,17173059,False,,11236547,slurm,,132112168.0,corral-repl,,"""65261430b7c611e7b816005056ba2773""","[{'src': 'hda', 'id': 31810668}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,"""?""","""true""","[{'src': 'hda', 'id': 31810662}]",,32.0,,,1508765541.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_remove_seqs/mothur_remove_seqs/1.36.1.0,1.36.1.0,,2017-10-23 13:32:28.928664,72172.0,4.0
135597,mothur.accnos,229292.0,mothur.count_table,2017-12-17 09:16:37.464842,slurm_normal,1513502217.0,0,2396597.0,fasta,,,,1.0,main_w3_handler0,3368213,17828552,False,,11902048,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 32969652}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32969653}]","""?""","""true""","[{'src': 'hda', 'id': 32969622}]",,32.0,,42702488.0,1513502213.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_remove_seqs/mothur_remove_seqs/1.36.1.0,1.36.1.0,,2017-12-17 09:17:02.520392,97420.0,4.0
0,mothur.accnos,,,2017-10-18 11:20:50.699546,slurm_normal,1508332069.0,0,4944303.0,fasta,,,,1.0,main_w4_handler0,3290738,17130153,False,,11187759,slurm,,132112168.0,corral-repl,,"""46a276bcb3f611e79573005056ba2773""","[{'src': 'hda', 'id': 31736163}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,"""?""","""true""","[{'src': 'hda', 'id': 31736156}]",,32.0,,,1508332065.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_remove_seqs/mothur_remove_seqs/1.36.1.0,1.36.1.0,,2017-10-18 13:08:04.264422,72172.0,4.0
135597,mothur.accnos,229292.0,mothur.count_table,2017-12-18 19:49:46.489830,reserved_normal,1513626605.0,0,2396597.0,fasta,,,,1.0,main_w4_handler0,3280912,17841191,False,,11915456.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 32992681}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32992682}]","""?""","""true""","[{'src': 'hda', 'id': 32992652}]",,32.0,,42691248.0,1513626598.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_remove_seqs/mothur_remove_seqs/1.36.1.0,1.36.1.0,,2017-12-18 19:50:09.482290,5254.0,7.0
135597,mothur.accnos,229292.0,mothur.count_table,2017-10-06 11:37:43.342098,slurm_normal,1507289897.0,0,2396597.0,fasta,,,,1.0,main_w3_handler0,3277547,17038736,False,,11095878.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 31582391}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 31582392}]","""?""","""true""","[{'src': 'hda', 'id': 31582329}]",,32.0,,39823809.0,1507289893.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_remove_seqs/mothur_remove_seqs/1.36.1.0,1.36.1.0,,2017-10-06 11:38:24.433178,29532.0,4.0
135597,mothur.accnos,229292.0,mothur.count_table,2017-10-06 19:52:13.435193,slurm_normal,1507319573.0,0,2396597.0,fasta,,,,1.0,main_w3_handler0,3278085,17043240,False,,11100543.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 31589600}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 31589601}]","""?""","""true""","[{'src': 'hda', 'id': 31589560}]",,32.0,,41097146.0,1507319568.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_remove_seqs/mothur_remove_seqs/1.36.1.0,1.36.1.0,,2017-10-06 19:53:14.181280,112430.0,5.0
147060,mothur.accnos,2657825.0,mothur.count_table,2017-12-19 14:50:51.638084,slurm_normal,1513695070.0,0,34678471.0,fasta,,,,1.0,main_w3_handler1,3363441,17850024,False,,11923050,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 33005074}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 33005075}]","""?""","""true""","[{'src': 'hda', 'id': 33004977}]",,32.0,,42668866.0,1513695061.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_remove_seqs/mothur_remove_seqs/1.36.1.0,1.36.1.0,,2017-12-19 14:51:13.662049,112430.0,9.0
1703722,mothur.accnos,37116854.0,mothur.count_table,2017-10-13 07:36:46.970102,slurm_normal,1507930927.0,0,384991240.0,fasta,,,,1.0,main_w3_handler0,3269217,17092891,False,,11155808.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 31672527}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 31672528}]","""?""","""true""","[{'src': 'hda', 'id': 31665808}]",,32.0,,40906309.0,1507930888.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_remove_seqs/mothur_remove_seqs/1.36.1.0,1.36.1.0,,2017-10-13 21:42:12.303810,20086.0,39.0
0,mothur.accnos,,,2017-10-16 09:15:11.432715,slurm_normal,1508145319.0,0,550335.0,fasta,,,,1.0,main_w3_handler1,3288284,17109851,False,,11166942.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 31701682}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,"""?""","""true""","[{'src': 'hda', 'id': 31701596}]",,32.0,,41306462.0,1508145315.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_remove_seqs/mothur_remove_seqs/1.36.1.0,1.36.1.0,,2017-10-16 09:15:26.096657,113456.0,4.0
657346,mothur.accnos,7977810.0,mothur.count_table,2017-10-16 23:35:12.539817,slurm_normal,1508196933.0,0,148264586.0,fasta,,,,1.0,main_w3_handler1,3288291,17117807,False,,11175214,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 31704856}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 31704857}]","""?""","""true""","[{'src': 'hda', 'id': 31704362}]",,32.0,,41327851.0,1508196917.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_remove_seqs/mothur_remove_seqs/1.36.1.0,1.36.1.0,,2017-10-16 23:35:37.021959,113697.0,16.0
0,mothur.accnos,,,2017-10-18 11:12:39.934408,slurm_normal,1508332434.0,0,3380178.0,fasta,,,,1.0,main_w3_handler0,3290725,17130061,False,,11187849,slurm,,132112168.0,corral-repl,,"""334a5806b3f511e79332005056ba2773""","[{'src': 'hda', 'id': 31735963}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,"""?""","""true""","[{'src': 'hda', 'id': 31735956}]",,32.0,,,1508332430.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_remove_seqs/mothur_remove_seqs/1.36.1.0,1.36.1.0,,2017-10-18 13:13:57.774934,72172.0,4.0
0,mothur.accnos,,,2017-10-18 10:34:59.638564,slurm_normal,1508323345.0,0,12906.0,fasta,,,,1.0,main_w3_handler0,3290680,17129819,False,,11186368,slurm,,132112168.0,corral-repl,,"""e53f5972b3ef11e7b0d4005056ba2773""","[{'src': 'hda', 'id': 31735380}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,"""?""","""true""","[{'src': 'hda', 'id': 31735374}]",,32.0,,,1508323341.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_remove_seqs/mothur_remove_seqs/1.36.1.0,1.36.1.0,,2017-10-18 10:42:27.574735,72172.0,4.0
0,mothur.accnos,,,2017-10-18 10:55:09.702268,slurm_normal,1508329453.0,0,6615691.0,fasta,,,,1.0,main_w4_handler0,3290715,17129930,False,,11187294,slurm,,132112168.0,corral-repl,,"""8c7db592b3f211e78b96005056ba2773""","[{'src': 'hda', 'id': 31735625}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,"""?""","""true""","[{'src': 'hda', 'id': 31735595}]",,32.0,,,1508329447.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_remove_seqs/mothur_remove_seqs/1.36.1.0,1.36.1.0,,2017-10-18 12:24:28.824357,72172.0,6.0
0,mothur.accnos,,,2017-10-18 11:11:27.912349,slurm_normal,1508330640.0,0,490453.0,fasta,,,,1.0,main_w3_handler1,3290726,17130045,False,,11187507,slurm,,132112168.0,corral-repl,,"""f98160ecb3f411e7a761005056ba2773""","[{'src': 'hda', 'id': 31735923}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,"""?""","""true""","[{'src': 'hda', 'id': 31735911}]",,32.0,,,1508330636.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_remove_seqs/mothur_remove_seqs/1.36.1.0,1.36.1.0,,2017-10-18 12:44:11.692441,72172.0,4.0
0,mothur.accnos,,,2017-10-18 11:00:54.677801,slurm_normal,1508328272.0,0,3143584.0,fasta,,,,1.0,main_w4_handler0,3290713,17129958,False,,11187121,slurm,,132112168.0,corral-repl,,"""84f910aeb3f311e7a7ee005056ba2773""","[{'src': 'hda', 'id': 31735680}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,"""?""","""true""","[{'src': 'hda', 'id': 31735674}]",,32.0,,,1508328268.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_remove_seqs/mothur_remove_seqs/1.36.1.0,1.36.1.0,,2017-10-18 12:04:51.240280,72172.0,4.0
0,mothur.accnos,,,2017-10-18 11:02:48.097307,slurm_normal,1508329704.0,0,3913997.0,fasta,,,,1.0,main_w3_handler1,3290714,17129980,False,,11187330,slurm,,132112168.0,corral-repl,,"""b187f64eb3f311e7a400005056ba2773""","[{'src': 'hda', 'id': 31735731}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,"""?""","""true""","[{'src': 'hda', 'id': 31735724}]",,32.0,,,1508329700.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_remove_seqs/mothur_remove_seqs/1.36.1.0,1.36.1.0,,2017-10-18 12:28:37.470143,72172.0,4.0
0,mothur.accnos,,,2017-10-18 11:14:50.867794,slurm_normal,1508333532.0,0,3232137.0,fasta,,,,1.0,main_w3_handler0,3290723,17130092,False,,11188191,slurm,,132112168.0,corral-repl,,"""5c55f430b3f511e7b7db005056ba2773""","[{'src': 'hda', 'id': 31736024}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,"""?""","""true""","[{'src': 'hda', 'id': 31736018}]",,32.0,,,1508333527.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_remove_seqs/mothur_remove_seqs/1.36.1.0,1.36.1.0,,2017-10-18 13:32:18.285692,72172.0,5.0
0,mothur.accnos,,,2017-10-18 11:11:04.767948,slurm_normal,1508329725.0,0,3116575.0,fasta,,,,1.0,main_w3_handler0,3290727,17130037,False,,11187334,slurm,,132112168.0,corral-repl,,"""d119ac0eb3f411e7b62c005056ba2773""","[{'src': 'hda', 'id': 31735892}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,"""?""","""true""","[{'src': 'hda', 'id': 31735873}]",,32.0,,,1508329720.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_remove_seqs/mothur_remove_seqs/1.36.1.0,1.36.1.0,,2017-10-18 12:28:46.936671,72172.0,5.0
0,mothur.accnos,,,2017-10-18 11:18:51.828688,slurm_normal,1508331412.0,0,3991731.0,fasta,,,,1.0,main_w4_handler1,3290737,17130129,False,,11187644,slurm,,132112168.0,corral-repl,,"""17c50198b3f611e7a306005056ba2773""","[{'src': 'hda', 'id': 31736108}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,"""?""","""true""","[{'src': 'hda', 'id': 31736102}]",,32.0,,,1508331407.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_remove_seqs/mothur_remove_seqs/1.36.1.0,1.36.1.0,,2017-10-18 12:56:54.511629,72172.0,5.0
0,mothur.accnos,,,2017-10-19 11:12:59.348706,slurm_normal,1508421781.0,0,3274618.0,fasta,,,,1.0,main_w4_handler0,3292277,17144056,False,,11203069,slurm,,132112168.0,corral-repl,,"""65f903f0b4be11e7a902005056ba2773""","[{'src': 'hda', 'id': 31756677}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,"""?""","""true""","[{'src': 'hda', 'id': 31756670}]",,32.0,,,1508421776.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_remove_seqs/mothur_remove_seqs/1.36.1.0,1.36.1.0,,2017-10-19 14:03:13.004382,72172.0,5.0
0,mothur.accnos,,,2017-10-19 11:04:33.303258,slurm_normal,1508415197.0,0,4213996.0,fasta,,,,1.0,main_w3_handler1,3292287,17143907,False,,11202033,slurm,,132112168.0,corral-repl,,"""14431d08b4bd11e79a30005056ba2773""","[{'src': 'hda', 'id': 31756311}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,"""?""","""true""","[{'src': 'hda', 'id': 31756299}]",,32.0,,,1508415191.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_remove_seqs/mothur_remove_seqs/1.36.1.0,1.36.1.0,,2017-10-19 12:13:25.347656,72172.0,6.0
0,mothur.accnos,,,2017-10-19 11:05:58.421192,slurm_normal,1508417348.0,0,5741638.0,fasta,,,,1.0,main_w3_handler0,3292286,17143936,False,,11202280,slurm,,132112168.0,corral-repl,,"""534dfe1eb4bd11e797a3005056ba2773""","[{'src': 'hda', 'id': 31756398}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,"""?""","""true""","[{'src': 'hda', 'id': 31756391}]",,32.0,,,1508417341.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_remove_seqs/mothur_remove_seqs/1.36.1.0,1.36.1.0,,2017-10-19 12:49:16.002083,72172.0,7.0
