chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,ffastq,ffastq_filetype,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,oligos,oligos_filetype,param_filename,parameters.align,parameters.chromInfo,parameters.dbkey,parameters.ffastq.values,parameters.ffastq|__identifier__,parameters.gapextend,parameters.gapopen,parameters.match,parameters.mismatch,parameters.oligo.__current_case__,parameters.oligo.add,parameters.rfastq.values,parameters.rfastq|__identifier__,processor_count,rfastq,rfastq_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-04-17 14:37:00.430466,slurm_normal,1492439842.0,0,2682565,fastq,1.0,main_w4_handler1,3076122,15605500,False,,9725361.roundup,slurm,,132112168.0,corral-repl,,,,"""gotoh""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29245144}]","""Mock_R1.fastq""","""-1""","""-2""","""1""","""-1""",0.0,no,"[{'src': 'hda', 'id': 29245148}]","""Mock_R2.fastq""",32.0,2679931,fastq,,37373293,1492439837.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_make_contigs/1.27.0,1.27.0,,2017-04-17 14:37:24.415310,104213.0,5.0
,,2017-04-17 14:37:01.116453,slurm_normal,1492439838.0,0,3093194,fastq,1.0,main_w3_handler1,3076122,15605501,False,,9725359.roundup,slurm,,132112168.0,corral-repl,,,,"""gotoh""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29245136}]","""F3D150_R1.fastq""","""-1""","""-2""","""1""","""-1""",0.0,no,"[{'src': 'hda', 'id': 29245142}]","""F3D150_R2.fastq""",32.0,3089382,fastq,,37373293,1492439834.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_make_contigs/1.27.0,1.27.0,,2017-04-17 14:37:22.174336,104213.0,4.0
,,2017-04-17 14:37:03.490103,slurm_normal,1492439839.0,0,9584828,fastq,1.0,main_w3_handler1,3076122,15605504,False,,9725360.roundup,slurm,,132112168.0,corral-repl,,,,"""gotoh""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29245101}]","""F3D147_R1.fastq""","""-1""","""-2""","""1""","""-1""",0.0,no,"[{'src': 'hda', 'id': 29245108}]","""F3D147_R2.fastq""",32.0,9570396,fastq,,37373293,1492439835.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_make_contigs/1.27.0,1.27.0,,2017-04-17 14:37:22.382473,104213.0,4.0
,,2017-04-17 14:37:01.851810,slurm_normal,1492439842.0,0,7345819,fastq,1.0,main_w3_handler0,3076122,15605502,False,,9725362.roundup,slurm,,132112168.0,corral-repl,,,,"""gotoh""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29245124}]","""F3D149_R1.fastq""","""-1""","""-2""","""1""","""-1""",0.0,no,"[{'src': 'hda', 'id': 29245133}]","""F3D149_R2.fastq""",32.0,7336241,fastq,,37373293,1492439837.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_make_contigs/1.27.0,1.27.0,,2017-04-17 14:37:25.190372,104213.0,5.0
,,2017-04-17 14:37:05.588472,slurm_normal,1492439856.0,0,2710311,fastq,1.0,main_w3_handler0,3076122,15605507,False,,9725367.roundup,slurm,,132112168.0,corral-repl,,,,"""gotoh""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29245087}]","""F3D144_R1.fastq""","""-1""","""-2""","""1""","""-1""",0.0,no,"[{'src': 'hda', 'id': 29245088}]","""F3D144_R2.fastq""",32.0,2706259,fastq,,37373293,1492439852.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_make_contigs/1.27.0,1.27.0,,2017-04-17 14:37:38.756193,104213.0,4.0
,,2017-04-17 14:37:03.951947,slurm_normal,1492439853.0,0,2819293,fastq,1.0,main_w3_handler1,3076122,15605505,False,,9725365.roundup,slurm,,132112168.0,corral-repl,,,,"""gotoh""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29245095}]","""F3D146_R1.fastq""","""-1""","""-2""","""1""","""-1""",0.0,no,"[{'src': 'hda', 'id': 29245097}]","""F3D146_R2.fastq""",32.0,2816029,fastq,,37373293,1492439849.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_make_contigs/1.27.0,1.27.0,,2017-04-17 14:37:36.013702,104213.0,4.0
,,2017-04-17 14:37:02.767565,slurm_normal,1492439849.0,0,6965412,fastq,1.0,main_w3_handler0,3076122,15605503,False,,9725363.roundup,slurm,,132112168.0,corral-repl,,,,"""gotoh""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29245114}]","""F3D148_R1.fastq""","""-1""","""-2""","""1""","""-1""",0.0,no,"[{'src': 'hda', 'id': 29245116}]","""F3D148_R2.fastq""",32.0,6956060,fastq,,37373293,1492439844.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_make_contigs/1.27.0,1.27.0,,2017-04-17 14:37:29.602879,104213.0,5.0
,,2017-04-17 14:37:07.457255,slurm_normal,1492439852.0,0,3345300,fastq,1.0,main_w4_handler0,3076122,15605510,False,,9725364.roundup,slurm,,132112168.0,corral-repl,,,,"""gotoh""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29245075}]","""F3D141_R1.fastq""","""-1""","""-2""","""1""","""-1""",0.0,no,"[{'src': 'hda', 'id': 29245077}]","""F3D141_R2.fastq""",32.0,3340982,fastq,,37373293,1492439847.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_make_contigs/1.27.0,1.27.0,,2017-04-17 14:37:35.007310,104213.0,5.0
,,2017-04-17 14:37:04.728888,slurm_normal,1492439869.0,0,4142241,fastq,1.0,main_w3_handler1,3076122,15605506,False,,9725373.roundup,slurm,,132112168.0,corral-repl,,,,"""gotoh""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29245092}]","""F3D145_R1.fastq""","""-1""","""-2""","""1""","""-1""",0.0,no,"[{'src': 'hda', 'id': 29245093}]","""F3D145_R2.fastq""",32.0,4135947,fastq,,37373293,1492439865.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_make_contigs/1.27.0,1.27.0,,2017-04-17 14:37:52.973787,104213.0,4.0
,,2017-04-17 14:37:11.827744,slurm_normal,1492439884.0,0,3794704,fastq,1.0,main_w3_handler1,3076122,15605516,False,,9725377.roundup,slurm,,132112168.0,corral-repl,,,,"""gotoh""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29245043}]","""F3D3_R1.fastq""","""-1""","""-2""","""1""","""-1""",0.0,no,"[{'src': 'hda', 'id': 29245046}]","""F3D3_R2.fastq""",32.0,3789320,fastq,,37373293,1492439880.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_make_contigs/1.27.0,1.27.0,,2017-04-17 14:38:07.227217,104213.0,4.0
,,2017-04-17 14:37:06.166036,slurm_normal,1492439866.0,0,1784360,fastq,1.0,main_w3_handler0,3076122,15605508,False,,9725369.roundup,slurm,,132112168.0,corral-repl,,,,"""gotoh""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29245084}]","""F3D143_R1.fastq""","""-1""","""-2""","""1""","""-1""",0.0,no,"[{'src': 'hda', 'id': 29245086}]","""F3D143_R2.fastq""",32.0,1782200,fastq,,37373293,1492439861.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_make_contigs/1.27.0,1.27.0,,2017-04-17 14:37:48.335966,104213.0,5.0
,,2017-04-17 14:37:09.182047,slurm_normal,1492439882.0,0,2972569,fastq,1.0,main_w3_handler0,3076122,15605512,False,,9725376.roundup,slurm,,132112168.0,corral-repl,,,,"""gotoh""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29245067}]","""F3D8_R1.fastq""","""-1""","""-2""","""1""","""-1""",0.0,no,"[{'src': 'hda', 'id': 29245068}]","""F3D8_R2.fastq""",32.0,2969711,fastq,,37373293,1492439877.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_make_contigs/1.27.0,1.27.0,,2017-04-17 14:38:05.745317,104213.0,5.0
,,2017-04-17 14:37:09.701016,slurm_normal,1492439878.0,0,2879975,fastq,1.0,main_w3_handler1,3076122,15605513,False,,9725374.roundup,slurm,,132112168.0,corral-repl,,,,"""gotoh""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29245062}]","""F3D7_R1.fastq""","""-1""","""-2""","""1""","""-1""",0.0,no,"[{'src': 'hda', 'id': 29245064}]","""F3D7_R2.fastq""",32.0,2876027,fastq,,37373293,1492439873.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_make_contigs/1.27.0,1.27.0,,2017-04-17 14:38:00.806439,104213.0,5.0
,,2017-04-17 14:37:14.229649,slurm_normal,1492439893.0,0,4375560,fastq,1.0,main_w3_handler1,3076122,15605519,False,,9725380.roundup,slurm,,132112168.0,corral-repl,,,,"""gotoh""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29244993}]","""F3D0_R1.fastq""","""-1""","""-2""","""1""","""-1""",0.0,no,"[{'src': 'hda', 'id': 29244995}]","""F3D0_R2.fastq""",32.0,4370800,fastq,,37373293,1492439888.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_make_contigs/1.27.0,1.27.0,,2017-04-17 14:38:15.334846,104213.0,5.0
,,2017-04-17 14:37:11.105942,slurm_normal,1492439878.0,0,2497527,fastq,1.0,main_w3_handler1,3076122,15605515,False,,9725375.roundup,slurm,,132112168.0,corral-repl,,,,"""gotoh""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29245050}]","""F3D5_R1.fastq""","""-1""","""-2""","""1""","""-1""",0.0,no,"[{'src': 'hda', 'id': 29245051}]","""F3D5_R2.fastq""",32.0,2494737,fastq,,37373293,1492439874.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_make_contigs/1.27.0,1.27.0,,2017-04-17 14:38:01.020827,104213.0,4.0
,,2017-04-17 14:37:13.404905,slurm_normal,1492439897.0,0,3295299,fastq,1.0,main_w3_handler0,3076122,15605518,False,,9725381.roundup,slurm,,132112168.0,corral-repl,,,,"""gotoh""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29244996}]","""F3D1_R1.fastq""","""-1""","""-2""","""1""","""-1""",0.0,no,"[{'src': 'hda', 'id': 29244999}]","""F3D1_R2.fastq""",32.0,3292547,fastq,,37373293,1492439893.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_make_contigs/1.27.0,1.27.0,,2017-04-17 14:38:19.724725,104213.0,4.0
,,2017-04-17 15:44:12.131921,slurm_normal,1492443894.0,0,4485826,fastq,1.0,main_w3_handler0,3076122,15606172,False,,9725966.roundup,slurm,,132112168.0,corral-repl,,,,"""gotoh""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29245053}]",,"""-1""","""-2""","""1""","""-1""",0.0,no,"[{'src': 'hda', 'id': 29245060}]",,32.0,4480600,fastq,,37373293,1492443889.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_make_contigs/1.27.0,1.27.0,,2017-04-17 15:44:56.964829,104213.0,5.0
,,2017-04-17 15:44:10.812374,slurm_normal,1492443927.0,0,2497527,fastq,1.0,main_w4_handler0,3076122,15606171,False,,9725969.roundup,slurm,,132112168.0,corral-repl,,,,"""gotoh""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29245050}]",,"""-1""","""-2""","""1""","""-1""",0.0,no,"[{'src': 'hda', 'id': 29245051}]",,32.0,2494737,fastq,,37373293,1492443901.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_make_contigs/1.27.0,1.27.0,,2017-04-17 15:45:28.612472,104213.0,26.0
,,2017-04-17 15:44:08.960349,slurm_normal,1492443874.0,0,11016599,fastq,1.0,main_w3_handler0,3076122,15606169,False,,9725959.roundup,slurm,,132112168.0,corral-repl,,,,"""gotoh""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29245023}]",,"""-1""","""-2""","""1""","""-1""",0.0,no,"[{'src': 'hda', 'id': 29245038}]",,32.0,11003081,fastq,,37373293,1492443869.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_make_contigs/1.27.0,1.27.0,,2017-04-17 15:44:36.151853,104213.0,5.0
,,2017-04-17 15:44:09.600508,slurm_normal,1492443871.0,0,3794704,fastq,1.0,main_w4_handler1,3076122,15606170,False,,9725955.roundup,slurm,,132112168.0,corral-repl,,,,"""gotoh""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29245043}]",,"""-1""","""-2""","""1""","""-1""",0.0,no,"[{'src': 'hda', 'id': 29245046}]",,32.0,3789320,fastq,,37373293,1492443866.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_make_contigs/1.27.0,1.27.0,,2017-04-17 15:44:33.262293,104213.0,5.0
,,2017-04-17 15:44:27.010422,slurm_normal,1492443921.0,0,3093194,fastq,1.0,main_w4_handler1,3076122,15606186,False,,9725973.roundup,slurm,,132112168.0,corral-repl,,,,"""gotoh""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29245136}]",,"""-1""","""-2""","""1""","""-1""",0.0,no,"[{'src': 'hda', 'id': 29245142}]",,32.0,3089382,fastq,,37373293,1492443916.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_make_contigs/1.27.0,1.27.0,,2017-04-17 15:45:23.952631,104213.0,5.0
,,2017-04-17 15:44:20.212259,slurm_normal,1492443908.0,0,2710311,fastq,1.0,main_w3_handler1,3076122,15606180,False,,9725971.roundup,slurm,,132112168.0,corral-repl,,,,"""gotoh""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29245087}]",,"""-1""","""-2""","""1""","""-1""",0.0,no,"[{'src': 'hda', 'id': 29245088}]",,32.0,2706259,fastq,,37373293,1492443903.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_make_contigs/1.27.0,1.27.0,,2017-04-17 15:45:12.458824,104213.0,5.0
,,2017-04-17 15:44:07.453639,slurm_normal,1492443892.0,0,4375560,fastq,1.0,main_w3_handler1,3076122,15606167,False,,9725957.roundup,slurm,,132112168.0,corral-repl,,,,"""gotoh""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29244993}]",,"""-1""","""-2""","""1""","""-1""",0.0,no,"[{'src': 'hda', 'id': 29244995}]",,32.0,4370800,fastq,,37373293,1492443869.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_make_contigs/1.27.0,1.27.0,,2017-04-17 15:44:56.766339,104213.0,23.0
,,2017-04-17 15:44:15.563118,slurm_normal,1492443884.0,0,3969819,fastq,1.0,main_w3_handler1,3076122,15606175,False,,9725963.roundup,slurm,,132112168.0,corral-repl,,,,"""gotoh""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29245070}]",,"""-1""","""-2""","""1""","""-1""",0.0,no,"[{'src': 'hda', 'id': 29245071}]",,32.0,3965889,fastq,,37373293,1492443879.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_make_contigs/1.27.0,1.27.0,,2017-04-17 15:44:46.481972,104213.0,5.0
,,2017-04-17 15:44:16.831358,slurm_normal,1492443881.0,0,3345300,fastq,1.0,main_w4_handler1,3076122,15606177,False,,9725962.roundup,slurm,,132112168.0,corral-repl,,,,"""gotoh""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29245075}]",,"""-1""","""-2""","""1""","""-1""",0.0,no,"[{'src': 'hda', 'id': 29245077}]",,32.0,3340982,fastq,,37373293,1492443876.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_make_contigs/1.27.0,1.27.0,,2017-04-17 15:44:43.615332,104213.0,5.0
,,2017-04-17 15:44:22.452787,slurm_normal,1492443892.0,0,2819293,fastq,1.0,main_w4_handler1,3076122,15606182,False,,9725964.roundup,slurm,,132112168.0,corral-repl,,,,"""gotoh""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29245095}]",,"""-1""","""-2""","""1""","""-1""",0.0,no,"[{'src': 'hda', 'id': 29245097}]",,32.0,2816029,fastq,,37373293,1492443886.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_make_contigs/1.27.0,1.27.0,,2017-04-17 15:44:54.672466,104213.0,6.0
,,2017-04-17 15:44:19.324360,slurm_normal,1492443894.0,0,1784360,fastq,1.0,main_w3_handler1,3076122,15606179,False,,9725967.roundup,slurm,,132112168.0,corral-repl,,,,"""gotoh""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29245084}]",,"""-1""","""-2""","""1""","""-1""",0.0,no,"[{'src': 'hda', 'id': 29245086}]",,32.0,1782200,fastq,,37373293,1492443889.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_make_contigs/1.27.0,1.27.0,,2017-04-17 15:44:57.862376,104213.0,5.0
,,2017-04-17 15:44:21.376158,slurm_normal,1492443929.0,0,4142241,fastq,1.0,main_w3_handler1,3076122,15606181,False,,9725972.roundup,slurm,,132112168.0,corral-repl,,,,"""gotoh""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29245092}]",,"""-1""","""-2""","""1""","""-1""",0.0,no,"[{'src': 'hda', 'id': 29245093}]",,32.0,4135947,fastq,,37373293,1492443904.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_make_contigs/1.27.0,1.27.0,,2017-04-17 15:45:30.968882,104213.0,25.0
,,2017-04-17 15:44:13.399809,slurm_normal,1492443909.0,0,2879975,fastq,1.0,main_w3_handler0,3076122,15606173,False,,9725970.roundup,slurm,,132112168.0,corral-repl,,,,"""gotoh""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29245062}]",,"""-1""","""-2""","""1""","""-1""",0.0,no,"[{'src': 'hda', 'id': 29245064}]",,32.0,2876027,fastq,,37373293,1492443903.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_make_contigs/1.27.0,1.27.0,,2017-04-17 15:45:11.201038,104213.0,6.0
,,2017-04-17 15:44:14.202868,slurm_normal,1492443925.0,0,2972569,fastq,1.0,main_w3_handler0,3076122,15606174,False,,9725974.roundup,slurm,,132112168.0,corral-repl,,,,"""gotoh""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29245067}]",,"""-1""","""-2""","""1""","""-1""",0.0,no,"[{'src': 'hda', 'id': 29245068}]",,32.0,2969711,fastq,,37373293,1492443920.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_make_contigs/1.27.0,1.27.0,,2017-04-17 15:45:28.409107,104213.0,5.0
,,2017-04-17 15:44:23.506278,slurm_normal,1492443951.0,0,9584828,fastq,1.0,main_w3_handler0,3076122,15606183,False,,9725976.roundup,slurm,,132112168.0,corral-repl,,,,"""gotoh""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29245101}]",,"""-1""","""-2""","""1""","""-1""",0.0,no,"[{'src': 'hda', 'id': 29245108}]",,32.0,9570396,fastq,,37373293,1492443935.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_make_contigs/1.27.0,1.27.0,,2017-04-17 15:45:54.508607,104213.0,16.0
,,2017-04-17 15:44:17.803362,slurm_normal,1492443938.0,0,1787268,fastq,1.0,main_w3_handler0,3076122,15606178,False,,9725975.roundup,slurm,,132112168.0,corral-repl,,,,"""gotoh""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29245078}]",,"""-1""","""-2""","""1""","""-1""",0.0,no,"[{'src': 'hda', 'id': 29245083}]",,32.0,1784740,fastq,,37373293,1492443933.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_make_contigs/1.27.0,1.27.0,,2017-04-17 15:45:40.349054,104213.0,5.0
,,2017-04-17 15:44:28.098243,slurm_normal,1492443967.0,0,2682565,fastq,1.0,main_w3_handler0,3076122,15606187,False,,9725988.roundup,slurm,,132112168.0,corral-repl,,,,"""gotoh""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29245144}]",,"""-1""","""-2""","""1""","""-1""",0.0,no,"[{'src': 'hda', 'id': 29245148}]",,32.0,2679931,fastq,,37373293,1492443957.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_make_contigs/1.27.0,1.27.0,,2017-04-17 15:46:08.991865,104213.0,10.0
,,2017-04-17 15:44:24.611360,slurm_normal,1492443946.0,0,6965412,fastq,1.0,main_w3_handler0,3076122,15606184,False,,9725982.roundup,slurm,,132112168.0,corral-repl,,,,"""gotoh""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29245114}]",,"""-1""","""-2""","""1""","""-1""",0.0,no,"[{'src': 'hda', 'id': 29245116}]",,32.0,6956060,fastq,,37373293,1492443941.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_make_contigs/1.27.0,1.27.0,,2017-04-17 15:45:49.277618,104213.0,5.0
,,2017-04-17 15:44:25.899717,slurm_normal,1492443953.0,0,7345819,fastq,1.0,main_w3_handler0,3076122,15606185,False,,9725985.roundup,slurm,,132112168.0,corral-repl,,,,"""gotoh""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29245124}]",,"""-1""","""-2""","""1""","""-1""",0.0,no,"[{'src': 'hda', 'id': 29245133}]",,32.0,7336241,fastq,,37373293,1492443948.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_make_contigs/1.27.0,1.27.0,,2017-04-17 15:45:54.833838,104213.0,5.0
,,2017-04-17 15:52:26.695334,slurm_normal,1492444368.0,0,4375560,fastq,1.0,main_w3_handler1,3076122,15606231,False,,9726033.roundup,slurm,,132112168.0,corral-repl,,,,"""gotoh""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29244993}]",,"""-1""","""-2""","""1""","""-1""",0.0,no,"[{'src': 'hda', 'id': 29244995}]",,32.0,4370800,fastq,,37373293,1492444364.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_make_contigs/1.27.0,1.27.0,,2017-04-17 15:52:50.192246,104213.0,4.0
,,2017-04-17 15:55:40.415257,slurm_normal,1492444558.0,0,2682565,fastq,1.0,main_w4_handler1,3076122,15606253,False,,9726044.roundup,slurm,,132112168.0,corral-repl,,,,"""gotoh""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29245144}]",,"""-1""","""-2""","""1""","""-1""",0.0,no,"[{'src': 'hda', 'id': 29245148}]",,32.0,2679931,fastq,,37373293,1492444554.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_make_contigs/1.27.0,1.27.0,,2017-04-17 15:56:01.006084,104213.0,4.0
,,2017-04-17 15:58:49.328506,slurm_normal,1492444756.0,0,2679931,fastq,1.0,main_w4_handler1,3076122,15606296,False,,9726077.roundup,slurm,,132112168.0,corral-repl,,,,"""gotoh""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29245148}]",,"""-1""","""-2""","""1""","""-1""",0.0,no,"[{'src': 'hda', 'id': 29245144}]",,32.0,2682565,fastq,,37373293,1492444751.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_make_contigs/1.27.0,1.27.0,,2017-04-17 15:59:18.189478,104213.0,5.0
,,2017-04-17 16:06:21.413897,slurm_normal,1492445202.0,0,2682565,fastq,1.0,main_w4_handler0,3076122,15606335,False,,9726117.roundup,slurm,,132112168.0,corral-repl,,,,"""needleman""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29245144}]",,"""-1""","""-2""","""1""","""-1""",0.0,no,"[{'src': 'hda', 'id': 29245148}]",,32.0,2679931,fastq,,37373293,1492445197.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_make_contigs/1.27.0,1.27.0,,2017-04-17 16:06:46.190058,104213.0,5.0
,,2017-04-17 16:10:14.357571,slurm_normal,1492445439.0,0,4375560,fastqillumina,1.0,main_w4_handler0,3076122,15606354,False,,9726137.roundup,slurm,,132112168.0,corral-repl,,,,"""gotoh""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29248538}]",,"""-1""","""-2""","""1""","""-1""",0.0,no,"[{'src': 'hda', 'id': 29248541}]",,32.0,4370800,fastqillumina,,37373293,1492445435.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_make_contigs/1.27.0,1.27.0,,2017-04-17 16:10:41.798847,104213.0,4.0
,,2017-04-17 16:15:26.536238,slurm_normal,1492445745.0,0,4375560,fastqsanger,1.0,main_w3_handler0,3076122,15606381,False,,9726157.roundup,slurm,,132112168.0,corral-repl,,,,"""gotoh""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29248581}]",,"""-1""","""-2""","""1""","""-1""",0.0,no,"[{'src': 'hda', 'id': 29248585}]",,32.0,4370800,fastqsanger,,37373293,1492445741.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_make_contigs/1.27.0,1.27.0,,2017-04-17 16:15:48.127483,104213.0,4.0
