chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input1,parameters.input1.values,parameters.input1|__identifier__,parameters.length,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-03-22 21:35:51.786134,slurm_normal,1490218566.0,1.0,,1.0,main_w4_handler0,3033200,15370470,False,,241,fasta,9508912.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28885074}]",,"""19""",32.0,,36648041.0,1490218558.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindow73/5.0.0,5.0.0,,2017-03-22 21:36:11.111979,102148.0,8.0
,,2017-04-12 21:55:52.039112,slurm_normal,1492034902.0,1.0,,1.0,main_w4_handler1,3051355,15569133,False,,1230,fasta,9692514.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29193175}]",,"""21""",32.0,,36648041.0,1492034897.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindow73/5.0.0,5.0.0,,2017-04-12 22:08:24.197931,102148.0,5.0
,,2016-03-28 13:53:58.590434,slurm_normal,1459173265.0,1.0,,1.0,main_w1_handler1,2646933,12261686,False,,1235,fasta,6472463.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",24030602,,,"""21""",32.0,,29224318.0,1459173253.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindow73/5.0.0,5.0.0,,2016-03-28 13:54:27.101938,81130.0,12.0
,,2017-11-02 16:05:16.146955,slurm_normal,1509638827.0,1.0,,1.0,main_w4_handler1,3308616,17304256,False,,1244,fasta,11364053,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32030593}]",,"""21""",32.0,,41700804.0,1509638823.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindow73/5.0.0,5.0.0,,2017-11-02 16:07:24.176486,115010.0,4.0
,,2017-04-12 22:20:17.038126,slurm_normal,1492035663.0,1.0,,1.0,main_w3_handler1,3071067,15569360,False,,2230,tiff,9692708.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29193537}]",,"""7""",32.0,,37299248.0,1492035652.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindow73/5.0.0,5.0.0,,2017-04-12 22:21:07.900995,,11.0
,,2016-07-31 18:02:53.781138,slurm_normal,1469988202.0,1.0,,1.0,main_w2_handler1,2646933,13543411,False,,1947,txt,7755676.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cd79001ffd637ee7'}]",,"""21""",32.0,,31614238.0,1469988199.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindow73/5.0.0,5.0.0,,2016-07-31 18:03:23.117495,81130.0,3.0
,,2018-03-05 10:38:54.468193,slurm_normal,1520246371.0,1.0,7680.0,1.0,main_w4_handler1,3452043,18608013,False,,505,fasta,12703451,slurm,,132112168.0,corral-repl,,"""636929d0206111e8af23005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 34212807}]",,"""7""",32.0,,,1520246368.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindow73/5.0.0,5.0.0,,2018-03-05 10:39:33.996743,123305.0,3.0
,,2016-07-31 21:19:28.062124,slurm_normal,1469999986.0,1.0,,1.0,main_w1_handler1,2646933,13545179,False,,1105,txt,7757327.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b568640fe42531bc00'}]",,"""21""",32.0,,31614238.0,1469999982.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindow73/5.0.0,5.0.0,,2016-07-31 21:19:47.187632,81130.0,4.0
,,2017-06-26 20:13:19.300144,slurm_normal,1498508154.0,1.0,,1.0,main_w4_handler0,3172405,16192049,False,,16,txt,10268172.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30165720}]",,"""7""",32.0,,38926233.0,1498508149.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindow73/5.0.0,5.0.0,,2017-06-26 20:15:57.038227,83379.0,5.0
,,2016-09-16 14:42:53.435490,slurm_normal,1474037032.0,1.0,,1.0,main_w3_handler1,2822274,13865868,False,,505,fasta,8089235.roundup,slurm,,132112168.0,corral-repl,,"""d7c9f7327c1b11e69d67005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55b67ef5f679e6427'}]",,"""7""",32.0,,32992039.0,1474037029.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindow73/5.0.0,5.0.0,,2016-09-16 14:43:55.717511,90319.0,3.0
,,2016-07-31 20:57:03.052527,slurm_normal,1469998638.0,1.0,,1.0,main_w1_handler0,2646933,13545018,False,,1245,txt,7757178.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58e32c9afea6ad944'}]",,"""21""",32.0,,31614238.0,1469998635.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindow73/5.0.0,5.0.0,,2016-07-31 20:57:20.737051,81130.0,3.0
,,2016-09-23 12:31:57.120306,slurm_normal,1474634224.0,1.0,,1.0,main_w3_handler0,2822330,13924668,False,,505,fasta,8147064.roundup,slurm,,132112168.0,corral-repl,,"""b5f11cee818911e6978a005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5333ea1b5ff44771d'}]",,"""7""",32.0,,33121695.0,1474634200.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindow73/5.0.0,5.0.0,,2016-09-23 12:37:08.639923,90342.0,24.0
,,2017-06-26 20:13:22.663311,slurm_normal,1498508517.0,1.0,,1.0,main_w3_handler1,3172405,16192059,False,,16,txt,10268426.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30165731}]",,"""7""",32.0,,38926233.0,1498508513.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindow73/5.0.0,5.0.0,,2017-06-26 20:22:02.877539,83379.0,4.0
,,2016-07-26 18:09:18.118051,slurm_normal,1469556605.0,1.0,,1.0,main_w2_handler1,2646933,13500332,False,,1124,txt,7715776.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ea319ee5b22c42bd'}]",,"""21""",32.0,,31614238.0,1469556601.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindow73/5.0.0,5.0.0,,2016-07-26 18:10:07.826946,81130.0,4.0
,,2017-06-26 20:13:00.523783,slurm_normal,1498508264.0,1.0,,1.0,main_w3_handler0,3172405,16192004,False,,14,txt,10268256.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30165652}]",,"""7""",32.0,,38926233.0,1498508260.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindow73/5.0.0,5.0.0,,2017-06-26 20:17:53.663203,83379.0,4.0
,,2017-06-26 20:13:07.195273,slurm_normal,1498508422.0,1.0,,1.0,main_w3_handler1,3172405,16192022,False,,27,txt,10268381.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30165690}]",,"""7""",32.0,,38926233.0,1498508407.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindow73/5.0.0,5.0.0,,2017-06-26 20:20:40.830880,83379.0,15.0
,,2016-09-23 12:56:23.053203,slurm_normal,1474635786.0,1.0,,1.0,main_w3_handler1,2822245,13925036,False,,505,fasta,8147386.roundup,slurm,,132112168.0,corral-repl,,"""1ea3e052818d11e6b3ad005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53c5173f36e190b60'}]",,"""7""",32.0,,33122175.0,1474635546.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindow73/5.0.0,5.0.0,,2016-09-23 13:03:07.929747,90309.0,240.0
,,2016-11-15 18:22:24.572191,slurm_normal,1479234156.0,1.0,,1.0,main_w3_handler0,2822409,14347261,False,,688,txt,8553329.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b508bda8d150bb3d06'}]",,"""21""",32.0,,32993803.0,1479234149.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindow73/5.0.0,5.0.0,,2016-11-15 18:22:38.701655,,7.0
,,2016-09-16 14:20:37.580096,slurm_normal,1474035698.0,1.0,,1.0,main_w3_handler0,2822283,13865615,False,,505,fasta,8088971.roundup,slurm,,132112168.0,corral-repl,,"""baf3d8427c1811e6974f005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54b06fa61f8770fcb'}]",,"""7""",32.0,,32992062.0,1474035692.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindow73/5.0.0,5.0.0,,2016-09-16 14:21:40.448463,90327.0,6.0
,,2017-06-26 20:13:19.944649,slurm_normal,1498508359.0,1.0,,1.0,main_w4_handler1,3172405,16192051,False,,27,txt,10268339.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30165722}]",,"""7""",32.0,,38926233.0,1498508355.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindow73/5.0.0,5.0.0,,2017-06-26 20:19:26.935934,83379.0,4.0
,,2017-09-15 14:34:06.810927,slurm_normal,1505486104.0,1.0,,1.0,main_w3_handler0,3254345,16835486,False,,505,fasta,10901715.roundup,slurm,,132112168.0,corral-repl,,"""ebe8a7f69a2211e7a83a005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31261897}]",,"""7""",32.0,,,1505486100.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindow73/5.0.0,5.0.0,,2017-09-15 14:35:05.967570,111592.0,4.0
,,2016-07-31 20:05:35.132023,slurm_normal,1469995551.0,1.0,,1.0,main_w1_handler0,2646933,13544857,False,,1123,txt,7757032.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d06882361075ddaa'}]",,"""21""",32.0,,31614238.0,1469995547.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindow73/5.0.0,5.0.0,,2016-07-31 20:05:53.967780,81130.0,4.0
,,2017-06-26 20:13:04.094568,slurm_normal,1498508190.0,1.0,,1.0,main_w4_handler0,3172405,16192013,False,,36,txt,10268198.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30165680}]",,"""7""",32.0,,38926233.0,1498508186.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindow73/5.0.0,5.0.0,,2017-06-26 20:16:34.016808,83379.0,4.0
,,2017-09-22 11:43:57.263791,slurm_normal,1506083765.0,1.0,,1.0,main_w4_handler1,3254431,16898158,False,,505,fasta,10967524.roundup,slurm,,132112168.0,corral-repl,,"""3c79ef329f8b11e7a51a005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31365501}]",,"""7""",32.0,,,1506083761.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindow73/5.0.0,5.0.0,,2017-09-22 12:39:23.088519,111622.0,4.0
,,2017-09-15 14:48:38.785686,slurm_normal,1505487055.0,1.0,,1.0,main_w3_handler0,3254417,16835820,False,,505,fasta,10902073.roundup,slurm,,132112168.0,corral-repl,,"""f3cf879e9a2411e7bb11005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31262372}]",,"""7""",32.0,,,1505487051.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindow73/5.0.0,5.0.0,,2017-09-15 14:50:57.280025,111611.0,4.0
,,2017-06-26 20:12:59.682533,slurm_normal,1498508207.0,1.0,,1.0,main_w3_handler0,3172405,16192000,False,,13,txt,10268208.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30165649}]",,"""7""",32.0,,38926233.0,1498508201.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindow73/5.0.0,5.0.0,,2017-06-26 20:16:53.292512,83379.0,6.0
,,2017-06-26 20:13:16.381944,slurm_normal,1498508224.0,1.0,,1.0,main_w4_handler0,3172405,16192040,False,,16,txt,10268219.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30165711}]",,"""7""",32.0,,38926233.0,1498508220.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindow73/5.0.0,5.0.0,,2017-06-26 20:17:09.797048,83379.0,4.0
,,2016-07-31 21:47:10.788346,slurm_normal,1470001670.0,1.0,,1.0,main_w2_handler0,2646933,13545353,False,,958,txt,7757515.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b529d9f4d2a34deb5b'}]",,"""21""",32.0,,31614238.0,1470001667.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindow73/5.0.0,5.0.0,,2016-07-31 21:47:52.809184,81130.0,3.0
,,2017-11-02 16:05:02.847428,slurm_normal,1509638732.0,1.0,,1.0,main_w3_handler0,3308617,17304233,False,,1244,fasta,11364022,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32030386}]",,"""21""",32.0,,41700787.0,1509638727.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindow73/5.0.0,5.0.0,,2017-11-02 16:05:36.353981,115011.0,5.0
,,2016-07-31 21:41:09.921257,slurm_normal,1470001297.0,1.0,,1.0,main_w1_handler0,2646933,13545308,False,,1223,txt,7757458.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51b6b435234db7548'}]",,"""21""",32.0,,31614238.0,1470001294.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindow73/5.0.0,5.0.0,,2016-07-31 21:41:38.299852,81130.0,3.0
,,2017-11-02 16:05:04.648663,slurm_normal,1509638727.0,1.0,,1.0,main_w3_handler1,3308608,17304237,False,,1244,fasta,11364021,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32030477}]",,"""21""",32.0,,41700820.0,1509638723.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindow73/5.0.0,5.0.0,,2017-11-02 16:05:32.016805,115007.0,4.0
,,2017-06-26 20:13:00.818011,slurm_normal,1498508284.0,1.0,,1.0,main_w3_handler0,3172405,16192005,False,,14,txt,10268273.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30165653}]",,"""7""",32.0,,38926233.0,1498508280.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindow73/5.0.0,5.0.0,,2017-06-26 20:18:07.182029,83379.0,4.0
,,2016-09-16 14:33:59.532632,slurm_normal,1474036516.0,1.0,,1.0,main_w3_handler0,2822239,13865757,False,,505,fasta,8089111.roundup,slurm,,132112168.0,corral-repl,,"""97e43a0c7c1a11e6b278005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50694f298f2c16f4d'}]",,"""7""",32.0,,32991905.0,1474036499.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindow73/5.0.0,5.0.0,,2016-09-16 14:35:17.758797,90307.0,17.0
,,2016-09-23 12:56:19.787430,slurm_normal,1474635547.0,1.0,,1.0,main_w4_handler1,2822263,13924996,False,,505,fasta,8147368.roundup,slurm,,132112168.0,corral-repl,,"""1d86fcc2818d11e6b7c9005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ff385b2cfdbb1936'}]",,"""7""",32.0,,33122080.0,1474635539.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindow73/5.0.0,5.0.0,,2016-09-23 12:59:09.159477,90310.0,8.0
,,2017-05-18 10:51:11.586979,slurm_normal,1495104695.0,1.0,,1.0,main_w3_handler1,3116373,15877848,False,,520,fasta,9977638.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29668476}]",,"""7""",32.0,,38050177.0,1495104690.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindow73/5.0.0,5.0.0,,2017-05-18 10:51:39.165997,81318.0,5.0
,,2018-02-01 18:47:10.405880,slurm_normal,1517510844.0,1.0,,1.0,main_w3_handler0,3405885,18226853,False,,871,fasta,12307135,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33616541}]",,"""7""",32.0,,43555922.0,1517510840.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindow73/5.0.0,5.0.0,,2018-02-01 18:47:27.768968,120685.0,4.0
,,2016-07-26 13:50:16.908052,slurm_normal,1469541042.0,1.0,,1.0,main_w1_handler1,2646933,13498038,False,,1247,txt,7713367.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b576bbac85b5eee0df'}]",,"""21""",32.0,,31614238.0,1469541038.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindow73/5.0.0,5.0.0,,2016-07-26 13:50:48.573202,81130.0,4.0
,,2018-03-05 10:58:51.925524,slurm_normal,1520247571.0,1.0,7680.0,1.0,main_w4_handler1,3452036,18608464,False,,505,fasta,12703833,slurm,,132112168.0,corral-repl,,"""2dea110e206411e887f7005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 34213399}]",,"""7""",32.0,,,1520247569.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindow73/5.0.0,5.0.0,,2018-03-05 10:59:34.443774,123299.0,2.0
,,2016-07-21 15:16:36.745683,slurm_normal,1469114292.0,1.0,,1.0,main_w1_handler0,2646933,13462826,False,,1127,txt,7676767.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e6c230de9338aa38'}]",,"""21""",32.0,,31614238.0,1469114286.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindow73/5.0.0,5.0.0,,2016-07-21 15:18:13.923015,81130.0,6.0
,,2017-02-09 06:52:06.959756,slurm_normal,1486623138.0,1.0,,1.0,main_w4_handler1,523367,14992295,False,,333,fasta,9149091.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28276828}]",,"""7""",32.0,,35883155.0,1486623129.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindow73/5.0.0,5.0.0,,2017-02-09 06:52:19.707277,10411.0,9.0
,,2017-06-26 20:13:02.397491,slurm_normal,1498508296.0,1.0,,1.0,main_w3_handler0,3172405,16192009,False,,13,txt,10268289.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30165667}]",,"""7""",32.0,,38926233.0,1498508292.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindow73/5.0.0,5.0.0,,2017-06-26 20:18:25.862491,83379.0,4.0
,,2016-11-06 19:03:24.588959,slurm_normal,1478459032.0,1.0,,1.0,main_w3_handler1,2883115,14265835,False,,505,fasta,8474228.roundup,slurm,,132112168.0,corral-repl,,"""b09080c2a45311e6815a005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b516b04523923aedac'}]",,"""7""",32.0,,34110358.0,1478459029.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindow73/5.0.0,5.0.0,,2016-11-06 19:03:54.588850,90314.0,3.0
,,2016-07-31 21:51:53.738203,slurm_normal,1470001936.0,1.0,,1.0,main_w1_handler1,2646933,13545376,False,,1058,txt,7757539.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c19a92aa9021693c'}]",,"""21""",32.0,,31614238.0,1470001933.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindow73/5.0.0,5.0.0,,2016-07-31 21:52:17.407205,81130.0,3.0
,,2016-06-02 20:08:01.920516,slurm_normal,1464898142.0,1.0,,1.0,main_w1_handler0,2646971,13052588,False,,301,fasta,7238734.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b5d2c5447858cd38'}]",,"""21""",32.0,,29197293.0,1464898138.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindow73/5.0.0,5.0.0,,2016-06-02 20:09:04.243914,81425.0,4.0
,,2017-09-15 14:45:35.328120,slurm_normal,1505486750.0,1.0,,1.0,main_w3_handler0,3254430,16835749,False,,505,fasta,10901992.roundup,slurm,,132112168.0,corral-repl,,"""6e0cf0569a2411e796b1005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31262249}]",,"""7""",32.0,,,1505486746.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindow73/5.0.0,5.0.0,,2017-09-15 14:45:53.705912,111621.0,4.0
,,2017-06-26 20:13:15.615735,slurm_normal,1498508312.0,1.0,,1.0,main_w3_handler0,3172405,16192038,False,,16,txt,10268303.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30165709}]",,"""7""",32.0,,38926233.0,1498508308.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindow73/5.0.0,5.0.0,,2017-06-26 20:18:35.642873,83379.0,4.0
,,2016-07-31 21:43:26.507492,slurm_normal,1470001430.0,1.0,,1.0,main_w2_handler0,2646933,13545327,False,,1180,txt,7757471.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b510415fad15137eba'}]",,"""21""",32.0,,31614238.0,1470001426.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindow73/5.0.0,5.0.0,,2016-07-31 21:43:52.161108,81130.0,4.0
,,2018-03-05 10:57:43.448054,slurm_normal,1520247504.0,1.0,7680.0,1.0,main_w4_handler1,3452050,18608420,False,,505,fasta,12703778,slurm,,132112168.0,corral-repl,,"""04b778c6206411e8aa1f005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 34213331}]",,"""7""",32.0,,,1520247501.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindow73/5.0.0,5.0.0,,2018-03-05 10:58:29.060464,123307.0,3.0
,,2017-11-08 16:48:17.642789,slurm_normal,1510159736.0,1.0,,1.0,main_w3_handler0,3316937,17382753,False,,283,fasta,11444525,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32154989}]",,"""19""",32.0,,41855554.0,1510159731.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindow73/5.0.0,5.0.0,,2017-11-08 16:49:05.663469,115682.0,5.0
