chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input1,parameters.input1.values,parameters.input1|__identifier__,parameters.settings.__current_case__,parameters.settings.blockSize,parameters.settings.itemsPerSlot,parameters.settings.settingsType,parameters.settings.unc,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-06-22 21:10:29.474249,slurm_normal,1466629875.0,0.0,,1.0,main_w2_handler0,2746767,13241661,False,,10072,bed,7427803.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57e482edcee5fb473'}]",,0,,,preset,,32.0,,31018033.0,1466629870.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2016-06-22 21:11:16.980693,,5.0
,,2016-06-22 21:12:01.408229,slurm_normal,1466629973.0,0.0,,1.0,main_w1_handler0,2746767,13241668,False,,10072,bed,7427810.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b528e0003ad97ccf72'}]",,0,,,preset,,32.0,,31018033.0,1466629967.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2016-06-22 21:12:59.936241,,6.0
,,2016-06-22 21:16:47.440055,slurm_normal,1466630257.0,0.0,,1.0,main_w2_handler0,2746767,13241694,False,,10072,bed,7427833.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f1b17c1bab6fbe7c'}]",,0,,,preset,,32.0,,31018033.0,1466630251.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2016-06-22 21:17:38.357916,,6.0
,,2016-06-22 21:23:48.838044,slurm_normal,1466630682.0,0.0,,1.0,main_w1_handler0,2746767,13241723,False,,10072,bed,7427862.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51aadd8e4152dfb8e'}]",,0,,,preset,,32.0,,31018033.0,1466630669.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2016-06-22 21:24:45.629704,,13.0
,,2016-06-22 21:21:49.644168,slurm_normal,1466630556.0,0.0,,1.0,main_w1_handler1,2746767,13241716,False,,10072,bed,7427856.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b565ea52f3c634ccd4'}]",,0,,,preset,,32.0,,31018033.0,1466630552.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2016-06-22 21:22:39.351491,,4.0
,,2016-06-22 14:46:02.443002,slurm_normal,1466606809.0,0.0,,1.0,main_w2_handler1,2746767,13237098,False,,10072,bed,7422627.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c82d0df5916b23f1'}]",,0,,,preset,,32.0,,31018033.0,1466606805.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2016-06-22 14:46:52.202574,,4.0
,,2016-06-22 14:48:13.258139,slurm_normal,1466606924.0,0.0,,1.0,main_w2_handler0,2746767,13237117,False,,10072,bed,7422663.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b545f036596987f81d'}]",,0,,,preset,,32.0,,31018033.0,1466606921.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2016-06-22 14:48:46.181683,,3.0
,,2016-03-03 21:07:39.649899,slurm_normal,1457042731.0,0.0,,1.0,main_w1_handler0,2619880,12013583,False,,432277,bed,6242816.roundup,slurm,,132112168.0,corral-repl,,"""f5fd51c8e18311e5b9e8005056a51846""","""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",23659239,,,0,,,preset,,32.0,,28707442.0,1457042725.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2016-03-03 22:05:33.969383,46626.0,6.0
,,2016-03-03 21:07:41.744520,slurm_normal,1457042826.0,0.0,,1.0,main_w2_handler1,2619880,12013587,False,,7805,bed,6242842.roundup,slurm,,132112168.0,corral-repl,,"""f73a7e6ce18311e5b9e8005056a51846""","""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",23659244,,,0,,,preset,,32.0,,28707442.0,1457042821.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2016-03-03 22:07:12.135477,46626.0,5.0
,,2016-03-03 21:07:40.675709,slurm_normal,1457042913.0,0.0,,1.0,main_w2_handler0,2619880,12013585,False,,354396,bed,6242850.roundup,slurm,,132112168.0,corral-repl,,"""f69ea258e18311e5b9e8005056a51846""","""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",23659242,,,0,,,preset,,32.0,,28707442.0,1457042902.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2016-03-03 22:08:36.397293,46626.0,11.0
,,2016-03-16 16:31:01.596424,slurm_normal,1458145979.0,0.0,,1.0,main_w2_handler1,2633695,12156796,False,,267831693,bed,6373881.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",23869711,,,0,,,preset,,32.0,,28991991.0,1458145958.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2016-03-16 16:33:02.292584,61539.0,21.0
,,2016-03-16 16:31:01.238101,slurm_normal,1458145935.0,0.0,,1.0,main_w2_handler1,2633695,12156795,False,,167720086,bed,6373871.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",23869686,,,0,,,preset,,32.0,,28991991.0,1458145919.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2016-03-16 16:32:17.389973,61539.0,16.0
,,2016-03-03 21:07:19.506812,slurm_normal,1457041238.0,0.0,,1.0,main_w1_handler0,2619880,12013550,False,,424312,bed,6242395.roundup,slurm,,132112168.0,corral-repl,,"""ea22bce4e18311e5b9e8005056a51846""","""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",23659206,,,0,,,preset,,32.0,,28707442.0,1457041233.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2016-03-03 21:40:47.769524,46626.0,5.0
,,2016-03-03 21:07:21.674106,slurm_normal,1457040673.0,0.0,,1.0,main_w2_handler0,2619880,12013554,False,,428786,bed,6242330.roundup,slurm,,132112168.0,corral-repl,,"""eb4afb90e18311e5b9e8005056a51846""","""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",23659210,,,0,,,preset,,32.0,,28707442.0,1457040667.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2016-03-03 21:31:16.051789,46626.0,6.0
,,2016-03-03 21:07:20.669428,slurm_normal,1457041408.0,0.0,,1.0,main_w1_handler0,2619880,12013552,False,,6706,bed,6242447.roundup,slurm,,132112168.0,corral-repl,,"""eaa4411ae18311e5b9e8005056a51846""","""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",23659208,,,0,,,preset,,32.0,,28707442.0,1457041399.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2016-03-03 21:43:34.220492,46626.0,9.0
,,2016-03-03 21:07:24.680693,slurm_normal,1457041219.0,0.0,,1.0,main_w2_handler0,2619880,12013561,False,,441268,bed,6242390.roundup,slurm,,132112168.0,corral-repl,,"""ed1698eee18311e5b9e8005056a51846""","""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",23659217,,,0,,,preset,,32.0,,28707442.0,1457041214.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2016-03-03 21:40:24.354891,46626.0,5.0
,,2016-03-03 21:07:18.768733,slurm_normal,1457041428.0,0.0,,1.0,main_w1_handler1,2619880,12013548,False,,175135,bed,6242448.roundup,slurm,,132112168.0,corral-repl,,"""e9a7022ae18311e5b9e8005056a51846""","""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",23659204,,,0,,,preset,,32.0,,28707442.0,1457041408.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2016-03-03 21:43:53.188484,46626.0,20.0
,,2016-03-03 21:07:26.911102,slurm_normal,1457041664.0,0.0,,1.0,main_w2_handler0,2619880,12013565,False,,5416,bed,6242506.roundup,slurm,,132112168.0,corral-repl,,"""ee759280e18311e5b9e8005056a51846""","""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",23659221,,,0,,,preset,,32.0,,28707442.0,1457041657.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2016-03-03 21:47:51.599826,46626.0,7.0
,,2016-03-03 21:07:25.972152,slurm_normal,1457041925.0,0.0,,1.0,main_w1_handler0,2619880,12013563,False,,433961,bed,6242555.roundup,slurm,,132112168.0,corral-repl,,"""edba94eee18311e5b9e8005056a51846""","""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",23659219,,,0,,,preset,,32.0,,28707442.0,1457041921.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2016-03-03 21:52:11.121314,46626.0,4.0
,,2016-03-03 21:07:22.728835,slurm_normal,1457041943.0,0.0,,1.0,main_w1_handler0,2619880,12013557,False,,5828,bed,6242563.roundup,slurm,,132112168.0,corral-repl,,"""ebdd87f8e18311e5b9e8005056a51846""","""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",23659213,,,0,,,preset,,32.0,,28707442.0,1457041935.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2016-03-03 21:52:29.530439,46626.0,8.0
,,2016-03-03 21:07:23.638495,slurm_normal,1457042075.0,0.0,,1.0,main_w1_handler1,2619880,12013559,False,,291314,bed,6242602.roundup,slurm,,132112168.0,corral-repl,,"""ec81aa40e18311e5b9e8005056a51846""","""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",23659215,,,0,,,preset,,32.0,,28707442.0,1457042070.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2016-03-03 21:54:40.557824,46626.0,5.0
,,2016-03-03 21:07:30.385036,slurm_normal,1457042228.0,0.0,,1.0,main_w1_handler1,2619880,12013569,False,,461690,bed,6242646.roundup,slurm,,132112168.0,corral-repl,,"""efca6e6ce18311e5b9e8005056a51846""","""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",23659225,,,0,,,preset,,32.0,,28707442.0,1457042221.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2016-03-03 21:57:14.639752,46626.0,7.0
,,2016-03-03 21:07:27.944899,slurm_normal,1457042069.0,0.0,,1.0,main_w1_handler2,2619880,12013567,False,,9883,bed,6242597.roundup,slurm,,132112168.0,corral-repl,,"""eefdf594e18311e5b9e8005056a51846""","""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",23659223,,,0,,,preset,,32.0,,28707442.0,1457042063.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2016-03-03 21:54:34.094081,46626.0,6.0
,,2016-03-03 21:07:32.211888,slurm_normal,1457042258.0,0.0,,1.0,main_w1_handler1,2619880,12013571,False,,353649,bed,6242660.roundup,slurm,,132112168.0,corral-repl,,"""f13885e0e18311e5b9e8005056a51846""","""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",23659227,,,0,,,preset,,32.0,,28707442.0,1457042254.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2016-03-03 21:57:45.175787,46626.0,4.0
,,2016-03-03 21:07:35.507314,slurm_normal,1457042398.0,0.0,,1.0,main_w1_handler0,2619880,12013577,False,,430887,bed,6242687.roundup,slurm,,132112168.0,corral-repl,,"""f36c4ed2e18311e5b9e8005056a51846""","""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",23659233,,,0,,,preset,,32.0,,28707442.0,1457042390.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2016-03-03 22:00:04.022071,46626.0,8.0
,,2016-03-03 21:07:36.656943,slurm_normal,1457042509.0,0.0,,1.0,main_w2_handler1,2619880,12013579,False,,8281,bed,6242729.roundup,slurm,,132112168.0,corral-repl,,"""f4237206e18311e5b9e8005056a51846""","""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",23659235,,,0,,,preset,,32.0,,28707442.0,1457042505.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2016-03-03 22:01:54.496105,46626.0,4.0
,,2016-03-03 21:07:38.574042,slurm_normal,1457042548.0,0.0,,1.0,main_w1_handler1,2619880,12013581,False,,290898,bed,6242738.roundup,slurm,,132112168.0,corral-repl,,"""f4d7d73ce18311e5b9e8005056a51846""","""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",23659237,,,0,,,preset,,32.0,,28707442.0,1457042539.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2016-03-03 22:02:35.523736,46626.0,9.0
,,2016-03-03 21:07:33.191813,slurm_normal,1457042572.0,0.0,,1.0,main_w1_handler1,2619880,12013573,False,,7687,bed,6242756.roundup,slurm,,132112168.0,corral-repl,,"""f22bf9dce18311e5b9e8005056a51846""","""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",23659229,,,0,,,preset,,32.0,,28707442.0,1457042567.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2016-03-03 22:02:57.013310,46626.0,5.0
,,2016-03-03 21:07:34.293071,slurm_normal,1457042595.0,0.0,,1.0,main_w2_handler0,2619880,12013575,False,,278997,bed,6242772.roundup,slurm,,132112168.0,corral-repl,,"""f2c4c018e18311e5b9e8005056a51846""","""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",23659231,,,0,,,preset,,32.0,,28707442.0,1457042590.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2016-03-03 22:03:17.942738,46626.0,5.0
,,2016-03-03 22:20:35.007101,slurm_normal,1457043904.0,0.0,,1.0,main_w1_handler1,2619880,12015099,False,,398993,bed,6243121.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",23661496,,,0,,,preset,,32.0,,28707442.0,1457043896.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2016-03-03 22:25:08.921626,46626.0,8.0
,,2016-03-17 04:20:30.880311,slurm_normal,1458188533.0,0.0,,1.0,main_w1_handler2,2266675,12162436,False,,628268748,bed,6379395.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23880362,,,0,,,preset,,32.0,,29036669.0,1458188484.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2016-03-17 04:22:15.634571,62168.0,49.0
,,2016-06-25 07:52:23.074653,slurm_normal,1466841280.0,0.0,,1.0,main_w2_handler0,2749604,13258714,False,,10072,bed,7445821.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a31f927e4adf80b7'}]",,0,,,preset,,32.0,,31075547.0,1466841275.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2016-06-25 07:54:41.442663,7567.0,5.0
,,2016-06-25 09:27:16.738227,slurm_normal,1466846928.0,0.0,,1.0,main_w1_handler0,2749604,13258810,False,,10072,bed,7445933.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b523da003032ed98f9'}]",,0,,,preset,,32.0,,31075547.0,1466846922.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2016-06-25 09:28:51.269895,7567.0,6.0
,,2016-06-25 12:55:05.257535,slurm_normal,1466859419.0,0.0,,1.0,main_w1_handler1,2749604,13259177,False,,10072,bed,7446334.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50f9662b5195b76b1'}]",,0,,,preset,,32.0,,31075547.0,1466859415.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2016-06-25 12:57:01.473800,7567.0,4.0
,,2016-06-25 12:39:50.536924,slurm_normal,1466858491.0,0.0,,1.0,main_w2_handler0,2749604,13259145,False,,10072,bed,7446293.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b541962eccd1e4fb51'}]",,0,,,preset,,32.0,,31075547.0,1466858486.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2016-06-25 12:41:33.543596,7567.0,5.0
,,2016-06-25 12:44:41.609585,slurm_normal,1466858767.0,0.0,,1.0,main_w1_handler0,2749604,13259151,False,,10072,bed,7446303.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b521b8cb64a19248b7'}]",,0,,,preset,,32.0,,31075547.0,1466858763.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2016-06-25 12:46:08.648352,7567.0,4.0
,,2016-06-25 12:47:05.019518,slurm_normal,1466858931.0,0.0,,1.0,main_w2_handler1,2749604,13259154,False,,10072,bed,7446308.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c94c11dcd46ab4db'}]",,0,,,preset,,32.0,,31075547.0,1466858927.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2016-06-25 12:48:53.923323,7567.0,4.0
,,2016-06-25 13:05:38.585960,slurm_normal,1466860046.0,0.0,,1.0,main_w2_handler0,2749604,13259186,False,,10072,bed,7446354.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51af58f94d343b37d'}]",,0,,,preset,,32.0,,31075547.0,1466860041.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2016-06-25 13:07:28.580549,7567.0,5.0
,,2016-06-25 14:03:34.063073,slurm_normal,1466863465.0,0.0,,1.0,main_w1_handler0,2749604,13259282,False,,10072,bed,7446533.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c116f6f1a389d45d'}]",,0,,,preset,,32.0,,31075547.0,1466863461.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2016-06-25 14:04:27.491170,7567.0,4.0
,,2016-06-25 13:58:02.000183,slurm_normal,1466863107.0,0.0,,1.0,main_w1_handler0,2749604,13259278,False,,10072,bed,7446515.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b509b408c24060adb2'}]",,0,,,preset,,32.0,,31075547.0,1466863103.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2016-06-25 13:58:28.783559,7567.0,4.0
,,2016-06-25 14:06:55.560534,slurm_normal,1466863666.0,0.0,,1.0,main_w2_handler1,2749604,13259285,False,,10072,bed,7446543.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5897e00a4c4b2b62b'}]",,0,,,preset,,32.0,,31075547.0,1466863661.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2016-06-25 14:07:48.237245,7567.0,5.0
,,2016-06-25 14:16:09.448500,slurm_normal,1466864198.0,0.0,,1.0,main_w1_handler1,2749604,13259300,False,,10072,bed,7446575.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b586047f0314021dd9'}]",,0,,,preset,,32.0,,31075547.0,1466864194.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2016-06-25 14:16:39.371287,7567.0,4.0
,,2016-06-25 14:09:23.460151,slurm_normal,1466863790.0,0.0,,1.0,main_w2_handler0,2749604,13259288,False,,10072,bed,7446550.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fd7674648117b3e8'}]",,0,,,preset,,32.0,,31075547.0,1466863786.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2016-06-25 14:09:52.996804,7567.0,4.0
,,2016-06-25 14:28:19.365098,slurm_normal,1466864930.0,0.0,,1.0,main_w1_handler0,2749604,13259317,False,,10072,bed,7446607.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b564e88670ff876543'}]",,0,,,preset,,32.0,,31075547.0,1466864926.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2016-06-25 14:28:52.320558,7567.0,4.0
,,2016-06-25 14:12:06.415888,slurm_normal,1466863962.0,0.0,,1.0,main_w2_handler0,2749604,13259291,False,,10072,bed,7446559.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5329c680d9aaac0a4'}]",,0,,,preset,,32.0,,31075547.0,1466863957.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2016-06-25 14:12:45.114882,7567.0,5.0
,,2016-06-25 15:15:11.910347,slurm_normal,1466867763.0,0.0,,1.0,main_w2_handler0,2749604,13259391,False,,10072,bed,7446677.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b507c91fe66b8a59a2'}]",,0,,,preset,,32.0,,31075547.0,1466867758.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2016-06-25 15:16:06.306566,7567.0,5.0
,,2016-06-25 14:19:11.590132,slurm_normal,1466864384.0,0.0,,1.0,main_w2_handler0,2749604,13259309,False,,10072,bed,7446590.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5034303fbd3fac1b5'}]",,0,,,preset,,32.0,,31075547.0,1466864379.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2016-06-25 14:19:46.784681,7567.0,5.0
,,2016-06-25 14:45:56.179090,slurm_normal,1466865991.0,0.0,,1.0,main_w1_handler1,2749604,13259341,False,,10072,bed,7446631.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56d7237131799fa9b'}]",,0,,,preset,,32.0,,31075547.0,1466865987.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2016-06-25 14:46:32.884546,7567.0,4.0
,,2016-06-25 15:17:19.853268,slurm_normal,1466867870.0,0.0,,1.0,main_w1_handler1,2749604,13259401,False,,10072,bed,7446683.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54158d894d6865789'}]",,0,,,preset,,32.0,,31075547.0,1466867866.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2016-06-25 15:17:53.441630,7567.0,4.0
,,2016-06-25 14:51:16.541981,slurm_normal,1466866303.0,0.0,,1.0,main_w1_handler0,2749604,13259349,False,,10072,bed,7446639.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50296ea90b0675870'}]",,0,,,preset,,32.0,,31075547.0,1466866298.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2016-06-25 14:51:45.233256,7567.0,5.0
,,2016-06-25 15:04:20.429282,slurm_normal,1466867091.0,0.0,,1.0,main_w2_handler1,2749604,13259374,False,,10072,bed,7446661.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55838c928fc897682'}]",,0,,,preset,,32.0,,31075547.0,1466867087.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2016-06-25 15:04:53.027541,7567.0,4.0
,,2016-06-25 15:13:01.260238,slurm_normal,1466867633.0,0.0,,1.0,main_w1_handler1,2749604,13259389,False,,10072,bed,7446674.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52c02e6357c6ced36'}]",,0,,,preset,,32.0,,31075547.0,1466867629.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2016-06-25 15:13:55.123257,7567.0,4.0
,,2016-06-25 15:24:06.063232,slurm_normal,1466868278.0,0.0,,1.0,main_w1_handler1,2749604,13259410,False,,10072,bed,7446688.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b524701f443b535083'}]",,0,,,preset,,32.0,,31075547.0,1466868274.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2016-06-25 15:24:39.969706,7567.0,4.0
,,2016-06-25 15:27:57.319746,slurm_normal,1466868509.0,0.0,,1.0,main_w1_handler1,2749604,13259424,False,,10072,bed,7446710.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ae252f5d42a39a99'}]",,0,,,preset,,32.0,,31075547.0,1466868504.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2016-06-25 15:28:32.157970,7567.0,5.0
,,2016-05-08 06:54:25.057677,slurm_normal,1462690565.0,0.0,,1.0,main_w1_handler2,2693916,12820436,False,,2698729,bed,7021452.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/rn4.len""","""rn4""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56098c8a93afbc425'}]",,0,,,preset,,32.0,,30089434.0,1462690561.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2016-05-08 06:56:08.273727,7567.0,4.0
,,2016-05-09 14:27:37.834700,slurm_normal,1462804130.0,0.0,,1.0,main_w2_handler1,2697179,12832599,False,,131276,bed,7033618.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5152dbf8ad480dff7'}]",,0,,,preset,,32.0,,28707442.0,1462804126.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2016-05-09 14:28:53.765543,46626.0,4.0
,,2016-05-09 14:27:38.994288,slurm_normal,1462804150.0,0.0,,1.0,main_w2_handler0,2697179,12832601,False,,144074,bed,7033628.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5532af4cdfb493c2b'}]",,0,,,preset,,32.0,,28707442.0,1462804146.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2016-05-09 14:29:12.736137,46626.0,4.0
