chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.alternative,parameters.chromInfo,parameters.clean,parameters.dbkey,parameters.frame,parameters.input1,parameters.input1.values,parameters.input1|__identifier__,parameters.out_format1,parameters.regions,parameters.table,parameters.trim,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-03-18 14:04:32.232917,rodeo_normal,1426687489.0,0.0,,1.0,main_w2_handler0,2222154,8977357,False,,768,fasta,3220944.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""no""","""?""","""6""",18899312,,,"""fasta""","""""","""0""","""no""",32.0,,21502915.0,1426687486.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: transeq101/5.0.0,5.0.0,,2015-03-18 14:04:55.957733,,3.0
,,2015-03-18 14:36:46.034497,rodeo_normal,1426689424.0,0.0,,1.0,main_w2_handler1,2222154,8978006,False,,2082,fasta,3221871.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""no""","""?""","""6""",18900167,,,"""fasta""","""""","""0""","""no""",32.0,,21502915.0,1426689421.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: transeq101/5.0.0,5.0.0,,2015-03-18 14:37:07.672259,,3.0
,,2015-03-19 00:18:31.648222,rodeo_normal,1426724327.0,0.0,,1.0,main_w1_handler1,2222154,8983362,False,,2080,fasta,3231384.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""no""","""?""","""6""",18908283,,,"""fasta""","""""","""0""","""no""",32.0,,21502915.0,1426724324.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: transeq101/5.0.0,5.0.0,,2015-03-19 00:18:50.278844,,3.0
,,2015-03-19 00:46:26.412379,rodeo_normal,1426726004.0,0.0,,1.0,main_w2_handler1,2222154,8983758,False,,947,fasta,3232069.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""no""","""?""","""6""",18908553,,,"""fasta""","""""","""0""","""no""",32.0,,21502915.0,1426726001.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: transeq101/5.0.0,5.0.0,,2015-03-19 00:46:47.052955,,3.0
,,2015-03-19 01:10:32.931277,rodeo_normal,1426727452.0,0.0,,1.0,main_w2_handler1,2222154,8983938,False,,712,fasta,3232467.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""no""","""?""","""6""",18908879,,,"""fasta""","""""","""0""","""no""",32.0,,21502915.0,1426727449.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: transeq101/5.0.0,5.0.0,,2015-03-19 01:10:57.930183,,3.0
,,2015-03-19 01:32:42.415313,rodeo_normal,1426728778.0,0.0,,1.0,main_w2_handler1,2222154,8984054,False,,1372,fasta,3232753.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""no""","""?""","""6""",18909017,,,"""fasta""","""""","""0""","""no""",32.0,,21502915.0,1426728775.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: transeq101/5.0.0,5.0.0,,2015-03-19 01:33:00.706920,,3.0
,,2015-03-19 02:17:08.393511,rodeo_normal,1426731445.0,0.0,,1.0,main_w1_handler1,2241707,8984136,False,,9087062,fasta,3233067.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""no""","""?""","""6""",18909165,,,"""fasta""","""""","""0""","""no""",32.0,,21894831.0,1426731442.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: transeq101/5.0.0,5.0.0,,2015-03-19 02:17:28.472538,,3.0
,,2015-03-23 10:20:04.306969,rodeo_normal,1427106074.0,0.0,,1.0,main_w2_handler1,2245868,9012061,False,,236559772,fasta,3286481.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""yes""","""?""","""6""",18957823,,,"""ncbi""","""""","""0""","""yes""",32.0,,21963699.0,1427106021.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: transeq101/5.0.0,5.0.0,,2015-03-23 10:21:17.586542,,53.0
,,2015-03-24 17:20:20.031867,rodeo_normal,1427217639.0,0.0,,1.0,main_w2_handler0,2226685,9025830,False,,405630,fasta,3310907.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""no""","""?""","""2""",18977608,,,"""fasta""","""""","""10""","""no""",32.0,,21578221.0,1427217634.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: transeq101/5.0.0,5.0.0,,2015-03-24 17:20:42.727541,,5.0
,,2015-03-19 16:04:54.718561,rodeo_normal,1426781129.0,0.0,,1.0,main_w1_handler1,2242443,8989477,False,,817,fasta,3243485.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/hg19.len""","""no""","""hg19""","""1""",18919188,,,"""fasta""","""""","""0""","""no""",32.0,,21904659.0,1426781110.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: transeq101/5.0.0,5.0.0,,2015-03-19 16:05:30.268562,,19.0
,,2015-03-19 16:04:57.308057,rodeo_normal,1426781117.0,0.0,,1.0,main_w1_handler1,2242376,8989478,False,,817,fasta,3243487.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/hg19.len""","""no""","""hg19""","""1""",18919186,,,"""fasta""","""""","""0""","""no""",32.0,,21903355.0,1426781113.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: transeq101/5.0.0,5.0.0,,2015-03-19 16:05:20.587325,,4.0
,,2015-03-19 16:05:48.379701,rodeo_normal,1426781165.0,0.0,,1.0,main_w1_handler0,2242393,8989483,False,,817,fasta,3243493.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/hg19.len""","""no""","""hg19""","""1""",18919184,,,"""fasta""","""""","""0""","""no""",32.0,,21903491.0,1426781161.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: transeq101/5.0.0,5.0.0,,2015-03-19 16:06:11.071298,,4.0
,,2015-03-25 14:30:59.019699,rodeo_normal,1427293875.0,0.0,,1.0,main_w1_handler0,2248474,9033597,False,,1629150,fasta,3318950.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""no""","""?""","""1""",18991506,,,"""fasta""","""""","""0""","""no""",32.0,,22013239.0,1427293872.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: transeq101/5.0.0,5.0.0,,2015-03-25 14:31:18.924031,16672.0,3.0
,,2015-03-25 14:31:08.008756,rodeo_normal,1427293904.0,0.0,,1.0,main_w2_handler0,2248474,9033599,False,,1629157,fasta,3318953.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""no""","""?""","""1""",18991507,,,"""fasta""","""""","""0""","""no""",32.0,,22013239.0,1427293901.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: transeq101/5.0.0,5.0.0,,2015-03-25 14:31:51.701541,16672.0,3.0
,,2015-03-25 18:45:49.329249,rodeo_normal,1427309241.0,0.0,,1.0,main_w2_handler1,2248474,9037544,False,,2686,fasta,3322505.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""no""","""?""","""1""",18996444,,,"""fasta""","""""","""0""","""no""",32.0,,22013239.0,1427309162.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: transeq101/5.0.0,5.0.0,,2015-03-25 18:47:26.327470,16672.0,79.0
,,2015-03-25 20:37:31.870690,rodeo_normal,1427315888.0,0.0,,1.0,main_w2_handler0,2249008,9038886,False,,32514,fasta,3324263.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""no""","""?""","""-1""",18998603,,,"""fasta""","""""","""0""","""no""",32.0,,22020929.0,1427315885.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: transeq101/5.0.0,5.0.0,,2015-03-25 20:38:12.967723,,3.0
,,2015-03-25 20:34:25.887487,rodeo_normal,1427315679.0,0.0,,1.0,main_w1_handler0,2249008,9038869,False,,12990,fasta,3324240.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""no""","""?""","""1""",18998560,,,"""fasta""","""""","""0""","""no""",32.0,,22020929.0,1427315677.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: transeq101/5.0.0,5.0.0,,2015-03-25 20:34:43.483288,,2.0
,,2015-03-25 20:40:17.290147,rodeo_normal,1427316035.0,0.0,,1.0,main_w1_handler0,2249008,9038901,False,,32514,fasta,3324281.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""no""","""?""","""-2""",18998603,,,"""fasta""","""""","""0""","""no""",32.0,,22020929.0,1427316032.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: transeq101/5.0.0,5.0.0,,2015-03-25 20:40:42.217811,,3.0
,,2015-03-25 20:41:49.796475,rodeo_normal,1427316122.0,0.0,,1.0,main_w2_handler0,2249008,9038913,False,,12990,fasta,3324293.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""no""","""?""","""-2""",18996906,,,"""fasta""","""""","""0""","""no""",32.0,,22020929.0,1427316119.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: transeq101/5.0.0,5.0.0,,2015-03-25 20:42:06.918596,,3.0
,,2015-03-25 20:40:31.662292,rodeo_normal,1427316056.0,0.0,,1.0,main_w1_handler1,2249008,9038903,False,,32514,fasta,3324283.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""no""","""?""","""-3""",18998603,,,"""fasta""","""""","""0""","""no""",32.0,,22020929.0,1427316051.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: transeq101/5.0.0,5.0.0,,2015-03-25 20:41:03.082862,,5.0
,,2015-03-25 20:43:54.517241,rodeo_normal,1427316255.0,0.0,,1.0,main_w2_handler0,2249008,9038925,False,,12990,fasta,3324317.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""no""","""?""","""-1""",18996906,,,"""fasta""","""""","""0""","""no""",32.0,,22020929.0,1427316252.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: transeq101/5.0.0,5.0.0,,2015-03-25 20:44:20.657509,,3.0
,,2015-03-25 20:44:38.593243,rodeo_normal,1427316300.0,0.0,,1.0,main_w1_handler0,2249008,9038942,False,,12990,fasta,3324329.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""no""","""?""","""-3""",18996906,,,"""fasta""","""""","""0""","""no""",32.0,,22020929.0,1427316298.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: transeq101/5.0.0,5.0.0,,2015-03-25 20:45:03.881020,,2.0
,,2015-03-26 08:24:33.456982,rodeo_normal,1427358293.0,0.0,,1.0,main_w2_handler1,2248474,9043197,False,,16,fasta,3328861.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""no""","""?""","""1""",19004300,,,"""codata""","""""","""0""","""no""",32.0,,22013239.0,1427358290.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: transeq101/5.0.0,5.0.0,,2015-03-26 08:24:57.754492,16672.0,3.0
,,2015-03-26 07:59:53.425576,rodeo_normal,1427356814.0,0.0,,1.0,main_w2_handler1,2248474,9043016,False,,3257062,fasta,3328679.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""no""","""?""","""1""",18996875,,,"""fasta""","""""","""0""","""no""",32.0,,22013239.0,1427356804.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: transeq101/5.0.0,5.0.0,,2015-03-26 08:00:17.693722,16672.0,10.0
,,2015-03-26 07:59:55.210331,rodeo_normal,1427356834.0,0.0,,1.0,main_w2_handler0,2248474,9043021,False,,3257514,fasta,3328685.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""no""","""?""","""1""",18996882,,,"""fasta""","""""","""0""","""no""",32.0,,22013239.0,1427356830.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: transeq101/5.0.0,5.0.0,,2015-03-26 08:00:41.041360,16672.0,4.0
,,2015-03-26 07:59:54.554316,rodeo_normal,1427356816.0,0.0,,1.0,main_w1_handler0,2248474,9043019,False,,3257259,fasta,3328681.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""no""","""?""","""1""",18996879,,,"""fasta""","""""","""0""","""no""",32.0,,22013239.0,1427356812.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: transeq101/5.0.0,5.0.0,,2015-03-26 08:00:16.957439,16672.0,4.0
,,2015-03-26 07:59:53.848878,rodeo_normal,1427356814.0,0.0,,1.0,main_w2_handler0,2248474,9043017,False,,3258311,fasta,3328678.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""no""","""?""","""1""",18996877,,,"""fasta""","""""","""0""","""no""",32.0,,22013239.0,1427356804.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: transeq101/5.0.0,5.0.0,,2015-03-26 08:00:19.935396,16672.0,10.0
,,2015-03-26 07:59:54.839573,rodeo_normal,1427356894.0,0.0,,1.0,main_w1_handler1,2248474,9043020,False,,3258244,fasta,3328682.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""no""","""?""","""1""",18996880,,,"""fasta""","""""","""0""","""no""",32.0,,22013239.0,1427356813.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: transeq101/5.0.0,5.0.0,,2015-03-26 08:01:38.854444,16672.0,81.0
,,2015-03-26 07:59:56.482039,rodeo_normal,1427356850.0,0.0,,1.0,main_w1_handler0,2248474,9043023,False,,3258128,fasta,3328686.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""no""","""?""","""1""",18996884,,,"""fasta""","""""","""0""","""no""",32.0,,22013239.0,1427356832.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: transeq101/5.0.0,5.0.0,,2015-03-26 08:00:56.401809,16672.0,18.0
,,2015-03-26 07:59:56.837325,rodeo_normal,1427356884.0,0.0,,1.0,main_w1_handler0,2248474,9043024,False,,3258764,fasta,3328687.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""no""","""?""","""1""",18996885,,,"""fasta""","""""","""0""","""no""",32.0,,22013239.0,1427356839.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: transeq101/5.0.0,5.0.0,,2015-03-26 08:01:26.481659,16672.0,45.0
,,2015-03-26 08:23:14.853104,rodeo_normal,1427358215.0,0.0,,1.0,main_w2_handler0,2248474,9043190,False,,30,fasta,3328842.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""no""","""?""","""1""",19004287,,,"""fasta""","""""","""0""","""no""",32.0,,22013239.0,1427358212.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: transeq101/5.0.0,5.0.0,,2015-03-26 08:23:39.136161,16672.0,3.0
,,2015-03-26 07:59:56.116788,rodeo_normal,1427356827.0,0.0,,1.0,main_w1_handler0,2248474,9043022,False,,3257466,fasta,3328684.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""no""","""?""","""1""",18996883,,,"""fasta""","""""","""0""","""no""",32.0,,22013239.0,1427356824.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: transeq101/5.0.0,5.0.0,,2015-03-26 08:00:29.559905,16672.0,3.0
,,2015-03-26 07:59:54.159303,rodeo_normal,1427356824.0,0.0,,1.0,main_w2_handler0,2248474,9043018,False,,3257209,fasta,3328683.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""no""","""?""","""1""",18996878,,,"""fasta""","""""","""0""","""no""",32.0,,22013239.0,1427356821.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: transeq101/5.0.0,5.0.0,,2015-03-26 08:00:28.202884,16672.0,3.0
,,2015-03-26 07:59:57.321454,rodeo_normal,1427356850.0,0.0,,1.0,main_w1_handler0,2248474,9043025,False,,3257446,fasta,3328689.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""no""","""?""","""1""",18996887,,,"""fasta""","""""","""0""","""no""",32.0,,22013239.0,1427356847.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: transeq101/5.0.0,5.0.0,,2015-03-26 08:00:57.317237,16672.0,3.0
,,2015-03-26 08:30:36.028777,rodeo_normal,1427358648.0,0.0,,1.0,main_w2_handler0,2248474,9043222,False,,45,fasta,3328884.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""no""","""?""","""1""",19004337,,,"""fasta""","""""","""0""","""no""",32.0,,22013239.0,1427358645.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: transeq101/5.0.0,5.0.0,,2015-03-26 08:30:54.135326,16672.0,3.0
,,2015-03-26 11:15:37.160141,rodeo_normal,1427368592.0,0.0,,1.0,main_w2_handler0,2248474,9045826,False,,3257446,fasta,3330765.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""no""","""?""","""1""",18996887,,,"""fasta""","""""","""11""","""no""",32.0,,22013239.0,1427368589.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: transeq101/5.0.0,5.0.0,,2015-03-26 11:16:37.833894,16672.0,3.0
,,2015-03-26 11:15:34.694913,rodeo_normal,1427368594.0,0.0,,1.0,main_w1_handler0,2248474,9045824,False,,3258128,fasta,3330766.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""no""","""?""","""1""",18996884,,,"""fasta""","""""","""11""","""no""",32.0,,22013239.0,1427368592.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: transeq101/5.0.0,5.0.0,,2015-03-26 11:16:36.093721,16672.0,2.0
,,2015-03-26 11:15:32.649885,rodeo_normal,1427368565.0,0.0,,1.0,main_w2_handler0,2248474,9045821,False,,3258244,fasta,3330755.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""no""","""?""","""1""",18996880,,,"""fasta""","""""","""11""","""no""",32.0,,22013239.0,1427368562.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: transeq101/5.0.0,5.0.0,,2015-03-26 11:16:09.708091,16672.0,3.0
,,2015-03-26 11:15:33.664351,rodeo_normal,1427368550.0,0.0,,1.0,main_w2_handler1,2248474,9045823,False,,3257466,fasta,3330746.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""no""","""?""","""1""",18996883,,,"""fasta""","""""","""11""","""no""",32.0,,22013239.0,1427368547.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: transeq101/5.0.0,5.0.0,,2015-03-26 11:15:53.555890,16672.0,3.0
,,2015-03-26 11:15:35.799353,rodeo_normal,1427368581.0,0.0,,1.0,main_w1_handler1,2248474,9045825,False,,3258764,fasta,3330762.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""no""","""?""","""1""",18996885,,,"""fasta""","""""","""11""","""no""",32.0,,22013239.0,1427368578.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: transeq101/5.0.0,5.0.0,,2015-03-26 11:16:23.414300,16672.0,3.0
,,2015-03-26 11:15:30.137124,rodeo_normal,1427368563.0,0.0,,1.0,main_w1_handler0,2248474,9045818,False,,3258311,fasta,3330752.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""no""","""?""","""1""",18996877,,,"""fasta""","""""","""11""","""no""",32.0,,22013239.0,1427368560.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: transeq101/5.0.0,5.0.0,,2015-03-26 11:16:07.459331,16672.0,3.0
,,2015-03-26 11:15:29.628079,rodeo_normal,1427368547.0,0.0,,1.0,main_w1_handler0,2248474,9045817,False,,3257062,fasta,3330745.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""no""","""?""","""1""",18996875,,,"""fasta""","""""","""11""","""no""",32.0,,22013239.0,1427368544.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: transeq101/5.0.0,5.0.0,,2015-03-26 11:15:50.899286,16672.0,3.0
,,2015-03-26 11:15:32.050999,rodeo_normal,1427368576.0,0.0,,1.0,main_w1_handler0,2248474,9045820,False,,3257259,fasta,3330761.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""no""","""?""","""1""",18996879,,,"""fasta""","""""","""11""","""no""",32.0,,22013239.0,1427368574.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: transeq101/5.0.0,5.0.0,,2015-03-26 11:16:20.375794,16672.0,2.0
,,2015-03-26 11:15:31.164390,rodeo_normal,1427368550.0,0.0,,1.0,main_w1_handler1,2248474,9045819,False,,3257209,fasta,3330747.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""no""","""?""","""1""",18996878,,,"""fasta""","""""","""11""","""no""",32.0,,22013239.0,1427368547.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: transeq101/5.0.0,5.0.0,,2015-03-26 11:15:56.088072,16672.0,3.0
,,2015-03-26 11:15:33.198822,rodeo_normal,1427368570.0,0.0,,1.0,main_w1_handler1,2248474,9045822,False,,3257514,fasta,3330758.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""no""","""?""","""1""",18996882,,,"""fasta""","""""","""11""","""no""",32.0,,22013239.0,1427368564.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: transeq101/5.0.0,5.0.0,,2015-03-26 11:16:13.446704,16672.0,6.0
,,2015-03-27 15:36:21.743151,rodeo_normal,1427470636.0,0.0,,1.0,main_w2_handler0,2248474,9064168,False,,3246922,fasta,3346951.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""no""","""?""","""1""",19032313,,,"""fasta""","""""","""11""","""no""",32.0,,22071183.0,1427470600.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: transeq101/5.0.0,5.0.0,,2015-03-27 15:37:22.415219,16672.0,36.0
,,2015-03-27 15:36:27.059303,rodeo_normal,1427470667.0,0.0,,1.0,main_w1_handler1,2248474,9064182,False,,3248373,fasta,3347001.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""no""","""?""","""1""",19032344,,,"""fasta""","""""","""11""","""no""",32.0,,22071183.0,1427470663.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: transeq101/5.0.0,5.0.0,,2015-03-27 15:37:55.346605,16672.0,4.0
,,2015-03-27 15:36:21.054852,rodeo_normal,1427470651.0,0.0,,1.0,main_w1_handler1,2248474,9064165,False,,3246866,fasta,3346980.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""no""","""?""","""1""",19032310,,,"""fasta""","""""","""11""","""no""",32.0,,22071183.0,1427470637.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: transeq101/5.0.0,5.0.0,,2015-03-27 15:37:35.102570,16672.0,14.0
,,2015-03-27 15:36:22.554221,rodeo_normal,1427470654.0,0.0,,1.0,main_w1_handler1,2248474,9064170,False,,3257120,fasta,3346991.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""no""","""?""","""1""",19032319,,,"""fasta""","""""","""11""","""no""",32.0,,22071183.0,1427470650.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: transeq101/5.0.0,5.0.0,,2015-03-27 15:37:41.891548,16672.0,4.0
,,2015-03-27 15:36:25.967101,rodeo_normal,1427470604.0,0.0,,1.0,main_w2_handler1,2248474,9064178,False,,3247737,fasta,3346954.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""no""","""?""","""1""",19032335,,,"""fasta""","""""","""11""","""no""",32.0,,22071183.0,1427470599.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: transeq101/5.0.0,5.0.0,,2015-03-27 15:36:51.296302,16672.0,5.0
,,2015-03-27 15:36:23.377463,rodeo_normal,1427470604.0,0.0,,1.0,main_w2_handler0,2248474,9064173,False,,3247171,fasta,3346953.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""no""","""?""","""1""",19032324,,,"""fasta""","""""","""11""","""no""",32.0,,22071183.0,1427470600.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: transeq101/5.0.0,5.0.0,,2015-03-27 15:36:52.213483,16672.0,4.0
