chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input.values,parameters.input|__identifier__,parameters.ncbi_taxonomy,parameters.read_name,parameters.tax_id,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-10-09 19:26:33.811602,slurm_normal,1507577209.0,0,,1.0,main_w4_handler0,3080356,17058204,False,,210,tabular,11115516.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31614676}]",,"""ncbi-2015-10-05""","""2""","""3""",32.0,,41168800.0,1507577199.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken2tax/Kraken2Tax/1.2,1.2,,2017-10-09 19:26:54.316453,80368.0,10.0
,,2017-10-10 04:31:21.650930,slurm_normal,1507609914.0,0,,1.0,main_w4_handler1,2362476,17060769,False,,26147,tabular,11118332.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31620433}]",,"""ncbi-2015-10-05""","""2""","""3""",32.0,,41178939.0,1507609883.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken2tax/Kraken2Tax/1.2,1.2,,2017-10-10 04:31:57.226418,64486.0,31.0
,,2017-12-20 16:51:24.667199,slurm_normal,1513788725.0,0,,1.0,main_w4_handler1,3371784,17861088,False,,423702,interval,11933995,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33022231}]",,"""ncbi-2015-10-05""","""2""","""3""",32.0,,42783425.0,1513788691.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken2tax/Kraken2Tax/1.2,1.2,,2017-12-20 16:52:08.471513,118963.0,34.0
,,2017-12-21 02:06:26.101982,slurm_normal,1513822031.0,0,,1.0,main_w4_handler1,3305474,17866109,False,,227519,interval,11938172,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33029802}]",,"""ncbi-2015-10-05""","""2""","""3""",32.0,,41502438.0,1513822000.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken2tax/Kraken2Tax/1.2,1.2,,2017-12-21 02:07:16.820153,,31.0
,,2017-12-20 14:10:52.867007,slurm_normal,1513779417.0,0,,1.0,main_w3_handler0,3371646,17859519,False,,3120550,tabular,11932365,slurm,,132112168.0,corral-repl,,"""936284c2e58f11e7a4b7005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33019655}]",,"""ncbi-2015-10-05""","""2""","""3""",32.0,,,1513779381.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken2tax/Kraken2Tax/1.2,1.2,,2017-12-20 14:16:58.358779,68938.0,36.0
,,2017-12-20 14:10:20.671767,slurm_normal,1513779384.0,0,,1.0,main_w4_handler1,3371646,17859508,False,,1530559,tabular,11932359,slurm,,132112168.0,corral-repl,,"""7cc3de0ae58f11e7bca2005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33019629}]",,"""ncbi-2015-10-05""","""2""","""3""",32.0,,,1513779329.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken2tax/Kraken2Tax/1.2,1.2,,2017-12-20 14:16:26.436102,68938.0,55.0
,,2017-12-20 14:10:20.480257,slurm_normal,1513780804.0,0,,1.0,main_w3_handler0,3371646,17859507,False,,1551806,tabular,11932647,slurm,,132112168.0,corral-repl,,"""7cc3de0ae58f11e7bca2005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33019626}]",,"""ncbi-2015-10-05""","""2""","""3""",32.0,,,1513780770.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken2tax/Kraken2Tax/1.2,1.2,,2017-12-20 14:40:06.845869,68938.0,34.0
,,2017-12-24 18:39:09.808975,slurm_normal,1514141487.0,0,,1.0,main_w4_handler0,3374983,17891121,False,,1947632,tabular,11965050,slurm,,132112168.0,corral-repl,,"""b36df344e8d911e796d7005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33076348}]",,"""ncbi-2015-10-05""","""2""","""3""",32.0,,,1514141475.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken2tax/Kraken2Tax/1.2,1.2,,2017-12-24 18:51:28.784166,105064.0,12.0
,,2017-12-24 19:01:31.653588,slurm_normal,1514142525.0,0,,1.0,main_w4_handler1,3374983,17891169,False,,1312386,tabular,11965093,slurm,,132112168.0,corral-repl,,"""d520cee6e8dc11e7a653005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33076448}]",,"""ncbi-2015-10-05""","""2""","""3""",32.0,,,1514142513.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken2tax/Kraken2Tax/1.2,1.2,,2017-12-24 19:08:47.136153,105064.0,12.0
,,2017-12-24 19:45:40.400783,slurm_normal,1514145025.0,0,,1.0,main_w3_handler1,3374983,17891273,False,,819184,tabular,11965204,slurm,,132112168.0,corral-repl,,"""fe4d91fee8e211e7bdf4005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33076604}]",,"""ncbi-2015-10-05""","""2""","""3""",32.0,,,1514145013.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken2tax/Kraken2Tax/1.2,1.2,,2017-12-24 19:50:26.682903,105064.0,12.0
,,2017-12-24 19:18:29.537872,slurm_normal,1514144259.0,0,,1.0,main_w3_handler1,3374983,17891220,False,,7479929,tabular,11965164,slurm,,132112168.0,corral-repl,,"""2fcbd0c8e8df11e78bc5005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33076524}]",,"""ncbi-2015-10-05""","""2""","""3""",32.0,,,1514144239.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken2tax/Kraken2Tax/1.2,1.2,,2017-12-24 19:37:41.069013,105064.0,20.0
,,2017-12-24 19:58:17.262370,slurm_normal,1514145758.0,0,,1.0,main_w4_handler1,3374983,17891317,False,,208371,tabular,11965249,slurm,,132112168.0,corral-repl,,"""c1133882e8e411e7b77c005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33076659}]",,"""ncbi-2015-10-05""","""2""","""3""",32.0,,,1514145748.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken2tax/Kraken2Tax/1.2,1.2,,2017-12-24 20:02:41.307510,105064.0,10.0
,,2017-10-17 17:34:22.364581,slurm_normal,1508264466.0,0,,1.0,main_w3_handler0,3289703,17118907,False,,22342379,tabular,11178075,slurm,,132112168.0,corral-repl,,"""672638dcb36111e7baf7005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31719804}]",,"""ncbi-2015-10-05""","""2""","""3""",32.0,,,1508264402.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken2tax/Kraken2Tax/1.2,1.2,,2017-10-17 18:21:09.601888,68938.0,64.0
,,2017-10-17 17:30:28.504107,slurm_normal,1508263542.0,0,,1.0,main_w3_handler1,3289699,17118854,False,,30910496,tabular,11177915,slurm,,132112168.0,corral-repl,,"""dc4a2ac0b36011e783d4005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31719624}]",,"""ncbi-2015-10-05""","""2""","""3""",32.0,,,1508263498.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken2tax/Kraken2Tax/1.2,1.2,,2017-10-17 18:05:45.451695,68938.0,44.0
,,2017-10-17 17:44:41.160000,slurm_normal,1508264168.0,0,,1.0,main_w3_handler1,3289709,17119071,False,,24048838,tabular,11178012,slurm,,132112168.0,corral-repl,,"""d7be0a38b36211e7baed005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31719991}]",,"""ncbi-2015-10-05""","""2""","""3""",32.0,,,1508264118.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken2tax/Kraken2Tax/1.2,1.2,,2017-10-17 18:16:10.185733,68938.0,50.0
,,2017-10-17 19:25:05.375123,slurm_normal,1508268388.0,0,,1.0,main_w4_handler1,3289691,17122356,False,,11047737,tabular,11178995,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31719584}]",,"""ncbi-2015-10-05""","""2""","""3""",32.0,,40078347.0,1508268316.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken2tax/Kraken2Tax/1.2,1.2,,2017-10-17 19:26:35.220554,68938.0,72.0
,,2017-10-17 19:49:29.442218,slurm_normal,1508271831.0,0,,1.0,main_w3_handler1,3289877,17122690,False,,58209021,tabular,11179760,slurm,,132112168.0,corral-repl,,"""451153eab37411e79332005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31725180}]",,"""ncbi-2015-10-05""","""2""","""3""",32.0,,,1508271776.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken2tax/Kraken2Tax/1.2,1.2,,2017-10-17 20:23:53.620349,68938.0,55.0
,,2017-10-17 20:07:45.005149,slurm_normal,1508272893.0,0,,1.0,main_w4_handler1,3289925,17122934,False,,26124189,tabular,11179934,slurm,,132112168.0,corral-repl,,"""d29d680ab37611e7b656005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31725569}]",,"""ncbi-2015-10-05""","""2""","""3""",32.0,,,1508272827.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken2tax/Kraken2Tax/1.2,1.2,,2017-10-17 20:41:41.672013,68938.0,66.0
,,2017-10-17 19:52:49.271685,slurm_normal,1508273759.0,0,,1.0,main_w3_handler0,3289908,17122720,False,,19143737,tabular,11180069,slurm,,132112168.0,corral-repl,,"""bbb9840eb37411e7a440005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31725220}]",,"""ncbi-2015-10-05""","""2""","""3""",32.0,,,1508273714.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken2tax/Kraken2Tax/1.2,1.2,,2017-10-17 20:56:01.117158,68938.0,45.0
,,2017-10-17 20:16:32.250376,slurm_normal,1508275363.0,0,,1.0,main_w3_handler0,3289932,17123060,False,,36318354,tabular,11180280,slurm,,132112168.0,corral-repl,,"""0b2f22d4b37811e7993b005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31725715}]",,"""ncbi-2015-10-05""","""2""","""3""",32.0,,,1508275317.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken2tax/Kraken2Tax/1.2,1.2,,2017-10-17 21:22:47.791726,68938.0,46.0
,,2017-10-17 20:06:40.041890,slurm_normal,1508274848.0,0,,1.0,main_w3_handler1,3289926,17122918,False,,63193149,tabular,11180230,slurm,,132112168.0,corral-repl,,"""ad9ead48b37611e7961c005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31725511}]",,"""ncbi-2015-10-05""","""2""","""3""",32.0,,,1508274821.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken2tax/Kraken2Tax/1.2,1.2,,2017-10-17 21:14:12.965538,68938.0,27.0
,,2017-10-17 19:54:47.702397,slurm_normal,1508274699.0,0,,1.0,main_w4_handler0,3289911,17122730,False,,22847755,tabular,11180205,slurm,,132112168.0,corral-repl,,"""0557b1c6b37511e79619005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31725234}]",,"""ncbi-2015-10-05""","""2""","""3""",32.0,,,1508274655.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken2tax/Kraken2Tax/1.2,1.2,,2017-10-17 21:11:45.643145,68938.0,44.0
,,2017-10-17 20:13:48.280833,slurm_normal,1508278156.0,0,,1.0,main_w4_handler0,3289929,17123018,False,,20297223,tabular,11180596,slurm,,132112168.0,corral-repl,,"""abd5ef16b37711e78181005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31725670}]",,"""ncbi-2015-10-05""","""2""","""3""",32.0,,,1508278116.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken2tax/Kraken2Tax/1.2,1.2,,2017-10-17 22:09:20.687198,68938.0,40.0
,,2017-10-17 20:22:24.927497,slurm_normal,1508276149.0,0,,1.0,main_w4_handler1,3289938,17123091,False,,16585895,tabular,11180400,slurm,,132112168.0,corral-repl,,"""dfee4306b37811e7a91d005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31725766}]",,"""ncbi-2015-10-05""","""2""","""3""",32.0,,,1508276111.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken2tax/Kraken2Tax/1.2,1.2,,2017-10-17 21:35:55.885296,68938.0,38.0
,,2017-10-17 20:25:19.437092,slurm_normal,1508277106.0,0,,1.0,main_w4_handler0,3289939,17123110,False,,24625965,tabular,11180498,slurm,,132112168.0,corral-repl,,"""4633af7ab37911e7a91d005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31725787}]",,"""ncbi-2015-10-05""","""2""","""3""",32.0,,,1508277065.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken2tax/Kraken2Tax/1.2,1.2,,2017-10-17 21:51:50.358959,68938.0,41.0
,,2017-10-18 01:24:50.975001,slurm_normal,1508289933.0,0,,1.0,main_w3_handler0,2965092,17124935,False,,29714,tabular,11181812,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31728160}]",,"""ncbi-2015-10-05""","""2""","""3""",32.0,,41342331.0,1508289902.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken2tax/Kraken2Tax/1.2,1.2,,2017-10-18 01:25:38.300954,91848.0,31.0
,,2017-10-20 17:31:18.107184,slurm_normal,1508557341.0,0,,1.0,main_w3_handler1,3294118,17156939,False,,82471936,tabular,11220042,slurm,,132112168.0,corral-repl,,"""6e69a98cb5bc11e78eea005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31778749}]",,"""ncbi-2015-10-05""","""2""","""3""",32.0,,,1508557313.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken2tax/Kraken2Tax/1.2,1.2,,2017-10-21 03:42:22.622349,68938.0,28.0
,,2017-10-20 17:28:10.084508,slurm_normal,1508548067.0,0,,1.0,main_w3_handler1,3294115,17156912,False,,92958207,tabular,11219317,slurm,,132112168.0,corral-repl,,"""059bc372b5bc11e7b829005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31778720}]",,"""ncbi-2015-10-05""","""2""","""3""",32.0,,,1508548016.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken2tax/Kraken2Tax/1.2,1.2,,2017-10-21 01:07:51.290840,68938.0,51.0
,,2017-10-20 17:46:43.778733,slurm_normal,1508550986.0,0,,1.0,main_w3_handler1,3294129,17157114,False,,73040815,tabular,11219564,slurm,,132112168.0,corral-repl,,"""9daebba4b5be11e788b2005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31779051}]",,"""ncbi-2015-10-05""","""2""","""3""",32.0,,,1508550951.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken2tax/Kraken2Tax/1.2,1.2,,2017-10-21 01:56:27.508239,68938.0,35.0
,,2017-10-20 17:43:24.695413,slurm_normal,1508550710.0,0,,1.0,main_w4_handler0,3294127,17157059,False,,70067500,tabular,11219531,slurm,,132112168.0,corral-repl,,"""27d82f14b5be11e7aafe005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31778907}]",,"""ncbi-2015-10-05""","""2""","""3""",32.0,,,1508550677.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken2tax/Kraken2Tax/1.2,1.2,,2017-10-21 01:51:53.619942,68938.0,33.0
,,2017-10-20 17:39:27.278641,slurm_normal,1508550263.0,0,,1.0,main_w4_handler1,3294121,17157015,False,,114846556,tabular,11219466,slurm,,132112168.0,corral-repl,,"""9905e9a2b5bd11e79ad5005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31778844}]",,"""ncbi-2015-10-05""","""2""","""3""",32.0,,,1508550210.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken2tax/Kraken2Tax/1.2,1.2,,2017-10-21 01:44:29.959565,68938.0,53.0
,,2017-10-23 10:04:45.879413,slurm_normal,1508753099.0,0,,1.0,main_w4_handler1,2943711,17173815,False,,116447,tabular,11233639,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 30158727}]",,"""ncbi-2015-10-05""","""2""","""3""",32.0,,41012681.0,1508753089.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken2tax/Kraken2Tax/1.2,1.2,,2017-10-23 10:05:01.342490,97527.0,10.0
,,2018-01-20 20:14:48.137216,slurm_normal,1516479373.0,0,,1.0,main_w3_handler0,3388050,18096328,False,,52137,tabular,12175950,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33275265}]",,"""ncbi-2015-10-05""","""2""","""3""",32.0,,43325672.0,1516479298.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken2tax/Kraken2Tax/1.2,1.2,,2018-01-20 20:16:14.816603,80446.0,75.0
,,2018-01-20 20:20:41.388165,slurm_normal,1516479711.0,0,,1.0,main_w4_handler1,3388050,18096665,False,,11383862,tabular,12176134,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33311173}]",,"""ncbi-2015-10-05""","""2""","""3""",32.0,,43325672.0,1516479657.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken2tax/Kraken2Tax/1.2,1.2,,2018-01-20 20:21:53.494101,80446.0,54.0
,,2017-10-24 06:22:19.980257,slurm_normal,1508826201.0,0,,1.0,main_w4_handler1,3297458,17186828,False,,636091,tabular,11247759,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31837420}]",,"""ncbi-2015-10-05""","""2""","""3""",32.0,,39887525.0,1508826144.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken2tax/Kraken2Tax/1.2,1.2,,2017-10-24 06:23:22.495153,105062.0,57.0
,,2017-10-24 08:36:27.395815,slurm_normal,1508834253.0,0,,1.0,main_w4_handler0,3297472,17188287,False,,1257279,tabular,11249215,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31839893}]",,"""ncbi-2015-10-05""","""2""","""3""",32.0,,39887525.0,1508834199.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken2tax/Kraken2Tax/1.2,1.2,,2017-10-24 08:37:33.760629,105062.0,54.0
,,2017-10-24 08:50:51.571836,slurm_normal,1508835072.0,0,,1.0,main_w3_handler0,3297472,17188390,False,,1321007,tabular,11249361,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31840048}]",,"""ncbi-2015-10-05""","""2""","""3""",32.0,,39887525.0,1508835059.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken2tax/Kraken2Tax/1.2,1.2,,2017-10-24 08:51:14.289858,105062.0,13.0
,,2017-10-24 18:38:24.922702,slurm_normal,1508870890.0,0,,1.0,main_w4_handler0,3290246,17201275,False,,197052,tabular,11260826,slurm,,132112168.0,corral-repl,,"""7d5044cab8ea11e78151005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31858904}]",,"""ncbi-2015-10-05""","""2""","""3""",32.0,,,1508870875.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken2tax/Kraken2Tax/1.2,1.2,,2017-10-24 18:48:12.403496,92488.0,15.0
,,2017-10-25 01:18:23.575326,slurm_normal,1508894715.0,0,,1.0,main_w3_handler0,3298757,17204544,False,,195775,tabular,11264442,slurm,,132112168.0,corral-repl,,"""53398574b92211e7b938005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31865446}]",,"""ncbi-2015-10-05""","""2""","""3""",32.0,,,1508894705.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken2tax/Kraken2Tax/1.2,1.2,,2017-10-25 01:25:18.999306,92488.0,10.0
,,2017-10-25 01:47:21.158312,slurm_normal,1508896468.0,0,,1.0,main_w4_handler1,3298857,17204843,False,,195775,tabular,11264713,slurm,,132112168.0,corral-repl,,"""6456881cb92611e7a623005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31865870}]",,"""ncbi-2015-10-05""","""2""","""3""",32.0,,,1508896457.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken2tax/Kraken2Tax/1.2,1.2,,2017-10-25 01:54:34.065907,92488.0,11.0
,,2017-10-25 05:15:56.707151,slurm_normal,1508908606.0,0,,1.0,main_w3_handler0,3282221,17206031,False,,182069110,tabular,11266049,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31866779}]",,"""ncbi-2015-10-05""","""1""","""2""",32.0,,41501115.0,1508908566.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken2tax/Kraken2Tax/1.2,1.2,,2017-10-25 05:16:47.533834,108199.0,40.0
,,2018-01-04 14:05:26.259213,slurm_normal,1515074791.0,0,,1.0,main_w3_handler1,3381872,17944202,False,,19532924,tabular,12020357,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33170951}]",,"""ncbi-2015-10-05""","""2""","""3""",32.0,,42893665.0,1515074731.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken2tax/Kraken2Tax/1.2,1.2,,2018-01-04 14:06:32.792465,68938.0,60.0
,,2017-10-25 22:34:22.321237,slurm_normal,1508970918.0,0,,1.0,main_w4_handler1,3258454,17218752,False,,5509547,tabular,11279584,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31885614}]",,"""ncbi-2015-10-05""","""2""","""3""",32.0,,41527701.0,1508970882.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken2tax/Kraken2Tax/1.2,1.2,,2017-10-25 22:35:22.209728,111835.0,36.0
,,2018-01-05 09:13:18.037435,slurm_normal,1515143633.0,0,,1.0,main_w3_handler1,3382634,17952198,False,,163919,tabular,12028693,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33183977}]",,"""ncbi-2015-10-05""","""2""","""3""",32.0,,42062145.0,1515143602.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken2tax/Kraken2Tax/1.2,1.2,,2018-01-05 09:13:55.844875,109424.0,31.0
,,2018-01-05 13:37:28.354962,slurm_normal,1515159485.0,0,,1.0,main_w3_handler1,3382629,17954342,False,,936581,tabular,12030668,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33186941}]",,"""ncbi-2015-10-05""","""2""","""3""",32.0,,42062145.0,1515159451.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken2tax/Kraken2Tax/1.2,1.2,,2018-01-05 13:38:07.051199,109424.0,34.0
,,2018-01-05 14:40:23.183088,slurm_normal,1515163264.0,0,,1.0,main_w4_handler1,3382884,17955212,False,,1038577,tabular,12031381,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33188947}]",,"""ncbi-2015-10-05""","""2""","""3""",32.0,,42062145.0,1515163226.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken2tax/Kraken2Tax/1.2,1.2,,2018-01-05 14:41:06.628827,109424.0,38.0
,,2018-01-05 16:21:42.689824,slurm_normal,1515169365.0,0,,1.0,main_w4_handler1,3382267,17957123,False,,70403234,tabular,12033793,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33178871}]",,"""ncbi-2015-10-05""","""2""","""3""",32.0,,42284372.0,1515169310.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken2tax/Kraken2Tax/1.2,1.2,,2018-01-05 16:22:47.268411,68938.0,55.0
,,2018-01-05 18:25:19.514002,slurm_normal,1515176762.0,0,,1.0,main_w4_handler1,3383089,17958476,False,,35865186,tabular,12034896,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33193601}]",,"""ncbi-2015-10-05""","""2""","""3""",32.0,,42284372.0,1515176727.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken2tax/Kraken2Tax/1.2,1.2,,2018-01-05 18:26:05.608638,68938.0,35.0
