create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input.values,parameters.input|__identifier__,parameters.kraken_database,parameters.mpa_format,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-11-30 15:07:46.392723,slurm_normal,1512054559.0,0,,1.0,main_w4_handler0,3346037,17651516,False,,98785176,tabular,11710272,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32639121}]",,"""bacteria""","""false""",32.0,,40335067.0,1512054477.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.3,1.2.3,,2017-11-30 15:09:20.437760,108789.0,82.0
2017-12-01 07:11:15.894127,slurm_normal,1512112350.0,0,,1.0,main_w4_handler1,3345789,17657383,False,,28,tabular,11717786,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32662171}]",,"""bacteria""","""false""",32.0,,42378315.0,1512112289.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.3,1.2.3,,2017-12-01 07:12:32.058710,117579.0,61.0
2017-12-01 04:34:16.308250,slurm_normal,1512102912.0,0,,1.0,main_w4_handler0,3345789,17656389,False,,13036530,tabular,11716719,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32643352}]",,"""bacteria""","""false""",32.0,,42375249.0,1512102870.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.3,1.2.3,,2017-12-01 04:35:13.902405,117579.0,42.0
2017-12-01 04:34:16.494268,slurm_normal,1512102950.0,0,,1.0,main_w4_handler0,3345789,17656390,False,,13084165,tabular,11716720,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32643353}]",,"""bacteria""","""false""",32.0,,42375249.0,1512102870.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.3,1.2.3,,2017-12-01 04:35:51.528730,117579.0,80.0
2018-03-06 20:09:38.913996,slurm_normal,1520367008.0,0,7680.0,1.0,main_w3_handler1,3454265,18629567,False,,118417620,tabular,12725805,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34247771}]",,"""bacteria""","""true""",32.0,,44380222.0,1520366987.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.3,1.2.3,,2018-03-06 20:10:09.833601,,21.0
2017-12-01 04:43:03.415307,slurm_normal,1512103413.0,0,,1.0,main_w3_handler1,3345789,17656427,False,,13084165,tabular,11716766,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32643353}]",,"""bacteria""","""false""",32.0,,42375249.0,1512103396.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.3,1.2.3,,2017-12-01 04:43:34.542388,117579.0,17.0
2017-12-01 04:43:03.120022,slurm_normal,1512103410.0,0,,1.0,main_w4_handler0,3345789,17656426,False,,13036530,tabular,11716765,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32643352}]",,"""bacteria""","""false""",32.0,,42375249.0,1512103393.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.3,1.2.3,,2017-12-01 04:43:33.191017,117579.0,17.0
2017-12-01 06:32:40.403423,slurm_normal,1512109990.0,0,,1.0,main_w3_handler0,3345789,17656834,False,,28,tabular,11717241,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32661555}]",,"""bacteria""","""false""",32.0,,42378315.0,1512109972.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.3,1.2.3,,2017-12-01 06:33:13.615834,117579.0,18.0
2017-12-01 07:11:16.525479,slurm_normal,1512112305.0,0,,1.0,main_w3_handler0,3345789,17657384,False,,28,tabular,11717783,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32662172}]",,"""bacteria""","""false""",32.0,,42378315.0,1512112287.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.3,1.2.3,,2017-12-01 07:11:47.316443,117579.0,18.0
2017-12-01 06:32:40.596298,slurm_normal,1512109992.0,0,,1.0,main_w4_handler1,3345789,17656835,False,,28,tabular,11717240,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32661556}]",,"""bacteria""","""false""",32.0,,42378315.0,1512109972.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.3,1.2.3,,2017-12-01 06:33:15.913412,117579.0,20.0
2017-12-01 12:54:24.870829,slurm_normal,1512132986.0,0,,1.0,main_w3_handler1,3254269,17661556,False,,28626052,tabular,11721923,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32668442}]",,"""bacteria""","""false""",32.0,,42386783.0,1512132938.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.3,1.2.3,,2017-12-01 12:56:58.524255,45153.0,48.0
2017-12-01 16:42:39.850085,slurm_normal,1512146634.0,0,,1.0,main_w3_handler1,3346731,17665023,False,,1099492954,tabular,11725421,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32675018}]",,"""bacteria""","""false""",32.0,,42363418.0,1512146571.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.3,1.2.3,,2017-12-01 16:43:55.455183,113740.0,63.0
2017-12-01 18:15:19.236601,slurm_normal,1512155976.0,0,,1.0,main_w3_handler1,3346731,17666503,False,,1139494471,tabular,11727501,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32679013}]",,"""viruses""","""false""",32.0,,42363418.0,1512155945.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.3,1.2.3,,2017-12-01 19:19:37.223254,113740.0,31.0
2017-12-01 23:20:58.438911,slurm_normal,1512170534.0,0,,1.0,main_w4_handler1,3328312,17670394,False,,32507357,tabular,11730355,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32680567}]",,"""bacteria""","""false""",32.0,,42309204.0,1512170469.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.3,1.2.3,,2017-12-01 23:22:16.061411,112314.0,65.0
2017-12-01 23:24:20.856714,slurm_normal,1512170685.0,0,,1.0,main_w3_handler0,3328312,17670405,False,,32507357,tabular,11730381,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32680567}]",,"""bacteria""","""true""",32.0,,42309204.0,1512170668.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.3,1.2.3,,2017-12-01 23:24:46.873991,112314.0,17.0
2017-12-01 23:20:57.736751,slurm_normal,1512170484.0,0,,1.0,main_w4_handler0,3328312,17670393,False,,39230138,tabular,11730354,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32680564}]",,"""bacteria""","""false""",32.0,,42309204.0,1512170465.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.3,1.2.3,,2017-12-01 23:21:26.133862,112314.0,19.0
2017-12-01 23:24:20.451162,slurm_normal,1512170712.0,0,,1.0,main_w3_handler1,3328312,17670404,False,,39230138,tabular,11730382,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32680564}]",,"""bacteria""","""true""",32.0,,42309204.0,1512170671.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.3,1.2.3,,2017-12-01 23:25:13.223947,112314.0,41.0
2017-12-02 00:33:25.014938,slurm_normal,1512174880.0,0,,1.0,main_w3_handler0,3349511,17671143,False,,4287246,tabular,11731476,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32682666}]",,"""bacteria""","""false""",32.0,,42400251.0,1512174820.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.3,1.2.3,,2017-12-02 00:34:47.492286,117813.0,60.0
2017-12-02 01:42:58.025919,slurm_normal,1512179001.0,0,,1.0,main_w4_handler0,3349511,17671670,False,,643371,tabular,11732086,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32687070}]",,"""bacteria""","""false""",32.0,,42400251.0,1512178985.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.3,1.2.3,,2017-12-02 01:43:23.628002,117813.0,16.0
2017-12-03 22:24:06.326213,slurm_normal,1512339893.0,0,,1.0,main_w4_handler1,3349511,17684654,False,,2386741,tabular,11749120,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32697850}]",,"""bacteria""","""false""",32.0,,42400251.0,1512339853.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.3,1.2.3,,2017-12-03 22:24:54.508716,117813.0,40.0
2017-12-04 00:02:05.500055,slurm_normal,1512345760.0,0,,1.0,main_w4_handler1,3328312,17684903,False,,34268009,tabular,11749401,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32709256}]",,"""bacteria""","""false""",32.0,,42309204.0,1512345734.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.3,1.2.3,,2017-12-04 00:02:41.276142,112314.0,26.0
2017-12-04 00:02:05.057853,slurm_normal,1512345758.0,0,,1.0,main_w3_handler0,3328312,17684902,False,,37437258,tabular,11749400,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32709253}]",,"""bacteria""","""false""",32.0,,42309204.0,1512345731.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.3,1.2.3,,2017-12-04 00:02:39.628592,112314.0,27.0
2017-12-04 06:57:25.449670,slurm_normal,1512370696.0,0,,1.0,main_w4_handler0,3345773,17686636,False,,40637,tabular,11751201,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32712267}]",,"""bacteria""","""false""",32.0,,42437915.0,1512370655.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.3,1.2.3,,2017-12-04 06:58:18.377217,117574.0,41.0
2017-12-05 06:48:28.435977,slurm_normal,1512456535.0,0,,1.0,main_w3_handler1,3345799,17699270,False,,4198,tabular,11763852,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32732219}]",,"""bacteria""","""false""",32.0,,42463777.0,1512456515.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.3,1.2.3,,2017-12-05 06:48:56.510110,117583.0,20.0
2017-12-04 14:30:52.133695,slurm_normal,1512397877.0,0,,1.0,main_w3_handler0,3352223,17690654,False,,33082,tabular,11755123,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32717385}]",,"""bacteria""","""false""",32.0,,42437915.0,1512397861.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.3,1.2.3,,2017-12-04 14:31:19.251547,117574.0,16.0
2017-12-04 15:53:38.740500,slurm_normal,1512402889.0,0,,1.0,main_w4_handler0,3345838,17691466,False,,100617,tabular,11755840,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32719327}]",,"""bacteria""","""false""",32.0,,42449947.0,1512402828.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.3,1.2.3,,2017-12-04 15:54:50.524032,117591.0,61.0
2017-12-05 06:43:04.339222,slurm_normal,1512456216.0,0,,1.0,main_w4_handler0,3345799,17699227,False,,4198,tabular,11763813,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32732171}]",,"""bacteria""","""false""",32.0,,42463777.0,1512456194.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.3,1.2.3,,2017-12-05 06:43:38.944855,117583.0,22.0
2017-12-05 07:01:06.725438,slurm_normal,1512457293.0,0,,1.0,main_w3_handler0,3345799,17699309,False,,11287,tabular,11763897,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32732306}]",,"""bacteria""","""false""",32.0,,42463777.0,1512457274.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.3,1.2.3,,2017-12-05 07:01:35.216830,117583.0,19.0
2017-12-05 06:36:51.674913,slurm_normal,1512455840.0,0,,1.0,main_w4_handler1,3345799,17699199,False,,8380,tabular,11763785,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32732131}]",,"""bacteria""","""false""",32.0,,42463777.0,1512455820.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.3,1.2.3,,2017-12-05 06:37:22.021364,117583.0,20.0
2017-12-05 07:07:57.457243,slurm_normal,1512457703.0,0,,1.0,main_w3_handler0,3345799,17699335,False,,9816,tabular,11763921,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32732349}]",,"""bacteria""","""false""",32.0,,42463777.0,1512457685.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.3,1.2.3,,2017-12-05 07:08:25.371104,117583.0,18.0
2017-12-06 21:46:32.997230,slurm_normal,1512596843.0,0,,1.0,main_w4_handler1,3349511,17724985,False,,11255151,tabular,11790995,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32695674}]",,"""bacteria""","""false""",32.0,,42486308.0,1512596801.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.3,1.2.3,,2017-12-06 21:47:26.947181,117813.0,42.0
2017-12-06 21:52:31.105429,slurm_normal,1512597184.0,0,,1.0,main_w3_handler0,3349511,17725025,False,,2386741,tabular,11791057,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32697850}]",,"""bacteria""","""false""",32.0,,42486308.0,1512597163.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.3,1.2.3,,2017-12-06 21:53:06.801419,117813.0,21.0
2017-12-07 00:42:26.048914,slurm_normal,1512607406.0,0,,1.0,main_w4_handler0,3356226,17726817,False,,28306577,tabular,11792932,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32781372}]",,"""bacteria""","""false""",32.0,,42504028.0,1512607359.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.3,1.2.3,,2017-12-07 00:43:27.213670,118176.0,47.0
2018-02-01 18:12:22.683581,slurm_normal,1517512283.0,0,,1.0,main_w3_handler1,3413585,18226371,False,,6700688,taxonomy,12307489,slurm,,132112168.0,corral-repl,,"""6e9a7312077b11e8acf3005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33615687}]",,"""bacteria""","""false""",32.0,,,1517512241.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.3,1.2.3,,2018-02-01 19:11:25.119367,92488.0,42.0
2017-12-08 21:09:15.727861,slurm_normal,1512767412.0,0,,1.0,main_w4_handler0,3359066,17751368,False,,1716161,tabular,11818522,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32824302}]",,"""bacteria""","""false""",32.0,,42481222.0,1512767371.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.3,1.2.3,,2017-12-08 21:10:18.772930,92488.0,41.0
2017-12-08 21:47:35.814407,slurm_normal,1512772811.0,0,,1.0,main_w3_handler0,3359066,17751814,False,,1601642,tabular,11819525,slurm,,132112168.0,corral-repl,,"""54d16052dc6111e7af18005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32825080}]",,"""bacteria""","""false""",32.0,,,1512772727.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.3,1.2.3,,2017-12-08 22:40:11.917845,92488.0,84.0
2017-12-08 21:47:14.911898,slurm_normal,1512770524.0,0,,1.0,main_w4_handler1,3359066,17751794,False,,1737471,tabular,11819101,slurm,,132112168.0,corral-repl,,"""53eeb4e6dc6111e7af18005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32825054}]",,"""bacteria""","""false""",32.0,,,1512770461.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.3,1.2.3,,2017-12-08 22:02:05.298784,92488.0,63.0
2017-12-08 21:47:22.226043,slurm_normal,1512770612.0,0,,1.0,main_w4_handler0,3359066,17751800,False,,1093199,tabular,11819122,slurm,,132112168.0,corral-repl,,"""542f36b0dc6111e7af18005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32825062}]",,"""bacteria""","""false""",32.0,,,1512770594.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.3,1.2.3,,2017-12-08 22:03:35.334955,92488.0,18.0
2017-12-08 21:48:06.195601,slurm_normal,1512771802.0,0,,1.0,main_w4_handler0,3359066,17751852,False,,2499853,tabular,11819437,slurm,,132112168.0,corral-repl,,"""56ab3ec0dc6111e7af18005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32825134}]",,"""bacteria""","""false""",32.0,,,1512771785.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.3,1.2.3,,2017-12-08 22:23:24.460515,92488.0,17.0
2017-12-08 21:47:54.363917,slurm_normal,1512771482.0,0,,1.0,main_w4_handler0,3359066,17751839,False,,1373680,tabular,11819242,slurm,,132112168.0,corral-repl,,"""561217aedc6111e7af18005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32825113}]",,"""bacteria""","""false""",32.0,,,1512771418.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.3,1.2.3,,2017-12-08 22:18:03.850697,92488.0,64.0
2017-12-08 21:47:40.428202,slurm_normal,1512773041.0,0,,1.0,main_w4_handler1,3359066,17751821,False,,1265515,tabular,11819554,slurm,,132112168.0,corral-repl,,"""5523eda4dc6111e7af18005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32825089}]",,"""bacteria""","""false""",32.0,,,1512772990.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.3,1.2.3,,2017-12-08 22:44:03.648734,92488.0,51.0
2017-12-08 21:47:45.213251,slurm_normal,1512773020.0,0,,1.0,main_w3_handler0,3359066,17751827,False,,1080433,tabular,11819557,slurm,,132112168.0,corral-repl,,"""556af082dc6111e7af18005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32825097}]",,"""bacteria""","""false""",32.0,,,1512773003.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.3,1.2.3,,2017-12-08 22:43:41.721230,92488.0,17.0
2017-12-08 21:47:29.764435,slurm_normal,1512772618.0,0,,1.0,main_w4_handler1,3359066,17751806,False,,1390454,tabular,11819511,slurm,,132112168.0,corral-repl,,"""547294e6dc6111e7af18005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32825070}]",,"""bacteria""","""false""",32.0,,,1512772576.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.3,1.2.3,,2017-12-08 22:37:00.522003,92488.0,42.0
2017-12-08 21:47:49.067726,slurm_normal,1512773267.0,0,,1.0,main_w4_handler1,3359066,17751833,False,,1256413,tabular,11819585,slurm,,132112168.0,corral-repl,,"""55ba454cdc6111e7af18005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32825105}]",,"""bacteria""","""false""",32.0,,,1512773248.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.3,1.2.3,,2017-12-08 22:47:48.810986,92488.0,19.0
2017-12-08 21:48:01.048346,slurm_normal,1512773348.0,0,,1.0,main_w4_handler0,3359066,17751846,False,,1628431,tabular,11819596,slurm,,132112168.0,corral-repl,,"""566adfe2dc6111e7af18005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32825126}]",,"""bacteria""","""false""",32.0,,,1512773331.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.3,1.2.3,,2017-12-08 22:49:10.354712,92488.0,17.0
2017-12-08 21:48:12.588946,slurm_normal,1512774453.0,0,,1.0,main_w4_handler1,3359066,17751860,False,,1925832,tabular,11819666,slurm,,132112168.0,corral-repl,,"""56ebb036dc6111e7af18005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32825143}]",,"""bacteria""","""false""",32.0,,,1512774414.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.3,1.2.3,,2017-12-08 23:07:34.865673,92488.0,39.0
2017-12-09 07:20:01.912932,slurm_normal,1512804059.0,0,,1.0,main_w3_handler1,3327618,17754141,False,,216,tabular,11821640,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32829509}]",,"""bacteria""","""true""",32.0,,42546022.0,1512804015.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.3,1.2.3,,2017-12-09 07:21:01.347577,114736.0,44.0
2017-12-10 04:02:46.420944,slurm_normal,1512878934.0,0,,1.0,main_w4_handler1,3360143,17760358,False,,1219963,tabular,11829020,slurm,,132112168.0,corral-repl,,"""f5d1185add5e11e7a95a005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32840479}]",,"""bacteria""","""false""",32.0,,,1512878917.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.3,1.2.3,,2017-12-10 04:08:55.711190,92488.0,17.0
2017-12-10 04:02:50.688167,slurm_normal,1512879138.0,0,,1.0,main_w4_handler1,3360143,17760364,False,,1734725,tabular,11829052,slurm,,132112168.0,corral-repl,,"""f621c17edd5e11e7a95a005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32840487}]",,"""bacteria""","""false""",32.0,,,1512879122.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.3,1.2.3,,2017-12-10 04:12:21.016257,92488.0,16.0
2017-12-10 04:03:41.452069,slurm_normal,1512879499.0,0,,1.0,main_w3_handler1,3360143,17760432,False,,1390454,tabular,11829104,slurm,,132112168.0,corral-repl,,"""f990f8acdd5e11e7a95a005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32840577}]",,"""bacteria""","""false""",32.0,,,1512879481.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.3,1.2.3,,2017-12-10 04:18:21.562824,92488.0,18.0
2017-12-10 04:03:07.918883,slurm_normal,1512879218.0,0,,1.0,main_w3_handler1,3360143,17760389,False,,2499853,tabular,11829063,slurm,,132112168.0,corral-repl,,"""f74ddb50dd5e11e7a95a005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32840519}]",,"""bacteria""","""false""",32.0,,,1512879200.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.3,1.2.3,,2017-12-10 04:13:40.245603,92488.0,18.0
