bigwigFile1,bigwigFile1_filetype,bigwigFile2,bigwigFile2_filetype,chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__workflow_invocation_uuid__,parameters.advancedOpt.__current_case__,parameters.advancedOpt.binSize,parameters.advancedOpt.plotTitle,parameters.advancedOpt.scaleFactor1,parameters.advancedOpt.scaleFactor2,parameters.advancedOpt.showAdvancedOpt,parameters.advancedOpt.skipNAs,parameters.bigwigFile1,parameters.bigwigFile1.values,parameters.bigwigFile2,parameters.bigwigFile2.values,parameters.chromInfo,parameters.comparison.__current_case__,parameters.comparison.comparison_select,parameters.comparison.pseudocount,parameters.dbkey,parameters.outFileFormat,parameters.region,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
182117111,bigwig,306149341,bigwig,,,2016-05-24 19:15:24.686601,slurm_multi,1464118756.0,0,6.0,main_w2_handler2,2716748,12977292,False,,7163874,slurm,,132112168.0,corral-repl,,0.0,no,"""ce8b9cf821e311e68284005056a51846""",0,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a4d90e6f2ef11e6b'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ce14c0e6e97c24c1'}]","""/galaxy-repl/localdata/chrom/hg19.len""",0,log2,1.0,"""hg19""","""bigwig""","""""",32.0,,29445865,1464117352.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.2.0,2.2.2.0,,2016-05-24 19:39:25.068589,81993.0,1404.0
148004435,bigwig,155600072,bigwig,,,2016-03-25 14:41:17.834259,slurm_normal,1458925514.0,0,1.0,main_w2_handler1,1739732,12251420,False,,6463673.roundup,slurm,,132112168.0,corral-repl,,,,,0,,,,,no,,24016186,,24016184,,"""/galaxy-repl/localdata/chrom/hg38.len""",0,log2,1.0,"""hg38""","""bigwig""","""""",32.0,,28021890,1458920110.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.2.0,2.2.2.0,,2016-03-25 17:05:16.705443,42951.0,5404.0
91469401,bigwig,103066691,bigwig,,,2016-03-25 17:48:53.985795,slurm_normal,1458931471.0,0,1.0,main_w2_handler0,2641313,12253698,False,,6464999.roundup,slurm,,132112168.0,corral-repl,,,,,0,,,,,no,,24018481,,24015320,,"""/galaxy-repl/localdata/chrom/mm9.len""",2,subtract,,"""mm9""","""bigwig""","""""",32.0,,28981702,1458928154.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.2.0,2.2.2.0,,2016-03-25 18:44:33.916406,6515.0,3317.0
105290060,bigwig,103066691,bigwig,,,2016-03-25 17:48:52.917330,slurm_normal,1458931531.0,0,1.0,main_w1_handler2,2641313,12253696,False,,6465001.roundup,slurm,,132112168.0,corral-repl,,,,,0,,,,,no,,24018479,,24015320,,"""/galaxy-repl/localdata/chrom/mm9.len""",2,subtract,,"""mm9""","""bigwig""","""""",32.0,,28981702,1458928151.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.2.0,2.2.2.0,,2016-03-25 18:45:33.309707,6515.0,3380.0
117208587,bigwig,103066691,bigwig,,,2016-03-25 17:48:53.471747,slurm_normal,1458931878.0,0,1.0,main_w1_handler0,2641313,12253697,False,,6465000.roundup,slurm,,132112168.0,corral-repl,,,,,0,,,,,no,,24018480,,24015320,,"""/galaxy-repl/localdata/chrom/mm9.len""",2,subtract,,"""mm9""","""bigwig""","""""",32.0,,28981702,1458928152.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.2.0,2.2.2.0,,2016-03-25 18:51:19.714723,6515.0,3726.0
91946883,bigwig,103066691,bigwig,,,2016-03-25 17:48:52.425553,slurm_normal,1458935401.0,0,1.0,main_w2_handler1,2641313,12253695,False,,6465402.roundup,slurm,,132112168.0,corral-repl,,,,,0,,,,,no,,24018478,,24015320,,"""/galaxy-repl/localdata/chrom/mm9.len""",2,subtract,,"""mm9""","""bigwig""","""""",32.0,,28981702,1458931484.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.2.0,2.2.2.0,,2016-03-25 19:50:07.200077,6515.0,3917.0
107562846,bigwig,103066691,bigwig,,,2016-03-25 17:48:54.518934,slurm_normal,1458935487.0,0,1.0,main_w1_handler2,2641313,12253699,False,,6465403.roundup,slurm,,132112168.0,corral-repl,,,,,0,,,,,no,,24018482,,24015320,,"""/galaxy-repl/localdata/chrom/mm9.len""",2,subtract,,"""mm9""","""bigwig""","""""",32.0,,28981702,1458931484.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.2.0,2.2.2.0,,2016-03-25 19:51:29.761808,6515.0,4003.0
93573069,bigwig,84839795,bigwig,,,2016-03-31 09:07:59.774716,slurm_normal,1459420414.0,0,1.0,main_w1_handler0,2563093,12296533,False,,6504073.roundup,slurm,,132112168.0,corral-repl,,,,,1,1,,1.0,1.0,yes,False,24056430,,24056421,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""",0,log2,1.0,"""Arabidopsis_thaliana_TAIR10""","""bedgraph""","""""",32.0,,27373050,1459415291.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.2.0,2.2.2.0,,2016-03-31 10:33:49.700982,,5123.0
92322421,bigwig,103066691,bigwig,,,2016-03-25 20:47:25.565364,slurm_normal,1458942494.0,0,1.0,main_w2_handler0,2641313,12255157,False,,6466361.roundup,slurm,,132112168.0,corral-repl,,,,,0,,,,,no,,24021092,,24015320,,"""/galaxy-repl/localdata/chrom/mm9.len""",2,subtract,,"""mm9""","""bigwig""","""""",32.0,,28981702,1458938863.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.2.0,2.2.2.0,,2016-03-25 21:48:16.249673,6515.0,3631.0
108859577,bigwig,103066691,bigwig,,,2016-03-25 22:35:57.559536,slurm_normal,1458948069.0,0,1.0,main_w2_handler0,2647179,12255660,False,,6466787.roundup,slurm,,132112168.0,corral-repl,,,,,1,50,,1.0,1.0,yes,False,24021519,,24021931,,"""/galaxy-repl/localdata/chrom/mm9.len""",2,subtract,,"""mm9""","""bigwig""","""""",32.0,,28981702,1458945374.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.2.0,2.2.2.0,,2016-03-25 23:21:11.189064,6515.0,2695.0
113550229,bigwig,103066691,bigwig,,,2016-03-25 22:35:58.477752,slurm_normal,1458948134.0,0,1.0,main_w2_handler0,2647179,12255661,False,,6466788.roundup,slurm,,132112168.0,corral-repl,,,,,1,50,,1.0,1.0,yes,False,24021527,,24021931,,"""/galaxy-repl/localdata/chrom/mm9.len""",2,subtract,,"""mm9""","""bigwig""","""""",32.0,,28981702,1458945383.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.2.0,2.2.2.0,,2016-03-25 23:22:16.129753,6515.0,2751.0
23635556,bigwig,22250771,bigwig,,,2016-03-25 22:35:50.939010,slurm_normal,1458948351.0,0,1.0,main_w2_handler0,2636626,12255655,False,,6466783.roundup,slurm,,132112168.0,corral-repl,,,,,1,50,,1.0,1.0,yes,False,23892682,,23892659,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""",0,log2,1.0,"""Homo_sapiens_nuHg19_mtrCRS""","""bigwig""","""""",32.0,,29035692,1458945363.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.2.0,2.2.2.0,,2016-03-25 23:25:53.517766,59004.0,2988.0
119154853,bigwig,103066691,bigwig,,,2016-03-25 22:35:58.977725,slurm_normal,1458948330.0,0,1.0,main_w1_handler1,2647179,12255662,False,,6466785.roundup,slurm,,132112168.0,corral-repl,,,,,1,50,,1.0,1.0,yes,False,24021528,,24021931,,"""/galaxy-repl/localdata/chrom/mm9.len""",2,subtract,,"""mm9""","""bigwig""","""""",32.0,,28981702,1458945374.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.2.0,2.2.2.0,,2016-03-25 23:25:32.174714,6515.0,2956.0
92322421,bigwig,103066691,bigwig,,,2016-03-31 23:26:00.076137,slurm_normal,1459470315.0,0,1.0,main_w1_handler2,2641313,12305693,False,,6513656.roundup,slurm,,132112168.0,corral-repl,,,,,1,50,,1.0,1.0,yes,False,24093877,,24093793,,"""/galaxy-repl/localdata/chrom/mm9.len""",2,subtract,,"""mm9""","""bigwig""","""""",32.0,,28981702,1459466777.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.2.0,2.2.2.0,,2016-04-01 00:25:18.305635,6515.0,3538.0
568314666,bigwig,520216484,bigwig,,,2016-04-01 02:57:46.996307,slurm_normal,1459483018.0,0,1.0,main_w2_handler0,2652459,12306745,False,,6514545.roundup,slurm,,132112168.0,corral-repl,,,,,0,,,,,no,,24081867,,24081866,,"""/galaxy-repl/localdata/chrom/?.len""",2,subtract,,"""?""","""bedgraph""","""""",32.0,,29344483,1459479478.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.2.0,2.2.2.0,,2016-04-01 03:57:02.343030,81710.0,3540.0
226377962,bigwig,148252460,bigwig,,,2016-04-01 02:05:07.091895,slurm_normal,1459486630.0,0,1.0,main_w1_handler1,2652776,12306349,False,,6514745.roundup,slurm,,132112168.0,corral-repl,,,,,0,,,,,no,,24095081,,24095074,,"""/galaxy-repl/localdata/chrom/mm10.len""",0,log2,1.0,"""mm10""","""bigwig""","""""",32.0,,28021890,1459481827.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.2.0,2.2.2.0,,2016-04-01 04:57:13.745076,42951.0,4803.0
212868844,bigwig,384662257,bigwig,,,2016-03-26 12:32:54.095595,slurm_normal,1459002414.0,0,1.0,main_w2_handler0,2611748,12257348,False,,6468151.roundup,slurm,,132112168.0,corral-repl,,,,,0,,,,,no,,24024352,,24024353,,"""/galaxy-repl/localdata/chrom/mm10.len""",0,log2,1.0,"""mm10""","""bigwig""","""""",32.0,,28021890,1458998593.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.2.0,2.2.2.0,,2016-03-26 14:26:55.765480,42951.0,3821.0
113390336,bigwig,105934892,bigwig,,,2016-03-26 15:17:38.036038,slurm_normal,1459009187.0,0,1.0,main_w2_handler0,2647179,12257562,False,,6468290.roundup,slurm,,132112168.0,corral-repl,,,,,1,50,,1.0,1.0,yes,False,24021520,,24021526,,"""/galaxy-repl/localdata/chrom/mm9.len""",2,subtract,,"""mm9""","""bigwig""","""""",32.0,,28981702,1459005505.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.2.0,2.2.2.0,,2016-03-26 16:19:51.814947,6515.0,3682.0
103223185,bigwig,105934892,bigwig,,,2016-03-26 15:17:42.040670,slurm_normal,1459009780.0,0,1.0,main_w1_handler1,2647179,12257567,False,,6468289.roundup,slurm,,132112168.0,corral-repl,,,,,1,50,,1.0,1.0,yes,False,24021525,,24021526,,"""/galaxy-repl/localdata/chrom/mm9.len""",2,subtract,,"""mm9""","""bigwig""","""""",32.0,,28981702,1459005502.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.2.0,2.2.2.0,,2016-03-26 16:29:41.977699,6515.0,4278.0
125155854,bigwig,105934892,bigwig,,,2016-03-26 15:17:38.761033,slurm_normal,1459009350.0,0,1.0,main_w1_handler0,2647179,12257563,False,,6468287.roundup,slurm,,132112168.0,corral-repl,,,,,1,50,,1.0,1.0,yes,False,24021521,,24021526,,"""/galaxy-repl/localdata/chrom/mm9.len""",2,subtract,,"""mm9""","""bigwig""","""""",32.0,,28981702,1459005502.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.2.0,2.2.2.0,,2016-03-26 16:22:34.197671,6515.0,3848.0
111957863,bigwig,105934892,bigwig,,,2016-03-26 15:17:40.016489,slurm_normal,1459008770.0,0,1.0,main_w1_handler2,2647179,12257565,False,,6468288.roundup,slurm,,132112168.0,corral-repl,,,,,1,50,,1.0,1.0,yes,False,24021523,,24021526,,"""/galaxy-repl/localdata/chrom/mm9.len""",2,subtract,,"""mm9""","""bigwig""","""""",32.0,,28981702,1459005502.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.2.0,2.2.2.0,,2016-03-26 16:12:51.948304,6515.0,3268.0
110121664,bigwig,105934892,bigwig,,,2016-03-26 15:17:40.686468,slurm_normal,1459013472.0,0,1.0,main_w1_handler2,2647179,12257566,False,,6468383.roundup,slurm,,132112168.0,corral-repl,,,,,1,50,,1.0,1.0,yes,False,24021524,,24021526,,"""/galaxy-repl/localdata/chrom/mm9.len""",2,subtract,,"""mm9""","""bigwig""","""""",32.0,,28981702,1459009198.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.2.0,2.2.2.0,,2016-03-26 17:31:14.940396,6515.0,4274.0
118027484,bigwig,105934892,bigwig,,,2016-03-26 15:17:39.364501,slurm_normal,1459013585.0,0,1.0,main_w1_handler0,2647179,12257564,False,,6468385.roundup,slurm,,132112168.0,corral-repl,,,,,1,50,,1.0,1.0,yes,False,24021522,,24021526,,"""/galaxy-repl/localdata/chrom/mm9.len""",2,subtract,,"""mm9""","""bigwig""","""""",32.0,,28981702,1459009198.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.2.0,2.2.2.0,,2016-03-26 17:33:08.932139,6515.0,4387.0
221898423,bigwig,339640141,bigwig,,,2016-03-26 22:28:21.886724,slurm_normal,1459034534.0,0,1.0,main_w2_handler1,2647179,12258265,False,,6468890.roundup,slurm,,132112168.0,corral-repl,,,,,1,50,,1.0,1.0,yes,False,24025783,,24025784,,"""/galaxy-repl/localdata/chrom/mm9.len""",2,subtract,,"""mm9""","""bigwig""","""""",32.0,,28866982,1459031731.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.2.0,2.2.2.0,,2016-03-26 23:22:16.433084,6515.0,2803.0
88551547,bigwig,105027958,bigwig,,,2016-03-27 01:08:47.385373,slurm_normal,1459043626.0,0,1.0,main_w2_handler1,2647179,12258641,False,,6469192.roundup,slurm,,132112168.0,corral-repl,,,,,1,50,,1.0,1.0,yes,False,24026093,,24026092,,"""/galaxy-repl/localdata/chrom/mm9.len""",2,subtract,,"""mm9""","""bigwig""","""""",32.0,,28866982,1459040938.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.2.0,2.2.2.0,,2016-03-27 01:53:47.988003,6515.0,2688.0
133149045,bigwig,139816793,bigwig,,,2016-03-28 16:12:29.914301,slurm_normal,1459187903.0,0,1.0,main_w1_handler2,2647179,12262838,False,,6473407.roundup,slurm,,132112168.0,corral-repl,,,,,1,50,,1.0,1.0,yes,False,24031573,,24031572,,"""/galaxy-repl/localdata/chrom/mm9.len""",2,subtract,,"""mm9""","""bigwig""","""""",32.0,,28981702,1459183506.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.2.0,2.2.2.0,,2016-03-28 17:58:29.894710,6515.0,4397.0
117238263,bigwig,129180820,bigwig,,,2016-03-28 18:13:03.730573,slurm_normal,1459197757.0,0,1.0,main_w1_handler1,2644675,12263561,False,,6475072.roundup,slurm,,132112168.0,corral-repl,,,,,1,50,,1.0,1.0,yes,False,24033446,,24033449,,"""/galaxy-repl/localdata/chrom/mm9.len""",0,log2,1.0,"""mm9""","""bigwig""","""""",32.0,,29224450,1459193886.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.2.0,2.2.2.0,,2016-03-28 20:42:42.923483,54046.0,3871.0
126449614,bigwig,129180820,bigwig,,,2016-03-28 18:13:06.067385,slurm_normal,1459204547.0,0,1.0,main_w1_handler1,2644675,12263573,False,,6475531.roundup,slurm,,132112168.0,corral-repl,,,,,1,50,,1.0,1.0,yes,False,24033461,,24033449,,"""/galaxy-repl/localdata/chrom/mm9.len""",0,log2,1.0,"""mm9""","""bigwig""","""""",32.0,,29224450,1459201336.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.2.0,2.2.2.0,,2016-03-28 22:35:52.333075,54046.0,3211.0
154172463,bigwig,140748989,bigwig,,,2016-03-28 23:32:05.196093,slurm_normal,1459211578.0,0,1.0,main_w2_handler0,2510320,12265497,False,,6475700.roundup,slurm,,132112168.0,corral-repl,,,,,0,,,,,no,,22425788,,22425510,,"""/galaxy-repl/localdata/chrom/hg19.len""",0,log2,1.0,"""hg19""","""bedgraph""","""""",32.0,,29249384,1459207932.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.2.0,2.2.2.0,,2016-03-29 00:32:59.978952,72329.0,3646.0
115187439,bigwig,129180820,bigwig,,,2016-03-28 18:13:07.006878,slurm_normal,1459227548.0,0,1.0,main_w2_handler1,2644675,12263575,False,,6476265.roundup,slurm,,132112168.0,corral-repl,,,,,1,50,,1.0,1.0,yes,False,24033464,,24033449,,"""/galaxy-repl/localdata/chrom/mm9.len""",0,log2,1.0,"""mm9""","""bigwig""","""""",32.0,,29224450,1459222985.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.2.0,2.2.2.0,,2016-03-29 04:59:15.422745,54046.0,4563.0
194079458,bigwig,278992979,bigwig,,,2016-03-29 08:15:55.768051,slurm_normal,1459246002.0,0,1.0,main_w1_handler2,2611748,12267816,False,,6478818.roundup,slurm,,132112168.0,corral-repl,,,,,0,,,,,no,,24039361,,24039363,,"""/galaxy-repl/localdata/chrom/mm10.len""",0,log2,1.0,"""mm10""","""bigwig""","""""",32.0,,28021890,1459241894.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.2.0,2.2.2.0,,2016-03-29 10:06:47.361340,42951.0,4108.0
3053754453,bigwig,2894017623,bigwig,,,2016-03-29 10:15:56.932554,slurm_normal,1459250347.0,0,1.0,main_w2_handler1,2229015,12270787,False,,6479182.roundup,slurm,,132112168.0,corral-repl,,,,,0,,,,,no,,20944302,,20944304,,"""/galaxy-repl/localdata/chrom/mm9.len""",2,subtract,,"""mm9""","""bigwig""","""""",32.0,,29258394,1459246575.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.2.0,2.2.2.0,,2016-03-29 11:19:10.920866,60604.0,3772.0
3053754453,bigwig,2894017623,bigwig,,,2016-03-29 12:29:42.174753,slurm_normal,1459259212.0,0,1.0,main_w1_handler2,2229015,12271493,False,,6480069.roundup,slurm,,132112168.0,corral-repl,,,,,0,,,,,no,,20944302,,20944304,,"""/galaxy-repl/localdata/chrom/mm9.len""",4,reciprocal_ratio,1.0,"""mm9""","""bigwig""","""""",32.0,,29258394,1459254625.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.2.0,2.2.2.0,,2016-03-29 13:46:55.715902,60604.0,4587.0
115187439,bigwig,129180820,bigwig,,,2016-03-29 17:04:09.644086,slurm_normal,1459281392.0,0,1.0,main_w2_handler1,2644675,12275092,False,,6484002.roundup,slurm,,132112168.0,corral-repl,,,,,1,50,,1.0,1.0,yes,False,24033464,,24033449,,"""/galaxy-repl/localdata/chrom/mm9.len""",2,subtract,,"""mm9""","""bigwig""","""""",32.0,,29249784,1459277249.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.2.0,2.2.2.0,,2016-03-29 19:56:37.344578,54046.0,4143.0
117238263,bigwig,129180820,bigwig,,,2016-03-29 17:04:06.811546,slurm_normal,1459275507.0,0,1.0,main_w2_handler0,2644675,12275088,False,,6483167.roundup,slurm,,132112168.0,corral-repl,,,,,1,50,,1.0,1.0,yes,False,24033446,,24033449,,"""/galaxy-repl/localdata/chrom/mm9.len""",2,subtract,,"""mm9""","""bigwig""","""""",32.0,,29249784,1459271166.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.2.0,2.2.2.0,,2016-03-29 18:18:31.860778,54046.0,4341.0
121638162,bigwig,129180820,bigwig,,,2016-03-29 17:04:08.357284,slurm_normal,1459280517.0,0,1.0,main_w2_handler1,2644675,12275090,False,,6483788.roundup,slurm,,132112168.0,corral-repl,,,,,1,50,,1.0,1.0,yes,False,24033459,,24033449,,"""/galaxy-repl/localdata/chrom/mm9.len""",2,subtract,,"""mm9""","""bigwig""","""""",32.0,,29249784,1459275883.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.2.0,2.2.2.0,,2016-03-29 19:42:03.775219,54046.0,4634.0
117238263,bigwig,129180820,bigwig,,,2016-03-29 17:04:05.811586,slurm_normal,1459276294.0,0,1.0,main_w1_handler2,2644675,12275087,False,,6483168.roundup,slurm,,132112168.0,corral-repl,,,,,1,50,,1.0,1.0,yes,False,24033446,,24033449,,"""/galaxy-repl/localdata/chrom/mm9.len""",2,subtract,,"""mm9""","""bigwig""","""""",32.0,,29249784,1459271166.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.2.0,2.2.2.0,,2016-03-29 18:31:39.626588,54046.0,5128.0
184627172,bigwig,129180820,bigwig,,,2016-03-29 17:04:07.585125,slurm_normal,1459275488.0,0,1.0,main_w1_handler0,2644675,12275089,False,,6483170.roundup,slurm,,132112168.0,corral-repl,,,,,1,50,,1.0,1.0,yes,False,24033454,,24033449,,"""/galaxy-repl/localdata/chrom/mm9.len""",2,subtract,,"""mm9""","""bigwig""","""""",32.0,,29249784,1459271166.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.2.0,2.2.2.0,,2016-03-29 18:18:14.395233,54046.0,4322.0
126449614,bigwig,129180820,bigwig,,,2016-03-29 17:04:09.047908,slurm_normal,1459280462.0,0,1.0,main_w1_handler0,2644675,12275091,False,,6483784.roundup,slurm,,132112168.0,corral-repl,,,,,1,50,,1.0,1.0,yes,False,24033461,,24033449,,"""/galaxy-repl/localdata/chrom/mm9.len""",2,subtract,,"""mm9""","""bigwig""","""""",32.0,,29249784,1459275834.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.2.0,2.2.2.0,,2016-03-29 19:41:07.488418,54046.0,4628.0
93573069,bigwig,84839795,bigwig,,,2016-03-30 06:48:13.424544,slurm_normal,1459325736.0,0,1.0,main_w2_handler1,2563093,12281331,False,,6490683.roundup,slurm,,132112168.0,corral-repl,,,,,1,1,,1.0,1.0,yes,False,24056430,,24056421,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""",0,log2,0.1,"""Arabidopsis_thaliana_TAIR10""","""bigwig""","""""",32.0,,27373050,1459320519.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.2.0,2.2.2.0,,2016-03-30 08:15:45.490577,,5217.0
93573069,bigwig,84839795,bigwig,,,2016-03-30 06:34:25.750530,slurm_normal,1459320290.0,0,1.0,main_w1_handler1,2563093,12281003,False,,6490567.roundup,slurm,,132112168.0,corral-repl,,,,,1,10,,1.0,1.0,yes,False,24056430,,24056421,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""",4,reciprocal_ratio,0.1,"""Arabidopsis_thaliana_TAIR10""","""bigwig""","""""",32.0,,27373050,1459319679.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.2.0,2.2.2.0,,2016-03-30 06:44:53.201311,,611.0
93573069,bigwig,84839795,bigwig,,,2016-03-30 06:58:18.222264,slurm_normal,1459330721.0,0,1.0,main_w1_handler1,2563093,12281501,False,,6491732.roundup,slurm,,132112168.0,corral-repl,,,,,1,1,,1.0,1.0,yes,False,24056430,,24056421,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""",4,reciprocal_ratio,0.1,"""Arabidopsis_thaliana_TAIR10""","""bedgraph""","""""",32.0,,27373050,1459325753.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.2.0,2.2.2.0,,2016-03-30 09:38:46.692008,,4968.0
94357457,bigwig,85322344,bigwig,,,2016-03-30 10:48:38.271608,slurm_normal,1459339913.0,0,1.0,main_w1_handler1,2563093,12283162,False,,6492364.roundup,slurm,,132112168.0,corral-repl,,,,,1,1,,1.0,1.0,yes,False,24056436,,24056426,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""",4,reciprocal_ratio,0.1,"""Arabidopsis_thaliana_TAIR10""","""bedgraph""","""""",32.0,,27373050,1459334929.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.2.0,2.2.2.0,,2016-03-30 12:11:56.332665,,4984.0
