bamfiles,bamfiles1,bamfiles10,bamfiles10_filetype,bamfiles11,bamfiles11_filetype,bamfiles12,bamfiles12_filetype,bamfiles1_filetype,bamfiles2,bamfiles2_filetype,bamfiles3,bamfiles3_filetype,bamfiles4,bamfiles4_filetype,bamfiles5,bamfiles5_filetype,bamfiles6,bamfiles6_filetype,bamfiles7,bamfiles7_filetype,bamfiles8,bamfiles8_filetype,bamfiles9,bamfiles9_filetype,bamfiles_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.advancedOpt.__current_case__,parameters.advancedOpt.centerReads,parameters.advancedOpt.doExtendCustom.__current_case__,parameters.advancedOpt.doExtendCustom.doExtend,parameters.advancedOpt.doExtendCustom.extendReadsValue,parameters.advancedOpt.ignoreDuplicates,parameters.advancedOpt.minMappingQuality,parameters.advancedOpt.numberOfSamples,parameters.advancedOpt.plotTitle,parameters.advancedOpt.region,parameters.advancedOpt.samFlagExclude,parameters.advancedOpt.samFlagInclude,parameters.advancedOpt.showAdvancedOpt,parameters.advancedOpt.skipZeros,parameters.bamfiles,parameters.bamfiles.values,parameters.chromInfo,parameters.dbkey,parameters.outFileFormat,parameters.outRawCounts,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
58175058,58175058,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-04-22 13:51:22.947416,slurm_normal,1461333146.0,0,1.0,main_w1_handler2,2400504,12568397,False,,6753763.roundup,slurm,,132112168.0,corral-repl,,,,0,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51498caaab4a0a135'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""png""","""true""",32.0,,29404913,1461333095.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.2.2.0,2.2.2.0,,2016-04-22 13:52:28.547561,55228.0,51.0
223183497,223183497,257239651.0,bam,455992739.0,bam,257239651.0,bam,bam,294850205.0,bam,279659380.0,bam,304580070.0,bam,295473676.0,bam,308231616.0,bam,273154394.0,bam,260944396.0,bam,269911252.0,bam,bam,2016-04-21 08:01:25.699154,slurm_normal,1461226151.0,0,1.0,main_w1_handler1,2662405,12546287,False,,6734440.roundup,slurm,,132112168.0,corral-repl,,,,0,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b594d1b31536f64832'}, {'src': 'hda', 'id': 'bbd44e69cb8906b564027657776e321c'}, {'src': 'hda', 'id': 'bbd44e69cb8906b525ddbf77911bfbe1'}, {'src': 'hda', 'id': 'bbd44e69cb8906b556fde40eb5b5f194'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5a7a07f8f0d542197'}, {'src': 'hda', 'id': 'bbd44e69cb8906b50fb1160b2c8b74dd'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5ce1838f2a833801f'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5f836a476f0eef524'}, {'src': 'hda', 'id': 'bbd44e69cb8906b569ce90fc2838db32'}, {'src': 'hda', 'id': 'bbd44e69cb8906b591e85d14d3a9f640'}, {'src': 'hda', 'id': 'bbd44e69cb8906b56952ae80ffa6953d'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5377b77cc21cb8582'}]","""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""png""","""false""",32.0,,28325961,1461225737.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.2.2.0,2.2.2.0,,2016-04-21 08:10:01.079577,29483.0,414.0
60325069,60325069,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-04-22 11:02:13.781047,slurm_normal,1461323003.0,0,1.0,main_w1_handler2,2400504,12566679,False,,6751745.roundup,slurm,,132112168.0,corral-repl,,,,0,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54a46bb40dc3ed888'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""png""","""true""",32.0,,29404913,1461322953.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.2.2.0,2.2.2.0,,2016-04-22 11:03:30.281176,55228.0,50.0
902858765,902858765,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-04-21 15:22:55.832943,slurm_normal,1461252555.0,0,1.0,main_w2_handler1,2335718,12550808,False,,6739303.roundup,slurm,,132112168.0,corral-repl,,,,0,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b523824e9482fd2bfe'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""","""png""","""false""",32.0,,29003968,1461252202.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.2.2.0,2.2.2.0,,2016-04-21 15:29:17.246083,26920.0,353.0
984816447,984816447,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-04-21 15:31:15.389265,slurm_normal,1461253054.0,0,1.0,main_w1_handler2,2335718,12551019,False,,6739485.roundup,slurm,,132112168.0,corral-repl,,,,0,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5bfa2cef764e93500'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""","""png""","""false""",32.0,,29003968,1461252693.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.2.2.0,2.2.2.0,,2016-04-21 15:37:36.334417,26920.0,361.0
3441466676,3441466676,,,,,,,bam,3917812234.0,bam,3558291685.0,bam,3949386168.0,bam,3541946251.0,bam,4000963285.0,bam,,,,,,,bam,2016-04-20 17:16:04.098841,slurm_normal,1461172622.0,0,1.0,main_w2_handler1,2658456,12540178,False,,6725699.roundup,slurm,,132112168.0,corral-repl,,,,0,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5068820d674e7c26c'}, {'src': 'hda', 'id': 'bbd44e69cb8906b52298ea27af88b78a'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5cf2489fb62858423'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5af0b66fb42b73bd9'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5f1f91320232ddfa7'}, {'src': 'hda', 'id': 'bbd44e69cb8906b59a0a737660c21b2e'}]","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""png""","""false""",32.0,,29567687,1461172607.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.2.2.0,2.2.2.0,,2016-04-20 17:17:18.434665,82068.0,15.0
3949386168,3949386168,,,,,,,bam,3541946251.0,bam,4000963285.0,bam,,,,,,,,,,,,,bam,2016-04-20 17:22:46.302424,slurm_normal,1461173047.0,0,1.0,main_w2_handler1,2658456,12540228,False,,6725788.roundup,slurm,,132112168.0,corral-repl,,,,0,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5af0b66fb42b73bd9'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5f1f91320232ddfa7'}, {'src': 'hda', 'id': 'bbd44e69cb8906b59a0a737660c21b2e'}]","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""png""","""false""",32.0,,29567687,1461173035.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.2.2.0,2.2.2.0,,2016-04-20 17:24:12.731014,82068.0,12.0
65108906,65108906,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-04-20 18:21:32.628378,slurm_normal,1461177537.0,0,1.0,main_w1_handler1,1104862,12541060,False,,6726365.roundup,slurm,,132112168.0,corral-repl,,,,0,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e517c57066aab39d'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""png""","""false""",32.0,,29662048,1461176623.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.2.2.0,2.2.2.0,,2016-04-20 18:39:01.554526,25699.0,914.0
2410955366,2410955366,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-04-20 19:39:31.173941,slurm_normal,1461181232.0,0,1.0,main_w1_handler1,2658636,12541536,False,,6727027.roundup,slurm,,132112168.0,corral-repl,,,,0,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56f0c064a47cc5412'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""","""png""","""false""",32.0,,29201454,1461181216.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.2.2.0,2.2.2.0,,2016-04-20 19:40:33.546420,77707.0,16.0
450691407,450691407,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-04-20 19:57:53.039477,slurm_normal,1461182687.0,0,1.0,main_w1_handler0,1104862,12541653,False,,6727221.roundup,slurm,,132112168.0,corral-repl,,,,0,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50cbd470a6015b02a'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""png""","""false""",32.0,,29662048,1461182320.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.2.2.0,2.2.2.0,,2016-04-20 20:04:48.258904,25699.0,367.0
450691407,450691407,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-04-20 20:24:53.053781,slurm_normal,1461184240.0,0,1.0,main_w2_handler1,1104862,12541991,False,,6727490.roundup,slurm,,132112168.0,corral-repl,,,,1,false,0.0,no,,false,1,1000000,,,,,yes,false,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50cbd470a6015b02a'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""png""","""false""",32.0,,29662048,1461183933.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.2.2.0,2.2.2.0,,2016-04-20 20:30:44.016033,25699.0,307.0
60429047,60429047,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-04-20 20:34:23.608738,slurm_normal,1461184529.0,0,1.0,main_w1_handler2,1104862,12542101,False,,6727607.roundup,slurm,,132112168.0,corral-repl,,,,0,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fd570141ebf6d472'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""png""","""false""",32.0,,29662048,1461184520.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.2.2.0,2.2.2.0,,2016-04-20 20:35:30.944728,25699.0,9.0
71590980,71590980,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-04-25 09:41:03.810599,slurm_normal,1461577293.0,0,1.0,main_w2_handler0,2679519,12600384,False,,6801584.roundup,slurm,,132112168.0,corral-repl,,,,0,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ab65e12478b49d84'}]","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""pdf""","""false""",32.0,,28469836,1461577277.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.2.2.0,2.2.2.0,,2016-04-25 09:41:34.866001,73208.0,16.0
