create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,inputs,inputs1,inputs10,inputs10_filetype,inputs11,inputs11_filetype,inputs12,inputs12_filetype,inputs13,inputs13_filetype,inputs14,inputs14_filetype,inputs15,inputs15_filetype,inputs16,inputs16_filetype,inputs17,inputs17_filetype,inputs18,inputs18_filetype,inputs19,inputs19_filetype,inputs1_filetype,inputs2,inputs20,inputs20_filetype,inputs21,inputs21_filetype,inputs22,inputs22_filetype,inputs23,inputs23_filetype,inputs24,inputs24_filetype,inputs25,inputs25_filetype,inputs26,inputs26_filetype,inputs27,inputs27_filetype,inputs28,inputs28_filetype,inputs29,inputs29_filetype,inputs2_filetype,inputs3,inputs30,inputs30_filetype,inputs31,inputs31_filetype,inputs32,inputs32_filetype,inputs33,inputs33_filetype,inputs34,inputs34_filetype,inputs35,inputs35_filetype,inputs36,inputs36_filetype,inputs37,inputs37_filetype,inputs38,inputs38_filetype,inputs39,inputs39_filetype,inputs3_filetype,inputs4,inputs40,inputs40_filetype,inputs41,inputs41_filetype,inputs42,inputs42_filetype,inputs43,inputs43_filetype,inputs44,inputs44_filetype,inputs45,inputs45_filetype,inputs46,inputs46_filetype,inputs47,inputs47_filetype,inputs48,inputs48_filetype,inputs49,inputs49_filetype,inputs4_filetype,inputs5,inputs50,inputs50_filetype,inputs51,inputs51_filetype,inputs52,inputs52_filetype,inputs53,inputs53_filetype,inputs54,inputs54_filetype,inputs55,inputs55_filetype,inputs56,inputs56_filetype,inputs57,inputs57_filetype,inputs58,inputs58_filetype,inputs59,inputs59_filetype,inputs5_filetype,inputs6,inputs60,inputs60_filetype,inputs61,inputs61_filetype,inputs62,inputs62_filetype,inputs63,inputs63_filetype,inputs64,inputs64_filetype,inputs65,inputs65_filetype,inputs66,inputs66_filetype,inputs67,inputs67_filetype,inputs68,inputs68_filetype,inputs69,inputs69_filetype,inputs6_filetype,inputs7,inputs70,inputs70_filetype,inputs71,inputs71_filetype,inputs72,inputs72_filetype,inputs73,inputs73_filetype,inputs74,inputs74_filetype,inputs75,inputs75_filetype,inputs76,inputs76_filetype,inputs77,inputs77_filetype,inputs78,inputs78_filetype,inputs79,inputs79_filetype,inputs7_filetype,inputs8,inputs80,inputs80_filetype,inputs81,inputs81_filetype,inputs82,inputs82_filetype,inputs83,inputs83_filetype,inputs84,inputs84_filetype,inputs85,inputs85_filetype,inputs86,inputs86_filetype,inputs87,inputs87_filetype,inputs88,inputs88_filetype,inputs89,inputs89_filetype,inputs8_filetype,inputs9,inputs90,inputs90_filetype,inputs91,inputs91_filetype,inputs92,inputs92_filetype,inputs93,inputs93_filetype,inputs94,inputs94_filetype,inputs95,inputs95_filetype,inputs96,inputs96_filetype,inputs97,inputs97_filetype,inputs98,inputs98_filetype,inputs9_filetype,inputs_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.merge.__current_case__,parameters.merge.inputs.values,parameters.merge.type,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2018-02-13 11:41:38.238689,slurm_normal,1518522153.0,0,7680.0,1.0,main_w3_handler0,3427433,18364141,False,,94850787,94850787,,,,,,,,,,,,,,,,,,,,,fasta,121158211.0,,,,,,,,,,,,,,,,,,,,,fasta,158943373.0,,,,,,,,,,,,,,,,,,,,,fasta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fasta,12449029,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,"[{'src': 'hda', 'id': 33827218}, {'src': 'hda', 'id': 33827219}, {'src': 'hda', 'id': 33827220}]",fasta,32.0,,43883962,1518522146.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_merge_files/mothur_merge_files/1.36.1.0,1.36.1.0,,2018-02-13 11:42:36.685318,113456.0,7.0
2018-02-21 17:56:41.280882,slurm_normal,1519235854.0,0,7680.0,1.0,main_w3_handler1,3434517,18470815,False,,9229684,9229684,9664872.0,fasta,9593659.0,fasta,9702984.0,fasta,9732629.0,fasta,9806962.0,fasta,9753708.0,fasta,9648849.0,fasta,9730667.0,fasta,9867028.0,fasta,9840725.0,fasta,fasta,9283736.0,9859895.0,fasta,9798492.0,fasta,9906109.0,fasta,9977594.0,fasta,9863371.0,fasta,9887374.0,fasta,9912512.0,fasta,10049566.0,fasta,10051903.0,fasta,9896469.0,fasta,fasta,9221350.0,10018250.0,fasta,9965266.0,fasta,9933840.0,fasta,9950435.0,fasta,9905493.0,fasta,10038711.0,fasta,10014925.0,fasta,10140179.0,fasta,10044955.0,fasta,10102707.0,fasta,fasta,9202291.0,9837150.0,fasta,9955175.0,fasta,9899342.0,fasta,9942699.0,fasta,10049392.0,fasta,9981881.0,fasta,9931573.0,fasta,9909360.0,fasta,9934291.0,fasta,10043767.0,fasta,fasta,9360950.0,10114425.0,fasta,10081660.0,fasta,10166262.0,fasta,10132260.0,fasta,10085529.0,fasta,10071766.0,fasta,10000365.0,fasta,9991333.0,fasta,9961563.0,fasta,9923695.0,fasta,fasta,9386124.0,9995318.0,fasta,9993232.0,fasta,10012906.0,fasta,9889669.0,fasta,10093455.0,fasta,9914165.0,fasta,9938096.0,fasta,9889933.0,fasta,10039414.0,fasta,9986288.0,fasta,fasta,9443963.0,9969031.0,fasta,9890739.0,fasta,10006526.0,fasta,9890020.0,fasta,9916654.0,fasta,10039695.0,fasta,10047790.0,fasta,9936907.0,fasta,9848365.0,fasta,9960578.0,fasta,fasta,9568488.0,9986691.0,fasta,9801835.0,fasta,9940465.0,fasta,9867697.0,fasta,9878737.0,fasta,10004062.0,fasta,9759779.0,fasta,9815116.0,fasta,9877823.0,fasta,9773861.0,fasta,fasta,9569088.0,9831310.0,fasta,9754576.0,fasta,9817459.0,fasta,9681844.0,fasta,9710367.0,fasta,9883692.0,fasta,9798026.0,fasta,2430240.0,fasta,329195.0,fasta,fasta,fasta,12564910,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,"[{'src': 'hda', 'id': 33964045}, {'src': 'hda', 'id': 33964056}, {'src': 'hda', 'id': 33964069}, {'src': 'hda', 'id': 33964077}, {'src': 'hda', 'id': 33964083}, {'src': 'hda', 'id': 33964098}, {'src': 'hda', 'id': 33964105}, {'src': 'hda', 'id': 33964112}, {'src': 'hda', 'id': 33964121}, {'src': 'hda', 'id': 33964130}, {'src': 'hda', 'id': 33964137}, {'src': 'hda', 'id': 33964143}, {'src': 'hda', 'id': 33964150}, {'src': 'hda', 'id': 33964157}, {'src': 'hda', 'id': 33964164}, {'src': 'hda', 'id': 33964172}, {'src': 'hda', 'id': 33964194}, {'src': 'hda', 'id': 33964243}, {'src': 'hda', 'id': 33964253}, {'src': 'hda', 'id': 33964260}, {'src': 'hda', 'id': 33964268}, {'src': 'hda', 'id': 33964275}, {'src': 'hda', 'id': 33964283}, {'src': 'hda', 'id': 33964290}, {'src': 'hda', 'id': 33964296}, {'src': 'hda', 'id': 33964309}, {'src': 'hda', 'id': 33964379}, {'src': 'hda', 'id': 33964385}, {'src': 'hda', 'id': 33964393}, {'src': 'hda', 'id': 33964399}, {'src': 'hda', 'id': 33964405}, {'src': 'hda', 'id': 33964415}, {'src': 'hda', 'id': 33964422}, {'src': 'hda', 'id': 33964430}, {'src': 'hda', 'id': 33964437}, {'src': 'hda', 'id': 33964443}, {'src': 'hda', 'id': 33964454}, {'src': 'hda', 'id': 33964609}, {'src': 'hda', 'id': 33964619}, {'src': 'hda', 'id': 33964628}, {'src': 'hda', 'id': 33964635}, {'src': 'hda', 'id': 33964645}, {'src': 'hda', 'id': 33964652}, {'src': 'hda', 'id': 33964670}, {'src': 'hda', 'id': 33964732}, {'src': 'hda', 'id': 33964738}, {'src': 'hda', 'id': 33964744}, {'src': 'hda', 'id': 33964785}, {'src': 'hda', 'id': 33964798}, {'src': 'hda', 'id': 33964808}, {'src': 'hda', 'id': 33964814}, {'src': 'hda', 'id': 33964824}, {'src': 'hda', 'id': 33964830}, {'src': 'hda', 'id': 33964836}, {'src': 'hda', 'id': 33964848}, {'src': 'hda', 'id': 33964857}, {'src': 'hda', 'id': 33964876}, {'src': 'hda', 'id': 33964925}, {'src': 'hda', 'id': 33964933}, {'src': 'hda', 'id': 33964943}, {'src': 'hda', 'id': 33964951}, {'src': 'hda', 'id': 33964987}, {'src': 'hda', 'id': 33965008}, {'src': 'hda', 'id': 33965026}, {'src': 'hda', 'id': 33965058}, {'src': 'hda', 'id': 33965094}, {'src': 'hda', 'id': 33965130}, {'src': 'hda', 'id': 33965211}, {'src': 'hda', 'id': 33965352}, {'src': 'hda', 'id': 33965385}, {'src': 'hda', 'id': 33965435}, {'src': 'hda', 'id': 33965490}, {'src': 'hda', 'id': 33965554}, {'src': 'hda', 'id': 33965625}, {'src': 'hda', 'id': 33965641}, {'src': 'hda', 'id': 33965654}, {'src': 'hda', 'id': 33966019}, {'src': 'hda', 'id': 33966025}, {'src': 'hda', 'id': 33966031}, {'src': 'hda', 'id': 33966037}, {'src': 'hda', 'id': 33966046}, {'src': 'hda', 'id': 33966054}, {'src': 'hda', 'id': 33966061}, {'src': 'hda', 'id': 33966074}, {'src': 'hda', 'id': 33966080}, {'src': 'hda', 'id': 33966087}, {'src': 'hda', 'id': 33966094}, {'src': 'hda', 'id': 33966101}, {'src': 'hda', 'id': 33966133}, {'src': 'hda', 'id': 33966141}, {'src': 'hda', 'id': 33966149}, {'src': 'hda', 'id': 33966156}, {'src': 'hda', 'id': 33966162}, {'src': 'hda', 'id': 33966168}, {'src': 'hda', 'id': 33966180}, {'src': 'hda', 'id': 33966186}, {'src': 'hda', 'id': 33966192}, {'src': 'hda', 'id': 33966199}]",fasta,32.0,,44003915,1519235826.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_merge_files/mothur_merge_files/1.36.1.0,1.36.1.0,,2018-02-21 17:57:41.867448,,28.0
2018-02-25 20:12:18.612579,slurm_normal,1519589550.0,0,7680.0,1.0,main_w4_handler1,3441943,18514604,False,,2700851,2700851,,,,,,,,,,,,,,,,,,,,,fasta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fasta,12610707,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,"[{'src': 'hda', 'id': 34058962}]",fasta,32.0,,44154185,1519589545.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_merge_files/mothur_merge_files/1.36.1.0,1.36.1.0,,2018-02-25 20:12:31.811426,122741.0,5.0
2018-02-25 20:16:22.182148,slurm_normal,1519589799.0,0,7680.0,1.0,main_w4_handler1,3441943,18514621,False,,2749848,2749848,,,,,,,,,,,,,,,,,,,,,fasta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fasta,12610728,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,"[{'src': 'hda', 'id': 34058960}]",fasta,32.0,,44154185,1519589794.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_merge_files/mothur_merge_files/1.36.1.0,1.36.1.0,,2018-02-25 20:16:40.564714,122741.0,5.0
2018-02-27 01:06:13.745691,slurm_normal,1519693590.0,0,7680.0,1.0,main_w3_handler1,3373063,18529958,False,,142378409,142378409,,,,,,,,,,,,,,,,,,,,,fasta,129973247.0,,,,,,,,,,,,,,,,,,,,,fasta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fasta,12626327,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,"[{'src': 'hda', 'id': 33895554}, {'src': 'hda', 'id': 34052146}]",fasta,32.0,,43996343,1519693581.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_merge_files/mothur_merge_files/1.36.1.0,1.36.1.0,,2018-02-27 01:06:33.621896,119027.0,9.0
2018-02-27 07:55:43.564154,slurm_normal,1519718156.0,0,7680.0,1.0,main_w3_handler0,3426294,18531886,False,,4276499,4276499,,,,,,,,,,,,,,,,,,,,,fasta,3947147.0,,,,,,,,,,,,,,,,,,,,,fasta,3689320.0,,,,,,,,,,,,,,,,,,,,,fasta,3323964.0,,,,,,,,,,,,,,,,,,,,,fasta,2999133.0,,,,,,,,,,,,,,,,,,,,,fasta,3000520.0,,,,,,,,,,,,,,,,,,,,,fasta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fasta,12628370,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,"[{'src': 'hda', 'id': 34089306}, {'src': 'hda', 'id': 34089307}, {'src': 'hda', 'id': 34089308}, {'src': 'hda', 'id': 34089309}, {'src': 'hda', 'id': 34089310}, {'src': 'hda', 'id': 34089311}]",fasta,32.0,,43857383,1519718152.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_merge_files/mothur_merge_files/1.36.1.0,1.36.1.0,,2018-02-27 07:55:58.630388,,4.0
2018-02-27 19:59:13.596440,slurm_normal,1519761569.0,0,7680.0,1.0,main_w3_handler0,3445179,18539498,False,,64468530,64468530,,,,,,,,,,,,,,,,,,,,,fasta,9065913.0,,,,,,,,,,,,,,,,,,,,,fasta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fasta,12635990,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,"[{'src': 'hda', 'id': 34102347}, {'src': 'hda', 'id': 34102349}]",fasta,32.0,,44065582,1519761562.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_merge_files/mothur_merge_files/1.36.1.0,1.36.1.0,,2018-02-27 19:59:33.216360,116181.0,7.0
2018-03-01 10:57:35.819519,slurm_normal,1519925447.0,0,7680.0,1.0,main_w4_handler0,3437115,18562699,False,,35317238,35317238,,,,,,,,,,,,,,,,,,,,,fasta,35250313.0,,,,,,,,,,,,,,,,,,,,,fasta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fasta,12661098,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,"[{'src': 'hda', 'id': 34140573}, {'src': 'hda', 'id': 34140574}]",fasta,32.0,,44053269,1519925441.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_merge_files/mothur_merge_files/1.36.1.0,1.36.1.0,,2018-03-01 17:31:03.490916,122464.0,6.0
2017-12-18 08:34:06.801530,slurm_normal,1513586063.0,0,,1.0,main_w3_handler1,3150238,17835159,False,,7228183,7228183,,,,,,,,,,,,,,,,,,,,,fasta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fasta,11908961,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,"[{'src': 'hda', 'id': 32981174}]",fasta,32.0,,42721828,1513586057.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_merge_files/mothur_merge_files/1.36.1.0,1.36.1.0,,2017-12-18 08:34:23.900341,98106.0,6.0
2017-10-09 05:46:36.009707,slurm_normal,1507528009.0,0,,1.0,main_w4_handler1,3236285,17053424,False,,13242084,13242084,,,,,,,,,,,,,,,,,,,,,fasta,67157861.0,,,,,,,,,,,,,,,,,,,,,fasta,116017663.0,,,,,,,,,,,,,,,,,,,,,fasta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fasta,11110341.roundup,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,"[{'src': 'hda', 'id': 31027251}, {'src': 'hda', 'id': 31027252}, {'src': 'hda', 'id': 31027255}]",fasta,32.0,,40110101,1507528000.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_merge_files/mothur_merge_files/1.36.1.0,1.36.1.0,,2017-10-09 05:46:51.977867,,9.0
2017-12-20 20:08:02.605694,slurm_normal,1513800501.0,0,,1.0,main_w3_handler0,3310482,17863796,False,,794096,794096,,,,,,,,,,,,,,,,,,,,,fasta,148097.0,,,,,,,,,,,,,,,,,,,,,fasta,411000.0,,,,,,,,,,,,,,,,,,,,,fasta,98564.0,,,,,,,,,,,,,,,,,,,,,fasta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fasta,11935732,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",0,"[{'src': 'hda', 'id': 32056200}, {'src': 'hda', 'id': 32056202}, {'src': 'hda', 'id': 32056203}, {'src': 'hda', 'id': 32056204}]",fasta,32.0,,41736224,1513800495.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_merge_files/mothur_merge_files/1.36.1.0,1.36.1.0,,2017-12-20 20:08:26.978592,115216.0,6.0
2017-10-12 06:32:51.075006,slurm_normal,1507789996.0,0,,1.0,main_w3_handler0,3284269,17084232,False,,64520008,64520008,115982044.0,fasta,,,,,,,,,,,,,,,,,,,fasta,95839.0,,,,,,,,,,,,,,,,,,,,,fasta,59085946.0,,,,,,,,,,,,,,,,,,,,,fasta,71041556.0,,,,,,,,,,,,,,,,,,,,,fasta,4672163.0,,,,,,,,,,,,,,,,,,,,,fasta,60815939.0,,,,,,,,,,,,,,,,,,,,,fasta,66654438.0,,,,,,,,,,,,,,,,,,,,,fasta,68488376.0,,,,,,,,,,,,,,,,,,,,,fasta,71770270.0,,,,,,,,,,,,,,,,,,,fasta,fasta,11140267.roundup,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,"[{'src': 'hda', 'id': 31659067}, {'src': 'hda', 'id': 31659069}, {'src': 'hda', 'id': 31659070}, {'src': 'hda', 'id': 31659071}, {'src': 'hda', 'id': 31659072}, {'src': 'hda', 'id': 31659073}, {'src': 'hda', 'id': 31659075}, {'src': 'hda', 'id': 31659076}, {'src': 'hda', 'id': 31659077}, {'src': 'hda', 'id': 31659078}]",fasta,32.0,,41239052,1507789982.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_merge_files/mothur_merge_files/1.36.1.0,1.36.1.0,,2017-10-12 06:33:19.616904,113456.0,14.0
2017-12-22 10:19:42.385703,slurm_normal,1513937993.0,0,,1.0,main_w3_handler1,3372226,17878162,False,,1097144,1097144,,,,,,,,,,,,,,,,,,,,,fasta,3664971.0,,,,,,,,,,,,,,,,,,,,,fasta,4164508.0,,,,,,,,,,,,,,,,,,,,,fasta,3742757.0,,,,,,,,,,,,,,,,,,,,,fasta,39448.0,,,,,,,,,,,,,,,,,,,,,fasta,4051945.0,,,,,,,,,,,,,,,,,,,,,fasta,894584.0,,,,,,,,,,,,,,,,,,,,,fasta,1925395.0,,,,,,,,,,,,,,,,,,,,,fasta,,,,,,,,,,,,,,,,,,,,,fasta,11951484,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,"[{'src': 'hda', 'id': 33049317}, {'src': 'hda', 'id': 33049318}, {'src': 'hda', 'id': 33049320}, {'src': 'hda', 'id': 33049321}, {'src': 'hda', 'id': 33049322}, {'src': 'hda', 'id': 33049323}, {'src': 'hda', 'id': 33049324}, {'src': 'hda', 'id': 33049325}]",fasta,32.0,,42793071,1513937988.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_merge_files/mothur_merge_files/1.36.1.0,1.36.1.0,,2017-12-22 10:19:57.102854,,5.0
2017-10-13 06:08:28.586784,slurm_normal,1507874940.0,0,,1.0,main_w3_handler0,3285801,17092586,False,,24876,24876,3944616.0,fasta,55956536.0,fasta,67259039.0,fasta,61534281.0,fasta,59810636.0,fasta,65515378.0,fasta,67994011.0,fasta,69081348.0,fasta,69669784.0,fasta,63314436.0,fasta,fasta,77838681.0,67289946.0,fasta,60578190.0,fasta,58479514.0,fasta,80328000.0,fasta,192920.0,fasta,56340570.0,fasta,55138401.0,fasta,54123263.0,fasta,61200191.0,fasta,,,fasta,67456590.0,,,,,,,,,,,,,,,,,,,,,fasta,82631171.0,,,,,,,,,,,,,,,,,,,,,fasta,71727113.0,,,,,,,,,,,,,,,,,,,,,fasta,62577157.0,,,,,,,,,,,,,,,,,,,,,fasta,81135375.0,,,,,,,,,,,,,,,,,,,,,fasta,20417071.0,,,,,,,,,,,,,,,,,,,,,fasta,74814901.0,,,,,,,,,,,,,,,,,,,fasta,fasta,11148895.roundup,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,"[{'src': 'hda', 'id': 31672233}, {'src': 'hda', 'id': 31672234}, {'src': 'hda', 'id': 31672235}, {'src': 'hda', 'id': 31672236}, {'src': 'hda', 'id': 31672237}, {'src': 'hda', 'id': 31672238}, {'src': 'hda', 'id': 31672239}, {'src': 'hda', 'id': 31672240}, {'src': 'hda', 'id': 31672241}, {'src': 'hda', 'id': 31672242}, {'src': 'hda', 'id': 31672243}, {'src': 'hda', 'id': 31672244}, {'src': 'hda', 'id': 31672246}, {'src': 'hda', 'id': 31672247}, {'src': 'hda', 'id': 31672248}, {'src': 'hda', 'id': 31672249}, {'src': 'hda', 'id': 31672250}, {'src': 'hda', 'id': 31672251}, {'src': 'hda', 'id': 31672252}, {'src': 'hda', 'id': 31672258}, {'src': 'hda', 'id': 31672259}, {'src': 'hda', 'id': 31672260}, {'src': 'hda', 'id': 31672261}, {'src': 'hda', 'id': 31672262}, {'src': 'hda', 'id': 31672263}, {'src': 'hda', 'id': 31672264}, {'src': 'hda', 'id': 31672265}, {'src': 'hda', 'id': 31672266}]",fasta,32.0,,41261302,1507874921.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_merge_files/mothur_merge_files/1.36.1.0,1.36.1.0,,2017-10-13 06:09:04.584604,113456.0,19.0
2017-10-13 05:43:51.586143,slurm_normal,1507873458.0,0,,1.0,main_w3_handler1,3285800,17092509,False,,66810474,66810474,55305684.0,fasta,79378206.0,fasta,73257730.0,fasta,68322961.0,fasta,71431420.0,fasta,70935460.0,fasta,1386870.0,fasta,63411265.0,fasta,14740000.0,fasta,12532162.0,fasta,fasta,56226243.0,80946124.0,fasta,,,,,,,,,,,,,,,,,,,fasta,78757215.0,,,,,,,,,,,,,,,,,,,,,fasta,11958335.0,,,,,,,,,,,,,,,,,,,,,fasta,71500364.0,,,,,,,,,,,,,,,,,,,,,fasta,66848724.0,,,,,,,,,,,,,,,,,,,,,fasta,71900699.0,,,,,,,,,,,,,,,,,,,,,fasta,82437041.0,,,,,,,,,,,,,,,,,,,,,fasta,68417843.0,,,,,,,,,,,,,,,,,,,fasta,fasta,11148776.roundup,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,"[{'src': 'hda', 'id': 31672138}, {'src': 'hda', 'id': 31672139}, {'src': 'hda', 'id': 31672140}, {'src': 'hda', 'id': 31672141}, {'src': 'hda', 'id': 31672142}, {'src': 'hda', 'id': 31672146}, {'src': 'hda', 'id': 31672147}, {'src': 'hda', 'id': 31672148}, {'src': 'hda', 'id': 31672149}, {'src': 'hda', 'id': 31672150}, {'src': 'hda', 'id': 31672152}, {'src': 'hda', 'id': 31672154}, {'src': 'hda', 'id': 31672156}, {'src': 'hda', 'id': 31672157}, {'src': 'hda', 'id': 31672158}, {'src': 'hda', 'id': 31672159}, {'src': 'hda', 'id': 31672160}, {'src': 'hda', 'id': 31672162}, {'src': 'hda', 'id': 31672164}, {'src': 'hda', 'id': 31672166}]",fasta,32.0,,41261302,1507873442.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_merge_files/mothur_merge_files/1.36.1.0,1.36.1.0,,2017-10-13 05:44:24.044876,113456.0,16.0
2017-12-22 11:28:06.286353,slurm_normal,1513942096.0,0,,1.0,main_w4_handler1,3371504,17878713,False,,1064831,1064831,,,,,,,,,,,,,,,,,,,,,fasta,939813.0,,,,,,,,,,,,,,,,,,,,,fasta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fasta,11951863,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,"[{'src': 'hda', 'id': 33050069}, {'src': 'hda', 'id': 33050070}]",fasta,32.0,,42820558,1513942092.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_merge_files/mothur_merge_files/1.36.1.0,1.36.1.0,,2017-12-22 11:28:21.570549,89708.0,4.0
