chromInfo,chromInfo_filetype,corData,corData_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.corData,parameters.corData.values,parameters.dbkey,parameters.outFileFormat,parameters.outFileNameData,parameters.plotTitle,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,8863146,deeptools_coverage_matrix,2016-07-27 14:03:09.605334,slurm_normal,1469628229.0,0,1.0,main_w1_handler1,2773252,13507529,False,,7722997.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58fb06ea933c6124f'}]","""?""","""png""","""false""","""H3K27me3""",32.0,,31640550.0,1469628209.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-07-27 14:03:52.120444,49657,20.0
,,7565731,deeptools_coverage_matrix,2016-07-27 14:02:58.030014,slurm_normal,1469628209.0,0,1.0,main_w1_handler1,2773252,13507528,False,,7722994.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50d07085b790f0b75'}]","""mm9""","""png""","""false""","""H3K27ac""",32.0,,31640550.0,1469628189.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-07-27 14:03:32.007312,49657,20.0
,,8359286,deeptools_coverage_matrix,2016-07-27 14:02:28.320642,slurm_normal,1469628180.0,0,1.0,main_w1_handler0,2773252,13507522,False,,7722984.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d003b8a0b482c3ae'}]","""mm9""","""png""","""false""","""H3K9ac""",32.0,,31640550.0,1469628158.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-07-27 14:03:03.378580,49657,22.0
,,9112786,deeptools_coverage_matrix,2016-07-27 14:02:44.447304,slurm_normal,1469628196.0,0,1.0,main_w1_handler1,2773252,13507526,False,,7722991.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b542dead8bae270a6d'}]","""mm9""","""png""","""false""","""H3K18ac""",32.0,,31640550.0,1469628176.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-07-27 14:03:29.327784,49657,20.0
,,14894326,deeptools_coverage_matrix,2016-07-27 14:30:47.917634,slurm_normal,1469629871.0,0,1.0,main_w1_handler0,2773252,13507732,False,,7723248.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b572d0e42f1d55231f'}]","""mm9""","""png""","""false""","""Li Lab""",32.0,,31640550.0,1469629857.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-07-27 14:31:13.113352,49657,14.0
,,616094,deeptools_coverage_matrix,2016-07-27 14:39:10.638248,slurm_normal,1469650778.0,0,1.0,main_w2_handler0,2768504,13507793,False,,7725968.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b556376cb0c338e23a'}]","""mm10""","""png""","""true""","""p120ctn//Cdh1hi/lo""",32.0,,31746649.0,1469650735.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-07-27 20:19:42.027762,87464,43.0
,,609650,deeptools_coverage_matrix,2016-07-27 14:39:11.086648,slurm_normal,1469650575.0,0,1.0,main_w2_handler0,2768504,13507794,False,,7725949.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55f268113c11e9518'}]","""mm10""","""png""","""true""","""p120ctn//Cdh1hi/lo""",32.0,,31746649.0,1469650562.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-07-27 20:16:19.332715,87464,13.0
,,831694,deeptools_coverage_matrix,2016-07-27 14:39:11.749865,slurm_normal,1469652638.0,0,1.0,main_w2_handler0,2768504,13507796,False,,7726233.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5aaa787a339c13d89'}]","""mm10""","""png""","""true""","""p120ctn//Cdh1hi/lo""",32.0,,31746649.0,1469652600.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-07-27 20:50:41.281609,87464,38.0
,,823699,deeptools_coverage_matrix,2016-07-27 14:39:12.104205,slurm_normal,1469653137.0,0,1.0,main_w2_handler0,2768504,13507797,False,,7726284.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d7b898cee83d55be'}]","""mm10""","""png""","""true""","""p120ctn//Cdh1hi/lo""",32.0,,31746649.0,1469653078.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-07-27 20:59:00.387832,87464,59.0
,,631344,deeptools_coverage_matrix,2016-07-27 14:39:11.475778,slurm_normal,1469654922.0,0,1.0,main_w1_handler1,2768504,13507795,False,,7726506.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54860c4a4a9e25e62'}]","""mm10""","""png""","""true""","""p120ctn//Cdh1hi/lo""",32.0,,31746649.0,1469654914.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-07-27 21:28:47.209159,87464,8.0
,,1646941,deeptools_coverage_matrix,2016-07-28 08:38:23.888990,slurm_normal,1469696350.0,0,1.0,main_w2_handler0,2768504,13513715,False,,7729078.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5679bc1f4b32e8f4a'}]","""mm10""","""png""","""false""","""""",32.0,,31775524.0,1469696327.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-07-28 08:59:11.415754,87464,23.0
,,806219,deeptools_coverage_matrix,2016-09-26 16:36:48.186093,slurm_normal,1474913167.0,0,1.0,main_w4_handler1,2833446,13946035,False,,8167955.roundup,slurm,,132112168.0,corral-repl,,"""65dff1d2840711e6b1b2005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56c4514278c06abc8'}]","""hg19""","""png""","""true""","""""",32.0,,33212185.0,1474913156.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-09-26 18:06:10.349488,29338,11.0
,,4373459,deeptools_coverage_matrix,2016-07-28 06:50:25.118670,slurm_normal,1469689948.0,0,1.0,main_w2_handler1,2768504,13513359,False,,7728759.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a5441efddb5ed46b'}]","""mm10""","""png""","""false""","""""",32.0,,31775524.0,1469689932.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-07-28 07:12:30.231991,87464,16.0
,,1682103,deeptools_coverage_matrix,2016-07-28 07:03:41.096944,slurm_normal,1469692859.0,0,1.0,main_w1_handler1,2768504,13513406,False,,7728910.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a90d89774e2b5b71'}]","""mm10""","""png""","""false""","""""",32.0,,31775524.0,1469692849.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-07-28 08:01:01.538164,87464,10.0
,,3323480,deeptools_coverage_matrix,2016-07-28 09:08:02.784741,slurm_normal,1469698832.0,0,1.0,main_w2_handler0,2768504,13513779,False,,7729229.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58546d3f4d1ac4ddc'}]","""mm10""","""png""","""false""","""""",32.0,,31775524.0,1469698822.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-07-28 09:40:35.879983,87464,10.0
,,14894326,deeptools_coverage_matrix,2016-07-28 13:52:54.928185,slurm_normal,1469714000.0,0,1.0,main_w1_handler0,2773252,13515918,False,,7731241.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b572d0e42f1d55231f'}]","""mm9""","""png""","""true""","""""",32.0,,31640550.0,1469713985.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-07-28 13:53:22.409431,49657,15.0
,,1501319,deeptools_coverage_matrix,2016-07-31 12:39:10.718908,slurm_normal,1469968795.0,0,1.0,main_w1_handler0,2385313,13541485,False,,7753550.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b511a9f7109d90763c'}]","""mm9""","""pdf""","""false""","""PlotPCA""",32.0,,31844052.0,1469968789.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-07-31 12:39:58.267077,66683,6.0
,,1835055,deeptools_coverage_matrix,2016-07-31 17:25:33.224004,slurm_normal,1469986478.0,0,1.0,main_w2_handler0,2385313,13542970,False,,7755353.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d5faeae46862eb24'}]","""mm9""","""pdf""","""false""","""PlotPCA""",32.0,,31860700.0,1469986472.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-07-31 17:34:39.477936,66683,6.0
,,438331,deeptools_coverage_matrix,2016-08-02 10:20:12.471114,slurm_normal,1470133254.0,0,1.0,main_w2_handler0,2776193,13562542,False,,7770705.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c267d0f347d7cc10'}]","""hg19""","""png""","""false""","""""",32.0,,31779403.0,1470133247.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-08-02 10:20:57.313344,87787,7.0
,,843,deeptools_coverage_matrix,2016-08-03 02:19:32.521146,slurm_normal,1470190791.0,0,1.0,main_w1_handler1,2746131,13570863,False,,7779352.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55bb1a8e7bc5dd7c7'}]","""hg19""","""png""","""false""","""Glutamate -- Pathway Promoter Profile""",32.0,,31925519.0,1470190785.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-08-03 02:19:54.212302,4594,6.0
,,843,deeptools_coverage_matrix,2016-08-03 02:26:00.359643,slurm_normal,1470191188.0,0,1.0,main_w1_handler1,2746131,13571079,False,,7779465.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55bb1a8e7bc5dd7c7'}]","""hg19""","""png""","""false""","""glutamate""",32.0,,31925519.0,1470191184.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-08-03 02:26:31.756664,4594,4.0
,,2432084,deeptools_coverage_matrix,2016-08-02 14:20:17.363805,slurm_normal,1470147868.0,0,1.0,main_w1_handler1,2776129,13564489,False,,7772445.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ac3fbc1667a08ed4'}]","""hg19""","""pdf""","""false""","""""",32.0,,31725443.0,1470147635.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-08-02 14:24:31.397803,87810,233.0
,,554100,deeptools_coverage_matrix,2016-08-02 07:15:38.247778,slurm_normal,1470122157.0,0,1.0,main_w1_handler1,2781196,13560959,False,,7769213.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f1d918d0cdda0242'}]","""hg19""","""png""","""false""","""""",32.0,,31883470.0,1470122151.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-08-02 07:16:00.983906,84255,6.0
,,632869,deeptools_coverage_matrix,2016-08-02 07:18:29.997769,slurm_normal,1470122457.0,0,1.0,main_w1_handler1,2781196,13561004,False,,7769238.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b584ad3400acb9f3be'}]","""hg19""","""png""","""false""","""""",32.0,,31883470.0,1470122451.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-08-02 07:20:59.768141,84255,6.0
,,2684639,deeptools_coverage_matrix,2016-08-02 23:42:15.016280,slurm_normal,1470181359.0,0,1.0,main_w1_handler0,1323885,13569972,False,,7778558.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a8d466de42194fe8'}]","""mm9""","""png""","""true""","""hMeDIP_Corr_PLot""",32.0,,31571856.0,1470181352.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-08-02 23:42:41.655469,31552,7.0
,,1412,deeptools_coverage_matrix,2016-08-03 02:10:13.335795,slurm_normal,1470190289.0,0,1.0,main_w2_handler0,2746131,13570645,False,,7779250.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c05a73428a6f45ca'}]","""hg19""","""png""","""false""","""""",32.0,,31925519.0,1470190280.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-08-03 02:11:31.241478,4594,9.0
,,1598,deeptools_coverage_matrix,2016-08-03 02:18:56.608045,slurm_normal,1470190756.0,0,1.0,main_w2_handler1,2746131,13570851,False,,7779342.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5deff36b7e27afdb5'}]","""hg19""","""svg""","""false""","""Amino Acid -- Pathway Promoter Profile""",32.0,,31925519.0,1470190749.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-08-03 02:19:16.785967,4594,7.0
,,1767,deeptools_coverage_matrix,2016-08-03 02:23:05.365860,slurm_normal,1470191009.0,0,1.0,main_w2_handler0,2746131,13570980,False,,7779409.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e78e9de42b395575'}]","""hg19""","""svg""","""false""","""Glutathione -- Pathway Promoter Profile""",32.0,,31925519.0,1470191003.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-08-03 02:23:29.655309,4594,6.0
,,1676,deeptools_coverage_matrix,2016-08-03 02:32:50.409829,slurm_normal,1470191601.0,0,1.0,main_w1_handler0,2746131,13571370,False,,7779563.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59488731f5985203a'}]","""hg19""","""png""","""false""","""purine""",32.0,,31925519.0,1470191595.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-08-03 02:33:24.151470,4594,6.0
,,843,deeptools_coverage_matrix,2016-08-03 02:32:37.580188,slurm_normal,1470191581.0,0,1.0,main_w1_handler1,2746131,13571360,False,,7779555.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5edaee10bd89b3f86'}]","""hg19""","""png""","""false""","""pentosephosphate""",32.0,,31925519.0,1470191576.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-08-03 02:33:05.280736,4594,5.0
,,1767,deeptools_coverage_matrix,2016-08-03 02:20:46.104226,slurm_normal,1470190871.0,0,1.0,main_w2_handler0,2746131,13570894,False,,7779369.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e78e9de42b395575'}]","""hg19""","""svg""","""false""","""Glutathione -- Pathway Promoter Profile""",32.0,,31925519.0,1470190865.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-08-03 02:21:13.298002,4594,6.0
,,1767,deeptools_coverage_matrix,2016-08-03 02:26:19.945642,slurm_normal,1470191204.0,0,1.0,main_w2_handler0,2746131,13571096,False,,7779469.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e78e9de42b395575'}]","""hg19""","""png""","""false""","""glutathione""",32.0,,31925519.0,1470191199.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-08-03 02:26:46.421542,4594,5.0
,,1598,deeptools_coverage_matrix,2016-08-03 02:25:47.841930,slurm_normal,1470191167.0,0,1.0,main_w2_handler0,2746131,13571062,False,,7779456.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5deff36b7e27afdb5'}]","""hg19""","""png""","""false""","""amino acid""",32.0,,31925519.0,1470191161.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-08-03 02:26:08.642149,4594,6.0
,,1967,deeptools_coverage_matrix,2016-08-03 02:27:16.982813,slurm_normal,1470191260.0,0,1.0,main_w2_handler0,2746131,13571131,False,,7779481.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ff9f85e617d6866e'}]","""hg19""","""png""","""false""","""glycolysis""",32.0,,31925519.0,1470191255.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-08-03 02:27:41.758118,4594,5.0
,,1417,deeptools_coverage_matrix,2016-08-03 02:30:05.934590,slurm_normal,1470191432.0,0,1.0,main_w1_handler1,2746131,13571237,False,,7779526.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ab23adf928e1ce14'}]","""hg19""","""png""","""false""","""krebs""",32.0,,31925519.0,1470191427.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-08-03 02:30:33.986901,4594,5.0
,,1412,deeptools_coverage_matrix,2016-08-03 02:33:04.105824,slurm_normal,1470191602.0,0,1.0,main_w1_handler1,2746131,13571374,False,,7779565.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c05a73428a6f45ca'}]","""hg19""","""png""","""false""","""pyrimidine""",32.0,,31925519.0,1470191596.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-08-03 02:33:23.872267,4594,6.0
,,2739,deeptools_coverage_matrix,2016-08-03 02:31:55.225712,slurm_normal,1470191537.0,0,1.0,main_w1_handler0,2746131,13571335,False,,7779546.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b521beecf2b06fb8f4'}]","""hg19""","""png""","""false""","""nucleotide""",32.0,,31925519.0,1470191533.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-08-03 02:32:19.154575,4594,4.0
,,2424907,deeptools_coverage_matrix,2016-08-04 17:47:02.034917,slurm_normal,1470332873.0,0,1.0,main_w1_handler1,2776129,13592768,False,,7803633.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54c071496355d75a8'}]","""hg19""","""pdf""","""false""","""""",32.0,,31725443.0,1470332865.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-08-04 17:48:01.708882,87810,8.0
,,223265,deeptools_coverage_matrix,2016-08-03 20:00:37.014845,slurm_normal,1470254476.0,0,1.0,main_w2_handler1,2784219,13581780,False,,7790884.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5acbc3db6a1b1dfcd'}]","""sacCer3""","""png""","""false""","""""",32.0,,31857119.0,1470254457.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-08-03 20:01:20.120066,66633,19.0
,,181102,deeptools_coverage_matrix,2016-08-03 21:01:34.626137,slurm_normal,1470258133.0,0,1.0,main_w1_handler1,2784219,13582660,False,,7791689.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e4f4b356b82c3f2a'}]","""sacCer3""","""png""","""false""","""""",32.0,,31857119.0,1470258121.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-08-03 21:02:17.388820,66633,12.0
,,174738,deeptools_coverage_matrix,2016-08-03 23:13:45.146735,slurm_normal,1470266073.0,0,1.0,main_w1_handler1,2784219,13583738,False,,7792910.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b594249180fd440d72'}]","""sacCer3""","""pdf""","""true""","""""",32.0,,31857119.0,1470266054.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-08-03 23:14:37.261202,66633,19.0
,,167966,deeptools_coverage_matrix,2016-08-03 23:57:06.784942,slurm_normal,1470268665.0,0,1.0,main_w2_handler0,2784219,13584018,False,,7793275.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a0ee5935d3da24c8'}]","""sacCer3""","""pdf""","""true""","""cleaned_control_PCA""",32.0,,31857119.0,1470268647.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-08-03 23:57:48.297674,66633,18.0
,,306007,deeptools_coverage_matrix,2016-08-04 00:24:12.746047,slurm_normal,1470270288.0,0,1.0,main_w2_handler1,2784219,13584079,False,,7793360.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58cceddac717bde25'}]","""sacCer3""","""pdf""","""true""","""PCA single cells control and FPEN04 (cleaned)""",32.0,,31857119.0,1470270274.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-08-04 00:24:49.798278,66633,14.0
,,279677,deeptools_coverage_matrix,2016-08-04 00:56:22.256862,slurm_normal,1470272227.0,0,1.0,main_w1_handler0,2784219,13584181,False,,7793462.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b585d7c60c52798d31'}]","""sacCer3""","""pdf""","""false""","""2X cleaned single cells control fpen04""",32.0,,31857119.0,1470272216.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-08-04 00:57:09.872633,66633,11.0
