chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input1,parameters.input1.values,parameters.minlen,parameters.minoe,parameters.minpc,parameters.shift,parameters.window,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-11-19 16:21:40.204441,slurm_normal,1447950124.0,0.0,,1.0,main_w1_handler2,2430468,10950145,False,,1599171,fasta,5208552.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",22074577,,"""100""","""0.6""","""50.0""","""1""","""100""",32.0,,25051927.0,1447950118.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2015-11-19 16:22:09.805983,,6.0
,,2015-11-19 16:17:32.366703,slurm_normal,1447949893.0,0.0,,1.0,main_w1_handler1,2430468,10949852,False,,1599171,fasta,5208461.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",22074577,,"""100""","""0.6""","""50.0""","""1""","""50""",32.0,,25051927.0,1447949875.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2015-11-19 16:18:18.757925,,18.0
,,2015-11-19 16:17:49.968248,slurm_normal,1447949958.0,0.0,,1.0,main_w2_handler0,2430468,10949876,False,,1749400,fasta,5208474.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",22074588,,"""100""","""0.6""","""50.0""","""1""","""50""",32.0,,25051927.0,1447949924.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2015-11-19 16:19:27.131754,,34.0
,,2015-11-19 16:22:58.622484,slurm_normal,1447950210.0,0.0,,1.0,main_w1_handler2,2430468,10950219,False,,1749400,fasta,5208586.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",22074588,,"""100""","""0.6""","""50.0""","""1""","""100""",32.0,,25051927.0,1447950204.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2015-11-19 16:23:35.236396,,6.0
,,2015-12-05 16:23:36.920731,slurm_normal,1449332646.0,0.0,,1.0,main_w1_handler0,2529599,11096075,False,,17177,fasta,5354155.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22317635,,"""150""","""0.6""","""50.0""","""1""","""100""",32.0,,25978385.0,1449332640.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2015-12-05 16:24:08.823297,70650.0,6.0
,,2015-12-05 16:18:02.640990,slurm_normal,1449332314.0,0.0,,1.0,main_w1_handler1,2529599,11096035,False,,17177,fasta,5354094.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22317635,,"""200""","""0.6""","""50.0""","""1""","""100""",32.0,,25978385.0,1449332309.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2015-12-05 16:18:37.080187,70650.0,5.0
,,2015-12-05 16:22:00.388351,slurm_normal,1449332555.0,0.0,,1.0,main_w1_handler2,2529599,11096072,False,,17177,fasta,5354143.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22317635,,"""100""","""0.6""","""50.0""","""1""","""100""",32.0,,25978385.0,1449332545.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2015-12-05 16:22:38.375450,70650.0,10.0
,,2016-02-03 06:13:48.697907,slurm_normal,1454480065.0,0.0,,1.0,main_w1_handler2,2587112,11690736,False,,1237094,fasta,5947924.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",23156102,,"""200""","""0.6""","""50.0""","""1""","""100""",32.0,,28059337.0,1454480061.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2016-02-03 06:14:28.936300,,4.0
,,2015-12-27 20:13:30.102533,slurm_normal,1451247248.0,0.0,,1.0,main_w1_handler2,2549555,11338237,False,,40618,fasta,5614130.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22669918,,"""200""","""0.6""","""50.0""","""1""","""100""",32.0,,27031750.0,1451247244.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2015-12-27 20:14:11.319534,70994.0,4.0
,,2015-12-29 22:11:50.390787,slurm_normal,1451427141.0,0.0,,1.0,main_w1_handler1,2551218,11346663,False,,24937,fasta,5620297.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22684310,,"""200""","""0.6""","""50.0""","""1""","""100""",32.0,,26827783.0,1451427137.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2015-12-29 22:12:23.533527,70784.0,4.0
,,2015-12-29 22:11:49.793237,slurm_normal,1451427141.0,0.0,,1.0,main_w1_handler0,2551218,11346662,False,,16987,fasta,5620298.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22684261,,"""200""","""0.6""","""50.0""","""1""","""100""",32.0,,26827783.0,1451427137.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2015-12-29 22:12:23.735421,70784.0,4.0
,,2015-12-30 19:11:38.461043,slurm_normal,1451502757.0,0.0,,1.0,main_w2_handler0,2551475,11350733,False,,41378,fasta,5623827.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22686885,,"""100""","""0.6""","""50.0""","""100""","""100""",32.0,,26850813.0,1451502752.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2015-12-30 19:12:40.992528,74508.0,5.0
,,2015-12-30 19:04:33.070000,slurm_normal,1451502324.0,0.0,,1.0,main_w1_handler2,2551475,11350715,False,,41378,fasta,5623809.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22686885,,"""200""","""0.6""","""50.0""","""100""","""100""",32.0,,26850813.0,1451502319.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2015-12-30 19:05:25.268554,74508.0,5.0
,,2015-12-30 19:14:02.338304,slurm_normal,1451502889.0,0.0,,1.0,main_w1_handler2,2551475,11350738,False,,41378,fasta,5623832.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22686885,,"""50""","""0.6""","""50.0""","""100""","""100""",32.0,,26850813.0,1451502884.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2015-12-30 19:14:54.467610,74508.0,5.0
,,2016-01-02 19:46:07.933741,slurm_normal,1451764015.0,0.0,,1.0,main_w2_handler1,2548240,11361469,False,,16987,fasta,5634516.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22651446,,"""200""","""0.6""","""50.0""","""100""","""100""",32.0,,25878930.0,1451764008.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2016-01-02 19:46:59.299304,70791.0,7.0
,,2016-04-27 15:47:13.948222,slurm_normal,1461772061.0,0.0,,1.0,main_w2_handler0,2683297,12648468,False,,354936,fasta,6852502.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ca33557ef06da1a9'}]","""30""","""0.6""","""9""","""1""","""73""",32.0,,29539513.0,1461772056.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2016-04-27 15:47:46.209053,76422.0,5.0
,,2016-01-15 18:43:13.754397,slurm_normal,1452883451.0,0.0,,1.0,main_w2_handler0,2538205,11519537,False,,2221703,fasta,5785103.roundup,slurm,,132112168.0,corral-repl,,"""d0775346bbb711e5bdb1005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",22921215,,"""200""","""0.6""","""50.0""","""10000""","""10000""",32.0,,26800177.0,1452883445.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2016-01-15 18:44:14.971665,70785.0,6.0
,,2016-01-15 18:43:16.159900,slurm_normal,1452883467.0,0.0,,1.0,main_w2_handler1,2538205,11519540,False,,2221703,fasta,5785106.roundup,slurm,,132112168.0,corral-repl,,"""d0775346bbb711e5bdb1005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",22921215,,"""200""","""0.6""","""50.0""","""1""","""100""",32.0,,26800177.0,1452883459.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2016-01-15 18:44:30.937247,70785.0,8.0
,,2016-01-15 18:43:14.387000,slurm_normal,1452883539.0,0.0,,1.0,main_w1_handler0,2538205,11519538,False,,2221703,fasta,5785140.roundup,slurm,,132112168.0,corral-repl,,"""d0775346bbb711e5bdb1005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",22921215,,"""200""","""0.3""","""30""","""1000""","""1000""",32.0,,26800177.0,1452883533.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2016-01-15 18:45:49.492619,70785.0,6.0
,,2016-01-27 15:58:19.128993,slurm_normal,1453910453.0,0.0,,1.0,main_w1_handler1,2578706,11615516,False,,1889,fasta,5880077.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23058416,,"""200""","""0.6""","""50.0""","""1""","""100""",32.0,,26849037.0,1453910314.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2016-01-27 16:00:57.166895,2298.0,139.0
,,2016-05-08 17:37:02.720614,slurm_normal,1462729055.0,0.0,,1.0,main_w2_handler1,2698376,12822922,False,,608946,fasta,7023861.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c9f173e81797e534'}]","""200""","""0.6""","""50.0""","""1""","""100""",32.0,,30091994.0,1462729051.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2016-05-08 17:37:36.726981,,4.0
,,2016-03-08 22:03:25.298307,slurm_normal,1457474801.0,0.0,,1.0,main_w1_handler2,2626335,12075047,False,,17623,fasta,6298911.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23747116,,"""200""","""0.6""","""50.0""","""1""","""100""",32.0,,28648575.0,1457474666.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2016-03-08 22:06:45.979311,78699.0,135.0
,,2016-03-09 09:50:49.102396,slurm_normal,1457517077.0,0.0,,1.0,main_w1_handler1,2626948,12081191,False,,9345,fasta,6306296.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",23755822,,"""200""","""0.6""","""50.0""","""1""","""100""",32.0,,28893635.0,1457517073.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2016-03-09 09:51:19.915745,,4.0
,,2016-03-09 10:14:18.082312,slurm_normal,1457518508.0,0.0,,1.0,main_w2_handler0,2626948,12081436,False,,265027,fasta,6306512.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",23756465,,"""200""","""0.6""","""50.0""","""1""","""100""",32.0,,28893635.0,1457518503.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2016-03-09 10:15:10.907853,,5.0
,,2016-10-16 15:41:41.630048,slurm_normal,1476632532.0,0.0,,1.0,main_w4_handler0,2856630,14092455,False,,59455099,fasta,8308434.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b507abb5002a8931ab'}]","""200""","""0.6""","""50.0""","""100""","""100""",32.0,,33728982.0,1476632516.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2016-10-16 15:42:14.044807,91225.0,16.0
,,2016-07-10 08:46:48.321621,slurm_normal,1468140467.0,0.0,,1.0,main_w2_handler1,2762128,13369534,False,,2683850,fasta,7579817.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57ef270b11d3c38a5'}]","""200""","""0.6""","""50.0""","""1""","""100""",32.0,,31377491.0,1468140460.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2016-07-10 08:47:49.396982,,7.0
,,2016-04-04 08:03:40.512567,slurm_normal,1459757154.0,0.0,,1.0,main_w1_handler1,2656591,12330715,False,,10939,fasta,6537072.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",24132083,,"""10""","""0.6""","""100""","""1""","""83""",32.0,,29401308.0,1459757038.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2016-04-04 08:05:56.634204,,116.0
,,2016-04-04 08:11:02.655039,slurm_normal,1459757500.0,0.0,,1.0,main_w2_handler0,2656591,12330753,False,,10939,fasta,6537103.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",24132083,,"""8""","""0.3""","""100""","""1""","""83""",32.0,,29401308.0,1459757474.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2016-04-04 08:11:44.029823,,26.0
,,2016-04-08 19:43:12.320800,slurm_normal,1460144617.0,0.0,,1.0,main_w1_handler1,2288868,12395127,False,,5186,fasta,6591891.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",24122052,,"""200""","""0.6""","""50.0""","""1""","""100""",32.0,,28104400.0,1460144613.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2016-04-08 19:43:41.526191,62515.0,4.0
,,2016-04-09 17:33:06.290459,slurm_normal,1460223215.0,0.0,,1.0,main_w1_handler1,2288868,12401635,False,,155197,fasta,6601466.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",24230813,,"""200""","""0.6""","""50.0""","""1""","""100""",32.0,,28104400.0,1460223206.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2016-04-09 17:33:37.857332,62515.0,9.0
,,2016-06-02 06:29:44.293970,slurm_normal,1464849038.0,0.0,,1.0,main_w2_handler1,2724168,13046875,False,,6347163,fasta,7232459.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58c84ee1c9050e5cb'}]","""50""","""0.6""","""50.0""","""1""","""10""",32.0,,30551637.0,1464849032.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2016-06-02 06:30:40.197219,28094.0,6.0
,,2016-09-23 13:44:37.840230,slurm_normal,1474638388.0,0.0,,1.0,main_w4_handler1,2830531,13925525,False,,73684097,fasta,8147904.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b592993af3d0eb291a'}]","""200""","""0.6""","""50.0""","""1""","""100""",32.0,,33124422.0,1474638316.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2016-09-23 13:46:32.109816,,72.0
,,2016-07-25 08:16:29.421985,slurm_normal,1469434603.0,0.0,,1.0,main_w1_handler1,2774919,13482547,False,,77864,fasta,7698452.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b1f3324cf99a33e2'}]","""150""","""0.6""","""50.0""","""1""","""100""",32.0,,31593243.0,1469434598.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2016-07-25 08:16:46.163675,,5.0
,,2016-06-10 07:45:26.623925,slurm_normal,1465544825.0,0.0,,1.0,main_w2_handler0,2635447,13130007,False,,81042261,fasta,7314560.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5937a1d9816c6ad5d'}]","""150""","""0.5""","""50.0""","""1""","""100""",32.0,,29018606.0,1465544753.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2016-06-10 07:47:08.005763,,72.0
,,2016-06-10 07:44:16.635194,slurm_normal,1465544693.0,0.0,,1.0,main_w2_handler0,2635447,13130004,False,,6674775,fasta,7314557.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b73076e63882510e'}]","""150""","""0.5""","""50.0""","""1""","""100""",32.0,,29018606.0,1465544685.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2016-06-10 07:44:55.447891,,8.0
,,2016-10-20 09:37:35.034859,slurm_normal,1476956329.0,0.0,,1.0,main_w4_handler1,2845003,14127718,False,,47377356,fasta,8342122.roundup,slurm,,132112168.0,corral-repl,,"""d3b1298496a811e68d7f005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5559be86ed26678aa'}]","""200""","""0.6""","""50.0""","""1""","""100""",32.0,,33818652.0,1476956276.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2016-10-20 09:38:53.689871,91746.0,53.0
,,2016-06-09 16:03:29.902464,slurm_normal,1465488247.0,0.0,,1.0,main_w2_handler1,2635447,13123735,False,,980625,fasta,7307610.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ceb2999870fe3957'}]","""150""","""0.5""","""50.0""","""1""","""100""",32.0,,29018606.0,1465488239.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2016-06-09 16:04:10.621387,,8.0
,,2016-06-09 16:23:45.986201,slurm_normal,1465489479.0,0.0,,1.0,main_w1_handler1,2635447,13123901,False,,12925641,fasta,7307921.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b532d8d93f54aa6748'}]","""150""","""0.5""","""50.0""","""1""","""100""",32.0,,29018606.0,1465489464.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2016-06-09 16:24:41.985509,,15.0
,,2016-07-25 08:06:43.552448,slurm_normal,1469434018.0,0.0,,1.0,main_w2_handler0,2774919,13482500,False,,77864,fasta,7698407.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b1f3324cf99a33e2'}]","""200""","""0.6""","""50.0""","""1""","""100""",32.0,,31593243.0,1469434013.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2016-07-25 08:06:59.698420,,5.0
,,2016-07-25 08:07:05.090982,slurm_normal,1469434061.0,0.0,,1.0,main_w1_handler0,2774919,13482503,False,,1378969,fasta,7698409.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50565fb945cb44b80'}]","""200""","""0.6""","""50.0""","""1""","""100""",32.0,,31593243.0,1469434034.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2016-07-25 08:07:43.409126,,27.0
,,2016-07-25 08:13:35.863330,slurm_normal,1469434431.0,0.0,,1.0,main_w1_handler0,2774919,13482537,False,,1378969,fasta,7698443.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50565fb945cb44b80'}]","""200""","""0.6""","""40.0""","""1""","""100""",32.0,,31593243.0,1469434426.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2016-07-25 08:13:53.936962,,5.0
,,2016-07-25 08:13:19.637257,slurm_normal,1469434416.0,0.0,,1.0,main_w1_handler1,2774919,13482536,False,,77864,fasta,7698442.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b1f3324cf99a33e2'}]","""200""","""0.6""","""40.0""","""1""","""100""",32.0,,31593243.0,1469434412.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2016-07-25 08:13:39.473390,,4.0
,,2016-07-25 08:17:14.034614,slurm_normal,1469434651.0,0.0,,1.0,main_w2_handler1,2774919,13482548,False,,1378969,fasta,7698453.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50565fb945cb44b80'}]","""150""","""0.6""","""50.0""","""1""","""100""",32.0,,31593243.0,1469434645.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2016-07-25 08:17:33.352704,,6.0
,,2016-06-15 01:23:30.856170,slurm_normal,1465953827.0,0.0,,1.0,main_w1_handler1,2739110,13164659,False,,1675627,fasta,7348649.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5565ef5c6e86a5c9c'}]","""200""","""0.6""","""50.0""","""1""","""100""",32.0,,30872088.0,1465953822.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2016-06-15 01:23:48.811006,,5.0
,,2016-09-28 09:27:43.538311,slurm_normal,1475054987.0,0.0,,1.0,main_w4_handler1,2835724,13963472,False,,59455099,fasta,8182815.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f1993fa4f1ac3c0e'}]","""200""","""0.6""","""50.0""","""1000""","""1000""",32.0,,33282718.0,1475054914.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2016-09-28 09:29:50.406548,,73.0
,,2016-09-29 13:50:35.307753,slurm_normal,1475157161.0,0.0,,1.0,main_w4_handler1,2837431,13974099,False,,59455099,fasta,8193238.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b0d289326745e225'}]","""200""","""0.6""","""50.0""","""10000""","""10000""",32.0,,33328530.0,1475157126.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2016-09-29 13:52:44.681226,,35.0
,,2016-09-29 14:21:31.953509,slurm_normal,1475159003.0,0.0,,1.0,main_w4_handler1,2837399,13974405,False,,59455099,fasta,8193633.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f66d404e63269860'}]","""50""","""0.6""","""50.0""","""50000""","""50000""",32.0,,33327897.0,1475158961.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2016-09-29 14:23:26.747838,,42.0
,,2016-09-29 15:37:03.708547,slurm_normal,1475163533.0,0.0,,1.0,main_w4_handler1,2837635,13975315,False,,32537678,fasta,8194702.roundup,slurm,,132112168.0,corral-repl,,"""8e6c5366865a11e6948c005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5aab5813058d0f6d1'}]","""200""","""0.6""","""50.0""","""100""","""100""",32.0,,33333525.0,1475163504.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2016-09-29 15:38:57.753011,91225.0,29.0
