create_time,destination_id,end_epoch,exit_code,fastq,fastq1,fastq1_filetype,fastq2,fastq2_filetype,fastq_filetype,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.allow_and_ignore_empty_lines,parameters.chromInfo,parameters.comment,parameters.dbkey,parameters.description,parameters.fastq2|__identifier__,parameters.fastq|__identifier__,parameters.input_type.__current_case__,parameters.input_type.fastq.values,parameters.input_type.fastq2.values,parameters.input_type.input_type_selector,parameters.library_name,parameters.max_q,parameters.min_q,parameters.platform,parameters.platform_unit,parameters.predicted_insert_size,parameters.quality_format,parameters.read_group_name,parameters.run_date,parameters.sample_name,parameters.sequencing_center,parameters.strip_unpairied_mate_number,parameters.validation_stringency,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2018-02-21 20:50:09.924902,slurm_normal,1519246324.0,0,1202190004.0,,,,,fastqsanger,7680.0,1.0,main_w4_handler0,3429597,18473534,False,,12567846,slurm,,132112168.0,corral-repl,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""""","""?""","""""",,,0,"[{'src': 'hda', 'id': 33984921}]",,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,43940124,1519246224.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/2.7.1.0,2.7.1.0,,2018-02-21 20:52:06.101677,122054.0,100.0
2018-02-21 21:14:44.995603,slurm_normal,1519248011.0,0,1138067585.0,,,,,fastqsanger,7680.0,1.0,main_w4_handler1,3429597,18473770,False,,12568166,slurm,,132112168.0,corral-repl,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""""","""?""","""""",,,0,"[{'src': 'hda', 'id': 33983367}]",,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,43940124,1519247894.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/2.7.1.0,2.7.1.0,,2018-02-21 21:20:13.462605,122054.0,117.0
2018-02-21 20:50:10.273314,slurm_normal,1519246358.0,0,1178561418.0,,,,,fastqsanger,7680.0,1.0,main_w4_handler1,3429597,18473535,False,,12567844,slurm,,132112168.0,corral-repl,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""""","""?""","""""",,,0,"[{'src': 'hda', 'id': 33985099}]",,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,43940124,1519246220.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/2.7.1.0,2.7.1.0,,2018-02-21 20:52:40.374707,122054.0,138.0
2018-02-21 21:33:30.583582,slurm_normal,1519249271.0,0,1290138316.0,,,,,fastqsanger,7680.0,1.0,main_w4_handler0,3429597,18473949,False,,12568380,slurm,,132112168.0,corral-repl,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""""","""?""","""""",,,0,"[{'src': 'hda', 'id': 33969719}]",,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,43940124,1519249113.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/2.7.1.0,2.7.1.0,,2018-02-21 21:41:13.949939,122054.0,158.0
2018-02-21 21:14:45.645159,slurm_normal,1519247887.0,0,1121888415.0,,,,,fastqsanger,7680.0,1.0,main_w3_handler0,3429597,18473771,False,,12568140,slurm,,132112168.0,corral-repl,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""""","""?""","""""",,,0,"[{'src': 'hda', 'id': 33983665}]",,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,43940124,1519247774.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/2.7.1.0,2.7.1.0,,2018-02-21 21:18:10.270100,122054.0,113.0
2018-02-21 20:50:10.572032,slurm_normal,1519246362.0,0,1222973421.0,,,,,fastqsanger,7680.0,1.0,main_w4_handler0,3429597,18473536,False,,12567847,slurm,,132112168.0,corral-repl,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""""","""?""","""""",,,0,"[{'src': 'hda', 'id': 33985370}]",,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,43940124,1519246227.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/2.7.1.0,2.7.1.0,,2018-02-21 20:52:45.196806,122054.0,135.0
2018-02-21 20:55:01.294633,slurm_normal,1519247085.0,0,1178561418.0,,,,,fastqsanger,7680.0,1.0,main_w3_handler1,3429597,18473610,False,,12567924,slurm,,132111800.0,corral-repl,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""""","""?""","""""",,,0,"[{'src': 'hda', 'id': 33984958}]",,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,43940124,1519246511.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/2.7.1.0,2.7.1.0,,2018-02-21 21:04:48.578358,122054.0,574.0
2018-02-21 20:55:00.880014,slurm_normal,1519246647.0,0,1202190004.0,,,,,fastqsanger,7680.0,1.0,main_w3_handler0,3429597,18473609,False,,12567925,slurm,,132112168.0,corral-repl,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""""","""?""","""""",,,0,"[{'src': 'hda', 'id': 33984874}]",,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,43940124,1519246521.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/2.7.1.0,2.7.1.0,,2018-02-21 20:57:30.213157,122054.0,126.0
2018-02-21 20:55:02.311086,slurm_normal,1519246645.0,0,1198343738.0,,,,,fastqsanger,7680.0,1.0,main_w4_handler0,3429597,18473612,False,,12567923,slurm,,132112168.0,corral-repl,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""""","""?""","""""",,,0,"[{'src': 'hda', 'id': 33985505}]",,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,43940124,1519246511.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/2.7.1.0,2.7.1.0,,2018-02-21 20:57:28.453702,122054.0,134.0
2018-02-21 20:55:01.932804,slurm_normal,1519246635.0,0,1222973421.0,,,,,fastqsanger,7680.0,1.0,main_w4_handler1,3429597,18473611,False,,12567922,slurm,,132112168.0,corral-repl,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""""","""?""","""""",,,0,"[{'src': 'hda', 'id': 33985260}]",,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,43940124,1519246511.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/2.7.1.0,2.7.1.0,,2018-02-21 20:57:17.174036,122054.0,124.0
2018-02-21 21:14:46.917115,slurm_normal,1519247901.0,0,1143330230.0,,,,,fastqsanger,7680.0,1.0,main_w3_handler1,3429597,18473773,False,,12568141,slurm,,132112168.0,corral-repl,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""""","""?""","""""",,,0,"[{'src': 'hda', 'id': 33984126}]",,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,43940124,1519247783.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/2.7.1.0,2.7.1.0,,2018-02-21 21:18:24.047555,122054.0,118.0
2018-02-21 21:33:07.991398,slurm_normal,1519248934.0,0,1337657648.0,,,,,fastqsanger,7680.0,1.0,main_w3_handler1,3429597,18473939,False,,12568336,slurm,,132112168.0,corral-repl,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""""","""?""","""""",,,0,"[{'src': 'hda', 'id': 33969758}]",,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,43940124,1519248800.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/2.7.1.0,2.7.1.0,,2018-02-21 21:35:38.083087,122054.0,134.0
2018-02-21 21:33:06.736270,slurm_normal,1519248958.0,0,1315992262.0,,,,,fastqsanger,7680.0,1.0,main_w3_handler0,3429597,18473936,False,,12568337,slurm,,132112168.0,corral-repl,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""""","""?""","""""",,,0,"[{'src': 'hda', 'id': 33969702}]",,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,43940124,1519248817.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/2.7.1.0,2.7.1.0,,2018-02-21 21:36:01.848324,122054.0,141.0
2018-02-21 21:33:07.229442,slurm_normal,1519249304.0,0,1290138316.0,,,,,fastqsanger,7680.0,1.0,main_w3_handler0,3429597,18473938,False,,12568379,slurm,,132112168.0,corral-repl,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""""","""?""","""""",,,0,"[{'src': 'hda', 'id': 33969734}]",,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,43940124,1519249095.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/2.7.1.0,2.7.1.0,,2018-02-21 21:42:00.277616,122054.0,209.0
2018-02-21 21:33:31.916863,slurm_normal,1519249471.0,0,1310320174.0,,,,,fastqsanger,7680.0,1.0,main_w4_handler1,3429597,18473951,False,,12568434,slurm,,132112168.0,corral-repl,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""""","""?""","""""",,,0,"[{'src': 'hda', 'id': 33969767}]",,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,43940124,1519249313.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/2.7.1.0,2.7.1.0,,2018-02-21 21:44:33.610030,122054.0,158.0
2018-02-21 21:14:08.083357,slurm_normal,1519247802.0,0,1138067585.0,,,,,fastqsanger,7680.0,1.0,main_w4_handler1,3429597,18473762,False,,12568126,slurm,,132112168.0,corral-repl,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""""","""?""","""""",,,0,"[{'src': 'hda', 'id': 33983560}]",,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,43940124,1519247659.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/2.7.1.0,2.7.1.0,,2018-02-21 21:16:43.746871,122054.0,143.0
2018-02-21 21:14:08.829352,slurm_normal,1519247804.0,0,1166481987.0,,,,,fastqsanger,7680.0,1.0,main_w4_handler0,3429597,18473764,False,,12568124,slurm,,132112168.0,corral-repl,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""""","""?""","""""",,,0,"[{'src': 'hda', 'id': 33984028}]",,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,43940124,1519247661.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/2.7.1.0,2.7.1.0,,2018-02-21 21:16:46.126424,122054.0,143.0
2018-02-21 21:14:09.644975,slurm_normal,1519247768.0,0,1143330230.0,,,,,fastqsanger,7680.0,1.0,main_w3_handler1,3429597,18473765,False,,12568125,slurm,,132112168.0,corral-repl,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""""","""?""","""""",,,0,"[{'src': 'hda', 'id': 33984149}]",,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,43940124,1519247659.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/2.7.1.0,2.7.1.0,,2018-02-21 21:16:10.121005,122054.0,109.0
2018-02-21 21:33:08.614683,slurm_normal,1519249561.0,0,1310320174.0,,,,,fastqsanger,7680.0,1.0,main_w3_handler1,3429597,18473940,False,,12568446,slurm,,132112168.0,corral-repl,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""""","""?""","""""",,,0,"[{'src': 'hda', 'id': 33969772}]",,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,43940124,1519249432.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/2.7.1.0,2.7.1.0,,2018-02-21 21:46:04.871703,122054.0,129.0
2018-02-21 21:56:08.679345,slurm_normal,1519250363.0,0,1201918994.0,,,,,fastqsanger,7680.0,1.0,main_w4_handler0,3429597,18474180,False,,12568608,slurm,,132112168.0,corral-repl,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""""","""?""","""""",,,0,"[{'src': 'hda', 'id': 33969453}]",,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,43940124,1519250225.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/2.7.1.0,2.7.1.0,,2018-02-21 21:59:24.983321,122054.0,138.0
2018-02-21 21:33:31.352392,slurm_normal,1519249272.0,0,1337657648.0,,,,,fastqsanger,7680.0,1.0,main_w4_handler1,3429597,18473950,False,,12568383,slurm,,132112168.0,corral-repl,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""""","""?""","""""",,,0,"[{'src': 'hda', 'id': 33969748}]",,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,43940124,1519249121.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/2.7.1.0,2.7.1.0,,2018-02-21 21:41:14.619248,122054.0,151.0
2018-02-21 21:33:29.972119,slurm_normal,1519249230.0,0,1315992262.0,,,,,fastqsanger,7680.0,1.0,main_w4_handler1,3429597,18473948,False,,12568376,slurm,,132112168.0,corral-repl,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""""","""?""","""""",,,0,"[{'src': 'hda', 'id': 33969684}]",,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,43940124,1519249094.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/2.7.1.0,2.7.1.0,,2018-02-21 21:40:33.794047,122054.0,136.0
2018-02-21 21:56:08.171217,slurm_normal,1519250367.0,0,1184368317.0,,,,,fastqsanger,7680.0,1.0,main_w3_handler1,3429597,18474178,False,,12568610,slurm,,132112168.0,corral-repl,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""""","""?""","""""",,,0,"[{'src': 'hda', 'id': 33969394}]",,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,43940124,1519250230.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/2.7.1.0,2.7.1.0,,2018-02-21 21:59:30.622955,122054.0,137.0
2018-02-21 21:56:46.558727,slurm_normal,1519250495.0,0,1201918994.0,,,,,fastqsanger,7680.0,1.0,main_w3_handler1,3429597,18474191,False,,12568641,slurm,,132112168.0,corral-repl,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""""","""?""","""""",,,0,"[{'src': 'hda', 'id': 33969434}]",,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,43940124,1519250373.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/2.7.1.0,2.7.1.0,,2018-02-21 22:01:37.216838,122054.0,122.0
2018-02-21 21:56:46.350595,slurm_normal,1519250594.0,0,1161127237.0,,,,,fastqsanger,7680.0,1.0,main_w3_handler0,3429597,18474190,False,,12568651,slurm,,132112168.0,corral-repl,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""""","""?""","""""",,,0,"[{'src': 'hda', 'id': 33969405}]",,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,43940124,1519250489.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/2.7.1.0,2.7.1.0,,2018-02-21 22:03:16.692789,122054.0,105.0
2018-02-21 21:56:46.744593,slurm_normal,1519250673.0,0,1178904427.0,,,,,fastqsanger,7680.0,1.0,main_w4_handler1,3429597,18474192,False,,12568657,slurm,,132112168.0,corral-repl,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""""","""?""","""""",,,0,"[{'src': 'hda', 'id': 33969466}]",,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,43940124,1519250556.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/2.7.1.0,2.7.1.0,,2018-02-21 22:04:34.861050,122054.0,117.0
2018-02-21 21:56:46.048359,slurm_normal,1519250692.0,0,1184368317.0,,,,,fastqsanger,7680.0,1.0,main_w4_handler1,3429597,18474189,False,,12568656,slurm,,132112168.0,corral-repl,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""""","""?""","""""",,,0,"[{'src': 'hda', 'id': 33969384}]",,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,43940124,1519250552.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/2.7.1.0,2.7.1.0,,2018-02-21 22:04:55.029865,122054.0,140.0
2018-02-21 22:17:56.450873,slurm_normal,1519251788.0,0,1725841295.0,,,,,fastqsanger,7680.0,1.0,main_w4_handler0,3429597,18474333,False,,12568828,slurm,,132112168.0,corral-repl,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""""","""?""","""""",,,0,"[{'src': 'hda', 'id': 33968567}]",,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,43940124,1519251621.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/2.7.1.0,2.7.1.0,,2018-02-21 22:23:10.190326,122054.0,167.0
2018-02-21 22:18:24.649225,slurm_normal,1519251918.0,0,1789973715.0,,,,,fastqsanger,7680.0,1.0,main_w4_handler0,3429597,18474341,False,,12568863,slurm,,132112168.0,corral-repl,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""""","""?""","""""",,,0,"[{'src': 'hda', 'id': 33968630}]",,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,43940124,1519251756.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/2.7.1.0,2.7.1.0,,2018-02-21 22:25:20.262631,122054.0,162.0
2018-02-21 22:18:23.149737,slurm_normal,1519251748.0,0,1763214358.0,,,,,fastqsanger,7680.0,1.0,main_w3_handler0,3429597,18474339,False,,12568818,slurm,,132112168.0,corral-repl,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""""","""?""","""""",,,0,"[{'src': 'hda', 'id': 33968354}]",,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,43940124,1519251590.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/2.7.1.0,2.7.1.0,,2018-02-21 22:22:31.153992,122054.0,158.0
2018-02-21 22:17:56.988874,slurm_normal,1519251655.0,0,1789973715.0,,,,,fastqsanger,7680.0,1.0,main_w4_handler1,3429597,18474334,False,,12568799,slurm,,132112168.0,corral-repl,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""""","""?""","""""",,,0,"[{'src': 'hda', 'id': 33968696}]",,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,43940124,1519251485.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/2.7.1.0,2.7.1.0,,2018-02-21 22:20:56.786278,122054.0,170.0
2018-02-21 22:18:23.782154,slurm_normal,1519251824.0,0,1725841295.0,,,,,fastqsanger,7680.0,1.0,main_w4_handler0,3429597,18474340,False,,12568842,slurm,,132112168.0,corral-repl,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""""","""?""","""""",,,0,"[{'src': 'hda', 'id': 33968478}]",,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,43940124,1519251661.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/2.7.1.0,2.7.1.0,,2018-02-21 22:23:47.157767,122054.0,163.0
2018-02-21 22:17:57.624174,slurm_normal,1519251788.0,0,1752379876.0,,,,,fastqsanger,7680.0,1.0,main_w4_handler1,3429597,18474335,False,,12568826,slurm,,132112168.0,corral-repl,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""""","""?""","""""",,,0,"[{'src': 'hda', 'id': 33968813}]",,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,43940124,1519251608.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/2.7.1.0,2.7.1.0,,2018-02-21 22:23:10.566742,122054.0,180.0
2018-02-24 12:29:19.576856,slurm_normal,1519475483.0,0,1699068402.0,,,,,fastqsanger,7680.0,1.0,main_w4_handler0,3441090,18506608,False,,12602425,slurm,,132112168.0,corral-repl,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""""","""?""","""""",,,0,"[{'src': 'hda', 'id': 34046850}]",,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,44134966,1519475370.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/2.7.1.0,2.7.1.0,,2018-02-24 12:31:25.753774,,113.0
2018-02-24 12:51:20.073325,slurm_normal,1519476822.0,0,1699068402.0,,,,,fastqsanger,7680.0,1.0,main_w3_handler1,3441090,18506698,False,,12602599,slurm,,132112168.0,corral-repl,,"""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""""","""?""","""""",,,0,"[{'src': 'hda', 'id': 34046850}]",,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""true""","""SILENT""",32.0,,44134966,1519476686.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/2.7.1.0,2.7.1.0,,2018-02-24 12:53:44.332925,,136.0
2018-02-24 13:03:17.791648,slurm_normal,1519477550.0,0,1699068402.0,,,,,fastqsanger,7680.0,1.0,main_w4_handler1,3441090,18506772,False,,12602678,slurm,,132112168.0,corral-repl,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""""","""?""","""""",,,0,"[{'src': 'hda', 'id': 34046850}]",,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,44134966,1519477407.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/2.7.1.0,2.7.1.0,,2018-02-24 13:05:52.370937,,143.0
2018-02-25 10:36:59.324993,slurm_normal,1519555085.0,0,472600578.0,,,,,fastq,7680.0,1.0,main_w3_handler1,3434444,18511577,False,,12607866,slurm,,132112168.0,corral-repl,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Saccharomyces_cerevisiae_S288C_SGD2010.len""","""""","""Saccharomyces_cerevisiae_S288C_SGD2010""","""""",,,0,"[{'src': 'hda', 'id': 34054482}]",,se,"""hisrs""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,44002984,1519555026.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/2.7.1.0,2.7.1.0,,2018-02-25 10:38:06.807289,,59.0
2018-02-25 17:47:51.318275,slurm_normal,1519580894.0,0,89170573.0,,,,,fastq,7680.0,1.0,main_w4_handler1,3433920,18513267,False,,12609582,slurm,,132112168.0,corral-repl,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""""","""?""","""""",,,0,"[{'src': 'hda', 'id': 34057843}]",,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,43994580,1519580878.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/2.7.1.0,2.7.1.0,,2018-02-25 17:48:16.573824,,16.0
2018-02-25 17:19:27.319807,slurm_normal,1519579190.0,0,89170573.0,,,,,bam,7680.0,1.0,main_w3_handler1,3433920,18513055,False,,12609417,slurm,,132112168.0,corral-repl,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""""","""?""","""""",,,0,"[{'src': 'hda', 'id': 34057265}]",,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,43994580,1519579174.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/2.7.1.0,2.7.1.0,,2018-02-25 17:19:51.784578,,16.0
