chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,history_item,history_item_filetype,id,imported,info,input_format|reads,input_format|reads1,input_format|reads1_filetype,input_format|reads2,input_format|reads2_filetype,input_format|reads_f,input_format|reads_f_filetype,input_format|reads_filetype,input_format|reads_r,input_format|reads_r_filetype,job_runner_external_id,job_runner_name,known_splice_gtf,known_splice_gtf_filetype,library_folder_id,memtotal,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__job_resource.tacc_compute_resource,parameters.__workflow_invocation_uuid__,parameters.alignment_options.__current_case__,parameters.alignment_options.alignment_options_selector,parameters.alignment_options.coefficient,parameters.alignment_options.constant_term,parameters.alignment_options.function_type,parameters.alignment_options.ignore_quals,parameters.alignment_options.skip_forward,parameters.alignment_options.skip_reverse,parameters.chromInfo,parameters.dbkey,parameters.input_format.__current_case__,parameters.input_format.input_format_selector,parameters.input_format.paired.__current_case__,parameters.input_format.paired.paired_end_options.__current_case__,parameters.input_format.paired.paired_end_options.no_discordant,parameters.input_format.paired.paired_end_options.no_mixed,parameters.input_format.paired.paired_end_options.paired_end_options_selector,parameters.input_format.paired.paired_end_options.skip_reverse,parameters.input_format.paired.paired_selector,parameters.input_format.paired.reads,parameters.input_format.paired.reads.values,parameters.input_format.paired.reads_f,parameters.input_format.paired.reads_f.values,parameters.input_format.paired.reads_r,parameters.input_format.paired.reads_r.values,parameters.input_format|reads|__identifier__,parameters.input_options.__current_case__,parameters.input_options.input_options_selector,parameters.input_options.skip,parameters.input_options.stop_after,parameters.input_options.trim_five,parameters.input_options.trim_three,parameters.max_primary,parameters.paired_options.__current_case__,parameters.paired_options.contain,parameters.paired_options.dovetail,parameters.paired_options.maxins,parameters.paired_options.minins,parameters.paired_options.no_discordant,parameters.paired_options.no_mixed,parameters.paired_options.overlap,parameters.paired_options.paired_options_selector,parameters.reads|__identifier__,parameters.reference_genome.__current_case__,parameters.reference_genome.history_item,parameters.reference_genome.history_item.values,parameters.reference_genome.index,parameters.reference_genome.reference_genome_source,parameters.scoring_options.__current_case__,parameters.scoring_options.ambiguous_penalty,parameters.scoring_options.coefficient,parameters.scoring_options.constant_term,parameters.scoring_options.function_type,parameters.scoring_options.match_bonus,parameters.scoring_options.max_mismatch,parameters.scoring_options.min_mismatch,parameters.scoring_options.read_extend_penalty,parameters.scoring_options.read_open_penalty,parameters.scoring_options.ref_extend_penalty,parameters.scoring_options.ref_open_penalty,parameters.scoring_options.scoring_options_selector,parameters.scoring_options.soft_clip_penalty_max,parameters.scoring_options.soft_clip_penalty_min,parameters.spliced_options.__current_case__,parameters.spliced_options.canonical_penalty,parameters.spliced_options.coefficient,parameters.spliced_options.constant_term,parameters.spliced_options.function_type,parameters.spliced_options.known_splice_gtf,parameters.spliced_options.known_splice_gtf.values,parameters.spliced_options.max_intron,parameters.spliced_options.min_intron,parameters.spliced_options.nc_coefficient,parameters.spliced_options.nc_constant_term,parameters.spliced_options.nc_function_type,parameters.spliced_options.no_spliced_alignment,parameters.spliced_options.noncanonical_penalty,parameters.spliced_options.rna_strandness,parameters.spliced_options.spliced_options_selector,parameters.spliced_options.tma,processor_count,reads,reads1,reads1_filetype,reads2,reads2_filetype,reads_f,reads_f_filetype,reads_filetype,reads_r,reads_r_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-06-15 20:46:29.205964,slurm_multi,1466027438.0,0.0,6.0,main_w1_handler2,2730735,,,13173426,False,,,14272633368.0,fastqsanger,14296331956.0,fastqsanger,,,,,,7358053,slurm,,,,132112168.0,corral-repl,,1.0,yes,slurm_multi,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,fastq,0,1.0,true,true,advanced,false,paired_collection,,"[{'src': 'dce', 'id': 'fd77b4ec4cd7c169'}]",,,,,,0,defaults,,,,,"""5""",1,false,false,500,0,true,true,false,advanced,,0,,,mm10,indexed,0,,,,,,,,,,,,defaults,,,0.0,,,,,,,,,,,,,,,defaults,,32.0,,,,,,,,,,,,30604246,1466025652.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/1.0.1,1.0.1,,2016-06-15 21:50:42.357058,78000.0,1786.0
,,2016-06-16 19:03:56.191110,slurm_multi,1466105146.0,0.0,6.0,main_w1_handler2,2739543,,,13186729,False,,,,,,,5478881558.0,fastqsanger,,5478881558.0,fastqsanger,7371719,slurm,,,,132112168.0,corral-repl,,0.0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,fastq,1,0.0,,,defaults,,paired,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53e92917508a020d0'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5348151d52894463c'}]",,0,defaults,,,,,"""5""",0,,,,,,,,defaults,,0,,,dm3,indexed,0,,,,,,,,,,,,defaults,,,0.0,,,,,,,,,,,,,,,defaults,,32.0,,,,,,,,,,,,30888744,1466104448.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/1.0.1,1.0.1,,2016-06-16 19:25:50.645797,60740.0,698.0
,,2016-06-15 20:44:12.538122,slurm_multi,1466029699.0,0.0,6.0,main_w2_handler2,2730735,,,13173421,False,,,17237626747.0,fastqsanger,17227808113.0,fastqsanger,,,,,,7358912,slurm,,,,132112168.0,corral-repl,,1.0,yes,slurm_multi,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,fastq,0,1.0,true,true,advanced,false,paired_collection,,"[{'src': 'dce', 'id': '586f5fb5450daea0'}]",,,,,,0,defaults,,,,,"""5""",1,false,false,500,0,true,true,false,advanced,,0,,,mm10,indexed,0,,,,,,,,,,,,defaults,,,0.0,,,,,,,,,,,,,,,defaults,,32.0,,,,,,,,,,,,30604246,1466027452.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/1.0.1,1.0.1,,2016-06-15 22:28:20.687531,78000.0,2247.0
,,2016-06-15 21:45:39.831889,slurm_multi,1466029515.0,0.0,6.0,main_w1_handler2,2738967,,,13174882,False,,,,,,,12812786924.0,fastqsanger,,12683790796.0,fastqsanger,7358684,slurm,,,,132112168.0,corral-repl,,0.0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,fastq,1,0.0,,,defaults,,paired,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b5815537eeec1687'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55aad049338507ef4'}]",,0,defaults,,,,,"""18""",0,,,,,,,,defaults,,0,,,hg19female,indexed,0,,,,,,,,,,,,defaults,,,,,,,,,,,,,,,,,,,,32.0,,,,,,,,,,,,30686765,1466027154.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/1.0.1,1.0.1,,2016-06-15 22:25:18.942538,84354.0,2361.0
,,2016-06-15 20:46:28.870488,slurm_multi,1466031546.0,0.0,6.0,main_w2_handler2,2730735,,,13173425,False,,,14760766047.0,fastqsanger,14775000543.0,fastqsanger,,,,,,7359933,slurm,,,,132112168.0,corral-repl,,1.0,yes,slurm_multi,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,fastq,0,1.0,true,true,advanced,false,paired_collection,,"[{'src': 'dce', 'id': '1769a17739f054bb'}]",,,,,,0,defaults,,,,,"""5""",1,false,false,500,0,true,true,false,advanced,,0,,,mm10,indexed,0,,,,,,,,,,,,defaults,,,0.0,,,,,,,,,,,,,,,defaults,,32.0,,,,,,,,,,,,30604246,1466029706.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/1.0.1,1.0.1,,2016-06-15 22:59:08.502897,78000.0,1840.0
,,2016-06-15 23:07:57.540967,slurm_multi,1466033375.0,0.0,6.0,main_w2_handler2,2539812,78378799.0,fasta,13176153,False,,,,,,,9802998286.0,fastq,,9802998286.0,fastq,7360623,slurm,,,,132112168.0,corral-repl,,0.0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,fastq,1,0.0,,,defaults,,paired,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58e392e477c6266a0'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5790f4585da9b294c'}]",,0,defaults,,,,,"""5""",0,,,,,,,,defaults,,1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58c2b9a2ea6691659'}]",,history,0,,,,,,,,,,,,defaults,,,0.0,,,,,,,,,,,,,,,defaults,,32.0,,,,,,,,,,,,30730493,1466032098.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/1.0.1,1.0.1,,2016-06-15 23:29:39.724031,29285.0,1277.0
,,2016-06-16 02:05:06.009826,slurm_multi,1466043840.0,0.0,6.0,main_w2_handler2,2738833,832058951.0,fasta,13177347,False,,5049998163.0,,,,,,,fastqsanger,,,7362084,slurm,,,,132112168.0,corral-repl,,0.0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,fastq,2,,,,,,single,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b588a3d5d1c8872e02'}]",,,,,,0,defaults,,,,,"""5""",0,,,,,,,,defaults,,1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b542838928b53dd158'}]",,history,0,,,,,,,,,,,,defaults,,,0.0,,,,,,,,,,,,,,,defaults,,32.0,,,,,,,,,,,,30892920,1466042718.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/1.0.1,1.0.1,,2016-06-16 02:24:04.455037,86111.0,1122.0
,,2016-06-16 14:26:40.750224,slurm_multi,1466087757.0,0.0,6.0,main_w1_handler2,2739543,,,13184220,False,,,,,,,5182993533.0,fastqsanger,,5182993533.0,fastqsanger,7368554,slurm,,,,132112168.0,corral-repl,,0.0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,fastq,1,0.0,,,defaults,,paired,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b0740708d7746c9b'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b517a7a67553d68444'}]",,0,defaults,,,,,"""5""",0,,,,,,,,defaults,,0,,,dm3,indexed,0,,,,,,,,,,,,defaults,,,0.0,,,,,,,,,,,,,,,defaults,,32.0,,,,,,,,,,,,30897491,1466087214.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/1.0.1,1.0.1,,2016-06-16 14:36:02.896604,60740.0,543.0
,,2016-06-16 18:58:14.101361,slurm_multi,1466104436.0,0.0,6.0,main_w1_handler2,2739543,,,13186700,False,,,,,,,6370595852.0,fastqsanger,,6370595852.0,fastqsanger,7371632,slurm,,,,132112168.0,corral-repl,,0.0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,fastq,1,0.0,,,defaults,,paired,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b526aa3bdd6eb692ee'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b513e36ee059469958'}]",,0,defaults,,,,,"""5""",0,,,,,,,,defaults,,0,,,dm3,indexed,0,,,,,,,,,,,,defaults,,,0.0,,,,,,,,,,,,,,,defaults,,32.0,,,,,,,,,,,,30888744,1466103713.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/1.0.1,1.0.1,,2016-06-16 19:14:01.269128,60740.0,723.0
,,2016-06-16 14:33:07.330445,slurm_multi,1466104248.0,0.0,6.0,main_w1_handler2,2736267,,,13184261,False,,7674848049.0,,,,,,,fastqsanger,,,7371639,slurm,,,,132112168.0,corral-repl,,0.0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,fastq,2,,,,,,single,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5186e93aff66298ff'}]",,,,,,0,defaults,,,,,"""5""",0,,,,,,,,defaults,,0,,,ce10,indexed,0,,,,,,,,,,,,defaults,,,0.0,,,,,,,,,,,,,,,defaults,,32.0,,,,,,,,,,,,30803785,1466103802.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/1.0.1,1.0.1,,2016-06-16 19:10:51.686597,23663.0,446.0
,,2016-06-16 19:15:04.642415,slurm_multi,1466105689.0,0.0,6.0,main_w1_handler2,2739543,,,13186824,False,,,,,,,5059257398.0,fastqsanger,,5059257398.0,fastqsanger,7371785,slurm,,,,132112168.0,corral-repl,,0.0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,fastq,1,0.0,,,defaults,,paired,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b576dc31ab00cb6375'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5931ac0c6dd997607'}]",,0,defaults,,,,,"""5""",0,,,,,,,,defaults,,0,,,dm3,indexed,0,,,,,,,,,,,,defaults,,,0.0,,,,,,,,,,,,,,,defaults,,32.0,,,,,,,,,,,,30888744,1466105154.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/1.0.1,1.0.1,,2016-06-16 19:34:52.686446,60740.0,535.0
,,2016-06-16 19:02:32.611799,slurm_multi,1466105130.0,0.0,6.0,main_w2_handler2,2739543,,,13186717,False,,,,,,,5589726996.0,fastqsanger,,5589726996.0,fastqsanger,7371720,slurm,,,,132112168.0,corral-repl,,0.0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,fastq,1,0.0,,,defaults,,paired,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f80ddeb7d4bf3ed5'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a4ff6f0e5c75e647'}]",,0,defaults,,,,,"""5""",0,,,,,,,,defaults,,0,,,dm3,indexed,0,,,,,,,,,,,,defaults,,,0.0,,,,,,,,,,,,,,,defaults,,32.0,,,,,,,,,,,,30888744,1466104451.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/1.0.1,1.0.1,,2016-06-16 19:25:34.642160,60740.0,679.0
,,2016-06-16 19:43:44.798104,slurm_multi,1466106970.0,0.0,6.0,main_w1_handler2,2741305,,,13187041,False,,,,,,,2960086758.0,fastq,,2960086758.0,fastq,7371980,slurm,,,,132112168.0,corral-repl,,0.0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,fastq,1,0.0,,,defaults,,paired,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5821b3040777ae1c3'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fb7ade40afdb9499'}]",,0,defaults,,,,,"""5""",0,,,,,,,,defaults,,0,,,ce10,indexed,0,,,,,,,,,,,,defaults,,,0.0,,,,,,,,,,,,,,,defaults,,32.0,,,,,,,,,,,,30888888,1466106556.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/1.0.1,1.0.1,,2016-06-16 19:56:12.523366,77760.0,414.0
,,2016-06-16 19:45:31.186718,slurm_multi,1466106431.0,0.0,6.0,main_w1_handler2,2702686,,,13187065,False,,,,,,,0.0,fastq,,0.0,fastq,7371960,slurm,,,,132112168.0,corral-repl,,0.0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,fastq,1,0.0,,,defaults,,paired,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5af28253ee3471141'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56e5e3fd2edde3cec'}]",,0,defaults,,,,,"""5""",0,,,,,,,,defaults,,0,,,hg19,indexed,0,,,,,,,,,,,,defaults,,,0.0,,,,,,,,,,,,,,,defaults,,32.0,,,,,,,,,,,,30912240,1466106378.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/1.0.1,1.0.1,,2016-06-16 19:47:13.302773,83915.0,53.0
,,2016-06-16 19:43:44.095689,slurm_multi,1466106543.0,0.0,6.0,main_w1_handler2,2741305,,,13187040,False,,,,,,,2023738415.0,fastq,,2023738415.0,fastq,7371953,slurm,,,,132112168.0,corral-repl,,0.0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,fastq,1,0.0,,,defaults,,paired,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f72a436a3f1ca27e'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b548efeb5f032f44c3'}]",,0,defaults,,,,,"""5""",0,,,,,,,,defaults,,0,,,ce10,indexed,0,,,,,,,,,,,,defaults,,,0.0,,,,,,,,,,,,,,,defaults,,32.0,,,,,,,,,,,,30888888,1466106236.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/1.0.1,1.0.1,,2016-06-16 19:49:07.032247,77760.0,307.0
,,2016-06-16 19:43:49.947423,slurm_multi,1466108027.0,0.0,6.0,main_w1_handler2,2741305,,,13187051,False,,,,,,,2212159086.0,fastq,,2212159086.0,fastq,7372117,slurm,,,,132112168.0,corral-repl,,0.0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,fastq,1,0.0,,,defaults,,paired,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fbf39e844a43f975'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b552de17b4482ebef2'}]",,0,defaults,,,,,"""5""",0,,,,,,,,defaults,,0,,,ce10,indexed,0,,,,,,,,,,,,defaults,,,0.0,,,,,,,,,,,,,,,defaults,,32.0,,,,,,,,,,,,30888888,1466107742.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/1.0.1,1.0.1,,2016-06-16 20:13:49.524424,77760.0,285.0
,,2016-06-16 19:43:48.579415,slurm_multi,1466107733.0,0.0,6.0,main_w1_handler2,2741305,,,13187047,False,,,,,,,1989933522.0,fastq,,1989933522.0,fastq,7372085,slurm,,,,132112168.0,corral-repl,,0.0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,fastq,1,0.0,,,defaults,,paired,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b4ca46d6aaff69d8'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51a5242c2f9b2a2db'}]",,0,defaults,,,,,"""5""",0,,,,,,,,defaults,,0,,,ce10,indexed,0,,,,,,,,,,,,defaults,,,0.0,,,,,,,,,,,,,,,defaults,,32.0,,,,,,,,,,,,30888888,1466107513.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/1.0.1,1.0.1,,2016-06-16 20:08:56.534854,77760.0,220.0
,,2016-06-16 19:48:58.888322,slurm_multi,1466106564.0,0.0,6.0,main_w1_handler2,2702686,,,13187079,False,,,,,,,0.0,fastq,,0.0,fastq,7371977,slurm,,,,132112168.0,corral-repl,,0.0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,fastq,1,0.0,,,defaults,,paired,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b598e485460741989a'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54b1980a8a388e33b'}]",,0,defaults,,,,,"""5""",0,,,,,,,,defaults,,0,,,hg19,indexed,0,,,,,,,,,,,,defaults,,,0.0,,,,,,,,,,,,,,,defaults,,32.0,,,,,,,,,,,,30912240,1466106550.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/1.0.1,1.0.1,,2016-06-16 19:49:25.092767,83915.0,14.0
,,2016-06-16 19:43:52.435619,slurm_multi,1466107505.0,0.0,6.0,main_w1_handler2,2741305,,,13187060,False,,,,,,,1426776336.0,fastq,,1426776336.0,fastq,7372061,slurm,,,,132112168.0,corral-repl,,0.0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,fastq,1,0.0,,,defaults,,paired,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56b36c53d67d71616'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e18f3e13be417f15'}]",,0,defaults,,,,,"""5""",0,,,,,,,,defaults,,0,,,ce10,indexed,0,,,,,,,,,,,,defaults,,,0.0,,,,,,,,,,,,,,,defaults,,32.0,,,,,,,,,,,,30888888,1466107332.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/1.0.1,1.0.1,,2016-06-16 20:05:07.403496,77760.0,173.0
,,2016-06-16 19:43:50.165247,slurm_multi,1466108198.0,0.0,6.0,main_w1_handler2,2741305,,,13187052,False,,,,,,,1140745820.0,fastq,,1140745820.0,fastq,7372161,slurm,,,,132112168.0,corral-repl,,0.0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,fastq,1,0.0,,,defaults,,paired,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51e230d03599ed850'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5576775a788ac7c31'}]",,0,defaults,,,,,"""5""",0,,,,,,,,defaults,,0,,,ce10,indexed,0,,,,,,,,,,,,defaults,,,0.0,,,,,,,,,,,,,,,defaults,,32.0,,,,,,,,,,,,30888888,1466108036.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/1.0.1,1.0.1,,2016-06-16 20:16:40.574639,77760.0,162.0
,,2016-06-16 19:43:45.842041,slurm_multi,1466106976.0,0.0,6.0,main_w2_handler2,2741305,,,13187042,False,,,,,,,3045448677.0,fastq,,3045448677.0,fastq,7371979,slurm,,,,132112168.0,corral-repl,,0.0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,fastq,1,0.0,,,defaults,,paired,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58de89cc4a0c36769'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58bbb1b0f3709dfb2'}]",,0,defaults,,,,,"""5""",0,,,,,,,,defaults,,0,,,ce10,indexed,0,,,,,,,,,,,,defaults,,,0.0,,,,,,,,,,,,,,,defaults,,32.0,,,,,,,,,,,,30888888,1466106556.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/1.0.1,1.0.1,,2016-06-16 19:56:19.274129,77760.0,420.0
,,2016-06-16 19:43:46.958219,slurm_multi,1466107163.0,0.0,6.0,main_w2_handler2,2741305,,,13187045,False,,,,,,,1577210493.0,fastq,,1577210493.0,fastq,7372019,slurm,,,,132112168.0,corral-repl,,0.0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,fastq,1,0.0,,,defaults,,paired,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b588d4c8d5d56272f9'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b599b7964aac4859f1'}]",,0,defaults,,,,,"""5""",0,,,,,,,,defaults,,0,,,ce10,indexed,0,,,,,,,,,,,,defaults,,,0.0,,,,,,,,,,,,,,,defaults,,32.0,,,,,,,,,,,,30888888,1466106983.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/1.0.1,1.0.1,,2016-06-16 19:59:25.540688,77760.0,180.0
,,2016-06-16 19:43:47.773873,slurm_multi,1466107328.0,0.0,6.0,main_w1_handler2,2741305,,,13187046,False,,,,,,,1287525559.0,fastq,,1287525559.0,fastq,7372047,slurm,,,,132112168.0,corral-repl,,0.0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,fastq,1,0.0,,,defaults,,paired,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58aa9c49bb3caa8c9'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b532cb0441ba4080e7'}]",,0,defaults,,,,,"""5""",0,,,,,,,,defaults,,0,,,ce10,indexed,0,,,,,,,,,,,,defaults,,,0.0,,,,,,,,,,,,,,,defaults,,32.0,,,,,,,,,,,,30888888,1466107171.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/1.0.1,1.0.1,,2016-06-16 20:02:09.975060,77760.0,157.0
,,2016-06-16 19:43:50.742238,slurm_multi,1466108321.0,0.0,6.0,main_w1_handler2,2741305,,,13187054,False,,,,,,,1012610340.0,fastq,,1012610340.0,fastq,7372180,slurm,,,,132112168.0,corral-repl,,0.0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,fastq,1,0.0,,,defaults,,paired,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b559fe8332d4afc26e'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fc90213f7e2847e1'}]",,0,defaults,,,,,"""5""",0,,,,,,,,defaults,,0,,,ce10,indexed,0,,,,,,,,,,,,defaults,,,0.0,,,,,,,,,,,,,,,defaults,,32.0,,,,,,,,,,,,30888888,1466108206.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/1.0.1,1.0.1,,2016-06-16 20:18:46.211740,77760.0,115.0
,,2016-06-16 19:43:46.376707,slurm_multi,1466107940.0,0.0,6.0,main_w2_handler2,2741305,,,13187044,False,,,,,,,1760144518.0,fastq,,1760144518.0,fastq,7372119,slurm,,,,132112168.0,corral-repl,,0.0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,fastq,1,0.0,,,defaults,,paired,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52702661e77f20bcd'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e7f2a05581e1e442'}]",,0,defaults,,,,,"""5""",0,,,,,,,,defaults,,0,,,ce10,indexed,0,,,,,,,,,,,,defaults,,,0.0,,,,,,,,,,,,,,,defaults,,32.0,,,,,,,,,,,,30888888,1466107745.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/1.0.1,1.0.1,,2016-06-16 20:12:21.550593,77760.0,195.0
,,2016-06-16 19:43:49.169187,slurm_multi,1466108191.0,0.0,6.0,main_w2_handler2,2741305,,,13187048,False,,,,,,,1350718364.0,fastq,,1350718364.0,fastq,7372160,slurm,,,,132112168.0,corral-repl,,0.0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,fastq,1,0.0,,,defaults,,paired,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b548a7f35d19e351f5'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b528d93bcaa8c57e1b'}]",,0,defaults,,,,,"""5""",0,,,,,,,,defaults,,0,,,ce10,indexed,0,,,,,,,,,,,,defaults,,,0.0,,,,,,,,,,,,,,,defaults,,32.0,,,,,,,,,,,,30888888,1466108033.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/1.0.1,1.0.1,,2016-06-16 20:16:33.407672,77760.0,158.0
