corData,corData_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.corData.values,parameters.corMethod,parameters.dbkey,parameters.outFileCorMatrix,parameters.outFileFormat,parameters.plotting_type.__current_case__,parameters.plotting_type.colorMap,parameters.plotting_type.plotNumbers,parameters.plotting_type.plotTitle,parameters.plotting_type.whatToPlot,parameters.plotting_type.zMax,parameters.plotting_type.zMin,parameters.removeOutliers,parameters.skipZeros,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
774000,deeptools_coverage_matrix,2017-03-01 19:49:39.437694,slurm_normal,1488397989.0,0,1.0,main_w4_handler0,2922150,15181838,False,,9332643.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","[{'src': 'hda', 'id': 28575932}]","""spearman""","""mm9""","""false""","""png""",1,,,ATAC-seq STC1 Cells,scatterplot,,,"""false""","""false""",32.0,,36363528,1488397964.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2017-03-01 19:53:12.156466,46988.0,25.0
774000,deeptools_coverage_matrix,2017-03-01 19:55:30.406256,slurm_normal,1488398287.0,0,1.0,main_w4_handler1,2922150,15181901,False,,9332700.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","[{'src': 'hda', 'id': 28575932}]","""spearman""","""mm9""","""false""","""png""",0,['RdYlBu'],true,ATAC-seq STC1 Cells,heatmap,,,"""false""","""false""",32.0,,36363528,1488398265.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2017-03-01 19:58:09.890315,46988.0,22.0
2101895,deeptools_coverage_matrix,2017-03-01 20:49:44.499768,slurm_normal,1488401704.0,0,1.0,main_w4_handler1,2922150,15182321,False,,9333192.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","[{'src': 'hda', 'id': 28576814}]","""spearman""","""mm9""","""false""","""png""",0,['RdYlBu'],true,ATAC-seq STC_Ghrl_Duod,heatmap,,,"""false""","""false""",32.0,,36363528,1488401685.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2017-03-01 20:55:05.367025,46988.0,19.0
2101895,deeptools_coverage_matrix,2017-03-01 21:20:37.978564,slurm_normal,1488403352.0,0,1.0,main_w4_handler1,2922150,15182581,False,,9333404.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","[{'src': 'hda', 'id': 28576814}]","""pearson""","""mm9""","""false""","""png""",1,,,,scatterplot,,,"""false""","""false""",32.0,,36363528,1488403329.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2017-03-01 21:22:33.833162,46988.0,23.0
1078858,deeptools_coverage_matrix,2017-03-01 21:20:17.565140,slurm_normal,1488403584.0,0,1.0,main_w3_handler1,2922150,15182577,False,,9333428.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","[{'src': 'hda', 'id': 28577192}]","""pearson""","""mm9""","""false""","""png""",1,,,Scaterplot ATAC-Seq Endocrine Cells,scatterplot,,,"""true""","""false""",32.0,,36363528,1488403555.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2017-03-01 21:26:28.995273,46988.0,29.0
2101895,deeptools_coverage_matrix,2017-03-01 21:26:17.245170,slurm_normal,1488403798.0,0,1.0,main_w3_handler1,2922150,15182620,False,,9333440.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","[{'src': 'hda', 'id': 28576814}]","""pearson""","""mm9""","""false""","""png""",1,,,,scatterplot,,,"""true""","""false""",32.0,,36363528,1488403672.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2017-03-01 21:30:03.077942,46988.0,126.0
1078858,deeptools_coverage_matrix,2017-03-01 21:28:36.358154,slurm_normal,1488403975.0,0,1.0,main_w4_handler0,2922150,15182637,False,,9333484.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","[{'src': 'hda', 'id': 28577192}]","""spearman""","""mm9""","""false""","""png""",0,['RdYlBu'],true,ATAC-seq Endocrine Cells,heatmap,,,"""true""","""false""",32.0,,36363528,1488403867.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2017-03-01 21:32:58.265532,46988.0,108.0
760618,deeptools_coverage_matrix,2017-03-01 22:42:50.927849,slurm_normal,1488408301.0,0,1.0,main_w4_handler1,2984536,15183181,False,,9334060.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","[{'src': 'hda', 'id': 28577938}]","""spearman""","""hg19""","""false""","""png""",0,['RdYlBu'],false,,heatmap,,,"""false""","""false""",32.0,,35330310,1488408288.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2017-03-01 22:45:04.513212,84399.0,13.0
91016,deeptools_coverage_matrix,2017-03-01 22:28:45.529245,slurm_normal,1488407449.0,0,1.0,main_w4_handler1,2982119,15183107,False,,9333965.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/rn5.len""","[{'src': 'hda', 'id': 28577511}]","""pearson""","""rn5""","""false""","""png""",0,['RdYlBu'],false,,heatmap,,,"""false""","""false""",32.0,,36367854,1488407432.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2017-03-01 22:30:51.268143,99461.0,17.0
4305686,deeptools_coverage_matrix,2017-03-01 23:34:07.191586,slurm_normal,1488411384.0,0,1.0,main_w3_handler1,2984536,15183438,False,,9334309.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","[{'src': 'hda', 'id': 28578341}]","""spearman""","""hg19""","""false""","""png""",0,['RdYlBu'],true,,heatmap,,,"""false""","""false""",32.0,,35330310,1488411344.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2017-03-01 23:36:26.493453,84399.0,40.0
77664052,deeptools_coverage_matrix,2017-03-02 05:26:34.862254,slurm_normal,1488432579.0,0,1.0,main_w4_handler1,2959569,15184948,False,,9335882.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","[{'src': 'hda', 'id': 28580592}]","""spearman""","""mm9""","""false""","""png""",0,['RdYlBu'],true,,heatmap,,,"""true""","""true""",32.0,,35204845,1488432523.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2017-03-02 05:29:41.260484,3720.0,56.0
2932525,deeptools_coverage_matrix,2017-03-02 11:18:23.272686,slurm_normal,1488453621.0,0,1.0,main_w3_handler1,3016292,15187374,False,,9338271.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","[{'src': 'hda', 'id': 28584381}]","""spearman""","""hg19""","""false""","""png""",0,['RdYlBu'],true,,heatmap,,,"""false""","""false""",32.0,,36385174,1488453605.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2017-03-02 11:20:23.827454,40324.0,16.0
715354,deeptools_coverage_matrix,2017-03-02 11:51:37.606621,slurm_normal,1488455637.0,0,1.0,main_w3_handler1,3016292,15187692,False,,9338573.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","[{'src': 'hda', 'id': 28584580}]","""pearson""","""hg19""","""false""","""png""",0,['RdYlBu'],true,,heatmap,,,"""false""","""false""",32.0,,36385174,1488455614.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2017-03-02 11:53:59.727685,40324.0,23.0
2751221,deeptools_coverage_matrix,2017-03-02 13:44:39.536541,slurm_normal,1488462404.0,0,1.0,main_w4_handler1,3016447,15188774,False,,9339674.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","[{'src': 'hda', 'id': 28586855}]","""pearson""","""hg19""","""false""","""png""",0,['RdYlBu'],true,,heatmap,,,"""false""","""false""",32.0,,36385174,1488462387.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2017-03-02 13:46:47.156029,40324.0,17.0
1195562,deeptools_coverage_matrix,2017-03-02 16:15:04.470408,slurm_normal,1488471411.0,0,1.0,main_w3_handler1,3016606,15190265,False,,9341095.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","[{'src': 'hda', 'id': 28588650}]","""pearson""","""hg19""","""false""","""png""",0,['RdYlBu'],true,,heatmap,,,"""false""","""false""",32.0,,36385174,1488471397.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2017-03-02 16:16:52.997542,40324.0,14.0
17577730,deeptools_coverage_matrix,2017-03-02 17:14:27.648193,slurm_normal,1488475015.0,0,1.0,main_w4_handler0,3016453,15190910,False,,9341741.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","[{'src': 'hda', 'id': 28590190}]","""spearman""","""mm9""","""false""","""png""",0,['RdYlBu'],false,,heatmap,,,"""false""","""false""",32.0,,36304356,1488474984.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2017-03-02 17:16:56.628164,42925.0,31.0
3796793,deeptools_coverage_matrix,2017-03-02 17:42:17.498631,slurm_normal,1488476640.0,0,1.0,main_w4_handler1,2922150,15191105,False,,9341932.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","[{'src': 'hda', 'id': 28590514}]","""pearson""","""mm9""","""false""","""png""",0,['RdYlBu'],false,,heatmap,,,"""false""","""false""",32.0,,36392121,1488476629.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2017-03-02 17:44:01.886811,46988.0,11.0
107601766,deeptools_coverage_matrix,2017-03-02 17:57:04.740826,slurm_normal,1488477611.0,0,1.0,main_w4_handler0,3016453,15191166,False,,9341985.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","[{'src': 'hda', 'id': 28590477}]","""spearman""","""mm9""","""false""","""png""",0,['RdYlBu'],false,,heatmap,,,"""false""","""false""",32.0,,36304356,1488477504.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2017-03-02 18:00:13.300450,42925.0,107.0
3796793,deeptools_coverage_matrix,2017-03-02 17:46:11.473003,slurm_normal,1488476880.0,0,1.0,main_w3_handler0,2922150,15191123,False,,9341958.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","[{'src': 'hda', 'id': 28590514}]","""pearson""","""mm9""","""false""","""png""",1,,,,scatterplot,,,"""true""","""false""",32.0,,36392121,1488476867.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2017-03-02 17:48:03.212558,46988.0,13.0
107601766,deeptools_coverage_matrix,2017-03-02 18:01:50.931861,slurm_normal,1488477842.0,0,1.0,main_w3_handler1,3016453,15191193,False,,9342018.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","[{'src': 'hda', 'id': 28590477}]","""pearson""","""mm9""","""false""","""png""",0,['RdYlBu'],false,,heatmap,,,"""false""","""false""",32.0,,36304356,1488477795.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2017-03-02 18:04:03.647077,42925.0,47.0
107601766,deeptools_coverage_matrix,2017-03-02 18:05:07.716819,slurm_normal,1488478027.0,0,1.0,main_w3_handler1,3016453,15191227,False,,9342047.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","[{'src': 'hda', 'id': 28590477}]","""pearson""","""mm9""","""false""","""png""",0,['RdYlBu'],true,,heatmap,,,"""true""","""false""",32.0,,36304356,1488477993.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2017-03-02 18:07:09.112048,42925.0,34.0
5812129,deeptools_coverage_matrix,2017-03-02 18:37:15.863254,slurm_normal,1488479942.0,0,1.0,main_w3_handler1,2922150,15191423,False,,9342243.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","[{'src': 'hda', 'id': 28590983}]","""pearson""","""mm9""","""false""","""png""",1,,,,scatterplot,,,"""false""","""false""",32.0,,36392121,1488479928.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2017-03-02 18:39:03.544147,46988.0,14.0
13541291,deeptools_coverage_matrix,2017-03-02 20:30:38.979572,slurm_normal,1488486811.0,0,1.0,main_w4_handler1,2922150,15192569,False,,9343301.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","[{'src': 'hda', 'id': 28592710}]","""pearson""","""mm9""","""false""","""png""",1,,,Scatterplot showing correlation among ATACseq bigwig files,scatterplot,,,"""false""","""false""",32.0,,36392121,1488486781.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2017-03-02 20:33:35.471748,46988.0,30.0
13541291,deeptools_coverage_matrix,2017-03-02 20:28:55.661568,slurm_normal,1488486770.0,0,1.0,main_w3_handler0,2922150,15192532,False,,9343286.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","[{'src': 'hda', 'id': 28592710}]","""spearman""","""mm9""","""false""","""png""",0,['RdYlBu'],true,,heatmap,,,"""false""","""false""",32.0,,36392121,1488486631.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2017-03-02 20:32:52.212116,46988.0,139.0
7733574,deeptools_coverage_matrix,2017-03-02 20:55:35.276833,slurm_normal,1488488301.0,0,1.0,main_w3_handler0,2922150,15192864,False,,9343549.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","[{'src': 'hda', 'id': 28593025}]","""spearman""","""mm9""","""false""","""png""",0,['RdYlBu'],true,Heatmap showing correlation among different ATAC-seq bigwig files,heatmap,,,"""false""","""false""",32.0,,36392121,1488488263.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2017-03-02 20:58:23.807319,46988.0,38.0
7733574,deeptools_coverage_matrix,2017-03-02 20:58:31.825166,slurm_normal,1488488703.0,0,1.0,main_w4_handler1,2922150,15192924,False,,9343594.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","[{'src': 'hda', 'id': 28593025}]","""pearson""","""mm9""","""false""","""png""",1,,,Scatterplot showing correlation of THSS in Endocrine vs Non-endocrine Cells,scatterplot,,,"""false""","""false""",32.0,,36392121,1488488669.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2017-03-02 21:05:04.945985,46988.0,34.0
9696416,deeptools_coverage_matrix,2017-03-02 21:20:46.429208,slurm_normal,1488489824.0,0,1.0,main_w4_handler1,2922150,15193077,False,,9343772.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","[{'src': 'hda', 'id': 28593507}]","""pearson""","""mm9""","""false""","""png""",1,,,Scatterplot showing correlation of THSS in Endocrine vs Non-endocrine Cells,scatterplot,,,"""false""","""false""",32.0,,36392121,1488489799.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2017-03-02 21:23:47.921242,46988.0,25.0
9696416,deeptools_coverage_matrix,2017-03-02 21:23:12.050570,slurm_normal,1488489928.0,0,1.0,main_w3_handler0,2922150,15193101,False,,9343786.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","[{'src': 'hda', 'id': 28593507}]","""spearman""","""mm9""","""false""","""png""",0,['RdYlBu'],true,Heatmap showing correlation among ATAC-seq bigwig files (Endocrine and Non-endocrine),heatmap,,,"""false""","""false""",32.0,,36392121,1488489903.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2017-03-02 21:25:31.958554,46988.0,25.0
9696416,deeptools_coverage_matrix,2017-03-02 21:28:03.765891,slurm_normal,1488490322.0,0,1.0,main_w4_handler1,2922150,15193146,False,,9343840.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","[{'src': 'hda', 'id': 28593507}]","""pearson""","""mm9""","""false""","""png""",1,,,Scatterplot showing correlation of THSS in Endocrine vs Non-endocrine Cells,scatterplot,,,"""true""","""false""",32.0,,36392121,1488490277.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2017-03-02 21:32:04.028175,46988.0,45.0
7770134,deeptools_coverage_matrix,2017-03-02 21:43:57.220909,slurm_normal,1488491321.0,0,1.0,main_w4_handler1,2922150,15193277,False,,9343964.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","[{'src': 'hda', 'id': 28593871}]","""pearson""","""mm9""","""false""","""png""",1,,,Scatterplot showing correlation of THSS in Endocrine vs Non-endocrine Cells,scatterplot,,,"""true""","""false""",32.0,,36392121,1488491277.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2017-03-02 21:48:44.427192,46988.0,44.0
7770134,deeptools_coverage_matrix,2017-03-02 22:05:14.560037,slurm_normal,1488492490.0,0,1.0,main_w3_handler0,2922150,15193603,False,,9344247.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","[{'src': 'hda', 'id': 28593871}]","""pearson""","""mm9""","""false""","""png""",0,['RdYlBu'],true,Heatmap showing correlation of THSS (ATAC-seq) in Endocrine vs Non-Endocrine Cells,heatmap,,,"""true""","""false""",32.0,,36392121,1488492460.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2017-03-02 22:08:11.410279,46988.0,30.0
400358,deeptools_coverage_matrix,2017-03-03 08:06:07.931200,slurm_normal,1488528533.0,0,1.0,main_w4_handler0,3014437,15196961,False,,9347449.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","[{'src': 'hda', 'id': 28599426}]","""pearson""","""?""","""false""","""png""",1,,,WT 4.5 hpf,scatterplot,,,"""false""","""false""",32.0,,36353008,1488528519.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2017-03-03 08:08:56.120215,101081.0,14.0
399176,deeptools_coverage_matrix,2017-03-03 08:08:44.195035,slurm_normal,1488528784.0,0,1.0,main_w3_handler0,3014437,15196975,False,,9347470.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","[{'src': 'hda', 'id': 28599431}]","""pearson""","""?""","""false""","""png""",1,,,Rad21 KD 4.5 hpf,scatterplot,,,"""false""","""false""",32.0,,36353008,1488528773.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2017-03-03 08:13:07.771804,101081.0,11.0
371299,deeptools_coverage_matrix,2017-03-03 08:08:20.310188,slurm_normal,1488528613.0,0,1.0,main_w4_handler0,3014437,15196968,False,,9347459.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","[{'src': 'hda', 'id': 28599430}]","""pearson""","""?""","""false""","""png""",1,,,Rad21 KD 3.3 hpf,scatterplot,,,"""false""","""false""",32.0,,36353008,1488528599.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2017-03-03 08:10:15.282940,101081.0,14.0
2350535,deeptools_coverage_matrix,2017-03-03 08:12:34.823996,slurm_normal,1488532572.0,0,1.0,main_w3_handler0,3014437,15197003,False,,9347885.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","[{'src': 'hda', 'id': 28599460}]","""pearson""","""?""","""false""","""png""",0,['PuRd'],true,All samples and biological replicates,heatmap,,,"""false""","""false""",32.0,,36353008,1488532561.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2017-03-03 09:16:14.477146,101081.0,11.0
371299,deeptools_coverage_matrix,2017-03-03 08:14:36.553920,slurm_normal,1488529101.0,0,1.0,main_w3_handler1,3014437,15197030,False,,9347532.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","[{'src': 'hda', 'id': 28599430}]","""pearson""","""?""","""false""","""png""",1,,,Rad21 KD 3.3 hpf,scatterplot,,,"""true""","""false""",32.0,,36353008,1488529085.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2017-03-03 08:18:22.932128,101081.0,16.0
357996,deeptools_coverage_matrix,2017-03-03 08:10:29.433483,slurm_normal,1488529384.0,0,1.0,main_w3_handler1,3014437,15196984,False,,9347557.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","[{'src': 'hda', 'id': 28599434}]","""pearson""","""?""","""false""","""png""",1,,,WT 3.3 hpf,scatterplot,,,"""false""","""false""",32.0,,36353008,1488529373.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2017-03-03 08:23:05.367368,101081.0,11.0
