chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input_bams_0|input_bam,input_bams_0|input_bam_filetype,input_bams_10|input_bam,input_bams_10|input_bam_filetype,input_bams_11|input_bam,input_bams_11|input_bam_filetype,input_bams_12|input_bam,input_bams_12|input_bam_filetype,input_bams_13|input_bam,input_bams_13|input_bam_filetype,input_bams_14|input_bam,input_bams_14|input_bam_filetype,input_bams_15|input_bam,input_bams_15|input_bam_filetype,input_bams_16|input_bam,input_bams_16|input_bam_filetype,input_bams_17|input_bam,input_bams_17|input_bam_filetype,input_bams_18|input_bam,input_bams_18|input_bam_filetype,input_bams_19|input_bam,input_bams_19|input_bam_filetype,input_bams_1|input_bam,input_bams_1|input_bam_filetype,input_bams_20|input_bam,input_bams_20|input_bam_filetype,input_bams_21|input_bam,input_bams_21|input_bam_filetype,input_bams_22|input_bam,input_bams_22|input_bam_filetype,input_bams_2|input_bam,input_bams_2|input_bam_filetype,input_bams_3|input_bam,input_bams_3|input_bam_filetype,input_bams_4|input_bam,input_bams_4|input_bam_filetype,input_bams_5|input_bam,input_bams_5|input_bam_filetype,input_bams_6|input_bam,input_bams_6|input_bam_filetype,input_bams_7|input_bam,input_bams_7|input_bam_filetype,input_bams_8|input_bam,input_bams_8|input_bam_filetype,input_bams_9|input_bam,input_bams_9|input_bam_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.advanced_options.__current_case__,parameters.advanced_options.advanced_options_selector,parameters.advanced_options.coverage_dtype,parameters.advanced_options.safe,parameters.chromInfo,parameters.coverage_dtype,parameters.dbkey,parameters.input_bams_0|input_bam|__identifier__,parameters.min_base_quality,parameters.min_mapping_quality,parameters.min_support_depth,parameters.ploidy,parameters.reference_source.__current_case__,parameters.reference_source.input_bams,parameters.reference_source.ref_file,parameters.reference_source.ref_file.__class__,parameters.reference_source.ref_file.value,parameters.reference_source.ref_file.values,parameters.reference_source.reference_source_selector,parameters.regions,parameters.use_strand,parameters.variants_only,processor_count,ref_file,ref_file_filetype,reference_source|input_bams_0|input_bam,reference_source|input_bams_0|input_bam_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-04-28 13:32:00.661435,slurm_normal_64gb,1461850413.0,0,1.0,main_w2_handler0,2675870,12670167,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6870784,slurm,,132112168.0,corral-repl,,,1.0,advanced,uint8,false,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""",,"""Homo_sapiens_nuHg19_mtrCRS""",,"""20""","""30""","""1""","""1""",0.0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 'bbd44e69cb8906b5b50a1f6993e2c050'}]}}]",Homo_sapiens_nuHg19_mtrCRS,,,,cached,[],"""true""","""true""",32.0,,,18233254.0,bam,,29911864.0,1461850342.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2016-04-28 13:33:34.237311,80381.0,71.0
,,2016-02-10 15:54:51.502715,slurm_normal_16gb,1455119799.0,0,1.0,main_w2_handler1,1976796,11779293,False,,2971156.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6031772.roundup,slurm,,132112168.0,corral-repl,,,1.0,advanced,uint32,True,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""",,"""Homo_sapiens_nuHg19_mtrCRS""",,"""20""","""20""","""200""","""1""",0.0,"[{'__index__': 0, 'input_bam': 18789617}]",Homo_sapiens_nuHg19_mtrCRS,,,,cached,"[{""__index__"": 0, ""end"": ""16569"", ""chromosome"": ""gi|251831106|ref|NC_012920.1|"", ""start"": ""1""}, {""__index__"": 1, ""end"": ""16569"", ""chromosome"": ""chrM"", ""start"": ""1""}]","""True""","""False""",32.0,,,,,,28160863.0,1455119763.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2016-02-10 15:56:52.539102,21577.0,36.0
,,2016-03-12 18:52:05.143805,slurm_normal_64gb,1457809217.0,0,1.0,main_w1_handler2,2631401,12114998,False,,18233254.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6338269,slurm,,132112168.0,corral-repl,,"""724b80bee88311e59210005056a51846""",1.0,advanced,uint8,False,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""uint16""","""Homo_sapiens_nuHg19_mtrCRS""",,"""20""","""""","""10""","""1""",0.0,"[{'__index__': 0, 'input_bam': 23810131}]",Homo_sapiens_nuHg19_mtrCRS,,,,cached,[],"""True""","""True""",32.0,,,,,,28777210.0,1457809116.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2016-03-12 19:00:18.690154,74970.0,101.0
,,2016-02-17 13:18:02.773031,slurm_normal_64gb,1455725449.0,0,1.0,main_w2_handler1,2602026,11857051,False,,18328405.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6098866,slurm,,132112168.0,corral-repl,,,1.0,advanced,uint8,False,"""/galaxy-repl/localdata/chrom/hg38.len""",,"""hg38""",,"""20""","""""","""10""","""1""",0.0,"[{'__index__': 0, 'input_bam': 23383505}]",hg38,,,,cached,[],"""True""","""True""",32.0,,,,,,27345593.0,1455715116.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2016-02-17 16:10:52.357394,1224.0,10333.0
,,2016-02-16 21:58:38.565189,slurm_normal_64gb,1455680935.0,0,1.0,main_w1_handler2,2602026,11852540,False,,18328405.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6095950,slurm,,132112168.0,corral-repl,,,1.0,advanced,uint8,False,"""/galaxy-repl/localdata/chrom/hg38.len""",,"""hg38""",,"""20""","""""","""10""","""1""",0.0,"[{'__index__': 0, 'input_bam': 23383505}]",hg38,,,,cached,[],"""True""","""True""",32.0,,,,,,27345593.0,1455669857.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2016-02-17 03:48:57.145962,1224.0,11078.0
,,2016-06-22 00:49:40.997532,slurm_normal_64gb,1466556654.0,0,1.0,main_w1_handler1,2712926,13230754,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7415841,slurm,,132112168.0,corral-repl,,"""33d8f2fa381311e685a1005056a52a46""",1.0,advanced,uint32,false,"""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""",,"""30""","""20""","""200""","""1""",0.0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 'bbd44e69cb8906b5ef906fbd28621f3f'}]}}]",hg19,,,,cached,"[{""__index__"": 0, ""end"": ""16569"", ""chromosome"": ""chrM"", ""start"": ""1""}]","""true""","""false""",32.0,,,9497323804.0,bam,,30362146.0,1466556595.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2016-06-22 00:50:55.911872,4594.0,59.0
,,2016-06-22 01:53:24.366961,slurm_normal_64gb,1466560460.0,0,1.0,main_w2_handler0,2712926,13231195,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7416304,slurm,,132112168.0,corral-repl,,"""1acb1f32381c11e6b789005056a52a46""",1.0,advanced,uint32,false,"""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""",,"""30""","""20""","""200""","""1""",0.0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 'bbd44e69cb8906b5b2ffb6002b3017ab'}]}}]",hg19,,,,cached,"[{""__index__"": 0, ""end"": ""16569"", ""chromosome"": ""chrM"", ""start"": ""1""}]","""true""","""false""",32.0,,,8938268213.0,bam,,30362146.0,1466560418.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2016-06-22 01:54:21.340757,4594.0,42.0
,,2016-06-22 02:13:23.594535,slurm_normal_64gb,1466561676.0,0,1.0,main_w2_handler1,2712926,13231289,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7416372,slurm,,132112168.0,corral-repl,,"""e58999b8381e11e698a6005056a51846""",1.0,advanced,uint32,false,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""",,"""Homo_sapiens_nuHg19_mtrCRS""",,"""30""","""20""","""200""","""1""",0.0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 'bbd44e69cb8906b5b81339f6d641cdb7'}]}}]",hg19,,,,cached,"[{""__index__"": 0, ""end"": ""16569"", ""chromosome"": ""chrM"", ""start"": ""1""}]","""true""","""false""",32.0,,,9497323804.0,bam,,30362146.0,1466561614.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2016-06-22 02:14:37.952763,4594.0,62.0
,,2016-05-03 15:01:43.553527,slurm_normal_64gb,1462287883.0,0,1.0,main_w1_handler2,2669987,12758727,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6954420,slurm,,132112168.0,corral-repl,,,1.0,advanced,uint8,false,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""",,"""Homo_sapiens_nuHg19_mtrCRS""",,"""25""","""25""","""25""","""1""",0.0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 'bbd44e69cb8906b5d987bbf8496c75d3'}]}}]",Homo_sapiens_nuHg19_mtrCRS,,,,cached,[],"""true""","""true""",32.0,,,18233254.0,bam,,30015249.0,1462287741.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2016-05-03 15:04:47.067256,80384.0,142.0
,,2016-05-03 15:05:22.107557,slurm_normal_64gb,1462288075.0,0,1.0,main_w2_handler1,2679356,12758761,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6954508,slurm,,132112168.0,corral-repl,,,1.0,advanced,uint8,false,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""",,"""Homo_sapiens_nuHg19_mtrCRS""",,"""32""","""32""","""32""","""1""",0.0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 'bbd44e69cb8906b51c5784e9ff191088'}]}}]",Homo_sapiens_nuHg19_mtrCRS,,,,cached,[],"""true""","""true""",32.0,,,18233254.0,bam,,30015310.0,1462287951.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2016-05-03 15:07:56.416037,80387.0,124.0
,,2016-05-03 15:06:08.527885,slurm_normal_64gb,1462288100.0,0,1.0,main_w2_handler1,2669987,12758770,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6954528,slurm,,132112168.0,corral-repl,,,1.0,advanced,uint8,false,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""",,"""Homo_sapiens_nuHg19_mtrCRS""",,"""18""","""18""","""18""","""1""",0.0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 'bbd44e69cb8906b5d987bbf8496c75d3'}]}}]",Homo_sapiens_nuHg19_mtrCRS,,,,cached,[],"""true""","""true""",32.0,,,18233254.0,bam,,30015249.0,1462288015.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2016-05-03 15:08:22.597625,80384.0,85.0
,,2016-05-03 15:34:59.593962,slurm_normal_64gb,1462289882.0,0,1.0,main_w2_handler1,2675913,12759021,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6955117,slurm,,132112168.0,corral-repl,,,1.0,advanced,uint8,false,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""",,"""Homo_sapiens_nuHg19_mtrCRS""",,"""24""","""24""","""24""","""1""",0.0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 'bbd44e69cb8906b528b11d2cd702c5b4'}]}}]",Homo_sapiens_nuHg19_mtrCRS,,,,cached,[],"""true""","""true""",32.0,,,18233254.0,bam,,28921843.0,1462289744.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2016-05-03 15:38:07.221800,80386.0,138.0
,,2016-05-03 15:41:00.138815,slurm_normal_64gb,1462290156.0,0,1.0,main_w2_handler0,2675870,12759080,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6955199,slurm,,132112168.0,corral-repl,,,1.0,advanced,uint8,false,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""",,"""Homo_sapiens_nuHg19_mtrCRS""",,"""30""","""14""","""20""","""1""",0.0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 'bbd44e69cb8906b5b50a1f6993e2c050'}]}}]",Homo_sapiens_nuHg19_mtrCRS,,,,cached,[],"""true""","""true""",32.0,,,18233254.0,bam,,30016082.0,1462290091.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2016-05-03 15:42:38.655248,80381.0,65.0
,,2016-05-03 15:48:32.214163,slurm_normal_64gb,1462290621.0,0,1.0,main_w1_handler2,2675886,12759202,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6955374,slurm,,132112168.0,corral-repl,,,1.0,advanced,uint8,false,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""",,"""Homo_sapiens_nuHg19_mtrCRS""",,"""29""","""20""","""29""","""1""",0.0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 'bbd44e69cb8906b5fb4063aa3aa1e3c0'}]}}]",Homo_sapiens_nuHg19_mtrCRS,,,,cached,[],"""true""","""true""",32.0,,,18233254.0,bam,,30016071.0,1462290557.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2016-05-03 15:50:24.218188,80379.0,64.0
,,2016-05-10 02:27:44.768975,slurm_normal_64gb,1462847366.0,0,1.0,main_w1_handler1,2675913,12839277,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7040344,slurm,,132112168.0,corral-repl,,,1.0,advanced,uint8,false,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""",,"""Homo_sapiens_nuHg19_mtrCRS""",,"""17""","""17""","""17""","""1""",0.0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 'bbd44e69cb8906b528b11d2cd702c5b4'}]}}]",Homo_sapiens_nuHg19_mtrCRS,,,,cached,[],"""true""","""true""",32.0,,,18233254.0,bam,,30122618.0,1462847298.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2016-05-10 02:29:28.539544,80386.0,68.0
,,2016-04-21 15:50:18.685423,slurm_normal_64gb,1461256408.0,0,1.0,main_w2_handler1,2679369,12551359,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6739903,slurm,,132112168.0,corral-repl,,,1.0,advanced,uint8,false,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""",,"""Homo_sapiens_nuHg19_mtrCRS""",,"""20""","""20""","""20""","""1""",0.0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 'bbd44e69cb8906b56284abbdbccac9f0'}]}}]",Homo_sapiens_nuHg19_mtrCRS,,,,cached,[],"""true""","""true""",32.0,,,18233254.0,bam,,29738609.0,1461256342.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2016-04-21 16:33:31.813987,81200.0,66.0
,,2016-04-21 15:49:21.484949,slurm_normal_64gb,1461256065.0,0,1.0,main_w1_handler2,2675861,12551340,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6739872,slurm,,132112168.0,corral-repl,,,1.0,advanced,uint8,false,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""",,"""Homo_sapiens_nuHg19_mtrCRS""",,"""20""","""20""","""20""","""1""",0.0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 'bbd44e69cb8906b5ba6a5e7016bc4a54'}]}}]",Homo_sapiens_nuHg19_mtrCRS,,,,cached,[],"""true""","""true""",32.0,,,18233254.0,bam,,29682441.0,1461256001.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2016-04-21 16:27:48.337485,54238.0,64.0
,,2016-04-21 15:49:23.527716,slurm_normal_64gb,1461256134.0,0,1.0,main_w1_handler2,2675913,12551347,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6739873,slurm,,132112168.0,corral-repl,,,1.0,advanced,uint8,false,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""",,"""Homo_sapiens_nuHg19_mtrCRS""",,"""20""","""20""","""10""","""1""",0.0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 'bbd44e69cb8906b528b11d2cd702c5b4'}]}}]",Homo_sapiens_nuHg19_mtrCRS,,,,cached,[],"""true""","""true""",32.0,,,18233254.0,bam,,28921843.0,1461256065.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2016-04-21 16:28:58.542824,80386.0,69.0
,,2016-04-21 15:49:29.077817,slurm_normal_64gb,1461256342.0,0,1.0,main_w2_handler0,2675870,12551350,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6739877,slurm,,132112168.0,corral-repl,,,1.0,advanced,uint8,false,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""",,"""Homo_sapiens_nuHg19_mtrCRS""",,"""20""","""20""","""20""","""1""",0.0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 'bbd44e69cb8906b5b50a1f6993e2c050'}]}}]",Homo_sapiens_nuHg19_mtrCRS,,,,cached,[],"""true""","""true""",32.0,,,18233254.0,bam,,29738892.0,1461256274.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2016-04-21 16:32:25.988086,80381.0,68.0
,,2016-04-21 15:49:23.367954,slurm_normal_64gb,1461256372.0,0,1.0,main_w2_handler1,2675865,12551346,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6739878,slurm,,132112168.0,corral-repl,,,1.0,advanced,uint8,false,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""",,"""Homo_sapiens_nuHg19_mtrCRS""",,"""20""","""20""","""20""","""1""",0.0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 'bbd44e69cb8906b56fdedcc01f73bc28'}]}}]",Homo_sapiens_nuHg19_mtrCRS,,,,cached,[],"""true""","""true""",32.0,,,18233254.0,bam,,29738789.0,1461256309.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2016-04-21 16:32:54.724538,80378.0,63.0
,,2016-04-21 15:49:22.649791,slurm_normal_64gb,1461255864.0,0,1.0,main_w2_handler1,2675859,12551342,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6739868,slurm,,132112168.0,corral-repl,,,1.0,advanced,uint8,false,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""",,"""Homo_sapiens_nuHg19_mtrCRS""",,"""20""","""20""","""20""","""1""",0.0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 'bbd44e69cb8906b53a3b756a2c210e37'}]}}]",Homo_sapiens_nuHg19_mtrCRS,,,,cached,[],"""true""","""true""",32.0,,,18233254.0,bam,,29738812.0,1461255799.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2016-04-21 16:24:26.127013,80387.0,65.0
,,2016-04-21 15:49:15.296488,slurm_normal_64gb,1461255799.0,0,1.0,main_w1_handler1,2675886,12551339,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6739867,slurm,,132112168.0,corral-repl,,,1.0,advanced,uint8,false,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""",,"""Homo_sapiens_nuHg19_mtrCRS""",,"""20""","""20""","""20""","""1""",0.0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 'bbd44e69cb8906b5fb4063aa3aa1e3c0'}]}}]",Homo_sapiens_nuHg19_mtrCRS,,,,cached,[],"""true""","""true""",32.0,,,18233254.0,bam,,29738888.0,1461255712.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2016-04-21 16:23:22.507159,80379.0,87.0
,,2016-04-21 15:49:23.124461,slurm_normal_64gb,1461256001.0,0,1.0,main_w1_handler0,2676697,12551344,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6739871,slurm,,132112168.0,corral-repl,,,1.0,advanced,uint8,false,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""",,"""Homo_sapiens_nuHg19_mtrCRS""",,"""20""","""20""","""20""","""1""",0.0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 'bbd44e69cb8906b5aaa98bc3f316c38d'}]}}]",Homo_sapiens_nuHg19_mtrCRS,,,,cached,[],"""true""","""true""",32.0,,,18233254.0,bam,,29738893.0,1461255933.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2016-04-21 16:26:44.436566,80382.0,68.0
,,2016-04-21 15:49:21.942879,slurm_normal_64gb,1461255933.0,0,1.0,main_w1_handler0,2675876,12551341,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6739870,slurm,,132112168.0,corral-repl,,,1.0,advanced,uint8,false,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""",,"""Homo_sapiens_nuHg19_mtrCRS""",,"""20""","""20""","""20""","""1""",0.0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 'bbd44e69cb8906b54e4d85064b33a6e3'}]}}]",Homo_sapiens_nuHg19_mtrCRS,,,,cached,[],"""true""","""true""",32.0,,,18233254.0,bam,,29738800.0,1461255864.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2016-04-21 16:25:36.620787,80383.0,69.0
,,2016-04-21 15:49:23.123902,slurm_normal_64gb,1461256200.0,0,1.0,main_w1_handler1,2675862,12551343,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6739874,slurm,,132112168.0,corral-repl,,,1.0,advanced,uint8,false,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""",,"""Homo_sapiens_nuHg19_mtrCRS""",,"""20""","""20""","""20""","""1""",0.0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 'bbd44e69cb8906b5cac0543af0786c01'}]}}]",Homo_sapiens_nuHg19_mtrCRS,,,,cached,[],"""true""","""true""",32.0,,,18233254.0,bam,,29738889.0,1461256134.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2016-04-21 16:30:04.037467,80384.0,66.0
,,2016-04-21 15:49:23.195444,slurm_normal_64gb,1461256274.0,0,1.0,main_w2_handler0,2675880,12551345,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6739875,slurm,,132112168.0,corral-repl,,,1.0,advanced,uint8,false,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""",,"""Homo_sapiens_nuHg19_mtrCRS""",,"""20""","""20""","""20""","""1""",0.0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 'bbd44e69cb8906b532b4e8bb43d10aba'}]}}]",Homo_sapiens_nuHg19_mtrCRS,,,,cached,[],"""true""","""true""",32.0,,,18233254.0,bam,,29738790.0,1461256200.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2016-04-21 16:31:17.976904,80388.0,74.0
,,2016-04-21 15:49:28.953768,slurm_normal_64gb,1461256309.0,0,1.0,main_w2_handler0,2677617,12551349,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6739876,slurm,,132112168.0,corral-repl,,,1.0,advanced,uint8,false,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""",,"""Homo_sapiens_nuHg19_mtrCRS""",,"""20""","""20""","""20""","""1""",0.0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 'bbd44e69cb8906b5d8489f45fb3e129b'}]}}]",Homo_sapiens_nuHg19_mtrCRS,,,,cached,[],"""true""","""true""",32.0,,,18233254.0,bam,,29738894.0,1461256242.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2016-04-21 16:31:53.645210,80385.0,67.0
