chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,input2,input2_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.boxit,parameters.chromInfo,parameters.dbkey,parameters.input1,parameters.input1.values,parameters.input1|__identifier__,parameters.input2,parameters.input2.values,parameters.input2|__identifier__,parameters.wordsize,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-03-13 10:51:52.369809,slurm_normal,1489402327.0,1.0,,1.0,main_w4_handler1,2993171,15280324,False,,16127,fasta,3242,fasta,9424638.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28733872}]",,,"[{'src': 'hda', 'id': 28733822}]",,"""110""",32.0,,36586726,1489402321.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2017-03-13 10:52:09.919788,99959.0,6.0
,,2017-03-13 10:47:56.842314,slurm_normal,1489402146.0,1.0,,1.0,main_w4_handler0,2993193,15280291,False,,2712,fasta,13025,fasta,9424587.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28733925}]",,,"[{'src': 'hda', 'id': 28733924}]",,"""80""",32.0,,36586915,1489402140.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2017-03-13 10:49:25.485340,99971.0,6.0
,,2016-10-07 13:25:05.275240,slurm_normal,1475846792.0,1.0,,1.0,main_w4_handler0,2838779,14028831,False,,1066,fasta,1066,fasta,8246589.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ceab4767ae504bfd'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ceab4767ae504bfd'}]",,"""4""",32.0,,33521621,1475846789.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2016-10-07 13:26:35.412024,90335.0,3.0
,,2016-01-19 13:16:52.718036,slurm_normal,1453209448.0,1.0,,1.0,main_w1_handler2,2570273,11544773,False,,656,fasta,693,fasta,5810995.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",22954033,,,22954048,,,"""4""",32.0,,27545748,1453209444.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2016-01-19 13:17:37.754413,,4.0
,,2016-10-31 13:09:28.984769,slurm_normal,1477919377.0,1.0,,1.0,main_w3_handler1,2699298,14215673,False,,3445,fasta,164749,fasta,8426117.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f30868ce3b3db075'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f4169731b63ea767'}]",,"""10""",32.0,,34000135,1477919373.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2016-10-31 13:09:38.601070,84107.0,4.0
,,2016-01-19 13:19:29.961176,slurm_normal,1453209592.0,1.0,,1.0,main_w1_handler1,2570279,11544846,False,,601,fasta,604,fasta,5811065.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",22954195,,,22954191,,,"""4""",32.0,,27545780,1453209588.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2016-01-19 13:19:59.448099,,4.0
,,2017-09-29 14:16:41.699872,slurm_normal,1506694610.0,1.0,,1.0,main_w3_handler0,3254353,16972960,False,,32,txt,32,txt,11040716.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31481360}]",,,"[{'src': 'hda', 'id': 31481360}]",,"""4""",32.0,,40961211,1506694607.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2017-09-29 14:16:55.832440,111600.0,3.0
,,2015-02-08 23:59:00.690864,rodeo_normal,1423439965.0,1.0,,1.0,main_w1_handler1,2199514,8684501,False,,88,fasta,97,fasta,2682917.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",18446783,,,18446784,,,"""5""",32.0,,20395931,1423439961.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2015-02-08 23:59:27.884663,25409.0,4.0
,,2017-03-13 10:51:52.895404,slurm_normal,1489402321.0,1.0,,1.0,main_w4_handler0,2993186,15280325,False,,13025,fasta,2712,fasta,9424639.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28733932}]",,,"[{'src': 'hda', 'id': 28733931}]",,"""115""",32.0,,36587089,1489402317.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2017-03-13 10:52:05.011633,99966.0,4.0
,,2017-03-13 10:47:06.867964,slurm_normal,1489402122.0,1.0,,1.0,main_w4_handler1,2993171,15280275,False,,16127,fasta,3242,fasta,9424575.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28733872}]",,,"[{'src': 'hda', 'id': 28733822}]",,"""75""",32.0,,36586726,1489402117.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2017-03-13 10:49:01.299176,99959.0,5.0
,,2016-01-19 13:14:27.179193,slurm_normal,1453209300.0,1.0,,1.0,main_w1_handler0,2570269,11544725,False,,489,fasta,506,fasta,5810918.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",22954028,,,22954068,,,"""4""",32.0,,27545745,1453209296.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2016-01-19 13:15:12.985445,,4.0
,,2015-12-06 19:27:37.652551,slurm_normal,1449430094.0,1.0,,1.0,main_w1_handler1,2530207,11103909,False,,3733,fasta,3623,fasta,5365864.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",22328811,,,22328809,,,"""4""",32.0,,26617610,1449430089.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2015-12-06 19:28:17.257086,74857.0,5.0
,,2016-01-22 09:57:52.757234,slurm_normal,1453456694.0,1.0,,1.0,main_w2_handler1,2574419,11579422,False,,476,fasta,489,fasta,5845152.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",23004674,,,23004679,,,"""4""",32.0,,27649598,1453456686.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2016-01-22 09:58:17.219392,,8.0
,,2014-12-01 12:07:56.286571,rodeo_normal,1417435694.0,1.0,,1.0,main_w2_handler0,2133810,8279927,False,,800,fasta,800,fasta,369139.rodeo,slurm,,8059880.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",17727130,,,17727130,,,"""4""",1.0,,19834875,1417435689.0,ok,835576.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2014-12-01 12:08:17.141030,,5.0
,,2015-02-09 03:01:25.772417,rodeo_normal,1423450911.0,1.0,,1.0,main_w2_handler0,2199514,8684827,False,,4780,fasta,4066,fasta,2683585.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",18446626,,,18446683,,,"""7""",32.0,,20395931,1423450907.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2015-02-09 03:01:52.719285,25409.0,4.0
,,2016-01-19 13:46:11.126354,slurm_normal,1453211217.0,1.0,,1.0,main_w1_handler2,2570274,11545417,False,,685,fasta,559,fasta,5811851.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",22954992,,,22955066,,,"""4""",32.0,,27545750,1453211214.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2016-01-19 13:47:04.247741,,3.0
,,2016-01-19 13:22:02.820165,slurm_normal,1453209834.0,1.0,,1.0,main_w2_handler1,2570271,11544922,False,,478,fasta,442,fasta,5811208.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",22954143,,,22954140,,,"""4""",32.0,,27545749,1453209821.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2016-01-19 13:23:57.284381,,13.0
,,2016-11-06 10:44:23.034795,slurm_normal,1478429071.0,1.0,,1.0,main_w3_handler0,2822299,14263497,False,,39,fasta,39,fasta,8472043.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5dda5f5bd9e12cb69'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5dda5f5bd9e12cb69'}]",,"""2""",32.0,,34107778,1478429066.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2016-11-06 10:44:32.563555,90339.0,5.0
,,2016-01-19 13:20:42.516678,slurm_normal,1453209696.0,1.0,,1.0,main_w2_handler0,2570278,11544879,False,,453,fasta,435,fasta,5811117.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",22954022,,,22954116,,,"""10""",32.0,,27545778,1453209690.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2016-01-19 13:21:42.908848,,6.0
,,2017-09-29 14:18:13.984590,slurm_normal,1506694703.0,1.0,,1.0,main_w4_handler1,3270737,16972985,False,,37,fasta,37,fasta,11040742.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31481377}]",,,"[{'src': 'hda', 'id': 31481377}]",,"""2""",32.0,,40961168,1506694699.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2017-09-29 14:18:26.592739,111603.0,4.0
,,2017-09-29 14:21:59.959076,slurm_normal,1506694929.0,1.0,,1.0,main_w3_handler1,3254438,16973056,False,,32,txt,32,txt,11040809.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31481447}]",,,"[{'src': 'hda', 'id': 31481447}]",,"""4""",32.0,,40959874,1506694925.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2017-09-29 14:22:12.938055,111618.0,4.0
,,2017-03-13 10:42:03.778212,slurm_normal,1489401732.0,1.0,,1.0,main_w4_handler0,2993171,15280062,False,,16127,fasta,3242,fasta,9424504.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28733872}]",,,"[{'src': 'hda', 'id': 28733822}]",,"""15""",32.0,,36586726,1489401729.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2017-03-13 10:42:17.033464,99959.0,3.0
,,2016-01-19 13:37:53.897948,slurm_normal,1453210755.0,1.0,,1.0,main_w2_handler1,2570332,11545312,False,,329,fasta,403,fasta,5811654.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",22954702,,,22954721,,,"""4""",32.0,,27545787,1453210750.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2016-01-19 13:39:18.223900,,5.0
,,2017-12-10 01:57:18.822712,slurm_normal,1512871056.0,1.0,,1.0,main_w4_handler0,3360102,17759982,False,,5667,fasta,4946,fasta,11828361,slurm,,132112168.0,corral-repl,,,"""yes""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32839818}]",,,"[{'src': 'hda', 'id': 32839819}]",,"""10""",32.0,,42560719,1512871052.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2017-12-10 01:57:37.275239,,4.0
,,2015-02-21 23:40:50.526524,rodeo_normal,1424562059.0,1.0,,1.0,main_w2_handler1,2214555,8785253,False,,7818,fasta,696,fasta,2865944.roundup,slurm,,132112168.0,corral-repl,,"""1009b61cba2311e48640005056a52a46""","""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",18599932,,,18599920,,,"""10""",32.0,,21233612,1424562058.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2015-02-21 23:41:02.336420,59587.0,1.0
,,2018-02-10 19:45:41.204777,slurm_normal,1518291953.0,1.0,7680.0,1.0,main_w3_handler0,3424755,18338315,False,,91603,fasta,1690,fasta,12422666,slurm,,132112168.0,corral-repl,,,"""yes""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 33787085}]",,,"[{'src': 'hda', 'id': 33787315}]",,"""4""",32.0,,43433913,1518291950.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2018-02-10 19:45:55.606655,120626.0,3.0
,,2016-01-19 13:27:53.392566,slurm_normal,1453210255.0,1.0,,1.0,main_w1_handler2,2570132,11545066,False,,476,fasta,474,fasta,5811434.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",22954085,,,22954059,,,"""4""",32.0,,27544603,1453210251.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2016-01-19 13:30:58.017119,,4.0
,,2016-01-19 14:08:12.735090,slurm_normal,1453212517.0,1.0,,1.0,main_w2_handler1,2570102,11545787,False,,443,fasta,288,fasta,5812238.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",22955825,,,22955772,,,"""4""",32.0,,27544102,1453212509.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2016-01-19 14:08:44.471656,,8.0
,,2015-02-21 03:48:01.416284,rodeo_normal,1424490496.0,1.0,,1.0,main_w2_handler1,2204914,8781448,False,,1467,fasta,1502,fasta,2858639.roundup,slurm,,132112168.0,corral-repl,,"""6e060858b97c11e4a38b005056a52a46""","""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",18519985,,,18519976,,,"""8""",32.0,,21233612,1424490494.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2015-02-21 03:48:20.053981,59587.0,2.0
,,2016-01-25 12:26:02.664445,slurm_normal,1453724786.0,1.0,,1.0,main_w2_handler1,2576882,11595512,False,,1571,fasta,1573,fasta,5860666.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",23030304,,,23030301,,,"""6""",32.0,,27716094,1453724773.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2016-01-25 12:26:30.423142,,13.0
,,2016-01-25 12:55:34.664918,slurm_normal,1453726571.0,1.0,,1.0,main_w1_handler0,2570268,11595746,False,,527,fasta,519,fasta,5860828.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",23030718,,,23030723,,,"""4""",32.0,,27545743,1453726559.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2016-01-25 12:56:13.915247,,12.0
,,2015-02-21 18:36:47.194606,rodeo_normal,1424543821.0,1.0,,1.0,main_w1_handler0,2214555,8784157,False,,1528,fasta,1100,fasta,2863711.roundup,slurm,,132112168.0,corral-repl,,"""965853d4b9f811e4a6ee005056a52a46""","""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",18598436,,,18598433,,,"""9""",32.0,,21233612,1424543819.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2015-02-21 18:37:02.703237,59587.0,2.0
,,2015-02-14 01:24:17.817931,rodeo_normal,1423877078.0,1.0,,1.0,main_w1_handler0,2204901,8724710,False,,4066,fasta,3170,fasta,2756896.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",18511271,,,18511273,,,"""4""",32.0,,21250956,1423877075.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2015-02-14 01:24:41.414399,59590.0,3.0
,,2015-02-20 02:01:04.034809,rodeo_normal,1424397672.0,1.0,,1.0,main_w1_handler1,2212815,8773153,False,,88,fasta,97,fasta,2844072.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",18582113,,,18582114,,,"""7""",32.0,,21233472,1424397670.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2015-02-20 02:01:15.868614,59587.0,2.0
,,2016-11-09 03:45:11.446141,slurm_normal,1478663119.0,1.0,,1.0,main_w3_handler0,2822277,14291738,False,,680,fasta,782,fasta,8500162.roundup,slurm,,132112168.0,corral-repl,,"""e9efdb9ca62e11e6bfe2005056a51846""","""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b550d1254873b73373'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5257158d5e04da9e1'}]",,"""10""",32.0,,34154946,1478663116.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2016-11-09 03:45:21.851479,90321.0,3.0
,,2017-09-29 14:40:36.347054,slurm_normal,1506696045.0,1.0,,1.0,main_w4_handler0,3254353,16973234,False,,37,fasta,38,fasta,11040990.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31481718}]",,,"[{'src': 'hda', 'id': 31481712}]",,"""4""",32.0,,40961211,1506696041.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2017-09-29 14:40:48.710750,111600.0,4.0
,,2017-09-07 15:55:07.304160,slurm_normal,1504799741.0,1.0,,1.0,main_w4_handler1,3245704,16764061,False,,334,fasta,334,fasta,10830996.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31147909}]",,,"[{'src': 'hda', 'id': 31147909}]",,"""4""",32.0,,40333503,1504799736.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2017-09-07 15:55:50.953784,,5.0
,,2016-01-25 09:59:08.972169,slurm_normal,1453715984.0,1.0,,1.0,main_w1_handler1,2574390,11594900,False,,214,fasta,225,fasta,5859993.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",23029553,,,23029471,,,"""4""",32.0,,27648950,1453715980.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2016-01-25 09:59:48.159352,,4.0
,,2016-01-19 13:44:29.635543,slurm_normal,1453211099.0,1.0,,1.0,main_w1_handler2,2570271,11545394,False,,453,fasta,444,fasta,5811804.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",22954844,,,22954158,,,"""5""",32.0,,27545749,1453211095.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2016-01-19 13:45:04.151866,,4.0
,,2016-01-19 13:21:26.151971,slurm_normal,1453209724.0,1.0,,1.0,main_w2_handler1,2570278,11544910,False,,453,fasta,450,fasta,5811136.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",22954022,,,22954119,,,"""10""",32.0,,27545778,1453209714.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2016-01-19 13:22:11.201503,,10.0
,,2017-03-13 10:47:01.857758,slurm_normal,1489402032.0,1.0,,1.0,main_w3_handler1,2993266,15280274,False,,16129,fasta,3250,fasta,9424562.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28733857}]",,,"[{'src': 'hda', 'id': 28733845}]",,"""60""",32.0,,36586677,1489402027.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2017-03-13 10:47:14.418179,99961.0,5.0
,,2017-11-01 16:55:42.927134,slurm_normal,1509555360.0,1.0,,1.0,main_w4_handler0,3307212,17287620,False,,13025,fasta,2712,fasta,11349308,slurm,,132112168.0,corral-repl,,,"""yes""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32006030}]",,,"[{'src': 'hda', 'id': 32006024}]",,"""4""",32.0,,41673906,1509555354.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2017-11-01 16:56:01.655867,111618.0,6.0
,,2015-02-18 06:31:13.632491,rodeo_normal,1424241091.0,1.0,,1.0,main_w2_handler1,2210397,8751861,False,,4780,fasta,4705,fasta,2806195.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",18551530,,,18551531,,,"""11""",32.0,,21314146,1424241088.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2015-02-18 06:31:33.571404,59588.0,3.0
,,2015-02-20 01:56:44.482189,rodeo_normal,1424397416.0,1.0,,1.0,main_w1_handler0,2212816,8773133,False,,88,fasta,97,fasta,2844036.roundup,slurm,,132112168.0,corral-repl,,"""b7df4f04b8a311e497cb005056a52a46""","""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",18582125,,,18582126,,,"""5""",32.0,,21348197,1424397414.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2015-02-20 01:56:59.116140,59588.0,2.0
,,2017-03-13 10:47:27.305608,slurm_normal,1489402119.0,1.0,,1.0,main_w3_handler0,2993186,15280282,False,,13025,fasta,2712,fasta,9424566.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28733932}]",,,"[{'src': 'hda', 'id': 28733931}]",,"""75""",32.0,,36587089,1489402053.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2017-03-13 10:48:40.959288,99966.0,66.0
,,2016-09-17 18:42:54.635416,slurm_normal,1474137793.0,1.0,,1.0,main_w3_handler0,2699327,13872080,False,,281301,fasta,4320569,fasta,8095375.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5675cd9360f2fc933'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c3081fbea2c2dceb'}]",,"""100""",32.0,,33002663,1474137785.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2016-09-17 18:43:16.616333,84107.0,8.0
,,2015-02-20 02:15:45.611697,rodeo_normal,1424398556.0,1.0,,1.0,main_w1_handler1,2212815,8773268,False,,78,fasta,77,fasta,2844291.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",18582297,,,18582117,,,"""4""",32.0,,21233472,1424398554.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2015-02-20 02:15:59.712871,59587.0,2.0
,,2015-02-14 22:59:59.833764,rodeo_normal,1423954831.0,1.0,,1.0,main_w2_handler1,2204889,8727909,False,,4780,fasta,5358,fasta,2762609.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",18515063,,,18515064,,,"""7""",32.0,,21260644,1423954828.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2015-02-14 23:00:33.666570,59586.0,3.0
,,2016-01-19 13:17:21.353316,slurm_normal,1453209467.0,1.0,,1.0,main_w2_handler0,2570286,11544790,False,,329,txt,463,txt,5811003.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",22953992,,,22954010,,,"""10""",32.0,,27545787,1453209457.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2016-01-19 13:17:51.900210,,10.0
