chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input_vcf,input_vcf_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.failure_selector,parameters.reference_source.__current_case__,parameters.reference_source.input_vcf.values,parameters.reference_source.ref_file,parameters.reference_source.ref_file.values,parameters.reference_source.reference_source_selector,processor_count,ref_file,ref_file_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-07-26 14:58:49.015338,slurm_normal,1501081142.0,1,,1.0,main_w3_handler1,3203327,16424407,False,,24928280,vcf,10490619.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-x""",0,"[{'src': 'hda', 'id': 30622382}]",hg19,,cached,32.0,,,,39528234,1501081138.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/1.0.0_rc1.0,1.0.0_rc1.0,,2017-07-26 14:59:04.184817,109434.0,4.0
,,2017-07-26 15:30:03.524093,slurm_normal,1501083014.0,1,,1.0,main_w4_handler1,3203327,16424785,False,,24447407,vcf,10491067.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-x""",0,"[{'src': 'hda', 'id': 30622755}]",hg19,,cached,32.0,,,,39528234,1501083009.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/1.0.0_rc1.0,1.0.0_rc1.0,,2017-07-26 15:30:15.922991,109434.0,5.0
,,2017-07-30 08:41:41.728668,slurm_normal,1501404130.0,0,,1.0,main_w3_handler0,2893221,16458741,False,,44309074,vcf,10526817.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","""-x""",0,"[{'src': 'hda', 'id': 30676307}]",hg19,,cached,32.0,,,,38732722,1501404111.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/1.0.0_rc1.0,1.0.0_rc1.0,,2017-07-30 08:42:12.353756,8768.0,19.0
,,2017-07-30 10:30:39.998859,slurm_normal,1501410802.0,0,,1.0,main_w3_handler0,3206242,16459339,False,,949772490,vcf,10527395.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-x""",0,"[{'src': 'hda', 'id': 30672004}]",hg19,,cached,32.0,,,,39586719,1501410648.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/1.0.0_rc1.0,1.0.0_rc1.0,,2017-07-30 10:33:23.181398,86030.0,154.0
,,2017-08-02 17:37:31.458244,slurm_normal,1501695543.0,0,,1.0,main_w4_handler1,3115464,16490718,False,,115141168,vcf,10559818.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""-x""",0,"[{'src': 'hda', 'id': 30735338}]",hg19,,cached,32.0,,,,38032544,1501695462.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/1.0.0_rc1.0,1.0.0_rc1.0,,2017-08-02 17:39:08.404097,,81.0
,,2017-08-04 19:11:36.529937,slurm_normal,1501873911.0,1,,1.0,main_w3_handler0,3115464,16506858,False,,963477314,vcf,10576759.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""-x""",0,"[{'src': 'hda', 'id': 30761826}]",hg19,,cached,32.0,,,,38032544,1501873906.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/1.0.0_rc1.0,1.0.0_rc1.0,,2017-08-04 19:11:57.000586,,5.0
,,2017-08-06 18:26:27.763120,slurm_normal,1502044157.0,0,,1.0,main_w3_handler0,3206242,16515844,False,,949772490,vcf,10585354.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-x""",0,"[{'src': 'hda', 'id': 30672004}]",hg19,,cached,32.0,,,,39586719,1502043996.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/1.0.0_rc1.0,1.0.0_rc1.0,,2017-08-06 18:29:18.126392,86030.0,161.0
,,2017-08-09 18:18:51.397086,slurm_normal,1502303108.0,1,,1.0,main_w3_handler1,3216627,16543223,False,,19849035,vcf,10613688.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/apiMel1.len""","""apiMel1""","""-x""",0,"[{'src': 'hda', 'id': 30801871}]",Araly1,,cached,32.0,,,,39776626,1502303101.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/1.0.0_rc1.0,1.0.0_rc1.0,,2017-08-09 18:25:11.563129,,7.0
,,2017-12-15 21:05:21.279614,slurm_normal,1513371941.0,0,,1.0,main_w3_handler0,3367405,17822209,False,,325889,vcf,11890852,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""-x""",0,"[{'src': 'hda', 'id': 32955697}]",hg19,,cached,32.0,,,,41370873,1513371932.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/1.0.0_rc1.0,1.0.0_rc1.0,,2017-12-15 21:05:43.237478,113891.0,9.0
,,2017-12-16 04:43:43.411015,slurm_normal,1513399436.0,1,,1.0,main_w4_handler0,3314167,17823926,False,,1658,vcf,11894128,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""-k""",0,"[{'src': 'hda', 'id': 32959239}]",hg19,,cached,32.0,,,,42693429,1513399430.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/1.0.0_rc1.0,1.0.0_rc1.0,,2017-12-16 04:43:57.473011,111684.0,6.0
,,2017-10-03 12:11:17.264497,slurm_normal,1507032696.0,1,,1.0,main_w4_handler1,2825336,17007875,False,,4401486,vcf,11064079.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19Patch10.len""","""hg19Patch10""","""-k""",0,"[{'src': 'hda', 'id': 31533925}]",hg19,,cached,32.0,,,,41000653,1507032691.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/1.0.0_rc1.0,1.0.0_rc1.0,,2017-10-03 12:11:42.518763,32153.0,5.0
,,2017-12-16 04:47:53.374737,slurm_normal,1513399686.0,1,,1.0,main_w3_handler0,3314167,17823942,False,,1658,vcf,11894162,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""-x""",0,"[{'src': 'hda', 'id': 32959239}]",hg19,,cached,32.0,,,,42693429,1513399682.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/1.0.0_rc1.0,1.0.0_rc1.0,,2017-12-16 04:48:08.373488,111684.0,4.0
,,2017-12-16 04:45:31.548313,slurm_normal,1513399542.0,1,,1.0,main_w4_handler1,3314167,17823931,False,,29958866,vcf,11894153,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","""-x""",0,"[{'src': 'hda', 'id': 32959133}]",hg19,,cached,32.0,,,,42693429,1513399538.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/1.0.0_rc1.0,1.0.0_rc1.0,,2017-12-16 04:45:44.301643,111684.0,4.0
,,2017-08-25 15:56:26.365662,slurm_normal,1503676624.0,0,,1.0,main_w3_handler0,3140322,16660165,False,,35383,vcf,10732298.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-k""",0,"[{'src': 'hda', 'id': 30991280}]",hg19,,cached,32.0,,,,38558403,1503676619.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/1.0.0_rc1.0,1.0.0_rc1.0,,2017-08-25 15:58:48.251837,107440.0,5.0
,,2017-10-03 12:36:49.094887,slurm_normal,1507034272.0,1,,1.0,main_w4_handler0,3274141,17008261,False,,1310390,vcf,11064360.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19Patch10.len""","""hg19Patch10""","""-k""",0,"[{'src': 'hda', 'id': 31534193}]",hg38,,cached,32.0,,,,41000653,1507034267.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/1.0.0_rc1.0,1.0.0_rc1.0,,2017-10-03 12:38:20.632198,32153.0,5.0
,,2017-10-03 12:25:13.165895,slurm_normal,1507033524.0,1,,1.0,main_w4_handler1,3274141,17008030,False,,2920519,vcf,11064203.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19Patch10.len""","""hg19Patch10""","""-k""",0,"[{'src': 'hda', 'id': 31534191}]",hg19,,cached,32.0,,,,41000653,1507033520.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/1.0.0_rc1.0,1.0.0_rc1.0,,2017-10-03 12:25:31.109359,32153.0,4.0
,,2017-10-03 12:39:49.585097,slurm_normal,1507034401.0,0,,1.0,main_w3_handler0,3274141,17008304,False,,1310390,vcf,11064372.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19Patch10.len""","""hg19Patch10""","""-x""",0,"[{'src': 'hda', 'id': 31534193}]",hg_g1k_v37,,cached,32.0,,,,41000653,1507034393.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/1.0.0_rc1.0,1.0.0_rc1.0,,2017-10-03 12:40:04.916891,32153.0,8.0
,,2017-09-08 23:19:51.828993,slurm_normal,1504912803.0,1,,1.0,main_w3_handler0,3231372,16776656,False,,296863275,vcf,10844583.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""-x""",0,"[{'src': 'hda', 'id': 31166710}]",Araly1,,cached,32.0,,,,40035756,1504912799.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/1.0.0_rc1.0,1.0.0_rc1.0,,2017-09-08 23:20:05.778742,,4.0
,,2017-09-09 03:44:46.653460,slurm_normal,1504928747.0,0,,1.0,main_w3_handler1,1321519,16777406,False,,240689250,vcf,10845357.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38Patch11.len""","""hg38Patch11""","""-x""",0,"[{'src': 'hda', 'id': 31167845}]",hg38,,cached,32.0,,,,40365994,1504928698.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/1.0.0_rc1.0,1.0.0_rc1.0,,2017-09-09 03:45:49.327546,27202.0,49.0
,,2017-09-12 11:04:47.536645,slurm_normal,1505214340.0,1,,1.0,main_w4_handler1,3249207,16793509,False,,100526587,vcf,10862252.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""-x""",0,"[{'src': 'hda', 'id': 31192665}]",hg19,,cached,32.0,,,,40405919,1505214306.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/1.0.0_rc1.0,1.0.0_rc1.0,,2017-09-12 11:05:43.690538,,34.0
,,2017-12-17 12:07:54.946377,slurm_normal,1513512495.0,0,,1.0,main_w3_handler0,3368202,17829639,False,,1834522,vcf,11902850,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""-x""",0,"[{'src': 'hda', 'id': 32970828}]",hg19,,cached,32.0,,,,42691595,1513512490.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/1.0.0_rc1.0,1.0.0_rc1.0,,2017-12-17 12:08:19.375793,118730.0,5.0
,,2017-09-14 19:20:08.404433,slurm_normal,1505416940.0,0,,1.0,main_w4_handler0,2820200,16824280,False,,58681452,vcf,10892486.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""-x""",0,"[{'src': 'hda', 'id': 26599252}]",hg38,,cached,32.0,,,,40438717,1505416905.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/1.0.0_rc1.0,1.0.0_rc1.0,,2017-09-14 19:25:52.703128,45862.0,35.0
,,2017-09-14 17:52:50.958157,slurm_normal,1505411732.0,0,,1.0,main_w4_handler0,3252455,16822877,False,,572980557,vcf,10891335.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""-x""",1,"[{'src': 'hda', 'id': 31240027}]",,"[{'src': 'hda', 'id': 31228843}]",history,32.0,4474618.0,fasta,,40510780,1505411591.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/1.0.0_rc1.0,1.0.0_rc1.0,,2017-09-14 17:55:37.258599,111496.0,141.0
,,2017-09-15 15:40:28.341472,slurm_normal,1505490094.0,1,,1.0,main_w4_handler0,3042018,16836435,False,,136790,vcf,10902588.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""-k""",0,"[{'src': 'hda', 'id': 31256443}]",hg38,,cached,32.0,,,,39765120,1505490089.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/1.0.0_rc1.0,1.0.0_rc1.0,,2017-09-15 15:42:33.933407,2390.0,5.0
,,2017-09-15 16:14:38.294953,slurm_normal,1505492127.0,0,,1.0,main_w3_handler1,3042018,16836798,False,,76771,vcf,10902917.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""-k""",0,"[{'src': 'hda', 'id': 31263832}]",hg38,,cached,32.0,,,,39765120,1505492101.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/1.0.0_rc1.0,1.0.0_rc1.0,,2017-09-15 16:15:30.800395,2390.0,26.0
,,2017-09-18 09:40:43.537228,slurm_normal,1505727654.0,0,,1.0,main_w4_handler1,3243824,16852742,False,,163187,vcf,10919567.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""-x""",1,"[{'src': 'hda', 'id': 31287784}]",,"[{'src': 'hda', 'id': 31120144}]",history,32.0,4474636.0,fasta,,40431123,1505727651.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/1.0.0_rc1.0,1.0.0_rc1.0,,2017-09-18 09:40:58.107284,63548.0,3.0
,,2017-09-18 08:18:45.477864,slurm_normal,1505722756.0,0,,1.0,main_w4_handler0,3253855,16852128,False,,44163809,vcf,10919019.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""-x""",0,"[{'src': 'hda', 'id': 31286767}]",hg_g1k_v37,,cached,32.0,,,,40131679,1505722733.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/1.0.0_rc1.0,1.0.0_rc1.0,,2017-09-18 08:19:19.170968,97958.0,23.0
,,2017-09-18 08:16:41.119242,slurm_normal,1505722613.0,1,,1.0,main_w4_handler0,3253855,16852120,False,,44163809,vcf,10919012.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""-x""",0,"[{'src': 'hda', 'id': 31286767}]",hg19,,cached,32.0,,,,40131679,1505722609.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/1.0.0_rc1.0,1.0.0_rc1.0,,2017-09-18 08:16:54.831475,97958.0,4.0
,,2017-09-18 22:00:02.091673,slurm_normal,1505773239.0,0,,1.0,main_w4_handler0,2700890,16859305,False,,2021904496,vcf,10926436.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""-x""",0,"[{'src': 'hda', 'id': 31282325}]",hg38,,cached,32.0,,,,40554439,1505772991.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/1.0.0_rc1.0,1.0.0_rc1.0,,2017-09-18 22:21:54.684081,36551.0,248.0
,,2017-09-18 22:00:00.816960,slurm_normal,1505772873.0,0,,1.0,main_w4_handler1,2700890,16859301,False,,1976690018,vcf,10926401.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""-x""",0,"[{'src': 'hda', 'id': 31279403}]",hg38,,cached,32.0,,,,40554439,1505772626.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/1.0.0_rc1.0,1.0.0_rc1.0,,2017-09-18 22:15:45.514148,36551.0,247.0
,,2017-09-18 22:00:02.584420,slurm_normal,1505772256.0,0,,1.0,main_w3_handler0,2700890,16859308,False,,1982510827,vcf,10926354.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""-x""",0,"[{'src': 'hda', 'id': 31285756}]",hg38,,cached,32.0,,,,40554439,1505772016.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/1.0.0_rc1.0,1.0.0_rc1.0,,2017-09-18 22:04:23.143784,36551.0,240.0
,,2017-09-18 22:00:02.424300,slurm_normal,1505772285.0,0,,1.0,main_w3_handler0,2700890,16859307,False,,1923394022,vcf,10926353.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""-x""",0,"[{'src': 'hda', 'id': 31282375}]",hg38,,cached,32.0,,,,40554439,1505772016.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/1.0.0_rc1.0,1.0.0_rc1.0,,2017-09-18 22:04:49.545122,36551.0,269.0
,,2017-09-18 22:00:02.272028,slurm_normal,1505773271.0,0,,1.0,main_w4_handler0,2700890,16859306,False,,1974212986,vcf,10926447.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""-x""",0,"[{'src': 'hda', 'id': 31282355}]",hg38,,cached,32.0,,,,40554439,1505773032.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/1.0.0_rc1.0,1.0.0_rc1.0,,2017-09-18 22:22:25.152068,36551.0,239.0
,,2017-09-18 22:00:01.153620,slurm_normal,1505772334.0,0,,1.0,main_w4_handler0,2700890,16859302,False,,2054945296,vcf,10926359.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""-x""",0,"[{'src': 'hda', 'id': 31280199}]",hg38,,cached,32.0,,,,40554439,1505772078.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/1.0.0_rc1.0,1.0.0_rc1.0,,2017-09-18 22:06:46.047352,36551.0,256.0
,,2017-09-18 22:00:00.622200,slurm_normal,1505772332.0,0,,1.0,main_w4_handler1,2700890,16859300,False,,2038790619,vcf,10926358.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""-x""",0,"[{'src': 'hda', 'id': 30894300}]",hg38,,cached,32.0,,,,40554439,1505772069.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/1.0.0_rc1.0,1.0.0_rc1.0,,2017-09-18 22:06:33.851335,36551.0,263.0
,,2017-09-18 22:00:01.874873,slurm_normal,1505773311.0,0,,1.0,main_w4_handler1,2700890,16859304,False,,2041170711,vcf,10926451.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""-x""",0,"[{'src': 'hda', 'id': 31282136}]",hg38,,cached,32.0,,,,40554439,1505773047.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/1.0.0_rc1.0,1.0.0_rc1.0,,2017-09-18 22:24:52.710393,36551.0,264.0
,,2017-09-18 22:00:01.679888,slurm_normal,1505773265.0,0,,1.0,main_w4_handler1,2700890,16859303,False,,2014402124,vcf,10926442.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""-x""",0,"[{'src': 'hda', 'id': 31281202}]",hg38,,cached,32.0,,,,40554439,1505773018.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/1.0.0_rc1.0,1.0.0_rc1.0,,2017-09-18 22:23:02.135902,36551.0,247.0
,,2017-12-17 22:23:54.192231,slurm_normal,1513549445.0,0,,1.0,main_w4_handler1,3367939,17832698,False,,221547,vcf,11906032,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""-x""",0,"[{'src': 'hda', 'id': 32975990}]",hg19,,cached,32.0,,,,42552938,1513549439.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/1.0.0_rc1.0,1.0.0_rc1.0,,2017-12-17 22:24:06.519263,116810.0,6.0
,,2017-10-04 18:52:58.008325,slurm_normal,1507143199.0,0,,1.0,main_w3_handler0,3275606,17026222,False,,2247961,vcf,11081818.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""-x""",0,"[{'src': 'hda', 'id': 31561763}]",hg19,,cached,32.0,,,,40937120,1507143192.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/1.0.0_rc1.0,1.0.0_rc1.0,,2017-10-04 18:53:25.280052,112457.0,7.0
,,2017-09-22 10:20:10.904379,slurm_normal,1506078909.0,0,,1.0,main_w3_handler1,3182096,16897561,False,,15929096721,vcf,10966487.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""-x""",1,"[{'src': 'hda', 'id': 31317205}]",,"[{'src': 'hda', 'id': 30297556}]",history,32.0,479147230.0,fasta,,40713387,1506075643.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/1.0.0_rc1.0,1.0.0_rc1.0,,2017-09-22 11:15:11.953391,107312.0,3266.0
,,2017-10-09 18:38:39.039293,slurm_normal,1507574325.0,1,,1.0,main_w4_handler1,3278868,17057784,False,,44757865,vcf,11115136.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""-x""",0,"[{'src': 'hda', 'id': 31614017}]",mm10,,cached,32.0,,,,41138016,1507574322.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/1.0.0_rc1.0,1.0.0_rc1.0,,2017-10-09 18:38:48.014957,47785.0,3.0
90.0,len,2017-09-26 11:30:55.999356,slurm_normal,1506425475.0,0,,1.0,main_w3_handler1,2823032,16934273,False,,13023853,vcf,11003748.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/019/258/dataset_19258714.dat""","""?""","""-x""",1,"[{'src': 'hda', 'id': 31423158}]",,"[{'src': 'hda', 'id': 28826672}]",history,32.0,41711963.0,fasta,,40872654,1506425464.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/1.0.0_rc1.0,1.0.0_rc1.0,,2017-09-26 11:31:16.767398,90378.0,11.0
,,2017-09-26 15:25:42.667290,slurm_normal,1506439556.0,0,,1.0,main_w3_handler1,3142322,16937238,False,,27068,vcf,11006592.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""-x""",0,"[{'src': 'hda', 'id': 31428155}]",hg19,,cached,32.0,,,,40882077,1506439551.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/1.0.0_rc1.0,1.0.0_rc1.0,,2017-09-26 15:26:04.112589,23209.0,5.0
,,2017-09-27 07:07:23.062349,slurm_normal,1506496056.0,0,,1.0,main_w4_handler1,3266520,16943153,False,,1834353,vcf,11012686.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""-x""",1,"[{'src': 'hda', 'id': 31436726}]",,"[{'src': 'hda', 'id': 31436255}]",history,32.0,28505303.0,fasta,,40871080,1506496050.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/1.0.0_rc1.0,1.0.0_rc1.0,,2017-09-27 07:07:38.780469,112274.0,6.0
,,2017-09-27 07:07:40.615214,slurm_normal,1506496080.0,0,,1.0,main_w4_handler1,3266520,16943155,False,,4558351,vcf,11012687.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""-x""",1,"[{'src': 'hda', 'id': 31436499}]",,"[{'src': 'hda', 'id': 31436255}]",history,32.0,28505303.0,fasta,,40871080,1506496073.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/1.0.0_rc1.0,1.0.0_rc1.0,,2017-09-27 07:08:02.744824,112274.0,7.0
,,2017-09-27 07:07:09.027926,slurm_normal,1506496042.0,0,,1.0,main_w3_handler1,3266520,16943152,False,,2783630,vcf,11012685.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""-x""",1,"[{'src': 'hda', 'id': 31436721}]",,"[{'src': 'hda', 'id': 31436255}]",history,32.0,28505303.0,fasta,,40871080,1506496035.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/1.0.0_rc1.0,1.0.0_rc1.0,,2017-09-27 07:07:23.928663,112274.0,7.0
,,2017-10-05 08:16:53.986086,slurm_normal,1507191577.0,0,,1.0,main_w3_handler1,3275054,17028932,False,,1002345254,vcf,11085183.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""-x""",0,"[{'src': 'hda', 'id': 31558438}]",hg19,,cached,32.0,,,,41037771,1507191456.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/1.0.0_rc1.0,1.0.0_rc1.0,,2017-10-05 08:19:45.344421,,121.0
