chromInfo,chromInfo_filetype,corData,corData_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.corData.values,parameters.corData|__identifier__,parameters.corMethod,parameters.dbkey,parameters.outFileCorMatrix,parameters.outFileFormat,parameters.plotting_type.__current_case__,parameters.plotting_type.colorMap,parameters.plotting_type.plotNumbers,parameters.plotting_type.plotTitle,parameters.plotting_type.whatToPlot,parameters.plotting_type.zMax,parameters.plotting_type.zMin,parameters.removeOutliers,parameters.skipZeros,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,916328,deeptools_coverage_matrix,2018-02-03 17:27:33.734655,slurm_normal,1517678884.0,0,,1.0,main_w4_handler0,3415398,18247345,False,,12328667,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 33655038}]",,"""spearman""","""?""","""false""","""png""",0.0,['RdYlBu'],false,,heatmap,,,"""false""","""false""",32.0,,43653439.0,1517678860.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2018-02-03 17:28:05.731023,41721.0,24.0
,,746480,deeptools_coverage_matrix,2018-03-08 17:35:12.350544,slurm_normal,1520530543.0,0,7680.0,1.0,main_w3_handler1,3457124,18660837,False,,12756897,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","[{'src': 'hda', 'id': 34300049}]",,"""spearman""","""hg19""","""false""","""png""",0.0,['RdYlBu'],true,,heatmap,,,"""false""","""false""",32.0,,44480084.0,1520530532.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2018-03-08 17:35:51.217627,123659.0,11.0
,,28300,deeptools_coverage_matrix,2018-02-04 01:37:44.095852,slurm_normal,1517708290.0,0,,1.0,main_w4_handler0,3416064,18249115,False,,12330775,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","[{'src': 'hda', 'id': 33657780}]",,"""spearman""","""mm9""","""false""","""png""",0.0,['RdYlBu'],false,,heatmap,,,"""false""","""false""",32.0,,43665996.0,1517708272.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2018-02-04 01:38:11.412723,41721.0,18.0
,,6270191,deeptools_coverage_matrix,2018-03-08 18:13:34.192519,slurm_normal,1520532838.0,0,7680.0,1.0,main_w4_handler0,3457005,18661343,False,,12757236,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","[{'src': 'hda', 'id': 34298802}]",,"""spearman""","""hg38""","""false""","""png""",0.0,['RdYlBu'],false,,heatmap,,,"""false""","""false""",32.0,,44479418.0,1520532827.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2018-03-08 18:13:59.994193,121537.0,11.0
,,2868028,deeptools_coverage_matrix,2018-03-08 18:17:48.088408,slurm_normal,1520533339.0,0,7680.0,1.0,main_w3_handler0,3457124,18661376,False,,12757393,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","[{'src': 'hda', 'id': 34302151}]",,"""spearman""","""hg19""","""false""","""png""",0.0,['RdYlBu'],true,,heatmap,,,"""false""","""false""",32.0,,44480084.0,1520533322.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2018-03-08 18:23:13.270499,123659.0,17.0
,,365465,deeptools_coverage_matrix,2018-02-05 08:54:40.970792,slurm_normal,1517821399.0,0,,1.0,main_w3_handler0,3239868,18255852,False,,12337570,slurm,,132112168.0,corral-repl,,"""28c039380a5211e89d97005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","[{'src': 'hda', 'id': 33668243}]",,"""pearson""","""mm10""","""false""","""png""",0.0,['RdYlBu'],true,,heatmap,,,"""true""","""true""",32.0,,,1517821378.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2018-02-05 09:03:21.015399,81608.0,21.0
,,2865495,deeptools_coverage_matrix,2018-03-08 18:59:27.119169,slurm_normal,1520535608.0,0,7680.0,1.0,main_w4_handler1,3457124,18661733,False,,12757902,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","[{'src': 'hda', 'id': 34303374}]",,"""spearman""","""hg19""","""false""","""png""",0.0,['RdYlBu'],true,,heatmap,,,"""false""","""false""",32.0,,44486164.0,1520535592.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2018-03-08 19:00:09.130171,123659.0,16.0
,,2865495,deeptools_coverage_matrix,2018-03-08 19:16:33.353375,slurm_normal,1520536627.0,0,7680.0,1.0,main_w4_handler1,3457124,18662100,False,,12758152,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","[{'src': 'hda', 'id': 34303374}]",,"""pearson""","""hg19""","""false""","""png""",0.0,['RdYlBu'],true,,heatmap,,,"""false""","""false""",32.0,,44480084.0,1520536612.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2018-03-08 19:17:09.702412,123659.0,15.0
,,15026451,deeptools_coverage_matrix,2018-02-05 12:01:28.457825,slurm_normal,1517832123.0,0,,1.0,main_w4_handler0,3400971,18257305,False,,12338957,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","[{'src': 'hda', 'id': 33673247}]",,"""spearman""","""rn6""","""true""","""png""",0.0,['RdYlBu'],true,,heatmap,,,"""false""","""true""",32.0,,42298520.0,1517832097.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2018-02-05 12:02:07.621293,50398.0,26.0
,,15026451,deeptools_coverage_matrix,2018-02-05 11:59:55.184392,slurm_normal,1517832039.0,0,,1.0,main_w4_handler0,3400971,18257290,False,,12338936,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","[{'src': 'hda', 'id': 33673247}]",,"""spearman""","""rn6""","""true""","""png""",0.0,['RdYlBu'],true,,heatmap,,,"""false""","""false""",32.0,,42298520.0,1517832007.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2018-02-05 12:00:42.076522,50398.0,32.0
,,15026451,deeptools_coverage_matrix,2018-02-05 12:01:45.515553,slurm_normal,1517832138.0,0,,1.0,main_w4_handler0,3400971,18257310,False,,12338962,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","[{'src': 'hda', 'id': 33673247}]",,"""spearman""","""rn6""","""true""","""png""",0.0,['RdYlBu'],true,,heatmap,,,"""true""","""false""",32.0,,42298520.0,1517832113.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2018-02-05 12:02:20.385551,50398.0,25.0
,,15026451,deeptools_coverage_matrix,2018-02-05 12:01:58.883135,slurm_normal,1517832158.0,0,,1.0,main_w3_handler1,3400971,18257311,False,,12338963,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","[{'src': 'hda', 'id': 33673247}]",,"""spearman""","""rn6""","""true""","""png""",0.0,['RdYlBu'],true,,heatmap,,,"""true""","""false""",32.0,,42298520.0,1517832130.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2018-02-05 12:02:40.817794,50398.0,28.0
,,15026451,deeptools_coverage_matrix,2018-02-05 12:04:16.252092,slurm_normal,1517832300.0,0,,1.0,main_w4_handler0,3400971,18257321,False,,12338977,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","[{'src': 'hda', 'id': 33673247}]",,"""spearman""","""rn6""","""true""","""png""",0.0,['RdYlBu'],true,,heatmap,,,"""true""","""true""",32.0,,42298520.0,1517832268.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2018-02-05 12:05:02.337381,50398.0,32.0
,,15026451,deeptools_coverage_matrix,2018-02-05 12:04:54.785135,slurm_normal,1517832324.0,0,,1.0,main_w4_handler0,3400971,18257326,False,,12338983,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","[{'src': 'hda', 'id': 33673247}]",,"""pearson""","""rn6""","""true""","""png""",0.0,['RdYlBu'],true,,heatmap,,,"""true""","""true""",32.0,,42298520.0,1517832306.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2018-02-05 12:05:25.269604,50398.0,18.0
,,5310,deeptools_coverage_matrix,2018-03-08 20:07:29.464702,slurm_normal,1520539930.0,0,7680.0,1.0,main_w3_handler1,3457125,18662733,False,,12758816,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 34304768}]",,"""spearman""","""?""","""false""","""png""",0.0,['RdYlBu'],true,,heatmap,,,"""false""","""false""",32.0,,44480084.0,1520539917.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2018-03-08 20:12:27.302989,123659.0,13.0
,,15026451,deeptools_coverage_matrix,2018-02-05 16:31:47.193713,slurm_normal,1517848453.0,0,,1.0,main_w4_handler1,3400971,18260011,False,,12341598,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","[{'src': 'hda', 'id': 33673247}]",,"""spearman""","""rn6""","""true""","""png""",1.0,,,,scatterplot,,,"""true""","""true""",32.0,,42298520.0,1517848312.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2018-02-05 16:34:15.208699,50398.0,141.0
,,15026451,deeptools_coverage_matrix,2018-02-05 16:21:05.775101,slurm_normal,1517847752.0,0,,1.0,main_w4_handler0,3400971,18259908,False,,12341494,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","[{'src': 'hda', 'id': 33673247}]",,"""spearman""","""rn6""","""true""","""png""",1.0,,,,scatterplot,,,"""true""","""true""",32.0,,42298520.0,1517847675.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2018-02-05 16:22:33.156918,50398.0,77.0
,,15026451,deeptools_coverage_matrix,2018-02-05 16:20:50.247992,slurm_normal,1517847758.0,0,,1.0,main_w4_handler1,3400971,18259902,False,,12341489,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","[{'src': 'hda', 'id': 33673247}]",,"""spearman""","""rn6""","""true""","""png""",1.0,,,,scatterplot,,,"""false""","""false""",32.0,,42298520.0,1517847662.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2018-02-05 16:22:40.215270,50398.0,96.0
,,11240095,deeptools_coverage_matrix,2018-02-05 22:15:20.313933,slurm_normal,1517868960.0,0,,1.0,main_w4_handler1,3296595,18263729,False,,12345151,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","[{'src': 'hda', 'id': 33682645}]",,"""spearman""","""mm10""","""false""","""png""",0.0,['RdYlBu'],false,,heatmap,,,"""false""","""false""",32.0,,43444163.0,1517868946.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2018-02-05 22:16:03.987016,27638.0,14.0
,,11243055,deeptools_coverage_matrix,2018-02-05 22:15:46.004121,slurm_normal,1517868971.0,0,,1.0,main_w3_handler0,3296595,18263731,False,,12345153,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","[{'src': 'hda', 'id': 33682647}]",,"""spearman""","""mm10""","""false""","""png""",0.0,['RdYlBu'],true,,heatmap,,,"""false""","""false""",32.0,,43444163.0,1517868957.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2018-02-05 22:16:12.575483,27638.0,14.0
,,2866531,deeptools_coverage_matrix,2018-03-08 21:56:15.177623,slurm_normal,1520546204.0,0,7680.0,1.0,main_w3_handler0,3457124,18664198,False,,12760186,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","[{'src': 'hda', 'id': 34304182}]",,"""pearson""","""hg19""","""false""","""png""",1.0,,,,scatterplot,,,"""false""","""false""",32.0,,44480084.0,1520546183.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2018-03-08 21:56:46.644573,123659.0,21.0
,,2832616,deeptools_coverage_matrix,2018-03-09 01:43:44.960252,slurm_normal,1520564689.0,0,7680.0,1.0,main_w4_handler1,3457125,18666321,False,,12763136,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg_g1k_v37.len""","[{'src': 'hda', 'id': 34311131}]",,"""spearman""","""hg_g1k_v37""","""false""","""png""",0.0,['RdYlBu'],true,,heatmap,,,"""false""","""false""",32.0,,44480084.0,1520564675.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2018-03-09 03:04:52.886261,123659.0,14.0
,,11797,deeptools_coverage_matrix,2018-03-08 22:38:29.478661,slurm_normal,1520548756.0,0,7680.0,1.0,main_w3_handler0,3442354,18664923,False,,12760818,slurm,,132111800.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/sacCer2.len""","[{'src': 'hda', 'id': 34307249}]",,"""spearman""","""sacCer2""","""false""","""png""",0.0,['RdYlBu'],true,,heatmap,,,"""false""","""false""",32.0,,44479419.0,1520548720.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2018-03-08 22:39:22.289562,122764.0,36.0
,,48884,deeptools_coverage_matrix,2018-02-06 10:22:19.531812,slurm_normal,1517913585.0,0,7680.0,1.0,main_w3_handler1,3405050,18268422,False,,12350378,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/023/436/dataset_23436752.dat""","[{'src': 'hda', 'id': 33690768}]",,"""pearson""","""Ca22""","""false""","""png""",0.0,['RdYlBu'],true,,heatmap,,,"""false""","""false""",32.0,,43684293.0,1517913563.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2018-02-06 10:39:46.889839,120631.0,22.0
,,362203,deeptools_coverage_matrix,2018-02-06 10:27:41.605128,slurm_normal,1517914621.0,0,7680.0,1.0,main_w4_handler1,3239868,18268515,False,,12350584,slurm,,132112168.0,corral-repl,,"""4214ed760b2811e8bd0c005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","[{'src': 'hda', 'id': 33690921}]",,"""pearson""","""mm10""","""false""","""png""",0.0,['RdYlBu'],true,,heatmap,,,"""true""","""true""",32.0,,,1517914597.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2018-02-06 10:57:02.866639,81608.0,24.0
,,1373772,deeptools_coverage_matrix,2018-02-06 15:33:27.179837,slurm_normal,1517931224.0,0,7680.0,1.0,main_w3_handler0,3417841,18272459,False,,12354385,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","[{'src': 'hda', 'id': 33696441}]",,"""spearman""","""hg38""","""false""","""png""",0.0,['RdYlBu'],true,,heatmap,,,"""false""","""false""",32.0,,43675062.0,1517931214.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2018-02-06 15:33:46.563045,105620.0,10.0
,,2866531,deeptools_coverage_matrix,2018-03-09 01:21:32.784705,slurm_normal,1520558546.0,0,7680.0,1.0,main_w4_handler0,3457124,18666246,False,,12762335,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","[{'src': 'hda', 'id': 34304182}]",,"""pearson""","""hg19""","""false""","""png""",1.0,,,,scatterplot,,,"""true""","""false""",32.0,,44480084.0,1520558530.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2018-03-09 01:22:29.497719,123659.0,16.0
,,11782,deeptools_coverage_matrix,2018-02-06 22:34:27.148781,slurm_normal,1517956486.0,0,7680.0,1.0,main_w4_handler1,3417876,18280402,False,,12362943,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/sacCer2.len""","[{'src': 'hda', 'id': 33706746}]",,"""spearman""","""sacCer2""","""true""","""png""",0.0,['RdYlBu'],true,,heatmap,,,"""false""","""false""",32.0,,43734440.0,1517956476.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2018-02-06 22:34:48.187592,116257.0,10.0
,,364910,deeptools_coverage_matrix,2018-02-07 00:35:17.878247,slurm_normal,1517963740.0,0,7680.0,1.0,main_w4_handler1,3404434,18281134,False,,12363783,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/sacCer3.len""","[{'src': 'hda', 'id': 33708266}]",,"""pearson""","""sacCer3""","""false""","""png""",0.0,['RdYlBu'],false,,heatmap,,,"""false""","""false""",32.0,,42689221.0,1517963727.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2018-02-07 00:35:41.293765,116852.0,13.0
,,364910,deeptools_coverage_matrix,2018-02-07 00:36:48.135746,slurm_normal,1517963834.0,0,7680.0,1.0,main_w4_handler0,3404434,18281144,False,,12363791,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/sacCer3.len""","[{'src': 'hda', 'id': 33708266}]",,"""pearson""","""sacCer3""","""false""","""png""",0.0,['RdYlBu'],true,,heatmap,,,"""false""","""false""",32.0,,42689221.0,1517963817.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2018-02-07 00:37:15.749360,116852.0,17.0
,,364910,deeptools_coverage_matrix,2018-02-07 00:40:38.782217,slurm_normal,1517964058.0,0,7680.0,1.0,main_w3_handler1,3404434,18281170,False,,12363823,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/sacCer3.len""","[{'src': 'hda', 'id': 33708266}]",,"""spearman""","""sacCer3""","""false""","""png""",0.0,['RdYlBu'],true,,heatmap,,,"""false""","""false""",32.0,,42689221.0,1517964048.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2018-02-07 00:41:01.364607,116852.0,10.0
,,989907,deeptools_coverage_matrix,2018-02-07 12:55:25.216383,slurm_normal,1518008156.0,0,7680.0,1.0,main_w4_handler0,3387452,18290787,False,,12373437,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","[{'src': 'hda', 'id': 33719733}]",,"""spearman""","""hg19""","""false""","""png""",0.0,['RdYlBu'],true,,heatmap,,,"""false""","""false""",32.0,,43744097.0,1518008137.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2018-02-07 12:55:57.902815,119628.0,19.0
,,11784,deeptools_coverage_matrix,2018-03-09 12:46:15.083671,slurm_normal,1520599626.0,0,7680.0,1.0,main_w4_handler1,3458258,18671473,False,,12767966,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/sacCer2.len""","[{'src': 'hda', 'id': 34322944}]",,"""spearman""","""sacCer2""","""false""","""png""",0.0,['RdYlBu'],true,,heatmap,,,"""false""","""false""",32.0,,44503869.0,1520599617.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2018-03-09 12:47:08.030717,110446.0,9.0
,,12702399,deeptools_coverage_matrix,2018-03-09 13:24:19.150577,slurm_normal,1520601884.0,0,7680.0,1.0,main_w3_handler0,3430280,18671855,False,,12768307,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","[{'src': 'hda', 'id': 34323327}]",,"""pearson""","""hg19""","""false""","""pdf""",0.0,['Greens'],false,Correlation of BigWigs,heatmap,,,"""true""","""true""",32.0,,43937359.0,1520601870.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2018-03-09 13:24:45.745593,122044.0,14.0
,,251460,deeptools_coverage_matrix,2018-02-07 17:13:17.182350,slurm_normal,1518023611.0,0,7680.0,1.0,main_w4_handler0,3216244,18299567,False,,12381967,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 33730922}]",,"""spearman""","""?""","""false""","""png""",0.0,['RdYlBu'],false,,heatmap,,,"""false""","""false""",32.0,,43756320.0,1518023603.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2018-02-07 17:13:31.800956,109885.0,8.0
,,251460,deeptools_coverage_matrix,2018-02-07 17:19:23.793080,slurm_normal,1518023988.0,0,7680.0,1.0,main_w3_handler1,3216244,18299656,False,,12382141,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 33730922}]",,"""spearman""","""?""","""false""","""png""",0.0,['RdYlBu'],true,,heatmap,,,"""false""","""true""",32.0,,43756320.0,1518023982.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2018-02-07 17:19:49.948309,109885.0,6.0
,,251460,deeptools_coverage_matrix,2018-02-07 17:21:25.433095,slurm_normal,1518024103.0,0,7680.0,1.0,main_w4_handler1,3216244,18299684,False,,12382191,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 33730922}]",,"""spearman""","""?""","""false""","""png""",0.0,['RdYlBu'],true,,heatmap,,0.5,"""false""","""true""",32.0,,43756320.0,1518024094.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2018-02-07 17:21:44.503425,109885.0,9.0
,,251460,deeptools_coverage_matrix,2018-02-07 17:22:27.353637,slurm_normal,1518024173.0,0,7680.0,1.0,main_w3_handler1,3216244,18299693,False,,12382211,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 33730922}]",,"""spearman""","""?""","""false""","""png""",0.0,['RdYlBu'],true,,heatmap,,0,"""false""","""true""",32.0,,43756320.0,1518024157.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2018-02-07 17:22:55.027202,109885.0,16.0
,,185042,deeptools_coverage_matrix,2018-02-07 22:42:13.419668,slurm_normal,1518043403.0,0,7680.0,1.0,main_w3_handler1,3397072,18304074,False,Job output deleted by user before job completed.,12387721,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/sacCer3.len""","[{'src': 'hda', 'id': 33737792}]",,"""spearman""","""sacCer3""","""false""","""png""",0.0,['RdYlBu'],false,,heatmap,,,"""false""","""false""",32.0,,42689221.0,1518043348.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2018-02-07 22:43:25.784825,116852.0,55.0
,,185042,deeptools_coverage_matrix,2018-02-07 22:42:24.536448,slurm_normal,1518043368.0,0,7680.0,1.0,main_w4_handler1,3397072,18304076,False,,12387723,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/sacCer3.len""","[{'src': 'hda', 'id': 33737792}]",,"""spearman""","""sacCer3""","""false""","""png""",0.0,['RdYlBu'],true,,heatmap,,,"""false""","""false""",32.0,,42689221.0,1518043355.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2018-02-07 22:42:49.697173,116852.0,13.0
,,231185,deeptools_coverage_matrix,2018-02-08 05:58:26.801076,slurm_normal,1518069540.0,0,7680.0,1.0,main_w3_handler1,3397072,18307155,False,,12390865,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/sacCer3.len""","[{'src': 'hda', 'id': 33742670}]",,"""spearman""","""sacCer3""","""false""","""png""",0.0,['RdYlBu'],true,,heatmap,,,"""false""","""false""",32.0,,42603089.0,1518069517.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2018-02-08 05:59:03.111359,116852.0,23.0
