chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,inputFile,inputFile_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.inputFile,parameters.inputFile.values,parameters.inputFile|__identifier__,parameters.sort_order,parameters.validation_stringency,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-09-08 08:52:16.121713,slurm_normal_16gb,1441702926.0,0,1.0,main_w1_handler0,2428115,10275699,False,,8182759578,sam,4561751.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21037664,,,"""coordinate""","""LENIENT""",32.0,,25066440.0,1441702357.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-09-08 09:02:11.103988,68541.0,569.0
,,2015-09-23 05:31:20.593364,slurm_normal_16gb,1442986436.0,0,1.0,main_w2_handler1,2448078,10388922,False,,1672270617,sam,4669312.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",21217939,,,"""coordinate""","""LENIENT""",32.0,,25334266.0,1442986305.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-09-23 05:33:59.461957,69854.0,131.0
,,2015-09-23 04:41:19.519009,slurm_normal_16gb,1442985068.0,0,1.0,main_w1_handler2,2440243,10388777,False,,30873501437,sam,4669139.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",21217869,,,"""coordinate""","""LENIENT""",32.0,,25334049.0,1442983306.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-09-23 05:11:11.587417,69188.0,1762.0
,,2015-09-08 08:59:45.775410,slurm_normal_16gb,1441712441.0,0,1.0,main_w1_handler1,2430353,10275756,False,,6487883559,bam,4562641.roundup,slurm,,132112168.0,corral-repl,,"""f285f7be560711e58fd4005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",21037853,,,"""coordinate""","""LENIENT""",32.0,,25014917.0,1441710791.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-09-08 11:40:44.927629,54629.0,1650.0
,,2015-09-08 14:44:57.583768,slurm_normal_16gb,1441723583.0,0,1.0,main_w1_handler2,2431785,10277734,False,,71245,bam,4563635.roundup,slurm,,132112168.0,corral-repl,,"""2b6a261a563811e5bc4a005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",21040953,,,"""coordinate""","""LENIENT""",32.0,,25014917.0,1441723577.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-09-08 14:46:32.234190,54629.0,6.0
,,2015-09-23 09:58:39.812685,slurm_normal_16gb,1443004175.0,0,1.0,main_w1_handler2,2445808,10390109,False,,25016606044,sam,4670577.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",21217874,,,"""coordinate""","""LENIENT""",32.0,,25335909.0,1443002345.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-09-23 10:29:43.504116,69595.0,1830.0
,,2015-09-10 18:25:28.092539,slurm_normal_16gb,1441910002.0,0,1.0,main_w2_handler1,2435004,10297137,False,,1116282074,bam,4582158.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",21075197,,,"""coordinate""","""LENIENT""",32.0,,25087449.0,1441909550.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-09-10 18:33:26.162943,5254.0,452.0
,,2015-09-10 19:16:18.670466,slurm_normal_16gb,1441913239.0,0,1.0,main_w1_handler1,2435004,10297411,False,,1116282074,bam,4582490.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",21075197,,,"""queryname""","""LENIENT""",32.0,,25087449.0,1441912670.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-09-10 19:27:22.486946,5254.0,569.0
,,2015-09-10 20:47:49.239512,slurm_normal_16gb,1441918316.0,0,1.0,main_w2_handler1,2434743,10297995,False,,114347431,bam,4583052.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21073707,,,"""coordinate""","""LENIENT""",32.0,,24509932.0,1441918086.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-09-10 20:52:01.443216,59189.0,230.0
,,2015-09-23 12:58:12.875609,slurm_normal_16gb,1443013514.0,0,1.0,main_w2_handler0,2447332,10391626,False,,1221773840,bam,4671873.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21219568,,,"""coordinate""","""SILENT""",32.0,,25320976.0,1443013118.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-09-23 13:05:17.433815,69817.0,396.0
,,2015-09-11 05:30:34.979875,slurm_normal_16gb,1441953201.0,0,1.0,main_w2_handler1,2430024,10299867,False,,27785387122,sam,4585011.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21078775,,,"""coordinate""","""LENIENT""",32.0,,25119655.0,1441951312.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-09-11 06:33:22.990014,68639.0,1889.0
,,2015-09-11 05:19:39.672376,slurm_normal_16gb,1441951302.0,0,1.0,main_w2_handler1,2430011,10299842,False,,39601319063,sam,4584856.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21078779,,,"""coordinate""","""LENIENT""",32.0,,25119655.0,1441948800.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-09-11 06:01:44.619743,68639.0,2502.0
,,2015-09-11 07:04:46.909491,slurm_normal_16gb,1441955464.0,0,1.0,main_w2_handler0,2295414,10300151,False,,1068755845,bam,4585179.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",21070731,,,"""coordinate""","""SILENT""",32.0,,25104754.0,1441955104.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-09-11 07:11:07.066548,56978.0,360.0
,,2015-09-23 12:58:20.402922,slurm_normal_16gb,1443014354.0,0,1.0,main_w2_handler0,2447332,10391638,False,,2519288613,bam,4672016.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21219636,,,"""coordinate""","""SILENT""",32.0,,25320976.0,1443013522.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-09-23 13:19:19.751070,69817.0,832.0
,,2015-09-11 05:45:17.223229,slurm_normal_16gb,1441952132.0,0,1.0,main_w1_handler1,2428115,10299896,False,,28333875711,sam,4584916.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21079937,,,"""coordinate""","""LENIENT""",32.0,,25120697.0,1441950333.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-09-11 06:15:36.688359,68541.0,1799.0
,,2015-09-11 07:04:52.318724,slurm_normal_16gb,1441956205.0,0,1.0,main_w1_handler2,2295414,10300154,False,,951501341,bam,4585200.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",21070747,,,"""coordinate""","""SILENT""",32.0,,25104754.0,1441955871.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-09-11 07:23:28.884685,56978.0,334.0
,,2015-09-11 07:05:02.020684,slurm_normal_16gb,1441958648.0,0,1.0,main_w1_handler1,2295414,10300160,False,,908086250,bam,4585338.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",21070801,,,"""coordinate""","""SILENT""",32.0,,25104754.0,1441958367.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-09-11 08:04:10.967074,56978.0,281.0
,,2015-09-11 07:04:57.693790,slurm_normal_16gb,1441955856.0,0,1.0,main_w2_handler1,2295414,10300157,False,,972470104,bam,4585189.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",21070771,,,"""coordinate""","""SILENT""",32.0,,25104754.0,1441955469.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-09-11 07:17:38.404381,56978.0,387.0
,,2015-09-11 07:04:50.244001,slurm_normal_16gb,1441957618.0,0,1.0,main_w1_handler1,2295414,10300153,False,,1013210125,bam,4585276.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",21070742,,,"""coordinate""","""SILENT""",32.0,,25104754.0,1441957217.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-09-11 07:47:02.146787,56978.0,401.0
,,2015-09-11 07:04:48.962959,slurm_normal_16gb,1441956815.0,0,1.0,main_w1_handler1,2295414,10300152,False,,896247530,bam,4585230.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",21070737,,,"""coordinate""","""SILENT""",32.0,,25104754.0,1441956549.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-09-11 07:33:40.543018,56978.0,266.0
,,2015-09-11 07:04:56.440032,slurm_normal_16gb,1441957203.0,0,1.0,main_w1_handler2,2295414,10300156,False,,993371890,bam,4585246.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",21070758,,,"""coordinate""","""SILENT""",32.0,,25104754.0,1441956831.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-09-11 07:40:06.698243,56978.0,372.0
,,2015-09-11 07:04:58.741829,slurm_normal_16gb,1441957557.0,0,1.0,main_w1_handler2,2295414,10300158,False,,972285764,bam,4585275.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",21070784,,,"""coordinate""","""SILENT""",32.0,,25104754.0,1441957217.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-09-11 07:45:59.442017,56978.0,340.0
,,2015-09-11 07:04:55.117821,slurm_normal_16gb,1441957984.0,0,1.0,main_w1_handler1,2295414,10300155,False,,938605334,bam,4585307.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",21070752,,,"""coordinate""","""SILENT""",32.0,,25104754.0,1441957630.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-09-11 07:53:07.597320,56978.0,354.0
,,2015-09-11 07:05:03.882676,slurm_normal_16gb,1441958355.0,0,1.0,main_w1_handler2,2295414,10300162,False,,905443583,bam,4585323.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",21070814,,,"""coordinate""","""SILENT""",32.0,,25104754.0,1441957991.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-09-11 07:59:17.480738,56978.0,364.0
,,2015-09-11 07:05:00.046212,slurm_normal_16gb,1441956541.0,0,1.0,main_w2_handler1,2295414,10300159,False,,1016574282,bam,4585211.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",21070794,,,"""coordinate""","""SILENT""",32.0,,25104754.0,1441956214.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-09-11 07:29:03.829999,56978.0,327.0
,,2015-09-11 07:05:03.131361,slurm_normal_16gb,1441957178.0,0,1.0,main_w2_handler1,2295414,10300161,False,,996080560,bam,4585245.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",21070808,,,"""coordinate""","""SILENT""",32.0,,25104754.0,1441956828.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-09-11 07:39:41.346413,56978.0,350.0
,,2015-09-23 12:58:15.124502,slurm_normal_16gb,1443015222.0,0,1.0,main_w2_handler1,2447332,10391630,False,,2045580100,bam,4672362.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21219598,,,"""coordinate""","""SILENT""",32.0,,25320976.0,1443014382.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-09-23 13:33:46.169045,69817.0,840.0
,,2015-09-23 12:58:21.170732,slurm_normal_16gb,1443015177.0,0,1.0,main_w2_handler0,2447332,10391639,False,,2260487468,bam,4672363.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21219641,,,"""coordinate""","""SILENT""",32.0,,25320976.0,1443014382.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-09-23 13:33:03.143895,69817.0,795.0
,,2015-09-23 12:58:13.606859,slurm_normal_16gb,1443016428.0,0,1.0,main_w1_handler1,2447332,10391628,False,,2404621172,bam,4672863.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21219573,,,"""coordinate""","""SILENT""",32.0,,25320976.0,1443015596.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-09-23 13:53:53.381749,69817.0,832.0
,,2015-09-23 12:58:14.359025,slurm_normal_16gb,1443015579.0,0,1.0,main_w1_handler2,2447332,10391629,False,,2504187380,bam,4672355.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21219581,,,"""coordinate""","""SILENT""",32.0,,25320976.0,1443014374.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-09-23 13:39:44.219997,69817.0,1205.0
,,2015-09-23 12:58:15.907140,slurm_normal_16gb,1443017334.0,0,1.0,main_w1_handler2,2447332,10391631,False,,2729618515,bam,4673149.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21219609,,,"""coordinate""","""SILENT""",32.0,,25320976.0,1443016512.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-09-23 14:08:56.623541,69817.0,822.0
,,2015-09-11 15:26:17.007759,reserved_16gb,1441985775.0,0,1.0,main_w2_handler1,2435004,10303228,False,,1127047428,bam,4588079.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",21084675,,,"""queryname""","""LENIENT""",32.0,,25087449.0,1441985287.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-09-11 15:36:17.586102,5254.0,488.0
,,2015-09-11 15:19:33.582004,reserved_16gb,1441985264.0,0,1.0,main_w2_handler0,2435004,10303134,False,,1116282074,bam,4588035.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",21075197,,,"""coordinate""","""LENIENT""",32.0,,25087449.0,1441984794.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-09-11 15:27:46.562324,5254.0,470.0
,,2015-09-23 12:58:16.733294,slurm_normal_16gb,1443018132.0,0,1.0,main_w1_handler1,2447332,10391632,False,,2653958417,bam,4673364.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21219615,,,"""coordinate""","""SILENT""",32.0,,25320976.0,1443017346.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-09-23 14:22:15.372281,69817.0,786.0
,,2015-09-23 12:58:21.948394,slurm_normal_16gb,1443018772.0,0,1.0,main_w1_handler2,2447332,10391640,False,,2265619506,bam,4673619.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21219647,,,"""coordinate""","""SILENT""",32.0,,25320976.0,1443018143.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-09-23 14:32:55.887858,69817.0,629.0
,,2015-09-23 12:58:17.773129,slurm_normal_16gb,1443019498.0,0,1.0,main_w1_handler1,2447332,10391633,False,,2167716016,bam,4673886.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21219621,,,"""coordinate""","""SILENT""",32.0,,25320976.0,1443018793.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-09-23 14:45:03.390726,69817.0,705.0
,,2015-09-23 12:58:18.568789,slurm_normal_16gb,1443020221.0,0,1.0,main_w1_handler1,2447332,10391635,False,,2574873633,bam,4674149.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21219626,,,"""coordinate""","""SILENT""",32.0,,25320976.0,1443019509.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-09-23 14:57:04.973215,69817.0,712.0
,,2015-09-12 17:59:12.360077,slurm_normal_16gb,1442081943.0,0,1.0,main_w2_handler1,2430132,10308080,False,,3564148012,bam,4592790.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21025789,,,"""coordinate""","""LENIENT""",32.0,,25111405.0,1442080770.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-09-12 18:19:06.271892,45533.0,1173.0
,,2015-09-12 18:26:43.337349,slurm_normal_16gb,1442084007.0,0,1.0,main_w2_handler1,2430132,10308201,False,,28348487789,sam,4592903.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21025788,,,"""coordinate""","""LENIENT""",32.0,,25111405.0,1442082416.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-09-12 18:53:31.223108,45533.0,1591.0
,,2015-09-24 04:53:13.846057,slurm_normal_16gb,1443072164.0,0,1.0,main_w2_handler1,2448176,10404252,False,,23168255090,sam,4683339.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21237756,,,"""coordinate""","""LENIENT""",32.0,,25352035.0,1443070415.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-09-24 05:22:47.764053,69861.0,1749.0
,,2015-09-24 04:54:46.132017,slurm_normal_16gb,1443072017.0,0,1.0,main_w1_handler1,2448180,10404256,False,,17463124448,sam,4683344.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21237770,,,"""coordinate""","""LENIENT""",32.0,,25352048.0,1443070508.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-09-24 05:20:21.711643,69863.0,1509.0
,,2015-09-13 16:25:35.429440,slurm_normal_16gb,1442163107.0,0,1.0,main_w1_handler2,2430024,10310775,False,,27785387122,sam,4595410.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21078775,,,"""coordinate""","""LENIENT""",32.0,,25155159.0,1442161554.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-09-13 16:51:50.118169,68639.0,1553.0
,,2015-09-14 16:51:19.260946,slurm_normal_16gb,1442249819.0,0,1.0,main_w2_handler0,2435985,10316954,False,,92,bam,4601440.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",21106868,,,"""coordinate""","""SILENT""",32.0,,25128355.0,1442249813.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-09-14 16:57:05.077083,69101.0,6.0
,,2015-09-14 17:01:50.993510,slurm_normal_16gb,1442251577.0,0,1.0,main_w1_handler2,2435985,10317028,False,,13416571085,sam,4601476.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",21106820,,,"""coordinate""","""SILENT""",32.0,,25128355.0,1442250124.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-09-14 17:26:19.204146,69101.0,1453.0
,,2016-01-29 08:02:17.641450,slurm_normal_16gb,1454059039.0,0,1.0,main_w1_handler1,2566219,11628844,False,,14320113539,bam,5892974.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Saccharomyces_cerevisiae_S288C_SGD2010.len""","""Saccharomyces_cerevisiae_S288C_SGD2010""",23074840,,,"""coordinate""","""LENIENT""",32.0,,27749950.0,1454054548.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2016-01-29 09:17:22.777121,76859.0,4491.0
,,2015-09-15 06:15:39.323552,slurm_normal_16gb,1442298503.0,0,1.0,main_w2_handler0,2435985,10320842,False,,2159383145,bam,4604947.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21111161,,,"""coordinate""","""LENIENT""",32.0,,25128355.0,1442297767.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-09-15 06:28:27.896213,69101.0,736.0
,,2015-09-24 06:09:34.517038,slurm_normal_16gb,1443076336.0,0,1.0,main_w2_handler1,2437954,10404556,False,,12276569994,sam,4683750.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",21240484,,,"""coordinate""","""LENIENT""",32.0,,25352461.0,1443075604.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-09-24 06:32:19.342752,69188.0,732.0
,,2015-09-23 22:08:46.103029,slurm_normal_16gb,1443046167.0,0,1.0,main_w2_handler1,2411881,10401305,False,,2203152,bam,4680157.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21119041,,,"""coordinate""","""LENIENT""",32.0,,24734316.0,1443046161.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-09-23 22:09:35.641111,67910.0,6.0
,,2015-09-23 23:31:38.589017,slurm_normal_16gb,1443051137.0,0,1.0,main_w1_handler0,2411881,10401847,False,,2203152,bam,4680739.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",21236574,,,"""coordinate""","""LENIENT""",32.0,,24734316.0,1443051131.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-09-23 23:32:21.411920,67910.0,6.0
,,2015-09-24 00:50:51.651644,slurm_normal_16gb,1443056014.0,0,1.0,main_w2_handler1,2448099,10402479,False,,1349135042,sam,4681456.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",21220215,,,"""coordinate""","""LENIENT""",32.0,,25349254.0,1443055879.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-09-24 00:53:38.790320,69855.0,135.0
,,2015-09-24 04:46:20.425516,slurm_normal_16gb,1443071766.0,0,1.0,main_w2_handler0,2445828,10404235,False,,18360898839,sam,4683296.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",21237639,,,"""coordinate""","""LENIENT""",32.0,,25351992.0,1443070001.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-09-24 05:16:11.624254,69729.0,1765.0
,,2015-09-24 03:26:12.214961,slurm_normal_16gb,1443065211.0,0,1.0,main_w1_handler0,2438307,10403425,False,,33680089,bam,4682501.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21238851,,,"""coordinate""","""LENIENT""",32.0,,25270848.0,1443065192.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-09-24 03:26:53.339616,69213.0,19.0
,,2015-09-24 06:56:26.402847,slurm_normal_16gb,1443078126.0,0,1.0,main_w1_handler0,2449455,10404660,False,,1328446286,sam,4683931.roundup,slurm,,132112168.0,corral-repl,,"""5e5298c0628911e5b403005056a51846""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",21240685,,,"""coordinate""","""LENIENT""",32.0,,25352769.0,1443078009.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-09-24 07:02:11.383673,69855.0,117.0
,,2015-09-24 06:17:42.848852,slurm_normal_16gb,1443080872.0,0,1.0,main_w1_handler0,2449428,10404570,False,,24826389646,sam,4684004.roundup,slurm,,132112168.0,corral-repl,,"""f3acd134628311e5af1f005056a52a46""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",21240523,,,"""coordinate""","""LENIENT""",32.0,,25352484.0,1443078680.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-09-24 07:47:56.028782,69595.0,2192.0
