chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input_vcf,input_vcf_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.failure_selector,parameters.reference_source.__current_case__,parameters.reference_source.input_vcf,parameters.reference_source.ref_file,parameters.reference_source.reference_source_selector,processor_count,ref_file,ref_file_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-02-12 15:57:55.779748,rodeo_normal,1423759098.0,0,1.0,main_w1_handler1,2204280,8712891,False,,4869364093,vcf,2736554.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""","""-x""",0,18489635,dm3,cached,32.0,,,,21199985,1423756949.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcheck/vcfcheck/0.0.2,0.0.2,,2015-02-12 16:38:22.852801,58185.0,2149.0
,,2015-02-14 14:49:20.136288,rodeo_normal,1423934343.0,0,1.0,main_w1_handler1,2206330,8726087,False,,15210337634,vcf,2759624.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""-x""",1,18513238,18513235,history,32.0,122387948.0,fasta,,21254652,1423926275.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcheck/vcfcheck/0.0.2,0.0.2,,2015-02-14 17:19:06.115253,58185.0,8068.0
,,2015-02-12 21:47:34.892237,rodeo_normal,1423779621.0,0,1.0,main_w2_handler1,2204640,8715360,False,,4185978690,vcf,2740867.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""","""-x""",1,18493810,18493809,history,32.0,120381592.0,fasta,,21199985,1423777681.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcheck/vcfcheck/0.0.2,0.0.2,,2015-02-12 22:20:23.774417,58185.0,1940.0
,,2015-02-14 14:48:44.122443,rodeo_normal,1423934230.0,0,1.0,main_w1_handler0,2206330,8726086,False,,15210337634,vcf,2759622.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""-x""",1,18513238,18513235,history,32.0,122387948.0,fasta,,21254652,1423926269.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcheck/vcfcheck/0.0.2,0.0.2,,2015-02-14 17:17:13.279294,58185.0,7961.0
,,2015-02-16 08:56:29.004128,rodeo_normal,1424077036.0,0,1.0,main_w2_handler1,2122923,8732646,False,,23017300,vcf,2771999.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-k""",0,18519188,hg19,cached,32.0,,,,21266242,1424077012.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcheck/vcfcheck/0.0.2,0.0.2,,2015-02-16 08:57:18.750681,41856.0,24.0
,,2015-02-26 15:43:31.236535,rodeo_normal,1424965421.0,0,1.0,main_w2_handler0,1970546,8820861,False,,1360784,vcf,2930343.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""-k""",1,17728507,17301661,history,32.0,12263356.0,fasta,,21447020,1424965419.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcheck/vcfcheck/0.0.2,0.0.2,,2015-02-26 15:43:44.049099,10211.0,2.0
,,2015-02-26 15:43:53.586953,rodeo_normal,1424965576.0,0,1.0,main_w2_handler0,1970546,8820862,False,,911426829,vcf,2930349.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""-k""",1,18657935,17301661,history,32.0,12263356.0,fasta,,21447020,1424965445.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcheck/vcfcheck/0.0.2,0.0.2,,2015-02-26 15:46:18.167909,10211.0,131.0
,,2015-03-01 18:05:27.651901,rodeo_normal,1425233141.0,1,1.0,main_w2_handler0,2223009,8837054,False,,184895,vcf,2961418.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","""-x""",0,18687037,hg_g1k_v37,cached,32.0,,,,21502205,1425233137.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcheck/vcfcheck/0.0.2,0.0.2,,2015-03-01 18:05:45.652548,50040.0,4.0
,,2015-03-02 08:45:33.745012,rodeo_normal,1425285949.0,1,1.0,main_w1_handler0,2224013,8839835,False,,39849182,vcf,2966601.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","""-k""",0,18691828,hg_g1k_v37,cached,32.0,,,,21529597,1425285945.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcheck/vcfcheck/0.0.2,0.0.2,,2015-03-02 08:45:52.162996,60399.0,4.0
,,2015-03-02 08:44:01.798828,rodeo_normal,1425285854.0,1,1.0,main_w1_handler0,2224013,8839832,False,,39849182,vcf,2966597.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","""-x""",0,18691828,hg_g1k_v37,cached,32.0,,,,21529597,1425285850.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcheck/vcfcheck/0.0.2,0.0.2,,2015-03-02 08:44:16.097687,60399.0,4.0
,,2015-03-06 05:11:09.557584,rodeo_normal,1425618682.0,0,1.0,main_w2_handler1,2228906,8877117,False,,75547,vcf,3035983.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-k""",0,18749717,hg19,cached,32.0,,,,21611215,1425618679.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcheck/vcfcheck/0.0.2,0.0.2,,2015-03-06 05:11:25.772833,,3.0
,,2015-03-07 14:09:48.111275,rodeo_normal,1425737400.0,1,1.0,main_w1_handler1,2230179,8886945,False,,406955,vcf,3052979.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""-k""",1,18769836,18769832,history,32.0,1641.0,fasta,,21636586,1425737396.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcheck/vcfcheck/0.0.2,0.0.2,,2015-03-07 14:10:03.360665,,4.0
,,2015-03-07 13:45:03.180806,rodeo_normal,1425735918.0,1,1.0,main_w2_handler0,2230179,8886757,False,,406955,vcf,3052603.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""-x""",1,18769836,18769832,history,32.0,1641.0,fasta,,21636586,1425735915.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcheck/vcfcheck/0.0.2,0.0.2,,2015-03-07 13:45:20.828190,,3.0
,,2015-03-07 14:08:43.995679,rodeo_normal,1425737334.0,1,1.0,main_w1_handler0,2230179,8886943,False,,406955,vcf,3052967.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""-x""",1,18769836,18769832,history,32.0,1641.0,fasta,,21636586,1425737331.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcheck/vcfcheck/0.0.2,0.0.2,,2015-03-07 14:08:56.469935,,3.0
,,2015-03-12 22:11:38.918436,rodeo_normal,1426198312.0,1,1.0,main_w2_handler1,2104786,8937365,False,,1296587019,vcf,3148681.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/010/666/dataset_10666137.dat""","""willowscaff""","""-x""",1,17965844,18842510,history,32.0,398716904.0,fasta,,21525027,1426198309.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcheck/vcfcheck/0.0.2,0.0.2,,2015-03-12 22:11:57.502826,52881.0,3.0
,,2015-03-13 09:23:49.113875,rodeo_normal,1426238638.0,0,1.0,main_w1_handler1,2236400,8941103,False,,31150,vcf,3154725.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""-x""",0,18847093,Homo_sapiens_nuHg19_mtrCRS,cached,32.0,,,,21774177,1426238635.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcheck/vcfcheck/0.0.2,0.0.2,,2015-03-13 09:24:00.071905,60857.0,3.0
