create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,input2,input2_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.col1,parameters.col1.__class__,parameters.col1.value,parameters.dbkey,parameters.input1,parameters.input1.values,parameters.input2,parameters.input2.values,parameters.keep,parameters.strand_source.__current_case__,parameters.strand_source.strand_choice,parameters.strand_source.strand_col,parameters.uniqpos,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-05-08 01:36:19.613724,slurm_normal,1462671435.0,0.0,1.0,main_w2_handler0,2698020,12819398,False,,442761,interval,1282,bed,7020480.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""7""",,,"""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b556958c8fc8a3a22e'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56d57c73faacf04fd'}]","""1""",1.0,all_pos,+,"""1""",32.0,,30043594,1462671412.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2016-05-08 01:37:17.068435,83507.0,23.0
2016-05-06 17:57:28.398595,slurm_normal,1462557486.0,0.0,1.0,main_w1_handler2,2688000,12808306,False,,213885,interval,749,bed,7008858.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""12""",,,"""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5dbfad928e87191d2'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e0ca20b133ad31c4'}]","""0""",1.0,all_pos,+,"""1""",32.0,,30036343,1462557479.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2016-05-06 17:58:08.413937,83556.0,7.0
2016-05-06 18:02:04.531854,slurm_normal,1462557755.0,0.0,1.0,main_w2_handler0,2695809,12808342,False,,66244,interval,10242,bed,7008904.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""5""",,,"""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56171821024b96557'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5720ff09d2ca885d6'}]","""0""",1.0,all_pos,+,"""1""",32.0,,30069313,1462557750.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2016-05-06 18:02:39.283477,83893.0,5.0
2016-05-06 18:40:39.796428,slurm_normal,1462560071.0,0.0,1.0,main_w1_handler1,2697115,12808726,False,,4197,interval,227,bed,7009479.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""7""",,,"""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58791810b8defe69b'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56a99967e96d672a9'}]","""0""",2.0,all_neg,-,"""1""",32.0,,30052125,1462560068.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2016-05-06 18:41:16.329810,83885.0,3.0
2016-05-06 19:32:21.328386,slurm_normal,1462563182.0,0.0,1.0,main_w1_handler2,2697187,12809644,False,,36581,interval,1134,bed,7010946.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""7""",,,"""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51d385b2809ea473e'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e0b470339c574d6b'}]","""1""",1.0,all_pos,+,"""1""",32.0,,29883041,1462563177.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2016-05-06 19:33:04.355830,83516.0,5.0
2016-05-06 19:30:14.605689,slurm_normal,1462563061.0,0.0,1.0,main_w1_handler0,2697187,12809627,False,,36581,interval,1134,bed,7010919.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""1""",,,"""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51d385b2809ea473e'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e0b470339c574d6b'}]","""1""",1.0,all_pos,+,"""1""",32.0,,29883041,1462563053.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2016-05-06 19:31:03.707781,83516.0,8.0
2016-05-07 20:25:57.171621,slurm_normal,1462652787.0,0.0,1.0,main_w1_handler2,2697910,12818117,False,,33857,interval,604,bed,7019236.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""6""",,,"""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54cfae48788969e85'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b11497f003bf260e'}]","""1""",1.0,all_pos,+,"""1""",32.0,,29909750,1462652785.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2016-05-07 20:26:30.122118,83542.0,2.0
2016-05-06 19:59:37.913812,slurm_normal,1462564809.0,0.0,1.0,main_w2_handler0,2695827,12809839,False,,77567,interval,283,bed,7011819.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""11""",,,"""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f1f8432bed8eac92'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53321b6161691f41c'}]","""1""",1.0,all_pos,+,"""1""",32.0,,30008629,1462564801.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2016-05-06 20:00:14.399971,83428.0,8.0
2016-05-06 20:23:15.880160,slurm_normal,1462566247.0,0.0,1.0,main_w1_handler2,2695713,12810086,False,,136055,interval,748,bed,7012163.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""11""",,,"""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54cb558c32007b902'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ba3c6a7455e4e32f'}]","""0""",1.0,all_pos,+,"""1""",32.0,,29851128,1462566232.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2016-05-06 20:24:09.895271,83356.0,15.0
2016-05-06 20:38:50.754169,slurm_normal,1462567188.0,0.0,1.0,main_w2_handler0,2697246,12810265,False,,20761,interval,116,bed,7012358.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""6""",,,"""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e6d9b29184db6ef2'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b596b453b3b513b999'}]","""1""",1.0,all_pos,+,"""1""",32.0,,30073521,1462567184.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2016-05-06 20:39:54.063982,2390.0,4.0
2016-05-08 19:04:01.630374,slurm_normal,1462734277.0,0.0,1.0,main_w1_handler2,2698435,12824472,False,,74339,interval,1101,bed,7024714.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""5""",,,"""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e5fd81a1b0c8bc67'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b581d9a3bfde140707'}]","""1""",1.0,all_pos,+,"""1""",32.0,,29905542,1462734274.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2016-05-08 19:04:38.921735,83557.0,3.0
2016-05-07 10:29:14.171131,slurm_normal,1462617020.0,0.0,1.0,main_w1_handler1,2695815,12814394,False,,649809,interval,3813,bed,7015896.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""7""",,,"""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53a5d57850da7c0d5'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58d57dbecb968a835'}]","""1""",1.0,all_pos,+,"""1""",32.0,,29889150,1462616980.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2016-05-07 10:30:26.015515,83526.0,40.0
2016-05-07 11:41:23.017280,slurm_normal,1462621340.0,0.0,1.0,main_w1_handler0,2697583,12814723,False,,444006,interval,3138,bed,7016205.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""7""",,,"""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f172a05c2249a6c6'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b972f0c8b38be6f3'}]","""1""",1.0,all_pos,+,"""1""",32.0,,30082787,1462621312.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2016-05-07 11:42:22.679459,83509.0,28.0
2016-05-07 11:54:47.657381,slurm_normal,1462622135.0,0.0,1.0,main_w2_handler0,2695809,12814755,False,,217850,interval,409,interval,7016238.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""5""",,,"""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b510cc46123f88b0fa'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c6ddfa24f269acbd'}]","""0""",2.0,all_neg,-,"""1""",32.0,,30069313,1462622131.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2016-05-07 11:55:37.287500,83893.0,4.0
2016-05-07 12:02:11.000543,slurm_normal,1462622571.0,0.0,1.0,main_w2_handler0,2695809,12814772,False,,66244,interval,409,interval,7016261.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""5""",,,"""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56171821024b96557'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c6ddfa24f269acbd'}]","""0""",2.0,all_neg,-,"""1""",32.0,,30069313,1462622567.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2016-05-07 12:02:52.958486,83893.0,4.0
2016-05-09 11:46:33.217175,slurm_normal,1462794432.0,0.0,1.0,main_w2_handler0,2699056,12830565,False,,22219,bed,120,bed,7031574.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""1""",,,"""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b40d5d33ae6ada6b'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ffa1be8e299cdf63'}]","""0""",1.0,all_pos,+,"""1""",32.0,,30098011,1462794428.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2016-05-09 11:47:15.113599,83905.0,4.0
2016-05-07 12:19:33.544360,slurm_normal,1462623617.0,0.0,1.0,main_w1_handler2,2694186,12814855,False,,687804,interval,1101,bed,7016352.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""10""",,,"""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b529a2b4cfdfb60e3e'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5850e3fa7b211868a'}]","""0""",1.0,all_pos,+,"""1""",32.0,,29905542,1462623600.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2016-05-07 12:20:18.769540,83557.0,17.0
2016-05-07 20:39:16.247266,slurm_normal,1462653586.0,0.0,1.0,main_w2_handler1,2697843,12818199,False,,176678,interval,992,bed,7019321.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""7""",,,"""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5471665425847e1a1'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50a39844223499df4'}]","""1""",1.0,all_pos,+,"""1""",32.0,,30036814,1462653580.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2016-05-07 20:39:48.142359,83432.0,6.0
2016-05-07 13:37:12.033765,slurm_normal,1462628281.0,0.0,1.0,main_w2_handler1,2695782,12815856,False,,183151,interval,2095,bed,7017050.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""5""",,,"""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54bb42b03790c4672'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fccfee1d98c56847'}]","""1""",1.0,all_pos,+,"""1""",32.0,,30052114,1462628261.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2016-05-07 13:38:07.947354,83525.0,20.0
2016-05-07 13:31:44.785150,slurm_normal,1462628063.0,0.0,1.0,main_w1_handler1,2695782,12815698,False,,183151,interval,2095,bed,7016978.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""1""",,,"""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54bb42b03790c4672'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fccfee1d98c56847'}]","""1""",1.0,all_pos,+,"""1""",32.0,,30052114,1462627950.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2016-05-07 13:34:26.078650,83525.0,113.0
2016-05-09 12:16:57.018365,slurm_normal,1462796258.0,0.0,1.0,main_w1_handler1,2697794,12831066,False,,4074,interval,105,bed,7031987.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""1""",,,"""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d78f61166b6e1143'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57bb70009babd021a'}]","""0""",1.0,all_pos,+,"""1""",32.0,,30084876,1462796255.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2016-05-09 12:17:40.920457,83987.0,3.0
2016-05-07 15:18:43.147485,slurm_normal,1462634354.0,0.0,1.0,main_w2_handler0,2697115,12816508,False,,22323,interval,227,bed,7017713.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""13""",,,"""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ef9ea77cb6e2ce42'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56a99967e96d672a9'}]","""0""",2.0,all_neg,-,"""1""",32.0,,30052125,1462634350.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2016-05-07 15:19:17.186997,83885.0,4.0
2016-05-07 14:55:22.308083,slurm_normal,1462632960.0,0.0,1.0,main_w2_handler0,2695621,12816358,False,,3219,interval,741,bed,7017540.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""11""",,,"""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b548ca7fb418aaa527'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5926e0d42bbf83704'}]","""0""",1.0,all_pos,+,"""1""",32.0,,30036814,1462632957.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2016-05-07 14:56:02.677887,83432.0,3.0
2016-05-07 15:35:48.528476,slurm_normal,1462635383.0,0.0,1.0,main_w2_handler1,2695621,12816602,False,,2268,interval,741,bed,7017796.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""5""",,,"""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a1d67ba1abca106c'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57e166e4ed850e2d4'}]","""1""",1.0,all_pos,+,"""1""",32.0,,30036814,1462635379.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2016-05-07 15:36:26.046431,83432.0,4.0
2016-05-07 15:41:22.227291,slurm_normal,1462635711.0,0.0,1.0,main_w2_handler1,2695621,12816618,False,,5864,interval,741,bed,7017813.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""11""",,,"""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52f8c8b652ac9d60a'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57e166e4ed850e2d4'}]","""0""",1.0,all_pos,+,"""1""",32.0,,30036814,1462635707.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2016-05-07 15:41:53.361063,83432.0,4.0
2016-05-07 15:29:10.528821,slurm_normal,1462634992.0,0.0,1.0,main_w1_handler2,2695621,12816561,False,,5864,interval,741,bed,7017766.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""11""",,,"""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52f8c8b652ac9d60a'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57e166e4ed850e2d4'}]","""0""",1.0,all_pos,+,"""1""",32.0,,30036814,1462634989.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2016-05-07 15:29:53.669504,83432.0,3.0
2016-05-07 14:46:26.964126,slurm_normal,1462632432.0,0.0,1.0,main_w1_handler2,2697115,12816302,False,,60982,interval,227,bed,7017478.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""7""",,,"""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b571987d8a9d9fbfb4'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56a99967e96d672a9'}]","""0""",2.0,all_neg,-,"""1""",32.0,,30052125,1462632428.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2016-05-07 14:47:13.207436,83885.0,4.0
2016-05-07 16:01:40.354058,slurm_normal,1462637008.0,0.0,1.0,main_w1_handler2,2697682,12816713,False,,120831,interval,1282,bed,7017897.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""1""",,,"""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55cdf22c783a456f0'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c5268a6bbc1d6805'}]","""1""",1.0,all_pos,+,"""1""",32.0,,29947877,1462636932.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2016-05-07 16:03:30.502606,83507.0,76.0
2016-05-07 14:34:43.931441,slurm_normal,1462631740.0,0.0,1.0,main_w1_handler1,2697698,12816251,False,,180445,interval,755,bed,7017426.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""12""",,,"""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e9e46f117ac91158'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b572f9078fe366be1f'}]","""0""",1.0,all_pos,+,"""1""",32.0,,30008629,1462631724.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2016-05-07 14:35:42.578221,83428.0,16.0
2016-05-07 14:53:00.353780,slurm_normal,1462632808.0,0.0,1.0,main_w1_handler1,2697115,12816347,False,,60982,interval,227,bed,7017527.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""7""",,,"""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b571987d8a9d9fbfb4'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56a99967e96d672a9'}]","""0""",1.0,all_pos,+,"""1""",32.0,,30052125,1462632805.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2016-05-07 14:53:30.196289,83885.0,3.0
2016-05-07 16:05:16.352782,slurm_normal,1462637227.0,0.0,1.0,main_w2_handler1,2697682,12816754,False,,120831,interval,1282,bed,7017932.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""1""",,,"""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55cdf22c783a456f0'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c5268a6bbc1d6805'}]","""0""",1.0,all_pos,+,"""1""",32.0,,29947877,1462637146.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2016-05-07 16:07:08.779323,83507.0,81.0
2016-05-08 12:10:15.582941,slurm_normal,1462709494.0,0.0,1.0,main_w2_handler1,2697664,12821550,False,,361535,interval,2021,bed,7022513.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""7""",,,"""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5221ecc434d338b88'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54e4979a8623661fc'}]","""1""",0.0,data_column,6,"""1""",32.0,,30069313,1462709454.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2016-05-08 12:11:37.069079,83893.0,40.0
2016-05-07 15:38:19.868416,slurm_normal,1462635544.0,0.0,1.0,main_w1_handler2,2695621,12816609,False,,2268,interval,741,bed,7017805.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""5""",,,"""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a1d67ba1abca106c'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57e166e4ed850e2d4'}]","""0""",1.0,all_pos,+,"""1""",32.0,,30036814,1462635540.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2016-05-07 15:39:04.906252,83432.0,4.0
2016-05-07 15:49:33.120481,slurm_normal,1462636206.0,0.0,1.0,main_w1_handler2,2695837,12816647,False,,31924,bed,663,bed,7017839.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""1""",,,"""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58925d47adf4d181d'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d1724d4de55338ca'}]","""1""",1.0,all_pos,+,"""1""",32.0,,30034321,1462636202.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2016-05-07 15:50:09.220675,83823.0,4.0
2016-05-07 15:46:23.708213,slurm_normal,1462636247.0,0.0,1.0,main_w1_handler2,2697682,12816638,False,,330210,interval,1282,bed,7017831.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""1""",,,"""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ac9fbf985e8ac392'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c5268a6bbc1d6805'}]","""0""",1.0,all_pos,+,"""1""",32.0,,29947877,1462636019.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2016-05-07 15:50:49.270435,83507.0,228.0
2016-05-07 15:55:25.159869,slurm_normal,1462636556.0,0.0,1.0,main_w1_handler2,2695837,12816666,False,,35908,interval,663,bed,7017858.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""1""",,,"""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ce1e6dae60c2df9e'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ea7571b48cac602c'}]","""0""",1.0,all_pos,+,"""1""",32.0,,30034321,1462636552.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2016-05-07 15:55:59.003449,83823.0,4.0
2016-05-07 16:11:13.972981,slurm_normal,1462637500.0,0.0,1.0,main_w1_handler2,2695837,12816773,False,,35908,interval,663,bed,7017954.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""4""",,,"""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d389ef9ddaafe2ba'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b565b73d6ede20a1cc'}]","""0""",1.0,all_pos,+,"""1""",32.0,,30034321,1462637495.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2016-05-07 16:11:42.126839,83823.0,5.0
2016-05-07 16:12:36.779556,slurm_normal,1462637607.0,0.0,1.0,main_w1_handler0,2697772,12816790,False,,113071,interval,741,bed,7017964.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""11""",,,"""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b599d035ba4fc7d60a'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b545aaac5a8e9c41e3'}]","""0""",1.0,all_pos,+,"""1""",32.0,,30036814,1462637600.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2016-05-07 16:13:28.582251,83432.0,7.0
2016-05-07 15:59:05.733615,slurm_normal,1462636783.0,0.0,1.0,main_w1_handler0,2697772,12816696,False,,147764,interval,992,bed,7017880.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""11""",,,"""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c260427ca8e75f8c'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ace1c0d3ccd75609'}]","""0""",1.0,all_pos,+,"""1""",32.0,,30036814,1462636779.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2016-05-07 15:59:46.125883,83432.0,4.0
2016-05-07 16:01:47.546618,slurm_normal,1462636941.0,0.0,1.0,main_w1_handler0,2695837,12816717,False,,17653,interval,93,bed,7017900.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""1""",,,"""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5972d54086af9e35c'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a46f54849c289e53'}]","""0""",1.0,all_pos,+,"""1""",32.0,,30034321,1462636937.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2016-05-07 16:02:23.847628,83823.0,4.0
2016-05-07 15:46:38.460510,slurm_normal,1462636041.0,0.0,1.0,main_w2_handler0,2695837,12816639,False,,31924,bed,663,bed,7017832.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""1""",,,"""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58925d47adf4d181d'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d1724d4de55338ca'}]","""0""",1.0,all_pos,+,"""1""",32.0,,30034321,1462636037.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2016-05-07 15:47:23.707635,83823.0,4.0
2016-05-07 16:09:30.979405,slurm_normal,1462637414.0,0.0,1.0,main_w2_handler0,2695837,12816766,False,,35908,interval,663,bed,7017948.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""2""",,,"""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d389ef9ddaafe2ba'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b565b73d6ede20a1cc'}]","""0""",1.0,all_pos,+,"""1""",32.0,,30034321,1462637410.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2016-05-07 16:10:16.870878,83823.0,4.0
2016-05-07 16:12:48.360102,slurm_normal,1462637601.0,0.0,1.0,main_w2_handler1,2695837,12816791,False,,35908,interval,663,bed,7017963.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""7""",,,"""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d389ef9ddaafe2ba'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b565b73d6ede20a1cc'}]","""0""",1.0,all_pos,+,"""1""",32.0,,30034321,1462637597.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2016-05-07 16:13:23.583775,83823.0,4.0
