create_time,destination_id,end_epoch,exit_code,galaxy_slots,genome,genome_filetype,handler,history_id,id,imported,info,inputA,inputA_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.add_bed.__current_case__,parameters.add_bed.add_bed_select,parameters.allow_beyond,parameters.bedpe,parameters.chrom,parameters.chromInfo,parameters.chromfirst,parameters.dbkey,parameters.genome,parameters.genome.values,parameters.inputA,parameters.inputA.values,parameters.maxtries,parameters.no_overlap,parameters.seed.__current_case__,parameters.seed.seed,parameters.seed.seed_choose,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-06-08 18:10:10.745409,slurm_normal,1465409566.0,0,1.0,2661462,bed,main_w1_handler0,2732689,13111222,False,,6274596,bed,7296596.roundup,slurm,,132112168.0,corral-repl,,"""3c91e4662da411e6a2e4005056a52a46""",0,no,"""false""","""false""","""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5074a79d5aae75f6e'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5566e91db95266dc0'}]","""1000""","""false""",1,,False,32.0,,30438799,1465409560.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_shufflebed/2.22.0,2.22.0,,2016-06-08 18:12:49.324511,81119.0,6.0
2016-06-08 18:09:28.913411,slurm_normal,1465409405.0,0,1.0,2661462,bed,main_w2_handler1,2732678,13111175,False,,12798215,bed,7296559.roundup,slurm,,132112168.0,corral-repl,,"""235f38402da411e6a2e4005056a52a46""",0,no,"""false""","""false""","""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5074a79d5aae75f6e'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55aeb96cf953b8faf'}]","""1000""","""false""",1,,False,32.0,,30438799,1465409397.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_shufflebed/2.22.0,2.22.0,,2016-06-08 18:10:07.010659,81119.0,8.0
2016-06-08 12:48:30.526026,slurm_normal,1465390158.0,0,1.0,2661462,bed,main_w1_handler1,2732098,13107161,False,,9402697,bed,7293417.roundup,slurm,,132112168.0,corral-repl,,,0,no,"""false""","""false""","""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53463a3d7c06c7fcb'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5202b3d1abe9ae7f4'}]","""1000""","""false""",1,,False,32.0,,30438799,1465390151.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_shufflebed/2.22.0,2.22.0,,2016-06-08 12:49:20.819143,81119.0,7.0
2016-06-08 18:09:23.365991,slurm_normal,1465409406.0,0,1.0,2661462,bed,main_w2_handler1,2732676,13111171,False,,15757470,bed,7296558.roundup,slurm,,132112168.0,corral-repl,,"""203a4e0c2da411e6a2e4005056a52a46""",0,no,"""false""","""false""","""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5074a79d5aae75f6e'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b515856ac68949ef5a'}]","""1000""","""false""",1,,False,32.0,,30438799,1465409397.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_shufflebed/2.22.0,2.22.0,,2016-06-08 18:10:09.671853,81119.0,9.0
2016-06-08 18:10:25.235472,slurm_normal,1465409498.0,0,1.0,2661462,bed,main_w2_handler1,2732693,13111239,False,,4322395,bed,7296587.roundup,slurm,,132112168.0,corral-repl,,"""456c39f62da411e6a2e4005056a52a46""",0,no,"""false""","""false""","""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5074a79d5aae75f6e'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f1c0c785609f5e23'}]","""1000""","""false""",1,,False,32.0,,30438799,1465409492.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_shufflebed/2.22.0,2.22.0,,2016-06-08 18:11:42.169827,81119.0,6.0
2016-06-08 18:10:15.930769,slurm_normal,1465409455.0,0,1.0,2661462,bed,main_w2_handler0,2732690,13111226,False,,5592087,bed,7296573.roundup,slurm,,132112168.0,corral-repl,,"""3f8ada742da411e6a2e4005056a52a46""",0,no,"""false""","""false""","""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5074a79d5aae75f6e'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fe3db8343622ea5e'}]","""1000""","""false""",1,,False,32.0,,30438799,1465409448.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_shufflebed/2.22.0,2.22.0,,2016-06-08 18:10:58.409072,81119.0,7.0
2016-06-08 18:09:47.801660,slurm_normal,1465409430.0,0,1.0,2661462,bed,main_w2_handler1,2732683,13111196,False,,7671999,bed,7296563.roundup,slurm,,132112168.0,corral-repl,,"""2eb8c45e2da411e6a2e4005056a52a46""",0,no,"""false""","""false""","""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5074a79d5aae75f6e'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53ca58ee2e7571c81'}]","""1000""","""false""",1,,False,32.0,,30438799,1465409424.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_shufflebed/2.22.0,2.22.0,,2016-06-08 18:10:35.234600,81119.0,6.0
2016-06-08 18:09:58.193819,slurm_normal,1465409455.0,0,1.0,2661462,bed,main_w2_handler1,2732686,13111208,False,,9402697,bed,7296572.roundup,slurm,,132112168.0,corral-repl,,"""357ad0b62da411e6a2e4005056a52a46""",0,no,"""false""","""false""","""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5074a79d5aae75f6e'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e74637e3bdb4ea82'}]","""1000""","""false""",1,,False,32.0,,30438799,1465409448.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_shufflebed/2.22.0,2.22.0,,2016-06-08 18:11:00.260727,81119.0,7.0
2016-06-08 18:09:35.643976,slurm_normal,1465409431.0,0,1.0,2661462,bed,main_w2_handler1,2732680,13111184,False,,11078649,bed,7296562.roundup,slurm,,132112168.0,corral-repl,,"""27fd59fe2da411e6a2e4005056a52a46""",0,no,"""false""","""false""","""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5074a79d5aae75f6e'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51560f58509f85f61'}]","""1000""","""false""",1,,False,32.0,,30438799,1465409424.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_shufflebed/2.22.0,2.22.0,,2016-06-08 18:10:35.308275,81119.0,7.0
2016-06-08 18:09:38.717489,slurm_normal,1465409428.0,0,1.0,2661462,bed,main_w2_handler0,2732681,13111188,False,,10404429,bed,7296560.roundup,slurm,,132112168.0,corral-repl,,"""296b55702da411e6a2e4005056a52a46""",0,no,"""false""","""false""","""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5074a79d5aae75f6e'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54333560ae6bbce92'}]","""1000""","""false""",1,,False,32.0,,30438799,1465409421.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_shufflebed/2.22.0,2.22.0,,2016-06-08 18:10:30.180279,81119.0,7.0
2016-06-08 18:09:17.109923,slurm_normal,1465409391.0,0,1.0,2661462,bed,main_w1_handler0,2732675,13111167,False,,16066510,bed,7296554.roundup,slurm,,132112168.0,corral-repl,,"""1b9f979e2da411e6a2e4005056a52a46""",0,no,"""false""","""false""","""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5074a79d5aae75f6e'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58d0e2bdcaa9c1431'}]","""1000""","""false""",1,,False,32.0,,30438799,1465409384.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_shufflebed/2.22.0,2.22.0,,2016-06-08 18:09:55.697556,81119.0,7.0
2016-06-08 18:10:47.582497,slurm_normal,1465415605.0,0,1.0,2661462,bed,main_w1_handler0,2732699,13111259,False,,5403452,bed,7297700.roundup,slurm,,132112168.0,corral-repl,,"""52c101d62da411e6a2e4005056a52a46""",0,no,"""false""","""false""","""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5074a79d5aae75f6e'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b48c1a4c7c8547e1'}]","""1000""","""false""",1,,False,32.0,,30438799,1465415599.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_shufflebed/2.22.0,2.22.0,,2016-06-08 19:53:29.032789,81119.0,6.0
2016-06-10 14:31:17.343693,slurm_normal,1465569265.0,0,1.0,331,gg,main_w1_handler0,2654891,13132934,False,,1156641,bed,7317498.roundup,slurm,,132112168.0,corral-repl,,,0,no,"""false""","""false""","""false""","""/galaxy-repl/localdata/chrom/mm9.len""","""false""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52d446c686c8d629b'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5064786afc5f99e9d'}]","""1000""","""false""",1,,False,32.0,,29371433,1465569260.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_shufflebed/2.22.0,2.22.0,,2016-06-10 14:34:31.225115,8309.0,5.0
2016-06-08 18:10:44.794667,slurm_normal,1465417022.0,0,1.0,2661462,bed,main_w2_handler1,2732698,13111255,False,,2339169,bed,7298146.roundup,slurm,,132112168.0,corral-repl,,"""511503462da411e6a2e4005056a52a46""",0,no,"""false""","""false""","""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5074a79d5aae75f6e'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b528e519421e72cf76'}]","""1000""","""false""",1,,False,32.0,,30438799,1465417015.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_shufflebed/2.22.0,2.22.0,,2016-06-08 20:17:06.671741,81119.0,7.0
2016-06-08 18:10:35.510440,slurm_normal,1465416564.0,0,1.0,2661462,bed,main_w2_handler1,2732695,13111247,False,,4141538,bed,7298039.roundup,slurm,,132112168.0,corral-repl,,"""49b0af242da411e6a2e4005056a52a46""",0,no,"""false""","""false""","""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5074a79d5aae75f6e'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5faa5f8e304377e33'}]","""1000""","""false""",1,,False,32.0,,30438799,1465416558.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_shufflebed/2.22.0,2.22.0,,2016-06-08 20:09:26.044733,81119.0,6.0
2016-06-10 14:33:45.143988,slurm_normal,1465569372.0,0,1.0,331,gg,main_w2_handler0,2654891,13132948,False,,1816073,bed,7317512.roundup,slurm,,132112168.0,corral-repl,,,0,no,"""false""","""false""","""false""","""/galaxy-repl/localdata/chrom/mm9.len""","""false""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52d446c686c8d629b'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5092401403e1224df'}]","""1000""","""false""",1,,False,32.0,,29371433,1465569366.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_shufflebed/2.22.0,2.22.0,,2016-06-10 14:36:16.970893,8309.0,6.0
2016-06-09 19:41:43.450635,slurm_normal,1465501397.0,0,1.0,331,gg,main_w1_handler1,2654891,13126106,False,,95933,bed,7310548.roundup,slurm,,132112168.0,corral-repl,,,0,no,"""false""","""false""","""false""","""/galaxy-repl/localdata/chrom/mm9.len""","""false""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52d446c686c8d629b'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5934c4f68983bafca'}]","""1000""","""false""",1,,False,32.0,,29371433,1465501394.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_shufflebed/2.22.0,2.22.0,,2016-06-09 19:43:20.628552,8309.0,3.0
2016-06-10 23:43:08.064664,slurm_normal,1465602206.0,0,1.0,1956,tabular,main_w2_handler1,2478539,13137787,False,,379826,bed,7322537.roundup,slurm,,132112168.0,corral-repl,,,0,no,"""false""","""false""","""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b568b9959f2f90f1f6'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e0f49ef816bc3bfe'}]","""1000""","""false""",1,,False,32.0,,30790136,1465602200.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_shufflebed/2.22.0,2.22.0,,2016-06-10 23:43:27.445606,70907.0,6.0
2016-06-15 15:55:55.735440,slurm_normal,1466006190.0,0,1.0,3924,tabular,main_w1_handler0,2731406,13170843,False,,2569955,bed,7354766.roundup,slurm,,132112168.0,corral-repl,,,0,no,"""false""","""false""","""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b589f55237d96863fb'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54fc8bfe9df1a5085'}]","""1000""","""false""",1,,False,32.0,,29371433,1466006182.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_shufflebed/2.22.0,2.22.0,,2016-06-15 15:56:32.928231,8309.0,8.0
2016-06-15 15:57:01.577338,slurm_normal,1466006242.0,0,1.0,3924,tabular,main_w1_handler1,2731406,13170850,False,,4181952,bed,7354783.roundup,slurm,,132112168.0,corral-repl,,,0,no,"""false""","""false""","""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b589f55237d96863fb'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d1d117d00d669359'}]","""1000""","""false""",1,,False,32.0,,29371433,1466006235.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_shufflebed/2.22.0,2.22.0,,2016-06-15 15:57:24.408501,8309.0,7.0
2016-06-15 15:55:12.479901,slurm_normal,1466006189.0,0,1.0,3924,tabular,main_w2_handler0,2731406,13170840,False,,666880,bed,7354765.roundup,slurm,,132112168.0,corral-repl,,,0,no,"""false""","""false""","""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b589f55237d96863fb'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ad145682289f250c'}]","""1000""","""false""",1,,False,32.0,,29371433,1466006182.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_shufflebed/2.22.0,2.22.0,,2016-06-15 15:56:45.685158,8309.0,7.0
2016-06-15 15:56:30.897186,slurm_normal,1466006218.0,0,1.0,3924,tabular,main_w2_handler0,2731406,13170849,False,,4181952,bed,7354780.roundup,slurm,,132112168.0,corral-repl,,,0,no,"""false""","""false""","""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b589f55237d96863fb'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d1d117d00d669359'}]","""1000""","""false""",1,,False,32.0,,29371433,1466006210.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_shufflebed/2.22.0,2.22.0,,2016-06-15 15:57:03.698916,8309.0,8.0
2016-06-15 15:54:49.152719,slurm_normal,1466006186.0,0,1.0,3924,tabular,main_w1_handler1,2731406,13170824,False,,666880,bed,7354767.roundup,slurm,,132112168.0,corral-repl,,,0,no,"""false""","""false""","""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b589f55237d96863fb'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ad145682289f250c'}]","""1000""","""false""",1,,False,32.0,,29371433,1466006182.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_shufflebed/2.22.0,2.22.0,,2016-06-15 15:56:34.220668,8309.0,4.0
2016-06-15 15:56:12.052257,slurm_normal,1466006196.0,0,1.0,3924,tabular,main_w2_handler1,2731406,13170847,False,,2569955,bed,7354772.roundup,slurm,,132112168.0,corral-repl,,,0,no,"""false""","""false""","""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b589f55237d96863fb'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54fc8bfe9df1a5085'}]","""1000""","""false""",1,,False,32.0,,29371433,1466006190.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_shufflebed/2.22.0,2.22.0,,2016-06-15 15:56:45.842011,8309.0,6.0
2016-06-15 16:05:03.110649,slurm_normal,1466006722.0,0,1.0,3924,tabular,main_w1_handler1,2731406,13170853,False,,2183260,bed,7354791.roundup,slurm,,132112168.0,corral-repl,,,0,no,"""false""","""false""","""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b589f55237d96863fb'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d3a0e75f215ddf35'}]","""1000""","""false""",1,,False,32.0,,29371433,1466006713.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_shufflebed/2.22.0,2.22.0,,2016-06-15 16:05:30.504293,8309.0,9.0
2016-06-15 16:05:02.519667,slurm_normal,1466006721.0,0,1.0,3924,tabular,main_w1_handler0,2731406,13170852,False,,992288,bed,7354790.roundup,slurm,,132112168.0,corral-repl,,,0,no,"""false""","""false""","""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b589f55237d96863fb'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b39bf0eec540168c'}]","""1000""","""false""",1,,False,32.0,,29371433,1466006713.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_shufflebed/2.22.0,2.22.0,,2016-06-15 16:05:30.744371,8309.0,8.0
2016-06-15 16:05:03.643690,slurm_normal,1466006719.0,0,1.0,3924,tabular,main_w1_handler1,2731406,13170854,False,,1662844,bed,7354792.roundup,slurm,,132112168.0,corral-repl,,,0,no,"""false""","""false""","""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b589f55237d96863fb'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5aaf2db2b5bd593d3'}]","""1000""","""false""",1,,False,32.0,,29371433,1466006713.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_shufflebed/2.22.0,2.22.0,,2016-06-15 16:05:22.439522,8309.0,6.0
2016-06-15 16:05:04.154428,slurm_normal,1466006723.0,0,1.0,3924,tabular,main_w1_handler0,2731406,13170855,False,,772794,bed,7354793.roundup,slurm,,132112168.0,corral-repl,,,0,no,"""false""","""false""","""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b589f55237d96863fb'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b526eede73ed7862a1'}]","""1000""","""false""",1,,False,32.0,,29371433,1466006720.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_shufflebed/2.22.0,2.22.0,,2016-06-15 16:05:32.427291,8309.0,3.0
2016-06-15 16:05:37.242226,slurm_normal,1466006764.0,0,1.0,3924,tabular,main_w2_handler1,2731406,13170856,False,,4267739,bed,7354798.roundup,slurm,,132112168.0,corral-repl,,,0,no,"""false""","""false""","""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b589f55237d96863fb'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b527cb5e1594463c45'}]","""1000""","""false""",1,,False,32.0,,29371433,1466006757.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_shufflebed/2.22.0,2.22.0,,2016-06-15 16:06:08.556829,8309.0,7.0
2016-06-15 16:06:09.823601,slurm_normal,1466006790.0,0,1.0,3924,tabular,main_w2_handler0,2731406,13170865,False,,1662844,bed,7354810.roundup,slurm,,132112168.0,corral-repl,,,0,no,"""false""","""false""","""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b589f55237d96863fb'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5aaf2db2b5bd593d3'}]","""1000""","""false""",1,,False,32.0,,29371433,1466006781.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_shufflebed/2.22.0,2.22.0,,2016-06-15 16:06:34.490058,8309.0,9.0
2016-06-15 16:06:08.486591,slurm_normal,1466006792.0,0,1.0,3924,tabular,main_w2_handler1,2731406,13170863,False,,992288,bed,7354809.roundup,slurm,,132112168.0,corral-repl,,,0,no,"""false""","""false""","""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b589f55237d96863fb'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b39bf0eec540168c'}]","""1000""","""false""",1,,False,32.0,,29371433,1466006782.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_shufflebed/2.22.0,2.22.0,,2016-06-15 16:06:34.724945,8309.0,10.0
2016-06-15 16:06:10.342220,slurm_normal,1466006791.0,0,1.0,3924,tabular,main_w2_handler1,2731406,13170866,False,,772794,bed,7354811.roundup,slurm,,132112168.0,corral-repl,,,0,no,"""false""","""false""","""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b589f55237d96863fb'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b526eede73ed7862a1'}]","""1000""","""false""",1,,False,32.0,,29371433,1466006781.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_shufflebed/2.22.0,2.22.0,,2016-06-15 16:06:35.149312,8309.0,10.0
2016-06-15 16:06:09.254092,slurm_normal,1466006791.0,0,1.0,3924,tabular,main_w1_handler0,2731406,13170864,False,,2183260,bed,7354812.roundup,slurm,,132112168.0,corral-repl,,,0,no,"""false""","""false""","""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b589f55237d96863fb'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d3a0e75f215ddf35'}]","""1000""","""false""",1,,False,32.0,,29371433,1466006784.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_shufflebed/2.22.0,2.22.0,,2016-06-15 16:06:38.623927,8309.0,7.0
2016-06-15 16:05:38.824250,slurm_normal,1466006759.0,0,1.0,3924,tabular,main_w2_handler0,2731406,13170858,False,,121945,bed,7354795.roundup,slurm,,132112168.0,corral-repl,,,0,no,"""false""","""false""","""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b589f55237d96863fb'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b575329bcf7db2eeef'}]","""1000""","""false""",1,,False,32.0,,29371433,1466006752.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_shufflebed/2.22.0,2.22.0,,2016-06-15 16:06:02.638306,8309.0,7.0
2016-06-15 16:05:38.075713,slurm_normal,1466006763.0,0,1.0,3924,tabular,main_w1_handler0,2731406,13170857,False,,1502843,bed,7354802.roundup,slurm,,132112168.0,corral-repl,,,0,no,"""false""","""false""","""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b589f55237d96863fb'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58b4d10f2804b6da0'}]","""1000""","""false""",1,,False,32.0,,29371433,1466006758.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_shufflebed/2.22.0,2.22.0,,2016-06-15 16:06:08.067374,8309.0,5.0
2016-06-15 16:07:45.163720,slurm_normal,1466006892.0,0,1.0,3924,tabular,main_w1_handler1,2731406,13170882,False,,121945,bed,7354828.roundup,slurm,,132112168.0,corral-repl,,,0,no,"""false""","""false""","""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b589f55237d96863fb'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b575329bcf7db2eeef'}]","""1000""","""false""",1,,False,32.0,,29371433,1466006886.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_shufflebed/2.22.0,2.22.0,,2016-06-15 16:08:18.483605,8309.0,6.0
2016-06-15 16:07:42.386873,slurm_normal,1466006914.0,0,1.0,3924,tabular,main_w1_handler1,2731406,13170880,False,,4267739,bed,7354827.roundup,slurm,,132112168.0,corral-repl,,,0,no,"""false""","""false""","""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b589f55237d96863fb'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b527cb5e1594463c45'}]","""1000""","""false""",1,,False,32.0,,29371433,1466006884.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_shufflebed/2.22.0,2.22.0,,2016-06-15 16:08:37.650786,8309.0,30.0
