chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,first_input,first_input_filetype,galaxy_slots,handler,history_id,id,imported,info,input_files_0|additional_input,input_files_0|additional_input_filetype,input_files_10|additional_input,input_files_10|additional_input_filetype,input_files_11|additional_input,input_files_11|additional_input_filetype,input_files_12|additional_input,input_files_12|additional_input_filetype,input_files_13|additional_input,input_files_13|additional_input_filetype,input_files_14|additional_input,input_files_14|additional_input_filetype,input_files_15|additional_input,input_files_15|additional_input_filetype,input_files_16|additional_input,input_files_16|additional_input_filetype,input_files_17|additional_input,input_files_17|additional_input_filetype,input_files_18|additional_input,input_files_18|additional_input_filetype,input_files_19|additional_input,input_files_19|additional_input_filetype,input_files_1|additional_input,input_files_1|additional_input_filetype,input_files_2|additional_input,input_files_2|additional_input_filetype,input_files_3|additional_input,input_files_3|additional_input_filetype,input_files_4|additional_input,input_files_4|additional_input_filetype,input_files_5|additional_input,input_files_5|additional_input_filetype,input_files_6|additional_input,input_files_6|additional_input_filetype,input_files_7|additional_input,input_files_7|additional_input_filetype,input_files_8|additional_input,input_files_8|additional_input_filetype,input_files_9|additional_input,input_files_9|additional_input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.annotation.__current_case__,parameters.annotation.ignore_nonoverlapping_reference,parameters.annotation.reference_annotation,parameters.annotation.reference_annotation.values,parameters.annotation.use_ref_annotation,parameters.chromInfo,parameters.dbkey,parameters.first_input,parameters.first_input.values,parameters.first_input|__identifier__,parameters.input_files,parameters.input_files_0|additional_input|__identifier__,parameters.seq_data.__current_case__,parameters.seq_data.seq_source.__current_case__,parameters.seq_data.seq_source.index,parameters.seq_data.seq_source.index.__class__,parameters.seq_data.seq_source.index.value,parameters.seq_data.seq_source.index_source,parameters.seq_data.seq_source.ref_file,parameters.seq_data.seq_source.ref_file.values,parameters.seq_data.use_seq_data,processor_count,ref_file,ref_file_filetype,reference_annotation,reference_annotation_filetype,runner_name,seq_data|ref_file,seq_data|ref_file_filetype,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2014-11-17 02:51:09.471929,rodeo_normal,1416192683.0,0,2762642,gtf,1.0,main_w2_handler1,2120148,8181198,False,,2773232.0,gtf,,,,,,,,,,,,,,,,,,,,,2761505.0,gtf,2791047.0,gtf,,,,,,,,,,,,,,,228406.rodeo,slurm,,16332532.0,corral-repl,,,0,False,17564289.0,,Yes,"""/galaxy-repl/localdata/chrom/pichia_2.len""","""pichia_2""",17567314,,,"[{""__index__"": 0, ""additional_input"": 17567367}, {""__index__"": 1, ""additional_input"": 17567374}, {""__index__"": 2, ""additional_input"": 17567386}]",,1,1.0,,,,history,17564290.0,,Yes,2.0,9322193.0,fasta,576246.0,gtf,,,,18824476.0,1416192673.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2014-11-17 02:51:28.786239,48100.0,10.0
,,2014-11-17 02:14:13.637964,rodeo_normal,1416194553.0,0,2762642,gtf,1.0,main_w1_handler1,2120148,8180985,False,,2773232.0,gtf,,,,,,,,,,,,,,,,,,,,,2761505.0,gtf,2791047.0,gtf,,,,,,,,,,,,,,,2029265.roundup,slurm,,132112068.0,corral-repl,,,0,False,17564289.0,,Yes,"""/galaxy-repl/localdata/chrom/pichia_2.len""","""pichia_2""",17567314,,,"[{""__index__"": 0, ""additional_input"": 17567367}, {""__index__"": 1, ""additional_input"": 17567374}, {""__index__"": 2, ""additional_input"": 17567386}]",,1,1.0,,,,history,17564290.0,,Yes,32.0,9322193.0,fasta,576246.0,gtf,,,,18824476.0,1416194547.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2014-11-17 03:22:49.889034,48100.0,6.0
,,2014-11-17 14:29:10.464542,rodeo_normal,1416234639.0,0,70712825,gtf,1.0,main_w2_handler0,2117084,8184409,False,,70753906.0,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2032738.roundup,slurm,,132112068.0,corral-repl,,,0,False,17570998.0,,Yes,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",17571009,,,"[{""__index__"": 0, ""additional_input"": 17571013}]",,0,,,,,,,,No,32.0,,,92382491.0,gtf,,,,17617938.0,1416234558.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2014-11-17 14:30:42.326532,42029.0,81.0
,,2014-11-18 00:59:19.981057,rodeo_normal,1416273562.0,0,1116,gtf,1.0,main_w2_handler0,2121461,8189460,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240405.rodeo,slurm,,8059880.0,corral-repl,,"""04faa3a46ebe11e49701005056a51846""",1,,,,No,"""/galaxy-repl/localdata/chrom/papHam.len""","""papHam""",17584690,,,[],,0,,,,,,,,No,1.0,,,,,,,,18418582.0,1416273557.0,ok,835576.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2014-11-18 01:19:25.380513,50992.0,5.0
,,2014-11-18 01:54:23.709581,rodeo_normal,1416276717.0,0,1266,gtf,1.0,main_w1_handler1,2121517,8189704,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240818.rodeo,slurm,,8059880.0,corral-repl,,"""b4d022ca6ec511e4a70d005056a52a46""",1,,,,No,"""/galaxy-repl/localdata/chrom/papHam.len""","""papHam""",17585039,,,[],,0,,,,,,,,No,1.0,,,,,,,,18418582.0,1416276713.0,ok,835576.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2014-11-18 02:12:01.322520,50992.0,4.0
,,2014-11-18 03:25:56.516616,rodeo_normal,1416282129.0,0,1116,gtf,1.0,main_w2_handler1,2121615,8190087,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241383.rodeo,slurm,,16332532.0,corral-repl,,"""6d83cf4a6ed211e4bccf005056a51846""",1,,,,No,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17586273,,,[],,0,,,,,,,,No,2.0,,,,,,,,18418582.0,1416282126.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2014-11-18 03:42:13.837232,50992.0,3.0
,,2014-11-18 03:28:28.464722,rodeo_normal,1416284371.0,0,1266,gtf,1.0,main_w2_handler1,2121617,8190130,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2040225.roundup,slurm,,132112068.0,corral-repl,,"""c4388cf46ed211e4b878005056a51846""",1,,,,No,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17586367,,,[],,0,,,,,,,,No,32.0,,,,,,,,18418582.0,1416284368.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2014-11-18 04:19:35.598626,50992.0,3.0
,,2014-11-18 04:33:19.177795,rodeo_normal,1416286252.0,0,1266,gtf,1.0,main_w2_handler1,2121658,8190433,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241841.rodeo,slurm,,8059880.0,corral-repl,,"""dd24c4186edb11e4b878005056a51846""",1,,,,No,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17586864,,,[],,0,,,,,,,,No,1.0,,,,,,,,18418582.0,1416286248.0,ok,835576.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2014-11-18 04:50:56.944416,50992.0,4.0
,,2014-11-18 04:34:57.347004,rodeo_normal,1416287255.0,0,1116,gtf,1.0,main_w1_handler1,2121661,8190473,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241935.rodeo,slurm,,8059880.0,corral-repl,,"""0fdbed3c6edc11e4b878005056a51846""",1,,,,No,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17586953,,,[],,0,,,,,,,,No,1.0,,,,,,,,18418582.0,1416287251.0,ok,835576.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2014-11-18 05:07:39.290279,50992.0,4.0
,,2014-11-22 02:41:51.950481,rodeo_normal,1416625315.0,0,1116,gtf,1.0,main_w1_handler0,2126257,8226874,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293923.rodeo,slurm,,16332532.0,corral-repl,,"""ff61549871f011e49a1e005056a51846""",1,,,,No,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17645293,,,[],,0,,,,,,,,No,2.0,,,,,,,,18418582.0,1416625312.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2014-11-22 03:01:58.640889,50992.0,3.0
,,2014-11-22 03:04:01.079330,rodeo_normal,1416626450.0,0,1266,gtf,1.0,main_w2_handler1,2126274,8226949,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2087503.roundup,slurm,,132112068.0,corral-repl,,"""1df3ab2e71f411e488e0005056a52a46""",1,,,,No,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17645425,,,[],,0,,,,,,,,No,32.0,,,,,,,,18418582.0,1416626446.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2014-11-22 03:20:53.127334,50992.0,4.0
,,2015-01-29 02:46:33.947202,rodeo_normal,1422499674.0,0,197879653,gtf,1.0,main_w2_handler0,2018204,8628260,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,865073.rodeo,slurm,,16332532.0,corral-repl,,,0,False,18120968.0,,Yes,"""/galaxy-repl/localdata/chrom/rn5.len""","""rn5""",18323393,,,[],,1,0.0,rn5,,,cached,,,Yes,2.0,,,64425562.0,gtf,,,,20300850.0,1422499604.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2015-01-29 02:47:58.939296,36816.0,70.0
,,2014-11-24 13:40:02.299786,rodeo_normal,1416838546.0,0,1116,gtf,1.0,main_w2_handler1,2128111,8238386,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2101964.roundup,slurm,,132112264.0,corral-repl,,"""27fd9d0473df11e4b3da005056a51846""",1,,,,No,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17664273,,,[],,0,,,,,,,,No,32.0,,,,,,,,18418582.0,1416838543.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2014-11-24 14:15:48.391900,50992.0,3.0
,,2014-11-24 15:20:54.614825,rodeo_normal,1416844626.0,0,1116,gtf,1.0,main_w2_handler0,2128250,8238980,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312748.rodeo,slurm,,16332532.0,corral-repl,,"""181bbdfe73ed11e482a8005056a52a46""",1,,,,No,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17665230,,,[],,0,,,,,,,,No,2.0,,,,,,,,18418582.0,1416844623.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2014-11-24 15:57:10.039886,50992.0,3.0
,,2014-11-24 18:26:19.187503,rodeo_normal,1416855887.0,0,1116,gtf,1.0,main_w2_handler0,2128472,8240688,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314224.rodeo,slurm,,8059880.0,corral-repl,,"""df96985e740611e4904f005056a51846""",1,,,,No,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17667219,,,[],,0,,,,,,,,No,1.0,,,,,,,,19753664.0,1416855883.0,ok,835576.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2014-11-24 19:04:49.844282,50992.0,4.0
,,2014-11-24 19:52:06.597298,rodeo_normal,1416860926.0,0,1116,gtf,1.0,main_w2_handler0,2128566,8241193,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2104945.roundup,slurm,,132112264.0,corral-repl,,"""010b27e6741311e4a078005056a52a46""",1,,,,No,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17668170,,,[],,0,,,,,,,,No,32.0,,,,,,,,19754774.0,1416860924.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2014-11-24 20:28:49.336232,50992.0,2.0
,,2014-11-25 12:40:42.351119,rodeo_normal,1416921410.0,0,1266,gtf,1.0,main_w2_handler1,2129290,8246227,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2110984.roundup,slurm,,132112264.0,corral-repl,,"""f9d7e418749f11e49f69005056a51846""",1,,,,No,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17675083,,,[],,1,0.0,,UnvalidatedValue,hg19,cached,,,Yes,32.0,,,,,,,,18418582.0,1416921407.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2014-11-25 13:16:54.728311,50992.0,3.0
,,2014-11-29 05:55:43.572191,rodeo_normal,1417240567.0,0,2748757,gtf,1.0,main_w2_handler0,2132010,8267454,False,,2741926.0,gtf,,,,,,,,,,,,,,,,,,,,,2753550.0,gtf,,,,,,,,,,,,,,,,,2135683.roundup,slurm,,132112068.0,corral-repl,,,0,False,17706967.0,,Yes,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17707209,,,"[{""__index__"": 0, ""additional_input"": 17707215}, {""__index__"": 1, ""additional_input"": 17707220}]",,1,1.0,,,,history,17706966.0,,Yes,32.0,9329706.0,fasta,576528.0,gtf,,,,19812679.0,1417240560.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2014-11-29 05:56:10.623226,48100.0,7.0
,,2014-11-29 20:47:25.236362,rodeo_normal,1417294067.0,0,2748757,gtf,1.0,main_w2_handler0,2132010,8269428,False,,2741926.0,gtf,,,,,,,,,,,,,,,,,,,,,2753550.0,gtf,2751165.0,gtf,1399610.0,gtf,,,,,,,,,,,,,2137997.roundup,slurm,,132112264.0,corral-repl,,,0,False,17706967.0,,Yes,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17707209,,,"[{""__index__"": 0, ""additional_input"": 17707215}, {""__index__"": 1, ""additional_input"": 17707220}, {""__index__"": 2, ""additional_input"": 17707225}, {""__index__"": 3, ""additional_input"": 17707294}]",,1,1.0,,,,history,17706966.0,,Yes,32.0,9329706.0,fasta,576528.0,gtf,,,,19817057.0,1417294058.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2014-11-29 20:47:50.625916,48100.0,9.0
,,2014-11-29 22:47:08.330914,rodeo_normal,1417303423.0,0,98344888,gtf,1.0,main_w2_handler1,2132501,8269714,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2138438.roundup,slurm,,132112068.0,corral-repl,,"""8adb2188781911e4bd99005056a51846""",0,True,17699310.0,,Yes,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17710433,,,[],,1,0.0,,UnvalidatedValue,hg19,cached,,,Yes,32.0,,,116963244.0,gtf,,,,18418582.0,1417303370.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2014-11-29 23:23:47.171509,50992.0,53.0
,,2014-12-01 10:50:59.754109,rodeo_normal,1417431076.0,0,2039736,gtf,1.0,main_w2_handler1,1956094,8279542,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368564.rodeo,slurm,,16332532.0,corral-repl,,,1,,,,No,"""/galaxy-repl/localdata/chrom/hg19Patch10.len""","""hg19Patch10""",16019062,,,[],,0,,,,,,,,No,2.0,,,,,,,,18523532.0,1417431070.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2014-12-01 10:51:19.604538,50549.0,6.0
,,2014-12-01 14:14:37.091791,rodeo_normal,1417445319.0,0,98344912,gtf,1.0,main_w2_handler1,2133988,8281045,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2151793.roundup,slurm,,132112264.0,corral-repl,,"""3bbe8d1e796411e488bc005056a51846""",0,True,17699310.0,,Yes,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17728741,,,[],,1,0.0,,UnvalidatedValue,hg19,cached,,,Yes,32.0,,,116963244.0,gtf,,,,18418582.0,1417445285.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2014-12-01 14:48:42.750784,50992.0,34.0
,,2014-12-01 20:54:37.943995,rodeo_normal,1417467302.0,0,2748757,gtf,1.0,main_w2_handler1,2134462,8285766,False,,2741926.0,gtf,,,,,,,,,,,,,,,,,,,,,2753550.0,gtf,2751165.0,gtf,2741460.0,gtf,2764589.0,gtf,2781113.0,gtf,2780144.0,gtf,2755978.0,gtf,2798215.0,gtf,,,376049.rodeo,slurm,,16332532.0,corral-repl,,,0,False,17735853.0,,Yes,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17735859,,,"[{""__index__"": 0, ""additional_input"": 17735860}, {""__index__"": 1, ""additional_input"": 17735861}, {""__index__"": 2, ""additional_input"": 17735862}, {""__index__"": 3, ""additional_input"": 17735863}, {""__index__"": 4, ""additional_input"": 17735880}, {""__index__"": 5, ""additional_input"": 17735881}, {""__index__"": 6, ""additional_input"": 17735882}, {""__index__"": 7, ""additional_input"": 17735883}, {""__index__"": 8, ""additional_input"": 17735884}]",,1,1.0,,,,history,17735852.0,,Yes,2.0,9329706.0,fasta,576528.0,gtf,,,,19844031.0,1417467293.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2014-12-01 20:55:08.147775,48100.0,9.0
1109196.0,len,2015-02-01 23:30:29.504733,rodeo_normal,1422833526.0,0,81601530,gtf,1.0,main_w2_handler0,2139787,8647368,False,,81601816.0,gtf,,,,,,,,,,,,,,,,,,,,,81564921.0,gtf,81564921.0,gtf,81421659.0,gtf,81420784.0,gtf,81445921.0,gtf,81444455.0,gtf,,,,,,,2613329.roundup,slurm,,132112168.0,corral-repl,,,0,False,18024126.0,,Yes,"""/galaxy-repl/main/files/010/028/dataset_10028256.dat""","""?""",18369824,,,"[{""__index__"": 0, ""additional_input"": 18369834}, {""__index__"": 1, ""additional_input"": 18369888}, {""__index__"": 2, ""additional_input"": 18369894}, {""__index__"": 3, ""additional_input"": 18369902}, {""__index__"": 4, ""additional_input"": 18369906}, {""__index__"": 5, ""additional_input"": 18369912}, {""__index__"": 6, ""additional_input"": 18369924}]",,1,1.0,,,,history,18031900.0,,Yes,32.0,381956675.0,fasta,81498659.0,gff3,,,,20783227.0,1422833450.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2015-02-01 23:32:10.108414,56900.0,76.0
1109196.0,len,2015-02-02 00:13:49.702067,rodeo_normal,1422836129.0,0,81601530,gtf,1.0,main_w1_handler0,2139787,8647449,False,,81601816.0,gtf,,,,,,,,,,,,,,,,,,,,,81564921.0,gtf,81564921.0,gtf,81421659.0,gtf,81420784.0,gtf,81445921.0,gtf,81444455.0,gtf,,,,,,,2613494.roundup,slurm,,132112168.0,corral-repl,,,0,False,18024126.0,,Yes,"""/galaxy-repl/main/files/010/028/dataset_10028256.dat""","""?""",18369824,,,"[{""__index__"": 0, ""additional_input"": 18369834}, {""__index__"": 1, ""additional_input"": 18369888}, {""__index__"": 2, ""additional_input"": 18369894}, {""__index__"": 3, ""additional_input"": 18369902}, {""__index__"": 4, ""additional_input"": 18369906}, {""__index__"": 5, ""additional_input"": 18369912}, {""__index__"": 6, ""additional_input"": 18369924}]",,1,1.0,,,,history,18031900.0,,Yes,32.0,381956675.0,fasta,81498659.0,gff3,,,,20783227.0,1422836047.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2015-02-02 00:15:32.519598,56900.0,82.0
,,2015-02-03 17:36:11.755263,rodeo_normal,1422985030.0,0,36804097,gtf,1.0,main_w2_handler1,2187347,8657760,False,,36826609.0,gtf,,,,,,,,,,,,,,,,,,,,,36809607.0,gtf,36827187.0,gtf,,,,,,,,,,,,,,,2632775.roundup,slurm,,132112168.0,corral-repl,,,0,False,18329580.0,,Yes,"""/galaxy-repl/localdata/chrom/ce6.len""","""ce6""",18353454,,,"[{""__index__"": 0, ""additional_input"": 18353461}, {""__index__"": 1, ""additional_input"": 18353490}, {""__index__"": 2, ""additional_input"": 18353508}]",,1,0.0,ce6,,,cached,,,Yes,32.0,,,33899645.0,gtf,,,,20610567.0,1422984999.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2015-02-03 17:37:13.090311,24867.0,31.0
,,2014-12-06 18:47:45.495651,rodeo_normal,1417949263.0,0,90568104,gtf,1.0,main_w1_handler1,2139192,8360862,False,,90565845.0,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488383.rodeo,slurm,,16332532.0,corral-repl,,"""4e85cf8a7d7811e48a8e005056a51846""",0,True,17809265.0,,Yes,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17848844,,,"[{""__index__"": 0, ""additional_input"": 17848848}]",,0,,,,,,,,No,2.0,,,116963244.0,gtf,,,,19584171.0,1417949227.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2014-12-07 10:47:46.985884,56075.0,36.0
,,2014-12-06 18:47:49.433262,rodeo_normal,1417957650.0,0,90547155,gtf,1.0,main_w2_handler1,2139192,8360869,False,,90566259.0,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2254249.roundup,slurm,,132112264.0,corral-repl,,"""4e85cf8a7d7811e48a8e005056a51846""",0,True,17809265.0,,Yes,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17848852,,,"[{""__index__"": 0, ""additional_input"": 17848856}]",,0,,,,,,,,No,32.0,,,116963244.0,gtf,,,,19584171.0,1417957613.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2014-12-07 13:07:35.004883,56075.0,37.0
,,2015-02-03 21:07:16.726128,rodeo_normal,1422997932.0,0,19484902,gtf,1.0,main_w1_handler1,2179654,8659342,False,,126315515.0,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2635736.roundup,slurm,,132112168.0,corral-repl,,,1,,,,No,"""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",18402573,,,"[{""__index__"": 0, ""additional_input"": 18402820}]",,1,0.0,hg18,,,cached,,,Yes,32.0,,,,,,,,20581034.0,1422997813.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2015-02-03 21:12:17.658894,18877.0,119.0
,,2015-02-03 00:26:50.587226,rodeo_normal,1422923319.0,0,25704792,gtf,1.0,main_w2_handler1,2193113,8653923,False,,18734462.0,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2625419.roundup,slurm,,132112168.0,corral-repl,,,0,False,18389404.0,,Yes,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",18389396,,,"[{""__index__"": 0, ""additional_input"": 18389389}]",,1,0.0,hg19,,,cached,,,Yes,32.0,,,1024078904.0,gtf,,,,20529883.0,1422923230.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2015-02-03 00:28:44.140618,13627.0,89.0
,,2014-12-09 14:13:58.813853,rodeo_normal,1418203366.0,0,90547155,gtf,1.0,main_w1_handler0,2142805,8380230,False,,90566259.0,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522353.rodeo,slurm,,16332532.0,corral-repl,,"""8e50c6387fad11e49a76005056a51846""",0,False,17809265.0,,Yes,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17878671,,,"[{""__index__"": 0, ""additional_input"": 17878675}]",,0,,,,,,,,No,2.0,,,116963244.0,gtf,,,,19584171.0,1418203329.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2014-12-10 09:22:52.748089,56075.0,37.0
,,2014-12-11 07:45:32.793349,rodeo_normal,1418286713.0,0,523450,gtf,1.0,main_w2_handler0,2145109,8394910,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2291741.roundup,slurm,,132112264.0,corral-repl,,"""acb2236c810911e4950c005056a51846""",1,,,,No,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",17902926,,,[],,0,,,,,,,,No,32.0,,,,,,,,19993367.0,1418286708.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2014-12-11 08:31:56.195223,57187.0,5.0
,,2014-12-11 07:45:47.536003,rodeo_normal,1418288250.0,0,783396,gtf,1.0,main_w2_handler0,2145111,8394940,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532945.rodeo,slurm,,16332532.0,corral-repl,,"""b54048c4810911e4950c005056a51846""",1,,,,No,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",17902978,,,[],,0,,,,,,,,No,2.0,,,,,,,,19993367.0,1418288247.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2014-12-11 08:57:40.316507,57187.0,3.0
,,2014-12-11 07:46:02.836705,rodeo_normal,1418291287.0,0,701002,gtf,1.0,main_w1_handler0,2145113,8394971,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,533463.rodeo,slurm,,8059880.0,corral-repl,,"""bda08362810911e4950c005056a51846""",1,,,,No,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",17903041,,,[],,0,,,,,,,,No,1.0,,,,,,,,19993367.0,1418291284.0,ok,835576.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2014-12-11 09:48:08.462457,57187.0,3.0
