chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,gatk_param_type|input_exclude_interval_repeat_0|input_exclude_intervals,gatk_param_type|input_exclude_interval_repeat_0|input_exclude_intervals_filetype,gatk_param_type|input_interval_repeat_0|input_intervals,gatk_param_type|input_interval_repeat_0|input_intervals_filetype,gatk_param_type|pedigree_0|pedigree_file,gatk_param_type|pedigree_0|pedigree_file_filetype,handler,history_id,id,imported,info,input_concordance,input_concordance_filetype,input_discordance,input_discordance_filetype,input_variant,input_variant_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.analysis_param_type.__current_case__,parameters.analysis_param_type.analysis_param_type_selector,parameters.chromInfo,parameters.dbkey,parameters.exclude_filtered,parameters.exclude_sample_name_repeat,parameters.gatk_param_type.__current_case__,parameters.gatk_param_type.baq,parameters.gatk_param_type.baq_gap_open_penalty,parameters.gatk_param_type.default_base_qualities,parameters.gatk_param_type.disable_experimental_low_memory_sharding,parameters.gatk_param_type.downsampling_type.__current_case__,parameters.gatk_param_type.downsampling_type.downsampling_type_selector,parameters.gatk_param_type.gatk_param_type_selector,parameters.gatk_param_type.input_exclude_interval_repeat,parameters.gatk_param_type.input_interval_repeat,parameters.gatk_param_type.interval_merging,parameters.gatk_param_type.interval_set_rule,parameters.gatk_param_type.non_deterministic_random_seed,parameters.gatk_param_type.pedigree,parameters.gatk_param_type.pedigree_string_repeat,parameters.gatk_param_type.pedigree_validation_type,parameters.gatk_param_type.read_filter,parameters.gatk_param_type.read_group_black_list_repeat,parameters.gatk_param_type.use_original_qualities,parameters.gatk_param_type.validation_strictness,parameters.input_concordance.values,parameters.input_discordance.values,parameters.reference_source.__current_case__,parameters.reference_source.input_variant.values,parameters.reference_source.ref_file,parameters.reference_source.ref_file.values,parameters.reference_source.reference_source_selector,parameters.sample_name_repeat,parameters.select_expressions_repeat,processor_count,ref_file,ref_file_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-06-29 11:41:16.489250,slurm_normal,1467200541.0,0,,1.0,,,,,,,main_w1_handler1,2732535,13286463,False,,,,604792.0,vcf,610248,vcf,7481402.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",[],0,,,,,,,basic,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59e78ed69082b520c'}]",1,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53ec8b1bcf116d698'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5caa1bf511d8076cc'}]",history,[],[],32.0,120654912.0,fasta,,30663512.0,1467200514.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_select/gatk_variant_select/0.0.3,0.0.3,,2016-06-29 11:42:23.382928,85530.0,27.0
,,2016-06-29 11:41:16.092280,slurm_normal,1467200553.0,0,,1.0,,,,,,,main_w2_handler0,2732535,13286462,False,,,,560036.0,vcf,610248,vcf,7481404.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",[],0,,,,,,,basic,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b596b4802b2859953e'}]",1,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53ec8b1bcf116d698'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5caa1bf511d8076cc'}]",history,[],[],32.0,120654912.0,fasta,,30663512.0,1467200525.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_select/gatk_variant_select/0.0.3,0.0.3,,2016-06-29 11:42:35.728269,85530.0,28.0
,,2016-06-29 11:41:15.430071,slurm_normal,1467200552.0,0,,1.0,,,,,,,main_w1_handler1,2732535,13286460,False,,,,106335633.0,vcf,610248,vcf,7481401.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",[],0,,,,,,,basic,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5237e680336903da2'}]",1,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53ec8b1bcf116d698'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5caa1bf511d8076cc'}]",history,[],[],32.0,120654912.0,fasta,,30663512.0,1467200513.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_select/gatk_variant_select/0.0.3,0.0.3,,2016-06-29 11:42:34.937899,85530.0,39.0
,,2016-06-29 11:41:15.762567,slurm_normal,1467200554.0,0,,1.0,,,,,,,main_w2_handler0,2732535,13286461,False,,,,540998.0,vcf,610248,vcf,7481403.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",[],0,,,,,,,basic,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ac307bc0f82df4b8'}]",1,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53ec8b1bcf116d698'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5caa1bf511d8076cc'}]",history,[],[],32.0,120654912.0,fasta,,30663512.0,1467200525.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_select/gatk_variant_select/0.0.3,0.0.3,,2016-06-29 11:42:37.509835,85530.0,29.0
,,2016-06-29 11:41:15.051068,slurm_normal,1467200564.0,0,,1.0,,,,,,,main_w2_handler1,2732535,13286459,False,,,,76784496.0,vcf,610248,vcf,7481409.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",[],0,,,,,,,basic,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ee5e52b80f8836fd'}]",1,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53ec8b1bcf116d698'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5caa1bf511d8076cc'}]",history,[],[],32.0,120654912.0,fasta,,30663512.0,1467200533.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_select/gatk_variant_select/0.0.3,0.0.3,,2016-06-29 11:42:46.260302,85530.0,31.0
,,2016-10-14 13:25:07.602079,slurm_normal,1476451594.0,0,,1.0,,,,,,,main_w4_handler1,2712729,14082112,False,,,,84085052.0,vcf,308774,vcf,8298465.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","""false""",[],0,,,,,,,basic,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5bad8a25c41274ca7'}]",1,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52c52663a16b46de3'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c6fbd6e7a9972b8a'}]",history,[],[],32.0,121182577.0,fasta,,33598821.0,1476451533.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_select/gatk_variant_select/0.0.3,0.0.3,,2016-10-14 13:26:38.148637,60924.0,61.0
,,2016-10-14 13:30:22.384171,slurm_normal,1476452053.0,0,,1.0,,,,,,,main_w3_handler0,2712729,14082148,False,,,,90746563.0,vcf,255367,vcf,8298499.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","""false""",[],0,,,,,,,basic,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b533e224b880eb41a0'}]",1,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5450f784fb139fb87'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c6fbd6e7a9972b8a'}]",history,[],[],32.0,121182577.0,fasta,,33598821.0,1476451844.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_select/gatk_variant_select/0.0.3,0.0.3,,2016-10-14 13:34:16.356164,60924.0,209.0
,,2016-10-14 13:35:49.889747,slurm_normal,1476452352.0,0,,1.0,,,,,,,main_w3_handler0,2712729,14082160,False,,,,94106160.0,vcf,210823,vcf,8298513.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","""false""",[],0,,,,,,,basic,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53ee99e0ea22f94a5'}]",1,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56ff8aba632623fb8'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c6fbd6e7a9972b8a'}]",history,[],[],32.0,121182577.0,fasta,,33598821.0,1476452177.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_select/gatk_variant_select/0.0.3,0.0.3,,2016-10-14 13:39:14.323678,60924.0,175.0
,,2016-06-29 18:03:33.255890,slurm_normal,1467223501.0,0,,1.0,,,,,,,main_w2_handler1,2620181,13288877,False,,61564580.0,vcf,,,82586764,vcf,7484432.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","""true""",[],0,,,,,,,basic,,,,,,,,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52058094b07ae887c'}]",,1,"[{'src': 'hda', 'id': 'bbd44e69cb8906b527e1fb129e36fdd0'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55548e8cf9b9b5750'}]",history,[],[],32.0,121183082.0,fasta,,30979666.0,1467223423.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_select/gatk_variant_select/0.0.3,0.0.3,,2016-06-29 18:05:03.610807,78276.0,78.0
,,2016-06-29 18:12:14.992587,slurm_normal,1467223983.0,0,,1.0,,,,,,,main_w2_handler1,2620181,13288934,False,,61564580.0,vcf,,,18872520,vcf,7484439.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","""true""",[],0,,,,,,,basic,,,,,,,,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52058094b07ae887c'}]",,1,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50fc03ba2030076f1'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55548e8cf9b9b5750'}]",history,[],[],32.0,121183082.0,fasta,,30979666.0,1467223944.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_select/gatk_variant_select/0.0.3,0.0.3,,2016-06-29 18:13:06.452206,78276.0,39.0
,,2016-10-14 13:48:25.448850,slurm_normal,1476453168.0,0,,1.0,,,,,,,main_w4_handler0,2712729,14082208,False,,177478.0,vcf,,,84028977,vcf,8298556.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","""false""",[],0,,,,,,,basic,,,,,,,,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b509b4fece80f30d0d'}]",,1,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55303eee6393e31bb'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c6fbd6e7a9972b8a'}]",history,[],[],32.0,121182577.0,fasta,,33598821.0,1476452936.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_select/gatk_variant_select/0.0.3,0.0.3,,2016-10-14 13:52:51.179945,60924.0,232.0
,,2016-10-14 14:25:42.547085,slurm_normal,1476455747.0,0,,1.0,,,,,,,main_w3_handler0,2708930,14082479,False,,,,84028977.0,vcf,229626,vcf,8298829.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","""false""",[],0,,,,,,,basic,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50c4fcb713bd3224f'}]",1,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5795e9ddb7081e6cd'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54d16d511183ae705'}]",history,[],[],32.0,121182577.0,fasta,,33598821.0,1476455171.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_select/gatk_variant_select/0.0.3,0.0.3,,2016-10-14 14:35:51.893341,60924.0,576.0
,,2016-10-14 14:36:40.990604,slurm_normal,1476456038.0,0,,1.0,,,,,,,main_w4_handler1,2708930,14082558,False,,192331.0,vcf,,,86211921,vcf,8298907.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","""false""",[],0,,,,,,,basic,,,,,,,,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52e51e82c88906f75'}]",,1,"[{'src': 'hda', 'id': 'bbd44e69cb8906b564fe1c3ea58c3099'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54d16d511183ae705'}]",history,[],[],32.0,121182577.0,fasta,,33598821.0,1476455822.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_select/gatk_variant_select/0.0.3,0.0.3,,2016-10-14 14:40:41.254450,60924.0,216.0
,,2016-06-29 23:37:46.824932,slurm_normal,1467243526.0,0,,1.0,,,,,,,main_w1_handler1,2620181,13291324,False,,61564580.0,vcf,,,79729059,vcf,7491261.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","""true""",[],0,,,,,,,basic,,,,,,,,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52058094b07ae887c'}]",,1,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e6098677ed7a91f7'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55548e8cf9b9b5750'}]",history,[],[],32.0,121183082.0,fasta,,30979666.0,1467243474.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_select/gatk_variant_select/0.0.3,0.0.3,,2016-06-29 23:38:47.550080,78276.0,52.0
,,2016-06-30 00:26:21.336835,slurm_normal,1467246506.0,0,,1.0,,,,,,,main_w2_handler0,2620181,13291690,False,,61564580.0,vcf,,,77983122,vcf,7491992.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","""true""",[],0,,,,,,,basic,,,,,,,,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52058094b07ae887c'}]",,1,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5df61cd4238265888'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55548e8cf9b9b5750'}]",history,[],[],32.0,121183082.0,fasta,,30979666.0,1467246407.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_select/gatk_variant_select/0.0.3,0.0.3,,2016-06-30 00:28:28.504360,78276.0,99.0
,,2016-06-30 22:34:37.110184,slurm_normal,1467326122.0,0,,1.0,,,,,,,main_w2_handler1,2620181,13300556,False,,846205.0,vcf,,,95116108,vcf,7502372.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","""true""",[],0,,,,,,,basic,,,,,,,,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e3ef2308c9feb5e4'}]",,1,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51816319052d6761b'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55548e8cf9b9b5750'}]",history,[],[],32.0,121183082.0,fasta,,30971789.0,1467326102.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_select/gatk_variant_select/0.0.3,0.0.3,,2016-06-30 22:35:24.133252,78276.0,20.0
,,2016-06-30 15:46:22.084485,slurm_normal,1467301673.0,0,,1.0,,,,,,,main_w2_handler1,2620181,13297632,False,,61564580.0,vcf,,,61062748,vcf,7499351.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","""true""",[],0,,,,,,,basic,,,,,,,,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52058094b07ae887c'}]",,1,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51287413452344149'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55548e8cf9b9b5750'}]",history,[],[],32.0,121183082.0,fasta,,30979666.0,1467301602.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_select/gatk_variant_select/0.0.3,0.0.3,,2016-06-30 15:48:10.669687,78276.0,71.0
,,2016-06-30 15:46:20.448059,slurm_normal,1467301800.0,0,,1.0,,,,,,,main_w2_handler0,2620181,13297630,False,,61564580.0,vcf,,,61355622,vcf,7499349.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","""true""",[],0,,,,,,,basic,,,,,,,,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52058094b07ae887c'}]",,1,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58bf4017e422c9f65'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55548e8cf9b9b5750'}]",history,[],[],32.0,121183082.0,fasta,,30979666.0,1467301676.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_select/gatk_variant_select/0.0.3,0.0.3,,2016-06-30 15:50:14.200350,78276.0,124.0
,,2016-06-30 16:46:40.873110,slurm_normal,1467305233.0,0,,1.0,,,,,,,main_w2_handler1,2620181,13298114,False,,61564580.0,vcf,,,4537,vcf,7499877.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","""true""",[],0,,,,,,,basic,,,,,,,,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52058094b07ae887c'}]",,1,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e25f19fffb245fc6'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55548e8cf9b9b5750'}]",history,[],[],32.0,121183082.0,fasta,,30979666.0,1467305212.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_select/gatk_variant_select/0.0.3,0.0.3,,2016-06-30 16:47:18.996032,78276.0,21.0
,,2016-06-30 17:34:13.805720,slurm_normal,1467308118.0,0,,1.0,,,,,,,main_w1_handler0,2620181,13298422,False,,124557150.0,vcf,,,35299858,vcf,7500200.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","""true""",[],0,,,,,,,basic,,,,,,,,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f6628cfb86902e39'}]",,1,"[{'src': 'hda', 'id': 'bbd44e69cb8906b500fe5d620d2bef1d'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55548e8cf9b9b5750'}]",history,[],[],32.0,121183082.0,fasta,,30979666.0,1467308066.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_select/gatk_variant_select/0.0.3,0.0.3,,2016-06-30 17:35:21.270850,78276.0,52.0
,,2016-06-30 17:52:43.157806,slurm_normal,1467309259.0,0,,1.0,,,,,,,main_w2_handler1,2620181,13298512,False,,124557150.0,vcf,,,79729059,vcf,7500293.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","""true""",[],0,,,,,,,basic,,,,,,,,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f6628cfb86902e39'}]",,1,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e6098677ed7a91f7'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55548e8cf9b9b5750'}]",history,[],[],32.0,121183082.0,fasta,,30979666.0,1467309178.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_select/gatk_variant_select/0.0.3,0.0.3,,2016-06-30 17:54:21.626613,78276.0,81.0
,,2016-06-30 17:55:01.150428,slurm_normal,1467309358.0,0,,1.0,,,,,,,main_w1_handler1,2620181,13298532,False,,124557150.0,vcf,,,77983122,vcf,7500305.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","""true""",[],0,,,,,,,basic,,,,,,,,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f6628cfb86902e39'}]",,1,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5df61cd4238265888'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55548e8cf9b9b5750'}]",history,[],[],32.0,121183082.0,fasta,,30979666.0,1467309310.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_select/gatk_variant_select/0.0.3,0.0.3,,2016-06-30 17:56:00.703401,78276.0,48.0
,,2016-07-01 16:28:35.488766,slurm_normal,1467390579.0,0,,1.0,,,,,,,main_w1_handler1,2753308,13307023,False,,,,32614.0,vcf,92018,vcf,7508890.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",[],0,,,,,,,basic,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c96acad066563231'}]",1,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59c1548d28a925f6e'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56472e1666b0cdb59'}]",history,[],[],32.0,18820386.0,fasta,,31175713.0,1467390559.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_select/gatk_variant_select/0.0.3,0.0.3,,2016-07-01 16:29:40.523878,66258.0,20.0
,,2016-07-01 16:33:53.653378,slurm_normal,1467390933.0,0,,1.0,,,,,,,main_w1_handler1,2753308,13307066,False,,,,32614.0,vcf,93789,vcf,7508931.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",[],0,,,,,,,basic,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c96acad066563231'}]",1,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d680eff84a8a3bbc'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56472e1666b0cdb59'}]",history,[],[],32.0,18820386.0,fasta,,31175713.0,1467390876.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_select/gatk_variant_select/0.0.3,0.0.3,,2016-07-01 16:35:35.298159,66258.0,57.0
,,2016-07-05 18:49:42.651136,slurm_normal,1467747637.0,0,,1.0,,,,,,,main_w1_handler1,2758293,13337499,False,,392358.0,vcf,392358.0,vcf,435673,vcf,7546126.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",[],0,,,,,,,basic,,,,,,,,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d6fcf1a47857056b'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5d6fcf1a47857056b'}]",1,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5afd584136e74749a'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fdbacf7414f6fbd8'}]",history,[],"[{""__index__"": 0, ""select_expressions"": ""QUAL>100.0&&DP>30""}]",32.0,19291726.0,fasta,,31291124.0,1467747556.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_select/gatk_variant_select/0.0.3,0.0.3,,2016-07-05 19:40:49.198482,81278.0,81.0
,,2016-07-05 18:49:43.415614,slurm_normal,1467747576.0,0,,1.0,,,,,,,main_w1_handler1,2758293,13337500,False,,441858.0,vcf,441858.0,vcf,435673,vcf,7546125.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",[],0,,,,,,,basic,,,,,,,,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5164b8235183a192b'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5164b8235183a192b'}]",1,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5afd584136e74749a'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fdbacf7414f6fbd8'}]",history,[],"[{""__index__"": 0, ""select_expressions"": ""QUAL>100.0&&DP>30""}]",32.0,19291726.0,fasta,,31291124.0,1467747554.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_select/gatk_variant_select/0.0.3,0.0.3,,2016-07-05 19:39:49.319937,81278.0,22.0
,,2016-07-06 14:04:18.085978,slurm_normal,1467813916.0,0,,1.0,,,,,,,main_w1_handler0,2758866,13344232,False,,,,,,701935,vcf,7553250.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","""false""",[],0,,,,,,,basic,,,,,,,,,,,,,,,0,"[{'src': 'hda', 'id': 'bbd44e69cb8906b526bff8c66d8c72ba'}]",hg_g1k_v37,,cached,[],[],32.0,,,,31302826.0,1467813905.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_select/gatk_variant_select/0.0.3,0.0.3,,2016-07-06 14:05:19.168960,86502.0,11.0
,,2016-07-06 16:56:31.786658,slurm_normal,1467824298.0,0,,1.0,,,,,,,main_w1_handler1,2754366,13345625,False,,392358.0,vcf,392358.0,vcf,435673,vcf,7554678.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",[],0,,,,,,,basic,,,,,,,,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5406dd592039e2b77'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5406dd592039e2b77'}]",1,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55d7d2004922c4fe2'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5085cf06b70530e0e'}]",history,[],"[{""__index__"": 0, ""select_expressions"": ""Qual > 100.0 && DP > 30""}]",32.0,19291726.0,fasta,,31203624.0,1467824226.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_select/gatk_variant_select/0.0.3,0.0.3,,2016-07-06 16:58:20.553105,77707.0,72.0
