create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,inputFile,inputFile_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.assume_sorted,parameters.chromInfo,parameters.dbkey,parameters.inputFile,parameters.inputFile.values,parameters.inputFile|__identifier__,parameters.is_bisulfite_sequenced,parameters.minimum_genome_fraction,parameters.reference_source.__current_case__,parameters.reference_source.ref_file,parameters.reference_source.ref_file.values,parameters.reference_source.reference_source_selector,parameters.validation_stringency,parameters.window_size,processor_count,ref_file,ref_file_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-06-14 12:18:40.393708,slurm_normal_16gb,1465906968.0,0,1.0,main_w2_handler1,2605489,13158894,False,,1512268775,bam,7342929.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5724184b4b3363d50'}]",,"""true""","""5e-05""",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fb9e40021735e7c1'}]",history,"""LENIENT""","""100""",32.0,5754012.0,fasta,,30665187,1465906811.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectGcBiasMetrics/1.136.0,1.136.0,,2016-06-14 12:22:55.609054,77697,157.0
2016-06-14 12:18:38.467975,slurm_normal_16gb,1465907091.0,0,1.0,main_w1_handler0,2605489,13158891,False,,1044594040,bam,7342959.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e0312a43dead858f'}]",,"""true""","""5e-05""",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fb9e40021735e7c1'}]",history,"""LENIENT""","""100""",32.0,5754012.0,fasta,,30665187,1465906993.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectGcBiasMetrics/1.136.0,1.136.0,,2016-06-14 12:24:57.988073,77697,98.0
2016-06-15 09:14:42.033133,slurm_normal_16gb,1465982178.0,0,1.0,main_w1_handler1,2739502,13166740,False,,1512268775,bam,7350864.roundup,slurm,,132112168.0,corral-repl,,"""957e94f432d911e6b231005056a51846""","""true""","""/galaxy-repl/localdata/chrom/31.len""","""31""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b560fc7b75515e4c37'}]",,"""true""","""5e-05""",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f7e02ecfc7c0511f'}]",history,"""LENIENT""","""100""",32.0,5754012.0,fasta,,30665187,1465982100.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectGcBiasMetrics/1.136.0,1.136.0,,2016-06-15 09:16:21.031491,77697,78.0
2016-06-15 12:22:18.740476,slurm_normal_16gb,1465993485.0,0,1.0,main_w1_handler0,2739706,13168268,False,,999205926,bam,7352323.roundup,slurm,,132112168.0,corral-repl,,"""cc05933c32f311e6ac8c005056a51846""","""true""","""/galaxy-repl/localdata/chrom/31.len""","""31""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54495cb1333be0645'}]",,"""true""","""5e-05""",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f7e02ecfc7c0511f'}]",history,"""LENIENT""","""100""",32.0,5754012.0,fasta,,30665187,1465993396.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectGcBiasMetrics/1.136.0,1.136.0,,2016-06-15 12:24:51.184965,77697,89.0
2016-06-15 12:22:10.776098,slurm_normal_16gb,1465993652.0,0,1.0,main_w2_handler1,2739705,13168261,False,,1155795166,bam,7352363.roundup,slurm,,132112168.0,corral-repl,,"""c440336e32f311e6ac8c005056a51846""","""true""","""/galaxy-repl/localdata/chrom/31.len""","""31""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f52e54181bc1e53d'}]",,"""true""","""5e-05""",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f7e02ecfc7c0511f'}]",history,"""LENIENT""","""100""",32.0,5754012.0,fasta,,30665187,1465993567.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectGcBiasMetrics/1.136.0,1.136.0,,2016-06-15 12:27:36.112274,77697,85.0
2016-06-15 12:20:51.250789,slurm_normal_16gb,1465993352.0,0,1.0,main_w1_handler1,2739702,13168233,False,,1128423040,bam,7352301.roundup,slurm,,132112168.0,corral-repl,,"""97888b6e32f311e6820a005056a51846""","""true""","""/galaxy-repl/localdata/chrom/31.len""","""31""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a7b340a77a41ec47'}]",,"""true""","""5e-05""",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f7e02ecfc7c0511f'}]",history,"""LENIENT""","""100""",32.0,5754012.0,fasta,,30665187,1465993261.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectGcBiasMetrics/1.136.0,1.136.0,,2016-06-15 12:22:37.179070,77697,91.0
2016-06-15 12:21:00.396981,slurm_normal_16gb,1465994016.0,0,1.0,main_w2_handler0,2739704,13168250,False,,1348891105,bam,7352444.roundup,slurm,,132112168.0,corral-repl,,"""9d744a3632f311e6820a005056a51846""","""true""","""/galaxy-repl/localdata/chrom/31.len""","""31""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58808d3051f2bff31'}]",,"""true""","""5e-05""",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f7e02ecfc7c0511f'}]",history,"""LENIENT""","""100""",32.0,5754012.0,fasta,,30665187,1465993919.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectGcBiasMetrics/1.136.0,1.136.0,,2016-06-15 12:33:42.693119,77697,97.0
2016-06-15 12:20:56.152758,slurm_normal_16gb,1465993898.0,0,1.0,main_w2_handler0,2739703,13168240,False,,1044594040,bam,7352412.roundup,slurm,,132112168.0,corral-repl,,"""9ac75b8e32f311e6820a005056a51846""","""true""","""/galaxy-repl/localdata/chrom/31.len""","""31""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b565c1a72999c614e7'}]",,"""true""","""5e-05""",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f7e02ecfc7c0511f'}]",history,"""LENIENT""","""100""",32.0,5754012.0,fasta,,30665187,1465993848.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectGcBiasMetrics/1.136.0,1.136.0,,2016-06-15 12:31:45.103397,77697,50.0
2016-06-15 22:28:41.210466,slurm_normal_16gb,1466030039.0,0,1.0,main_w2_handler0,2736511,13175931,False,,867659426,bam,7360017.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/main/files/016/228/dataset_16228219.dat""","""Kea""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ae606393e885ee62'}]","""Bowtie2 on data 15, data 88, and data 87: aligned reads (sorted BAM)""","""true""","""5e-05""",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b532fd0f0aac7df11d'}]",history,"""LENIENT""","""100""",32.0,1072325226.0,fasta,,30821004,1466029924.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectGcBiasMetrics/1.136.0,1.136.0,,2016-06-15 22:34:06.032222,85997,115.0
2016-06-15 22:28:41.911031,slurm_normal_16gb,1466030119.0,0,1.0,main_w2_handler0,2736511,13175932,False,,228719590,bam,7360041.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/main/files/016/228/dataset_16228219.dat""","""Kea""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55a8f79453a074584'}]","""Bowtie2 on data 15, data 84, and data 83: aligned reads (sorted BAM)""","""true""","""5e-05""",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b532fd0f0aac7df11d'}]",history,"""LENIENT""","""100""",32.0,1072325226.0,fasta,,30821004,1466030032.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectGcBiasMetrics/1.136.0,1.136.0,,2016-06-15 22:35:25.781722,85997,87.0
2016-06-15 22:28:40.543280,slurm_normal_16gb,1466029906.0,0,1.0,main_w1_handler1,2736511,13175930,False,,583323180,bam,7359942.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/main/files/016/228/dataset_16228219.dat""","""Kea""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57f3ae1842f1ea4bb'}]","""Bowtie2 on data 15, data 80, and data 79: aligned reads (sorted BAM)""","""true""","""5e-05""",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b532fd0f0aac7df11d'}]",history,"""LENIENT""","""100""",32.0,1072325226.0,fasta,,30821004,1466029753.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectGcBiasMetrics/1.136.0,1.136.0,,2016-06-15 22:31:50.437917,85997,153.0
2016-06-15 22:28:38.925555,slurm_normal_16gb,1466029825.0,0,1.0,main_w1_handler0,2736511,13175929,False,,517498110,bam,7359941.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/main/files/016/228/dataset_16228219.dat""","""Kea""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d1c88b6c48a99830'}]","""Bowtie2 on data 15, data 92, and data 91: aligned reads (sorted BAM)""","""true""","""5e-05""",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b532fd0f0aac7df11d'}]",history,"""LENIENT""","""100""",32.0,1072325226.0,fasta,,30821004,1466029734.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectGcBiasMetrics/1.136.0,1.136.0,,2016-06-15 22:30:29.258887,85997,91.0
2016-09-26 14:09:57.453725,slurm_normal_16gb,1474900271.0,0,1.0,main_w4_handler1,2829866,13944618,False,,1824855926,bam,8166299.roundup,slurm,,132112168.0,corral-repl,,"""e7464b3283f211e6b062005056a51846""","""true""","""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5038407a9cdc75e91'}]",,"""true""","""5e-05""",0,sacCer3,,cached,"""SILENT""","""100""",32.0,,,,33104454,1474899981.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectGcBiasMetrics/1.136.0,1.136.0,,2016-09-26 14:31:13.201014,87231,290.0
2016-09-26 17:34:44.919881,slurm_normal_16gb,1474912185.0,0,1.0,main_w4_handler0,2829866,13946602,False,,1717550519,bam,8167823.roundup,slurm,,132112168.0,corral-repl,,"""82f1f9fc840f11e6a72d005056a52a46""","""true""","""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57b6bb050b1092a3a'}]",,"""true""","""5e-05""",0,sacCer3,,cached,"""SILENT""","""100""",32.0,,,,33104454,1474912104.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectGcBiasMetrics/1.136.0,1.136.0,,2016-09-26 17:49:48.160448,87231,81.0
2016-07-28 14:20:31.891353,slurm_normal_16gb,1469720888.0,0,1.0,main_w2_handler1,2778403,13516176,False,,505553487,bam,7732176.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b581b92221d5cec161'}]",,"""true""","""5e-05""",0,hg19,,cached,"""LENIENT""","""100""",32.0,,,,31782946,1469720642.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectGcBiasMetrics/1.136.0,1.136.0,,2016-07-28 15:48:10.325169,45757,246.0
2016-08-01 21:56:15.150888,slurm_normal_16gb,1470090969.0,0,1.0,main_w2_handler1,2210340,13557988,False,,35115166233,bam,7766099.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ea92624d39868094'}]",,"""true""","""5e-05""",0,hg19,,cached,"""LENIENT""","""100""",32.0,,,,31750661,1470088589.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectGcBiasMetrics/1.136.0,1.136.0,,2016-08-01 22:36:12.128673,59804,2380.0
2016-09-27 16:34:38.627913,slurm_normal_16gb,1474994373.0,0,1.0,main_w4_handler1,2829866,13958964,False,,1893792529,bam,8178059.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b525981da67283230c'}]",,"""true""","""5e-05""",0,sacCer3,,cached,"""SILENT""","""100""",32.0,,,,33104454,1474994091.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectGcBiasMetrics/1.136.0,1.136.0,,2016-09-27 16:39:34.432969,87231,282.0
2016-09-27 17:15:43.532568,slurm_normal_16gb,1474996960.0,0,1.0,main_w4_handler0,2829866,13959268,False,,2088543537,bam,8178405.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59bd18aee73aa5448'}]",,"""true""","""5e-05""",0,sacCer3,,cached,"""SILENT""","""100""",32.0,,,,33104454,1474996572.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectGcBiasMetrics/1.136.0,1.136.0,,2016-09-27 17:22:45.499757,87231,388.0
2016-08-10 13:11:47.159732,slurm_normal_16gb,1470834965.0,0,1.0,main_w1_handler1,2788922,13636354,False,,4105936837,sam,7850099.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5698139c10a3063c2'}]",,"""true""","""5e-05""",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5eb2d17e3d8205955'}]",history,"""LENIENT""","""100""",32.0,162505.0,fasta,,32104960,1470834826.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectGcBiasMetrics/1.136.0,1.136.0,,2016-08-10 13:16:09.215118,88039,139.0
2016-08-10 10:44:49.843768,slurm_normal_16gb,1470826119.0,0,1.0,main_w2_handler0,2786100,13635769,False,,4105369754,sam,7849476.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b500c825b491e76b34'}]",,"""true""","""5e-05""",0,Araly1,,cached,"""LENIENT""","""100""",32.0,,,,32104960,1470825996.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectGcBiasMetrics/1.136.0,1.136.0,,2016-08-10 10:48:42.949261,88039,123.0
2016-09-27 22:14:09.683927,slurm_normal_16gb,1475016884.0,0,1.0,main_w4_handler1,2829866,13961151,False,,3217323546,bam,8180512.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5dd340a8ec86c52db'}]",,"""true""","""5e-05""",0,sacCer3,,cached,"""SILENT""","""100""",32.0,,,,33104454,1475016429.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectGcBiasMetrics/1.136.0,1.136.0,,2016-09-27 22:54:48.938140,87231,455.0
2016-08-10 10:34:42.984817,slurm_normal_16gb,1470825630.0,0,1.0,main_w1_handler0,2786100,13635728,False,,15983116658,sam,7849417.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5eb4343a0e2e29c52'}]",,"""true""","""5e-05""",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b058a6e0a246dc4e'}]",history,"""LENIENT""","""100""",32.0,162505.0,fasta,,32104960,1470825352.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectGcBiasMetrics/1.136.0,1.136.0,,2016-08-10 10:40:32.290740,88039,278.0
2016-08-10 12:31:27.134817,slurm_normal_16gb,1470832511.0,0,1.0,main_w2_handler1,2786100,13636110,False,,4670508688,sam,7849854.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b4c65737c3b6f896'}]",,"""true""","""5e-05""",0,Araly1,,cached,"""LENIENT""","""100""",32.0,,,,32104960,1470832371.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectGcBiasMetrics/1.136.0,1.136.0,,2016-08-10 12:35:13.538091,88039,140.0
2016-08-11 08:36:18.266005,slurm_normal_16gb,1470904829.0,0,1.0,main_w1_handler0,2788922,13642520,False,,15509324030,sam,7856838.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b597b2592c14b506dc'}]",,"""true""","""5e-05""",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5eb2d17e3d8205955'}]",history,"""LENIENT""","""100""",32.0,162505.0,fasta,,32104960,1470904689.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectGcBiasMetrics/1.136.0,1.136.0,,2016-08-11 08:40:35.638059,88039,140.0
2016-08-12 08:29:39.391581,slurm_normal_16gb,1470991099.0,0,1.0,main_w1_handler0,2790696,13650327,False,,16919090335,sam,7865561.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e5c07a5958852095'}]",,"""true""","""5e-05""",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c98bd234f28b4482'}]",history,"""LENIENT""","""100""",32.0,162505.0,fasta,,32104960,1470990602.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectGcBiasMetrics/1.136.0,1.136.0,,2016-08-12 08:38:21.660188,88039,497.0
2016-08-12 08:29:38.833582,slurm_normal_16gb,1470990715.0,0,1.0,main_w1_handler0,2790696,13650326,False,,4267177864,sam,7865559.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5dba0b5aa3c01bc1a'}]",,"""true""","""5e-05""",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c98bd234f28b4482'}]",history,"""LENIENT""","""100""",32.0,162505.0,fasta,,32104960,1470990594.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectGcBiasMetrics/1.136.0,1.136.0,,2016-08-12 08:31:57.488790,88039,121.0
2017-01-11 11:43:17.910664,slurm_normal,1484135260.0,0,1.0,main_w3_handler0,2945040,14739184,False,,6074877589,bam,8904109.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27876237}]",,"""true""","""5e-05""",1,,"[{'src': 'hda', 'id': 27820052}]",history,"""LENIENT""","""100""",32.0,59455081.0,fasta,,35270075,1484135002.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectGcBiasMetrics/1.136.0,1.136.0,,2017-01-11 11:47:43.797387,88039,258.0
2017-01-11 11:58:01.917189,slurm_normal,1484136156.0,0,1.0,main_w3_handler1,2945040,14739273,False,,5144257477,bam,8904193.roundup,slurm,,132111800.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27870823}]",,"""true""","""5e-05""",1,,"[{'src': 'hda', 'id': 27820052}]",history,"""LENIENT""","""100""",32.0,59455081.0,fasta,,35270075,1484135884.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectGcBiasMetrics/1.136.0,1.136.0,,2017-01-11 12:02:41.029193,88039,272.0
2017-01-11 15:04:11.454229,slurm_normal,1484147406.0,0,1.0,main_w4_handler0,2945040,14740618,False,,6822646493,bam,8905508.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27875916}]",,"""true""","""5e-05""",1,,"[{'src': 'hda', 'id': 27820052}]",history,"""LENIENT""","""100""",32.0,59455081.0,fasta,,35270075,1484147056.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectGcBiasMetrics/1.136.0,1.136.0,,2017-01-11 15:10:11.116623,88039,350.0
2017-01-11 14:05:13.804608,slurm_normal,1484143782.0,0,1.0,main_w3_handler1,2945040,14740183,False,,6074877589,bam,8905091.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27876237}]",,"""true""","""5e-05""",1,,"[{'src': 'hda', 'id': 27820052}]",history,"""LENIENT""","""100""",32.0,59455081.0,fasta,,35270075,1484143519.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectGcBiasMetrics/1.136.0,1.136.0,,2017-01-11 14:09:46.058719,88039,263.0
2017-01-13 09:03:26.304003,slurm_normal,1484300616.0,0,1.0,main_w4_handler1,2945040,14756825,False,,29488107680,bam,8921338.roundup,slurm,,132111800.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27908403}]",,"""true""","""5e-05""",1,,"[{'src': 'hda', 'id': 27814005}]",history,"""LENIENT""","""100""",32.0,3276851480.0,fasta,,35270075,1484298212.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectGcBiasMetrics/1.136.0,1.136.0,,2017-01-13 09:43:38.016644,88039,2404.0
2017-01-13 14:35:50.115496,slurm_normal,1484320700.0,0,1.0,main_w4_handler0,2945040,14759297,False,,29675076956,bam,8923718.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27919907}]",,"""true""","""5e-05""",1,,"[{'src': 'hda', 'id': 27814005}]",history,"""LENIENT""","""100""",32.0,3276851480.0,fasta,,35270075,1484318156.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectGcBiasMetrics/1.136.0,1.136.0,,2017-01-13 15:18:26.198609,88039,2544.0
2017-01-16 08:57:33.259036,slurm_normal,1484557166.0,0,1.0,main_w4_handler0,2952876,14775523,False,,1823507282,bam,8937929.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""",,"[{'src': 'hda', 'id': 27893825}]",,"""true""","""5e-05""",0,Arabidopsis_thaliana_TAIR10,,cached,"""LENIENT""","""100""",32.0,,,,35318487,1484557057.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectGcBiasMetrics/1.136.0,1.136.0,,2017-01-16 08:59:29.040657,66482,109.0
2017-01-18 16:29:34.185734,slurm_normal,1484757398.0,0,1.0,main_w4_handler1,2945040,14801910,False,,34055041591,sam,8964920.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27949115}]",,"""true""","""5e-05""",1,,"[{'src': 'hda', 'id': 27945835}]",history,"""LENIENT""","""100""",32.0,51544517.0,fasta,,35454471,1484756977.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectGcBiasMetrics/1.136.0,1.136.0,,2017-01-18 16:36:40.854979,88039,421.0
2016-12-14 16:25:55.475183,slurm_normal,1481733229.0,0,1.0,main_w3_handler1,2929126,14576337,False,,31014660288,sam,8755681.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27633189}]",,"""true""","""5e-05""",1,,"[{'src': 'hda', 'id': 27633087}]",history,"""LENIENT""","""100""",32.0,4708035.0,fasta,,34834870,1481732760.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectGcBiasMetrics/1.136.0,1.136.0,,2016-12-14 16:33:51.996437,88039,469.0
2016-12-15 13:36:50.291165,slurm_normal,1481809534.0,0,1.0,main_w3_handler0,2930779,14583637,False,,28318177169,sam,8762868.roundup,slurm,,132111800.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27645056}]",,"""true""","""5e-05""",1,,"[{'src': 'hda', 'id': 27644871}]",history,"""LENIENT""","""100""",32.0,4699755.0,fasta,,34834870,1481809013.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectGcBiasMetrics/1.136.0,1.136.0,,2016-12-15 13:45:37.009706,88039,521.0
2016-12-15 14:45:46.616525,slurm_normal,1481813378.0,0,1.0,main_w3_handler0,2930779,14584468,False,,2902862354,bam,8763538.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27647490}]",,"""true""","""5e-05""",1,,"[{'src': 'hda', 'id': 27644871}]",history,"""LENIENT""","""100""",32.0,4699755.0,fasta,,34834870,1481813151.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectGcBiasMetrics/1.136.0,1.136.0,,2016-12-15 14:49:42.322693,88039,227.0
2016-12-15 17:07:23.338511,slurm_normal,1481821815.0,0,1.0,main_w3_handler0,2931238,14585863,False,,2481503162,bam,8764978.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27649330}]",,"""true""","""5e-05""",1,,"[{'src': 'hda', 'id': 27649365}]",history,"""LENIENT""","""100""",32.0,4699755.0,fasta,,34834870,1481821649.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectGcBiasMetrics/1.136.0,1.136.0,,2016-12-15 17:10:20.558736,88039,166.0
2017-06-20 18:35:41.042314,slurm_normal,1497984010.0,0,1.0,main_w4_handler1,2879702,16146278,False,,1656421758,bam,10225160.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/bosTau6.len""","""bosTau6""",,"[{'src': 'hda', 'id': 30100499}]",,"""true""","""5e-05""",0,bosTau6,,cached,"""LENIENT""","""100""",32.0,,,,37716563,1497983759.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectGcBiasMetrics/1.136.0,1.136.0,,2017-06-20 18:40:13.780548,2621,251.0
