chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,inputFile,inputFile_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.clipping_action,parameters.clipping_attribute,parameters.dbkey,parameters.include_non_pf_reads,parameters.include_non_primary_alignments,parameters.inputFile,parameters.inputFile.values,parameters.inputFile|__identifier__,parameters.interleave,parameters.output_per_rg,parameters.re_reverse,parameters.read1_max_bases_to_write,parameters.read1_trim,parameters.read2_max_bases_to_write,parameters.read2_trim,parameters.validation_stringency,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-06-23 06:42:38.525762,slurm_normal_16gb,1466664186.0,0,1.0,main_w2_handler1,2747603,13244054,False,,161315756,bam,7430015.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59c8d72616c659e21'}]",,"""false""","""false""","""true""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,30395889.0,1466664177.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.136.0,1.136.0,,2016-06-23 06:43:12.812023,80739.0,9.0
,,2016-05-04 14:44:39.922784,slurm_normal_16gb,1462373563.0,0,1.0,main_w1_handler0,2533667,12770350,False,,2520168981,bam,6974256.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""null""","""null""","""mm9""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c0da8c2ffa2b3ba5'}]",,"""false""","""false""","""true""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,29994929.0,1462373103.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.136.0,1.136.0,,2016-05-04 14:56:05.230678,58728.0,460.0
,,2016-05-04 14:57:00.246474,slurm_normal_16gb,1462374506.0,0,1.0,main_w1_handler1,2533667,12770576,False,,2928576130,bam,6974562.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""null""","""null""","""mm9""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b580730a8f63e01d01'}]",,"""false""","""false""","""true""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,29994929.0,1462373852.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.136.0,1.136.0,,2016-05-04 15:11:49.304586,58728.0,654.0
,,2016-05-04 17:00:41.059905,slurm_normal_16gb,1462381308.0,0,1.0,main_w2_handler1,2694599,12771492,False,,51388,bam,6975538.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""null""","""null""","""mm10""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51118aef3f53bbc11'}]",,"""false""","""false""","""true""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,30037982.0,1462381289.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.136.0,1.136.0,,2016-05-04 17:01:59.736478,41000.0,19.0
,,2016-05-04 17:38:37.060218,slurm_normal_16gb,1462383591.0,0,1.0,main_w2_handler0,2694612,12771967,False,,75618,bam,6975934.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""null""","""null""","""mm10""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e38952f7bf3d27b6'}]",,"""false""","""false""","""true""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,30037982.0,1462383586.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.136.0,1.136.0,,2016-05-04 17:40:00.640555,41000.0,5.0
,,2016-05-04 17:37:52.999682,slurm_normal_16gb,1462383502.0,0,1.0,main_w2_handler0,2694611,12771961,False,,250589,bam,6975922.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""null""","""null""","""mm10""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5023b91ea3965a523'}]",,"""false""","""false""","""true""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,30037982.0,1462383498.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.136.0,1.136.0,,2016-05-04 17:38:29.178566,41000.0,4.0
,,2016-05-04 17:37:08.595764,slurm_normal_16gb,1462383481.0,0,1.0,main_w2_handler1,2694609,12771955,False,,32934,bam,6975918.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""null""","""null""","""mm10""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54ede55868943591d'}]",,"""false""","""false""","""true""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,30037982.0,1462383472.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.136.0,1.136.0,,2016-05-04 17:38:04.455754,41000.0,9.0
,,2016-05-04 17:33:30.362701,slurm_normal_16gb,1462383248.0,0,1.0,main_w1_handler0,2694603,12771900,False,,93036,bam,6975878.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""null""","""null""","""mm10""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ebfc9c972b525a6b'}]",,"""false""","""false""","""true""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,30037982.0,1462383244.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.136.0,1.136.0,,2016-05-04 17:34:16.855442,41000.0,4.0
,,2016-05-04 17:36:29.924034,slurm_normal_16gb,1462383439.0,0,1.0,main_w1_handler0,2694607,12771951,False,,25302,bam,6975912.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""null""","""null""","""mm10""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b521fed2b714d44145'}]",,"""false""","""false""","""true""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,30037982.0,1462383435.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.136.0,1.136.0,,2016-05-04 17:37:26.183486,41000.0,4.0
,,2016-05-04 17:34:33.760220,slurm_normal_16gb,1462383308.0,0,1.0,main_w2_handler0,2694605,12771929,False,,48071,bam,6975889.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""null""","""null""","""mm10""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57a813e90a02c60a2'}]",,"""false""","""false""","""true""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,30037982.0,1462383302.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.136.0,1.136.0,,2016-05-04 17:35:13.406248,41000.0,6.0
,,2017-03-07 02:10:40.747238,slurm_normal,1488853318.0,0,1.0,main_w4_handler0,3021228,15225661,False,,86366095,bam,9374151.roundup,slurm,,132112168.0,corral-repl,,"""420e7c0802db11e79cd7005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""true""","""false""",,"[{'src': 'hda', 'id': 28647772}]",,"""true""","""true""","""true""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,,1488853298.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.136.0,1.136.0,,2017-03-07 02:22:01.559390,9209.0,20.0
,,2017-03-07 02:11:32.255907,slurm_normal,1488853701.0,0,1.0,main_w4_handler1,3021227,15225667,False,,152371120,bam,9374178.roundup,slurm,,132112168.0,corral-repl,,"""6103403002db11e7a2da005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""true""","""false""",,"[{'src': 'hda', 'id': 28647779}]",,"""true""","""true""","""true""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,,1488853665.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.136.0,1.136.0,,2017-03-07 02:28:24.627531,9209.0,36.0
,,2016-09-11 19:10:00.942958,slurm_normal_16gb,1473621021.0,0,1.0,main_w3_handler1,2816264,13826021,False,,6435668,bam,8047934.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""null""","""null""","""hg38""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b553c8d3786145e6e7'}]",,"""false""","""false""","""true""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,32885317.0,1473621016.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.136.0,1.136.0,,2016-09-11 19:10:27.103522,68143.0,5.0
,,2016-06-24 14:37:45.450123,slurm_normal_16gb,1466781281.0,0,1.0,main_w1_handler0,2742228,13254792,False,,1894522,bam,7441945.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c1cbf94fc0804165'}]",,"""false""","""false""","""true""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,29627112.0,1466781273.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.136.0,1.136.0,,2016-06-24 15:14:43.943798,38914.0,8.0
,,2016-03-04 09:16:33.574039,slurm_normal_16gb,1457083066.0,0,1.0,main_w2_handler1,2585939,12017784,False,,3060670,bam,6247322.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/012/720/dataset_12720835.dat""","""null""","""null""","""v3""","""False""","""False""",23665400,,,"""False""","""False""","""True""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,27516249.0,1457083024.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.136.0,1.136.0,,2016-03-04 09:17:51.092034,42165.0,42.0
,,2016-03-04 09:17:09.370871,slurm_normal_16gb,1457083095.0,0,1.0,main_w1_handler1,2585939,12017789,False,,3060670,bam,6247329.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/012/720/dataset_12720835.dat""","""null""","""null""","""v3""","""False""","""False""",23665400,,,"""False""","""False""","""True""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,27516249.0,1457083077.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.136.0,1.136.0,,2016-03-04 09:18:19.880691,42165.0,18.0
,,2016-06-25 15:37:09.314021,slurm_normal_16gb,1466870250.0,0,1.0,main_w1_handler0,2742228,13259459,False,,4758443,bam,7446783.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f15344062a20eea4'}]",,"""false""","""false""","""true""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,29627112.0,1466870235.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.136.0,1.136.0,,2016-06-25 15:57:33.432093,38914.0,15.0
,,2016-03-17 13:16:01.141201,slurm_normal_16gb,1458220595.0,0,1.0,main_w1_handler1,2636984,12165710,False,,2826729,bam,6382999.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""False""","""False""",23884712,,,"""False""","""False""","""True""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,29037471.0,1458220589.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.136.0,1.136.0,,2016-03-17 13:16:40.462510,80739.0,6.0
,,2016-06-26 23:45:50.797303,slurm_normal_16gb,1466985849.0,0,1.0,main_w2_handler1,2742228,13263659,False,,2732230,bam,7451676.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b547df076cd294e603'}]",,"""false""","""false""","""true""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,29627112.0,1466985843.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.136.0,1.136.0,,2016-06-27 00:04:13.473592,38914.0,6.0
,,2016-03-04 23:07:38.963547,slurm_normal_16gb,1457132988.0,0,1.0,main_w1_handler0,2619124,12024828,False,,279854303,bam,6254072.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""False""","""False""",23675684,,,"""False""","""False""","""True""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,27519316.0,1457132877.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.136.0,1.136.0,,2016-03-04 23:10:34.519160,9209.0,111.0
,,2016-03-05 02:12:01.203107,slurm_normal_16gb,1457144083.0,0,1.0,main_w1_handler1,2621882,12027025,False,,116182771,bam,6254931.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""False""","""False""",23678732,,,"""False""","""False""","""True""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,27519316.0,1457144021.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.136.0,1.136.0,,2016-03-05 02:15:10.286571,9209.0,62.0
,,2016-03-05 02:15:21.039517,slurm_normal_16gb,1457144344.0,0,1.0,main_w2_handler1,2621884,12027033,False,,27638640,bam,6254949.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""False""","""False""",23678742,,,"""False""","""False""","""True""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,27519316.0,1457144332.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.136.0,1.136.0,,2016-03-05 02:19:13.425092,9209.0,12.0
,,2016-03-05 02:14:27.751227,slurm_normal_16gb,1457144294.0,0,1.0,main_w1_handler1,2621881,12027032,False,,116574674,bam,6254946.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""False""","""False""",23678720,,,"""False""","""False""","""True""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,27519316.0,1457144255.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.136.0,1.136.0,,2016-03-05 02:18:40.908006,9209.0,39.0
,,2016-03-17 11:38:01.597081,slurm_normal_16gb,1458214786.0,0,1.0,main_w2_handler1,2636952,12164832,False,,92225337,bam,6382106.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""False""","""False""",23884310,,,"""False""","""False""","""True""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,29040921.0,1458214765.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.136.0,1.136.0,,2016-03-17 11:39:52.023715,80739.0,21.0
,,2016-06-27 17:05:28.637084,slurm_normal_16gb,1467047334.0,0,1.0,main_w2_handler1,681725,13268786,False,,969257981,bam,7457213.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50709451c1357e386'}]",,"""false""","""false""","""true""","""-1""","""0""","""-1""","""0""","""SILENT""",32.0,,31105987.0,1467047159.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.136.0,1.136.0,,2016-06-27 17:11:03.171706,15359.0,175.0
,,2016-03-05 13:36:37.117786,slurm_normal_16gb,1457188222.0,0,1.0,main_w2_handler1,2622201,12030204,False,,205472969,bam,6258535.roundup,slurm,,132112168.0,corral-repl,,"""46a49a74e2d711e5aa4a005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""False""","""False""",23683088,,,"""False""","""False""","""True""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,27519316.0,1457188158.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.136.0,1.136.0,,2016-03-05 14:30:43.374761,9209.0,64.0
,,2016-03-05 13:37:12.811694,slurm_normal_16gb,1457189053.0,0,1.0,main_w1_handler0,2622202,12030211,False,,189108136,bam,6258609.roundup,slurm,,132112168.0,corral-repl,,"""5993761ee2d711e5aa4a005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""False""","""False""",23683102,,,"""False""","""False""","""True""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,27519316.0,1457189027.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.136.0,1.136.0,,2016-03-05 14:44:34.097928,9209.0,26.0
,,2016-03-05 16:00:33.752352,slurm_normal_16gb,1457193818.0,0,1.0,main_w1_handler2,2622205,12030637,False,,769941609,bam,6259023.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""False""","""False""",23683744,,,"""False""","""False""","""True""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,27519316.0,1457193653.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.136.0,1.136.0,,2016-03-05 16:05:08.315571,9209.0,165.0
,,2017-01-10 14:13:17.188669,slurm_normal,1484057839.0,0,1.0,main_w3_handler0,2941654,14723866,False,,1508513607,bam,8892559.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""null""","""null""","""Arabidopsis_thaliana_TAIR10""","""false""","""false""",,"[{'src': 'hda', 'id': 27777993}]",,"""false""","""false""","""true""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,34920552.0,1484057600.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.136.0,1.136.0,,2017-01-10 14:19:13.485516,97008.0,239.0
,,2016-06-28 19:34:52.541948,slurm_normal_16gb,1467142598.0,0,1.0,main_w2_handler0,2712909,13280621,False,,708588747,bam,7470242.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55f5d39db46bef78c'}]",,"""false""","""false""","""true""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,30913618.0,1467142528.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.136.0,1.136.0,,2016-06-28 19:36:52.548936,84817.0,70.0
,,2016-05-09 10:07:44.255782,slurm_normal_16gb,1462788527.0,0,1.0,main_w1_handler0,2699021,12829750,False,,245405215,bam,7030768.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f878784d460e1ad5'}]",,"""false""","""false""","""true""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,29040921.0,1462788505.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.136.0,1.136.0,,2016-05-09 10:09:02.490169,80739.0,22.0
,,2016-05-09 10:09:51.508388,slurm_normal_16gb,1462788662.0,0,1.0,main_w1_handler2,2699018,12829765,False,,83399008,bam,7030786.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5aaedccace9d5b0e6'}]",,"""false""","""false""","""true""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,29040921.0,1462788627.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.136.0,1.136.0,,2016-05-09 10:11:09.993603,80739.0,35.0
,,2016-05-09 10:08:12.042707,slurm_normal_16gb,1462788548.0,0,1.0,main_w1_handler0,2699005,12829753,False,,330428861,bam,7030772.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58a1016d1d0c2d8f5'}]",,"""false""","""false""","""true""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,29040921.0,1462788527.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.136.0,1.136.0,,2016-05-09 10:09:20.536162,80739.0,21.0
,,2016-05-09 10:08:54.017509,slurm_normal_16gb,1462788583.0,0,1.0,main_w1_handler0,2699020,12829757,False,,169360247,bam,7030778.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5afec60e39893cdec'}]",,"""false""","""false""","""true""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,29040921.0,1462788569.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.136.0,1.136.0,,2016-05-09 10:09:53.112877,80739.0,14.0
,,2016-05-09 10:09:34.657446,slurm_normal_16gb,1462788642.0,0,1.0,main_w2_handler1,2699019,12829764,False,,385569122,bam,7030784.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53ffc625756ccc043'}]",,"""false""","""false""","""true""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,29040921.0,1462788622.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.136.0,1.136.0,,2016-05-09 10:11:00.673553,80739.0,20.0
,,2016-05-09 10:10:05.841279,slurm_normal_16gb,1462788704.0,0,1.0,main_w2_handler0,2699017,12829766,False,,158471372,bam,7030792.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b527e639bf7608faf1'}]",,"""false""","""false""","""true""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,29040921.0,1462788676.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.136.0,1.136.0,,2016-05-09 10:11:53.800438,80739.0,28.0
,,2016-05-09 10:10:24.942396,slurm_normal_16gb,1462788713.0,0,1.0,main_w1_handler0,2699015,12829771,False,,114217140,bam,7030791.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5625da88d90f1c507'}]",,"""false""","""false""","""true""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,29040921.0,1462788669.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.136.0,1.136.0,,2016-05-09 10:12:00.884454,80739.0,44.0
,,2016-05-09 10:10:51.783597,slurm_normal_16gb,1462788737.0,0,1.0,main_w2_handler1,2699013,12829773,False,,98209895,bam,7030797.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fac447d1bed0a835'}]",,"""false""","""false""","""true""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,29040921.0,1462788720.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.136.0,1.136.0,,2016-05-09 10:12:26.335246,80739.0,17.0
,,2016-05-09 11:36:56.587971,slurm_normal_16gb,1462793964.0,0,1.0,main_w1_handler2,2699061,12830422,False,,915116512,bam,7031478.roundup,slurm,,132112168.0,corral-repl,,"""5551304c15da11e6aa24005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d3a3ef0806ea8ac5'}]",,"""false""","""false""","""true""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,29040921.0,1462793876.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.136.0,1.136.0,,2016-05-09 11:39:51.761190,80739.0,88.0
,,2016-05-09 11:37:22.978371,slurm_normal_16gb,1462793960.0,0,1.0,main_w2_handler0,2699061,12830427,False,Job output deleted by user before job completed.,915116512,bam,7031484.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d3a3ef0806ea8ac5'}]",,"""false""","""false""","""true""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,29040921.0,1462793886.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.136.0,1.136.0,,2016-05-09 11:39:42.191497,80739.0,74.0
,,2016-05-09 11:49:00.095384,slurm_normal_16gb,1462794714.0,0,1.0,main_w1_handler1,2699005,12830602,False,,330428861,bam,7031603.roundup,slurm,,132112168.0,corral-repl,,"""04764d7c15dc11e6a8e1005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58a1016d1d0c2d8f5'}]",,"""false""","""false""","""true""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,29040921.0,1462794580.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.136.0,1.136.0,,2016-05-09 11:52:10.977079,80739.0,134.0
,,2016-03-06 14:22:02.055008,slurm_normal_16gb,1457274282.0,0,1.0,main_w1_handler2,2622345,12040968,False,,733608636,bam,6268440.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""False""","""False""",23698075,,,"""False""","""False""","""True""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,27519316.0,1457274149.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.136.0,1.136.0,,2016-03-06 14:25:38.363160,9209.0,133.0
