conditions_0|samples_0|sample,conditions_0|samples_0|sample_filetype,conditions_0|samples_10|sample,conditions_0|samples_10|sample_filetype,conditions_0|samples_11|sample,conditions_0|samples_11|sample_filetype,conditions_0|samples_12|sample,conditions_0|samples_12|sample_filetype,conditions_0|samples_13|sample,conditions_0|samples_13|sample_filetype,conditions_0|samples_14|sample,conditions_0|samples_14|sample_filetype,conditions_0|samples_15|sample,conditions_0|samples_15|sample_filetype,conditions_0|samples_16|sample,conditions_0|samples_16|sample_filetype,conditions_0|samples_17|sample,conditions_0|samples_17|sample_filetype,conditions_0|samples_1|sample,conditions_0|samples_1|sample_filetype,conditions_0|samples_2|sample,conditions_0|samples_2|sample_filetype,conditions_0|samples_3|sample,conditions_0|samples_3|sample_filetype,conditions_0|samples_4|sample,conditions_0|samples_4|sample_filetype,conditions_0|samples_5|sample,conditions_0|samples_5|sample_filetype,conditions_0|samples_6|sample,conditions_0|samples_6|sample_filetype,conditions_0|samples_7|sample,conditions_0|samples_7|sample_filetype,conditions_0|samples_8|sample,conditions_0|samples_8|sample_filetype,conditions_0|samples_9|sample,conditions_0|samples_9|sample_filetype,conditions_10|samples_0|sample,conditions_10|samples_0|sample_filetype,conditions_10|samples_1|sample,conditions_10|samples_1|sample_filetype,conditions_10|samples_2|sample,conditions_10|samples_2|sample_filetype,conditions_10|samples_3|sample,conditions_10|samples_3|sample_filetype,conditions_10|samples_4|sample,conditions_10|samples_4|sample_filetype,conditions_10|samples_5|sample,conditions_10|samples_5|sample_filetype,conditions_11|samples_0|sample,conditions_11|samples_0|sample_filetype,conditions_11|samples_1|sample,conditions_11|samples_1|sample_filetype,conditions_11|samples_2|sample,conditions_11|samples_2|sample_filetype,conditions_12|samples_0|sample,conditions_12|samples_0|sample_filetype,conditions_12|samples_1|sample,conditions_12|samples_1|sample_filetype,conditions_12|samples_2|sample,conditions_12|samples_2|sample_filetype,conditions_13|samples_0|sample,conditions_13|samples_0|sample_filetype,conditions_13|samples_1|sample,conditions_13|samples_1|sample_filetype,conditions_13|samples_2|sample,conditions_13|samples_2|sample_filetype,conditions_14|samples_0|sample,conditions_14|samples_0|sample_filetype,conditions_14|samples_1|sample,conditions_14|samples_1|sample_filetype,conditions_14|samples_2|sample,conditions_14|samples_2|sample_filetype,conditions_15|samples_0|sample,conditions_15|samples_0|sample_filetype,conditions_15|samples_1|sample,conditions_15|samples_1|sample_filetype,conditions_16|samples_0|sample,conditions_16|samples_0|sample_filetype,conditions_16|samples_1|sample,conditions_16|samples_1|sample_filetype,conditions_16|samples_2|sample,conditions_16|samples_2|sample_filetype,conditions_17|samples_0|sample,conditions_17|samples_0|sample_filetype,conditions_18|samples_0|sample,conditions_18|samples_0|sample_filetype,conditions_19|samples_0|sample,conditions_19|samples_0|sample_filetype,conditions_1|samples_0|sample,conditions_1|samples_0|sample_filetype,conditions_1|samples_10|sample,conditions_1|samples_10|sample_filetype,conditions_1|samples_11|sample,conditions_1|samples_11|sample_filetype,conditions_1|samples_12|sample,conditions_1|samples_12|sample_filetype,conditions_1|samples_13|sample,conditions_1|samples_13|sample_filetype,conditions_1|samples_14|sample,conditions_1|samples_14|sample_filetype,conditions_1|samples_15|sample,conditions_1|samples_15|sample_filetype,conditions_1|samples_16|sample,conditions_1|samples_16|sample_filetype,conditions_1|samples_17|sample,conditions_1|samples_17|sample_filetype,conditions_1|samples_18|sample,conditions_1|samples_18|sample_filetype,conditions_1|samples_19|sample,conditions_1|samples_19|sample_filetype,conditions_1|samples_1|sample,conditions_1|samples_1|sample_filetype,conditions_1|samples_20|sample,conditions_1|samples_20|sample_filetype,conditions_1|samples_21|sample,conditions_1|samples_21|sample_filetype,conditions_1|samples_22|sample,conditions_1|samples_22|sample_filetype,conditions_1|samples_23|sample,conditions_1|samples_23|sample_filetype,conditions_1|samples_24|sample,conditions_1|samples_24|sample_filetype,conditions_1|samples_25|sample,conditions_1|samples_25|sample_filetype,conditions_1|samples_2|sample,conditions_1|samples_2|sample_filetype,conditions_1|samples_3|sample,conditions_1|samples_3|sample_filetype,conditions_1|samples_4|sample,conditions_1|samples_4|sample_filetype,conditions_1|samples_5|sample,conditions_1|samples_5|sample_filetype,conditions_1|samples_6|sample,conditions_1|samples_6|sample_filetype,conditions_1|samples_7|sample,conditions_1|samples_7|sample_filetype,conditions_1|samples_8|sample,conditions_1|samples_8|sample_filetype,conditions_1|samples_9|sample,conditions_1|samples_9|sample_filetype,conditions_20|samples_0|sample,conditions_20|samples_0|sample_filetype,conditions_21|samples_0|sample,conditions_21|samples_0|sample_filetype,conditions_22|samples_0|sample,conditions_22|samples_0|sample_filetype,conditions_23|samples_0|sample,conditions_23|samples_0|sample_filetype,conditions_24|samples_0|sample,conditions_24|samples_0|sample_filetype,conditions_25|samples_0|sample,conditions_25|samples_0|sample_filetype,conditions_2|samples_0|sample,conditions_2|samples_0|sample_filetype,conditions_2|samples_1|sample,conditions_2|samples_1|sample_filetype,conditions_2|samples_2|sample,conditions_2|samples_2|sample_filetype,conditions_2|samples_3|sample,conditions_2|samples_3|sample_filetype,conditions_2|samples_4|sample,conditions_2|samples_4|sample_filetype,conditions_2|samples_5|sample,conditions_2|samples_5|sample_filetype,conditions_2|samples_6|sample,conditions_2|samples_6|sample_filetype,conditions_2|samples_7|sample,conditions_2|samples_7|sample_filetype,conditions_3|samples_0|sample,conditions_3|samples_0|sample_filetype,conditions_3|samples_1|sample,conditions_3|samples_1|sample_filetype,conditions_3|samples_2|sample,conditions_3|samples_2|sample_filetype,conditions_3|samples_3|sample,conditions_3|samples_3|sample_filetype,conditions_3|samples_4|sample,conditions_3|samples_4|sample_filetype,conditions_3|samples_5|sample,conditions_3|samples_5|sample_filetype,conditions_3|samples_6|sample,conditions_3|samples_6|sample_filetype,conditions_3|samples_7|sample,conditions_3|samples_7|sample_filetype,conditions_4|samples_0|sample,conditions_4|samples_0|sample_filetype,conditions_4|samples_1|sample,conditions_4|samples_1|sample_filetype,conditions_4|samples_2|sample,conditions_4|samples_2|sample_filetype,conditions_4|samples_3|sample,conditions_4|samples_3|sample_filetype,conditions_5|samples_0|sample,conditions_5|samples_0|sample_filetype,conditions_5|samples_1|sample,conditions_5|samples_1|sample_filetype,conditions_5|samples_2|sample,conditions_5|samples_2|sample_filetype,conditions_5|samples_3|sample,conditions_5|samples_3|sample_filetype,conditions_6|samples_0|sample,conditions_6|samples_0|sample_filetype,conditions_6|samples_1|sample,conditions_6|samples_1|sample_filetype,conditions_6|samples_2|sample,conditions_6|samples_2|sample_filetype,conditions_7|samples_0|sample,conditions_7|samples_0|sample_filetype,conditions_7|samples_1|sample,conditions_7|samples_1|sample_filetype,conditions_7|samples_2|sample,conditions_7|samples_2|sample_filetype,conditions_8|samples_0|sample,conditions_8|samples_0|sample_filetype,conditions_8|samples_1|sample,conditions_8|samples_1|sample_filetype,conditions_8|samples_2|sample,conditions_8|samples_2|sample_filetype,conditions_9|samples_0|sample,conditions_9|samples_0|sample_filetype,conditions_9|samples_1|sample,conditions_9|samples_1|sample_filetype,conditions_9|samples_2|sample,conditions_9|samples_2|sample_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,gtf_input,gtf_input_filetype,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__workflow_invocation_uuid__,parameters.additional.__current_case__,parameters.additional.frag_len_std_dev,parameters.additional.frag_mean_len,parameters.additional.sAdditional,parameters.bias_correction.__current_case__,parameters.bias_correction.do_bias_correction,parameters.bias_correction.seq_source.__current_case__,parameters.bias_correction.seq_source.index_source,parameters.bias_correction.seq_source.ref_file,parameters.chromInfo,parameters.conditions,parameters.dbkey,parameters.dispersion_method,parameters.do_normalization,parameters.fdr,parameters.group_analysis.__current_case__,parameters.group_analysis.aligned_reads1,parameters.group_analysis.aligned_reads2,parameters.group_analysis.do_groups,parameters.group_analysis.groups,parameters.gtf_input,parameters.gtf_input.values,parameters.include_read_group_files,parameters.library_norm_method,parameters.min_alignment_count,parameters.multiread_correct,parameters.singlePaired.__current_case__,parameters.singlePaired.sPaired,processor_count,ref_file,ref_file_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
11074440.0,bam,,,,,,,,,,,,,,,,,14464441.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41380991.0,bam,,,,,,,,,,,,,,,,,,,,,47371198.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-05-02 18:10:01.552161,slurm_multi_dynamic_walltime,1493749527.0,0.0,6.0,3223898.0,gtf,main_w4_handler2,3095123,15727916,False,,9838413,slurm,,132112168.0,corral-repl,,0.0,no,,0,,,No,1,No,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","[{""__index__"": 0, ""name"": ""cd20"", ""samples"": [{""sample"": {""values"": [{""src"": ""hda"", ""id"": 29437706}]}, ""__index__"": 0}, {""sample"": {""values"": [{""src"": ""hda"", ""id"": 29437750}]}, ""__index__"": 1}]}, {""__index__"": 1, ""name"": ""h1hesc"", ""samples"": [{""sample"": {""values"": [{""src"": ""hda"", ""id"": 29437764}]}, ""__index__"": 0}, {""sample"": {""values"": [{""src"": ""hda"", ""id"": 29437769}]}, ""__index__"": 1}]}]","""hg19""","""pooled""",,"""0.05""",,,,,,,"[{'src': 'hda', 'id': 29438336}]","""No""","""geometric""","""10""","""No""",,,32.0,,,,37712151.0,1493749303.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/0.0.6,0.0.6,,2017-05-02 18:25:51.544516,105041.0,224.0
11074440.0,bam,,,,,,,,,,,,,,,,,14464220.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41381855.0,bam,,,,,,,,,,,,,,,,,,,,,47373933.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-05-02 18:10:16.214751,slurm_multi_dynamic_walltime,1493749654.0,0.0,6.0,4944526.0,gtf,main_w4_handler2,3095188,15727928,False,,9838442,slurm,,132112168.0,corral-repl,,0.0,no,,0,,,No,1,No,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","[{""__index__"": 0, ""name"": ""cd20"", ""samples"": [{""sample"": {""values"": [{""src"": ""hda"", ""id"": 29437533}]}, ""__index__"": 0}, {""sample"": {""values"": [{""src"": ""hda"", ""id"": 29437594}]}, ""__index__"": 1}]}, {""__index__"": 1, ""name"": ""h1es"", ""samples"": [{""sample"": {""values"": [{""src"": ""hda"", ""id"": 29437649}]}, ""__index__"": 0}, {""sample"": {""values"": [{""src"": ""hda"", ""id"": 29437715}]}, ""__index__"": 1}]}]","""hg19""","""pooled""",,"""0.05""",,,,,,,"[{'src': 'hda', 'id': 29438241}]","""No""","""geometric""","""10""","""No""",,,32.0,,,,37712128.0,1493749456.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/0.0.6,0.0.6,,2017-05-02 18:27:46.123113,105037.0,198.0
11074440.0,bam,,,,,,,,,,,,,,,,,47373933.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41380991.0,bam,,,,,,,,,,,,,,,,,,,,,47373933.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-05-02 18:10:05.838431,slurm_multi_dynamic_walltime,1493749224.0,0.0,6.0,3220491.0,gtf,main_w3_handler2,3095162,15727920,False,,9838350,slurm,,132111800.0,corral-repl,,0.0,no,,0,,,No,1,No,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","[{""__index__"": 0, ""name"": ""cd20"", ""samples"": [{""sample"": {""values"": [{""src"": ""hda"", ""id"": 29437590}]}, ""__index__"": 0}, {""sample"": {""values"": [{""src"": ""hda"", ""id"": 29437747}]}, ""__index__"": 1}]}, {""__index__"": 1, ""name"": ""h1hesc"", ""samples"": [{""sample"": {""values"": [{""src"": ""hda"", ""id"": 29437698}]}, ""__index__"": 0}, {""sample"": {""values"": [{""src"": ""hda"", ""id"": 29437747}]}, ""__index__"": 1}]}]","""hg19""","""pooled""",,"""0.05""",,,,,,,"[{'src': 'hda', 'id': 29438320}]","""No""","""geometric""","""10""","""No""",,,32.0,,,,37712114.0,1493749003.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/0.0.6,0.0.6,,2017-05-02 18:20:52.692591,105035.0,221.0
11074440.0,bam,,,,,,,,,,,,,,,,,47373933.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41380991.0,bam,,,,,,,,,,,,,,,,,,,,,47373933.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-05-02 18:10:11.393685,slurm_multi_dynamic_walltime,1493749520.0,0.0,6.0,3223898.0,gtf,main_w4_handler2,3095162,15727925,False,,9838411,slurm,,132112168.0,corral-repl,,0.0,no,,0,,,No,1,No,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","[{""__index__"": 0, ""name"": ""cd20"", ""samples"": [{""sample"": {""values"": [{""src"": ""hda"", ""id"": 29437590}]}, ""__index__"": 0}, {""sample"": {""values"": [{""src"": ""hda"", ""id"": 29437747}]}, ""__index__"": 1}]}, {""__index__"": 1, ""name"": ""h1hesc"", ""samples"": [{""sample"": {""values"": [{""src"": ""hda"", ""id"": 29437698}]}, ""__index__"": 0}, {""sample"": {""values"": [{""src"": ""hda"", ""id"": 29437747}]}, ""__index__"": 1}]}]","""hg19""","""pooled""",,"""0.05""",,,,,,,"[{'src': 'hda', 'id': 29438330}]","""No""","""geometric""","""10""","""No""",,,32.0,,,,37712114.0,1493749297.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/0.0.6,0.0.6,,2017-05-02 18:25:49.850832,105035.0,223.0
11074440.0,bam,,,,,,,,,,,,,,,,,14464441.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41380991.0,bam,,,,,,,,,,,,,,,,,,,,,47371198.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-05-02 18:09:59.258628,slurm_multi_dynamic_walltime,1493749527.0,0.0,6.0,3223769.0,gtf,main_w3_handler2,3095156,15727910,False,,9838415,slurm,,132111800.0,corral-repl,,0.0,no,,0,,,No,1,No,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","[{""__index__"": 0, ""name"": ""cd20"", ""samples"": [{""sample"": {""values"": [{""src"": ""hda"", ""id"": 29437569}]}, ""__index__"": 0}, {""sample"": {""values"": [{""src"": ""hda"", ""id"": 29437628}]}, ""__index__"": 1}]}, {""__index__"": 1, ""name"": ""H1hesc"", ""samples"": [{""sample"": {""values"": [{""src"": ""hda"", ""id"": 29437661}]}, ""__index__"": 0}, {""sample"": {""values"": [{""src"": ""hda"", ""id"": 29437710}]}, ""__index__"": 1}]}]","""hg19""","""pooled""",,"""0.05""",,,,,,,"[{'src': 'hda', 'id': 29438361}]","""No""","""geometric""","""10""","""No""",,,32.0,,,,37712144.0,1493749309.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/0.0.6,0.0.6,,2017-05-02 18:25:42.156607,105039.0,218.0
11074166.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47373933.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-05-02 18:10:41.153734,slurm_multi_dynamic_walltime,1493749073.0,0.0,6.0,3220427.0,gtf,main_w4_handler2,3095163,15727941,False,,9838324,slurm,,132111800.0,corral-repl,,0.0,no,,0,,,No,1,No,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","[{""__index__"": 0, ""name"": ""cd20"", ""samples"": [{""sample"": {""values"": [{""src"": ""hda"", ""id"": 29437635}]}, ""__index__"": 0}]}, {""__index__"": 1, ""name"": ""h1esc"", ""samples"": [{""sample"": {""values"": [{""src"": ""hda"", ""id"": 29437759}]}, ""__index__"": 0}]}]","""hg19""","""pooled""",,"""0.05""",,,,,,,"[{'src': 'hda', 'id': 29438338}]","""No""","""geometric""","""10""","""No""",,,32.0,,,,37712126.0,1493748958.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/0.0.6,0.0.6,,2017-05-02 18:18:13.495003,105036.0,115.0
11074440.0,bam,,,,,,,,,,,,,,,,,14464220.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41381855.0,bam,,,,,,,,,,,,,,,,,,,,,47373933.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-05-02 18:10:05.050762,slurm_multi_dynamic_walltime,1493749429.0,0.0,6.0,0.0,gtf,main_w3_handler2,3095188,15727919,False,,9838433,slurm,,132112168.0,corral-repl,,0.0,no,,0,,,No,1,No,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","[{""__index__"": 0, ""name"": ""cd20"", ""samples"": [{""sample"": {""values"": [{""src"": ""hda"", ""id"": 29437533}]}, ""__index__"": 0}, {""sample"": {""values"": [{""src"": ""hda"", ""id"": 29437594}]}, ""__index__"": 1}]}, {""__index__"": 1, ""name"": ""h1es"", ""samples"": [{""sample"": {""values"": [{""src"": ""hda"", ""id"": 29437649}]}, ""__index__"": 0}, {""sample"": {""values"": [{""src"": ""hda"", ""id"": 29437715}]}, ""__index__"": 1}]}]","""hg19""","""pooled""",,"""0.05""",,,,,,,"[{'src': 'hda', 'id': 29438199}]","""No""","""geometric""","""10""","""No""",,,32.0,,,,37712128.0,1493749424.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/0.0.6,0.0.6,,2017-05-02 18:23:55.867809,105037.0,5.0
11071085.0,bam,,,,,,,,,,,,,,,,,14462782.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41378464.0,bam,,,,,,,,,,,,,,,,,,,,,47383632.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-05-02 18:09:59.324330,slurm_multi_dynamic_walltime,1493749648.0,0.0,6.0,3230625.0,gtf,main_w3_handler2,3095159,15727911,False,,9838434,slurm,,132111800.0,corral-repl,,0.0,no,,0,,,No,1,No,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","[{""__index__"": 0, ""name"": ""cd20"", ""samples"": [{""sample"": {""values"": [{""src"": ""hda"", ""id"": 29437990}]}, ""__index__"": 0}, {""sample"": {""values"": [{""src"": ""hda"", ""id"": 29437995}]}, ""__index__"": 1}]}, {""__index__"": 1, ""name"": ""h1esc"", ""samples"": [{""sample"": {""values"": [{""src"": ""hda"", ""id"": 29438000}]}, ""__index__"": 0}, {""sample"": {""values"": [{""src"": ""hda"", ""id"": 29438005}]}, ""__index__"": 1}]}]","""hg19""","""pooled""",,"""0.05""",,,,,,,"[{'src': 'hda', 'id': 29438312}]","""No""","""geometric""","""10""","""No""",,,32.0,,,,37712131.0,1493749434.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/0.0.6,0.0.6,,2017-05-02 18:27:38.541915,105038.0,214.0
11074440.0,bam,,,,,,,,,,,,,,,,,14464441.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41381855.0,bam,,,,,,,,,,,,,,,,,,,,,47371198.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-05-02 18:09:19.147326,slurm_multi_dynamic_walltime,1493749409.0,0.0,6.0,3223819.0,gtf,main_w4_handler2,3095166,15727899,False,,9838389,slurm,,132111800.0,corral-repl,,0.0,no,,0,,,No,1,No,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","[{""__index__"": 0, ""name"": ""cd20"", ""samples"": [{""sample"": {""values"": [{""src"": ""hda"", ""id"": 29437612}]}, ""__index__"": 0}, {""sample"": {""values"": [{""src"": ""hda"", ""id"": 29437670}]}, ""__index__"": 1}]}, {""__index__"": 1, ""name"": ""h1hesc"", ""samples"": [{""sample"": {""values"": [{""src"": ""hda"", ""id"": 29437727}]}, ""__index__"": 0}, {""sample"": {""values"": [{""src"": ""hda"", ""id"": 29437756}]}, ""__index__"": 1}]}]","""hg19""","""pooled""",,"""0.05""",,,,,,,"[{'src': 'hda', 'id': 29438306}]","""No""","""geometric""","""10""","""No""",,,32.0,,,,37712104.0,1493749187.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/0.0.6,0.0.6,,2017-05-02 18:24:02.040740,105032.0,222.0
11074440.0,bam,,,,,,,,,,,,,,,,,14464441.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41380991.0,bam,,,,,,,,,,,,,,,,,,,,,47371198.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-05-02 18:09:55.041175,slurm_multi_dynamic_walltime,1493749267.0,0.0,6.0,3220506.0,gtf,main_w4_handler2,3095156,15727903,False,,9838359,slurm,,132112168.0,corral-repl,,0.0,no,,0,,,No,1,No,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","[{""__index__"": 0, ""name"": ""cd20"", ""samples"": [{""sample"": {""values"": [{""src"": ""hda"", ""id"": 29437569}]}, ""__index__"": 0}, {""sample"": {""values"": [{""src"": ""hda"", ""id"": 29437628}]}, ""__index__"": 1}]}, {""__index__"": 1, ""name"": ""H1hesc"", ""samples"": [{""sample"": {""values"": [{""src"": ""hda"", ""id"": 29437661}]}, ""__index__"": 0}, {""sample"": {""values"": [{""src"": ""hda"", ""id"": 29437710}]}, ""__index__"": 1}]}]","""hg19""","""pooled""",,"""0.05""",,,,,,,"[{'src': 'hda', 'id': 29438359}]","""No""","""geometric""","""10""","""No""",,,32.0,,,,37712144.0,1493749038.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/0.0.6,0.0.6,,2017-05-02 18:21:35.944611,105039.0,229.0
11074440.0,bam,,,,,,,,,,,,,,,,,14464441.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41381855.0,bam,,,,,,,,,,,,,,,,,,,,,47373933.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-05-02 18:10:45.411933,slurm_multi_dynamic_walltime,1493749489.0,0.0,6.0,3223898.0,gtf,main_w3_handler2,3095150,15727946,False,,9838405,slurm,,132112168.0,corral-repl,,0.0,no,,0,,,No,1,No,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","[{""__index__"": 0, ""name"": ""cd20"", ""samples"": [{""sample"": {""values"": [{""src"": ""hda"", ""id"": 29437586}]}, ""__index__"": 0}, {""sample"": {""values"": [{""src"": ""hda"", ""id"": 29437637}]}, ""__index__"": 1}]}, {""__index__"": 1, ""name"": ""h1hesc"", ""samples"": [{""sample"": {""values"": [{""src"": ""hda"", ""id"": 29437694}]}, ""__index__"": 0}, {""sample"": {""values"": [{""src"": ""hda"", ""id"": 29437746}]}, ""__index__"": 1}]}]","""hg19""","""pooled""",,"""0.05""",,,,,,,"[{'src': 'hda', 'id': 29438328}]","""No""","""geometric""","""10""","""No""",,,32.0,,,,37712178.0,1493749264.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/0.0.6,0.0.6,,2017-05-02 18:25:02.306336,105047.0,225.0
11071085.0,bam,,,,,,,,,,,,,,,,,14462782.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41378464.0,bam,,,,,,,,,,,,,,,,,,,,,47383632.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-05-02 18:10:01.040125,slurm_multi_dynamic_walltime,1493749622.0,0.0,6.0,3223815.0,gtf,main_w3_handler2,3095159,15727915,False,,9838428,slurm,,132111800.0,corral-repl,,0.0,no,,0,,,No,1,No,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","[{""__index__"": 0, ""name"": ""cd20"", ""samples"": [{""sample"": {""values"": [{""src"": ""hda"", ""id"": 29437990}]}, ""__index__"": 0}, {""sample"": {""values"": [{""src"": ""hda"", ""id"": 29437995}]}, ""__index__"": 1}]}, {""__index__"": 1, ""name"": ""h1esc"", ""samples"": [{""sample"": {""values"": [{""src"": ""hda"", ""id"": 29438000}]}, ""__index__"": 0}, {""sample"": {""values"": [{""src"": ""hda"", ""id"": 29438005}]}, ""__index__"": 1}]}]","""hg19""","""pooled""",,"""0.05""",,,,,,,"[{'src': 'hda', 'id': 29438314}]","""No""","""geometric""","""10""","""No""",,,32.0,,,,37712131.0,1493749393.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/0.0.6,0.0.6,,2017-05-02 18:27:13.291469,105038.0,229.0
