create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,inputA,inputA_filetype,inputB,inputB_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.inputA.values,parameters.inputB.values,parameters.overlap,parameters.removeIfOverlap,parameters.strand,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-10-25 16:26:11.576000,slurm_normal,1508948787.0,0,,1.0,main_w4_handler1,3242058,17215246,False,,354453,bed,8147,bed,11275922,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31865831}]","[{'src': 'hda', 'id': 31865833}]","""1e-09""","""-A""","""""",32.0,,40258373.0,1508948783.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2017-10-25 16:26:29.795351,,4.0
2017-10-25 16:38:32.553043,slurm_normal,1508949575.0,0,,1.0,main_w3_handler0,3242058,17215370,False,,314809,bed,314809,bed,11276068,slurm,,132112168.0,corral-repl,,"""eb092316b9a211e7b650005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31880732}]","[{'src': 'hda', 'id': 31880732}]","""1e-09""","""-A""","""""",32.0,,,1508949570.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2017-10-25 16:39:42.431584,114500.0,5.0
2018-01-03 20:39:29.390527,slurm_normal,1515011979.0,0,,1.0,main_w4_handler1,3371132,17939611,False,,1536871,bed,25839133,bed,12015650,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","[{'src': 'hda', 'id': 33159380}]","[{'src': 'hda', 'id': 33159666}]","""1e-09""","""""","""""",32.0,,42767207.0,1515011973.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2018-01-03 20:39:40.982707,,6.0
2018-01-08 13:45:20.563110,slurm_normal,1515419139.0,0,,1.0,main_w3_handler0,3385113,17972612,False,,73948,bed,619345,bed,12049219,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","[{'src': 'hda', 'id': 33216049}]","[{'src': 'hda', 'id': 33216067}]","""1e-09""","""-A""","""""",32.0,,42998447.0,1515419135.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2018-01-08 13:45:41.046490,30225.0,4.0
2017-10-26 00:35:48.865481,slurm_normal,1508978167.0,0,,1.0,main_w3_handler1,3242058,17219697,False,,354453,bed,8147,bed,11280575,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31865831}]","[{'src': 'hda', 'id': 31865833}]","""1e-09""","""""","""""",32.0,,41518122.0,1508978163.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2017-10-26 00:36:09.818699,114500.0,4.0
2018-01-22 14:05:26.211933,slurm_normal,1516629943.0,0,,1.0,main_w4_handler0,2746248,18118696,False,,5681480,bed,6998040,bed,12198349,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","[{'src': 'hda', 'id': 25636236}]","[{'src': 'hda', 'id': 33397013}]","""1e-09""","""-A""","""""",32.0,,43349240.0,1516629936.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2018-01-22 14:05:47.199498,62141.0,7.0
2017-10-26 13:52:31.159492,slurm_normal,1509025988.0,0,,1.0,main_w3_handler1,2950613,17227339,False,,7720,bed,83062308,bed,11288817,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 31899872}]","[{'src': 'hda', 'id': 31840052}]","""1e-09""","""""","""""",32.0,,39878042.0,1509025980.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2017-10-26 13:53:18.213697,4364.0,8.0
2018-01-06 21:52:23.886198,slurm_normal,1515275553.0,0,,1.0,main_w3_handler1,3382909,17963207,False,,1902815,bed,1132359,bed,12039873,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33189214}]","[{'src': 'hda', 'id': 33189153}]","""1e-09""","""""","""""",32.0,,43002146.0,1515275546.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2018-01-06 21:52:34.173415,,7.0
2017-10-26 13:23:04.143122,slurm_normal,1509024202.0,0,,1.0,main_w4_handler0,2950613,17227106,False,,179999,bed,83062308,bed,11288503,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 31899181}]","[{'src': 'hda', 'id': 31840052}]","""1e-09""","""""","""""",32.0,,39878042.0,1509024194.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2017-10-26 13:23:25.357208,4364.0,8.0
2017-10-26 13:48:38.236074,slurm_normal,1509025747.0,0,,1.0,main_w4_handler1,2950613,17227316,False,,2714,bed,83062308,bed,11288777,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 31899841}]","[{'src': 'hda', 'id': 31840052}]","""1e-09""","""""","""""",32.0,,39878042.0,1509025735.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2017-10-26 13:49:10.697408,4364.0,12.0
2018-01-29 03:07:12.987483,slurm_normal,1517195245.0,0,,1.0,main_w3_handler1,3392040,18183785,False,,32139,bed,4981,bed,12265285,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 33539719}]","[{'src': 'hda', 'id': 33539665}]","""1e-09""","""-A""","""""",32.0,,43169057.0,1517195240.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2018-01-29 03:07:28.147192,115477.0,5.0
2017-10-26 20:41:09.927369,slurm_normal,1509050514.0,0,,1.0,main_w4_handler1,3301396,17233785,False,,354453,bed,8147,bed,11294038,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31911168}]","[{'src': 'hda', 'id': 31911169}]","""1e-09""","""-A""","""""",32.0,,41222624.0,1509050508.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2017-10-26 20:41:58.860745,97005.0,6.0
2017-10-27 02:11:33.144192,slurm_normal,1509070317.0,0,,1.0,main_w4_handler1,3301396,17235622,False,,8147,bed,354453,bed,11296029,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31911169}]","[{'src': 'hda', 'id': 31911168}]","""1e-09""","""-A""","""""",32.0,,41222624.0,1509070313.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2017-10-27 02:12:01.236764,97005.0,4.0
2017-10-29 18:57:57.986871,slurm_normal,1509303502.0,0,,1.0,main_w4_handler1,3303847,17258004,False,,7847590,bed,7847590,bed,11316590,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","[{'src': 'hda', 'id': 31953874}]","[{'src': 'hda', 'id': 31953874}]","""1e-09""","""""","""""",32.0,,41459965.0,1509303493.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2017-10-29 18:58:25.780863,114191.0,9.0
2017-10-29 19:10:20.616728,slurm_normal,1509304238.0,0,,1.0,main_w4_handler1,3303847,17258197,False,,7847590,bed,7847590,bed,11316655,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","[{'src': 'hda', 'id': 31953874}]","[{'src': 'hda', 'id': 31953874}]","""1e-20""","""""","""""",32.0,,41459965.0,1509304230.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2017-10-29 19:10:40.009408,114191.0,8.0
2018-01-07 21:08:45.828220,slurm_normal,1515359333.0,0,,1.0,main_w4_handler1,3384295,17968187,False,,23790,bed,23790,bed,12044760,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 33207951}]","[{'src': 'hda', 'id': 33206613}]","""1e-09""","""-A""","""""",32.0,,42856790.0,1515359328.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2018-01-07 21:08:54.599732,100685.0,5.0
2017-10-30 17:10:15.477758,slurm_normal,1509383448.0,0,,1.0,main_w3_handler0,3244557,17267016,False,,206620,bed,313425,bed,11326211,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","[{'src': 'hda', 'id': 31667475}]","[{'src': 'hda', 'id': 31968923}]","""1e-09""","""-A""","""""",32.0,,41545813.0,1509383443.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2017-10-30 17:11:00.412068,56227.0,5.0
2018-01-08 08:32:30.820103,slurm_normal,1515400358.0,0,,1.0,main_w4_handler1,2989307,17970245,False,,24321,bed,5495,bed,12046783,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","[{'src': 'hda', 'id': 28284082}]","[{'src': 'hda', 'id': 28284070}]","""1e-09""","""-A""","""""",32.0,,42998447.0,1515400353.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2018-01-08 08:32:39.975242,30225.0,5.0
2017-10-31 13:20:15.568099,slurm_normal,1509456040.0,0,,1.0,main_w3_handler1,3142144,17275497,False,,1227353,bed,8517579,bed,11336225,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31985083}]","[{'src': 'hda', 'id': 31985042}]","""1e-09""","""""","""""",32.0,,40297168.0,1509456033.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2017-10-31 13:20:42.639062,106911.0,7.0
2017-10-31 13:23:24.459989,slurm_normal,1509456261.0,0,,1.0,main_w4_handler1,3142144,17275522,False,,2756842,gff,12277355,gff,11336253,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31984815}]","[{'src': 'hda', 'id': 31984813}]","""1e-09""","""""","""""",32.0,,40297168.0,1509456241.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2017-10-31 13:24:34.378300,106911.0,20.0
2017-10-31 17:11:57.884475,slurm_normal,1509469975.0,0,,1.0,main_w4_handler0,3305786,17278412,False,,113673033,bed,59377638,gff3,11339087,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31989607}]","[{'src': 'hda', 'id': 31989736}]","""1e-09""","""-A""","""""",32.0,,41638892.0,1509469950.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2017-10-31 17:13:01.723473,114808.0,25.0
2018-01-08 13:45:34.207130,slurm_normal,1515419144.0,0,,1.0,main_w3_handler1,3385113,17972617,False,,73826,bed,619345,bed,12049220,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","[{'src': 'hda', 'id': 33216053}]","[{'src': 'hda', 'id': 33216067}]","""1e-09""","""-A""","""""",32.0,,42998447.0,1515419139.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2018-01-08 13:45:45.863536,30225.0,5.0
2018-01-08 13:45:48.857401,slurm_normal,1515419156.0,0,,1.0,main_w4_handler0,3385113,17972619,False,,73779,bed,619345,bed,12049221,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","[{'src': 'hda', 'id': 33216054}]","[{'src': 'hda', 'id': 33216067}]","""1e-09""","""-A""","""""",32.0,,42998447.0,1515419152.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2018-01-08 13:45:58.600788,30225.0,4.0
2017-11-01 23:00:11.164503,slurm_normal,1509577235.0,0,,1.0,main_w3_handler1,3242058,17291807,False,,45,bed,73,bed,11353866,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32012769}]","[{'src': 'hda', 'id': 32012768}]","""1e-09""","""""","""""",32.0,,41518122.0,1509577230.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2017-11-01 23:00:39.260307,114500.0,5.0
2017-11-01 23:02:06.428265,slurm_normal,1509577340.0,0,,1.0,main_w4_handler1,3242058,17291829,False,,73,bed,45,bed,11353904,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32012768}]","[{'src': 'hda', 'id': 32012769}]","""1e-09""","""""","""""",32.0,,41518122.0,1509577336.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2017-11-01 23:02:27.100788,114500.0,4.0
2018-01-08 15:38:25.833008,slurm_normal,1515425914.0,0,,1.0,main_w3_handler1,3384295,17973667,False,,23790,bed,23790,bed,12050230,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 33217618}]","[{'src': 'hda', 'id': 33206613}]","""1e-09""","""""","""""",32.0,,42856790.0,1515425909.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2018-01-08 15:38:36.782488,100685.0,5.0
2017-11-02 14:30:44.892907,slurm_normal,1509633085.0,0,,1.0,main_w3_handler1,3307370,17301890,False,,542115,bed,272175,bed,11362932,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/013/967/dataset_13967963.dat""","""dm6""","[{'src': 'hda', 'id': 32007688}]","[{'src': 'hda', 'id': 32007701}]","""1e-09""","""-A""","""""",32.0,,41648362.0,1509633081.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2017-11-02 14:31:44.820977,59928.0,4.0
2017-11-02 14:23:52.760770,slurm_normal,1509632745.0,0,,1.0,main_w4_handler1,3307370,17301824,False,,271878,bed,272175,bed,11362880,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/013/967/dataset_13967963.dat""","""dm6""","[{'src': 'hda', 'id': 32027028}]","[{'src': 'hda', 'id': 32027029}]","""1e-09""","""-A""","""""",32.0,,41648362.0,1509632740.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2017-11-02 14:26:03.177740,59928.0,5.0
2017-11-06 15:00:18.021050,slurm_normal,1509980442.0,0,,1.0,main_w4_handler1,3220003,17346203,False,,45478,bed,1976,bed,11409514,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32093294}]","[{'src': 'hda', 'id': 32092831}]","""1e-09""","""""","""""",32.0,,39831751.0,1509980438.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2017-11-06 15:00:48.564220,79114.0,4.0
2018-01-10 14:50:55.403326,slurm_normal,1515595867.0,0,,1.0,main_w3_handler1,3387475,17993385,False,,39391,bed,4193,bed,12070008,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","[{'src': 'hda', 'id': 33247253}]","[{'src': 'hda', 'id': 33247266}]","""1e-09""","""-A""","""""",32.0,,42998447.0,1515595863.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2018-01-10 14:51:10.042440,30225.0,4.0
2017-11-08 19:43:58.043332,slurm_normal,1510170276.0,0,,1.0,main_w4_handler1,3220003,17385866,False,,7019,bed,389,bed,11447498,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32159976}]","[{'src': 'hda', 'id': 32159974}]","""1e-09""","""""","""""",32.0,,39831751.0,1510170271.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2017-11-08 19:44:42.548777,79114.0,5.0
2018-01-10 14:54:40.975069,slurm_normal,1515596113.0,0,,1.0,main_w4_handler1,3387475,17993415,False,,51106,bed,8941,bed,12070058,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","[{'src': 'hda', 'id': 33247297}]","[{'src': 'hda', 'id': 33247276}]","""1e-09""","""-A""","""""",32.0,,42998447.0,1515596109.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2018-01-10 14:55:17.352869,30225.0,4.0
2018-01-10 14:18:11.210058,slurm_normal,1515593909.0,0,,1.0,main_w4_handler0,3387475,17992969,False,,114705,bed,619345,bed,12069613,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","[{'src': 'hda', 'id': 33246686}]","[{'src': 'hda', 'id': 33246729}]","""1e-09""","""-A""","""""",32.0,,42998447.0,1515593904.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2018-01-10 14:18:34.567461,30225.0,5.0
2018-01-10 14:54:29.363375,slurm_normal,1515596085.0,0,,1.0,main_w4_handler0,3387475,17993412,False,,90497,bed,39391,bed,12070051,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","[{'src': 'hda', 'id': 33247229}]","[{'src': 'hda', 'id': 33247253}]","""1e-09""","""-A""","""""",32.0,,42998447.0,1515596079.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2018-01-10 14:54:58.404589,30225.0,6.0
2018-01-10 14:15:14.800537,slurm_normal,1515593740.0,0,,1.0,main_w4_handler1,3387475,17992949,False,,114705,bed,114705,bed,12069592,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","[{'src': 'hda', 'id': 33246688}]","[{'src': 'hda', 'id': 33246686}]","""1e-09""","""-A""","""""",32.0,,42998447.0,1515593735.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2018-01-10 14:15:50.622537,30225.0,5.0
2018-01-10 14:51:10.596376,slurm_normal,1515595916.0,0,,1.0,main_w4_handler0,3387475,17993392,False,,8941,bed,4193,bed,12070021,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","[{'src': 'hda', 'id': 33247276}]","[{'src': 'hda', 'id': 33247266}]","""1e-09""","""-A""","""""",32.0,,42998447.0,1515595911.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2018-01-10 14:52:11.251909,30225.0,5.0
2017-11-09 09:02:56.335047,slurm_normal,1510218211.0,0,,1.0,main_w4_handler1,3123707,17393272,False,,4470289,bed,41931,bed,11455077,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 30749701}]","[{'src': 'hda', 'id': 32188746}]","""1e-09""","""-A""","""""",32.0,,41691766.0,1510218201.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2017-11-09 09:03:38.124138,78577.0,10.0
2017-11-09 09:00:09.179419,slurm_normal,1510218048.0,0,,1.0,main_w3_handler1,3123707,17393249,False,,4470289,bed,41931,bed,11455060,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 30749701}]","[{'src': 'hda', 'id': 32188746}]","""1e-09""","""""","""""",32.0,,41691766.0,1510218041.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2017-11-09 09:00:51.456489,78577.0,7.0
2017-11-09 09:03:23.853800,slurm_normal,1510218263.0,0,,1.0,main_w3_handler0,3123707,17393280,False,,4413498,bed,38796,bed,11455107,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 32188785}]","[{'src': 'hda', 'id': 32188793}]","""1e-09""","""-A""","""""",32.0,,41691766.0,1510218256.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2017-11-09 09:04:30.195062,78577.0,7.0
2018-01-10 18:59:30.514878,slurm_normal,1515610823.0,0,,1.0,main_w4_handler1,3387475,17995641,False,,41210,bed,4517,bed,12072358,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","[{'src': 'hda', 'id': 33250329}]","[{'src': 'hda', 'id': 33250335}]","""1e-09""","""-A""","""""",32.0,,42998447.0,1515610818.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2018-01-10 19:00:26.423722,30225.0,5.0
2018-01-10 18:54:16.454907,slurm_normal,1515610466.0,0,,1.0,main_w4_handler0,3387475,17995599,False,,77171,bed,8642,bed,12072316,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","[{'src': 'hda', 'id': 33250219}]","[{'src': 'hda', 'id': 33250264}]","""1e-09""","""-A""","""""",32.0,,42998447.0,1515610461.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2018-01-10 18:54:35.289805,30225.0,5.0
2018-01-10 18:46:23.856021,slurm_normal,1515610019.0,0,,1.0,main_w3_handler0,3387475,17995510,False,,80802,bed,619345,bed,12072268,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","[{'src': 'hda', 'id': 33250218}]","[{'src': 'hda', 'id': 33246671}]","""1e-09""","""-A""","""""",32.0,,42998447.0,1515610015.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2018-01-10 18:47:01.258920,30225.0,4.0
2018-01-10 18:57:39.721692,slurm_normal,1515610671.0,0,,1.0,main_w4_handler0,3387475,17995616,False,,68529,bed,41210,bed,12072334,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","[{'src': 'hda', 'id': 33250339}]","[{'src': 'hda', 'id': 33250329}]","""1e-09""","""-A""","""""",32.0,,42998447.0,1515610666.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2018-01-10 18:57:55.289894,30225.0,5.0
2018-01-10 19:00:25.521056,slurm_normal,1515610853.0,0,,1.0,main_w4_handler0,3387475,17995648,False,,8642,bed,4517,bed,12072367,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","[{'src': 'hda', 'id': 33250264}]","[{'src': 'hda', 'id': 33250335}]","""1e-09""","""-A""","""""",32.0,,42998447.0,1515610848.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2018-01-10 19:01:00.362695,30225.0,5.0
2017-11-09 11:40:37.011263,slurm_normal,1510227652.0,0,,1.0,main_w3_handler1,3220003,17395157,False,,2362,bed,255,bed,11457051,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32191697}]","[{'src': 'hda', 'id': 32191696}]","""1e-09""","""""","""""",32.0,,39831751.0,1510227647.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2017-11-09 11:40:57.128769,79114.0,5.0
