create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,inputA,inputA_filetype,inputB,inputB_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.inputA.values,parameters.inputB.values,parameters.overlap,parameters.reciprocal,parameters.split,parameters.strand,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-10-03 07:51:06.773347,slurm_normal,1475481190.0,0,1.0,main_w4_handler0,2840827,13994267,False,,13819,bed,26009,bed,8213575.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5adf092078d452bbf'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b56d1302c8928e32b9'}]","""1e-09""","""false""","""false""","""""",32.0,,33382196,1475481185.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2016-10-03 07:53:12.974618,28702.0,5.0
2016-10-27 14:19:50.411804,slurm_normal,1477577995.0,0,1.0,main_w4_handler0,2868501,14191549,False,,448418,bed,2705917,bed,8403881.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5406f920228df2312'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5c40d06f1f973e356'}]","""1e-09""","""false""","""false""","""""",32.0,,33876881,1477577992.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2016-10-27 14:19:58.682061,92152.0,3.0
2016-10-04 11:08:53.320898,slurm_normal,1475579561.0,0,1.0,main_w3_handler0,2840969,14003679,False,,11728,bed,17696,bed,8222425.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b58737e8b3f0cfd50b'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b594e5479c2447aec3'}]","""1e-09""","""false""","""false""","""""",32.0,,33413038,1475579503.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2016-10-04 11:12:45.248162,91438.0,58.0
2016-10-04 11:08:10.025844,slurm_normal,1475579430.0,0,1.0,main_w3_handler1,2840969,14003674,False,,11728,bed,13905,bed,8222412.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b58737e8b3f0cfd50b'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b52f89a60cceecdfc4'}]","""1e-09""","""false""","""false""","""""",32.0,,33413038,1475579402.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2016-10-04 11:10:34.743881,91438.0,28.0
2016-10-04 10:58:02.525943,slurm_normal,1475578964.0,0,1.0,main_w3_handler0,2840969,14003567,False,,11728,bed,12881,bed,8222365.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b58737e8b3f0cfd50b'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b58604ae51dfad04b5'}]","""1e-09""","""false""","""false""","""""",32.0,,33413038,1475578916.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2016-10-04 11:02:46.945618,91438.0,48.0
2016-10-04 13:00:59.837453,slurm_normal,1475586263.0,0,1.0,main_w3_handler0,2840969,14004283,False,,11837,bed,17696,bed,8223027.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b53d252c396cdb8a5a'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b594e5479c2447aec3'}]","""1e-09""","""false""","""false""","""""",32.0,,33413038,1475586186.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2016-10-04 13:04:28.000679,91438.0,77.0
2016-10-06 13:39:59.248682,slurm_normal,1475761257.0,0,1.0,main_w4_handler0,2840969,14020173,False,,12881,bed,12881,bed,8238264.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b556ef5ba4aec270d9'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b58604ae51dfad04b5'}]","""1e-09""","""false""","""false""","""""",32.0,,33413038,1475761245.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2016-10-06 13:41:06.924226,91438.0,12.0
2016-10-11 13:00:47.689587,slurm_normal,1476190881.0,0,1.0,main_w3_handler1,2835997,14054292,False,,4422180,bed,3399815,bed,8271849.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b511963c9615caf022'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b52cd65cdecd2505fa'}]","""1e-09""","""false""","""false""","""""",32.0,,33601562,1476190877.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2016-10-11 13:01:24.128434,88896.0,4.0
2016-10-11 13:16:59.341995,slurm_normal,1476191918.0,0,1.0,main_w3_handler1,2808802,14054473,False,,3399815,bed,5071061,bed,8272037.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5ca89d4e04e40b359'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b555113137bae5460c'}]","""1e-09""","""false""","""false""","""""",32.0,,33601562,1476191914.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2016-10-11 13:18:41.329758,88896.0,4.0
2016-10-11 16:48:53.716178,slurm_normal,1476204682.0,0,1.0,main_w4_handler0,2808802,14056038,False,,1452707,bed,641015,bed,8273432.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b50335cf4267cbf361'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b50d3f88cb4fedae84'}]","""1e-09""","""false""","""false""","""""",32.0,,33601562,1476204630.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2016-10-11 16:51:38.514048,88896.0,52.0
2016-10-11 13:10:39.345824,slurm_normal,1476191478.0,0,1.0,main_w4_handler0,2808802,14054420,False,,3400902,bed,4786319,bed,8271972.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b558b86c88de359b10'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b58c34c3d11e21a1d6'}]","""1e-09""","""false""","""false""","""""",32.0,,33601562,1476191474.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2016-10-11 13:11:22.661553,88896.0,4.0
2016-10-11 13:04:12.966150,slurm_normal,1476191124.0,0,1.0,main_w3_handler0,2808802,14054335,False,,3891418,bed,4422180,bed,8271899.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b598bd5af9e9d87e10'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5510c9430050e08c9'}]","""1e-09""","""false""","""false""","""""",32.0,,33601562,1476191121.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2016-10-11 13:05:27.075290,88896.0,3.0
2016-10-11 13:03:49.428108,slurm_normal,1476191122.0,0,1.0,main_w3_handler0,2808802,14054332,False,,3891418,bed,3400902,bed,8271898.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b598bd5af9e9d87e10'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b558b86c88de359b10'}]","""1e-09""","""false""","""false""","""""",32.0,,33601562,1476191118.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2016-10-11 13:05:27.360029,88896.0,4.0
2016-10-11 13:08:51.336976,slurm_normal,1476191420.0,0,1.0,main_w3_handler0,2808802,14054412,False,,3891418,bed,4786319,bed,8271966.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b598bd5af9e9d87e10'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b58c34c3d11e21a1d6'}]","""1e-09""","""false""","""false""","""""",32.0,,33601562,1476191416.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2016-10-11 13:10:22.940869,88896.0,4.0
2016-10-11 13:16:28.519547,slurm_normal,1476191889.0,0,1.0,main_w4_handler0,2808802,14054469,False,,3769579,bed,3125175,bed,8272036.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b51f25e38f1b377ac8'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5bd1a2d059ec6ffe5'}]","""1e-09""","""false""","""false""","""""",32.0,,33601562,1476191884.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2016-10-11 13:18:11.617583,88896.0,5.0
2016-10-11 13:04:53.797152,slurm_normal,1476191168.0,0,1.0,main_w4_handler0,2808802,14054349,False,,3891418,bed,3399815,bed,8271918.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b598bd5af9e9d87e10'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5ca89d4e04e40b359'}]","""1e-09""","""false""","""false""","""""",32.0,,33601562,1476191161.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2016-10-11 13:06:12.416847,88896.0,7.0
2016-10-11 13:15:14.494065,slurm_normal,1476191814.0,0,1.0,main_w3_handler1,2808802,14054457,False,,4786319,bed,5221799,bed,8272017.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b58c34c3d11e21a1d6'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5607af1e8f00990f6'}]","""1e-09""","""false""","""false""","""""",32.0,,33601562,1476191810.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2016-10-11 13:16:56.601649,88896.0,4.0
2016-10-11 16:41:55.975601,slurm_normal,1476204224.0,0,1.0,main_w3_handler0,2808802,14055972,False,,1722033,bed,1814313,bed,8273370.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b50104262b7c20a961'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5d62e82f4582200a2'}]","""1e-09""","""false""","""false""","""""",32.0,,33601562,1476204215.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2016-10-11 16:43:47.304823,88896.0,9.0
2016-10-11 16:41:34.650052,slurm_normal,1476204200.0,0,1.0,main_w3_handler0,2808802,14055965,False,,1452707,bed,1722033,bed,8273368.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b50335cf4267cbf361'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b50104262b7c20a961'}]","""1e-09""","""false""","""false""","""""",32.0,,33601562,1476204189.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2016-10-11 16:43:26.031499,88896.0,11.0
2016-10-11 16:42:10.079563,slurm_normal,1476204249.0,0,1.0,main_w4_handler0,2808802,14055992,False,,1452707,bed,1814313,bed,8273373.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b50335cf4267cbf361'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5d62e82f4582200a2'}]","""1e-09""","""false""","""false""","""""",32.0,,33601562,1476204223.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2016-10-11 16:44:18.635245,88896.0,26.0
2016-10-11 16:48:32.332552,slurm_normal,1476204602.0,0,1.0,main_w3_handler0,2808802,14056031,False,,1452707,bed,2298992,bed,8273426.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b50335cf4267cbf361'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5d4d356e6c39a7c68'}]","""1e-09""","""false""","""false""","""""",32.0,,33601562,1476204595.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2016-10-11 16:50:04.980365,88896.0,7.0
2016-11-09 13:56:18.534862,slurm_normal,1478699790.0,0,1.0,main_w4_handler1,2886340,14295495,False,,3241170,bed,2848693,bed,8503608.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5ccb2408d3fc6f83e'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b515c22d92b3838cee'}]","""1e-09""","""false""","""false""","""""",32.0,,34144322,1478699783.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2016-11-09 13:56:36.338318,57602.0,7.0
2016-11-14 20:19:29.494974,slurm_normal,1479154787.0,0,1.0,main_w3_handler1,2808802,14338028,False,,74750,bed,56140,bed,8544275.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5c99a0b2c1a29525b'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b58a85058b93cf2059'}]","""1e-09""","""false""","""false""","""""",32.0,,34250722,1479154775.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2016-11-14 20:19:50.095504,88896.0,12.0
2016-11-23 13:14:30.384677,slurm_normal,1479906878.0,0,1.0,main_w4_handler1,2905593,14414354,False,,2009963,bed,1095786,bed,8619140.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27382628}]","[{'src': 'hda', 'id': 27382625}]","""1e-09""","""false""","""false""","""""",32.0,,34420538,1479906873.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2016-11-23 13:14:45.554068,,5.0
2017-01-18 17:00:03.969553,slurm_normal,1484758819.0,0,1.0,main_w4_handler0,2788464,14802392,False,,729408,bed,729408,bed,8965620.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27979277}]","[{'src': 'hda', 'id': 27979277}]","""1e-09""","""false""","""false""","""""",32.0,,34687145,1484758810.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2017-01-18 17:00:21.144460,66832.0,9.0
2017-01-18 16:09:32.998743,slurm_normal,1484755785.0,0,1.0,main_w3_handler1,2788464,14801607,False,,7509891,bed,7509891,bed,8964296.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 26153575}]","[{'src': 'hda', 'id': 26153575}]","""1e-09""","""false""","""false""","""""",32.0,,34687145,1484755781.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2017-01-18 16:09:48.571441,66832.0,4.0
2017-01-18 16:46:55.691757,slurm_normal,1484758029.0,0,1.0,main_w3_handler1,2788464,14802278,False,,4606529,bed,2730119,bed,8965340.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27979036}]","[{'src': 'hda', 'id': 27979271}]","""1e-09""","""false""","""false""","""""",32.0,,34687145,1484758024.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2017-01-18 16:47:15.785706,66832.0,5.0
2017-01-18 16:46:55.218388,slurm_normal,1484758030.0,0,1.0,main_w3_handler1,2788464,14802277,False,,4606529,bed,4606529,bed,8965338.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27979036}]","[{'src': 'hda', 'id': 27979036}]","""1e-09""","""false""","""false""","""""",32.0,,34687145,1484758024.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2017-01-18 16:47:15.652050,66832.0,6.0
2017-01-18 16:46:56.660644,slurm_normal,1484758030.0,0,1.0,main_w3_handler1,2788464,14802279,False,,4606529,bed,729408,bed,8965341.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27979036}]","[{'src': 'hda', 'id': 27979277}]","""1e-09""","""false""","""false""","""""",32.0,,34687145,1484758024.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2017-01-18 16:47:15.918049,66832.0,6.0
2017-01-18 15:29:28.540046,slurm_normal,1484753383.0,0,1.0,main_w4_handler0,2788464,14800933,False,,7509891,bed,5768723,bed,8963504.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 26153575}]","[{'src': 'hda', 'id': 26904221}]","""1e-09""","""false""","""false""","""""",32.0,,34687145,1484753373.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2017-01-18 15:29:46.841987,66832.0,10.0
2017-01-18 17:00:04.826928,slurm_normal,1484758827.0,0,1.0,main_w4_handler0,2788464,14802393,False,,729408,bed,8294574,bed,8965621.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27979277}]","[{'src': 'hda', 'id': 27979682}]","""1e-09""","""false""","""false""","""""",32.0,,34687145,1484758817.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2017-01-18 17:00:31.401691,66832.0,10.0
2017-01-18 17:00:35.030658,slurm_normal,1484758862.0,0,1.0,main_w4_handler0,2788464,14802395,False,,8294574,bed,4076024,bed,8965623.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27979682}]","[{'src': 'hda', 'id': 27978941}]","""1e-09""","""false""","""false""","""""",32.0,,34687145,1484758842.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2017-01-18 17:01:03.728720,66832.0,20.0
2017-01-18 15:34:01.606507,slurm_normal,1484753681.0,0,1.0,main_w4_handler0,2788464,14801007,False,,7509891,bed,4664193,bed,8963581.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 26153575}]","[{'src': 'hda', 'id': 27978530}]","""1e-09""","""false""","""false""","""""",32.0,,34687145,1484753646.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2017-01-18 15:34:44.114328,66832.0,35.0
2017-01-18 15:34:53.649880,slurm_normal,1484753700.0,0,1.0,main_w3_handler0,2788464,14801020,False,,7509891,bed,4664193,bed,8963589.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 26153575}]","[{'src': 'hda', 'id': 27978530}]","""1e-09""","""false""","""false""","""""",32.0,,34687145,1484753696.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2017-01-18 15:35:02.025147,66832.0,4.0
2017-01-18 15:36:57.359722,slurm_normal,1484753826.0,0,1.0,main_w4_handler0,2788464,14801050,False,,7509891,bed,800706,bed,8963630.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 26153575}]","[{'src': 'hda', 'id': 27978693}]","""1e-09""","""false""","""false""","""""",32.0,,34687145,1484753820.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2017-01-18 15:37:10.003653,66832.0,6.0
2017-01-18 15:58:29.483679,slurm_normal,1484755118.0,0,1.0,main_w4_handler0,2788464,14801287,False,,7509891,bed,792607,bed,8963882.roundup,slurm,,132111800.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 26153575}]","[{'src': 'hda', 'id': 27978939}]","""1e-09""","""false""","""false""","""""",32.0,,34687145,1484755113.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2017-01-18 15:58:41.395827,66832.0,5.0
2017-01-18 16:07:00.404529,slurm_normal,1484755636.0,0,1.0,main_w3_handler0,2788464,14801492,False,,7509891,bed,729408,bed,8964150.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 26153575}]","[{'src': 'hda', 'id': 27979277}]","""1e-09""","""false""","""false""","""""",32.0,,34687145,1484755626.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2017-01-18 16:07:54.002538,66832.0,10.0
2017-01-18 16:04:52.740011,slurm_normal,1484755505.0,0,1.0,main_w4_handler1,2788464,14801394,False,,7509891,bed,4606529,bed,8964003.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 26153575}]","[{'src': 'hda', 'id': 27979036}]","""1e-09""","""false""","""false""","""""",32.0,,34687145,1484755499.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2017-01-18 16:05:14.991200,66832.0,6.0
2017-01-18 16:06:01.857940,slurm_normal,1484755636.0,0,1.0,main_w4_handler1,2788464,14801473,False,,7509891,bed,4076024,bed,8964059.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 26153575}]","[{'src': 'hda', 'id': 27978941}]","""1e-09""","""false""","""false""","""""",32.0,,34687145,1484755570.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2017-01-18 16:07:20.837082,66832.0,66.0
2017-01-18 16:05:38.008003,slurm_normal,1484755555.0,0,1.0,main_w3_handler1,2788464,14801451,False,,7509891,bed,5818096,bed,8964039.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 26153575}]","[{'src': 'hda', 'id': 27978940}]","""1e-09""","""false""","""false""","""""",32.0,,34687145,1484755543.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2017-01-18 16:06:00.326519,66832.0,12.0
2017-01-18 16:08:37.876842,slurm_normal,1484755767.0,0,1.0,main_w4_handler0,2788464,14801597,False,,7509891,bed,2730119,bed,8964281.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 26153575}]","[{'src': 'hda', 'id': 27979271}]","""1e-09""","""false""","""false""","""""",32.0,,34687145,1484755750.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2017-01-18 16:09:33.662343,66832.0,17.0
2017-01-18 16:24:59.030781,slurm_normal,1484756706.0,0,1.0,main_w3_handler1,2788464,14801876,False,,5768723,bed,729408,bed,8964858.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 26904221}]","[{'src': 'hda', 'id': 27979277}]","""1e-09""","""false""","""false""","""""",32.0,,34687145,1484756701.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2017-01-18 16:25:09.915079,66832.0,5.0
2017-01-18 16:16:52.387121,slurm_normal,1484756226.0,0,1.0,main_w3_handler0,2788464,14801779,False,,8294574,bed,7509891,bed,8964610.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27979682}]","[{'src': 'hda', 'id': 26153575}]","""1e-09""","""false""","""true""","""""",32.0,,34687145,1484756222.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2017-01-18 16:17:29.584838,66832.0,4.0
2017-01-18 16:22:37.509955,slurm_normal,1484756565.0,0,1.0,main_w3_handler1,2788464,14801863,False,,5768723,bed,5818096,bed,8964685.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 26904221}]","[{'src': 'hda', 'id': 27978940}]","""1e-09""","""false""","""false""","""""",32.0,,34687145,1484756561.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2017-01-18 16:23:22.856157,66832.0,4.0
