bamfiles,bamfiles1,bamfiles10,bamfiles10_filetype,bamfiles11,bamfiles11_filetype,bamfiles12,bamfiles12_filetype,bamfiles13,bamfiles13_filetype,bamfiles14,bamfiles14_filetype,bamfiles15,bamfiles15_filetype,bamfiles16,bamfiles16_filetype,bamfiles17,bamfiles17_filetype,bamfiles18,bamfiles18_filetype,bamfiles19,bamfiles19_filetype,bamfiles1_filetype,bamfiles2,bamfiles20,bamfiles20_filetype,bamfiles2_filetype,bamfiles3,bamfiles3_filetype,bamfiles4,bamfiles4_filetype,bamfiles5,bamfiles5_filetype,bamfiles6,bamfiles6_filetype,bamfiles7,bamfiles7_filetype,bamfiles8,bamfiles8_filetype,bamfiles9,bamfiles9_filetype,bamfiles_filetype,chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__job_resource.tacc_compute_resource,parameters.advancedOpt.__current_case__,parameters.advancedOpt.showAdvancedOpt,parameters.bamfiles.values,parameters.chromInfo,parameters.dbkey,parameters.output.__current_case__,parameters.output.outFileFormat,parameters.output.saveRawCounts,parameters.output.showOutputSettings,parameters.region,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
1784996086,1784996086,,,,,,,,,,,,,,,,,,,,,bam,3959020977.0,,,bam,4139579147.0,bam,,,,,,,,,,,,,bam,,,2017-02-19 20:15:28.450453,slurm_multi,1487535812.0,0,6.0,main_w3_handler2,2776915,15080548,False,,9235933,slurm,,132112168.0,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 28419302}, {'src': 'hda', 'id': 28419324}, {'src': 'hda', 'id': 28419325}]","""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""",0,,,no,"""""",32.0,,35748526,1487535539.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.3.6.0,2.3.6.0,,2017-02-19 20:23:34.003693,65128,273.0
1649298830,1649298830,,,,,,,,,,,,,,,,,,,,,bam,1704085488.0,,,bam,2397097360.0,bam,2898997403.0,bam,,,,,,,,,,,bam,,,2017-02-19 20:33:18.941934,slurm_multi,1487537141.0,0,6.0,main_w4_handler2,2776915,15080585,False,,9235990,slurm,,132112168.0,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 28419332}, {'src': 'hda', 'id': 28419352}, {'src': 'hda', 'id': 28419360}, {'src': 'hda', 'id': 28419365}]","""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""",0,,,no,"""""",32.0,,35748526,1487536914.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.3.6.0,2.3.6.0,,2017-02-19 20:45:43.366521,65128,227.0
15193040,15193040,,,,,,,,,,,,,,,,,,,,,bam,15400974.0,,,bam,14337688.0,bam,14665755.0,bam,,,,,,,,,,,bam,,,2017-02-20 17:04:13.223804,slurm_multi,1487611298.0,0,6.0,main_w4_handler2,2996992,15088002,False,,9243191,slurm,,132112168.0,corral-repl,,0,no,,,,"[{'src': 'hda', 'id': 28369271}, {'src': 'hda', 'id': 28369272}, {'src': 'hda', 'id': 28369273}, {'src': 'hda', 'id': 28369274}]","""/galaxy-repl/localdata/chrom/galGal4.len""","""galGal4""",1,png,true,yes,"""""",32.0,,36065305,1487610861.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.3.6.0,2.3.6.0,,2017-02-20 17:21:40.489423,75600,437.0
15193040,15193040,,,,,,,,,,,,,,,,,,,,,bam,15400974.0,,,bam,14337688.0,bam,14665755.0,bam,,,,,,,,,,,bam,,,2017-02-20 16:54:32.905641,slurm_multi,1487610262.0,0,6.0,main_w4_handler2,2996992,15087898,False,,9243029,slurm,,132112168.0,corral-repl,,0,no,,,,"[{'src': 'hda', 'id': 28369271}, {'src': 'hda', 'id': 28369272}, {'src': 'hda', 'id': 28369273}, {'src': 'hda', 'id': 28369274}]","""/galaxy-repl/localdata/chrom/galGal4.len""","""galGal4""",0,,,no,"""""",32.0,,36065305,1487609792.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.3.6.0,2.3.6.0,,2017-02-20 17:04:23.842719,75600,470.0
15193040,15193040,,,,,,,,,,,,,,,,,,,,,bam,15400974.0,,,bam,14337688.0,bam,14665755.0,bam,,,,,,,,,,,bam,,,2017-02-20 16:43:17.436242,slurm_multi,1487609532.0,0,6.0,main_w4_handler2,2996992,15087807,False,,9242936,slurm,,132112168.0,corral-repl,,0,no,,,,"[{'src': 'hda', 'id': 28369271}, {'src': 'hda', 'id': 28369272}, {'src': 'hda', 'id': 28369273}, {'src': 'hda', 'id': 28369274}]","""/galaxy-repl/localdata/chrom/galGal4.len""","""galGal4""",0,,,no,"""""",32.0,,36065305,1487609109.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.3.6.0,2.3.6.0,,2017-02-20 16:52:14.152439,75600,423.0
15193040,15193040,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,bam,,,2017-02-20 17:26:44.172975,slurm_multi,1487612104.0,0,6.0,main_w4_handler2,2996992,15088195,False,,9243330,slurm,,132112168.0,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 28369271}]","""/galaxy-repl/localdata/chrom/galGal4.len""","""galGal4""",0,,,no,"""""",32.0,,36065305,1487611866.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.3.6.0,2.3.6.0,,2017-02-20 17:35:06.207750,75600,238.0
162194679,162194679,,,,,,,,,,,,,,,,,,,,,bam,139281889.0,,,bam,165350631.0,bam,28563095.0,bam,26437968.0,bam,17075759.0,bam,173206411.0,bam,19081204.0,bam,,,bam,,,2017-04-03 20:18:01.816596,reserved_multi,1491253350.0,0,4.0,main_w4_handler2,3049269,15475861,False,,9604970.roundup,slurm,,132112168.0,corral-repl,,0,no,,,,"[{'src': 'hdca', 'id': 50945}]","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",0,,,no,"""""",32.0,,35746799,1491253282.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.3.6.0,2.3.6.0,,2017-04-03 21:02:32.083966,621,68.0
1422446546,1422446546,,,,,,,,,,,,,,,,,,,,,bam,2058838607.0,,,bam,2101304349.0,bam,2543517729.0,bam,,,,,,,,,,,bam,,,2017-02-22 21:40:46.451393,slurm_multi,1487805635.0,0,6.0,main_w3_handler2,2998809,15112445,False,,9267116,slurm,,132111800.0,corral-repl,,0,no,,,,"[{'src': 'hda', 'id': 28468412}, {'src': 'hda', 'id': 28468507}, {'src': 'hda', 'id': 28468590}, {'src': 'hda', 'id': 28468591}]","""/galaxy-repl/localdata/chrom/Schizosaccharomyces_pombe_1.1.len""","""Schizosaccharomyces_pombe_1.1""",1,png,false,yes,"""""",32.0,,36228684,1487799742.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.3.6.0,2.3.6.0,,2017-02-22 23:20:39.396766,99151,5893.0
1649298830,1649298830,,,,,,,,,,,,,,,,,,,,,bam,1704085488.0,,,bam,2397097360.0,bam,2898997403.0,bam,1962816534.0,bam,2536291594.0,bam,,,,,,,bam,,,2017-02-23 00:15:20.768935,slurm_multi,1487809598.0,0,6.0,main_w3_handler2,2776915,15113638,False,,9268281,slurm,,132111800.0,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 28419332}, {'src': 'hda', 'id': 28419352}, {'src': 'hda', 'id': 28419360}, {'src': 'hda', 'id': 28419365}, {'src': 'hda', 'id': 28471678}, {'src': 'hda', 'id': 28471680}]","""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""",1,svg,false,yes,"""""",32.0,,35748526,1487809285.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.3.6.0,2.3.6.0,,2017-02-23 00:26:40.153663,65128,313.0
1649298830,1649298830,,,,,,,,,,,,,,,,,,,,,bam,1704085488.0,,,bam,2397097360.0,bam,2898997403.0,bam,1962816534.0,bam,2536291594.0,bam,,,,,,,bam,,,2017-02-23 00:06:17.542956,slurm_multi,1487808788.0,0,6.0,main_w4_handler2,2776915,15113551,False,,9268209,slurm,,132112168.0,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 28419332}, {'src': 'hda', 'id': 28419352}, {'src': 'hda', 'id': 28419360}, {'src': 'hda', 'id': 28419365}, {'src': 'hda', 'id': 28471678}, {'src': 'hda', 'id': 28471680}]","""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""",0,,,no,"""""",32.0,,35748526,1487808482.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.3.6.0,2.3.6.0,,2017-02-23 00:13:09.954749,65128,306.0
1649298830,1649298830,,,,,,,,,,,,,,,,,,,,,bam,1704085488.0,,,bam,1962816534.0,bam,2536291594.0,bam,,,,,,,,,,,bam,,,2017-02-22 23:56:31.218777,slurm_multi,1487808153.0,0,6.0,main_w4_handler2,2776915,15113494,False,,9268144,slurm,,132111800.0,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 28419332}, {'src': 'hda', 'id': 28419352}, {'src': 'hda', 'id': 28471678}, {'src': 'hda', 'id': 28471680}]","""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""",0,,,no,"""""",32.0,,35748526,1487807941.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.3.6.0,2.3.6.0,,2017-02-23 00:02:34.706091,65128,212.0
1422446546,1422446546,,,,,,,,,,,,,,,,,,,,,bam,2058838607.0,,,bam,1746758640.0,bam,1951854890.0,bam,,,,,,,,,,,bam,,,2017-02-22 23:48:51.434456,slurm_multi,1487812750.0,0,6.0,main_w4_handler2,2998809,15113437,False,,9268078,slurm,,132112168.0,corral-repl,,0,no,,,,"[{'src': 'hda', 'id': 28468412}, {'src': 'hda', 'id': 28468507}, {'src': 'hda', 'id': 28468513}, {'src': 'hda', 'id': 28468530}]","""/galaxy-repl/localdata/chrom/Schizosaccharomyces_pombe_1.1.len""","""Schizosaccharomyces_pombe_1.1""",1,png,false,yes,"""""",32.0,,36228684,1487807427.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.3.6.0,2.3.6.0,,2017-02-23 01:19:12.422199,99151,5323.0
3812554550,3812554550,,,,,,,,,,,,,,,,,,,,,bam,4045415353.0,,,bam,3257820620.0,bam,3562756199.0,bam,3285152404.0,bam,2154295287.0,bam,2302767816.0,bam,2311531199.0,bam,3623192747.0,bam,bam,,,2017-02-23 20:52:30.588060,slurm_multi,1487884384.0,0,6.0,main_w3_handler2,2976733,15122911,False,,9276976,slurm,,132111800.0,corral-repl,,0,no,,,,"[{'src': 'hda', 'id': 28160737}, {'src': 'hda', 'id': 28160739}, {'src': 'hda', 'id': 28160966}, {'src': 'hda', 'id': 28170377}, {'src': 'hda', 'id': 28172606}, {'src': 'hda', 'id': 28173503}, {'src': 'hda', 'id': 28174931}, {'src': 'hda', 'id': 28174933}, {'src': 'hda', 'id': 28291740}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,,,no,"""chr9:69035563:69100178""",32.0,,36070155,1487884194.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.3.6.0,2.3.6.0,,2017-02-23 21:13:06.424788,99205,190.0
1200023,1200023,,,,,,,,,,,,,,,,,,,,,bam,1011024.0,,,bam,246123.0,bam,521576.0,bam,,,,,,,,,,,bam,,,2017-02-24 01:52:15.189961,slurm_multi,1487901710.0,0,6.0,main_w4_handler2,2957975,15125627,False,,9279607,slurm,,132112168.0,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 28453065}, {'src': 'hda', 'id': 28453095}, {'src': 'hda', 'id': 28453116}, {'src': 'hda', 'id': 28453205}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,no,"""""",32.0,,35791876,1487901549.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.3.6.0,2.3.6.0,,2017-02-24 02:01:51.191941,93822,161.0
87738944,87738944,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,bam,,,2017-02-24 21:05:09.321752,slurm_multi,1487970670.0,0,6.0,main_w4_handler2,1534174,15137364,False,,9290742,slurm,,132112168.0,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 28505842}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,,,no,"""""",32.0,,36272512,1487970639.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.3.6.0,2.3.6.0,,2017-02-24 21:11:12.965477,37297,31.0
656385240,656385240,,,,,,,,,,,,,,,,,,,,,bam,577992098.0,,,bam,,,,,,,,,,,,,,,bam,,,2017-03-03 11:00:22.876829,slurm_multi,1488539439.0,0,6.0,main_w4_handler2,2980610,15198415,False,,9348900,slurm,,132112168.0,corral-repl,,0,no,,,,"[{'src': 'hda', 'id': 28389631}, {'src': 'hda', 'id': 28253957}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",1,png,true,yes,"""chr5""",32.0,,36301621,1488539406.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.3.6.0,2.3.6.0,,2017-03-03 11:10:40.942950,78967,33.0
1426105407,1426105407,,,,,,,,,,,,,,,,,,,,,bam,1496428159.0,,,bam,2065317596.0,bam,3205444810.0,bam,,,,,,,,,,,bam,,,2017-03-01 19:15:33.155827,slurm_multi,1488398332.0,0,6.0,main_w3_handler2,3014467,15181560,False,,9332316,slurm,,132112168.0,corral-repl,,0,no,,,,"[{'src': 'hda', 'id': 28573297}, {'src': 'hda', 'id': 28573299}, {'src': 'hda', 'id': 28573300}, {'src': 'hda', 'id': 28573301}]","""/galaxy-repl/localdata/chrom/Schizosaccharomyces_pombe_1.1.len""","""Schizosaccharomyces_pombe_1.1""",0,,,no,"""""",32.0,,36228684,1488395998.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.3.6.0,2.3.6.0,,2017-03-01 19:58:54.326536,99151,2334.0
1426105407,1426105407,,,,,,,,,,,,,,,,,,,,,bam,2149177215.0,,,bam,2065317596.0,bam,2566208061.0,bam,,,,,,,,,,,bam,,,2017-03-01 19:16:16.158258,slurm_multi,1488400725.0,0,6.0,main_w3_handler2,3014467,15181568,False,,9332727,slurm,,132111800.0,corral-repl,,0,no,,,,"[{'src': 'hda', 'id': 28573297}, {'src': 'hda', 'id': 28573298}, {'src': 'hda', 'id': 28573300}, {'src': 'hda', 'id': 28573302}]","""/galaxy-repl/localdata/chrom/Schizosaccharomyces_pombe_1.1.len""","""Schizosaccharomyces_pombe_1.1""",0,,,no,"""""",32.0,,36228684,1488398470.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.3.6.0,2.3.6.0,,2017-03-01 20:38:46.789726,99151,2255.0
2057429965,2057429965,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,bam,,,2017-03-05 10:12:31.087023,slurm_multi,1488709053.0,0,6.0,main_w3_handler2,2882883,15210866,False,,9360273,slurm,,132112168.0,corral-repl,,0,no,,,,"[{'src': 'hda', 'id': 27137967}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",1,png,false,yes,"""""",32.0,,36442758,1488709013.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.3.6.0,2.3.6.0,,2017-03-05 10:17:35.263061,93944,40.0
582650594,582650594,414953076.0,bam,,,,,,,,,,,,,,,,,,,bam,580405937.0,,,bam,430824323.0,bam,387009664.0,bam,463946249.0,bam,374973324.0,bam,406363751.0,bam,407295583.0,bam,411525516.0,bam,bam,,,2017-03-09 05:03:27.474725,slurm_multi,1489036885.0,0,6.0,main_w4_handler2,3012520,15250050,False,,9396491,slurm,,132112168.0,corral-repl,,0,no,,,,"[{'src': 'hda', 'id': 28544847}, {'src': 'hda', 'id': 28544848}, {'src': 'hda', 'id': 28544849}, {'src': 'hda', 'id': 28544850}, {'src': 'hda', 'id': 28544851}, {'src': 'hda', 'id': 28544852}, {'src': 'hda', 'id': 28544853}, {'src': 'hda', 'id': 28544854}, {'src': 'hda', 'id': 28544855}, {'src': 'hda', 'id': 28544856}]","""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",0,,,no,"""""",32.0,,36313356,1489036222.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.3.6.0,2.3.6.0,,2017-03-09 05:21:27.798645,94782,663.0
1933179123,1933179123,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,bam,,,2017-03-13 15:50:50.754004,slurm_multi,1489422814.0,0,6.0,main_w3_handler2,1221065,15283036,False,,9427450,slurm,,132111800.0,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 27397946}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,,,no,"""chr1""",32.0,,36589437,1489422687.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.3.6.0,2.3.6.0,,2017-03-13 16:33:36.078412,29010,127.0
59598175,59598175,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,bam,,,2017-03-16 09:53:25.713040,slurm_multi,1489659116.0,0,6.0,main_w4_handler2,3030488,15310857,False,,9453065,slurm,,132111800.0,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 28766070}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,,,no,"""""",32.0,,36614235,1489659088.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.3.6.0,2.3.6.0,,2017-03-16 10:11:58.862037,101974,28.0
1667416952,1667416952,,,,,,,,,,,,,,,,,,,,,bam,2735477824.0,,,bam,,,,,,,,,,,,,,,bam,,,2017-03-17 13:26:57.589154,slurm_multi,1489764708.0,0,6.0,main_w4_handler2,3033001,15324409,False,,9466267,slurm,,132111800.0,corral-repl,,1,yes,slurm_multi,,,"[{'src': 'hda', 'id': 28792648}, {'src': 'hda', 'id': 28793477}]","""/galaxy-repl/localdata/chrom/mm10Patch1.len""","""mm10Patch1""",1,png,false,yes,"""chr1""",32.0,,36595266,1489764624.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.3.6.0,2.3.6.0,,2017-03-17 15:31:51.076808,73571,84.0
4212052803,4212052803,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,bam,,,2017-11-03 02:51:00.395215,slurm_multi,1509678836.0,0,6.0,main_w3_handler2,2776915,17311497,False,,11371299,slurm,,132112168.0,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 28393447}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/danRer7.len""","""danRer7""",1,pdf,false,yes,"""""",32.0,,41713431,1509678711.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.3.6.0,2.3.6.0,,2017-11-03 03:13:58.815736,65128,125.0
