chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input_bam,input_bam_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input_bam.values,parameters.lower_limit,parameters.upper_limit,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-04-18 19:14:12.186712,slurm_normal,1492542898.0,0,,1.0,main_w4_handler1,3073777,15617412,False,,59119583,bam,9736276.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29264764}]","""""","""""",32.0,,37403419.0,1492542890.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/pe_histogram/pe_histogram/1.0.1,1.0.1,,2017-04-18 19:15:01.768018,104132.0,8.0
,,2017-04-18 19:14:10.508836,slurm_normal,1492542879.0,0,,1.0,main_w4_handler1,3073777,15617407,False,,49031234,bam,9736266.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29264481}]","""""","""""",32.0,,37403419.0,1492542863.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/pe_histogram/pe_histogram/1.0.1,1.0.1,,2017-04-18 19:14:43.276860,104132.0,16.0
,,2017-04-18 18:02:53.831933,slurm_normal,1492538662.0,0,,1.0,main_w3_handler1,3073777,15616582,False,,112799210,bam,9734956.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29263173}]","""""","""""",32.0,,37403419.0,1492538647.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/pe_histogram/pe_histogram/1.0.1,1.0.1,,2017-04-18 18:04:26.154229,104132.0,15.0
,,2017-04-18 19:14:11.561571,slurm_normal,1492542873.0,0,,1.0,main_w3_handler0,3073777,15617410,False,,99774456,bam,9736265.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29264703}]","""""","""""",32.0,,37403419.0,1492542862.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/pe_histogram/pe_histogram/1.0.1,1.0.1,,2017-04-18 19:14:35.438430,104132.0,11.0
,,2017-04-18 19:14:10.827983,slurm_normal,1492542875.0,0,,1.0,main_w3_handler1,3073777,15617408,False,,24119770,bam,9736269.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29264499}]","""""","""""",32.0,,37403419.0,1492542863.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/pe_histogram/pe_histogram/1.0.1,1.0.1,,2017-04-18 19:14:36.616921,104132.0,12.0
,,2017-04-18 19:14:11.151545,slurm_normal,1492542915.0,0,,1.0,main_w4_handler1,3073777,15617409,False,,162078640,bam,9736272.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29264611}]","""""","""""",32.0,,37403419.0,1492542884.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/pe_histogram/pe_histogram/1.0.1,1.0.1,,2017-04-18 19:15:18.662317,104132.0,31.0
,,2017-04-18 19:14:11.887075,slurm_normal,1492542887.0,0,,1.0,main_w3_handler1,3073777,15617411,False,,143526247,bam,9736270.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29264744}]","""""","""""",32.0,,37403419.0,1492542863.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/pe_histogram/pe_histogram/1.0.1,1.0.1,,2017-04-18 19:14:49.386639,104132.0,24.0
,,2017-04-18 20:13:33.217622,slurm_normal,1492546457.0,0,,1.0,main_w4_handler1,3073777,15617959,False,,79596549,bam,9736957.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29265715}]","""""","""""",32.0,,37403419.0,1492546438.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/pe_histogram/pe_histogram/1.0.1,1.0.1,,2017-04-18 20:14:22.188799,104132.0,19.0
,,2017-04-18 20:13:32.345235,slurm_normal,1492546525.0,0,,1.0,main_w4_handler0,3073777,15617955,False,,15977778,bam,9736961.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29265650}]","""""","""""",32.0,,37403419.0,1492546444.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/pe_histogram/pe_histogram/1.0.1,1.0.1,,2017-04-18 20:15:29.472329,104132.0,81.0
,,2017-04-18 20:13:32.910821,slurm_normal,1492546466.0,0,,1.0,main_w3_handler1,3073777,15617958,False,,47182044,bam,9736965.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29265683}]","""""","""""",32.0,,37403419.0,1492546452.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/pe_histogram/pe_histogram/1.0.1,1.0.1,,2017-04-18 20:16:41.194505,104132.0,14.0
,,2017-04-18 20:13:31.853765,slurm_normal,1492546735.0,0,,1.0,main_w3_handler0,3073777,15617953,False,,34461309,bam,9736984.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29265638}]","""""","""""",32.0,,37403419.0,1492546695.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/pe_histogram/pe_histogram/1.0.1,1.0.1,,2017-04-18 20:20:59.221814,104132.0,40.0
,,2017-04-18 19:52:43.244605,slurm_normal,1492545209.0,0,,1.0,main_w3_handler1,3073777,15617765,False,,66312906,bam,9736777.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29265501}]","""""","""""",32.0,,37403419.0,1492545190.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/pe_histogram/pe_histogram/1.0.1,1.0.1,,2017-04-18 19:53:43.933162,104132.0,19.0
,,2017-04-18 20:13:32.637624,slurm_normal,1492546929.0,0,,1.0,main_w3_handler0,3073777,15617957,False,,86098548,bam,9737005.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29265657}]","""""","""""",32.0,,37403419.0,1492546889.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/pe_histogram/pe_histogram/1.0.1,1.0.1,,2017-04-18 20:22:19.821715,104132.0,40.0
,,2017-04-18 20:13:31.606443,slurm_normal,1492546511.0,0,,1.0,main_w3_handler0,3073777,15617952,False,,66312906,bam,9736970.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29265630}]","""""","""""",32.0,,37403419.0,1492546489.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/pe_histogram/pe_histogram/1.0.1,1.0.1,,2017-04-18 20:17:30.015759,104132.0,22.0
,,2017-04-18 20:13:32.096521,slurm_normal,1492546459.0,0,,1.0,main_w4_handler0,3073777,15617954,False,,57529966,bam,9736960.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29265644}]","""""","""""",32.0,,37403419.0,1492546439.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/pe_histogram/pe_histogram/1.0.1,1.0.1,,2017-04-18 20:14:21.945024,104132.0,20.0
,,2017-04-18 20:13:33.486498,slurm_normal,1492551548.0,0,,1.0,main_w3_handler0,3073777,15617960,False,,34700367,bam,9737753.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29265719}]","""""","""""",32.0,,37403419.0,1492551531.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/pe_histogram/pe_histogram/1.0.1,1.0.1,,2017-04-18 21:39:33.296583,104132.0,17.0
,,2017-06-08 12:44:31.556893,slurm_normal,1496925906.0,0,,1.0,main_w3_handler0,3145364,16052793,False,,79666152,bam,10142628.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 29950803}]","""""","""""",32.0,,38441325.0,1496925886.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/pe_histogram/pe_histogram/1.0.1,1.0.1,,2017-06-08 12:45:09.954176,,20.0
,,2017-06-08 12:44:31.101742,slurm_normal,1496925936.0,0,,1.0,main_w4_handler1,3145364,16052792,False,,88164073,bam,10142632.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 29950781}]","""""","""""",32.0,,38441325.0,1496925915.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/pe_histogram/pe_histogram/1.0.1,1.0.1,,2017-06-08 12:45:39.459096,,21.0
,,2017-06-08 12:44:32.360826,slurm_normal,1496925978.0,0,,1.0,main_w4_handler1,3145364,16052795,False,,50730762,bam,10142640.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 29950863}]","""""","""""",32.0,,38441325.0,1496925959.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/pe_histogram/pe_histogram/1.0.1,1.0.1,,2017-06-08 12:46:22.343579,,19.0
,,2017-06-08 12:57:29.216818,slurm_normal,1496926921.0,0,,1.0,main_w3_handler1,3145364,16052887,False,,96572272,bam,10142779.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 29950931}]","""""","""""",32.0,,38441325.0,1496926897.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/pe_histogram/pe_histogram/1.0.1,1.0.1,,2017-06-08 13:02:03.753895,,24.0
,,2017-06-08 12:57:30.223647,slurm_normal,1496926776.0,0,,1.0,main_w4_handler0,3145364,16052892,False,,98820616,bam,10142718.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 29950959}]","""""","""""",32.0,,38441325.0,1496926697.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/pe_histogram/pe_histogram/1.0.1,1.0.1,,2017-06-08 12:59:39.857505,,79.0
,,2017-06-08 12:44:31.961271,slurm_normal,1496926009.0,0,,1.0,main_w4_handler0,3145364,16052794,False,,75350897,bam,10142645.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 29950833}]","""""","""""",32.0,,38441325.0,1496925988.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/pe_histogram/pe_histogram/1.0.1,1.0.1,,2017-06-08 12:46:54.390049,,21.0
,,2017-06-08 12:57:28.544418,slurm_normal,1496926679.0,0,,1.0,main_w3_handler1,3145364,16052885,False,,82441393,bam,10142705.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 29950896}]","""""","""""",32.0,,38441325.0,1496926662.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/pe_histogram/pe_histogram/1.0.1,1.0.1,,2017-06-08 12:58:02.416630,,17.0
,,2017-06-08 13:07:51.907893,slurm_normal,1496927454.0,0,,1.0,main_w3_handler1,3145364,16053004,False,,80352619,bam,10142842.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 29951197}]","""""","""""",32.0,,38441325.0,1496927440.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/pe_histogram/pe_histogram/1.0.1,1.0.1,,2017-06-08 13:10:55.829918,,14.0
,,2017-06-08 12:57:29.564981,slurm_normal,1496926805.0,0,,1.0,main_w4_handler1,3145364,16052889,False,,85876291,bam,10142745.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 29950941}]","""""","""""",32.0,,38441325.0,1496926785.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/pe_histogram/pe_histogram/1.0.1,1.0.1,,2017-06-08 13:00:08.499149,,20.0
,,2017-06-08 13:23:54.481206,slurm_normal,1496928359.0,0,,1.0,main_w4_handler1,3145364,16053167,False,,74992460,bam,10142947.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 29951314}]","""""","""""",32.0,,38441325.0,1496928329.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/pe_histogram/pe_histogram/1.0.1,1.0.1,,2017-06-08 13:26:03.814209,,30.0
,,2017-06-08 12:57:28.160181,slurm_normal,1496926815.0,0,,1.0,main_w3_handler0,3145364,16052883,False,,83481333,bam,10142747.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 29950887}]","""""","""""",32.0,,38441325.0,1496926789.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/pe_histogram/pe_histogram/1.0.1,1.0.1,,2017-06-08 13:00:17.133017,,26.0
,,2017-06-08 12:57:29.844316,slurm_normal,1496926857.0,0,,1.0,main_w3_handler0,3145364,16052891,False,,53375140,bam,10142763.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 29950947}]","""""","""""",32.0,,38441325.0,1496926841.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/pe_histogram/pe_histogram/1.0.1,1.0.1,,2017-06-08 13:01:00.388883,,16.0
,,2017-06-08 12:57:28.879464,slurm_normal,1496926884.0,0,,1.0,main_w3_handler1,3145364,16052886,False,,84927053,bam,10142773.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 29950910}]","""""","""""",32.0,,38441325.0,1496926866.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/pe_histogram/pe_histogram/1.0.1,1.0.1,,2017-06-08 13:01:28.293954,,18.0
,,2017-06-08 13:07:50.921234,slurm_normal,1496927304.0,0,,1.0,main_w3_handler0,3145364,16053001,False,,59740483,bam,10142818.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 29951164}]","""""","""""",32.0,,38441325.0,1496927283.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/pe_histogram/pe_histogram/1.0.1,1.0.1,,2017-06-08 13:08:27.185894,,21.0
,,2017-06-08 13:07:49.816222,slurm_normal,1496927339.0,0,,1.0,main_w3_handler1,3145364,16052998,False,,60335394,bam,10142823.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 29951023}]","""""","""""",32.0,,38441325.0,1496927327.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/pe_histogram/pe_histogram/1.0.1,1.0.1,,2017-06-08 13:09:01.263116,,12.0
,,2017-06-08 13:07:51.526642,slurm_normal,1496927354.0,0,,1.0,main_w3_handler1,3145364,16053003,False,,79898814,bam,10142829.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 29951177}]","""""","""""",32.0,,38441325.0,1496927344.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/pe_histogram/pe_histogram/1.0.1,1.0.1,,2017-06-08 13:09:17.078188,,10.0
,,2017-06-08 13:07:50.184550,slurm_normal,1496927388.0,0,,1.0,main_w4_handler1,3145364,16052999,False,,78985961,bam,10142834.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 29951089}]","""""","""""",32.0,,38441325.0,1496927362.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/pe_histogram/pe_histogram/1.0.1,1.0.1,,2017-06-08 13:09:51.014028,,26.0
,,2017-06-08 13:23:52.862560,slurm_normal,1496928319.0,0,,1.0,main_w3_handler1,3145364,16053163,False,,61000534,bam,10142940.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 29951241}]","""""","""""",32.0,,38441325.0,1496928299.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/pe_histogram/pe_histogram/1.0.1,1.0.1,,2017-06-08 13:25:23.168007,,20.0
,,2017-06-08 13:07:50.590674,slurm_normal,1496927435.0,0,,1.0,main_w4_handler1,3145364,16053000,False,,74627257,bam,10142839.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 29951130}]","""""","""""",32.0,,38441325.0,1496927412.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/pe_histogram/pe_histogram/1.0.1,1.0.1,,2017-06-08 13:10:36.886144,,23.0
,,2017-06-08 13:07:51.249279,slurm_normal,1496927498.0,0,,1.0,main_w4_handler1,3145364,16053002,False,,70137318,bam,10142846.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 29951169}]","""""","""""",32.0,,38441325.0,1496927476.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/pe_histogram/pe_histogram/1.0.1,1.0.1,,2017-06-08 13:11:41.428489,,22.0
,,2017-06-08 13:23:56.189054,slurm_normal,1496928470.0,0,,1.0,main_w3_handler1,3145364,16053170,False,,70670302,bam,10142965.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 29951344}]","""""","""""",32.0,,38441325.0,1496928445.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/pe_histogram/pe_histogram/1.0.1,1.0.1,,2017-06-08 13:27:55.839520,,25.0
,,2017-06-08 13:23:54.087930,slurm_normal,1496928287.0,0,,1.0,main_w3_handler0,3145364,16053166,False,,45260447,bam,10142937.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 29951268}]","""""","""""",32.0,,38441325.0,1496928266.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/pe_histogram/pe_histogram/1.0.1,1.0.1,,2017-06-08 13:24:49.471605,,21.0
,,2017-06-08 13:23:56.749153,slurm_normal,1496928524.0,0,,1.0,main_w4_handler1,3145364,16053171,False,,67782959,bam,10142970.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 29951351}]","""""","""""",32.0,,38441325.0,1496928489.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/pe_histogram/pe_histogram/1.0.1,1.0.1,,2017-06-08 13:28:47.858050,,35.0
,,2017-06-08 13:23:52.456386,slurm_normal,1496928256.0,0,,1.0,main_w3_handler1,3145364,16053162,False,,79421320,bam,10142932.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 29951232}]","""""","""""",32.0,,38441325.0,1496928248.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/pe_histogram/pe_histogram/1.0.1,1.0.1,,2017-06-08 13:24:18.443253,,8.0
,,2017-06-08 13:23:53.756558,slurm_normal,1496928400.0,0,,1.0,main_w3_handler1,3145364,16053165,False,,76557008,bam,10142955.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 29951264}]","""""","""""",32.0,,38441325.0,1496928368.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/pe_histogram/pe_histogram/1.0.1,1.0.1,,2017-06-08 13:26:41.696567,,32.0
,,2017-06-08 13:23:55.704784,slurm_normal,1496928581.0,0,,1.0,main_w4_handler0,3145364,16053169,False,,37745501,bam,10142981.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 29951325}]","""""","""""",32.0,,38441325.0,1496928575.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/pe_histogram/pe_histogram/1.0.1,1.0.1,,2017-06-08 13:29:43.930977,,6.0
,,2017-06-08 13:23:53.282264,slurm_normal,1496928262.0,0,,1.0,main_w3_handler0,3145364,16053164,False,,75352548,bam,10142930.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 29951257}]","""""","""""",32.0,,38441325.0,1496928246.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/pe_histogram/pe_histogram/1.0.1,1.0.1,,2017-06-08 13:24:24.446516,,16.0
,,2017-06-08 13:23:51.942605,slurm_normal,1496928439.0,0,,1.0,main_w4_handler0,3145364,16053161,False,,73926657,bam,10142959.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 29951216}]","""""","""""",32.0,,38441325.0,1496928406.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/pe_histogram/pe_histogram/1.0.1,1.0.1,,2017-06-08 13:27:21.058541,,33.0
,,2017-06-08 13:23:55.212569,slurm_normal,1496928556.0,0,,1.0,main_w4_handler0,3145364,16053168,False,,83646233,bam,10142977.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 29951321}]","""""","""""",32.0,,38441325.0,1496928539.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/pe_histogram/pe_histogram/1.0.1,1.0.1,,2017-06-08 13:29:20.861464,,17.0
,,2017-06-08 13:23:57.413370,slurm_normal,1496928603.0,0,,1.0,main_w3_handler1,3145364,16053172,False,,83003693,bam,10142983.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 29951358}]","""""","""""",32.0,,38441325.0,1496928595.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/pe_histogram/pe_histogram/1.0.1,1.0.1,,2017-06-08 13:30:05.659059,,8.0
,,2017-05-08 21:15:18.357175,slurm_normal,1494278162.0,0,,1.0,main_w4_handler0,3096800,15784442,False,,264838226,bam,9890715.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 29494535}]","""""","""""",32.0,,37713668.0,1494278124.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/pe_histogram/pe_histogram/1.0.1,1.0.1,,2017-05-08 21:16:05.069065,105071.0,38.0
,,2017-05-08 21:15:16.418409,slurm_normal,1494278166.0,0,,1.0,main_w3_handler0,3096800,15784440,False,,399862309,bam,9890713.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 29494530}]","""""","""""",32.0,,37713668.0,1494278122.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/pe_histogram/pe_histogram/1.0.1,1.0.1,,2017-05-08 21:16:08.187415,105071.0,44.0
,,2017-05-08 21:15:17.523522,slurm_normal,1494278172.0,0,,1.0,main_w3_handler0,3096800,15784441,False,,604966981,bam,9890714.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 29494533}]","""""","""""",32.0,,37713668.0,1494278122.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/pe_histogram/pe_histogram/1.0.1,1.0.1,,2017-05-08 21:16:14.270269,105071.0,50.0
,,2017-05-13 19:25:28.045020,slurm_normal,1494703662.0,0,,1.0,main_w3_handler1,3110117,15832169,False,,2032107884,bam,9933754.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","[{'src': 'hda', 'id': 29592498}]","""""","""""",32.0,,37955908.0,1494703532.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/pe_histogram/pe_histogram/1.0.1,1.0.1,,2017-05-13 19:27:44.094391,,130.0
,,2017-05-24 22:14:32.727815,slurm_normal,1495664207.0,0,,1.0,main_w3_handler0,3125084,15932274,False,,586313699,bam,10030555.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","[{'src': 'hda', 'id': 29748990}]","""""","""""",32.0,,38196891.0,1495664122.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/pe_histogram/pe_histogram/1.0.1,1.0.1,,2017-05-24 22:16:52.060992,39888.0,85.0
,,2017-05-24 22:14:32.293221,slurm_normal,1495664178.0,0,,1.0,main_w3_handler0,3125084,15932273,False,,502408599,bam,10030552.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","[{'src': 'hda', 'id': 29748753}]","""""","""""",32.0,,38196891.0,1495664109.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/pe_histogram/pe_histogram/1.0.1,1.0.1,,2017-05-24 22:16:20.740695,39888.0,69.0
,,2017-05-24 22:14:33.150853,slurm_normal,1495664178.0,0,,1.0,main_w4_handler1,3125084,15932275,False,,690429289,bam,10030550.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","[{'src': 'hda', 'id': 29749262}]","""""","""""",32.0,,38196891.0,1495664097.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/pe_histogram/pe_histogram/1.0.1,1.0.1,,2017-05-24 22:16:20.053076,39888.0,81.0
,,2017-05-24 22:14:31.787039,slurm_normal,1495664164.0,0,,1.0,main_w3_handler1,3125084,15932272,False,,491780973,bam,10030551.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","[{'src': 'hda', 'id': 29748624}]","""""","""""",32.0,,38196891.0,1495664107.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/pe_histogram/pe_histogram/1.0.1,1.0.1,,2017-05-24 22:16:07.090365,39888.0,57.0
