create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input_database,input_database_filetype,input_motifs,input_motifs_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,options_type|bgfile,options_type|bgfile_filetype,param_filename,parameters.chromInfo,parameters.dbkey,parameters.fasta_type.__current_case__,parameters.fasta_type.fasta_type_selector,parameters.fasta_type.input_database,parameters.fasta_type.input_database.values,parameters.input_motifs.values,parameters.non_commercial_use,parameters.options_type.__current_case__,parameters.options_type.alpha,parameters.options_type.bgfile_type.__current_case__,parameters.options_type.bgfile_type.bgfile.values,parameters.options_type.bgfile_type.bgfile_type_selector,parameters.options_type.max_stored_scores,parameters.options_type.max_strand,parameters.options_type.motif_pseudo,parameters.options_type.motifs_cond.__current_case__,parameters.options_type.motifs_cond.motifs_selector,parameters.options_type.no_qvalue,parameters.options_type.norc,parameters.options_type.options_type_selector,parameters.options_type.output_separate_motifs,parameters.options_type.parse_genomic_coord_cond.__current_case__,parameters.options_type.parse_genomic_coord_cond.parse_genomic_coord,parameters.options_type.parse_genomic_coord_cond.remove_duplicate_coords,parameters.options_type.prior_dist_cond.__current_case__,parameters.options_type.prior_dist_cond.prior_dist_selector,parameters.options_type.psp_cond.__current_case__,parameters.options_type.psp_cond.psp_selector,parameters.options_type.qv_thresh,parameters.options_type.thresh,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-03-02 16:51:01.542056,slurm_normal,1488473489.0,0,1.0,main_w3_handler0,2185845,15190688,False,,25282.0,fasta,64299,memexml,9341470.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,history,,"[{'src': 'hda', 'id': 28589536}]","[{'src': 'hda', 'id': 28589915}]","""true""",0,,,,,,,,,,,,basic,,,,,,,,,,,32.0,,36393517,1488473481.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.0.3,4.11.0.3,,2017-03-02 16:51:34.779868,58564.0,8.0
2017-03-02 16:51:10.144557,slurm_normal,1488473535.0,0,1.0,main_w3_handler0,2185845,15190696,False,,85097.0,fasta,64299,memexml,9341480.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,history,,"[{'src': 'hda', 'id': 28589560}]","[{'src': 'hda', 'id': 28589915}]","""true""",0,,,,,,,,,,,,basic,,,,,,,,,,,32.0,,36393517,1488473520.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.0.3,4.11.0.3,,2017-03-02 16:52:21.283818,58564.0,15.0
2017-03-02 16:50:56.230633,slurm_normal,1488473501.0,0,1.0,main_w3_handler1,2185845,15190683,False,,43204.0,fasta,64299,memexml,9341472.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,history,,"[{'src': 'hda', 'id': 28589521}]","[{'src': 'hda', 'id': 28589915}]","""true""",0,,,,,,,,,,,,basic,,,,,,,,,,,32.0,,36393517,1488473492.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.0.3,4.11.0.3,,2017-03-02 16:51:44.982279,58564.0,9.0
2017-03-02 16:51:15.484828,slurm_normal,1488473611.0,0,1.0,main_w3_handler1,2185845,15190702,False,,123828.0,fasta,64299,memexml,9341502.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,history,,"[{'src': 'hda', 'id': 28589569}]","[{'src': 'hda', 'id': 28589915}]","""true""",0,,,,,,,,,,,,basic,,,,,,,,,,,32.0,,36393517,1488473599.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.0.3,4.11.0.3,,2017-03-02 16:53:34.507622,58564.0,12.0
2017-03-02 16:51:04.699592,slurm_normal,1488473502.0,0,1.0,main_w3_handler0,2185845,15190691,False,,14978.0,fasta,64299,memexml,9341473.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,history,,"[{'src': 'hda', 'id': 28589544}]","[{'src': 'hda', 'id': 28589915}]","""true""",0,,,,,,,,,,,,basic,,,,,,,,,,,32.0,,36393517,1488473496.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.0.3,4.11.0.3,,2017-03-02 16:51:51.476793,58564.0,6.0
2017-03-02 16:51:13.256150,slurm_normal,1488473507.0,0,1.0,main_w4_handler1,2185845,15190699,False,,12249.0,fasta,64299,memexml,9341475.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,history,,"[{'src': 'hda', 'id': 28589563}]","[{'src': 'hda', 'id': 28589915}]","""true""",0,,,,,,,,,,,,basic,,,,,,,,,,,32.0,,36393517,1488473501.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.0.3,4.11.0.3,,2017-03-02 16:51:50.480112,58564.0,6.0
2017-03-02 16:51:03.747815,slurm_normal,1488473516.0,0,1.0,main_w3_handler1,2185845,15190690,False,,12288.0,fasta,64299,memexml,9341476.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,history,,"[{'src': 'hda', 'id': 28589541}]","[{'src': 'hda', 'id': 28589915}]","""true""",0,,,,,,,,,,,,basic,,,,,,,,,,,32.0,,36393517,1488473511.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.0.3,4.11.0.3,,2017-03-02 16:51:59.159507,58564.0,5.0
2017-03-02 16:51:07.083626,slurm_normal,1488473538.0,0,1.0,main_w3_handler1,2185845,15190693,False,,25626.0,fasta,64299,memexml,9341483.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,history,,"[{'src': 'hda', 'id': 28589552}]","[{'src': 'hda', 'id': 28589915}]","""true""",0,,,,,,,,,,,,basic,,,,,,,,,,,32.0,,36393517,1488473531.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.0.3,4.11.0.3,,2017-03-02 16:52:21.014244,58564.0,7.0
2017-03-02 16:51:21.718317,slurm_normal,1488473539.0,0,1.0,main_w4_handler1,2185845,15190707,False,,38358.0,fasta,64299,memexml,9341482.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,history,,"[{'src': 'hda', 'id': 28589580}]","[{'src': 'hda', 'id': 28589915}]","""true""",0,,,,,,,,,,,,basic,,,,,,,,,,,32.0,,36393517,1488473531.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.0.3,4.11.0.3,,2017-03-02 16:52:22.863845,58564.0,8.0
2017-03-02 16:50:57.339102,slurm_normal,1488473529.0,0,1.0,main_w4_handler0,2185845,15190684,False,,89955.0,fasta,64299,memexml,9341477.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,history,,"[{'src': 'hda', 'id': 28589526}]","[{'src': 'hda', 'id': 28589915}]","""true""",0,,,,,,,,,,,,basic,,,,,,,,,,,32.0,,36393517,1488473514.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.0.3,4.11.0.3,,2017-03-02 16:52:14.120249,58564.0,15.0
2017-03-02 16:50:59.759581,slurm_normal,1488473542.0,0,1.0,main_w4_handler0,2185845,15190686,False,,54627.0,fasta,64299,memexml,9341484.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,history,,"[{'src': 'hda', 'id': 28589531}]","[{'src': 'hda', 'id': 28589915}]","""true""",0,,,,,,,,,,,,basic,,,,,,,,,,,32.0,,36393517,1488473532.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.0.3,4.11.0.3,,2017-03-02 16:52:28.794574,58564.0,10.0
2017-03-02 16:51:12.066124,slurm_normal,1488473555.0,0,1.0,main_w3_handler1,2185845,15190698,False,,46609.0,fasta,64299,memexml,9341486.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,history,,"[{'src': 'hda', 'id': 28589562}]","[{'src': 'hda', 'id': 28589915}]","""true""",0,,,,,,,,,,,,basic,,,,,,,,,,,32.0,,36393517,1488473545.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.0.3,4.11.0.3,,2017-03-02 16:52:38.902751,58564.0,10.0
2017-03-02 16:51:08.791927,slurm_normal,1488473587.0,0,1.0,main_w4_handler0,2185845,15190695,False,,56459.0,fasta,64299,memexml,9341493.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,history,,"[{'src': 'hda', 'id': 28589559}]","[{'src': 'hda', 'id': 28589915}]","""true""",0,,,,,,,,,,,,basic,,,,,,,,,,,32.0,,36393517,1488473576.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.0.3,4.11.0.3,,2017-03-02 16:53:12.297193,58564.0,11.0
2017-03-02 16:51:13.848410,slurm_normal,1488473582.0,0,1.0,main_w3_handler1,2185845,15190700,False,,10870.0,fasta,64299,memexml,9341494.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,history,,"[{'src': 'hda', 'id': 28589564}]","[{'src': 'hda', 'id': 28589915}]","""true""",0,,,,,,,,,,,,basic,,,,,,,,,,,32.0,,36393517,1488473576.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.0.3,4.11.0.3,,2017-03-02 16:53:04.796474,58564.0,6.0
2017-03-02 16:51:22.855485,slurm_normal,1488473572.0,0,1.0,main_w3_handler0,2185845,15190708,False,,19820.0,fasta,64299,memexml,9341492.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,history,,"[{'src': 'hda', 'id': 28589583}]","[{'src': 'hda', 'id': 28589915}]","""true""",0,,,,,,,,,,,,basic,,,,,,,,,,,32.0,,36393517,1488473565.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.0.3,4.11.0.3,,2017-03-02 16:53:00.298895,58564.0,7.0
2017-03-02 16:51:26.419774,slurm_normal,1488473587.0,0,1.0,main_w3_handler0,2185845,15190711,False,,20839.0,fasta,64299,memexml,9341495.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,history,,"[{'src': 'hda', 'id': 28589591}]","[{'src': 'hda', 'id': 28589915}]","""true""",0,,,,,,,,,,,,basic,,,,,,,,,,,32.0,,36393517,1488473580.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.0.3,4.11.0.3,,2017-03-02 16:53:13.158514,58564.0,7.0
2017-03-02 16:51:20.308584,slurm_normal,1488473603.0,0,1.0,main_w3_handler1,2185845,15190706,False,,29178.0,fasta,64299,memexml,9341500.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,history,,"[{'src': 'hda', 'id': 28589579}]","[{'src': 'hda', 'id': 28589915}]","""true""",0,,,,,,,,,,,,basic,,,,,,,,,,,32.0,,36393517,1488473595.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.0.3,4.11.0.3,,2017-03-02 16:53:25.690968,58564.0,8.0
2017-03-02 16:51:25.192862,slurm_normal,1488473617.0,0,1.0,main_w3_handler1,2185845,15190710,False,,29441.0,fasta,64299,memexml,9341504.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,history,,"[{'src': 'hda', 'id': 28589585}]","[{'src': 'hda', 'id': 28589915}]","""true""",0,,,,,,,,,,,,basic,,,,,,,,,,,32.0,,36393517,1488473609.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.0.3,4.11.0.3,,2017-03-02 16:53:41.161886,58564.0,8.0
2017-03-02 16:51:11.164104,slurm_normal,1488473598.0,0,1.0,main_w4_handler0,2185845,15190697,False,,49110.0,fasta,64299,memexml,9341499.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,history,,"[{'src': 'hda', 'id': 28589561}]","[{'src': 'hda', 'id': 28589915}]","""true""",0,,,,,,,,,,,,basic,,,,,,,,,,,32.0,,36393517,1488473588.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.0.3,4.11.0.3,,2017-03-02 16:53:22.220903,58564.0,10.0
2017-03-02 16:51:14.631437,slurm_normal,1488473607.0,0,1.0,main_w4_handler0,2185845,15190701,False,,242381.0,fasta,64299,memexml,9341501.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,history,,"[{'src': 'hda', 'id': 28589567}]","[{'src': 'hda', 'id': 28589915}]","""true""",0,,,,,,,,,,,,basic,,,,,,,,,,,32.0,,36393517,1488473595.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.0.3,4.11.0.3,,2017-03-02 16:53:31.046296,58564.0,12.0
2017-03-02 17:32:35.003278,slurm_normal,1488475965.0,0,1.0,main_w4_handler1,2185845,15191051,False,,23098.0,fasta,55742,memexml,9341870.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,history,,"[{'src': 'hda', 'id': 28589507}]","[{'src': 'hda', 'id': 28590557}]","""true""",0,,,,,,,,,,,,basic,,,,,,,,,,,32.0,,36393517,1488475961.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.0.3,4.11.0.3,,2017-03-02 17:32:48.455936,58564.0,4.0
2017-03-03 11:27:45.425481,slurm_normal,1488540678.0,0,1.0,main_w4_handler1,2807945,15198687,False,,530872366.0,fasta,352,memexml,9349088.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,history,,"[{'src': 'hda', 'id': 27180879}]","[{'src': 'hda', 'id': 28602162}]","""true""",0,,,,,,,,,,,,basic,,,,,,,,,,,32.0,,35429791,1488540471.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.0.3,4.11.0.3,,2017-03-03 11:31:21.866246,59274.0,207.0
2017-03-05 21:23:20.683030,slurm_normal,1488749023.0,0,1.0,main_w4_handler1,2998468,15214123,False,,99211.0,fasta,157594,memexml,9363296.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,history,,"[{'src': 'hda', 'id': 28628619}]","[{'src': 'hda', 'id': 28628625}]","""true""",0,,,,,,,,,,,,basic,,,,,,,,,,,32.0,,35698865,1488749005.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.0.3,4.11.0.3,,2017-03-05 21:23:46.601645,99128.0,18.0
2017-03-09 14:45:10.411273,slurm_normal,1489070725.0,0,1.0,main_w3_handler0,2435014,15254049,False,,642.0,fasta,62851,memexml,9400069.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,history,,"[{'src': 'hda', 'id': 28695873}]","[{'src': 'hda', 'id': 28695886}]","""true""",0,,,,,,,,,,,,basic,,,,,,,,,,,32.0,,36416854,1489070717.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.0.3,4.11.0.3,,2017-03-09 14:45:28.555576,37516.0,8.0
2017-03-14 02:24:20.674805,slurm_normal,1489458351.0,0,1.0,main_w4_handler0,3029319,15287362,False,,,,103666,memexml,9431224.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,cached,Araly1,,"[{'src': 'hda', 'id': 28745110}]","""true""",0,,,,,,,,,,,,basic,,,,,,,,,,,32.0,,36589620,1489458269.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.0.3,4.11.0.3,,2017-03-14 02:26:41.662566,101929.0,82.0
2017-03-16 14:06:12.818451,slurm_normal,1489673533.0,0,1.0,main_w4_handler0,2739523,15313356,False,,4604.0,fasta,29256,memexml,9455182.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",1,history,,"[{'src': 'hda', 'id': 28785800}]","[{'src': 'hda', 'id': 28785957}]","""true""",1,1.0,1.0,,default,100000,false,0.1,0.0,yes,true,false,advanced,no,1.0,no,,0.0,no,0.0,no,false,0.0001,32.0,,35166140,1489673445.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.0.3,4.11.0.3,,2017-03-16 14:13:48.060787,36650.0,88.0
2017-03-17 12:08:38.198815,slurm_normal,1489752742.0,0,1.0,main_w4_handler0,2457352,15323816,False,,5812.0,fasta,31061,memexml,9464650.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,history,,"[{'src': 'hda', 'id': 28802892}]","[{'src': 'hda', 'id': 28803290}]","""true""",1,1.0,1.0,,default,100000,false,0.1,0.0,yes,true,false,advanced,no,1.0,no,,0.0,no,0.0,no,false,0.0001,32.0,,36680215,1489752738.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.0.3,4.11.0.3,,2017-03-17 12:16:32.050571,65645.0,4.0
