chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input1,parameters.input1.values,parameters.score,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-10-07 12:46:34.526916,slurm_normal,1444222029.0,0.0,,1.0,main_w2_handler0,2463294,10518941,False,,59455099,fasta,4793810.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21427739,,"""100""",32.0,,25546429.0,1444222021.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2015-10-07 12:47:11.088918,,8.0
,,2015-10-07 12:40:17.576198,slurm_normal,1444221645.0,0.0,,1.0,main_w1_handler2,2463295,10518761,False,,59455099,fasta,4793707.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21427691,,"""50""",32.0,,25546430.0,1444221636.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2015-10-07 12:40:48.635421,,9.0
,,2015-10-07 12:42:11.471775,slurm_normal,1444221755.0,0.0,,1.0,main_w1_handler1,2463297,10518852,False,,59455099,fasta,4793732.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21427716,,"""17""",32.0,,25546458.0,1444221748.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2015-10-07 12:42:38.454469,,7.0
,,2015-10-07 12:57:26.944436,slurm_normal,1444222697.0,0.0,,1.0,main_w1_handler0,2463290,10519061,False,,59455099,fasta,4793932.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21427760,,"""50""",32.0,,25546329.0,1444222684.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2015-10-07 12:58:22.552581,,13.0
,,2015-10-07 12:46:58.770259,slurm_normal,1444222051.0,0.0,,1.0,main_w1_handler2,2463359,10518953,False,,59455099,fasta,4793817.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21428059,,"""30""",32.0,,25548297.0,1444222044.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2015-10-07 12:47:33.773340,,7.0
,,2015-10-07 12:46:37.058769,slurm_normal,1444222034.0,0.0,,1.0,main_w2_handler0,2463383,10518943,False,,59455099,fasta,4793811.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21428277,,"""17""",32.0,,25548690.0,1444222023.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2015-10-07 12:47:16.631010,,11.0
,,2015-10-07 12:54:26.652952,slurm_normal,1444222498.0,0.0,,1.0,main_w2_handler0,2463312,10519027,False,,59455099,fasta,4793895.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21427749,,"""17""",32.0,,25546999.0,1444222489.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2015-10-07 12:55:00.403659,,9.0
,,2015-10-07 12:45:00.623258,slurm_normal,1444221933.0,0.0,,1.0,main_w2_handler1,2463294,10518909,False,,59455099,fasta,4793783.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21427739,,"""200""",32.0,,25546429.0,1444221926.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2015-10-07 12:45:34.796643,,7.0
,,2015-10-07 12:46:38.400479,slurm_normal,1444222025.0,0.0,,1.0,main_w1_handler0,2463283,10518944,False,,59455099,fasta,4793808.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21427780,,"""17""",32.0,,25546302.0,1444222018.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2015-10-07 12:47:07.249918,,7.0
,,2015-10-07 12:51:05.736281,slurm_normal,1444222289.0,0.0,,1.0,main_w2_handler0,2463383,10519007,False,,59455099,fasta,4793873.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21428277,,"""200""",32.0,,25548690.0,1444222279.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2015-10-07 12:51:32.405252,,10.0
,,2015-10-07 12:55:21.864396,slurm_normal,1444222549.0,0.0,,1.0,main_w2_handler0,2463288,10519034,False,,59455099,fasta,4793901.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21427746,,"""17""",32.0,,25546321.0,1444222535.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2015-10-07 12:55:52.544556,,14.0
,,2015-10-07 13:08:24.968538,slurm_normal,1444223392.0,0.0,,1.0,main_w2_handler0,2463312,10519155,False,,59455099,fasta,4794035.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21427749,,"""25""",32.0,,25546999.0,1444223379.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2015-10-07 13:09:54.694817,,13.0
,,2015-10-07 12:53:24.345493,slurm_normal,1444222434.0,0.0,,1.0,main_w1_handler2,2463289,10519018,False,,59455099,fasta,4793889.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21427704,,"""20""",32.0,,25546322.0,1444222425.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2015-10-07 12:53:56.580995,,9.0
,,2015-10-07 12:52:38.326643,slurm_normal,1444222381.0,0.0,,1.0,main_w1_handler2,2463316,10519014,False,,59455099,fasta,4793884.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21427807,,"""17""",32.0,,25547042.0,1444222374.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2015-10-07 12:53:04.660934,,7.0
,,2015-10-07 12:52:22.065617,slurm_normal,1444222393.0,0.0,,1.0,main_w1_handler2,2463280,10519013,False,,59455099,fasta,4793882.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21427741,,"""25""",32.0,,25546299.0,1444222365.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2015-10-07 12:53:19.901368,,28.0
,,2015-10-07 12:53:42.723370,slurm_normal,1444222457.0,0.0,,1.0,main_w1_handler1,2463383,10519021,False,,59455099,fasta,4793892.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21428277,,"""50""",32.0,,25548690.0,1444222449.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2015-10-07 12:54:19.714876,,8.0
,,2015-10-07 12:57:55.247258,slurm_normal,1444222715.0,0.0,,1.0,main_w1_handler1,2463312,10519069,False,,59455099,fasta,4793937.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21427749,,"""200""",32.0,,25546999.0,1444222701.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2015-10-07 12:59:55.335476,,14.0
,,2015-10-07 13:08:11.757973,slurm_normal,1444223332.0,0.0,,1.0,main_w2_handler0,2463305,10519154,False,,59455099,fasta,4794028.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21427778,,"""17""",32.0,,25546680.0,1444223319.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2015-10-07 13:08:57.361586,,13.0
,,2015-10-07 13:45:56.081882,slurm_normal,1444225587.0,0.0,,1.0,main_w1_handler2,2463312,10519382,False,,59455099,fasta,4794290.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21427749,,"""100""",32.0,,25546999.0,1444225579.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2015-10-07 13:46:29.192088,,8.0
,,2015-10-07 14:00:49.673535,slurm_normal,1444226482.0,0.0,,1.0,main_w2_handler0,2463312,10519513,False,,59455099,fasta,4794432.roundup,slurm,,132112168.0,corral-repl,,"""ce945a5c6cfb11e5a110005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",21427749,,"""100""",32.0,,25549652.0,1444226470.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2015-10-07 14:01:26.350805,70646.0,12.0
,,2015-10-08 13:25:29.416967,slurm_normal,1444310763.0,0.0,,1.0,main_w2_handler0,2464692,10527781,False,,59455099,fasta,4802226.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21441649,,"""30""",32.0,,25570374.0,1444310757.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2015-10-08 13:26:06.899930,,6.0
,,2015-10-08 13:47:54.351478,slurm_normal,1444312105.0,0.0,,1.0,main_w2_handler1,2464712,10527970,False,,59455099,fasta,4802413.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21441674,,"""17""",32.0,,25570434.0,1444312093.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2015-10-08 13:48:31.395624,,12.0
,,2015-10-08 13:23:31.273647,slurm_normal,1444310651.0,0.0,,1.0,main_w2_handler1,2464716,10527755,False,,59455099,fasta,4802213.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21441680,,"""17""",32.0,,25570442.0,1444310635.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2015-10-08 13:24:15.261916,,16.0
,,2015-10-08 13:39:52.839606,slurm_normal,1444311625.0,0.0,,1.0,main_w2_handler1,2464695,10527910,False,,59455099,fasta,4802354.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21441705,,"""17""",32.0,,25570383.0,1444311613.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2015-10-08 13:40:29.426749,,12.0
,,2015-10-08 13:41:31.793228,slurm_normal,1444311726.0,0.0,,1.0,main_w1_handler0,2464696,10527922,False,,59455099,fasta,4802367.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21441818,,"""17""",32.0,,25570384.0,1444311714.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2015-10-08 13:42:07.954081,,12.0
,,2015-10-08 13:38:24.866583,slurm_normal,1444311543.0,0.0,,1.0,main_w1_handler0,2464699,10527899,False,,59455099,fasta,4802342.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21441758,,"""17""",32.0,,25570393.0,1444311525.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2015-10-08 13:39:05.167975,,18.0
,,2015-10-08 13:39:34.464839,slurm_normal,1444311659.0,0.0,,1.0,main_w1_handler2,2464742,10527908,False,,59455099,fasta,4802352.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21442025,,"""17""",32.0,,25570521.0,1444311596.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2015-10-08 13:41:01.192610,,63.0
,,2015-10-08 13:28:25.095507,slurm_normal,1444310930.0,0.0,,1.0,main_w1_handler2,2464706,10527818,False,,59455099,fasta,4802254.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21441666,,"""100""",32.0,,25570425.0,1444310921.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2015-10-08 13:28:53.892525,,9.0
,,2015-10-08 13:27:04.607296,slurm_normal,1444310851.0,0.0,,1.0,main_w1_handler2,2464716,10527794,False,,59455099,fasta,4802239.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21441680,,"""17""",32.0,,25570442.0,1444310843.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2015-10-08 13:27:34.573770,,8.0
,,2015-10-08 13:26:32.397358,slurm_normal,1444310822.0,0.0,,1.0,main_w1_handler1,2464706,10527783,False,,59455099,fasta,4802233.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21441666,,"""17""",32.0,,25570425.0,1444310816.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2015-10-08 13:27:04.456967,,6.0
,,2015-10-08 13:44:36.659369,slurm_normal,1444311897.0,0.0,,1.0,main_w1_handler2,2464717,10527949,False,,59455099,fasta,4802391.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21441785,,"""17""",32.0,,25570444.0,1444311889.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2015-10-08 13:44:58.955734,,8.0
,,2015-10-08 13:22:42.403092,slurm_normal,1444310592.0,0.0,,1.0,main_w1_handler1,2464689,10527753,False,,59455099,fasta,4802210.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21441653,,"""30""",32.0,,25570360.0,1444310584.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2015-10-08 13:23:15.075629,,8.0
,,2015-10-08 13:57:07.551217,slurm_normal,1444312665.0,0.0,,1.0,main_w2_handler0,2464697,10528039,False,,59455099,fasta,4802482.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21441656,,"""17""",32.0,,25570386.0,1444312659.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2015-10-08 13:57:50.126702,,6.0
,,2015-10-08 13:38:41.799961,slurm_normal,1444311547.0,0.0,,1.0,main_w1_handler1,2464733,10527903,False,,59455099,fasta,4802345.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21441746,,"""17""",32.0,,25570471.0,1444311539.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2015-10-08 13:39:11.805854,,8.0
,,2015-10-08 13:44:43.027146,slurm_normal,1444311907.0,0.0,,1.0,main_w1_handler2,2464714,10527950,False,,59455099,fasta,4802393.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21441725,,"""17""",32.0,,25570438.0,1444311901.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2015-10-08 13:45:08.712670,,6.0
,,2015-10-08 13:38:56.834338,slurm_normal,1444311562.0,0.0,,1.0,main_w1_handler2,2464734,10527904,False,,59455099,fasta,4802346.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21441703,,"""17""",32.0,,25570501.0,1444311552.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2015-10-08 13:39:24.406159,,10.0
,,2015-10-08 13:39:20.644747,slurm_normal,1444311595.0,0.0,,1.0,main_w2_handler1,2464700,10527906,False,,59455099,fasta,4802349.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21441781,,"""17""",32.0,,25570400.0,1444311587.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2015-10-08 13:39:59.915729,,8.0
,,2015-10-08 13:48:09.867685,slurm_normal,1444312114.0,0.0,,1.0,main_w2_handler1,2464688,10527971,False,,59455099,fasta,4802414.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21441671,,"""25""",32.0,,25570357.0,1444312107.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2015-10-08 13:48:38.317960,,7.0
,,2015-10-08 13:48:11.592040,slurm_normal,1444312124.0,0.0,,1.0,main_w2_handler1,2464694,10527972,False,,59455099,fasta,4802415.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21441692,,"""17""",32.0,,25570379.0,1444312110.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2015-10-08 13:48:46.238540,,14.0
,,2015-10-08 13:40:37.841310,slurm_normal,1444311674.0,0.0,,1.0,main_w1_handler1,2464733,10527916,False,,59455099,fasta,4802359.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21441746,,"""17""",32.0,,25570471.0,1444311657.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2015-10-08 13:41:20.067325,,17.0
,,2015-10-08 13:50:19.026577,slurm_normal,1444312288.0,0.0,,1.0,main_w1_handler2,2464711,10527999,False,,59455099,fasta,4802443.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21441693,,"""100""",32.0,,25570432.0,1444312281.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2015-10-08 13:51:31.050794,,7.0
,,2015-10-08 13:49:58.711700,slurm_normal,1444312228.0,0.0,,1.0,main_w1_handler2,2464711,10527990,False,,59455099,fasta,4802432.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21441693,,"""17""",32.0,,25570432.0,1444312218.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2015-10-08 13:50:33.100812,,10.0
,,2015-10-08 13:50:07.042115,slurm_normal,1444312257.0,0.0,,1.0,main_w1_handler2,2464711,10527994,False,,59455099,fasta,4802438.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21441693,,"""50""",32.0,,25570432.0,1444312241.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2015-10-08 13:51:03.945930,,16.0
,,2015-10-08 14:07:41.468103,slurm_normal,1444313292.0,0.0,,1.0,main_w1_handler0,2464690,10528147,False,,59455099,fasta,4802555.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21441809,,"""20""",32.0,,25570361.0,1444313280.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2015-10-08 14:08:14.980029,,12.0
,,2015-10-28 18:10:52.242140,slurm_normal,1446055954.0,0.0,,1.0,main_w1_handler2,2487863,10756639,False,,59455099,fasta,5015775.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21780388,,"""17""",32.0,,25955489.0,1446055877.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2015-10-28 18:12:40.486630,70849.0,77.0
,,2015-10-09 09:45:48.217685,slurm_normal,1444383975.0,0.0,,1.0,main_w1_handler1,2465707,10533812,False,,59455099,fasta,4807875.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21452802,,"""17""",32.0,,25589582.0,1444383968.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2015-10-09 09:46:18.323648,,7.0
,,2015-10-09 09:23:52.797966,slurm_normal,1444382655.0,0.0,,1.0,main_w2_handler0,2465700,10533617,False,,59455099,fasta,4807693.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21452717,,"""25""",32.0,,25589502.0,1444382648.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2015-10-09 09:24:16.816368,,7.0
,,2015-10-09 09:27:35.203975,slurm_normal,1444382883.0,0.0,,1.0,main_w2_handler0,2465723,10533655,False,,59455099,fasta,4807723.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21452738,,"""50""",32.0,,25589800.0,1444382876.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2015-10-09 09:28:05.730612,,7.0
,,2015-10-28 18:53:12.196483,slurm_normal,1446058452.0,0.0,,1.0,main_w1_handler1,2488047,10757223,False,,59455099,fasta,5016263.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21783443,,"""40""",32.0,,25953545.0,1446058437.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2015-10-28 18:54:16.792577,,15.0
,,2015-10-09 09:25:18.030917,slurm_normal,1444382750.0,0.0,,1.0,main_w1_handler0,2465723,10533633,False,,59455099,fasta,4807705.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21452738,,"""17""",32.0,,25589800.0,1444382739.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2015-10-09 09:25:53.039701,,11.0
,,2015-10-09 10:25:07.552295,slurm_normal,1444386336.0,0.0,,1.0,main_w2_handler1,2465732,10534142,False,,59455099,fasta,4808254.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21453324,,"""100""",32.0,,25589914.0,1444386330.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2015-10-09 10:25:38.755399,,6.0
,,2015-10-09 09:42:39.667991,slurm_normal,1444383798.0,0.0,,1.0,main_w2_handler0,2465752,10533774,False,,59455099,fasta,4807840.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21453316,,"""17""",32.0,,25590253.0,1444383789.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2015-10-09 09:43:20.652322,,9.0
,,2015-10-09 10:08:47.601744,slurm_normal,1444385359.0,0.0,,1.0,main_w2_handler1,2465701,10534026,False,,49850306,fasta,4808128.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21452841,,"""25""",32.0,,25589503.0,1444385352.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2015-10-09 10:09:22.111920,,7.0
,,2015-10-09 09:50:55.804456,slurm_normal,1444384287.0,0.0,,1.0,main_w1_handler0,2465707,10533872,False,,59455099,fasta,4807945.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21452802,,"""17""",32.0,,25589582.0,1444384279.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2015-10-09 09:51:29.425847,,8.0
,,2015-10-09 10:14:08.950207,slurm_normal,1444385679.0,0.0,,1.0,main_w1_handler2,2465718,10534060,False,,59455099,fasta,4808165.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21452801,,"""100""",32.0,,25589785.0,1444385672.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2015-10-09 10:14:44.340118,,7.0
,,2015-10-09 10:08:28.631870,slurm_normal,1444385331.0,0.0,,1.0,main_w2_handler1,2465714,10534024,False,,59455099,fasta,4808125.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21452713,,"""17""",32.0,,25589721.0,1444385324.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2015-10-09 10:08:53.209229,,7.0
,,2015-10-09 10:11:58.768975,slurm_normal,1444385543.0,0.0,,1.0,main_w1_handler1,2465718,10534040,False,,59455099,fasta,4808144.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21452801,,"""30""",32.0,,25589785.0,1444385537.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2015-10-09 10:12:26.491956,,6.0
