create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.input,parameters.input.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2015-04-10 22:53:14.397588,slurm_normal,1428706427.0,0,1.0,main_w1_handler1,859055,9198833,False,,952499,maf,3480589.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19233876,,32.0,,22380499,1428706422.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitutions/substitutions1/1.0.0,1.0.0,,2015-04-10 22:53:48.087386,19937.0,5.0
2015-04-10 22:53:11.657170,slurm_normal,1428706420.0,0,1.0,main_w2_handler0,859055,9198828,False,,2253,maf,3480585.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19233860,,32.0,,22380499,1428706416.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitutions/substitutions1/1.0.0,1.0.0,,2015-04-10 22:53:44.796784,19937.0,4.0
2015-04-10 22:53:12.686686,slurm_normal,1428706441.0,0,1.0,main_w1_handler0,859055,9198830,False,,2216007,maf,3480594.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19233868,,32.0,,22380499,1428706436.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitutions/substitutions1/1.0.0,1.0.0,,2015-04-10 22:54:04.659020,19937.0,5.0
2015-04-10 22:53:10.279549,slurm_normal,1428706426.0,0,1.0,main_w1_handler0,859055,9198825,False,,94003,maf,3480588.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19233852,,32.0,,22380499,1428706422.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitutions/substitutions1/1.0.0,1.0.0,,2015-04-10 22:53:50.262280,19937.0,4.0
2015-04-10 22:53:17.810529,slurm_normal,1428706442.0,0,1.0,main_w1_handler0,859055,9198839,False,,2252228,maf,3480595.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19233894,,32.0,,22380499,1428706437.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitutions/substitutions1/1.0.0,1.0.0,,2015-04-10 22:54:04.745382,19937.0,5.0
2015-04-10 22:53:13.824398,slurm_normal,1428706456.0,0,1.0,main_w1_handler0,859055,9198832,False,,926657,maf,3480599.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19233873,,32.0,,22380499,1428706452.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitutions/substitutions1/1.0.0,1.0.0,,2015-04-10 22:54:19.840030,19937.0,4.0
2015-04-10 22:53:16.306218,slurm_normal,1428706442.0,0,1.0,main_w1_handler1,859055,9198836,False,,2243643,maf,3480596.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19233885,,32.0,,22380499,1428706437.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitutions/substitutions1/1.0.0,1.0.0,,2015-04-10 22:54:02.854562,19937.0,5.0
2015-04-10 22:53:14.985424,slurm_normal,1428706433.0,0,1.0,main_w1_handler1,859055,9198834,False,,2009705,maf,3480592.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19233879,,32.0,,22380499,1428706429.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitutions/substitutions1/1.0.0,1.0.0,,2015-04-10 22:53:54.655975,19937.0,4.0
2015-04-10 22:53:07.910669,slurm_normal,1428706403.0,0,1.0,main_w2_handler1,859055,9198820,False,,48515,maf,3480580.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19233842,,32.0,,22380499,1428706398.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitutions/substitutions1/1.0.0,1.0.0,,2015-04-10 22:53:28.816617,19937.0,5.0
2015-04-10 22:53:17.168964,slurm_normal,1428706433.0,0,1.0,main_w2_handler1,859055,9198837,False,,1359829,maf,3480591.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19233890,,32.0,,22380499,1428706429.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitutions/substitutions1/1.0.0,1.0.0,,2015-04-10 22:53:55.396822,19937.0,4.0
2015-04-10 22:53:18.431979,slurm_normal,1428706449.0,0,1.0,main_w2_handler1,859055,9198840,False,,282846,maf,3480598.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19233897,,32.0,,22380499,1428706445.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitutions/substitutions1/1.0.0,1.0.0,,2015-04-10 22:54:11.427562,19937.0,4.0
2015-04-10 22:53:13.282714,slurm_normal,1428706417.0,0,1.0,main_w2_handler1,859055,9198831,False,,1251663,maf,3480584.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19233871,,32.0,,22380499,1428706413.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitutions/substitutions1/1.0.0,1.0.0,,2015-04-10 22:53:43.198476,19937.0,4.0
2015-04-10 22:53:21.228737,slurm_normal,1428706445.0,0,1.0,main_w2_handler0,859055,9198846,False,,2078519,maf,3480597.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19233915,,32.0,,22380499,1428706441.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitutions/substitutions1/1.0.0,1.0.0,,2015-04-10 22:54:06.537756,19937.0,4.0
2015-04-10 22:53:08.273769,slurm_normal,1428706403.0,0,1.0,main_w1_handler0,859055,9198821,False,,12365,maf,3480578.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19233844,,32.0,,22380499,1428706398.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitutions/substitutions1/1.0.0,1.0.0,,2015-04-10 22:53:26.057807,19937.0,5.0
2015-04-10 22:53:09.074564,slurm_normal,1428706402.0,0,1.0,main_w1_handler0,859055,9198822,False,,5389,maf,3480579.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19233845,,32.0,,22380499,1428706398.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitutions/substitutions1/1.0.0,1.0.0,,2015-04-10 22:53:26.721245,19937.0,4.0
2015-04-10 22:53:09.977525,slurm_normal,1428706412.0,0,1.0,main_w1_handler0,859055,9198824,False,,582607,maf,3480582.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19233850,,32.0,,22380499,1428706408.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitutions/substitutions1/1.0.0,1.0.0,,2015-04-10 22:53:33.749942,19937.0,4.0
2015-04-10 22:53:15.568183,slurm_normal,1428706456.0,0,1.0,main_w1_handler0,859055,9198835,False,,10327,maf,3480600.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19233880,,32.0,,22380499,1428706452.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitutions/substitutions1/1.0.0,1.0.0,,2015-04-10 22:54:20.061102,19937.0,4.0
2015-04-10 22:53:19.249572,slurm_normal,1428706467.0,0,1.0,main_w2_handler1,859055,9198842,False,,2253536,maf,3480603.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19233901,,32.0,,22380499,1428706462.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitutions/substitutions1/1.0.0,1.0.0,,2015-04-10 22:54:31.723380,19937.0,5.0
2015-04-10 22:53:20.121371,slurm_normal,1428706476.0,0,1.0,main_w2_handler1,859055,9198844,False,,897531,maf,3480605.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19233908,,32.0,,22380499,1428706472.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitutions/substitutions1/1.0.0,1.0.0,,2015-04-10 22:54:43.411701,19937.0,4.0
2015-04-18 16:20:41.154892,slurm_normal,1429374094.0,0,1.0,main_w2_handler1,859055,9263095,False,,2092586,maf,3551879.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19348324,,32.0,,22380499,1429374088.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitutions/substitutions1/1.0.0,1.0.0,,2015-04-18 16:21:38.112878,19937.0,6.0
2015-04-18 16:20:27.321888,slurm_normal,1429374055.0,0,1.0,main_w2_handler0,859055,9263084,False,,2112778,maf,3551851.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19348313,,32.0,,22380499,1429374048.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitutions/substitutions1/1.0.0,1.0.0,,2015-04-18 16:20:58.725347,19937.0,7.0
