bamfiles,bamfiles1,bamfiles10,bamfiles10_filetype,bamfiles11,bamfiles11_filetype,bamfiles12,bamfiles12_filetype,bamfiles13,bamfiles13_filetype,bamfiles14,bamfiles14_filetype,bamfiles15,bamfiles15_filetype,bamfiles16,bamfiles16_filetype,bamfiles17,bamfiles17_filetype,bamfiles18,bamfiles18_filetype,bamfiles19,bamfiles19_filetype,bamfiles1_filetype,bamfiles2,bamfiles20,bamfiles20_filetype,bamfiles21,bamfiles21_filetype,bamfiles22,bamfiles22_filetype,bamfiles23,bamfiles23_filetype,bamfiles24,bamfiles24_filetype,bamfiles25,bamfiles25_filetype,bamfiles26,bamfiles26_filetype,bamfiles27,bamfiles27_filetype,bamfiles28,bamfiles28_filetype,bamfiles29,bamfiles29_filetype,bamfiles2_filetype,bamfiles3,bamfiles30,bamfiles30_filetype,bamfiles31,bamfiles31_filetype,bamfiles32,bamfiles32_filetype,bamfiles33,bamfiles33_filetype,bamfiles34,bamfiles34_filetype,bamfiles35,bamfiles35_filetype,bamfiles36,bamfiles36_filetype,bamfiles37,bamfiles37_filetype,bamfiles38,bamfiles38_filetype,bamfiles39,bamfiles39_filetype,bamfiles3_filetype,bamfiles4,bamfiles40,bamfiles40_filetype,bamfiles41,bamfiles41_filetype,bamfiles42,bamfiles42_filetype,bamfiles43,bamfiles43_filetype,bamfiles44,bamfiles44_filetype,bamfiles45,bamfiles45_filetype,bamfiles46,bamfiles46_filetype,bamfiles47,bamfiles47_filetype,bamfiles48,bamfiles48_filetype,bamfiles4_filetype,bamfiles5,bamfiles5_filetype,bamfiles6,bamfiles6_filetype,bamfiles7,bamfiles7_filetype,bamfiles8,bamfiles8_filetype,bamfiles9,bamfiles9_filetype,bamfiles_filetype,blackListFileName,blackListFileName1,blackListFileName1_filetype,blackListFileName_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__job_resource.tacc_compute_resource,parameters.advancedOpt.__current_case__,parameters.advancedOpt.blackListFileName.values,parameters.advancedOpt.centerReads,parameters.advancedOpt.doExtendCustom.__current_case__,parameters.advancedOpt.doExtendCustom.doExtend,parameters.advancedOpt.doExtendCustom.extendReadsValue,parameters.advancedOpt.exonID,parameters.advancedOpt.ignoreDuplicates,parameters.advancedOpt.maxFragmentLength,parameters.advancedOpt.metagene,parameters.advancedOpt.minFragmentLength,parameters.advancedOpt.minMappingQuality,parameters.advancedOpt.samFlagExclude,parameters.advancedOpt.samFlagInclude,parameters.advancedOpt.showAdvancedOpt,parameters.advancedOpt.transcriptID,parameters.advancedOpt.transcript_id_designator,parameters.bamfiles.values,parameters.chromInfo,parameters.dbkey,parameters.mode.__current_case__,parameters.mode.binSize,parameters.mode.distanceBetweenBins,parameters.mode.modeOpt,parameters.mode.region_file.values,parameters.outRawCounts,parameters.region,processor_count,region_file,region_file_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
13465096,13465096,,,,,,,,,,,,,,,,,,,,,bam,10150086,,,,,,,,,,,,,,,,,,,,,bam,10174210.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,2016-10-29 15:03:02.751241,slurm_multi,1477753510.0,0,6.0,main_w3_handler2,2873867,14205940,False,,8417477,slurm,,132112168.0,corral-repl,,0,no,,0.0,,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50a41bae29e8b07c8'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5c958930e5171fd64'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5b49b81e43c91670b'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,10000,0,bins,,"""false""","""""",32.0,,,,33978264,1477753487.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.3.6.0,2.3.6.0,,2016-10-29 15:05:12.399578,91922,23.0
2027531112,2027531112,,,,,,,,,,,,,,,,,,,,,bam,2297588592,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,2016-10-28 18:16:02.048466,slurm_multi,1477679036.0,0,6.0,main_w3_handler2,2841702,14201968,False,,8413595,slurm,,132112168.0,corral-repl,,0,no,,0.0,,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5bcd6bdb544138714'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5fb0adf9b177604de'}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,10000,0,bins,,"""false""","""""",32.0,,,,33968230,1477678733.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.3.6.0,2.3.6.0,,2016-10-28 18:23:59.575148,84687,303.0
1023004065,1023004065,,,,,,,,,,,,,,,,,,,,,bam,975587681,,,,,,,,,,,,,,,,,,,,,bam,942528070.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,2016-11-02 03:14:21.090331,slurm_multi,1478087060.0,0,6.0,main_w4_handler2,2846309,14229561,False,,8439570,slurm,,132112168.0,corral-repl,,0,no,,0.0,,,,,,,,,,,,,,no,,,"[{'src': 'hdca', 'id': '14f6b5b9337bdc33'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",0,10000,0,bins,,"""false""","""""",32.0,,,,33531153,1478056604.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.3.6.0,2.3.6.0,,2016-11-02 11:44:22.134771,91783,30456.0
2662251030,2662251030,,,,,,,,,,,,,,,,,,,,,bam,1225010440,,,,,,,,,,,,,,,,,,,,,bam,1384633167.0,,,,,,,,,,,,,,,,,,,,,bam,1216822953.0,,,,,,,,,,,,,,,,,,,bam,1186733424.0,bam,,,,,,,,,bam,18786.0,18786.0,bed,bed,2016-11-02 17:16:02.947136,slurm_multi,1478108724.0,0,6.0,main_w3_handler2,2874751,14235396,False,,8444436,slurm,,132112168.0,corral-repl,,0,no,,1.0,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a50a739870c9190f'}]",false,2.0,custom,300,exon,false,0,false,0,1,,,yes,transcript,transcript_id,"[{'src': 'hda', 'id': 'bbd44e69cb8906b560cea518e4b54f66'}, {'src': 'hda', 'id': 'bbd44e69cb8906b59d31a9f3e6f5a8b1'}, {'src': 'hda', 'id': 'bbd44e69cb8906b530932558f5afc2d0'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5f514d53d359d5d58'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5b557c9a3e76b7d5a'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,,,BED-file,"[{'src': 'hda', 'id': 'bbd44e69cb8906b553fb7bee23220942'}]","""false""","""""",32.0,1462371.0,bed,,33465832,1478108154.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.3.6.0,2.3.6.0,,2016-11-02 17:45:26.494749,50986,570.0
147112175,147112175,,,,,,,,,,,,,,,,,,,,,bam,147198315,,,,,,,,,,,,,,,,,,,,,bam,147212629.0,,,,,,,,,,,,,,,,,,,,,bam,146081797.0,,,,,,,,,,,,,,,,,,,bam,148657820.0,bam,143591347.0,bam,,,,,,,bam,,,,,2016-11-03 01:39:35.422730,slurm_multi,1478142759.0,0,6.0,main_w3_handler2,2878931,14237655,False,,8446791,slurm,,132112168.0,corral-repl,,0,no,,0.0,,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5bd7280d5ffd7791d'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5184b92b0245bff14'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5e12f8720fdaa3eb0'}, {'src': 'hda', 'id': 'bbd44e69cb8906b56143aa214ce4b607'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5f98434060fe9b361'}, {'src': 'hda', 'id': 'bbd44e69cb8906b53b3fa489cdf72b25'}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,10000,0,bins,,"""false""","""""",32.0,,,,34049486,1478142675.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.3.6.0,2.3.6.0,,2016-11-03 03:12:43.582766,92842,84.0
147153838,147153838,,,,,,,,,,,,,,,,,,,,,bam,143573406,,,,,,,,,,,,,,,,,,,,,bam,146071927.0,,,,,,,,,,,,,,,,,,,,,bam,148614128.0,,,,,,,,,,,,,,,,,,,bam,147079479.0,bam,147194324.0,bam,,,,,,,bam,,,,,2016-11-03 01:49:20.428705,slurm_multi,1478143027.0,0,6.0,main_w4_handler2,2878931,14237686,False,,8446807,slurm,,132111800.0,corral-repl,,0,no,,0.0,,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f8fd4b9937e6d916'}, {'src': 'hda', 'id': 'bbd44e69cb8906b55dc0c531157e9d27'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5c7004f8b953b70e0'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5379b9c5379c5286e'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5c9a7f4bbf2d5c5e3'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5256aabb570d75cc7'}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,10000,0,bins,,"""false""","""""",32.0,,,,34049486,1478142959.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.3.6.0,2.3.6.0,,2016-11-03 03:17:09.539581,92842,68.0
147153838,147153838,,,,,,,,,,,,,,,,,,,,,bam,148614128,,,,,,,,,,,,,,,,,,,,,bam,147079479.0,,,,,,,,,,,,,,,,,,,,,bam,146071927.0,,,,,,,,,,,,,,,,,,,bam,147194324.0,bam,143573406.0,bam,,,,,,,bam,,,,,2016-11-03 04:04:10.670862,slurm_multi,1478146377.0,0,6.0,main_w4_handler2,2878991,14238068,False,,8447031,slurm,,132112168.0,corral-repl,,0,no,,0.0,,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e0dee41bb30982a0'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5325c451665f7552b'}, {'src': 'hda', 'id': 'bbd44e69cb8906b538f959a48e40d47d'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5c53cfcb9ec24545b'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5e407f3e730cdd53c'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5490b6d3aae1788fb'}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,10000,0,bins,,"""true""","""""",32.0,,,,34059392,1478146314.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.3.6.0,2.3.6.0,,2016-11-03 04:13:00.147882,92842,63.0
243958087,243958087,698518013.0,bam,873755167.0,bam,576165627.0,bam,888846943.0,bam,549363377.0,bam,,,,,,,,,,,bam,698518013,,,,,,,,,,,,,,,,,,,,,bam,576165627.0,,,,,,,,,,,,,,,,,,,,,bam,1016248518.0,,,,,,,,,,,,,,,,,,,bam,873755167.0,bam,888846943.0,bam,549363377.0,bam,243958087.0,bam,1016248518.0,bam,bam,,,,,2017-01-12 16:23:06.468559,slurm_multi,1484239505.0,0,6.0,main_w3_handler2,2382466,14750750,False,,8915364,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 26330659}, {'src': 'hda', 'id': 26330660}, {'src': 'hda', 'id': 26330661}, {'src': 'hda', 'id': 26330662}, {'src': 'hda', 'id': 26330665}, {'src': 'hda', 'id': 26330666}, {'src': 'hda', 'id': 26330667}, {'src': 'hda', 'id': 27905518}, {'src': 'hda', 'id': 27905519}, {'src': 'hda', 'id': 27905520}, {'src': 'hda', 'id': 27905521}, {'src': 'hda', 'id': 27905522}, {'src': 'hda', 'id': 27905524}, {'src': 'hda', 'id': 27905525}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,10000,0,bins,,"""false""","""""",32.0,,,,34830420,1484238441.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.3.6.0,2.3.6.0,,2017-01-12 16:45:07.367968,51408,1064.0
823823583,823823583,,,,,,,,,,,,,,,,,,,,,bam,737807149,,,,,,,,,,,,,,,,,,,,,bam,702482535.0,,,,,,,,,,,,,,,,,,,,,bam,685329293.0,,,,,,,,,,,,,,,,,,,bam,627121122.0,bam,786322753.0,bam,,,,,,,bam,,,,,2017-01-12 16:35:35.695130,slurm_multi,1484240092.0,0,6.0,main_w3_handler2,2925899,14750852,False,,8915597,slurm,,132112168.0,corral-repl,,0,no,,0.0,,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 27907658}, {'src': 'hda', 'id': 27907659}, {'src': 'hda', 'id': 27907660}, {'src': 'hda', 'id': 27907661}, {'src': 'hda', 'id': 27907662}, {'src': 'hda', 'id': 27623035}]","""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",0,10000,0,bins,,"""false""","""""",32.0,,,,35170344,1484239770.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.3.6.0,2.3.6.0,,2017-01-12 16:54:55.504062,17286,322.0
4343544084,4343544084,,,,,,,,,,,,,,,,,,,,,bam,2818720843,,,,,,,,,,,,,,,,,,,,,bam,3330508112.0,,,,,,,,,,,,,,,,,,,,,bam,3097889793.0,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,bam,,,,,2016-11-05 09:12:33.736826,slurm_multi,1478338204.0,0,6.0,main_w3_handler2,2804768,14259946,False,,8468570,slurm,,132111800.0,corral-repl,,0,no,,0.0,,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5146c4ba505286199'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5c10d3099b2f8c3ab'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5a8f44b1529f02b63'}, {'src': 'hda', 'id': 'bbd44e69cb8906b560a69e78696b8fc1'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,10000,0,bins,,"""true""","""""",32.0,,,,34080729,1478337354.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.3.6.0,2.3.6.0,,2016-11-05 09:30:06.996736,89181,850.0
4519557824,4519557824,,,,,,,,,,,,,,,,,,,,,bam,3075993907,,,,,,,,,,,,,,,,,,,,,bam,3369639342.0,,,,,,,,,,,,,,,,,,,,,bam,3563401817.0,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,bam,,,,,2016-11-04 06:07:53.911844,slurm_multi,1478266536.0,0,6.0,main_w4_handler2,2804768,14248194,False,,8460933,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e12489b5c77dca4a'}, {'src': 'hda', 'id': 'bbd44e69cb8906b55dae22992e6e166d'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5d7352547e0dbbed2'}, {'src': 'hda', 'id': 'bbd44e69cb8906b559f2b1fd9e3eeeb1'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,10000,0,bins,,"""true""","""""",32.0,,,,34080729,1478265356.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.3.6.0,2.3.6.0,,2016-11-04 13:35:39.071644,89181,1180.0
172724557,172724557,,,,,,,,,,,,,,,,,,,,,bam,121484510,,,,,,,,,,,,,,,,,,,,,bam,7458953.0,,,,,,,,,,,,,,,,,,,,,bam,7458953.0,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,bam,,,,,2016-11-04 18:20:32.440456,slurm_multi,1478287763.0,0,6.0,main_w4_handler2,2880205,14255117,False,,8463817,slurm,,132111800.0,corral-repl,,0,no,,0.0,,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56c2a97ff6f70f8cb'}, {'src': 'hda', 'id': 'bbd44e69cb8906b58ccc063dd12830fc'}, {'src': 'hda', 'id': 'bbd44e69cb8906b58a2fbbb3bb30e60b'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5787695ec2fef7e31'}]","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",0,10000,0,bins,,"""false""","""""",32.0,,,,34069974,1478287638.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.3.6.0,2.3.6.0,,2016-11-04 19:29:29.008690,4519,125.0
1871535207,1871535207,,,,,,,,,,,,,,,,,,,,,bam,1968880828,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,2016-11-07 14:26:50.907964,slurm_multi,1478530274.0,0,6.0,main_w4_handler2,2841702,14274846,False,,8483418,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b591f297859981ee67'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5130fe2b268f0208d'}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,10000,0,bins,,"""false""","""""",32.0,,,,33968230,1478529869.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.3.6.0,2.3.6.0,,2016-11-07 14:51:16.017440,84687,405.0
770503376,770503376,,,,,,,,,,,,,,,,,,,,,bam,788538898,,,,,,,,,,,,,,,,,,,,,bam,719097297.0,,,,,,,,,,,,,,,,,,,,,bam,857865884.0,,,,,,,,,,,,,,,,,,,bam,834274929.0,bam,719914360.0,bam,757282257.0,bam,876025390.0,bam,779170995.0,bam,bam,,,,,2016-11-07 15:26:22.584989,slurm_multi,1478534688.0,0,6.0,main_w3_handler2,2884441,14275441,False,,8483923,slurm,,132111800.0,corral-repl,,0,no,,0.0,,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59c1359181bae681a'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5b99648620c78f1ba'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5930a1da4a0ff46e6'}, {'src': 'hda', 'id': 'bbd44e69cb8906b59aba9aceb7f1ef06'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5bc5c9dead03ef596'}, {'src': 'hda', 'id': 'bbd44e69cb8906b548863c7dab1e1cee'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5631e8a888570bb8b'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5bce805ba96594c33'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5aa16cc57105043e4'}]","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",0,10000,0,bins,,"""false""","""""",32.0,,,,34049148,1478533659.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.3.6.0,2.3.6.0,,2016-11-07 16:04:54.423698,93636,1029.0
2132560850,2132560850,,,,,,,,,,,,,,,,,,,,,bam,2083937431,,,,,,,,,,,,,,,,,,,,,bam,1871535207.0,,,,,,,,,,,,,,,,,,,,,bam,1968880828.0,,,,,,,,,,,,,,,,,,,bam,1880181878.0,bam,,,,,,,,,bam,,,,,2016-11-07 15:32:59.771148,slurm_multi,1478534331.0,0,6.0,main_w3_handler2,2841702,14275535,False,,8483881,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b509e97262dd9f2998'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5065f7d5f1418a32a'}, {'src': 'hda', 'id': 'bbd44e69cb8906b51dcd973314c89702'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5130fe2b268f0208d'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5ab65c194cac479df'}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,10000,0,bins,,"""false""","""""",32.0,,,,33968230,1478533419.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.3.6.0,2.3.6.0,,2016-11-07 15:58:55.047262,84687,912.0
192501144,192501144,,,,,,,,,,,,,,,,,,,,,bam,198292574,,,,,,,,,,,,,,,,,,,,,bam,223525033.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,2016-11-07 16:15:18.844466,slurm_multi,1478535748.0,0,6.0,main_w4_handler2,2846309,14275875,False,,8484197,slurm,,132112168.0,corral-repl,,0,no,,0.0,,,,,,,,,,,,,,no,,,"[{'src': 'hdca', 'id': '913d19a9df243293'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",0,10000,0,bins,,"""false""","""""",32.0,,,,34116977,1478535503.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.3.6.0,2.3.6.0,,2016-11-07 16:22:29.553977,91783,245.0
2027531112,2027531112,,,,,,,,,,,,,,,,,,,,,bam,2297588592,,,,,,,,,,,,,,,,,,,,,bam,2745603594.0,,,,,,,,,,,,,,,,,,,,,bam,1740004834.0,,,,,,,,,,,,,,,,,,,bam,1977753365.0,bam,,,,,,,,,bam,,,,,2016-11-07 21:21:50.622327,slurm_multi,1478554901.0,0,6.0,main_w3_handler2,2841702,14277824,False,,8486236,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5bcd6bdb544138714'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5fb0adf9b177604de'}, {'src': 'hda', 'id': 'bbd44e69cb8906b586b1f05e3f1a39b8'}, {'src': 'hda', 'id': 'bbd44e69cb8906b59aa49cabf526503e'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5c9d693182039bbdd'}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,10000,0,bins,,"""false""","""""",32.0,,,,33968230,1478553975.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.3.6.0,2.3.6.0,,2016-11-07 21:41:44.815813,84687,926.0
1852203614,1852203614,,,,,,,,,,,,,,,,,,,,,bam,1968880828,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,2016-11-07 23:00:51.276342,slurm_multi,1478560307.0,0,6.0,main_w4_handler2,2841702,14278354,False,,8486796,slurm,,132111800.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53f3067a749ef1668'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5130fe2b268f0208d'}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,10000,0,bins,,"""false""","""""",32.0,,,,33968230,1478559883.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.3.6.0,2.3.6.0,,2016-11-07 23:11:49.956913,84687,424.0
5161419993,5161419993,,,,,,,,,,,,,,,,,,,,,bam,9198618721,,,,,,,,,,,,,,,,,,,,,bam,12196500374.0,,,,,,,,,,,,,,,,,,,,,bam,15095833425.0,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,bam,,,,,2016-11-08 00:31:30.783530,slurm_multi,1478569516.0,0,6.0,main_w3_handler2,2880075,14278675,False,,8487199,slurm,,132112168.0,corral-repl,,0,no,,0.0,,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c27a0ecf02324cfe'}, {'src': 'hda', 'id': 'bbd44e69cb8906b534552f1e7c11a80d'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5b010c7457b1e3a38'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5b3c0147fd42d00ee'}]","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",0,10000,0,bins,,"""false""","""""",32.0,,,,34080280,1478565219.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.3.6.0,2.3.6.0,,2016-11-08 01:45:18.605286,93750,4297.0
4343544084,4343544084,,,,,,,,,,,,,,,,,,,,,bam,2818720843,,,,,,,,,,,,,,,,,,,,,bam,3330508112.0,,,,,,,,,,,,,,,,,,,,,bam,3097889793.0,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,bam,,,,,2016-11-08 04:40:01.840136,slurm_multi,1478581232.0,0,6.0,main_w3_handler2,2804768,14279701,False,,8488249,slurm,,132112168.0,corral-repl,,0,no,,0.0,,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5146c4ba505286199'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5c10d3099b2f8c3ab'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5a8f44b1529f02b63'}, {'src': 'hda', 'id': 'bbd44e69cb8906b560a69e78696b8fc1'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,10000,0,bins,,"""false""","""""",32.0,,,,34080729,1478580202.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.3.6.0,2.3.6.0,,2016-11-08 05:00:34.049351,89181,1030.0
385162583,385162583,,,,,,,,,,,,,,,,,,,,,bam,352771042,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,2017-01-12 22:31:36.433839,slurm_multi,1484260475.0,0,6.0,main_w3_handler2,2947864,14754398,False,,8919247,slurm,,132112168.0,corral-repl,,0,no,,0.0,,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 27898820}, {'src': 'hda', 'id': 27898824}]","""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",0,10000,0,bins,,"""false""","""""",32.0,,,,35220056,1484260396.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.3.6.0,2.3.6.0,,2017-01-12 22:34:37.659592,97700,79.0
