create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input1,parameters.input1.values,parameters.sum,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-06-09 18:26:59.277757,slurm_normal,1497032991.0,0.0,,1.0,main_w3_handler0,3147114,16067383,False,,3286240,fasta,10155857.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29973766}]","""yes""",32.0,,38554450,1497032985.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: chips10/5.0.0,5.0.0,,2017-06-09 18:29:58.173918,,6.0
2017-06-09 18:26:57.665779,slurm_normal,1497033517.0,0.0,,1.0,main_w3_handler0,3147114,16067376,False,,3340431,fasta,10155954.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29973647}]","""yes""",32.0,,38554450,1497033511.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: chips10/5.0.0,5.0.0,,2017-06-09 18:38:46.394928,,6.0
2017-06-09 18:26:53.308297,slurm_normal,1497033207.0,0.0,,1.0,main_w3_handler1,3147114,16067358,False,,2413760,fasta,10155892.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29973628}]","""yes""",32.0,,38554450,1497033198.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: chips10/5.0.0,5.0.0,,2017-06-09 18:33:28.849165,,9.0
2017-06-09 18:26:54.555362,slurm_normal,1497033503.0,0.0,,1.0,main_w3_handler1,3147114,16067363,False,,2616117,fasta,10155934.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29973635}]","""yes""",32.0,,38554450,1497033376.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: chips10/5.0.0,5.0.0,,2017-06-09 18:38:26.454971,,127.0
2017-06-09 18:26:55.136821,slurm_normal,1497033743.0,0.0,,1.0,main_w3_handler1,3147114,16067365,False,,2884610,fasta,10155984.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29973637}]","""yes""",32.0,,38554450,1497033737.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: chips10/5.0.0,5.0.0,,2017-06-09 18:42:25.588935,,6.0
2017-06-09 18:26:54.861654,slurm_normal,1497033660.0,0.0,,1.0,main_w4_handler0,3147114,16067364,False,,3350348,fasta,10155966.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29973636}]","""yes""",32.0,,38554450,1497033650.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: chips10/5.0.0,5.0.0,,2017-06-09 18:41:05.221566,,10.0
2017-06-09 18:26:57.909674,slurm_normal,1497033700.0,0.0,,1.0,main_w4_handler0,3147114,16067377,False,,3362297,fasta,10155972.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29973648}]","""yes""",32.0,,38554450,1497033693.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: chips10/5.0.0,5.0.0,,2017-06-09 18:41:43.976979,,7.0
2017-06-09 18:26:58.987351,slurm_normal,1497033727.0,0.0,,1.0,main_w4_handler0,3147114,16067382,False,,4008342,fasta,10155981.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29973765}]","""yes""",32.0,,38554450,1497033724.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: chips10/5.0.0,5.0.0,,2017-06-09 18:42:11.099813,,3.0
2017-06-09 18:26:56.587071,slurm_normal,1497033676.0,0.0,,1.0,main_w4_handler0,3147114,16067371,False,,3320009,fasta,10155969.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29973643}]","""yes""",32.0,,38554450,1497033671.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: chips10/5.0.0,5.0.0,,2017-06-09 18:41:22.124353,,5.0
2017-06-09 18:26:58.759466,slurm_normal,1497033717.0,0.0,,1.0,main_w4_handler0,3147114,16067381,False,,3165632,fasta,10155974.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29973764}]","""yes""",32.0,,38554450,1497033713.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: chips10/5.0.0,5.0.0,,2017-06-09 18:41:59.972842,,4.0
2017-06-27 19:06:47.496932,slurm_normal,1498590433.0,0.0,,1.0,main_w3_handler1,1134280,16203505,False,,58727678,fasta,10279824.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30185268}]","""yes""",32.0,,38035224,1498590424.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: chips10/5.0.0,5.0.0,,2017-06-27 19:07:21.095722,26473.0,9.0
2017-10-03 12:28:08.252953,slurm_normal,1507033711.0,0.0,,1.0,main_w3_handler1,3274142,17008126,False,,11732,fasta,11064249.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31534064}]","""no""",32.0,,41018224,1507033707.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: chips10/5.0.0,5.0.0,,2017-10-03 12:28:36.213889,,4.0
2017-10-03 12:26:46.371746,slurm_normal,1507033637.0,0.0,,1.0,main_w3_handler1,3274142,17008099,False,,11732,fasta,11064231.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31534064}]","""yes""",32.0,,41018224,1507033633.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: chips10/5.0.0,5.0.0,,2017-10-03 12:27:28.235522,,4.0
2017-09-06 19:37:12.134728,slurm_normal,1504726655.0,0.0,,1.0,main_w4_handler1,3244643,16750473,False,,83188091,fasta,10819623.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 31128721}]","""yes""",32.0,,40312363,1504726647.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: chips10/5.0.0,5.0.0,,2017-09-06 19:37:43.726854,111043.0,8.0
2017-09-17 16:34:21.745647,slurm_normal,1505666073.0,0.0,,1.0,main_w3_handler1,2974870,16848394,False,,944633,fasta,10915285.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31281319}]","""yes""",32.0,,40193731,1505666068.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: chips10/5.0.0,5.0.0,,2017-09-17 16:34:36.496963,33225.0,5.0
2017-09-21 17:46:29.396197,slurm_normal,1506016201.0,0.0,,1.0,main_w3_handler1,3254777,16891392,False,,47014796,fasta,10959436.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31354290}]","""yes""",32.0,,40679184,1506016183.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: chips10/5.0.0,5.0.0,,2017-09-21 17:50:08.912867,100259.0,18.0
2017-09-21 16:56:38.759989,slurm_normal,1506013023.0,0.0,,1.0,main_w3_handler0,3254777,16891074,False,,68487694,fasta,10959083.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31351929}]","""yes""",32.0,,40679184,1506013017.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: chips10/5.0.0,5.0.0,,2017-09-21 16:57:08.399269,100259.0,6.0
2017-09-21 16:56:58.737880,slurm_normal,1506013066.0,0.0,,1.0,main_w4_handler0,3254777,16891076,False,,1832148,fasta,10959086.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31351888}]","""yes""",32.0,,40679184,1506013062.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: chips10/5.0.0,5.0.0,,2017-09-21 16:58:00.703431,100259.0,4.0
