chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,infile,infile_filetype,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.infile,parameters.infile.values,parameters.infile|__identifier__,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-07-15 05:09:27.156678,slurm_normal,1468559465.0,0,1.0,main_w1_handler0,2766856,13416982,False,27803,tabular,,7629240.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b552b1b11bf2ff4e91'}]",,32.0,,30362023.0,1468559460.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-07-15 05:11:06.855691,35039.0,5.0
,,2016-07-15 05:14:28.999611,slurm_normal,1468559741.0,0,1.0,main_w2_handler1,2766856,13417026,False,55474,tabular,,7629291.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b569e354624edd0747'}]",,32.0,,30362023.0,1468559736.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-07-15 05:15:42.690918,35039.0,5.0
,,2016-07-15 05:11:42.531366,slurm_normal,1468559542.0,0,1.0,main_w2_handler1,2766856,13416989,False,688,tabular,,7629248.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a077c73cb648a039'}]",,32.0,,30362023.0,1468559539.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-07-15 05:12:25.649670,35039.0,3.0
,,2016-07-15 05:14:26.482673,slurm_normal,1468559716.0,0,1.0,main_w2_handler1,2766856,13417025,False,25360,tabular,,7629284.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d8c64cf4282ad6d4'}]",,32.0,,30362023.0,1468559710.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-07-15 05:15:19.191928,35039.0,6.0
,,2016-07-15 05:11:39.651741,slurm_normal,1468559537.0,0,1.0,main_w1_handler0,2766856,13416984,False,192792,tabular,,7629244.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fb51ae131a397ea4'}]",,32.0,,30362023.0,1468559533.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-07-15 05:12:19.552054,35039.0,4.0
,,2016-07-15 05:14:34.909789,slurm_normal,1468559815.0,0,1.0,main_w1_handler1,2766856,13417034,False,325091,tabular,,7629305.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d618d7205068d7a2'}]",,32.0,,30362023.0,1468559810.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-07-15 05:16:56.344742,35039.0,5.0
,,2016-07-15 05:11:43.100837,slurm_normal,1468559541.0,0,1.0,main_w1_handler1,2766856,13416990,False,1146,tabular,,7629247.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51f15c64fd6494e2e'}]",,32.0,,30362023.0,1468559536.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-07-15 05:12:24.950833,35039.0,5.0
,,2016-07-15 05:11:46.122921,slurm_normal,1468559563.0,0,1.0,main_w1_handler0,2766856,13416993,False,4510,tabular,,7629253.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fc8dbd1ccbcfaa38'}]",,32.0,,30362023.0,1468559559.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-07-15 05:12:45.463313,35039.0,4.0
,,2016-07-15 05:11:47.614365,slurm_normal,1468559556.0,0,1.0,main_w2_handler0,2766856,13416996,False,4272,tabular,,7629251.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e61580dee4e613b7'}]",,32.0,,30362023.0,1468559551.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-07-15 05:12:38.504581,35039.0,5.0
,,2016-07-15 05:11:51.630930,slurm_normal,1468559603.0,0,1.0,main_w2_handler0,2766856,13417003,False,9550,tabular,,7629266.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fb53bd18e96a47d0'}]",,32.0,,30362023.0,1468559599.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-07-15 05:13:26.359741,35039.0,4.0
,,2016-07-15 05:11:50.978697,slurm_normal,1468559582.0,0,1.0,main_w2_handler0,2766856,13417002,False,7286,tabular,,7629260.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e4009c4ea778ee45'}]",,32.0,,30362023.0,1468559579.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-07-15 05:13:04.279978,35039.0,3.0
,,2016-07-15 05:17:03.347101,slurm_normal,1468559973.0,0,1.0,main_w1_handler1,2766856,13417081,False,3699,tabular,,7629345.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52a6c7b810259c9ba'}]",,32.0,,30362023.0,1468559970.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-07-15 05:19:35.175194,35039.0,3.0
,,2016-07-15 05:14:40.762848,slurm_normal,1468559764.0,0,1.0,main_w2_handler0,2766856,13417041,False,3053992,tabular,,7629295.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53c5d9ee8c5849668'}]",,32.0,,30362023.0,1468559758.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-07-15 05:16:07.776705,35039.0,6.0
,,2016-07-15 05:16:55.462857,slurm_normal,1468559927.0,0,1.0,main_w1_handler1,2766856,13417067,False,45811,tabular,,7629332.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5183aff301a9fde5d'}]",,32.0,,30362023.0,1468559922.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-07-15 05:18:51.134199,35039.0,5.0
,,2016-07-15 05:16:49.714302,slurm_normal,1468559863.0,0,1.0,main_w1_handler1,2766856,13417051,False,40536,tabular,,7629315.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53813c7e3ab5f0bbe'}]",,32.0,,30362023.0,1468559859.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-07-15 05:17:44.718395,35039.0,4.0
,,2016-07-15 05:11:52.182168,slurm_normal,1468559589.0,0,1.0,main_w1_handler1,2766856,13417004,False,20241,tabular,,7629263.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b581710392af939ebe'}]",,32.0,,30362023.0,1468559586.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-07-15 05:13:11.753959,35039.0,3.0
,,2016-07-15 05:16:51.923691,slurm_normal,1468559892.0,0,1.0,main_w1_handler1,2766856,13417059,False,672,tabular,,7629323.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a9a82cf1aa5c546a'}]",,32.0,,30362023.0,1468559887.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-07-15 05:18:15.639902,35039.0,5.0
,,2016-07-15 05:11:55.870073,slurm_normal,1468559587.0,0,1.0,main_w1_handler0,2766856,13417009,False,226313,tabular,,7629262.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5adad32dd523e1c1c'}]",,32.0,,30362023.0,1468559582.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-07-15 05:13:08.397323,35039.0,5.0
,,2016-07-15 05:16:53.436792,slurm_normal,1468559878.0,0,1.0,main_w1_handler0,2766856,13417063,False,70511,tabular,,7629320.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5947e053d76f3b7a7'}]",,32.0,,30362023.0,1468559873.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-07-15 05:18:00.567550,35039.0,5.0
,,2016-07-15 05:11:58.338735,slurm_normal,1468559612.0,0,1.0,main_w1_handler0,2766856,13417013,False,16837,tabular,,7629267.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b570fdd3a6e5a65def'}]",,32.0,,30362023.0,1468559608.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-07-15 05:13:35.005338,35039.0,4.0
,,2016-07-15 05:14:24.052872,slurm_normal,1468559715.0,0,1.0,main_w2_handler0,2766856,13417021,False,62816,tabular,,7629279.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55051d83f066f493f'}]",,32.0,,30362023.0,1468559710.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-07-15 05:15:17.614051,35039.0,5.0
,,2016-07-15 05:14:25.925362,slurm_normal,1468559715.0,0,1.0,main_w2_handler0,2766856,13417024,False,22318,tabular,,7629285.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5dc2a926f3aeb0c94'}]",,32.0,,30362023.0,1468559710.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-07-15 05:15:19.453771,35039.0,5.0
,,2016-07-15 05:16:49.909747,slurm_normal,1468559857.0,0,1.0,main_w2_handler0,2766856,13417052,False,62707,tabular,,7629314.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b503bf3c7be5e419a8'}]",,32.0,,30362023.0,1468559852.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-07-15 05:17:38.716157,35039.0,5.0
,,2016-07-15 05:17:00.797834,slurm_normal,1468559938.0,0,1.0,main_w2_handler0,2766856,13417077,False,1782,tabular,,7629338.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d60a5dc70cf5522d'}]",,32.0,,30362023.0,1468559933.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-07-15 05:18:59.692712,35039.0,5.0
,,2016-07-15 05:14:24.815045,slurm_normal,1468559716.0,0,1.0,main_w2_handler0,2766856,13417022,False,1086270,tabular,,7629281.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e633547b2bed1880'}]",,32.0,,30362023.0,1468559710.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-07-15 05:15:20.648975,35039.0,6.0
,,2016-07-15 05:14:45.620393,slurm_normal,1468559766.0,0,1.0,main_w2_handler0,2766856,13417046,False,78593,tabular,,7629297.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53de7d997979309c8'}]",,32.0,,30362023.0,1468559761.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-07-15 05:16:09.618649,35039.0,5.0
,,2016-07-15 05:14:34.397654,slurm_normal,1468559743.0,0,1.0,main_w2_handler0,2766856,13417033,False,1695550,tabular,,7629293.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b531b4d07ddf6e4f21'}]",,32.0,,30362023.0,1468559736.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-07-15 05:15:44.984303,35039.0,7.0
,,2016-07-15 05:16:50.621650,slurm_normal,1468559878.0,0,1.0,main_w2_handler0,2766856,13417055,False,14833,tabular,,7629322.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c90c5c57edb97bfe'}]",,32.0,,30362023.0,1468559873.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-07-15 05:17:59.892057,35039.0,5.0
,,2016-07-15 05:14:31.475315,slurm_normal,1468559740.0,0,1.0,main_w2_handler0,2766856,13417029,False,1158241,tabular,,7629292.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b547c037ee59e77f85'}]",,32.0,,30362023.0,1468559736.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-07-15 05:15:41.902063,35039.0,4.0
,,2016-07-15 05:14:37.286224,slurm_normal,1468559736.0,0,1.0,main_w1_handler0,2766856,13417037,False,90400,tabular,,7629289.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55bff7c27b314997e'}]",,32.0,,30362023.0,1468559733.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-07-15 05:15:38.832445,35039.0,3.0
,,2016-07-15 05:14:41.577273,slurm_normal,1468559738.0,0,1.0,main_w1_handler0,2766856,13417042,False,338088,tabular,,7629290.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b554724d615ba78a94'}]",,32.0,,30362023.0,1468559733.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-07-15 05:15:41.778481,35039.0,5.0
,,2016-07-15 05:14:32.156188,slurm_normal,1468559788.0,0,1.0,main_w1_handler1,2766856,13417030,False,827,tabular,,7629300.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58ad5ad4708007997'}]",,32.0,,30362023.0,1468559783.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-07-15 05:16:30.623694,35039.0,5.0
,,2016-07-15 05:16:53.945317,slurm_normal,1468559893.0,0,1.0,main_w1_handler1,2766856,13417064,False,123473,tabular,,7629325.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53282e9812b8237f3'}]",,32.0,,30362023.0,1468559890.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-07-15 05:18:17.020697,35039.0,3.0
,,2016-07-15 05:16:55.906703,slurm_normal,1468559929.0,0,1.0,main_w1_handler1,2766856,13417068,False,32273,tabular,,7629333.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fb9552e584ee20e9'}]",,32.0,,30362023.0,1468559925.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-07-15 05:18:51.936445,35039.0,4.0
,,2016-07-15 05:14:32.664907,slurm_normal,1468559787.0,0,1.0,main_w1_handler1,2766856,13417031,False,28414,tabular,,7629301.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b2b70f2a633dfcdd'}]",,32.0,,30362023.0,1468559783.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-07-15 05:16:30.731686,35039.0,4.0
,,2016-07-15 05:17:00.255929,slurm_normal,1468559930.0,0,1.0,main_w2_handler1,2766856,13417076,False,47915,tabular,,7629336.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5892ea08f5795a606'}]",,32.0,,30362023.0,1468559925.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-07-15 05:18:53.953538,35039.0,5.0
,,2016-07-15 05:14:42.353341,slurm_normal,1468559817.0,0,1.0,main_w2_handler1,2766856,13417043,False,92702,tabular,,7629307.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5bc4b2c92078ed0d3'}]",,32.0,,30362023.0,1468559813.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-07-15 05:16:59.446717,35039.0,4.0
,,2016-07-15 05:16:52.186717,slurm_normal,1468559871.0,0,1.0,main_w2_handler1,2766856,13417060,False,35898,tabular,,7629319.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5de5677ec42235335'}]",,32.0,,30362023.0,1468559867.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-07-15 05:17:53.378383,35039.0,4.0
,,2016-07-15 05:14:38.956361,slurm_normal,1468559814.0,0,1.0,main_w1_handler1,2766856,13417039,False,41310,tabular,,7629306.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57e1c9f15bfe3fbf7'}]",,32.0,,30362023.0,1468559810.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-07-15 05:16:55.622814,35039.0,4.0
,,2016-07-15 05:14:46.165348,slurm_normal,1468559847.0,0,1.0,main_w2_handler1,2766856,13417047,False,84187,tabular,,7629310.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54cc131ea80a38b5a'}]",,32.0,,30362023.0,1468559843.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-07-15 05:17:28.506643,35039.0,4.0
,,2016-07-15 05:16:50.317507,slurm_normal,1468559900.0,0,1.0,main_w2_handler1,2766856,13417054,False,283415,tabular,,7629326.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a02c45fa2a68218b'}]",,32.0,,30362023.0,1468559897.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-07-15 05:18:22.884243,35039.0,3.0
,,2016-07-15 05:16:58.102356,slurm_normal,1468559930.0,0,1.0,main_w2_handler1,2766856,13417073,False,2021,tabular,,7629335.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50f35d7775d50e120'}]",,32.0,,30362023.0,1468559925.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-07-15 05:18:53.703550,35039.0,5.0
,,2016-07-15 05:16:51.655105,slurm_normal,1468559853.0,0,1.0,main_w1_handler0,2766856,13417058,False,668,tabular,,7629312.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59c898b93005896d6'}]",,32.0,,30362023.0,1468559848.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-07-15 05:17:35.302883,35039.0,5.0
,,2016-07-15 05:16:52.323007,slurm_normal,1468559856.0,0,1.0,main_w1_handler0,2766856,13417061,False,24635,tabular,,7629313.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c12cee8363901326'}]",,32.0,,30362023.0,1468559852.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-07-15 05:17:38.016703,35039.0,4.0
,,2016-07-15 05:16:49.447837,slurm_normal,1468559871.0,0,1.0,main_w2_handler1,2766856,13417050,False,89862,tabular,,7629318.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ad57f0debc6ceba7'}]",,32.0,,30362023.0,1468559867.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-07-15 05:17:53.152202,35039.0,4.0
,,2016-07-15 05:16:55.114873,slurm_normal,1468559910.0,0,1.0,main_w2_handler0,2766856,13417066,False,16244,tabular,,7629331.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55ac72e28e02359d9'}]",,32.0,,30362023.0,1468559906.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-07-15 05:18:37.113744,35039.0,4.0
,,2016-07-15 05:16:52.831941,slurm_normal,1468559894.0,0,1.0,main_w1_handler1,2766856,13417062,False,24620,tabular,,7629324.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54a5c9480a95d5186'}]",,32.0,,30362023.0,1468559890.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-07-15 05:18:16.984534,35039.0,4.0
,,2016-07-15 05:17:02.872630,slurm_normal,1468559951.0,0,1.0,main_w1_handler1,2766856,13417080,False,2063,tabular,,7629342.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57acf4fad54100a3a'}]",,32.0,,30362023.0,1468559948.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-07-15 05:19:12.699943,35039.0,3.0
,,2016-07-15 05:16:50.941873,slurm_normal,1468559910.0,0,1.0,main_w2_handler0,2766856,13417056,False,43330,tabular,,7629328.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54e3735efdc113f0d'}]",,32.0,,30362023.0,1468559906.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-07-15 05:18:37.118004,35039.0,4.0
,,2016-07-15 05:17:03.904259,slurm_normal,1468559957.0,0,1.0,main_w1_handler0,2766856,13417082,False,13770,tabular,,7629344.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b598f5c70b230d4c84'}]",,32.0,,30362023.0,1468559953.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-07-15 05:19:18.321888,35039.0,4.0
,,2016-07-15 05:17:02.421225,slurm_normal,1468559936.0,0,1.0,main_w1_handler0,2766856,13417079,False,1208,tabular,,7629337.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ef23d264f60cef14'}]",,32.0,,30362023.0,1468559931.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-07-15 05:18:58.638571,35039.0,5.0
