create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,inputA,inputA_filetype,inputB,inputB_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.c_and_o_argument_repeat,parameters.chromInfo,parameters.dbkey,parameters.genome.__current_case__,parameters.genome.genome_choose,parameters.header,parameters.inputA,parameters.inputA.values,parameters.inputB,parameters.inputB.values,parameters.overlap,parameters.reciprocal,parameters.split,parameters.strand,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-02-05 15:34:37.167111,slurm_normal,1454686515.0,0,1.0,main_w2_handler0,2576932,11722906,False,,313413,bed,95932480,bed,5979030.roundup,slurm,,132112168.0,corral-repl,,"[{""__index__"": 0, ""operation"": ""mean"", ""col"": ""4""}, {""__index__"": 1, ""operation"": ""collapse"", ""col"": ""4""}, {""__index__"": 2, ""operation"": ""sum"", ""col"": ""4""}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,False,"""False""",23205550,,23199647,,"""1e-09""","""False""","""False""","""""",32.0,,27735016,1454686502.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.22.1,2.22.1,,2016-02-05 15:35:20.178352,77412.0,13.0
2016-02-05 15:37:50.364669,slurm_normal,1454686700.0,0,1.0,main_w2_handler1,2576932,11722928,False,,137894,bed,95932480,bed,5979092.roundup,slurm,,132112168.0,corral-repl,,"[{""__index__"": 0, ""operation"": ""mean"", ""col"": ""4""}, {""__index__"": 1, ""operation"": ""collapse"", ""col"": ""4""}, {""__index__"": 2, ""operation"": ""sum"", ""col"": ""4""}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,False,"""False""",23197100,,23199647,,"""1e-09""","""False""","""False""","""""",32.0,,27735016,1454686691.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.22.1,2.22.1,,2016-02-05 15:38:26.727476,77412.0,9.0
2016-02-05 15:34:38.681406,slurm_normal,1454686530.0,0,1.0,main_w2_handler1,2576932,11722907,False,,313413,bed,129427200,bed,5979038.roundup,slurm,,132112168.0,corral-repl,,"[{""__index__"": 0, ""operation"": ""mean"", ""col"": ""4""}, {""__index__"": 1, ""operation"": ""collapse"", ""col"": ""4""}, {""__index__"": 2, ""operation"": ""sum"", ""col"": ""4""}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,False,"""False""",23205550,,23199648,,"""1e-09""","""False""","""False""","""""",32.0,,27735016,1454686522.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.22.1,2.22.1,,2016-02-05 15:35:37.410958,77412.0,8.0
2016-02-05 15:39:32.490633,slurm_normal,1454686814.0,0,1.0,main_w2_handler1,2576932,11722943,False,,372119,bed,95932480,bed,5979141.roundup,slurm,,132112168.0,corral-repl,,"[{""__index__"": 0, ""operation"": ""mean"", ""col"": ""4""}, {""__index__"": 1, ""operation"": ""collapse"", ""col"": ""4""}, {""__index__"": 2, ""operation"": ""sum"", ""col"": ""4""}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,False,"""False""",23188044,,23199647,,"""1e-09""","""False""","""False""","""""",32.0,,27735016,1454686797.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.22.1,2.22.1,,2016-02-05 15:40:20.505605,77412.0,17.0
2016-02-05 15:39:35.796097,slurm_normal,1454686823.0,0,1.0,main_w1_handler1,2576932,11722946,False,,372119,bed,72920816,bed,5979148.roundup,slurm,,132112168.0,corral-repl,,"[{""__index__"": 0, ""operation"": ""mean"", ""col"": ""4""}, {""__index__"": 1, ""operation"": ""collapse"", ""col"": ""4""}, {""__index__"": 2, ""operation"": ""sum"", ""col"": ""4""}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,False,"""False""",23188044,,23199652,,"""1e-09""","""False""","""False""","""""",32.0,,27735016,1454686813.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.22.1,2.22.1,,2016-02-05 15:40:29.492429,77412.0,10.0
2016-02-05 15:40:59.824954,slurm_normal,1454686907.0,0,1.0,main_w1_handler2,2576932,11722964,False,,467481,bed,144297500,bed,5979171.roundup,slurm,,132112168.0,corral-repl,,"[{""__index__"": 0, ""operation"": ""mean"", ""col"": ""4""}, {""__index__"": 1, ""operation"": ""collapse"", ""col"": ""4""}, {""__index__"": 2, ""operation"": ""sum"", ""col"": ""4""}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,False,"""False""",23197103,,23199654,,"""1e-09""","""False""","""False""","""""",32.0,,27735016,1454686900.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.22.1,2.22.1,,2016-02-05 15:41:52.083789,77412.0,7.0
2016-02-05 15:39:34.851480,slurm_normal,1454686836.0,0,1.0,main_w1_handler2,2576932,11722945,False,,372119,bed,96648945,bed,5979151.roundup,slurm,,132112168.0,corral-repl,,"[{""__index__"": 0, ""operation"": ""mean"", ""col"": ""4""}, {""__index__"": 1, ""operation"": ""collapse"", ""col"": ""4""}, {""__index__"": 2, ""operation"": ""sum"", ""col"": ""4""}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,False,"""False""",23188044,,23199650,,"""1e-09""","""False""","""False""","""""",32.0,,27735016,1454686826.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.22.1,2.22.1,,2016-02-05 15:40:40.016928,77412.0,10.0
2016-02-05 15:37:53.196609,slurm_normal,1454686738.0,0,1.0,main_w1_handler0,2576932,11722931,False,,137894,bed,72920816,bed,5979104.roundup,slurm,,132112168.0,corral-repl,,"[{""__index__"": 0, ""operation"": ""mean"", ""col"": ""4""}, {""__index__"": 1, ""operation"": ""collapse"", ""col"": ""4""}, {""__index__"": 2, ""operation"": ""sum"", ""col"": ""4""}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,False,"""False""",23197100,,23199652,,"""1e-09""","""False""","""False""","""""",32.0,,27735016,1454686727.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.22.1,2.22.1,,2016-02-05 15:39:07.914089,77412.0,11.0
2016-02-05 15:37:52.353786,slurm_normal,1454686723.0,0,1.0,main_w2_handler0,2576932,11722930,False,,137894,bed,96648945,bed,5979100.roundup,slurm,,132112168.0,corral-repl,,"[{""__index__"": 0, ""operation"": ""mean"", ""col"": ""4""}, {""__index__"": 1, ""operation"": ""collapse"", ""col"": ""4""}, {""__index__"": 2, ""operation"": ""sum"", ""col"": ""4""}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,False,"""False""",23197100,,23199650,,"""1e-09""","""False""","""False""","""""",32.0,,27735016,1454686714.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.22.1,2.22.1,,2016-02-05 15:38:49.273897,77412.0,9.0
2016-02-05 15:37:54.011812,slurm_normal,1454686739.0,0,1.0,main_w2_handler0,2576932,11722932,False,,137894,bed,144297500,bed,5979106.roundup,slurm,,132112168.0,corral-repl,,"[{""__index__"": 0, ""operation"": ""mean"", ""col"": ""4""}, {""__index__"": 1, ""operation"": ""collapse"", ""col"": ""4""}, {""__index__"": 2, ""operation"": ""sum"", ""col"": ""4""}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,False,"""False""",23197100,,23199654,,"""1e-09""","""False""","""False""","""""",32.0,,27735016,1454686730.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.22.1,2.22.1,,2016-02-05 15:39:07.492674,77412.0,9.0
2016-02-05 15:40:57.045765,slurm_normal,1454686963.0,0,1.0,main_w1_handler0,2576932,11722958,False,,467481,bed,136263920,bed,5979180.roundup,slurm,,132112168.0,corral-repl,,"[{""__index__"": 0, ""operation"": ""mean"", ""col"": ""4""}, {""__index__"": 1, ""operation"": ""collapse"", ""col"": ""4""}, {""__index__"": 2, ""operation"": ""sum"", ""col"": ""4""}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,False,"""False""",23197103,,23199643,,"""1e-09""","""False""","""False""","""""",32.0,,27735016,1454686932.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.22.1,2.22.1,,2016-02-05 15:42:45.157085,77412.0,31.0
2016-02-05 15:39:33.530671,slurm_normal,1454686805.0,0,1.0,main_w1_handler1,2576932,11722944,False,,372119,bed,129427200,bed,5979136.roundup,slurm,,132112168.0,corral-repl,,"[{""__index__"": 0, ""operation"": ""mean"", ""col"": ""4""}, {""__index__"": 1, ""operation"": ""collapse"", ""col"": ""4""}, {""__index__"": 2, ""operation"": ""sum"", ""col"": ""4""}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,False,"""False""",23188044,,23199648,,"""1e-09""","""False""","""False""","""""",32.0,,27735016,1454686794.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.22.1,2.22.1,,2016-02-05 15:40:09.140039,77412.0,11.0
2016-02-05 15:40:57.597605,slurm_normal,1454686963.0,0,1.0,main_w1_handler1,2576932,11722960,False,,467481,bed,95932480,bed,5979166.roundup,slurm,,132112168.0,corral-repl,,"[{""__index__"": 0, ""operation"": ""mean"", ""col"": ""4""}, {""__index__"": 1, ""operation"": ""collapse"", ""col"": ""4""}, {""__index__"": 2, ""operation"": ""sum"", ""col"": ""4""}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,False,"""False""",23197103,,23199647,,"""1e-09""","""False""","""False""","""""",32.0,,27735016,1454686878.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.22.1,2.22.1,,2016-02-05 15:42:48.935444,77412.0,85.0
2016-02-05 15:39:31.758440,slurm_normal,1454686814.0,0,1.0,main_w2_handler0,2576932,11722942,False,,372119,bed,136263920,bed,5979138.roundup,slurm,,132112168.0,corral-repl,,"[{""__index__"": 0, ""operation"": ""mean"", ""col"": ""4""}, {""__index__"": 1, ""operation"": ""collapse"", ""col"": ""4""}, {""__index__"": 2, ""operation"": ""sum"", ""col"": ""4""}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,False,"""False""",23188044,,23199643,,"""1e-09""","""False""","""False""","""""",32.0,,27735016,1454686796.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.22.1,2.22.1,,2016-02-05 15:40:20.249813,77412.0,18.0
2016-02-05 15:40:59.131681,slurm_normal,1454686884.0,0,1.0,main_w1_handler1,2576932,11722963,False,,467481,bed,72920816,bed,5979165.roundup,slurm,,132112168.0,corral-repl,,"[{""__index__"": 0, ""operation"": ""mean"", ""col"": ""4""}, {""__index__"": 1, ""operation"": ""collapse"", ""col"": ""4""}, {""__index__"": 2, ""operation"": ""sum"", ""col"": ""4""}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,False,"""False""",23197103,,23199652,,"""1e-09""","""False""","""False""","""""",32.0,,27735016,1454686878.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.22.1,2.22.1,,2016-02-05 15:41:30.530739,77412.0,6.0
2016-02-05 15:40:58.593580,slurm_normal,1454686911.0,0,1.0,main_w2_handler1,2576932,11722962,False,,467481,bed,96648945,bed,5979173.roundup,slurm,,132112168.0,corral-repl,,"[{""__index__"": 0, ""operation"": ""mean"", ""col"": ""4""}, {""__index__"": 1, ""operation"": ""collapse"", ""col"": ""4""}, {""__index__"": 2, ""operation"": ""sum"", ""col"": ""4""}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,False,"""False""",23197103,,23199650,,"""1e-09""","""False""","""False""","""""",32.0,,27735016,1454686903.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.22.1,2.22.1,,2016-02-05 15:41:55.967732,77412.0,8.0
2016-02-04 16:44:39.517935,slurm_normal,1454604624.0,0,1.0,main_w2_handler1,2588959,11711549,False,,308189248,bed,669,bed,5969434.roundup,slurm,,132112168.0,corral-repl,,"[{""__index__"": 0, ""operation"": ""mean"", ""col"": ""4""}, {""__index__"": 1, ""operation"": ""collapse"", ""col"": ""4""}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,False,"""False""",23187401,,23187342,,"""1e-09""","""False""","""False""","""""",32.0,,28101892,1454604582.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.22.1,2.22.1,,2016-02-04 16:50:29.805420,,42.0
2016-02-04 16:54:31.098460,slurm_normal,1454604918.0,0,1.0,main_w2_handler1,2588959,11711627,False,,188056355,bed,669,bed,5969472.roundup,slurm,,132112168.0,corral-repl,,"[{""__index__"": 0, ""operation"": ""mean"", ""col"": ""4""}, {""__index__"": 1, ""operation"": ""collapse"", ""col"": ""4""}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,False,"""False""",23187367,,23187342,,"""1e-09""","""False""","""False""","""""",32.0,,28101892,1454604894.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.22.1,2.22.1,,2016-02-04 16:55:21.135587,,24.0
2016-02-04 17:04:54.539105,slurm_normal,1454605535.0,0,1.0,main_w2_handler1,2588959,11711740,False,,669,bed,188056355,bed,5969560.roundup,slurm,,132112168.0,corral-repl,,"[{""__index__"": 0, ""operation"": ""mean"", ""col"": ""4""}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,False,"""False""",23187342,,23187367,,"""1e-09""","""False""","""False""","""""",32.0,,28101892,1454605529.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.22.1,2.22.1,,2016-02-04 17:05:40.193638,,6.0
2016-02-04 17:01:01.015213,slurm_normal,1454605358.0,0,1.0,main_w2_handler1,2588959,11711688,False,,188056355,bed,669,bed,5969527.roundup,slurm,,132112168.0,corral-repl,,"[{""__index__"": 0, ""operation"": ""mean"", ""col"": ""4""}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,False,"""False""",23187367,,23187342,,"""1e-09""","""False""","""False""","""""",32.0,,28101892,1454605289.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.22.1,2.22.1,,2016-02-04 17:02:46.362425,,69.0
2016-02-04 17:07:02.874182,slurm_normal,1454605652.0,0,1.0,main_w1_handler2,2588959,11711749,False,,669,bed,188056355,bed,5969574.roundup,slurm,,132112168.0,corral-repl,,"[{""__index__"": 0, ""operation"": ""mean"", ""col"": ""4""}, {""__index__"": 1, ""operation"": ""collapse"", ""col"": ""4""}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,False,"""False""",23187342,,23187367,,"""1e-09""","""False""","""False""","""""",32.0,,28101892,1454605645.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.22.1,2.22.1,,2016-02-04 17:07:34.136173,,7.0
2016-02-04 17:53:21.966437,slurm_normal,1454608446.0,0,1.0,main_w1_handler2,2576932,11712076,False,,372119,bed,62805912,bed,5969887.roundup,slurm,,132112168.0,corral-repl,,"[{""__index__"": 0, ""operation"": ""mean"", ""col"": ""4""}, {""__index__"": 1, ""operation"": ""collapse"", ""col"": ""4""}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,False,"""False""",23188044,,23186917,,"""1e-09""","""False""","""False""","""""",32.0,,27735016,1454608438.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.22.1,2.22.1,,2016-02-04 17:54:10.102143,77412.0,8.0
2016-02-04 17:52:47.548523,slurm_normal,1454608398.0,0,1.0,main_w1_handler0,2576932,11712074,False,,372119,bed,62805912,bed,5969883.roundup,slurm,,132112168.0,corral-repl,,"[{""__index__"": 0, ""operation"": ""mean"", ""col"": ""4""}, {""__index__"": 1, ""operation"": ""concat"", ""col"": ""4""}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,False,"""False""",23188044,,23186917,,"""1e-09""","""False""","""False""","""""",32.0,,27735016,1454608389.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.22.1,2.22.1,,2016-02-04 17:53:23.486123,77412.0,9.0
2016-02-05 11:56:20.997569,slurm_normal,1454673559.0,0,1.0,main_w2_handler1,2576932,11717920,False,,257420,bed,144297500,bed,5975611.roundup,slurm,,132112168.0,corral-repl,,"[{""__index__"": 0, ""operation"": ""mean"", ""col"": ""4""}, {""__index__"": 1, ""operation"": ""collapse"", ""col"": ""4""}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,False,"""False""",23197112,,23197123,,"""1e-09""","""False""","""False""","""""",32.0,,27735016,1454673553.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.22.1,2.22.1,,2016-02-05 11:59:23.354021,77412.0,6.0
2016-02-05 12:25:25.175909,slurm_normal,1454675154.0,0,1.0,main_w1_handler1,2576932,11718649,False,,372119,bed,95932480,bed,5975955.roundup,slurm,,132112168.0,corral-repl,,"[{""__index__"": 0, ""operation"": ""mean"", ""col"": ""4""}, {""__index__"": 1, ""operation"": ""collapse"", ""col"": ""4""}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,False,"""False""",23188044,,23197449,,"""1e-09""","""False""","""False""","""""",32.0,,27735016,1454675149.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.22.1,2.22.1,,2016-02-05 12:25:57.433839,77412.0,5.0
2016-02-05 12:23:45.727958,slurm_normal,1454675051.0,0,1.0,main_w1_handler0,2576932,11718629,False,,137894,bed,129427200,bed,5975926.roundup,slurm,,132112168.0,corral-repl,,"[{""__index__"": 0, ""operation"": ""mean"", ""col"": ""4""}, {""__index__"": 1, ""operation"": ""collapse"", ""col"": ""4""}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,False,"""False""",23197100,,23197453,,"""1e-09""","""False""","""False""","""""",32.0,,27735016,1454675043.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.22.1,2.22.1,,2016-02-05 12:24:16.076590,77412.0,8.0
2016-02-05 12:21:14.235736,slurm_normal,1454674934.0,0,1.0,main_w1_handler0,2576932,11718553,False,,257420,bed,96648945,bed,5975875.roundup,slurm,,132112168.0,corral-repl,,"[{""__index__"": 0, ""operation"": ""mean"", ""col"": ""4""}, {""__index__"": 1, ""operation"": ""collapse"", ""col"": ""4""}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,False,"""False""",23197112,,23197456,,"""1e-09""","""False""","""False""","""""",32.0,,27735016,1454674927.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.22.1,2.22.1,,2016-02-05 12:22:22.659118,77412.0,7.0
2016-02-05 12:23:47.583967,slurm_normal,1454675052.0,0,1.0,main_w1_handler1,2576932,11718631,False,,137894,bed,72920816,bed,5975927.roundup,slurm,,132112168.0,corral-repl,,"[{""__index__"": 0, ""operation"": ""mean"", ""col"": ""4""}, {""__index__"": 1, ""operation"": ""collapse"", ""col"": ""4""}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,False,"""False""",23197100,,23197460,,"""1e-09""","""False""","""False""","""""",32.0,,27735016,1454675046.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.22.1,2.22.1,,2016-02-05 12:24:15.655547,77412.0,6.0
2016-02-05 12:21:13.045668,slurm_normal,1454674905.0,0,1.0,main_w2_handler0,2576932,11718550,False,,257420,bed,129427200,bed,5975862.roundup,slurm,,132112168.0,corral-repl,,"[{""__index__"": 0, ""operation"": ""mean"", ""col"": ""4""}, {""__index__"": 1, ""operation"": ""collapse"", ""col"": ""4""}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,False,"""False""",23197112,,23197453,,"""1e-09""","""False""","""False""","""""",32.0,,27735016,1454674898.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.22.1,2.22.1,,2016-02-05 12:21:50.182644,77412.0,7.0
2016-02-05 12:26:49.300258,slurm_normal,1454675258.0,0,1.0,main_w1_handler0,2576932,11718681,False,,467481,bed,144297500,bed,5975987.roundup,slurm,,132112168.0,corral-repl,,"[{""__index__"": 0, ""operation"": ""mean"", ""col"": ""4""}, {""__index__"": 1, ""operation"": ""collapse"", ""col"": ""4""}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,False,"""False""",23197103,,23197123,,"""1e-09""","""False""","""False""","""""",32.0,,27735016,1454675250.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.22.1,2.22.1,,2016-02-05 12:27:42.286280,77412.0,8.0
2016-02-05 12:23:48.024782,slurm_normal,1454675090.0,0,1.0,main_w2_handler0,2576932,11718632,False,,137894,bed,144297500,bed,5975934.roundup,slurm,,132112168.0,corral-repl,,"[{""__index__"": 0, ""operation"": ""mean"", ""col"": ""4""}, {""__index__"": 1, ""operation"": ""collapse"", ""col"": ""4""}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,False,"""False""",23197100,,23197123,,"""1e-09""","""False""","""False""","""""",32.0,,27735016,1454675079.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.22.1,2.22.1,,2016-02-05 12:24:55.546750,77412.0,11.0
2016-02-05 12:25:27.886116,slurm_normal,1454675159.0,0,1.0,main_w2_handler0,2576932,11718651,False,,372119,bed,96648945,bed,5975956.roundup,slurm,,132112168.0,corral-repl,,"[{""__index__"": 0, ""operation"": ""mean"", ""col"": ""4""}, {""__index__"": 1, ""operation"": ""collapse"", ""col"": ""4""}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,False,"""False""",23188044,,23197456,,"""1e-09""","""False""","""False""","""""",32.0,,27735016,1454675152.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.22.1,2.22.1,,2016-02-05 12:26:09.373117,77412.0,7.0
2016-02-05 12:23:45.072952,slurm_normal,1454675057.0,0,1.0,main_w1_handler0,2576932,11718628,False,,137894,bed,95932480,bed,5975925.roundup,slurm,,132112168.0,corral-repl,,"[{""__index__"": 0, ""operation"": ""mean"", ""col"": ""4""}, {""__index__"": 1, ""operation"": ""collapse"", ""col"": ""4""}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,False,"""False""",23197100,,23197449,,"""1e-09""","""False""","""False""","""""",32.0,,27735016,1454675044.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.22.1,2.22.1,,2016-02-05 12:24:27.239424,77412.0,13.0
2016-02-05 12:21:16.990784,slurm_normal,1454674946.0,0,1.0,main_w2_handler0,2576932,11718557,False,,257420,bed,144297500,bed,5975883.roundup,slurm,,132112168.0,corral-repl,,"[{""__index__"": 0, ""operation"": ""mean"", ""col"": ""4""}, {""__index__"": 1, ""operation"": ""collapse"", ""col"": ""4""}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,False,"""False""",23197112,,23197123,,"""1e-09""","""False""","""False""","""""",32.0,,27735016,1454674939.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.22.1,2.22.1,,2016-02-05 12:22:40.311462,77412.0,7.0
2016-02-05 12:25:23.432040,slurm_normal,1454675154.0,0,1.0,main_w2_handler1,2576932,11718648,False,,372119,bed,136263920,bed,5975953.roundup,slurm,,132112168.0,corral-repl,,"[{""__index__"": 0, ""operation"": ""mean"", ""col"": ""4""}, {""__index__"": 1, ""operation"": ""collapse"", ""col"": ""4""}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,False,"""False""",23188044,,23197447,,"""1e-09""","""False""","""False""","""""",32.0,,27735016,1454675146.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.22.1,2.22.1,,2016-02-05 12:26:01.089289,77412.0,8.0
2016-02-05 12:23:44.535949,slurm_normal,1454675102.0,0,1.0,main_w1_handler2,2576932,11718625,False,,137894,bed,136263920,bed,5975939.roundup,slurm,,132112168.0,corral-repl,,"[{""__index__"": 0, ""operation"": ""mean"", ""col"": ""4""}, {""__index__"": 1, ""operation"": ""collapse"", ""col"": ""4""}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,False,"""False""",23197100,,23197447,,"""1e-09""","""False""","""False""","""""",32.0,,27735016,1454675094.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.22.1,2.22.1,,2016-02-05 12:25:06.654104,77412.0,8.0
2016-02-05 12:21:15.108090,slurm_normal,1454674930.0,0,1.0,main_w2_handler0,2576932,11718554,False,,257420,bed,72920816,bed,5975871.roundup,slurm,,132112168.0,corral-repl,,"[{""__index__"": 0, ""operation"": ""mean"", ""col"": ""4""}, {""__index__"": 1, ""operation"": ""collapse"", ""col"": ""4""}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,False,"""False""",23197112,,23197460,,"""1e-09""","""False""","""False""","""""",32.0,,27735016,1454674924.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.22.1,2.22.1,,2016-02-05 12:22:27.753427,77412.0,6.0
2016-02-05 12:23:46.803960,slurm_normal,1454675080.0,0,1.0,main_w2_handler0,2576932,11718630,False,,137894,bed,96648945,bed,5975933.roundup,slurm,,132112168.0,corral-repl,,"[{""__index__"": 0, ""operation"": ""mean"", ""col"": ""4""}, {""__index__"": 1, ""operation"": ""collapse"", ""col"": ""4""}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,False,"""False""",23197100,,23197456,,"""1e-09""","""False""","""False""","""""",32.0,,27735016,1454675075.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.22.1,2.22.1,,2016-02-05 12:24:45.942964,77412.0,5.0
2016-02-05 12:23:43.997508,slurm_normal,1454675084.0,0,1.0,main_w1_handler2,2576932,11718624,False,,137894,bed,136263920,bed,5975932.roundup,slurm,,132112168.0,corral-repl,,"[{""__index__"": 0, ""operation"": ""mean"", ""col"": ""4""}, {""__index__"": 1, ""operation"": ""collapse"", ""col"": ""4""}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,False,"""False""",23197100,,23197447,,"""1e-09""","""False""","""False""","""""",32.0,,27735016,1454675072.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.22.1,2.22.1,,2016-02-05 12:24:53.227819,77412.0,12.0
