chromInfo,chromInfo_filetype,corData,corData_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.corData,parameters.corData.values,parameters.corMethod,parameters.dbkey,parameters.outFileCorMatrix,parameters.outFileFormat,parameters.plotting_type.__current_case__,parameters.plotting_type.colorMap,parameters.plotting_type.plotNumbers,parameters.plotting_type.plotTitle,parameters.plotting_type.whatToPlot,parameters.plotting_type.zMax,parameters.plotting_type.zMin,parameters.removeOutliers,parameters.skipZeros,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,1819671,deeptools_coverage_matrix,2016-09-06 23:50:45.478724,slurm_normal,1473205886.0,0,1.0,main_w4_handler1,2771636,13793497,False,,8013989.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d5df2bf148d59fcd'}]","""spearman""","""hg19""","""true""","""png""",0,RdYlBu,false,,heatmap,,,"""false""","""false""",32.0,,31578981.0,1473205864.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.3.0,2.2.3.0,,2016-09-06 23:51:30.560755,73080,22.0
,,1819671,deeptools_coverage_matrix,2016-09-06 23:54:55.573097,slurm_normal,1473206128.0,0,1.0,main_w3_handler1,2771636,13793522,False,,8014010.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d5df2bf148d59fcd'}]","""spearman""","""hg19""","""true""","""png""",0,RdYlBu,true,,heatmap,,,"""false""","""false""",32.0,,31578981.0,1473206114.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.3.0,2.2.3.0,,2016-09-06 23:55:31.968769,73080,14.0
,,513709,deeptools_coverage_matrix,2016-10-01 04:33:07.099813,slurm_normal,1475296614.0,0,1.0,main_w3_handler0,2694982,13986853,False,,8206466.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Zea_mays_B73_RefGen_v2.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50682f35567a1d58b'}]","""spearman""","""Zea_mays_B73_RefGen_v2""","""false""","""png""",0,autumn,true,,heatmap,,,"""false""","""false""",32.0,,33372236.0,1475296458.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.3.0,2.2.3.0,,2016-10-01 04:36:56.720192,84133,156.0
,,780389,deeptools_coverage_matrix,2016-09-07 09:11:50.587797,slurm_normal,1473239689.0,0,1.0,main_w4_handler1,2739523,13795509,False,,8015957.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c0e7f67e45e298ba'}]","""spearman""","""mm9""","""false""","""png""",0,RdYlBu,true,,heatmap,,,"""true""","""true""",32.0,,32792813.0,1473239673.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.3.0,2.2.3.0,,2016-09-07 09:14:50.718910,36650,16.0
,,780389,deeptools_coverage_matrix,2016-09-07 09:30:17.472326,slurm_normal,1473240641.0,0,1.0,main_w4_handler0,2739523,13795637,False,,8016065.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c0e7f67e45e298ba'}]","""pearson""","""mm9""","""false""","""png""",0,RdYlBu,true,,heatmap,,,"""false""","""false""",32.0,,32792813.0,1473240636.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.3.0,2.2.3.0,,2016-09-07 09:30:43.619589,36650,5.0
,,1185267,deeptools_coverage_matrix,2016-10-02 01:43:38.796840,slurm_normal,1475372982.0,0,1.0,main_w4_handler1,2694982,13989381,False,,8208878.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Zea_mays_B73_RefGen_v2.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5138c6f77b74f9edb'}]","""spearman""","""Zea_mays_B73_RefGen_v2""","""false""","""png""",0,YlOrRd,false,Spearman correlation,heatmap,,,"""false""","""false""",32.0,,33372236.0,1475372689.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.3.0,2.2.3.0,,2016-10-02 01:49:44.884694,84133,293.0
,,513709,deeptools_coverage_matrix,2016-10-01 03:52:13.645809,slurm_normal,1475294128.0,0,1.0,main_w4_handler0,2694982,13986734,False,,8206348.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Zea_mays_B73_RefGen_v2.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50682f35567a1d58b'}]","""spearman""","""Zea_mays_B73_RefGen_v2""","""false""","""png""",0,RdYlBu,false,,heatmap,,,"""false""","""false""",32.0,,33372236.0,1475293992.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.3.0,2.2.3.0,,2016-10-01 03:55:31.630696,84133,136.0
,,513709,deeptools_coverage_matrix,2016-10-01 04:54:22.679212,slurm_normal,1475297782.0,0,1.0,main_w3_handler1,2694982,13986896,False,,8206509.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Zea_mays_B73_RefGen_v2.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50682f35567a1d58b'}]","""pearson""","""Zea_mays_B73_RefGen_v2""","""false""","""png""",0,YlOrRd,true,,heatmap,,,"""false""","""false""",32.0,,33372236.0,1475297739.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.3.0,2.2.3.0,,2016-10-01 04:56:24.720157,84133,43.0
,,1185267,deeptools_coverage_matrix,2016-10-02 01:16:33.261251,slurm_normal,1475371119.0,0,1.0,main_w3_handler1,2694982,13989317,False,,8208819.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Zea_mays_B73_RefGen_v2.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5138c6f77b74f9edb'}]","""pearson""","""Zea_mays_B73_RefGen_v2""","""false""","""png""",0,ocean,false,Pearson_noskip0s_oceanR,heatmap,1.0,-0.25,"""false""","""true""",32.0,,33372236.0,1475371061.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.3.0,2.2.3.0,,2016-10-02 01:18:41.069480,84133,58.0
,,27365,deeptools_coverage_matrix,2016-09-07 09:39:47.519585,slurm_normal,1473241209.0,0,1.0,main_w4_handler0,2739523,13795676,False,,8016113.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b594f16a4693fa91df'}]","""pearson""","""mm9""","""false""","""png""",0,RdYlBu,true,,heatmap,,,"""false""","""false""",32.0,,32792813.0,1473241202.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.3.0,2.2.3.0,,2016-09-07 09:40:12.364565,36650,7.0
,,27365,deeptools_coverage_matrix,2016-09-07 09:29:41.980456,slurm_normal,1473240610.0,0,1.0,main_w3_handler1,2739523,13795631,False,,8016060.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b594f16a4693fa91df'}]","""spearman""","""mm9""","""false""","""png""",0,RdYlBu,true,,heatmap,,,"""false""","""false""",32.0,,32792813.0,1473240597.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.3.0,2.2.3.0,,2016-09-07 09:30:11.996068,36650,13.0
,,513709,deeptools_coverage_matrix,2016-10-01 05:00:50.124432,slurm_normal,1475298182.0,0,1.0,main_w3_handler0,2694982,13986906,False,,8206520.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Zea_mays_B73_RefGen_v2.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50682f35567a1d58b'}]","""spearman""","""Zea_mays_B73_RefGen_v2""","""false""","""png""",0,YlOrRd,true,,heatmap,,,"""false""","""false""",32.0,,33372236.0,1475298129.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.3.0,2.2.3.0,,2016-10-01 05:03:10.238973,84133,53.0
,,780389,deeptools_coverage_matrix,2016-09-07 09:25:11.563639,slurm_normal,1473240349.0,0,1.0,main_w3_handler0,2739523,13795596,False,,8016034.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c0e7f67e45e298ba'}]","""spearman""","""mm9""","""false""","""png""",0,RdYlBu,false,,heatmap,,,"""false""","""false""",32.0,,32792813.0,1473240334.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.3.0,2.2.3.0,,2016-09-07 09:25:53.623195,36650,15.0
,,780389,deeptools_coverage_matrix,2016-09-07 09:26:02.588306,slurm_normal,1473240388.0,0,1.0,main_w3_handler0,2739523,13795601,False,,8016038.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c0e7f67e45e298ba'}]","""spearman""","""mm9""","""false""","""png""",1,,,,scatterplot,,,"""false""","""false""",32.0,,32792813.0,1473240381.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.3.0,2.2.3.0,,2016-09-07 09:26:31.187747,36650,7.0
,,780389,deeptools_coverage_matrix,2016-09-07 09:26:29.212939,slurm_normal,1473240421.0,0,1.0,main_w3_handler0,2739523,13795602,False,,8016039.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c0e7f67e45e298ba'}]","""spearman""","""mm9""","""false""","""png""",0,RdYlBu,true,,heatmap,,,"""false""","""false""",32.0,,32792813.0,1473240409.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.3.0,2.2.3.0,,2016-09-07 09:27:05.264574,36650,12.0
,,513709,deeptools_coverage_matrix,2016-10-01 04:18:26.721688,slurm_normal,1475295621.0,0,1.0,main_w4_handler0,2694982,13986819,False,,8206424.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Zea_mays_B73_RefGen_v2.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50682f35567a1d58b'}]","""spearman""","""Zea_mays_B73_RefGen_v2""","""false""","""png""",0,RdYlGn,true,,heatmap,,,"""false""","""false""",32.0,,33372236.0,1475295567.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.3.0,2.2.3.0,,2016-10-01 04:20:25.316858,84133,54.0
,,513709,deeptools_coverage_matrix,2016-10-01 04:12:41.350327,slurm_normal,1475295275.0,0,1.0,main_w3_handler0,2694982,13986803,False,,8206409.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Zea_mays_B73_RefGen_v2.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50682f35567a1d58b'}]","""spearman""","""Zea_mays_B73_RefGen_v2""","""false""","""png""",0,Accent,true,,heatmap,,,"""false""","""false""",32.0,,33372236.0,1475295205.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.3.0,2.2.3.0,,2016-10-01 04:14:36.844768,84133,70.0
,,513709,deeptools_coverage_matrix,2016-10-01 04:41:29.234699,slurm_normal,1475297007.0,0,1.0,main_w4_handler0,2694982,13986862,False,,8206483.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Zea_mays_B73_RefGen_v2.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50682f35567a1d58b'}]","""spearman""","""Zea_mays_B73_RefGen_v2""","""false""","""png""",0,YlOrRd_r,true,,heatmap,,,"""false""","""false""",32.0,,33372236.0,1475296956.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.3.0,2.2.3.0,,2016-10-01 04:43:30.559544,84133,51.0
,,1185267,deeptools_coverage_matrix,2016-10-01 18:06:23.608234,slurm_normal,1475345492.0,0,1.0,main_w3_handler0,2694982,13988472,False,,8208018.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Zea_mays_B73_RefGen_v2.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5138c6f77b74f9edb'}]","""pearson""","""Zea_mays_B73_RefGen_v2""","""false""","""png""",0,ocean,true,,heatmap,,,"""false""","""true""",32.0,,33372236.0,1475345374.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.3.0,2.2.3.0,,2016-10-01 18:11:34.950662,84133,118.0
,,10493494,deeptools_coverage_matrix,2016-09-30 12:27:01.936401,slurm_normal,1475238771.0,0,1.0,main_w3_handler0,2826662,13981964,False,,8201400.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b532b972274bccefb8'}]","""pearson""","""hg19""","""false""","""pdf""",0,RdYlBu,true,,heatmap,,,"""false""","""true""",32.0,,33234053.0,1475238556.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.3.0,2.2.3.0,,2016-09-30 12:32:54.207090,90870,215.0
,,1185267,deeptools_coverage_matrix,2016-10-01 11:59:11.274445,slurm_normal,1475323476.0,0,1.0,main_w3_handler0,2694982,13987611,False,,8207226.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Zea_mays_B73_RefGen_v2.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5138c6f77b74f9edb'}]","""spearman""","""Zea_mays_B73_RefGen_v2""","""false""","""png""",0,YlOrRd,true,,heatmap,,,"""false""","""false""",32.0,,33372236.0,1475323254.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.3.0,2.2.3.0,,2016-10-01 12:04:39.121671,84133,222.0
,,1345886,deeptools_coverage_matrix,2016-09-30 17:34:00.723387,slurm_normal,1475257671.0,0,1.0,main_w4_handler0,2826662,13984037,False,,8203375.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50036d6deef81f670'}]","""pearson""","""hg19""","""false""","""png""",1,,,,scatterplot,,,"""false""","""false""",32.0,,33234053.0,1475257354.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.3.0,2.2.3.0,,2016-09-30 17:47:56.797842,90870,317.0
,,643514,deeptools_coverage_matrix,2016-09-30 18:04:06.549317,slurm_normal,1475259050.0,0,1.0,main_w4_handler0,2828294,13984244,False,,8203539.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5092cab0e303fcc23'}]","""spearman""","""mm9""","""false""","""png""",0,RdYlBu,false,,heatmap,,,"""false""","""false""",32.0,,33141850.0,1475258799.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.3.0,2.2.3.0,,2016-09-30 18:10:57.901148,71381,251.0
,,1185267,deeptools_coverage_matrix,2016-10-01 18:28:49.691870,slurm_normal,1475346890.0,0,1.0,main_w3_handler0,2694982,13988536,False,,8208090.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Zea_mays_B73_RefGen_v2.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5138c6f77b74f9edb'}]","""pearson""","""Zea_mays_B73_RefGen_v2""","""false""","""png""",0,ocean_r,true,Pearson_noskip0s_oceanR,heatmap,1.0,-0.25,"""false""","""true""",32.0,,33372236.0,1475346839.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.3.0,2.2.3.0,,2016-10-01 18:34:52.412535,84133,51.0
,,1185267,deeptools_coverage_matrix,2016-10-02 01:41:36.856651,slurm_normal,1475372637.0,0,1.0,main_w4_handler0,2694982,13989377,False,,8208874.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Zea_mays_B73_RefGen_v2.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5138c6f77b74f9edb'}]","""pearson""","""Zea_mays_B73_RefGen_v2""","""false""","""png""",0,ocean,false,Pearson correlation,heatmap,,,"""false""","""true""",32.0,,33372236.0,1475372568.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.3.0,2.2.3.0,,2016-10-02 01:43:58.973181,84133,69.0
,,1185267,deeptools_coverage_matrix,2016-10-01 17:29:22.297544,slurm_normal,1475343379.0,0,1.0,main_w3_handler0,2694982,13988372,False,,8207922.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Zea_mays_B73_RefGen_v2.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5138c6f77b74f9edb'}]","""pearson""","""Zea_mays_B73_RefGen_v2""","""false""","""png""",0,gist_heat,true,,heatmap,,,"""true""","""true""",32.0,,33372236.0,1475343186.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.3.0,2.2.3.0,,2016-10-01 17:36:19.998369,84133,193.0
,,825086,deeptools_coverage_matrix,2016-09-06 19:24:59.231271,slurm_normal,1473189924.0,0,1.0,main_w4_handler1,2714516,13791121,False,,8011532.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5db8e3d73a522a786'}]","""spearman""","""mm10""","""false""","""png""",1,,,,scatterplot,,,"""false""","""false""",32.0,,32799967.0,1473189915.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.3.0,2.2.3.0,,2016-09-06 19:25:28.181361,84889,9.0
,,839988,deeptools_coverage_matrix,2016-09-06 19:26:26.030110,slurm_normal,1473190015.0,0,1.0,main_w4_handler1,2714516,13791139,False,,8011551.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52ebd6eaf6e4e672f'}]","""spearman""","""mm10""","""false""","""png""",1,,,,scatterplot,,,"""true""","""false""",32.0,,32799967.0,1473190006.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.3.0,2.2.3.0,,2016-09-06 19:27:00.653436,84889,9.0
,,839988,deeptools_coverage_matrix,2016-09-06 19:24:28.878656,slurm_normal,1473189891.0,0,1.0,main_w4_handler0,2714516,13791115,False,,8011524.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52ebd6eaf6e4e672f'}]","""spearman""","""mm10""","""false""","""png""",1,,,,scatterplot,,,"""false""","""false""",32.0,,32799967.0,1473189882.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.3.0,2.2.3.0,,2016-09-06 19:24:57.009367,84889,9.0
,,1827100,deeptools_coverage_matrix,2016-10-01 19:00:54.417658,slurm_normal,1475348611.0,0,1.0,main_w3_handler1,2809811,13988665,False,,8208200.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59530d61f5d0c4017'}]","""pearson""","""hg38""","""false""","""png""",0,RdYlBu,false,,heatmap,,,"""false""","""false""",32.0,,32476181.0,1475348604.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.3.0,2.2.3.0,,2016-10-01 19:03:33.468729,88912,7.0
,,1185267,deeptools_coverage_matrix,2016-10-02 01:15:31.186317,slurm_normal,1475371123.0,0,1.0,main_w4_handler0,2694982,13989315,False,,8208818.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Zea_mays_B73_RefGen_v2.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5138c6f77b74f9edb'}]","""pearson""","""Zea_mays_B73_RefGen_v2""","""false""","""png""",0,RdYlBu,false,Pearson_default,heatmap,,,"""true""","""true""",32.0,,33372236.0,1475371018.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.3.0,2.2.3.0,,2016-10-02 01:18:45.198772,84133,105.0
,,1185267,deeptools_coverage_matrix,2016-10-02 01:44:21.006185,slurm_normal,1475372777.0,0,1.0,main_w3_handler0,2694982,13989383,False,,8208880.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Zea_mays_B73_RefGen_v2.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5138c6f77b74f9edb'}]","""spearman""","""Zea_mays_B73_RefGen_v2""","""false""","""png""",0,YlOrRd,true,Spearman ,heatmap,,,"""false""","""true""",32.0,,33372236.0,1475372723.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.3.0,2.2.3.0,,2016-10-02 01:46:20.740737,84133,54.0
,,1185267,deeptools_coverage_matrix,2016-10-02 01:35:56.712280,slurm_normal,1475372275.0,0,1.0,main_w3_handler0,2694982,13989368,False,,8208865.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Zea_mays_B73_RefGen_v2.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5138c6f77b74f9edb'}]","""pearson""","""Zea_mays_B73_RefGen_v2""","""false""","""png""",0,ocean,false,Pearson_skip0s_oceanR,heatmap,1.0,-0.35,"""false""","""true""",32.0,,33372236.0,1475372200.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.3.0,2.2.3.0,,2016-10-02 01:37:57.807813,84133,75.0
,,1185267,deeptools_coverage_matrix,2016-10-02 01:00:51.887281,slurm_normal,1475370288.0,0,1.0,main_w3_handler1,2694982,13989287,False,,8208789.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Zea_mays_B73_RefGen_v2.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5138c6f77b74f9edb'}]","""pearson""","""Zea_mays_B73_RefGen_v2""","""false""","""png""",0,RdYlBu,true,Pearson_default,heatmap,,,"""false""","""true""",32.0,,33372236.0,1475370189.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.3.0,2.2.3.0,,2016-10-02 01:04:50.011583,84133,99.0
,,1185267,deeptools_coverage_matrix,2016-10-02 02:11:57.969504,slurm_normal,1475374526.0,0,1.0,main_w4_handler1,2694982,13989440,False,,8208933.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Zea_mays_B73_RefGen_v2.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5138c6f77b74f9edb'}]","""pearson""","""Zea_mays_B73_RefGen_v2""","""false""","""png""",0,seismic,false,Pearson_skip0s_seismic,heatmap,,,"""false""","""true""",32.0,,33372236.0,1475374447.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.3.0,2.2.3.0,,2016-10-02 02:15:28.818344,84133,79.0
,,1185267,deeptools_coverage_matrix,2016-10-02 01:28:13.631235,slurm_normal,1475371837.0,0,1.0,main_w4_handler0,2694982,13989349,False,,8208850.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Zea_mays_B73_RefGen_v2.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5138c6f77b74f9edb'}]","""pearson""","""Zea_mays_B73_RefGen_v2""","""false""","""png""",0,ocean,false,Pearson_skip0s_ocean,heatmap,,,"""false""","""true""",32.0,,33372236.0,1475371761.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.3.0,2.2.3.0,,2016-10-02 01:30:39.707665,84133,76.0
