chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.distance,parameters.input1,parameters.input1.values,parameters.minregions,parameters.returntype,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-12-10 13:16:43.575909,slurm_normal,1449753442.0,0,,1.0,main_w1_handler2,2534465,11138569,False,,4342499,bedgraph,5407302.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""1""",22387525,,"""2""","""1""",32.0,,26140718.0,1449753433.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2015-12-10 13:17:25.490313,12752.0,9.0
,,2015-12-10 14:01:31.973588,slurm_normal,1449756147.0,0,,1.0,main_w2_handler1,2534465,11138864,False,,2590861,bedgraph,5407731.roundup,slurm,,132112168.0,corral-repl,,"""82e81bac9f4611e5be25005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""1""",22388048,,"""2""","""1""",32.0,,26140718.0,1449756139.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2015-12-10 14:02:30.773342,12752.0,8.0
,,2015-09-22 16:11:53.423926,slurm_normal,1442938345.0,0,,1.0,main_w1_handler0,2444480,10382915,False,,8110941,bed,4664130.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""1""",21205211,,"""1""","""1""",32.0,,25189340.0,1442938338.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2015-09-22 16:12:32.095728,69285.0,7.0
,,2015-09-23 09:15:05.029417,slurm_normal,1442999739.0,0,,1.0,main_w1_handler0,2441967,10389809,False,,3516,bed,4670231.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""1""",21219389,,"""2""","""1""",32.0,,25057975.0,1442999734.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2015-09-23 09:15:43.994148,46022.0,5.0
,,2015-09-10 18:07:47.686409,slurm_normal,1441909893.0,0,,1.0,main_w1_handler2,2432630,10296954,False,,1183226670,bed,4581987.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""1""",21073685,,"""2""","""1""",32.0,,25087887.0,1441908485.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2015-09-10 18:31:36.375611,68856.0,1408.0
,,2015-09-22 16:32:23.715567,slurm_normal,1442939572.0,0,,1.0,main_w2_handler1,2441967,10383070,False,,24711,interval,4664278.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""1""",21144896,,"""2""","""1""",32.0,,25057975.0,1442939567.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2015-09-22 16:32:59.161295,46022.0,5.0
,,2015-09-09 18:57:30.001656,slurm_normal,1441825085.0,0,,1.0,main_w1_handler2,2433626,10289211,False,,0,bed,4574554.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""150""",21062167,,"""2""","""1""",32.0,,25091317.0,1441825078.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2015-09-09 18:58:10.984336,,7.0
,,2015-09-09 18:55:32.303627,slurm_normal,1441824960.0,0,,1.0,main_w2_handler1,2433626,10289207,False,,398,bed,4574548.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""",21061622,,"""2""","""1""",32.0,,25091317.0,1441824953.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2015-09-09 18:56:03.045115,,7.0
,,2015-09-09 19:03:59.874335,slurm_normal,1441825467.0,0,,1.0,main_w1_handler0,2433626,10289251,False,,796,bed,4574588.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""200""",21062230,,"""1""","""1""",32.0,,25091317.0,1441825459.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2015-09-09 19:04:31.390672,,8.0
,,2015-09-09 20:09:22.937118,slurm_normal,1441832061.0,0,,1.0,main_w1_handler1,2433626,10289736,False,,3388039260,bed,4575044.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""150""",21063393,,"""1""","""1""",32.0,,25092336.0,1441829386.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2015-09-09 20:54:26.151710,68944.0,2675.0
,,2016-04-26 11:45:53.566542,slurm_normal,1461671173.0,0,,1.0,main_w1_handler0,2645603,12622368,False,,1856317,bed,6825608.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""15000""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b536cd4f2006129be6'}]","""3""","""1""",32.0,,29829935.0,1461671169.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2016-04-26 11:46:17.513328,29502.0,4.0
,,2016-04-26 11:46:22.532844,slurm_normal,1461671195.0,0,,1.0,main_w2_handler0,2645603,12622373,False,,2377675,bed,6825621.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""15000""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5110fb5bc76a54299'}]","""3""","""1""",32.0,,29829935.0,1461671191.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2016-04-26 11:46:37.162465,29502.0,4.0
,,2015-12-10 14:51:24.912720,slurm_normal,1449759113.0,0,,1.0,main_w2_handler0,2534728,11139535,False,,2554418,interval,5408465.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""1""",22388746,,"""1""","""1""",32.0,,26140718.0,1449759105.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2015-12-10 14:51:57.786169,12752.0,8.0
,,2015-09-10 16:00:15.574835,slurm_normal,1441900904.0,0,,1.0,main_w1_handler2,2428857,10295688,False,,15677908,bed,4580734.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-1""",21059030,,"""20""","""1""",32.0,,24855920.0,1441900841.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2015-09-10 16:01:48.144049,55351.0,63.0
,,2015-09-10 16:00:49.651870,slurm_normal,1441900889.0,0,,1.0,main_w1_handler2,2428857,10295689,False,,15677908,bed,4580738.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-1""",21059030,,"""20""","""3""",32.0,,24855920.0,1441900870.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2015-09-10 16:01:34.473309,55351.0,19.0
,,2015-09-10 19:04:11.974507,slurm_normal,1441911884.0,0,,1.0,main_w2_handler0,2428857,10297344,False,,12376647,bed,4582410.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-1""",21074211,,"""20""","""1""",32.0,,24855920.0,1441911866.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2015-09-10 19:04:47.998429,55351.0,18.0
,,2015-09-10 19:04:27.121179,slurm_normal,1441911903.0,0,,1.0,main_w2_handler0,2428857,10297346,False,,12376647,bed,4582415.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-1""",21074211,,"""20""","""3""",32.0,,24855920.0,1441911890.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2015-09-10 19:05:05.016017,55351.0,13.0
,,2015-09-11 14:02:11.786336,slurm_normal,1441980331.0,0,,1.0,main_w2_handler1,2428858,10302150,False,,12315808,bed,4587051.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-1""",21083174,,"""20""","""3""",32.0,,24855920.0,1441980287.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2015-09-11 14:05:33.630770,55351.0,44.0
,,2015-09-11 14:01:29.432739,slurm_normal,1441980333.0,0,,1.0,main_w2_handler1,2428858,10302144,False,,12315808,bed,4587050.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-1""",21083174,,"""20""","""1""",32.0,,24855920.0,1441980285.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2015-09-11 14:05:38.281676,55351.0,48.0
,,2015-09-11 14:53:00.341377,slurm_normal,1441983349.0,0,,1.0,main_w2_handler0,2394553,10302911,False,,3909278,bed,4587849.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-1""",21084373,,"""20""","""1""",32.0,,24855920.0,1441983342.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2015-09-11 14:55:50.833599,55351.0,7.0
,,2015-09-11 14:53:15.012598,slurm_normal,1441983357.0,0,,1.0,main_w1_handler1,2394553,10302913,False,,3909278,bed,4587853.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-1""",21084373,,"""20""","""3""",32.0,,24855920.0,1441983347.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2015-09-11 14:56:00.103088,55351.0,10.0
,,2015-09-11 16:06:01.316821,slurm_normal,1441987807.0,0,,1.0,main_w2_handler1,2384520,10303653,False,,4135819,bed,4588381.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-1""",21085361,,"""20""","""1""",32.0,,24855920.0,1441987751.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2015-09-11 16:10:12.542171,55351.0,56.0
,,2015-09-11 16:06:10.754741,slurm_normal,1441987766.0,0,,1.0,main_w1_handler2,2384520,10303656,False,,4135819,bed,4588382.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-1""",21085361,,"""20""","""3""",32.0,,24855920.0,1441987753.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2015-09-11 16:09:28.398897,55351.0,13.0
,,2015-09-11 17:16:10.605372,slurm_normal,1441991924.0,0,,1.0,main_w2_handler1,2394558,10304014,False,,4478253,bed,4588734.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-1""",21085970,,"""20""","""1""",32.0,,24855920.0,1441991910.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2015-09-11 17:18:45.574972,55351.0,14.0
,,2015-09-11 17:41:47.032817,slurm_normal,1441993491.0,0,,1.0,main_w2_handler1,2384520,10304161,False,,4245206,bed,4588862.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-1""",21086148,,"""20""","""3""",32.0,,24855920.0,1441993480.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2015-09-11 17:44:54.273941,55351.0,11.0
,,2015-09-11 17:39:40.823471,slurm_normal,1441993376.0,0,,1.0,main_w1_handler0,2394553,10304145,False,,4021249,bed,4588848.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-1""",21086141,,"""20""","""3""",32.0,,24855920.0,1441993367.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2015-09-11 17:42:58.698975,55351.0,9.0
,,2015-09-11 17:47:47.347817,slurm_normal,1441993697.0,0,,1.0,main_w2_handler1,2384656,10304207,False,,4950048,bed,4588885.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-1""",21086134,,"""20""","""1""",32.0,,24855920.0,1441993687.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2015-09-11 17:48:21.048997,55351.0,10.0
,,2015-09-11 17:47:58.630060,slurm_normal,1441993706.0,0,,1.0,main_w1_handler2,2384656,10304209,False,,4950048,bed,4588886.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-1""",21086134,,"""20""","""3""",32.0,,24855920.0,1441993698.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2015-09-11 17:48:30.907119,55351.0,8.0
,,2015-09-11 17:16:24.918403,slurm_normal,1441991911.0,0,,1.0,main_w2_handler0,2394558,10304018,False,,4478253,bed,4588733.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-1""",21085970,,"""20""","""3""",32.0,,24855920.0,1441991902.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2015-09-11 17:18:34.182376,55351.0,9.0
,,2015-09-11 17:41:36.469703,slurm_normal,1441993492.0,0,,1.0,main_w2_handler0,2384520,10304156,False,,4245206,bed,4588866.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-1""",21086148,,"""20""","""1""",32.0,,24855920.0,1441993484.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2015-09-11 17:44:56.387994,55351.0,8.0
,,2015-09-11 17:45:43.257795,slurm_normal,1441993738.0,0,,1.0,main_w1_handler1,2394558,10304199,False,,4594110,bed,4588895.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-1""",21086237,,"""20""","""3""",32.0,,24855920.0,1441993727.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2015-09-11 17:49:01.406241,55351.0,11.0
,,2015-09-11 17:39:31.056977,slurm_normal,1441993371.0,0,,1.0,main_w2_handler1,2394553,10304144,False,,4021249,bed,4588847.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-1""",21086141,,"""20""","""1""",32.0,,24855920.0,1441993361.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2015-09-11 17:42:52.355338,55351.0,10.0
,,2015-09-11 17:45:31.515470,slurm_normal,1441993766.0,0,,1.0,main_w1_handler2,2394558,10304197,False,,4594110,bed,4588893.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-1""",21086237,,"""20""","""1""",32.0,,24855920.0,1441993724.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2015-09-11 17:49:28.791691,55351.0,42.0
,,2015-09-11 18:44:11.224009,slurm_normal,1441997271.0,0,,1.0,main_w1_handler1,2428857,10304594,False,,12068399,bed,4589324.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-1""",21086804,,"""20""","""3""",32.0,,24855920.0,1441997255.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2015-09-11 18:47:55.240637,55351.0,16.0
,,2015-09-11 18:43:58.344160,slurm_normal,1441997269.0,0,,1.0,main_w2_handler0,2428857,10304592,False,,12068399,bed,4589323.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-1""",21086804,,"""20""","""1""",32.0,,24855920.0,1441997251.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2015-09-11 18:47:53.641588,55351.0,18.0
,,2015-09-13 00:42:16.203614,slurm_normal,1442104986.0,0,,1.0,main_w2_handler1,2437243,10308931,False,,351,interval,4593619.roundup,slurm,,132112168.0,corral-repl,,"""38f6e09a59b011e581f3005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""50000""",21094644,,"""1""","""1""",32.0,,25151684.0,1442104982.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2015-09-13 00:43:08.161598,32945.0,4.0
,,2015-09-13 01:16:10.587948,slurm_normal,1442107008.0,0,,1.0,main_w2_handler0,2437258,10309134,False,,5579,interval,4593818.roundup,slurm,,132112168.0,corral-repl,,"""f0b27c9a59b411e58dea005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""50000""",21094859,,"""1""","""1""",32.0,,25151684.0,1442107003.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2015-09-13 01:16:50.846282,32945.0,5.0
,,2017-04-07 19:29:22.118069,slurm_normal,1491593798.0,0,,1.0,main_w3_handler1,3064142,15525916,False,,1673317,bed,9652377.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""","""1""",,"[{'src': 'hda', 'id': 29125886}]","""2""","""1""",32.0,,37199612.0,1491593545.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2017-04-07 19:37:13.134816,,253.0
,,2015-09-14 19:02:06.163309,slurm_normal,1442257350.0,0,,1.0,main_w1_handler2,2438748,10317721,False,,4033959,bed,4602148.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-1""",21107916,,"""1""","""1""",32.0,,24677151.0,1442257342.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2015-09-14 19:02:36.066452,64938.0,8.0
,,2015-09-23 17:01:46.397561,slurm_normal,1443027756.0,0,,1.0,main_w2_handler1,2447377,10397926,False,,223271,bedgraph,4676814.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""1""",21228579,,"""2""","""1""",32.0,,25104197.0,1443027739.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2015-09-23 17:02:39.623991,68374.0,17.0
,,2016-01-29 03:20:36.289250,slurm_normal,1454037781.0,0,,1.0,main_w1_handler2,2581845,11627757,False,,70898,interval,5891873.roundup,slurm,,132112168.0,corral-repl,,"""3df660fec63711e5ab70005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""50000""",23075518,,"""1""","""1""",32.0,,27511107.0,1454037776.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2016-01-29 03:23:03.441650,32945.0,5.0
,,2016-01-29 03:36:06.353304,slurm_normal,1454038620.0,0,,1.0,main_w2_handler0,2581857,11627917,False,,9233,interval,5891938.roundup,slurm,,132112168.0,corral-repl,,"""67a176bcc63911e58d20005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""50000""",23075706,,"""1""","""1""",32.0,,27511107.0,1454038613.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2016-01-29 03:37:04.308866,32945.0,7.0
,,2015-09-24 09:17:05.594211,slurm_normal,1443086260.0,0,,1.0,main_w2_handler1,1859560,10405499,False,,890472,interval,4684863.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-1""",21241933,,"""2""","""1""",32.0,,25353395.0,1443086254.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2015-09-24 09:17:46.123167,20414.0,6.0
,,2015-09-24 09:19:07.546068,slurm_normal,1443086378.0,0,,1.0,main_w1_handler1,1859560,10405510,False,,890472,interval,4684873.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-1""",21241933,,"""2""","""2""",32.0,,25353395.0,1443086365.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2015-09-24 09:19:42.616156,20414.0,13.0
,,2015-09-24 11:31:02.488460,slurm_normal,1443094320.0,0,,1.0,main_w2_handler0,1859560,10407213,False,,443143,interval,4685988.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-6""",21244199,,"""2""","""2""",32.0,,25353395.0,1443094282.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2015-09-24 11:32:03.648761,20414.0,38.0
,,2015-09-24 11:30:13.872739,slurm_normal,1443094273.0,0,,1.0,main_w1_handler1,1859560,10407208,False,,447329,interval,4685980.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-6""",21244198,,"""2""","""2""",32.0,,25353395.0,1443094230.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2015-09-24 11:31:16.458432,20414.0,43.0
,,2015-09-25 15:59:36.267949,slurm_normal,1443196867.0,0,,1.0,main_w1_handler2,2450525,10425752,False,,10591,interval,4702984.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""100""",21268430,,"""2""","""3""",32.0,,25360539.0,1443196794.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2015-09-25 16:01:09.016460,,73.0
,,2015-09-25 15:43:36.760227,slurm_normal,1443195864.0,0,,1.0,main_w1_handler2,2450525,10425605,False,,118674,interval,4702850.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""100""",21255727,,"""2""","""3""",32.0,,25360539.0,1443195837.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2015-09-25 15:44:29.651703,,27.0
,,2015-09-25 16:23:06.598001,slurm_normal,1443198237.0,0,,1.0,main_w1_handler1,2450525,10426067,False,,185383,interval,4703180.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""100""",21269068,,"""2""","""3""",32.0,,25360539.0,1443198229.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2015-09-25 16:24:02.127368,,8.0
,,2015-09-25 16:53:19.198815,slurm_normal,1443200030.0,0,,1.0,main_w1_handler2,2450525,10426273,False,,239457,interval,4703449.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""100""",21269358,,"""2""","""3""",32.0,,25360539.0,1443200023.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2015-09-25 16:53:53.954038,,7.0
,,2015-09-28 07:37:10.966302,slurm_normal,1443425862.0,0,,1.0,main_w1_handler0,2453543,10447948,False,,451,interval,4725670.roundup,slurm,,132112168.0,corral-repl,,"""ad812f6a65b311e5a644005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""50000""",21304072,,"""1""","""1""",32.0,,24387692.0,1443425858.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2015-09-28 07:37:48.091142,32945.0,4.0
,,2016-01-29 11:24:48.235339,slurm_normal,1454066719.0,0,,1.0,main_w1_handler0,2581012,11630109,False,,6195565,bedgraph,5894027.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""0""",23077936,,"""1""","""1""",32.0,,27337228.0,1454066698.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2016-01-29 11:25:25.501067,76422.0,21.0
,,2016-01-29 11:24:50.054003,slurm_normal,1454066715.0,0,,1.0,main_w1_handler0,2581012,11630110,False,,5703377,bedgraph,5894029.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""0""",23077937,,"""1""","""1""",32.0,,27337228.0,1454066702.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2016-01-29 11:25:19.155381,76422.0,13.0
,,2015-09-29 01:48:22.047021,slurm_normal,1443491322.0,0,,1.0,main_w1_handler2,2454243,10455871,False,,3344266,bed,4732924.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","""1""",21316609,,"""2""","""1""",32.0,,25234237.0,1443491316.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2015-09-29 01:48:45.366389,17631.0,6.0
,,2015-09-29 01:19:00.633420,slurm_normal,1443489567.0,0,,1.0,main_w2_handler1,2454243,10455770,False,,3344266,bed,4732826.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","""300""",21316609,,"""2""","""1""",32.0,,25234237.0,1443489560.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2015-09-29 01:19:30.468372,17631.0,7.0
