chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,filePath,filePath_filetype,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,inputFileSource|referencePath,inputFileSource|referencePath_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.filePath,parameters.filePath.values,parameters.flankSetting.__current_case__,parameters.flankSetting.flankdisplay,parameters.flankSetting.noflankdisplay,parameters.hammingThreshold,parameters.inputFileSource.__current_case__,parameters.inputFileSource.inputFileType,parameters.inputFileSource.referenceFileSource.__current_case__,parameters.inputFileSource.referenceFileSource.referencePath,parameters.inputFileSource.referenceFileSource.referencePath.values,parameters.inputFileSource.referenceFileSource.requireReference,parameters.minlength,parameters.multipleruns,parameters.partialmotifs,parameters.period,parameters.prefix,parameters.surfix,processor_count,referencePath,referencePath_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2018-02-15 05:23:15.609044,slurm_normal,1518672207.0,0,76421,fasta,7680.0,1.0,main_w3_handler0,3429871,18392842,False,,,,12477845,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33869882}]",0,200,false,"""0""",2,fasta,,,,,"""15""","""false""","""false""","""3""","""20""","""20""",32.0,,,,43655897.0,1518672204.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/arkarachai-fungtammasan/str_fm/microsatellite/1.0.0,1.0.0,,2018-02-15 05:23:30.104046,121248.0,3.0
,,2018-02-15 05:58:39.981585,slurm_normal,1518674331.0,0,2540,fasta,7680.0,1.0,main_w4_handler0,3429871,18393031,False,,,,12478070,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33870090}]",0,200,false,"""0""",2,fasta,,,,,"""15""","""true""","""false""","""3""","""20""","""20""",32.0,,,,43655897.0,1518674329.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/arkarachai-fungtammasan/str_fm/microsatellite/1.0.0,1.0.0,,2018-02-15 05:58:58.046167,121248.0,2.0
,,2018-02-15 05:59:56.153647,slurm_normal,1518674405.0,0,45186,fasta,7680.0,1.0,main_w4_handler0,3429871,18393118,False,,,,12478094,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33870094}]",0,200,false,"""0""",2,fasta,,,,,"""15""","""true""","""false""","""3""","""20""","""20""",32.0,,,,43655897.0,1518674403.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/arkarachai-fungtammasan/str_fm/microsatellite/1.0.0,1.0.0,,2018-02-15 06:00:08.076152,121248.0,2.0
,,2018-02-15 05:59:06.544420,slurm_normal,1518674358.0,0,6064,fasta,7680.0,1.0,main_w3_handler0,3429871,18393060,False,,,,12478077,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33870091}]",0,200,false,"""0""",2,fasta,,,,,"""15""","""true""","""false""","""3""","""20""","""20""",32.0,,,,43655897.0,1518674355.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/arkarachai-fungtammasan/str_fm/microsatellite/1.0.0,1.0.0,,2018-02-15 05:59:20.574338,121248.0,3.0
,,2018-02-15 05:59:21.247793,slurm_normal,1518674373.0,0,10936,fasta,7680.0,1.0,main_w3_handler0,3429871,18393079,False,,,,12478083,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33870092}]",0,200,false,"""0""",2,fasta,,,,,"""15""","""true""","""false""","""3""","""20""","""20""",32.0,,,,43655897.0,1518674371.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/arkarachai-fungtammasan/str_fm/microsatellite/1.0.0,1.0.0,,2018-02-15 05:59:37.383273,121248.0,2.0
,,2018-02-15 05:59:34.635773,slurm_normal,1518674388.0,0,87564,fasta,7680.0,1.0,main_w3_handler0,3429871,18393098,False,,,,12478087,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33870093}]",0,200,false,"""0""",2,fasta,,,,,"""15""","""true""","""false""","""3""","""20""","""20""",32.0,,,,43655897.0,1518674385.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/arkarachai-fungtammasan/str_fm/microsatellite/1.0.0,1.0.0,,2018-02-15 05:59:48.624745,121248.0,3.0
,,2018-02-18 15:14:52.184953,slurm_normal,1518966905.0,0,0,html,7680.0,1.0,main_w4_handler1,3433326,18427652,False,,,,12521685,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33926694}]",1,,true,"""0""",2,fasta,,,,,"""5""","""true""","""true""","""1""","""20""","""20""",32.0,,,,43986061.0,1518966903.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/arkarachai-fungtammasan/str_fm/microsatellite/1.0.0,1.0.0,,2018-02-18 15:15:08.227761,,2.0
,,2018-02-20 06:50:19.825833,slurm_normal,1519109429.0,0,73101,fasta,7680.0,1.0,main_w4_handler0,3435483,18443761,False,,,,12538771,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33953178}]",0,300,false,"""0""",2,fasta,,,,,"""9""","""true""","""false""","""3""","""20""","""20""",32.0,,,,43655897.0,1519109426.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/arkarachai-fungtammasan/str_fm/microsatellite/1.0.0,1.0.0,,2018-02-20 06:50:30.626381,121248.0,3.0
,,2018-02-20 05:00:34.718810,slurm_normal,1519102845.0,0,76421,fasta,7680.0,1.0,main_w4_handler1,3429871,18443429,False,,,,12538391,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33869882}]",0,200,false,"""0""",2,fasta,,,,,"""9""","""true""","""false""","""3""","""20""","""20""",32.0,,,,43655897.0,1519102842.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/arkarachai-fungtammasan/str_fm/microsatellite/1.0.0,1.0.0,,2018-02-20 05:00:47.747347,121248.0,3.0
,,2018-02-20 05:02:31.546865,slurm_normal,1519102962.0,0,10936,fasta,7680.0,1.0,main_w3_handler1,3429871,18443448,False,,,,12538414,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33870092}]",0,200,false,"""0""",2,fasta,,,,,"""9""","""true""","""false""","""3""","""20""","""20""",32.0,,,,43655897.0,1519102960.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/arkarachai-fungtammasan/str_fm/microsatellite/1.0.0,1.0.0,,2018-02-20 05:02:44.547124,121248.0,2.0
,,2018-02-20 05:03:04.102576,slurm_normal,1519102996.0,0,6064,fasta,7680.0,1.0,main_w3_handler1,3429871,18443451,False,,,,12538417,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33870091}]",0,200,false,"""0""",2,fasta,,,,,"""9""","""true""","""false""","""3""","""20""","""20""",32.0,,,,43655897.0,1519102994.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/arkarachai-fungtammasan/str_fm/microsatellite/1.0.0,1.0.0,,2018-02-20 05:03:18.105469,121248.0,2.0
,,2018-02-20 05:03:23.071478,slurm_normal,1519103014.0,0,45186,fasta,7680.0,1.0,main_w4_handler1,3429871,18443452,False,,,,12538418,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33870094}]",0,200,false,"""0""",2,fasta,,,,,"""9""","""true""","""true""","""3""","""20""","""20""",32.0,,,,43655897.0,1519103011.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/arkarachai-fungtammasan/str_fm/microsatellite/1.0.0,1.0.0,,2018-02-20 05:03:35.293407,121248.0,3.0
,,2018-02-20 05:02:08.896730,slurm_normal,1519102938.0,0,2540,fasta,7680.0,1.0,main_w4_handler0,3429871,18443447,False,,,,12538408,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33870090}]",0,200,false,"""0""",2,fasta,,,,,"""9""","""true""","""false""","""3""","""20""","""20""",32.0,,,,43655897.0,1519102936.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/arkarachai-fungtammasan/str_fm/microsatellite/1.0.0,1.0.0,,2018-02-20 05:02:20.118427,121248.0,2.0
,,2018-02-20 05:01:12.864441,slurm_normal,1519102888.0,0,87564,fasta,7680.0,1.0,main_w3_handler0,3429871,18443433,False,,,,12538396,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33870093}]",0,200,false,"""0""",2,fasta,,,,,"""9""","""true""","""false""","""3""","""20""","""20""",32.0,,,,43655897.0,1519102885.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/arkarachai-fungtammasan/str_fm/microsatellite/1.0.0,1.0.0,,2018-02-20 05:01:29.281382,121248.0,3.0
,,2018-02-20 05:46:51.496879,slurm_normal,1519105622.0,0,75422,fasta,7680.0,1.0,main_w4_handler1,3435483,18443618,False,,,,12538611,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33952970}]",0,200,false,"""0""",2,fasta,,,,,"""15""","""true""","""false""","""3""","""20""","""20""",32.0,,,,43655897.0,1519105619.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/arkarachai-fungtammasan/str_fm/microsatellite/1.0.0,1.0.0,,2018-02-20 05:47:03.843446,121248.0,3.0
,,2018-02-20 05:49:33.857286,slurm_normal,1519105785.0,0,75422,fasta,7680.0,1.0,main_w3_handler1,3435483,18443633,False,,,,12538627,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33952970}]",0,200,false,"""0""",2,fasta,,,,,"""15""","""true""","""false""","""3""","""0""","""0""",32.0,,,,43655897.0,1519105782.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/arkarachai-fungtammasan/str_fm/microsatellite/1.0.0,1.0.0,,2018-02-20 05:49:47.573537,121248.0,3.0
,,2018-02-20 05:51:50.580860,slurm_normal,1519105920.0,0,75422,fasta,7680.0,1.0,main_w4_handler1,3435483,18443641,False,,,,12538636,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33952970}]",0,200,false,"""0""",2,fasta,,,,,"""15""","""true""","""false""","""3""","""20""","""20""",32.0,,,,43655897.0,1519105917.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/arkarachai-fungtammasan/str_fm/microsatellite/1.0.0,1.0.0,,2018-02-20 05:52:02.268709,121248.0,3.0
,,2018-02-20 06:05:11.636606,slurm_normal,1519106723.0,0,76282,fasta,7680.0,1.0,main_w4_handler0,3435483,18443685,False,,,,12538688,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33953066}]",0,300,false,"""0""",2,fasta,,,,,"""15""","""true""","""false""","""3""","""20""","""20""",32.0,,,,43655897.0,1519106720.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/arkarachai-fungtammasan/str_fm/microsatellite/1.0.0,1.0.0,,2018-02-20 06:05:24.059647,121248.0,3.0
,,2018-02-20 06:40:03.986907,slurm_normal,1519108814.0,0,70949,fasta,7680.0,1.0,main_w4_handler0,3435483,18443746,False,,,,12538752,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33953158}]",0,300,false,"""0""",2,fasta,,,,,"""9""","""true""","""false""","""3""","""20""","""20""",32.0,,,,43655897.0,1519108811.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/arkarachai-fungtammasan/str_fm/microsatellite/1.0.0,1.0.0,,2018-02-20 06:40:15.345675,121248.0,3.0
,,2018-02-20 15:25:08.147625,slurm_normal,1519140341.0,0,87524,fasta,7680.0,1.0,main_w4_handler0,3435483,18448151,False,,,,12543062,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33959628}]",0,300,false,"""0""",2,fasta,,,,,"""9""","""true""","""false""","""3""","""20""","""20""",32.0,,,,43655897.0,1519140338.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/arkarachai-fungtammasan/str_fm/microsatellite/1.0.0,1.0.0,,2018-02-20 15:25:43.093076,121248.0,3.0
,,2018-02-20 15:59:13.532410,slurm_normal,1519142369.0,0,87524,fasta,7680.0,1.0,main_w4_handler0,3435483,18448779,False,,,,12543702,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33959628}]",0,300,false,"""0""",2,fasta,,,,,"""15""","""true""","""false""","""3""","""20""","""20""",32.0,,,,43655897.0,1519142366.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/arkarachai-fungtammasan/str_fm/microsatellite/1.0.0,1.0.0,,2018-02-20 15:59:32.038699,121248.0,3.0
,,2018-02-20 16:05:35.264980,slurm_normal,1519142751.0,0,84020,fasta,7680.0,1.0,main_w3_handler0,3435483,18448826,False,,,,12543767,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33961536}]",0,300,false,"""0""",2,fasta,,,,,"""9""","""true""","""false""","""3""","""20""","""20""",32.0,,,,43655897.0,1519142745.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/arkarachai-fungtammasan/str_fm/microsatellite/1.0.0,1.0.0,,2018-02-20 16:05:54.209263,121248.0,6.0
,,2018-02-21 16:00:48.335670,slurm_normal,1519228886.0,0,2503,fasta,7680.0,1.0,main_w4_handler0,3435483,18465373,False,,,,12559740,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33986054}]",0,300,false,"""0""",2,fasta,,,,,"""15""","""true""","""false""","""3""","""20""","""20""",32.0,,,,43655897.0,1519228882.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/arkarachai-fungtammasan/str_fm/microsatellite/1.0.0,1.0.0,,2018-02-21 16:01:29.052786,121248.0,4.0
,,2018-02-21 16:23:03.373436,slurm_normal,1519230304.0,0,2263,fasta,7680.0,1.0,main_w4_handler1,3435483,18467290,False,,,,12560858,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33987966}]",0,200,false,"""0""",2,fasta,,,,,"""3""","""true""","""false""","""3""","""20""","""20""",32.0,,,,43655897.0,1519230300.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/arkarachai-fungtammasan/str_fm/microsatellite/1.0.0,1.0.0,,2018-02-21 16:25:06.362098,121248.0,4.0
,,2018-02-21 15:54:11.228109,slurm_normal,1519228645.0,0,2540,fasta,7680.0,1.0,main_w4_handler0,3435483,18465045,False,,,,12559641,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33985805}]",0,300,false,"""0""",2,fasta,,,,,"""15""","""true""","""false""","""3""","""20""","""20""",32.0,,,,43655897.0,1519228642.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/arkarachai-fungtammasan/str_fm/microsatellite/1.0.0,1.0.0,,2018-02-21 15:57:26.733924,121248.0,3.0
,,2018-02-21 17:10:55.879277,slurm_normal,1519233108.0,0,7055,fasta,7680.0,1.0,main_w3_handler0,3435483,18470185,False,,,,12562987,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33992199}]",0,300,false,"""0""",2,fasta,,,,,"""9""","""true""","""false""","""3""","""20""","""20""",32.0,,,,43655897.0,1519233095.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/arkarachai-fungtammasan/str_fm/microsatellite/1.0.0,1.0.0,,2018-02-21 17:11:53.587714,121248.0,13.0
,,2018-02-21 16:57:55.593627,slurm_normal,1519232332.0,0,10926,fasta,7680.0,1.0,main_w3_handler1,3435483,18469964,False,,,,12562433,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33991771}]",0,300,false,"""0""",2,fasta,,,,,"""15""","""true""","""false""","""3""","""20""","""20""",32.0,,,,43655897.0,1519232329.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/arkarachai-fungtammasan/str_fm/microsatellite/1.0.0,1.0.0,,2018-02-21 16:58:54.838637,121248.0,3.0
,,2018-02-21 17:58:41.542871,slurm_normal,1519235929.0,0,5619,fasta,7680.0,1.0,main_w4_handler1,3435483,18470844,False,,,,12564972,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33993253}]",0,300,false,"""0""",2,fasta,,,,,"""15""","""true""","""false""","""3""","""20""","""20""",32.0,,,,43655897.0,1519235926.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/arkarachai-fungtammasan/str_fm/microsatellite/1.0.0,1.0.0,,2018-02-21 17:58:50.468737,121248.0,3.0
,,2018-02-21 18:09:30.401921,slurm_normal,1519236613.0,0,5928,fasta,7680.0,1.0,main_w4_handler0,3435483,18471087,False,,,,12565352,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33993577}]",0,300,false,"""0""",2,fasta,,,,,"""9""","""true""","""false""","""3""","""20""","""20""",32.0,,,,43655897.0,1519236608.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/arkarachai-fungtammasan/str_fm/microsatellite/1.0.0,1.0.0,,2018-02-21 18:10:16.628405,121248.0,5.0
,,2018-02-21 19:59:11.933358,slurm_normal,1519243244.0,0,45338,fasta,7680.0,1.0,main_w3_handler0,3435483,18472756,False,,,,12567177,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33996424}]",0,300,false,"""0""",2,fasta,,,,,"""15""","""true""","""false""","""3""","""20""","""20""",32.0,,,,43655897.0,1519243241.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/arkarachai-fungtammasan/str_fm/microsatellite/1.0.0,1.0.0,,2018-02-21 20:00:46.417878,121248.0,3.0
,,2018-02-21 21:09:31.018914,slurm_normal,1519247385.0,0,37027,fasta,7680.0,1.0,main_w3_handler0,3435483,18473727,False,,,,12568073,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33997627}]",0,300,false,"""0""",2,fasta,,,,,"""9""","""true""","""false""","""3""","""20""","""20""",32.0,,,,43655897.0,1519247381.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/arkarachai-fungtammasan/str_fm/microsatellite/1.0.0,1.0.0,,2018-02-21 21:09:47.884958,121248.0,4.0
,,2018-02-21 20:53:50.535036,slurm_normal,1519246472.0,0,37027,fasta,7680.0,1.0,main_w3_handler0,3435483,18473591,False,,,,12567904,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33997627}]",0,300,false,"""0""",2,fasta,,,,,"""9""","""true""","""true""","""3""","""20""","""20""",32.0,,,,43655897.0,1519246469.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/arkarachai-fungtammasan/str_fm/microsatellite/1.0.0,1.0.0,,2018-02-21 20:54:36.538281,121248.0,3.0
,,2018-02-24 01:14:18.995909,slurm_normal,1519434874.0,0,15029,fasta,7680.0,1.0,main_w3_handler0,3440875,18504275,False,,,,12600188,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 34043534}]",0,10,false,"""0""",2,fasta,,,,,"""12""","""true""","""true""","""4""","""10""","""10""",32.0,,,,44130751.0,1519434867.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/arkarachai-fungtammasan/str_fm/microsatellite/1.0.0,1.0.0,,2018-02-24 01:14:35.749211,121055.0,7.0
,,2018-02-24 01:07:15.667880,slurm_normal,1519434449.0,0,14397,fasta,7680.0,1.0,main_w4_handler0,3440875,18504227,False,,,,12600149,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 34043530}]",0,10,false,"""0""",2,fasta,,,,,"""6""","""true""","""false""","""2""","""10""","""10""",32.0,,,,44130751.0,1519434446.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/arkarachai-fungtammasan/str_fm/microsatellite/1.0.0,1.0.0,,2018-02-24 01:07:31.105997,121055.0,3.0
,,2018-02-24 01:09:10.446317,slurm_normal,1519434568.0,0,14349,fasta,7680.0,1.0,main_w3_handler1,3440875,18504245,False,,,,12600163,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 34043533}]",0,10,false,"""0""",2,fasta,,,,,"""9""","""true""","""true""","""3""","""10""","""10""",32.0,,,,44130751.0,1519434565.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/arkarachai-fungtammasan/str_fm/microsatellite/1.0.0,1.0.0,,2018-02-24 01:09:29.702347,121055.0,3.0
,,2018-02-24 01:07:16.360119,slurm_normal,1519434449.0,0,14349,fasta,7680.0,1.0,main_w4_handler1,3440875,18504230,False,,,,12600150,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 34043533}]",0,10,false,"""0""",2,fasta,,,,,"""6""","""true""","""false""","""2""","""10""","""10""",32.0,,,,44130751.0,1519434446.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/arkarachai-fungtammasan/str_fm/microsatellite/1.0.0,1.0.0,,2018-02-24 01:07:31.802896,121055.0,3.0
,,2018-02-24 01:14:17.692040,slurm_normal,1519434880.0,0,15020,fasta,7680.0,1.0,main_w3_handler1,3440875,18504270,False,,,,12600189,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 34043529}]",0,10,false,"""0""",2,fasta,,,,,"""12""","""true""","""true""","""4""","""10""","""10""",32.0,,,,44130751.0,1519434868.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/arkarachai-fungtammasan/str_fm/microsatellite/1.0.0,1.0.0,,2018-02-24 01:14:41.977846,121055.0,12.0
,,2018-02-24 01:14:17.885706,slurm_normal,1519434882.0,0,14397,fasta,7680.0,1.0,main_w3_handler1,3440875,18504271,False,,,,12600193,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 34043530}]",0,10,false,"""0""",2,fasta,,,,,"""12""","""true""","""true""","""4""","""10""","""10""",32.0,,,,44130751.0,1519434880.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/arkarachai-fungtammasan/str_fm/microsatellite/1.0.0,1.0.0,,2018-02-24 01:14:45.771590,121055.0,2.0
,,2018-02-24 01:09:08.324557,slurm_normal,1519434558.0,0,15020,fasta,7680.0,1.0,main_w4_handler1,3440875,18504241,False,,,,12600159,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 34043529}]",0,10,false,"""0""",2,fasta,,,,,"""9""","""true""","""true""","""3""","""10""","""10""",32.0,,,,44130751.0,1519434555.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/arkarachai-fungtammasan/str_fm/microsatellite/1.0.0,1.0.0,,2018-02-24 01:09:19.866839,121055.0,3.0
,,2018-02-24 01:07:15.335124,slurm_normal,1519434447.0,0,15020,fasta,7680.0,1.0,main_w3_handler1,3440875,18504226,False,,,,12600147,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 34043529}]",0,10,false,"""0""",2,fasta,,,,,"""6""","""true""","""false""","""2""","""10""","""10""",32.0,,,,44130751.0,1519434444.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/arkarachai-fungtammasan/str_fm/microsatellite/1.0.0,1.0.0,,2018-02-24 01:07:29.663443,121055.0,3.0
,,2018-02-24 01:07:15.843622,slurm_normal,1519434465.0,0,14382,fasta,7680.0,1.0,main_w4_handler0,3440875,18504228,False,,,,12600152,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 34043531}]",0,10,false,"""0""",2,fasta,,,,,"""6""","""true""","""false""","""2""","""10""","""10""",32.0,,,,44130751.0,1519434460.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/arkarachai-fungtammasan/str_fm/microsatellite/1.0.0,1.0.0,,2018-02-24 01:07:48.017933,121055.0,5.0
,,2018-02-24 01:09:08.816140,slurm_normal,1519434586.0,0,14397,fasta,7680.0,1.0,main_w4_handler1,3440875,18504242,False,,,,12600160,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 34043530}]",0,10,false,"""0""",2,fasta,,,,,"""9""","""true""","""true""","""3""","""10""","""10""",32.0,,,,44130751.0,1519434555.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/arkarachai-fungtammasan/str_fm/microsatellite/1.0.0,1.0.0,,2018-02-24 01:09:47.841766,121055.0,31.0
