chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.chromInfo,parameters.dbkey,parameters.input1,parameters.input1.values,parameters.input1_dbkey,parameters.input1_species,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2014-11-05 14:03:46.152059,rodeo_normal,1415198127.0,0.0,,1.0,main_w2_handler1,2107009,8108331,False,,510408101,maf,129698.rodeo,slurm,,16332532.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17425809,,,,2.0,,17980116,1415197968.0,ok,0.0,CONVERTER_maf_to_fasta_0,1.0.1,,2014-11-05 14:35:33.841269,54213.0,159.0
,,2014-11-05 23:43:23.525659,rodeo_normal,1415231038.0,0.0,,1.0,main_w1_handler0,2107009,8111284,False,,6792,maf,132707.rodeo,slurm,,16332532.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17441022,,,,2.0,,17980116,1415231033.0,ok,0.0,CONVERTER_maf_to_fasta_0,1.0.1,,2014-11-05 23:44:03.216686,54213.0,5.0
,,2014-11-06 03:35:59.071294,rodeo_normal,1415244978.0,0.0,,1.0,main_w2_handler0,2107009,8112282,False,,1172,maf,134293.rodeo,slurm,,16332532.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17443627,,,,2.0,,17980116,1415244971.0,ok,0.0,CONVERTER_maf_to_fasta_0,1.0.1,,2014-11-06 03:36:23.308718,54213.0,7.0
,,2014-10-02 13:45:40.243789,roundup_single,1412257558.0,0.0,,1.0,main_w1_handler1,2059716,7918283,False,,128,maf,1897452,slurm,,8059880.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17123371,,,,1.0,,16853185,1412257551.0,ok,835576.0,CONVERTER_maf_to_fasta_0,1.0.1,,2014-10-02 13:46:02.915979,43651.0,7.0
,,2014-12-06 13:33:22.207560,rodeo_normal,1417872813.0,0.0,,1.0,main_w2_handler1,2126211,8357484,False,,528,maf,477560.rodeo,slurm,,16332532.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/sacCer1.len""","""sacCer1""",17844315,,,,2.0,,19654247,1417872808.0,ok,0.0,CONVERTER_maf_to_fasta_0,1.0.1,,2014-12-06 13:33:37.659879,,5.0
,,2014-10-06 15:45:29.866355,roundup_single,1412610349.0,0.0,,1.0,main_w2_handler1,2074772,7935841,False,,4292,maf,1913876,slurm,,16332532.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17153366,,,,2.0,,17385976,1412610341.0,ok,0.0,CONVERTER_maf_to_fasta_0,1.0.1,,2014-10-06 15:45:54.300826,,8.0
,,2014-10-09 21:58:18.106471,rodeo_normal,1412891931.0,0.0,,1.0,main_w2_handler0,2081039,7957951,False,,213655563,maf,1320.rodeo,slurm,,16332532.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17188945,,,,2.0,,17499601,1412891911.0,ok,0.0,CONVERTER_maf_to_fasta_0,1.0.1,,2014-10-09 21:58:55.595930,,20.0
,,2014-10-09 22:09:38.362843,rodeo_normal,1412892609.0,0.0,,1.0,main_w2_handler1,2081039,7957979,False,,213655563,maf,1354.rodeo,slurm,,16332532.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17188993,,,,2.0,,17499601,1412892586.0,ok,0.0,CONVERTER_maf_to_fasta_0,1.0.1,,2014-10-09 22:10:12.294630,,23.0
,,2014-10-09 22:17:22.615786,rodeo_normal,1412893065.0,0.0,,1.0,main_w1_handler1,2081039,7958012,False,,55788339,maf,1378.rodeo,slurm,,16332532.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17189009,,,,2.0,,17499601,1412893051.0,ok,0.0,CONVERTER_maf_to_fasta_0,1.0.1,,2014-10-09 22:17:48.968106,,14.0
,,2014-11-09 15:49:42.449415,rodeo_normal,1415548203.0,0.0,,1.0,main_w1_handler0,2112301,8130437,False,,17063945,maf,160938.rodeo,slurm,,8059880.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17473973,,,,1.0,,18423212,1415548190.0,ok,835576.0,CONVERTER_maf_to_fasta_0,1.0.1,,2014-11-09 15:50:06.140445,14873.0,13.0
,,2014-11-10 00:49:13.717771,rodeo_normal,1415580571.0,0.0,,1.0,main_w2_handler1,2099355,8132883,False,,166744,maf,164160.rodeo,slurm,,8059880.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17477509,,,,1.0,,18428195,1415580561.0,ok,835576.0,CONVERTER_maf_to_fasta_0,1.0.1,,2014-11-10 00:49:34.810279,55650.0,10.0
,,2014-11-10 00:49:36.766572,rodeo_normal,1415580592.0,0.0,,1.0,main_w1_handler0,2099355,8132888,False,,167820,maf,164167.rodeo,slurm,,8059880.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17477514,,,,1.0,,18428195,1415580585.0,ok,835576.0,CONVERTER_maf_to_fasta_0,1.0.1,,2014-11-10 00:49:53.710487,55650.0,7.0
,,2014-11-10 00:49:24.600802,rodeo_normal,1415580573.0,0.0,,1.0,main_w2_handler1,2099355,8132886,False,,188195,maf,1969426.roundup,slurm,,132112264.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17477513,,,,32.0,,18428195,1415580570.0,ok,1023992.0,CONVERTER_maf_to_fasta_0,1.0.1,,2014-11-10 00:49:36.731212,55650.0,3.0
,,2014-11-10 01:13:03.754052,rodeo_normal,1415581994.0,0.0,,1.0,main_w2_handler1,2099355,8132943,False,,694006,maf,164264.rodeo,slurm,,16332532.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17477639,,,,2.0,,18428195,1415581990.0,ok,0.0,CONVERTER_maf_to_fasta_0,1.0.1,,2014-11-10 01:13:16.790099,55650.0,4.0
,,2014-11-10 01:12:40.932878,rodeo_normal,1415581970.0,0.0,,1.0,main_w2_handler0,2099355,8132941,False,,392212,maf,164260.rodeo,slurm,,16332532.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17477637,,,,2.0,,18428195,1415581965.0,ok,0.0,CONVERTER_maf_to_fasta_0,1.0.1,,2014-11-10 01:12:58.044491,55650.0,5.0
,,2014-10-10 23:02:25.161123,rodeo_normal,1412982166.0,0.0,,1.0,main_w2_handler1,2082079,7964462,False,,196017,maf,6925.rodeo,slurm,,16332532.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17197817,,,,2.0,,17515782,1412982155.0,ok,0.0,CONVERTER_maf_to_fasta_0,1.0.1,,2014-10-10 23:02:49.144875,,11.0
,,2015-01-19 13:52:30.618250,rodeo_normal,1421675565.0,0.0,,1.0,main_w1_handler1,2177832,8567841,False,,16034,maf,2503021.roundup,slurm,,132112264.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18241993,,,,32.0,,20554597,1421675561.0,ok,1023992.0,CONVERTER_maf_to_fasta_0,1.0.1,,2015-01-19 13:52:48.046287,,4.0
,,2015-02-17 18:35:26.761196,rodeo_normal,1424198143.0,0.0,,1.0,main_w1_handler1,1833800,8746162,False,,2397780,maf,2796206.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18542257,,,,32.0,,21302355,1424198139.0,ok,1023996.0,CONVERTER_maf_to_fasta_0,1.0.1,,2015-02-17 18:35:46.023413,46234.0,4.0
,,2015-01-19 13:44:12.879584,rodeo_normal,1421675072.0,0.0,,1.0,main_w1_handler0,2177832,8567819,False,,46240,maf,2502973.roundup,slurm,,132112264.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18241968,,,,32.0,,20554597,1421675067.0,ok,1023992.0,CONVERTER_maf_to_fasta_0,1.0.1,,2015-01-19 13:44:34.677542,,5.0
,,2015-02-20 10:31:05.668071,rodeo_normal,1424428275.0,0.0,,1.0,main_w1_handler1,2197377,8774589,False,,6362,maf,2846718.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18584264,,,,32.0,,21354613,1424428272.0,ok,1023996.0,CONVERTER_maf_to_fasta_0,1.0.1,,2015-02-20 10:31:19.164527,59914.0,3.0
,,2015-02-20 10:39:39.889413,rodeo_normal,1424428791.0,0.0,,1.0,main_w2_handler1,2197373,8774676,False,,6362,maf,2846844.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18584341,,,,32.0,,21354697,1424428787.0,ok,1023996.0,CONVERTER_maf_to_fasta_0,1.0.1,,2015-02-20 10:39:52.604923,59919.0,4.0
,,2014-11-13 16:48:45.981144,rodeo_normal,1415897337.0,0.0,,1.0,main_w1_handler0,2117508,8160017,False,,6792,maf,2003951.roundup,slurm,,132112264.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17528761,,,,32.0,,18528718,1415897332.0,ok,1023992.0,CONVERTER_maf_to_fasta_0,1.0.1,,2014-11-13 16:48:59.260865,798.0,5.0
,,2014-11-13 16:46:45.983371,rodeo_normal,1415897222.0,0.0,,1.0,main_w1_handler1,2117508,8160010,False,,6792,maf,200446.rodeo,slurm,,8059880.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17528761,,,,1.0,,18528718,1415897212.0,ok,835576.0,CONVERTER_maf_to_fasta_0,1.0.1,,2014-11-13 16:47:05.849441,798.0,10.0
,,2014-11-13 16:52:00.686898,rodeo_normal,1415897533.0,0.0,,1.0,main_w1_handler1,2117508,8160035,False,,406427,maf,200482.rodeo,slurm,,8059880.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",17528800,,,,1.0,,18528718,1415897525.0,ok,835576.0,CONVERTER_maf_to_fasta_0,1.0.1,,2014-11-13 16:52:16.029271,798.0,8.0
,,2014-11-19 17:50:11.471333,rodeo_normal,1416419455.0,0.0,,1.0,main_w1_handler1,2107009,8204279,False,,6792,maf,262550.rodeo,slurm,,16332532.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17441022,,,,2.0,,17980116,1416419419.0,ok,0.0,CONVERTER_maf_to_fasta_0,1.0.1,,2014-11-19 17:50:59.044399,54213.0,36.0
,,2014-11-21 14:57:25.478523,rodeo_normal,1416581859.0,0.0,,1.0,main_w2_handler1,2111526,8219711,False,,6792,maf,282961.rodeo,slurm,,8059880.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17464727,,,,1.0,,17980116,1416581850.0,ok,835576.0,CONVERTER_maf_to_fasta_0,1.0.1,,2014-11-21 14:57:43.359342,54213.0,9.0
,,2014-11-21 14:57:50.001968,rodeo_normal,1416581886.0,0.0,,1.0,main_w1_handler1,2111526,8219736,False,,1172,maf,2077621.roundup,slurm,,132112264.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17464729,,,,32.0,,17980116,1416581880.0,ok,1023992.0,CONVERTER_maf_to_fasta_0,1.0.1,,2014-11-21 14:58:08.437690,54213.0,6.0
,,2014-11-22 01:20:38.735602,rodeo_normal,1416619255.0,0.0,,1.0,main_w1_handler0,2126211,8226580,False,,30795,maf,2086902.roundup,slurm,,132112264.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/sacCer1.len""","""sacCer1""",17644818,,,,32.0,,19654247,1416619248.0,ok,1023992.0,CONVERTER_maf_to_fasta_0,1.0.1,,2014-11-22 01:20:56.403160,,7.0
,,2014-11-22 01:12:23.059493,rodeo_normal,1416618756.0,0.0,,1.0,main_w2_handler0,2126211,8226566,False,,170842,maf,2086878.roundup,slurm,,132112264.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/sacCer1.len""","""sacCer1""",17644722,,,,32.0,,19654247,1416618749.0,ok,1023992.0,CONVERTER_maf_to_fasta_0,1.0.1,,2014-11-22 01:12:38.152430,,7.0
,,2014-11-22 01:41:15.857092,rodeo_normal,1416620491.0,0.0,,1.0,main_w2_handler0,2126211,8226639,False,,30795,maf,293389.rodeo,slurm,,16332532.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/sacCer1.len""","""sacCer1""",17644938,,,,2.0,,19654247,1416620482.0,ok,0.0,CONVERTER_maf_to_fasta_0,1.0.1,,2014-11-22 01:41:34.614597,,9.0
,,2014-11-22 01:50:46.668800,rodeo_normal,1416621059.0,0.0,,1.0,main_w2_handler0,2126211,8226682,False,,9384,maf,2087053.roundup,slurm,,132112264.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",17645010,,,,32.0,,19654247,1416621054.0,ok,1023992.0,CONVERTER_maf_to_fasta_0,1.0.1,,2014-11-22 01:51:00.766035,,5.0
,,2014-11-29 13:55:11.498534,rodeo_normal,1417269329.0,0.0,,1.0,main_w2_handler0,2132268,8268438,False,,70181,maf,2136850.roundup,slurm,,132112068.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17708601,,,,32.0,,19816132,1417269322.0,ok,1023996.0,CONVERTER_maf_to_fasta_0,1.0.1,,2014-11-29 13:55:31.258829,5170.0,7.0
,,2015-01-30 22:55:50.016035,rodeo_normal,1422658590.0,0.0,,1.0,main_w1_handler1,2187498,8641689,False,,106746598,maf,2601793.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18329939,,,,32.0,,20722477,1422658573.0,ok,1023996.0,CONVERTER_maf_to_fasta_0,1.0.1,,2015-01-30 22:56:34.558370,,17.0
,,2014-12-02 13:57:41.922475,rodeo_normal,1417530201.0,0.0,,1.0,main_w1_handler0,2135530,8297893,False,,21405505,maf,391758.rodeo,slurm,,16332532.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17750514,,,,2.0,,19859644,1417530191.0,ok,0.0,CONVERTER_maf_to_fasta_0,1.0.1,,2014-12-02 14:23:29.296573,,10.0
482.0,len,2014-12-03 21:47:05.478648,rodeo_normal,1417643254.0,0.0,,1.0,main_w2_handler0,2043166,8314033,False,,137118759,maf,2190449.roundup,slurm,,132112264.0,corral-repl,,,,"""/galaxy-repl/main/files/009/051/dataset_9051284.dat""","""?""",17774667,,,,32.0,,16840319,1417643242.0,ok,1023992.0,CONVERTER_maf_to_fasta_0,1.0.1,,2014-12-03 21:47:40.412487,52821.0,12.0
,,2014-12-06 14:17:40.980421,rodeo_normal,1417875473.0,0.0,,1.0,main_w1_handler1,2126211,8357564,False,,1494,maf,477694.rodeo,slurm,,16332532.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/sacCer1.len""","""sacCer1""",17844381,,,,2.0,,19654247,1417875465.0,ok,0.0,CONVERTER_maf_to_fasta_0,1.0.1,,2014-12-06 14:17:56.523879,,8.0
,,2014-12-07 03:18:21.842973,rodeo_normal,1417922312.0,0.0,,1.0,main_w2_handler1,2126211,8362765,False,,1565,maf,485750.rodeo,slurm,,8059880.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/sacCer1.len""","""sacCer1""",17852091,,,,1.0,,19654247,1417922307.0,ok,835576.0,CONVERTER_maf_to_fasta_0,1.0.1,,2014-12-07 03:18:33.691173,,5.0
,,2014-12-07 03:30:02.638542,rodeo_normal,1417923013.0,0.0,,1.0,main_w2_handler0,2138570,8362866,False,,74038,maf,485905.rodeo,slurm,,16332532.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/sacCer1.len""","""sacCer1""",17852202,,,,2.0,,19911058,1417923005.0,ok,0.0,CONVERTER_maf_to_fasta_0,1.0.1,,2014-12-07 03:30:15.831967,,8.0
,,2014-12-08 19:56:16.977137,rodeo_normal,1418068584.0,0.0,,1.0,main_w1_handler1,2141969,8374557,False,,1789375,maf,503795.rodeo,slurm,,8059880.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17870953,,,,1.0,,19959386,1418068580.0,ok,835576.0,CONVERTER_maf_to_fasta_0,1.0.1,,2014-12-08 19:56:27.829650,57130.0,4.0
,,2014-12-29 11:12:25.138354,rodeo_normal,1419852027.0,0.0,,1.0,main_w1_handler1,2160198,8476106,False,,3549097308,maf,653003.rodeo,slurm,,16332532.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18090122,,,,2.0,,17756670,1419851563.0,ok,0.0,CONVERTER_maf_to_fasta_0,1.0.1,,2014-12-29 11:20:31.571831,,464.0
,,2015-02-12 14:48:30.899631,rodeo_normal,1423752537.0,0.0,,1.0,main_w2_handler0,2177832,8712422,False,,289979,maf,2735561.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18488991,,,,32.0,,20554597,1423752527.0,ok,1023996.0,CONVERTER_maf_to_fasta_0,1.0.1,,2015-02-12 14:49:00.352250,,10.0
,,2015-02-20 10:31:00.066686,rodeo_normal,1424428272.0,0.0,,1.0,main_w2_handler1,2213103,8774588,False,,2131768,maf,2846714.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18584263,,,,32.0,,21354538,1424428268.0,ok,1023996.0,CONVERTER_maf_to_fasta_0,1.0.1,,2015-02-20 10:31:14.972219,,4.0
,,2015-02-20 10:39:42.236367,rodeo_normal,1424428794.0,0.0,,1.0,main_w2_handler1,2197373,8774678,False,,6362,maf,2846849.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18584341,,,,32.0,,21354697,1424428791.0,ok,1023996.0,CONVERTER_maf_to_fasta_0,1.0.1,,2015-02-20 10:39:57.690045,59919.0,3.0
,,2015-02-20 10:34:07.654043,rodeo_normal,1424428458.0,0.0,,1.0,main_w1_handler0,2213103,8774626,False,,6362,maf,2846776.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18584301,,,,32.0,,21354538,1424428453.0,ok,1023996.0,CONVERTER_maf_to_fasta_0,1.0.1,,2015-02-20 10:34:21.625921,,5.0
,,2015-02-20 10:34:38.895484,rodeo_normal,1424428493.0,0.0,,1.0,main_w2_handler0,2200113,8774631,False,,16,maf,2846795.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18584285,,,,32.0,,21137032,1424428489.0,ok,1023996.0,CONVERTER_maf_to_fasta_0,1.0.1,,2015-02-20 10:34:56.338400,,4.0
,,2015-02-20 11:32:25.668413,rodeo_normal,1424431960.0,0.0,,1.0,main_w1_handler1,2177832,8774982,False,,9776,maf,2847402.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18584887,,,,32.0,,20554597,1424431956.0,ok,1023996.0,CONVERTER_maf_to_fasta_0,1.0.1,,2015-02-20 11:32:42.938149,,4.0
,,2015-02-20 11:30:32.015359,rodeo_normal,1424431843.0,0.0,,1.0,main_w2_handler1,2177832,8774974,False,,17813,maf,2847386.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18584877,,,,32.0,,20554597,1424431839.0,ok,1023996.0,CONVERTER_maf_to_fasta_0,1.0.1,,2015-02-20 11:30:45.334948,,4.0
