create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,inputFile,inputFile_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.inputFile.values,parameters.inputFile|__identifier__,parameters.max_diff_rate,parameters.max_group_ratio,parameters.min_identical_bases,parameters.min_mean_quality,parameters.optical_duplicate_pixel_distance,parameters.read_name_regex,parameters.validation_stringency,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-10-31 05:21:03.617309,slurm_normal,1509427352.0,0,,1.0,main_w3_handler1,3303965,17272444,False,,142222553,bam,11332721,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 31977328}]",,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,41627170,1509427323.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/2.7.1.0,2.7.1.0,,2017-10-31 05:22:33.402495,114713.0,29.0
2017-10-31 05:21:01.721065,slurm_normal,1509427355.0,0,,1.0,main_w3_handler0,3303965,17272438,False,,117863401,bam,11332720,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 31976977}]",,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,41627170,1509427320.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/2.7.1.0,2.7.1.0,,2017-10-31 05:22:39.098369,114713.0,35.0
2017-10-31 05:21:03.437282,slurm_normal,1509427410.0,0,,1.0,main_w4_handler1,3303965,17272443,False,,121916442,bam,11332731,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 31976983}]",,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,41627170,1509427390.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/2.7.1.0,2.7.1.0,,2017-10-31 05:23:37.945907,114713.0,20.0
2017-10-31 05:21:00.560921,slurm_normal,1509427342.0,0,,1.0,main_w3_handler0,3303965,17272435,False,,111489524,bam,11332717,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 31976974}]",,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,41627170,1509427310.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/2.7.1.0,2.7.1.0,,2017-10-31 05:22:25.513022,114713.0,32.0
2017-10-31 05:21:02.547369,slurm_normal,1509427384.0,0,,1.0,main_w3_handler0,3303965,17272440,False,,104188205,bam,11332728,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 31976980}]",,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,41627170,1509427366.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/2.7.1.0,2.7.1.0,,2017-10-31 05:23:06.660354,114713.0,18.0
2017-10-31 05:21:03.248214,slurm_normal,1509427404.0,0,,1.0,main_w3_handler0,3303965,17272442,False,,145157308,bam,11332730,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 31976982}]",,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,41627170,1509427384.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/2.7.1.0,2.7.1.0,,2017-10-31 05:23:27.361408,114713.0,20.0
2017-11-03 23:18:58.840629,slurm_normal,1509751250.0,0,,1.0,main_w3_handler1,3301561,17323940,False,,1149666084,bam,11384258,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 31929564}]",,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,41554508,1509751158.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/2.7.1.0,2.7.1.0,,2017-11-03 23:20:52.596599,104097.0,92.0
2017-11-03 23:18:59.509138,slurm_normal,1509751340.0,0,,1.0,main_w3_handler1,3301561,17323942,False,,1071425873,bam,11384272,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 31929568}]",,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,41554508,1509751250.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/2.7.1.0,2.7.1.0,,2017-11-03 23:22:25.177596,104097.0,90.0
2017-11-03 23:30:41.769235,slurm_normal,1509751949.0,0,,1.0,main_w4_handler0,3301561,17324004,False,,1218441132,bam,11384369,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 31970502}]",,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,41554508,1509751851.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/2.7.1.0,2.7.1.0,,2017-11-03 23:32:30.682452,104097.0,98.0
2017-11-03 23:18:59.152446,slurm_normal,1509751239.0,0,,1.0,main_w4_handler0,3301561,17323941,False,,1369821416,bam,11384257,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 31929566}]",,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,41554508,1509751155.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/2.7.1.0,2.7.1.0,,2017-11-03 23:20:43.266763,104097.0,84.0
2017-11-03 23:19:00.534607,slurm_normal,1509751347.0,0,,1.0,main_w4_handler0,3301561,17323945,False,,1158175359,bam,11384275,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 31932321}]",,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,41554508,1509751254.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/2.7.1.0,2.7.1.0,,2017-11-03 23:22:31.477926,104097.0,93.0
2017-11-03 23:18:59.836397,slurm_normal,1509751243.0,0,,1.0,main_w3_handler0,3301561,17323943,False,,1130550340,bam,11384255,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 31929570}]",,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,41554508,1509751151.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/2.7.1.0,2.7.1.0,,2017-11-03 23:20:44.769901,104097.0,92.0
2017-11-03 23:19:00.187089,slurm_normal,1509751268.0,0,,1.0,main_w3_handler0,3301561,17323944,False,,1084306719,bam,11384256,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 31932319}]",,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,41554508,1509751151.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/2.7.1.0,2.7.1.0,,2017-11-03 23:21:12.787465,104097.0,117.0
2017-11-03 23:19:01.040128,slurm_normal,1509751345.0,0,,1.0,main_w4_handler1,3301561,17323946,False,,1397199099,bam,11384274,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 31932323}]",,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,41554508,1509751254.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/2.7.1.0,2.7.1.0,,2017-11-03 23:22:29.658111,104097.0,91.0
2017-11-03 23:19:01.748892,slurm_normal,1509751378.0,0,,1.0,main_w4_handler0,3301561,17323947,False,,1218441132,bam,11384281,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 31970502}]",,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,41554508,1509751280.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/2.7.1.0,2.7.1.0,,2017-11-03 23:23:02.286562,104097.0,98.0
2017-11-06 15:50:34.577547,reserved_normal,1509983482.0,0,,1.0,main_w3_handler0,3310767,17347177,False,,472420407,bam,11410460.roundup,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32094581}]",,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,40570174,1509983453.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/2.7.1.0,2.7.1.0,,2017-11-06 15:51:23.871698,5254.0,29.0
2017-11-06 15:48:38.623324,reserved_normal,1509983433.0,0,,1.0,main_w4_handler1,3310767,17347159,False,,472420407,bam,11410444.roundup,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/ce10.len""","""ce10""","[{'src': 'hda', 'id': 32058572}]",,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,40570174,1509983357.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/2.7.1.0,2.7.1.0,,2017-11-06 15:50:38.629822,5254.0,76.0
2017-11-06 18:43:53.195967,reserved_normal,1509994861.0,0,,1.0,main_w3_handler0,2911650,17349174,False,,6737553799,bam,11412420.roundup,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 27459820}]",,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,40570174,1509993858.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/2.7.1.0,2.7.1.0,,2017-11-06 19:01:03.927556,5254.0,1003.0
2017-11-06 18:44:56.387561,reserved_normal,1509998711.0,0,,1.0,main_w3_handler1,2911650,17349190,False,,6737553799,bam,11413078.roundup,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 32097892}]",,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,40570174,1509997851.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/2.7.1.0,2.7.1.0,,2017-11-06 20:28:05.933526,5254.0,860.0
2017-11-12 16:46:59.768592,slurm_normal,1510505261.0,0,,1.0,main_w4_handler1,3289286,17427257,False,,316418152,bam,11486639,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32264362}]",,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,41325951,1510505224.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/2.7.1.0,2.7.1.0,,2017-11-12 16:47:43.644675,113765.0,37.0
2018-01-11 10:55:15.214734,slurm_normal,1515668726.0,0,,1.0,main_w4_handler1,3377429,18001932,False,,4579942667,bam,12078859,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33109977}]",,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,43131128,1515668118.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/2.7.1.0,2.7.1.0,,2018-01-11 11:05:28.908153,118609.0,608.0
2017-11-13 17:58:41.592606,slurm_normal,1510595963.0,0,,1.0,main_w4_handler0,3322459,17440599,False,,229495414,bam,11499059,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32273909}]",,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,41963514,1510595930.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/2.7.1.0,2.7.1.0,,2017-11-13 17:59:24.444305,25482.0,33.0
2017-11-13 18:35:57.240678,slurm_normal,1510598190.0,0,,1.0,main_w3_handler1,3322459,17440839,False,,229495414,bam,11499560,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32273909}]",,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,41963514,1510598158.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/2.7.1.0,2.7.1.0,,2017-11-13 18:36:32.584883,25482.0,32.0
2017-11-13 20:03:46.519104,slurm_normal,1510603446.0,0,,1.0,main_w3_handler0,3322459,17441547,False,,240753504,bam,11500325,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32289939}]",,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,41964434,1510603431.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/2.7.1.0,2.7.1.0,,2017-11-13 20:04:08.321879,25482.0,15.0
2017-11-13 21:27:06.496708,slurm_normal,1510608468.0,0,,1.0,main_w3_handler0,3323573,17443147,False,,229212880,bam,11501855,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32291132}]",,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,41322734,1510608430.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/2.7.1.0,2.7.1.0,,2017-11-13 21:27:50.167554,100013.0,38.0
2017-11-15 23:33:06.268230,slurm_normal,1510790773.0,0,,1.0,main_w3_handler1,3242298,17475951,False,,8429952738,bam,11533108,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 32333989}]",,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,40611183,1510788815.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/2.7.1.0,2.7.1.0,,2017-11-16 00:06:18.503658,109677.0,1958.0
2017-11-15 23:33:07.095858,slurm_normal,1510790732.0,0,,1.0,main_w3_handler0,3242298,17475953,False,,6725926923,bam,11533109,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 32333997}]",,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,40611183,1510788815.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/2.7.1.0,2.7.1.0,,2017-11-16 00:05:38.084884,109677.0,1917.0
2017-11-15 23:33:05.889308,slurm_normal,1510789945.0,0,,1.0,main_w4_handler1,3242298,17475950,False,,5484503143,bam,11533106,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 32320261}]",,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,40611183,1510788810.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/2.7.1.0,2.7.1.0,,2017-11-15 23:52:33.872277,109677.0,1135.0
2017-11-15 23:33:06.633343,slurm_normal,1510791220.0,0,,1.0,main_w3_handler1,3242298,17475952,False,,11434481052,bam,11533110,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 32333993}]",,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,40611183,1510788818.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/2.7.1.0,2.7.1.0,,2017-11-16 00:13:53.525602,109677.0,2402.0
2018-03-06 13:25:44.048503,slurm_normal,1520342758.0,0,7680.0,1.0,main_w3_handler0,3444537,18623589,False,,50318923,bam,12719940,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34216522}]",,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,44338576,1520342751.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/2.7.1.0,2.7.1.0,,2018-03-06 13:26:01.239606,123324.0,7.0
2017-11-29 10:22:26.263064,slurm_normal,1511951551.0,0,,1.0,main_w4_handler1,3208971,17632751,False,,4511345951,bam,11693075,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32584019}]",,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,42302662,1511950951.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/2.7.1.0,2.7.1.0,,2017-11-29 10:32:32.857837,109646.0,600.0
2017-11-29 12:05:18.391109,slurm_normal,1511957801.0,0,,1.0,main_w3_handler1,3208971,17634432,False,,3589210771,bam,11694536,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32107383}]",,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,42302662,1511957130.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/2.7.1.0,2.7.1.0,,2017-11-29 12:16:43.260498,109646.0,671.0
2017-11-30 15:41:35.892233,slurm_normal,1512056514.0,0,,1.0,main_w4_handler1,3345562,17651824,False,,1155375,bam,11710548,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32632777}]",,"""0.01""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,41622981,1512056504.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/2.7.1.0,2.7.1.0,,2017-11-30 15:41:54.522384,80372.0,10.0
2017-12-02 20:15:49.384281,slurm_normal,1512246719.0,0,,1.0,main_w3_handler1,3242298,17677083,False,,6020607669,bam,11739645,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 32605122}]",,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,40611183,1512245759.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/2.7.1.0,2.7.1.0,,2017-12-02 20:31:59.743275,109677.0,960.0
2017-12-02 20:15:50.892355,slurm_normal,1512246802.0,0,,1.0,main_w4_handler0,3242298,17677086,False,,8348198455,bam,11739647,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 32605138}]",,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,40611183,1512245762.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/2.7.1.0,2.7.1.0,,2017-12-02 20:33:24.248636,109677.0,1040.0
2017-12-02 20:15:50.408905,slurm_normal,1512246616.0,0,,1.0,main_w4_handler0,3242298,17677085,False,,5165802136,bam,11739644,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 32605132}]",,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,40611183,1512245756.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/2.7.1.0,2.7.1.0,,2017-12-02 20:30:20.984886,109677.0,860.0
2017-12-02 20:15:49.640435,slurm_normal,1512246633.0,0,,1.0,main_w3_handler0,3242298,17677084,False,,6078246635,bam,11739646,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 32605125}]",,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,40611183,1512245759.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/2.7.1.0,2.7.1.0,,2017-12-02 20:30:36.095109,109677.0,874.0
2017-12-04 18:57:12.723173,slurm_normal,1512414214.0,0,,1.0,main_w3_handler1,3351733,17694244,False,,1713621206,bam,11758180,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 32721727}]",,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,42438765,1512413840.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/2.7.1.0,2.7.1.0,,2017-12-04 19:03:35.071404,112982.0,374.0
2018-01-16 21:09:46.314861,slurm_normal,1516137101.0,0,,1.0,main_w4_handler1,3386984,18053003,False,,2000333406,bam,12130551,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/ce10.len""","""ce10""","[{'src': 'hda', 'id': 33270092}]",,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,43101853,1516136990.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/2.7.1.0,2.7.1.0,,2018-01-16 21:11:43.255354,119603.0,111.0
