chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,genome,genome_filetype,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.d,parameters.dbkey,parameters.dz,parameters.five,parameters.genome.values,parameters.input,parameters.input.values,parameters.input|__identifier__,parameters.report.__current_case__,parameters.report.max,parameters.report.report_select,parameters.report.scale,parameters.report.zero_regions,parameters.split,parameters.strand,parameters.three,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
15.0,len,2016-10-26 21:32:38.507914,slurm_normal,1477517657.0,0,1.0,5287395,tabular,main_w3_handler0,2116942,14184069,False,,932903157,bam,8396792.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/017/639/dataset_17639115.dat""","""false""","""UCLA9""","""false""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5fa4b7d7ece3aca61'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f0d3c32f30d8924d'}]",,1,2000,hist,,,"""false""","""""","""false""",32.0,,32721494.0,1477517562.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.24.0,2.24.0,,2016-10-26 21:34:20.786572,19450.0,95.0
,,2016-10-03 00:12:09.735819,slurm_normal,1475453880.0,0,1.0,1270,tabular,main_w3_handler1,2838263,13992950,False,,1219458612,bam,8212279.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""false""","""mm9""","""false""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b50d87255b36210b88'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57ce306cf2c4867b2'}]",,0,,bg,1.0,false,"""false""","""""","""false""",32.0,,33385473.0,1475453643.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.24.0,2.24.0,,2016-10-03 00:18:02.432688,91070.0,237.0
,,2016-10-03 00:11:42.334061,slurm_normal,1475453881.0,0,1.0,1270,tabular,main_w4_handler0,2838263,13992949,False,,1427913100,bam,8212278.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""false""","""mm9""","""false""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b50d87255b36210b88'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5784634eddcb4771f'}]",,0,,bg,1.0,false,"""false""","""""","""false""",32.0,,33385473.0,1475453558.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.24.0,2.24.0,,2016-10-03 00:18:04.847226,91070.0,323.0
,,2016-10-03 00:11:15.952151,slurm_normal,1475454035.0,0,1.0,1270,tabular,main_w4_handler0,2838263,13992947,False,,1589735795,bam,8212277.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""false""","""mm9""","""false""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b50d87255b36210b88'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b536532eb60be6171a'}]",,0,,bg,1.0,false,"""false""","""""","""false""",32.0,,33385473.0,1475453558.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.24.0,2.24.0,,2016-10-03 00:20:37.725534,91070.0,477.0
,,2016-10-26 23:13:38.145069,slurm_normal,1477523640.0,0,1.0,147,tabular,main_w4_handler1,2790108,14184704,False,,500,bam,8397396.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/014/978/dataset_14978812.dat""","""false""","""Arabidopsis_v1""","""false""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5add5211c5cabc106'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58c9152fd302c36ab'}]",,0,,bg,0.9,true,"""true""","""""","""false""",32.0,,33772587.0,1477523624.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.24.0,2.24.0,,2016-10-26 23:14:08.101247,73455.0,16.0
31.0,len,2016-10-26 22:07:51.718021,slurm_normal,1477519822.0,0,1.0,195978,tabular,main_w4_handler0,2116942,14184262,False,,932903157,bam,8397010.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/017/639/dataset_17639746.dat""","""false""","""KPCplasmid""","""false""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b51cf7b318cd0cde6d'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f0d3c32f30d8924d'}]",,1,2000,hist,,,"""false""","""""","""false""",32.0,,32721494.0,1477519747.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.24.0,2.24.0,,2016-10-26 22:10:40.321832,19450.0,75.0
,,2016-10-03 00:13:02.005466,slurm_normal,1475454008.0,0,1.0,1270,tabular,main_w3_handler0,2838263,13992952,False,,1407318877,bam,8212280.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""false""","""mm9""","""false""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b50d87255b36210b88'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52b8f2a937cb0cadd'}]",,0,,bg,1.0,false,"""false""","""""","""false""",32.0,,33385473.0,1475453706.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.24.0,2.24.0,,2016-10-03 00:20:12.285668,91070.0,302.0
,,2016-10-27 00:17:32.541319,slurm_normal,1477527492.0,0,1.0,147,tabular,main_w3_handler1,2790108,14184919,False,,39214816,bam,8397642.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/014/978/dataset_14978812.dat""","""false""","""Arabidopsis_v1""","""false""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5add5211c5cabc106'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51d57a18b423812b7'}]",,0,,bg,1.0,true,"""true""","""""","""false""",32.0,,33772587.0,1477527463.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.24.0,2.24.0,,2016-10-27 00:18:25.501999,73455.0,29.0
,,2016-10-27 00:51:54.793570,slurm_normal,1477529575.0,0,1.0,153,tabular,main_w3_handler1,2531191,14185122,False,,234149069,bam,8397847.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/014/978/dataset_14978812.dat""","""false""","""Arabidopsis_v1""","""false""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b549407bf745f4c379'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f23d4d38c5fab97e'}]",,0,,bg,1.062,true,"""true""","""""","""false""",32.0,,33772587.0,1477529518.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.24.0,2.24.0,,2016-10-27 00:53:07.692410,73455.0,57.0
31.0,len,2016-10-26 22:49:19.171805,slurm_normal,1477522219.0,0,1.0,195978,tabular,main_w3_handler1,2116942,14184523,False,,1070140613,bam,8397244.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/017/639/dataset_17639746.dat""","""false""","""KPCplasmid""","""false""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b51cf7b318cd0cde6d'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5149d898491f82a45'}]",,1,5000,hist,,,"""false""","""""","""false""",32.0,,32721494.0,1477522163.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.24.0,2.24.0,,2016-10-26 22:50:47.124939,19450.0,56.0
,,2016-10-03 02:47:28.323594,slurm_normal,1475463309.0,0,1.0,1270,tabular,main_w3_handler1,2838263,13993201,False,,1589735795,bam,8212544.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""false""","""mm9""","""false""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b50d87255b36210b88'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b536532eb60be6171a'}]",,0,,bg,1.0,false,"""true""","""""","""false""",32.0,,33385473.0,1475462968.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.24.0,2.24.0,,2016-10-03 02:55:11.946356,91070.0,341.0
,,2016-10-27 00:51:02.196112,slurm_normal,1477529580.0,0,1.0,153,tabular,main_w3_handler0,2531191,14185114,False,,693711832,bam,8397838.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/014/978/dataset_14978812.dat""","""false""","""Arabidopsis_v1""","""false""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b549407bf745f4c379'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56428e2eeeb6eaa60'}]",,0,,bg,1.075,true,"""true""","""""","""false""",32.0,,33772587.0,1477529464.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.24.0,2.24.0,,2016-10-27 00:53:20.193471,73455.0,116.0
,,2016-10-03 03:20:45.045839,slurm_normal,1475465223.0,0,1.0,1270,tabular,main_w3_handler0,2838263,13993263,False,,1219458612,bam,8212603.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""false""","""mm9""","""false""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b50d87255b36210b88'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57ce306cf2c4867b2'}]",,0,,bg,1.0,false,"""true""","""""","""false""",32.0,,33385473.0,1475464946.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.24.0,2.24.0,,2016-10-03 03:27:07.361901,91070.0,277.0
15.0,len,2016-10-27 00:51:43.162938,slurm_normal,1477529560.0,0,1.0,5287395,tabular,main_w4_handler0,2116942,14185120,False,,471368408,bam,8397844.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/017/639/dataset_17639115.dat""","""false""","""UCLA9""","""false""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5fa4b7d7ece3aca61'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b596ced66c3858747a'}]",,1,2000,hist,,,"""false""","""""","""false""",32.0,,32721494.0,1477529506.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.24.0,2.24.0,,2016-10-27 00:52:42.594224,19450.0,54.0
15.0,len,2016-10-27 00:53:34.168965,slurm_normal,1477529696.0,0,1.0,5287395,tabular,main_w4_handler1,2116942,14185146,False,,281184456,bam,8397865.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/017/639/dataset_17639115.dat""","""false""","""UCLA9""","""false""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5fa4b7d7ece3aca61'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5952a9d3b34770d86'}]",,1,2000,hist,,,"""false""","""""","""false""",32.0,,32721494.0,1477529638.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.24.0,2.24.0,,2016-10-27 00:55:00.596900,19450.0,58.0
,,2016-10-03 03:21:59.790821,slurm_normal,1475465285.0,0,1.0,1270,tabular,main_w3_handler0,2838263,13993266,False,,1407318877,bam,8212606.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""false""","""mm9""","""false""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b50d87255b36210b88'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52b8f2a937cb0cadd'}]",,0,,bg,1.0,false,"""true""","""""","""false""",32.0,,33385473.0,1475465025.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.24.0,2.24.0,,2016-10-03 03:28:07.508675,91070.0,260.0
,,2016-10-03 03:17:03.756218,slurm_normal,1475465094.0,0,1.0,1270,tabular,main_w3_handler1,2838263,13993250,False,,1427913100,bam,8212597.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""false""","""mm9""","""false""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b50d87255b36210b88'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5784634eddcb4771f'}]",,0,,bg,1.0,false,"""true""","""""","""false""",32.0,,33385473.0,1475464801.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.24.0,2.24.0,,2016-10-03 03:24:59.245047,91070.0,293.0
31.0,len,2016-10-27 00:53:51.331888,slurm_normal,1477529687.0,0,1.0,195978,tabular,main_w4_handler1,2116942,14185148,False,,357671943,bam,8397870.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/017/639/dataset_17639746.dat""","""false""","""KPCplasmid""","""false""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b51cf7b318cd0cde6d'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54bc6615152d55955'}]",,1,5000,hist,,,"""false""","""""","""false""",32.0,,32721494.0,1477529635.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.24.0,2.24.0,,2016-10-27 00:54:52.153437,19450.0,52.0
,,2016-10-27 00:51:34.098009,slurm_normal,1477529613.0,0,1.0,153,tabular,main_w4_handler1,2531191,14185118,False,,802463170,bam,8397843.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/014/978/dataset_14978812.dat""","""false""","""Arabidopsis_v1""","""false""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b549407bf745f4c379'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a4766cfa46c00cf3'}]",,0,,bg,0.84,true,"""true""","""""","""false""",32.0,,33772587.0,1477529498.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.24.0,2.24.0,,2016-10-27 00:53:38.204806,73455.0,115.0
,,2016-10-27 00:52:32.312943,slurm_normal,1477529616.0,0,1.0,153,tabular,main_w3_handler0,2531191,14185131,False,,121460526,bam,8397857.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/014/978/dataset_14978812.dat""","""false""","""Arabidopsis_v1""","""false""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b549407bf745f4c379'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52845c1487f5b63a8'}]",,0,,bg,1.168,true,"""true""","""""","""false""",32.0,,33772587.0,1477529556.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.24.0,2.24.0,,2016-10-27 00:53:48.272298,73455.0,60.0
15.0,len,2016-10-27 00:54:10.640689,slurm_normal,1477529716.0,0,1.0,5287395,tabular,main_w4_handler0,2116942,14185154,False,,380768449,bam,8397878.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/017/639/dataset_17639115.dat""","""false""","""UCLA9""","""false""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5fa4b7d7ece3aca61'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5dc19f2f11500b382'}]",,1,2000,hist,,,"""false""","""""","""false""",32.0,,32721494.0,1477529655.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.24.0,2.24.0,,2016-10-27 00:55:19.604793,19450.0,61.0
31.0,len,2016-10-27 00:52:56.297193,slurm_normal,1477529679.0,0,1.0,195978,tabular,main_w3_handler0,2116942,14185138,False,,589609789,bam,8397862.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/017/639/dataset_17639746.dat""","""false""","""KPCplasmid""","""false""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b51cf7b318cd0cde6d'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b9ef4830b4cb8888'}]",,1,5000,hist,,,"""false""","""""","""false""",32.0,,32721494.0,1477529584.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.24.0,2.24.0,,2016-10-27 00:54:43.838173,19450.0,95.0
,,2016-10-27 00:48:18.633923,slurm_normal,1477529373.0,0,1.0,153,tabular,main_w4_handler1,2531191,14185104,False,,185350884,bam,8397825.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/014/978/dataset_14978812.dat""","""false""","""Arabidopsis_v1""","""false""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b549407bf745f4c379'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5aa8f49033aea8ee0'}]",,0,,bg,0.915,true,"""true""","""""","""false""",32.0,,33772587.0,1477529323.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.24.0,2.24.0,,2016-10-27 00:49:38.325625,73455.0,50.0
31.0,len,2016-10-27 00:54:28.099300,slurm_normal,1477529715.0,0,1.0,195978,tabular,main_w3_handler1,2116942,14185156,False,,475194760,bam,8397883.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/017/639/dataset_17639746.dat""","""false""","""KPCplasmid""","""false""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b51cf7b318cd0cde6d'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59edb5009121acbad'}]",,1,5000,hist,,,"""false""","""""","""false""",32.0,,32721494.0,1477529671.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.24.0,2.24.0,,2016-10-27 00:55:18.290574,19450.0,44.0
,,2016-10-27 00:52:10.749523,slurm_normal,1477529635.0,0,1.0,153,tabular,main_w4_handler1,2531191,14185127,False,,413821782,bam,8397850.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/014/978/dataset_14978812.dat""","""false""","""Arabidopsis_v1""","""false""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b549407bf745f4c379'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b585f4c12f987842dc'}]",,0,,bg,1.012,true,"""true""","""""","""false""",32.0,,33772587.0,1477529534.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.24.0,2.24.0,,2016-10-27 00:53:59.038202,73455.0,101.0
,,2016-10-27 02:36:09.627921,slurm_normal,1477535868.0,0,1.0,1779615,bed,main_w4_handler1,2844059,14185844,False,,880790,bam,8398520.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""false""","""hg38""","""false""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5030de8fdc2930b14'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55d86b1f659d5f819'}]",,0,,bg,93.205331,false,"""false""","""-strand +""","""false""",32.0,,33484006.0,1477535775.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.24.0,2.24.0,,2016-10-27 02:37:52.270287,86540.0,93.0
,,2016-10-27 02:29:12.019030,slurm_normal,1477535429.0,0,1.0,1779615,bed,main_w4_handler1,2844059,14185822,False,,1575047,bam,8398503.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""false""","""hg38""","""false""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5030de8fdc2930b14'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5badc52c9a57eea7e'}]",,0,,bg,37.914692,false,"""false""","""-strand +""","""false""",32.0,,33484006.0,1477535356.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.24.0,2.24.0,,2016-10-27 02:30:31.619774,86540.0,73.0
,,2016-10-27 02:53:57.727011,slurm_normal,1477536904.0,0,1.0,1779615,bed,main_w3_handler0,2844059,14185935,False,,899407,bam,8398649.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""false""","""hg38""","""false""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5030de8fdc2930b14'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b513fd905d02a0a8c5'}]",,0,,bg,153.82249,false,"""false""","""-strand +""","""false""",32.0,,33484006.0,1477536846.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.24.0,2.24.0,,2016-10-27 02:55:07.904292,86540.0,58.0
,,2016-10-27 02:48:29.972711,slurm_normal,1477536560.0,0,1.0,1779615,bed,main_w4_handler0,2844059,14185912,False,,904944,bam,8398624.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""false""","""hg38""","""false""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5030de8fdc2930b14'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5bd08351d4b1073b1'}]",,0,,bg,89.726335,false,"""false""","""-strand +""","""false""",32.0,,33484006.0,1477536513.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.24.0,2.24.0,,2016-10-27 02:49:22.872335,86540.0,47.0
,,2016-10-27 04:29:09.618421,slurm_normal,1477542587.0,0,1.0,923349272,bedgraph,main_w3_handler1,2793814,14186380,False,,149664782,bam,8399105.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""false""","""hg38""","""false""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5b8a365ab51f6a923'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5645ee88c02b81c62'}]",,0,,bg,1.0,false,"""false""","""""","""false""",32.0,,33557676.0,1477542551.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.24.0,2.24.0,,2016-10-27 04:29:50.483322,70345.0,36.0
,,2016-10-27 04:34:24.698657,slurm_normal,1477542930.0,0,1.0,21248,tabular,main_w3_handler0,2793814,14186397,False,,149664782,bam,8399117.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""false""","""hg38""","""false""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5283600a92eb12c14'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5645ee88c02b81c62'}]",,0,,bg,1.0,false,"""false""","""""","""false""",32.0,,33557676.0,1477542867.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.24.0,2.24.0,,2016-10-27 04:35:33.463167,70345.0,63.0
,,2016-10-27 21:19:36.874113,slurm_normal,1477605894.0,0,1.0,287959748,sam,main_w4_handler0,2872106,14194785,False,,25743954,bam,8406855.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""false""","""mm9""","""false""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5779fd268041bdf71'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5eadb2a3787af8acd'}]",,0,,bg,1.0,false,"""false""","""""","""false""",32.0,,33828006.0,1477605750.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.24.0,2.24.0,,2016-10-27 22:04:56.916856,40000.0,144.0
80.0,len,2016-10-27 08:21:56.348392,slurm_normal,1477556633.0,0,1.0,1938907,tabular,main_w3_handler1,2687961,14188239,False,,1262698026,bam,8400705.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/017/645/dataset_17645640.dat""","""false""","""SE_160721""","""false""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b56c77ce9eed7e66d4'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57584691a3bf9a8d4'}]",,0,,bg,1.0,true,"""false""","""""","""false""",32.0,,33937312.0,1477556519.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.24.0,2.24.0,,2016-10-27 08:23:54.921949,83554.0,114.0
80.0,len,2016-10-27 08:20:00.178186,slurm_normal,1477556557.0,0,1.0,1938907,tabular,main_w4_handler1,2687961,14188225,False,,1661040249,bam,8400684.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/017/645/dataset_17645640.dat""","""false""","""SE_160721""","""false""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b56c77ce9eed7e66d4'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b504403656977b9f9f'}]",,0,,bg,1.0,true,"""false""","""""","""false""",32.0,,33937312.0,1477556420.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.24.0,2.24.0,,2016-10-27 08:22:44.516197,83554.0,137.0
,,2016-10-27 20:47:48.066072,slurm_normal,1477602697.0,0,1.0,1270,tabular,main_w3_handler0,2696145,14194533,False,,133913991,bam,8406647.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""false""","""mm9""","""false""","""true""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5e08d1f393ac7ee4e'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fb2554c5cd9cab74'}]",,0,,bg,1.0,false,"""false""","""""","""false""",32.0,,32172435.0,1477602529.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.24.0,2.24.0,,2016-10-27 21:11:41.320154,83024.0,168.0
,,2017-01-11 20:40:39.805321,slurm_normal,1484171750.0,0,1.0,2284,tabular,main_w4_handler0,2782806,14743510,False,,22368595327,bam,8908239.roundup,slurm,,132111800.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""false""","""mm9""","""false""","""false""","[{'src': 'hda', 'id': 27859470}]",,"[{'src': 'hda', 'id': 27860550}]",,0,,bg,1.0,false,"""false""","""""","""false""",32.0,,35055705.0,1484167243.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.24.0,2.24.0,,2017-01-11 21:55:55.906050,88059.0,4507.0
,,2016-10-03 14:18:38.221806,slurm_normal,1475504663.0,0,1.0,2596,tabular,main_w3_handler1,2840753,13996598,False,,1995705780,bam,8215781.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5be49d865851bd9ac'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b583d368e4d302cf16'}]",,0,,bg,1.0,false,"""false""","""""","""false""",32.0,,33409966.0,1475504391.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.24.0,2.24.0,,2016-10-03 14:24:34.344129,91427.0,272.0
