chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input_bam,input_bam_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input_bam|__identifier__,parameters.iterations,parameters.reference_source.__current_case__,parameters.reference_source.input_bam,parameters.reference_source.input_bam.values,parameters.reference_source.ref_file,parameters.reference_source.ref_file.__class__,parameters.reference_source.ref_file.value,parameters.reference_source.ref_file.values,parameters.reference_source.reference_source_selector,processor_count,ref_file,ref_file_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-02-09 16:34:07.851753,slurm_normal,1486664459.0,0,,1.0,main_w4_handler0,2988919,14996041,False,,4773967,bam,9152509.roundup,slurm,,132112168.0,corral-repl,,"""d4d39caaeed911e6b28b005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""5""",1,,"[{'src': 'hda', 'id': 28282049}]",,,,"[{'src': 'hda', 'id': 28281084}]",history,32.0,3191.0,fasta,,,1486664446.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2017-02-09 18:21:05.090006,84316.0,13.0
,,2017-06-01 01:04:17.367764,slurm_normal,1496343240.0,0,,1.0,main_w3_handler0,3134525,15984171,False,,2064814,bam,10086322.roundup,slurm,,132112168.0,corral-repl,,"""36606b54466611e7bff9005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""5""",1,,"[{'src': 'hda', 'id': 29841969}]",,,,"[{'src': 'hda', 'id': 29833279}]",history,32.0,4424.0,fasta,,,1496343235.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2017-06-01 18:54:02.029620,73233.0,5.0
,,2017-02-22 18:57:19.150986,slurm_normal,1487789872.0,0,,1.0,main_w4_handler1,3006260,15110852,False,,1794871,bam,9265576.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/vicPac1.len""","""vicPac1""",,"""5""",0,,"[{'src': 'hda', 'id': 28467675}]",hg38,,,,cached,32.0,,,,36222640.0,1487789843.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2017-02-22 18:57:55.140606,100683.0,29.0
,,2017-02-10 22:10:04.010168,slurm_normal,1486765713.0,0,,1.0,main_w3_handler0,2986002,15008529,False,,3373880288,bam,9164684.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"""5""",0,,"[{'src': 'hda', 'id': 28301070}]",hg19,,,,cached,32.0,,,,35956919.0,1486764611.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2017-02-10 22:28:37.716989,17435.0,1102.0
,,2017-04-10 17:16:23.266723,slurm_normal,1491844617.0,0,,1.0,main_w4_handler1,3061922,15543501,False,,78131957,bam,9668412.roundup,slurm,,132112168.0,corral-repl,,"""69faa8a81e1111e78818005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""5""",1,,"[{'src': 'hda', 'id': 29105255}]",,,,"[{'src': 'hda', 'id': 29105201}]",history,32.0,36437.0,fasta,,,1491844589.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2017-04-10 17:16:59.976597,61346.0,28.0
,,2017-02-13 22:58:34.133242,slurm_normal,1487026982.0,0,,1.0,main_w3_handler0,2993875,15027591,False,,6135,bam,9183875.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"""5""",0,,"[{'src': 'hda', 'id': 28333674}]",hg19,,,,cached,32.0,,,,36009042.0,1487026975.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2017-02-13 23:03:05.194583,99065.0,7.0
,,2017-02-21 18:00:59.503047,slurm_normal,1487700440.0,0,,1.0,main_w4_handler0,2997184,15097374,False,,36719180,bam,9252261.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""5""",1,,"[{'src': 'hda', 'id': 28441555}]",,,,"[{'src': 'hda', 'id': 28441352}]",history,32.0,5473.0,fasta,,36068008.0,1487700378.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2017-02-21 18:07:24.449287,100248.0,62.0
,,2017-02-14 12:22:53.099476,slurm_normal,1487074987.0,0,,1.0,main_w4_handler1,2994531,15033110,False,,1976780,bam,9189543.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"""5""",0,,"[{'src': 'hda', 'id': 28341096}]",hg38,,,,cached,32.0,,,,35622017.0,1487074977.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2017-02-14 12:23:10.858349,83897.0,10.0
,,2017-06-01 14:13:44.147847,slurm_normal,1496389209.0,0,,1.0,main_w4_handler0,3134524,15989303,False,,1040409,bam,10091692.roundup,slurm,,132112168.0,corral-repl,,"""7dd5b2f046d411e7916e005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""5""",1,,"[{'src': 'hda', 'id': 29849958}]",,,,"[{'src': 'hda', 'id': 29833277}]",history,32.0,4424.0,fasta,,,1496389203.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2017-06-02 07:40:13.435644,73233.0,6.0
,,2017-02-15 00:24:06.425922,slurm_normal,1487118268.0,0,,1.0,main_w4_handler1,2995828,15040375,False,,26035089,bam,9196218.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"""5""",0,,"[{'src': 'hda', 'id': 28353644}]",hg38,,,,cached,32.0,,,,36044104.0,1487118248.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2017-02-15 00:24:29.317630,99718.0,20.0
,,2017-03-03 11:08:12.740965,slurm_normal,1488539322.0,0,,1.0,main_w3_handler1,2982295,15198461,False,,1753,bam,9348887.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"""5""",0,,"[{'src': 'hda', 'id': 28257948}]",hg19,,,,cached,32.0,,,,36410327.0,1488539300.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2017-03-03 11:08:45.785700,99433.0,22.0
,,2017-02-19 18:49:11.425133,slurm_normal,1487530171.0,0,,1.0,main_w4_handler0,3001776,15080175,False,,26035088,bam,9235566.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"""5""",0,,"[{'src': 'hda', 'id': 28418759}]",hg38,,,,cached,32.0,,,,35850425.0,1487530154.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2017-02-19 18:49:33.345314,72877.0,17.0
,,2017-02-15 20:09:27.625882,slurm_normal,1487189529.0,0,,1.0,main_w3_handler0,2996833,15050120,False,,26035395,bam,9205730.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"""5""",0,,"[{'src': 'hda', 'id': 28366740}]",hg38,,,,cached,32.0,,,,36052450.0,1487189455.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2017-02-15 20:12:13.081939,100206.0,74.0
,,2017-02-15 20:11:56.042501,reserved,1487189567.0,0,,1.0,main_w3_handler0,2997182,15050132,False,,24055607,bam,9205758.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"""5""",0,,"[{'src': 'hda', 'id': 28370967}]",hg38,,,,cached,32.0,,,,36068331.0,1487189523.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2017-02-15 20:12:48.798971,621.0,44.0
,,2017-02-23 23:30:13.328294,slurm_normal,1487892684.0,0,,1.0,main_w4_handler0,3008342,15124785,False,,37658983,bam,9278767.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/phiX.len""","""phiX""",,"""5""",1,,"[{'src': 'hda', 'id': 28489733}]",,,,"[{'src': 'hda', 'id': 28489687}]",history,32.0,5473.0,fasta,,36180036.0,1487892652.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2017-02-23 23:31:26.321623,100535.0,32.0
,,2017-02-24 01:02:46.770082,slurm_normal,1487898206.0,0,,1.0,main_w4_handler0,3008388,15125386,False,,25282153,bam,9279375.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""5""",1,,"[{'src': 'hda', 'id': 28490709}]",,,,"[{'src': 'hda', 'id': 28490636}]",history,32.0,5473.0,fasta,,36180036.0,1487898171.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2017-02-24 01:03:29.134458,100535.0,35.0
,,2017-02-16 19:12:50.765248,slurm_normal,1487280104.0,0,,1.0,main_w4_handler0,2987414,15061226,False,,9497090397,bam,9216372.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",,"""5""",0,,"[{'src': 'hda', 'id': 28351552}]",hg19,,,,cached,32.0,,,,36013841.0,1487276212.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2017-02-16 21:21:54.317297,99705.0,3892.0
,,2017-02-16 19:12:50.408505,slurm_normal,1487280441.0,0,,1.0,main_w4_handler1,2987414,15061225,False,,9462392472,bam,9216373.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",,"""5""",0,,"[{'src': 'hda', 'id': 28351548}]",hg19,,,,cached,32.0,,,,36013841.0,1487276349.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2017-02-16 21:27:27.199693,99705.0,4092.0
,,2017-02-16 20:43:56.007248,slurm_normal,1487280916.0,0,,1.0,main_w4_handler0,2998909,15061597,False,,15541110,bam,9216869.roundup,slurm,,132112168.0,corral-repl,,"""a0641b34f48811e6b226005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""5""",1,,"[{'src': 'hda', 'id': 28389435}]",,,,"[{'src': 'hda', 'id': 28389432}]",history,32.0,16614.0,fasta,,,1487280901.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2017-02-16 21:35:20.714791,61346.0,15.0
,,2017-02-16 19:12:50.046042,slurm_normal,1487279737.0,0,,1.0,main_w3_handler0,2987414,15061224,False,,8385482155,bam,9216371.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",,"""5""",0,,"[{'src': 'hda', 'id': 28351546}]",hg19,,,,cached,32.0,,,,36013841.0,1487276212.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2017-02-16 21:15:43.685006,99705.0,3525.0
,,2017-02-16 19:12:49.720420,slurm_normal,1487280397.0,0,,1.0,main_w3_handler0,2987414,15061223,False,,10284175348,bam,9216370.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",,"""5""",0,,"[{'src': 'hda', 'id': 28351544}]",hg19,,,,cached,32.0,,,,36013841.0,1487276157.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2017-02-16 21:26:42.747878,99705.0,4240.0
,,2017-02-16 20:43:55.462408,slurm_normal,1487280901.0,0,,1.0,main_w3_handler0,2998909,15061596,False,,3189888,bam,9216868.roundup,slurm,,132112168.0,corral-repl,,"""a0641b34f48811e6b226005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""5""",1,,"[{'src': 'hda', 'id': 28389434}]",,,,"[{'src': 'hda', 'id': 28389432}]",history,32.0,16614.0,fasta,,,1487280894.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2017-02-16 21:35:04.086408,61346.0,7.0
,,2017-02-17 02:57:21.223674,slurm_normal,1487300260.0,0,,1.0,main_w3_handler0,2999239,15063326,False,,26035089,bam,9218780.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"""5""",0,,"[{'src': 'hda', 'id': 28392649}]",hg38,,,,cached,32.0,,,,36101258.0,1487300244.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2017-02-17 02:57:43.450341,100354.0,16.0
,,2017-02-17 13:19:30.052414,slurm_normal,1487337590.0,0,,1.0,main_w3_handler1,2998909,15066778,False,,30932558,bam,9222021.roundup,slurm,,132112168.0,corral-repl,,"""b4ccc252f51311e6b994005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""5""",1,,"[{'src': 'hda', 'id': 28398403}]",,,,"[{'src': 'hda', 'id': 28389432}]",history,32.0,16614.0,fasta,,,1487337574.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2017-02-17 13:19:52.071484,61346.0,16.0
,,2017-02-17 13:05:52.102250,slurm_normal,1487338117.0,0,,1.0,main_w4_handler0,2991081,15066651,False,,1919776056,bam,9222039.roundup,slurm,,132112168.0,corral-repl,,"""cce1c7aef51111e6b226005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""5""",1,,"[{'src': 'hda', 'id': 28398284}]",,,,"[{'src': 'hda', 'id': 28304062}]",history,32.0,16614.0,fasta,,,1487337628.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2017-02-17 13:28:47.722657,61346.0,489.0
,,2017-02-17 13:19:29.578738,slurm_normal,1487337580.0,0,,1.0,main_w3_handler0,2998909,15066777,False,,1802804,bam,9222022.roundup,slurm,,132112168.0,corral-repl,,"""b4ccc252f51311e6b994005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""5""",1,,"[{'src': 'hda', 'id': 28398402}]",,,,"[{'src': 'hda', 'id': 28389432}]",history,32.0,16614.0,fasta,,,1487337575.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2017-02-17 13:19:44.671891,61346.0,5.0
,,2017-02-17 17:07:11.371386,slurm_normal,1487351985.0,0,,1.0,main_w4_handler0,2991081,15068852,False,,26384303,bam,9224094.roundup,slurm,,132112168.0,corral-repl,,"""82776490f53311e6be5e005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""5""",1,,"[{'src': 'hda', 'id': 28369532}]",,,,"[{'src': 'hda', 'id': 28304062}]",history,32.0,16614.0,fasta,,,1487351753.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2017-02-17 17:19:48.870577,61346.0,232.0
,,2017-02-17 17:07:10.313300,slurm_normal,1487352055.0,0,,1.0,main_w3_handler0,2991081,15068851,False,,277742,bam,9224093.roundup,slurm,,132112168.0,corral-repl,,"""82776490f53311e6be5e005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""5""",1,,"[{'src': 'hda', 'id': 28369531}]",,,,"[{'src': 'hda', 'id': 28304062}]",history,32.0,16614.0,fasta,,,1487351724.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2017-02-17 17:20:58.106492,61346.0,331.0
,,2017-02-17 19:00:40.556774,slurm_normal,1487358241.0,0,,1.0,main_w4_handler0,3000312,15070066,False,,85648734,bam,9225285.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"""5""",0,,"[{'src': 'hda', 'id': 28403711}]",hg38,,,,cached,32.0,,,,36101258.0,1487358196.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2017-02-17 19:04:04.709595,100354.0,45.0
,,2017-02-17 18:43:22.615123,slurm_normal,1487357179.0,0,,1.0,main_w4_handler0,2991081,15069867,False,,98321524,bam,9225102.roundup,slurm,,132112168.0,corral-repl,,"""f3f10e48f54011e6996b005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""5""",1,,"[{'src': 'hda', 'id': 28389663}]",,,,"[{'src': 'hda', 'id': 28389653}]",history,32.0,36437.0,fasta,,,1487357012.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2017-02-17 18:46:22.948077,61346.0,167.0
,,2017-02-17 19:38:01.162559,slurm_normal,1487360533.0,0,,1.0,main_w3_handler1,3000116,15070354,False,,26035087,bam,9225575.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"""5""",0,,"[{'src': 'hda', 'id': 28404074}]",hg38,,,,cached,32.0,,,,35951320.0,1487360462.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2017-02-17 19:42:16.348186,99862.0,71.0
,,2017-02-17 21:06:01.446877,slurm_normal,1487366385.0,0,,1.0,main_w3_handler1,3000422,15071024,False,,37565183,bam,9226453.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""5""",1,,"[{'src': 'hda', 'id': 28405061}]",,,,"[{'src': 'hda', 'id': 28404876}]",history,32.0,5473.0,fasta,,36101258.0,1487366349.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2017-02-17 21:19:48.335616,100354.0,36.0
,,2017-02-17 21:23:53.747248,slurm_normal,1487366903.0,0,,1.0,main_w4_handler0,2999026,15071105,False,,36486295,bam,9226511.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""5""",1,,"[{'src': 'hda', 'id': 28405113}]",,,,"[{'src': 'hda', 'id': 28390729}]",history,32.0,5472.0,fasta,,36033690.0,1487366790.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2017-02-17 21:28:27.900263,99530.0,113.0
,,2017-02-17 22:12:04.445156,slurm_normal,1487370060.0,0,,1.0,main_w3_handler0,2999026,15071353,False,,37565340,bam,9226779.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""5""",1,,"[{'src': 'hda', 'id': 28405413}]",,,,"[{'src': 'hda', 'id': 28390729}]",history,32.0,5472.0,fasta,,36033690.0,1487370021.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2017-02-17 22:21:04.894644,99530.0,39.0
,,2017-06-01 18:22:54.029187,slurm_normal,1496416376.0,0,,1.0,main_w3_handler0,3136423,15991283,False,,1371039,bam,10094324.roundup,slurm,,132112168.0,corral-repl,,"""4cd0a9a846f711e79e90005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""5""",1,,"[{'src': 'hda', 'id': 29852699}]",,,,"[{'src': 'hda', 'id': 29852666}]",history,32.0,4424.0,fasta,,,1496416371.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2017-06-02 15:12:58.816826,73233.0,5.0
,,2017-02-18 21:31:29.248164,slurm_normal,1487453526.0,0,,1.0,main_w3_handler1,3001122,15076452,False,,37895085,bam,9232077.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""5""",1,,"[{'src': 'hda', 'id': 28412878}]",,,,"[{'src': 'hda', 'id': 28412628}]",history,32.0,5473.0,fasta,,35951320.0,1487453492.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2017-02-18 21:32:10.085454,99862.0,34.0
,,2017-02-19 18:34:17.715095,slurm_normal,1487529300.0,0,,1.0,main_w3_handler1,3001241,15080093,False,,38029238,bam,9235489.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""5""",1,,"[{'src': 'hda', 'id': 28418371}]",,,,"[{'src': 'hda', 'id': 28413373}]",history,32.0,5473.0,fasta,,35951320.0,1487529261.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2017-02-19 18:35:01.711473,99862.0,39.0
,,2017-04-03 10:26:32.084234,slurm_normal,1491216676.0,0,,1.0,main_w4_handler1,3056829,15470010,False,,4431778,bam,9599820.roundup,slurm,,132112168.0,corral-repl,,"""0096711c185811e784dd005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"""5""",0,,"[{'src': 'hda', 'id': 29039664}]",hg19,,,,cached,32.0,,,,,1491216630.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2017-04-03 10:51:19.721826,60534.0,46.0
,,2017-02-19 19:55:47.198463,slurm_normal,1487534184.0,0,,1.0,main_w3_handler0,3001792,15080484,False,,37899366,bam,9235865.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""5""",1,,"[{'src': 'hda', 'id': 28419219}]",,,,"[{'src': 'hda', 'id': 28418897}]",history,32.0,5473.0,fasta,,35951320.0,1487534151.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2017-02-19 19:56:26.392337,99862.0,33.0
,,2017-02-19 18:16:33.596071,slurm_normal,1487528237.0,0,,1.0,main_w4_handler0,3001241,15080022,False,,38029238,bam,9235425.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""5""",1,,"[{'src': 'hda', 'id': 28418371}]",,,,"[{'src': 'hda', 'id': 28413373}]",history,32.0,5473.0,fasta,,35951320.0,1487528199.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2017-02-19 18:17:21.270610,99862.0,38.0
,,2017-02-19 18:17:28.542843,slurm_normal,1487528288.0,0,,1.0,main_w4_handler0,3001241,15080024,False,,38018674,bam,9235427.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""5""",1,,"[{'src': 'hda', 'id': 28418364}]",,,,"[{'src': 'hda', 'id': 28413373}]",history,32.0,5473.0,fasta,,35951320.0,1487528252.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2017-02-19 18:18:12.480860,99862.0,36.0
,,2017-02-19 19:30:50.083231,slurm_normal,1487532685.0,0,,1.0,main_w3_handler1,3001792,15080372,False,,37899366,bam,9235771.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""5""",1,,"[{'src': 'hda', 'id': 28419006}]",,,,"[{'src': 'hda', 'id': 28418897}]",history,32.0,5473.0,fasta,,35951320.0,1487532653.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2017-02-19 19:31:27.551947,99862.0,32.0
,,2017-02-19 19:55:29.991680,slurm_normal,1487534166.0,0,,1.0,main_w4_handler0,3001792,15080481,False,,37047709,bam,9235862.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""5""",1,,"[{'src': 'hda', 'id': 28419208}]",,,,"[{'src': 'hda', 'id': 28418897}]",history,32.0,5473.0,fasta,,35951320.0,1487534133.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2017-02-19 19:56:09.639909,99862.0,33.0
,,2017-02-19 19:56:08.374711,slurm_normal,1487534205.0,0,,1.0,main_w4_handler0,3001792,15080486,False,,38037786,bam,9235867.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""5""",1,,"[{'src': 'hda', 'id': 28419228}]",,,,"[{'src': 'hda', 'id': 28418897}]",history,32.0,5473.0,fasta,,35951320.0,1487534172.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2017-02-19 19:56:48.258995,99862.0,33.0
,,2017-02-19 20:43:36.673981,slurm_normal,1487537053.0,0,,1.0,main_w4_handler1,3001846,15080621,False,,37565183,bam,9235995.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""5""",1,,"[{'src': 'hda', 'id': 28419442}]",,,,"[{'src': 'hda', 'id': 28419391}]",history,32.0,5473.0,fasta,,35951320.0,1487537020.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2017-02-19 20:44:14.529052,99862.0,33.0
,,2017-02-19 20:43:21.276799,slurm_normal,1487537034.0,0,,1.0,main_w4_handler0,3001846,15080619,False,,36486306,bam,9235993.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""5""",1,,"[{'src': 'hda', 'id': 28419404}]",,,,"[{'src': 'hda', 'id': 28419391}]",history,32.0,5473.0,fasta,,35951320.0,1487537004.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2017-02-19 20:43:57.315560,99862.0,30.0
,,2017-02-19 22:05:43.885626,slurm_normal,1487541988.0,0,,1.0,main_w3_handler1,3001895,15081258,False,,36486308,bam,9236434.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""5""",1,,"[{'src': 'hda', 'id': 28420319}]",,,,"[{'src': 'hda', 'id': 28420301}]",history,32.0,5473.0,fasta,,35951320.0,1487541952.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2017-02-19 22:06:32.816240,99862.0,36.0
